,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
383,4,7:17.0,,T. Sefolosha misses 3-pt jump shot from 26 ft,92,100
384,4,7:13.0,Defensive rebound by P. Millsap,,92,100
385,4,6:57.0,M. Morris makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,95,100
386,4,6:41.0,,D. Mitchell misses 2-pt layup from 5 ft,95,100
387,4,6:37.0,Defensive rebound by P. Millsap,,95,100
388,4,6:32.0,Shooting foul by R. O'Neale (drawn by P. Millsap),,95,100
389,4,6:32.0,,Utah full timeout,95,100
390,4,6:32.0,P. Millsap misses free throw 1 of 2,,95,100
391,4,6:32.0,Offensive rebound by Team,,95,100
392,4,6:32.0,P. Millsap makes free throw 2 of 2,,96,100
393,4,6:21.0,,Personal foul by J. Murray (drawn by R. Gobert),96,100
394,4,6:21.0,,R. Gobert makes free throw 1 of 2,96,101
395,4,6:21.0,,R. Gobert makes free throw 2 of 2,96,102
396,4,6:06.0,G. Harris misses 2-pt layup from 5 ft,,96,102
397,4,6:03.0,,Defensive rebound by D. Mitchell,96,102
398,4,5:58.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by R. O'Neale),96,104
399,4,5:35.0,J. Murray misses 2-pt jump shot from 12 ft,,96,104
400,4,5:32.0,,Defensive rebound by R. O'Neale,96,104
401,4,5:16.0,,Shooting foul by G. Harris (drawn by D. Mitchell),96,104
402,4,5:16.0,,D. Mitchell misses free throw 1 of 2,96,104
403,4,5:16.0,,Offensive rebound by Team,96,104
404,4,5:16.0,,J. Ingles enters the game for G. Niang,96,104
405,4,5:16.0,,D. Mitchell makes free throw 2 of 2,96,105
406,4,4:57.0,M. Morris makes 2-pt jump shot from 12 ft,,98,105
407,4,4:43.0,,R. Gobert makes 2-pt layup from 3 ft,98,107
408,4,4:43.0,,Shooting foul by P. Millsap (drawn by R. Gobert),98,107
409,4,4:43.0,M. Beasley enters the game for P. Millsap,,98,107
410,4,4:43.0,,R. Gobert misses free throw 1 of 1,98,107
411,4,4:41.0,Defensive rebound by J. Murray,,98,107
412,4,4:29.0,M. Morris misses 3-pt jump shot from 27 ft,,98,107
413,4,4:27.0,,Defensive rebound by Team,98,107
414,4,4:11.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),98,109
415,4,4:11.0,Denver full timeout,,98,109
416,4,4:11.0,T. Craig enters the game for M. Morris,,98,109
417,4,3:55.0,G. Harris misses 3-pt jump shot from 25 ft,,98,109
418,4,3:51.0,,Defensive rebound by J. Ingles,98,109
419,4,3:41.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Ingles),98,112
420,4,3:27.0,Turnover by J. Murray (bad pass; steal by J. Ingles),,98,112
421,4,3:24.0,,R. O'Neale makes 2-pt dunk from 3 ft (assist by J. Ingles),98,114
422,4,3:24.0,Denver full timeout,,98,114
423,4,3:24.0,J. Hernangómez enters the game for G. Harris,,98,114
424,4,3:24.0,M. Morris enters the game for J. Murray,,98,114
425,4,3:24.0,,J. Crowder enters the game for T. Sefolosha,98,114
426,4,3:03.0,M. Plumlee misses 2-pt hook shot from 8 ft (block by R. Gobert),,98,114
427,4,3:03.0,Offensive rebound by Team,,98,114
428,4,3:00.0,Turnover by M. Plumlee (traveling),,98,114
429,4,2:47.0,,R. Gobert misses 2-pt layup from 3 ft,98,114
430,4,2:47.0,,Offensive rebound by Team,98,114
431,4,2:47.0,J. Vanderbilt enters the game for M. Plumlee,,98,114
432,4,2:31.0,,D. Mitchell misses 3-pt jump shot from 26 ft,98,114
433,4,2:27.0,,Offensive rebound by J. Ingles,98,114
434,4,2:18.0,,D. Mitchell misses 2-pt layup from 5 ft,98,114
435,4,2:11.0,,Offensive rebound by R. Gobert,98,114
436,4,2:11.0,,R. Gobert makes 2-pt dunk at rim,98,116
437,4,1:56.0,M. Beasley misses 2-pt jump shot from 14 ft,,98,116
438,4,1:54.0,,Defensive rebound by R. O'Neale,98,116
439,4,1:39.0,,R. O'Neale misses 3-pt jump shot from 25 ft,98,116
440,4,1:35.0,Defensive rebound by M. Morris,,98,116
441,4,1:31.0,Shooting foul by D. Mitchell (drawn by J. Vanderbilt),,98,116
442,4,1:31.0,J. Vanderbilt makes free throw 1 of 2,,99,116
443,4,1:31.0,,G. Allen enters the game for J. Crowder,99,116
444,4,1:31.0,,T. Cavanaugh enters the game for R. Gobert,99,116
445,4,1:31.0,,N. Mitrou-Long enters the game for J. Ingles,99,116
446,4,1:31.0,,G. Niang enters the game for D. Mitchell,99,116
447,4,1:31.0,,E. Udoh enters the game for R. O'Neale,99,116
448,4,1:31.0,J. Vanderbilt makes free throw 2 of 2,,100,116
449,4,1:14.0,,Turnover by E. Udoh (traveling),100,116
450,4,1:04.0,M. Morris misses 2-pt jump shot from 6 ft,,100,116
451,4,1:01.0,,Defensive rebound by E. Udoh,100,116
452,4,1:00.0,,Turnover by E. Udoh (lost ball; steal by J. Vanderbilt),100,116
453,4,0:59.0,J. Vanderbilt makes 2-pt layup from 2 ft (assist by M. Beasley),,102,116
454,4,0:49.0,,G. Niang misses 3-pt jump shot from 25 ft,102,116
455,4,0:45.0,Defensive rebound by J. Hernangómez,,102,116
456,4,0:39.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by T. Craig),,105,116
457,4,0:24.0,,Shooting foul by M. Morris (drawn by G. Allen),105,116
458,4,0:24.0,,G. Allen makes free throw 1 of 2,105,117
459,4,0:24.0,,G. Allen makes free throw 2 of 2,105,118
460,4,0:05.0,T. Craig makes 3-pt jump shot from 27 ft (assist by J. Hernangómez),,108,118
