,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,INDIANA_ACTION,PHILADELPHIA_SCORE,INDIANA_SCORE
382,4,4:55.0,,V. Oladipo misses 2-pt layup from 3 ft,102,87
383,4,4:52.0,Defensive rebound by J. Butler,,102,87
384,4,4:40.0,J. Butler misses 2-pt layup from 3 ft,,102,87
385,4,4:39.0,,Defensive rebound by Team,102,87
386,4,4:31.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,102,87
387,4,4:27.0,Defensive rebound by L. Shamet,,102,87
388,4,4:05.0,J. Butler makes 2-pt jump shot from 13 ft,,104,87
389,4,4:03.0,,Indiana full timeout,104,87
390,4,4:03.0,W. Chandler enters the game for J. Bolden,,104,87
391,4,4:03.0,J. Embiid enters the game for M. Muscala,,104,87
392,4,4:03.0,J. Redick enters the game for L. Shamet,,104,87
393,4,3:50.0,,T. Young makes 2-pt layup from 9 ft,104,89
394,4,3:31.0,B. Simmons makes 2-pt hook shot from 4 ft (assist by J. Butler),,106,89
395,4,3:23.0,,Turnover by V. Oladipo (lost ball; steal by W. Chandler),106,89
396,4,3:21.0,Shooting foul by M. Turner (drawn by J. Butler),,106,89
397,4,3:21.0,J. Butler makes free throw 1 of 2,,107,89
398,4,3:21.0,J. Butler makes free throw 2 of 2,,108,89
399,4,3:04.0,,V. Oladipo makes 2-pt jump shot from 21 ft,108,91
400,4,2:47.0,J. Butler makes 2-pt jump shot from 20 ft (assist by B. Simmons),,110,91
401,4,2:32.0,,T. Young makes 3-pt jump shot from 26 ft (assist by V. Oladipo),110,94
402,4,2:14.0,J. Butler misses 2-pt layup from 2 ft,,110,94
403,4,2:11.0,,Defensive rebound by M. Turner,110,94
404,4,2:07.0,,Turnover by D. Collison (bad pass; steal by J. Butler),110,94
405,4,2:00.0,B. Simmons makes 2-pt layup at rim (assist by J. Butler),,112,94
406,4,1:45.0,,M. Turner misses 2-pt jump shot from 20 ft,112,94
407,4,1:45.0,Defensive rebound by B. Simmons,,112,94
408,4,1:26.0,B. Simmons makes 2-pt layup from 1 ft,,114,94
409,4,1:11.0,,B. Bogdanović misses 3-pt jump shot from 23 ft,114,94
410,4,1:09.0,,Offensive rebound by Team,114,94
411,4,1:09.0,J. Bolden enters the game for J. Embiid,,114,94
412,4,1:09.0,Philadelphia full timeout,,114,94
413,4,1:09.0,F. Korkmaz enters the game for J. Butler,,114,94
414,4,1:09.0,T. McConnell enters the game for W. Chandler,,114,94
415,4,1:09.0,M. Muscala enters the game for J. Redick,,114,94
416,4,1:09.0,L. Shamet enters the game for B. Simmons,,114,94
417,4,1:09.0,,A. Holiday enters the game for B. Bogdanović,114,94
418,4,1:09.0,,A. Johnson enters the game for D. Collison,114,94
419,4,1:09.0,,T. Leaf enters the game for V. Oladipo,114,94
420,4,1:09.0,,D. McDermott enters the game for M. Turner,114,94
421,4,1:09.0,,D. Sabonis enters the game for T. Young,114,94
422,4,1:01.0,,A. Holiday misses 3-pt jump shot from 26 ft,114,94
423,4,0:58.0,Defensive rebound by L. Shamet,,114,94
424,4,0:46.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by T. McConnell),,117,94
425,4,0:36.0,,T. Leaf makes 2-pt dunk from 2 ft (assist by A. Holiday),117,96
426,4,0:22.0,J. Bolden makes 3-pt jump shot from 25 ft (assist by F. Korkmaz),,120,96
427,4,0:10.0,,A. Holiday misses 3-pt jump shot from 30 ft,120,96
428,4,0:06.0,Defensive rebound by J. Bolden,,120,96
