,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
30,1,7:21.0,,D. Booker misses 3-pt jump shot from 26 ft,7,6
31,1,7:19.0,,Offensive rebound by D. Ayton,7,6
32,1,7:17.0,,I. Canaan makes 3-pt jump shot from 23 ft (assist by D. Ayton),7,9
33,1,6:58.0,Shooting foul by I. Canaan (drawn by M. Conley),,7,9
34,1,6:58.0,,Phoenix full timeout,7,9
35,1,6:58.0,M. Conley misses free throw 1 of 2,,7,9
36,1,6:58.0,Offensive rebound by Team,,7,9
37,1,6:58.0,M. Conley makes free throw 2 of 2,,8,9
38,1,6:47.0,,Turnover by D. Ayton (bad pass; steal by M. Conley),8,9
39,1,6:42.0,K. Anderson makes 2-pt layup from 1 ft (assist by M. Conley),,10,9
40,1,6:18.0,,D. Booker misses 2-pt jump shot from 19 ft,10,9
41,1,6:16.0,Defensive rebound by G. Temple,,10,9
42,1,6:12.0,G. Temple makes 2-pt layup from 1 ft,,12,9
43,1,5:58.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by I. Canaan),12,12
44,1,5:31.0,M. Conley makes 2-pt jump shot from 20 ft,,14,12
45,1,5:19.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by D. Ayton),14,15
46,1,4:58.0,M. Gasol misses 2-pt layup from 3 ft (block by D. Ayton),,14,15
47,1,4:55.0,Offensive rebound by J. Jackson,,14,15
48,1,4:54.0,G. Temple misses 3-pt jump shot from 26 ft,,14,15
49,1,4:52.0,,Defensive rebound by D. Ayton,14,15
50,1,4:50.0,,T. Ariza misses 3-pt jump shot from 25 ft,14,15
51,1,4:50.0,Defensive rebound by Team,,14,15
52,1,4:50.0,D. Brooks enters the game for K. Anderson,,14,15
53,1,4:50.0,W. Selden enters the game for J. Jackson,,14,15
54,1,4:30.0,M. Conley misses 2-pt jump shot from 14 ft,,14,15
55,1,4:28.0,,Defensive rebound by T. Ariza,14,15
56,1,4:28.0,S. Mack enters the game for M. Conley,,14,15
57,1,4:28.0,,J. Jackson enters the game for T. Ariza,14,15
58,1,4:16.0,,Offensive foul by I. Canaan (drawn by W. Selden),14,15
59,1,4:16.0,,Turnover by I. Canaan (offensive foul),14,15
60,1,4:16.0,,E. Okobo enters the game for I. Canaan,14,15
61,1,3:55.0,S. Mack misses 2-pt jump shot from 19 ft,,14,15
62,1,3:52.0,,Defensive rebound by J. Jackson,14,15
63,1,3:46.0,,R. Anderson makes 3-pt jump shot from 28 ft (assist by D. Booker),14,18
64,1,3:31.0,Shooting foul by D. Ayton (drawn by G. Temple),,14,18
65,1,3:31.0,G. Temple makes free throw 1 of 2,,15,18
66,1,3:31.0,,R. Holmes enters the game for D. Ayton,15,18
67,1,3:31.0,G. Temple misses free throw 2 of 2,,15,18
68,1,3:30.0,,Defensive rebound by R. Anderson,15,18
69,1,3:19.0,,Personal foul by G. Temple (drawn by D. Booker),15,18
70,1,3:19.0,O. Casspi enters the game for G. Temple,,15,18
71,1,3:08.0,,R. Anderson misses 2-pt jump shot from 13 ft,15,18
72,1,3:05.0,Defensive rebound by W. Selden,,15,18
73,1,2:54.0,Memphis full timeout,,15,18
74,1,2:39.0,D. Brooks makes 3-pt jump shot from 28 ft (assist by O. Casspi),,18,18
75,1,2:24.0,,Turnover by D. Booker (bad pass; steal by M. Gasol),18,18
76,1,2:17.0,W. Selden makes 3-pt jump shot from 25 ft (assist by O. Casspi),,21,18
77,1,1:59.0,,Away from play foul by W. Selden (drawn by R. Holmes),21,18
78,1,1:49.0,,E. Okobo misses 3-pt jump shot from 27 ft,21,18
79,1,1:44.0,,Offensive rebound by R. Holmes,21,18
80,1,1:34.0,,E. Okobo misses 2-pt jump shot from 19 ft,21,18
81,1,1:32.0,,Offensive rebound by R. Holmes,21,18
82,1,1:32.0,,Turnover by R. Holmes (lost ball; steal by S. Mack),21,18
83,1,1:23.0,O. Casspi misses 3-pt jump shot from 31 ft,,21,18
84,1,1:18.0,,Defensive rebound by R. Holmes,21,18
85,1,1:13.0,,D. Booker misses 3-pt jump shot from 29 ft,21,18
86,1,1:11.0,,Offensive rebound by R. Anderson,21,18
87,1,1:09.0,,Turnover by D. Booker (lost ball; steal by O. Casspi),21,18
88,1,0:54.0,O. Casspi makes 2-pt layup at rim,,23,18
89,1,0:48.0,,R. Anderson misses 3-pt jump shot from 29 ft,23,18
90,1,0:45.0,,Offensive rebound by R. Holmes,23,18
91,1,0:44.0,,R. Holmes makes 2-pt layup from 1 ft,23,20
92,1,0:44.0,,Shooting foul by W. Selden (drawn by R. Holmes),23,20
93,1,0:44.0,J. Jackson enters the game for M. Gasol,,23,20
94,1,0:44.0,,T. Ariza enters the game for R. Anderson,23,20
95,1,0:44.0,,M. Bridges enters the game for D. Booker,23,20
96,1,0:44.0,,R. Holmes makes free throw 1 of 1,23,21
97,1,0:29.0,J. Jackson misses 3-pt jump shot from 27 ft,,23,21
98,1,0:25.0,Offensive rebound by D. Brooks,,23,21
99,1,0:13.0,S. Mack makes 2-pt layup at rim,,25,21
100,1,0:07.0,,Turnover by J. Jackson (traveling),25,21
101,1,0:04.0,Personal take foul by E. Okobo (drawn by S. Mack),,25,21
102,1,0:04.0,M. Conley enters the game for J. Jackson,,25,21
103,1,0:00.0,W. Selden makes 3-pt jump shot from 23 ft (assist by S. Mack),,28,21
104,2,11:44.0,,R. Holmes makes 2-pt layup from 1 ft (assist by J. Jackson),28,23
105,2,11:27.0,Turnover by W. Selden (bad pass; steal by M. Bridges),,28,23
106,2,11:17.0,,E. Okobo makes 2-pt layup from 1 ft (assist by J. Jackson),28,25
107,2,11:06.0,Shooting foul by E. Okobo (drawn by M. Conley),,28,25
108,2,11:06.0,M. Conley makes free throw 1 of 2,,29,25
109,2,11:06.0,M. Conley makes free throw 2 of 2,,30,25
110,2,10:51.0,,Shooting foul by J. Jackson (drawn by J. Jackson),30,25
111,2,10:51.0,,J. Jackson makes free throw 1 of 2,30,26
112,2,10:51.0,K. Anderson enters the game for O. Casspi,,30,26
113,2,10:51.0,I. Rabb enters the game for J. Jackson,,30,26
114,2,10:51.0,,J. Jackson makes free throw 2 of 2,30,27
115,2,10:42.0,Personal foul by M. Bridges (drawn by W. Selden),,30,27
116,2,10:29.0,D. Brooks makes 2-pt jump shot from 2 ft (assist by M. Conley),,32,27
117,2,10:11.0,,Turnover by J. Jackson (bad pass),32,27
118,2,9:47.0,Turnover by K. Anderson (bad pass),,32,27
119,2,9:47.0,,D. Ayton enters the game for R. Holmes,32,27
120,2,9:47.0,,I. Canaan enters the game for E. Okobo,32,27
121,2,9:38.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by D. Ayton),32,29
122,2,9:35.0,Memphis full timeout,,32,29
123,2,9:35.0,G. Temple enters the game for W. Selden,,32,29
124,2,9:21.0,Turnover by I. Rabb (3 sec),,32,29
125,2,9:07.0,,Personal foul by M. Conley (drawn by D. Ayton),32,29
126,2,9:07.0,S. Mack enters the game for D. Brooks,,32,29
127,2,9:02.0,,M. Bridges makes 2-pt layup from 2 ft (assist by J. Jackson),32,31
128,2,8:43.0,M. Conley misses 2-pt jump shot from 21 ft,,32,31
129,2,8:38.0,Offensive rebound by I. Rabb,,32,31
130,2,8:37.0,I. Rabb makes 2-pt layup from 1 ft,,34,31
131,2,8:23.0,,Shooting foul by M. Conley (drawn by I. Canaan),34,31
132,2,8:23.0,,I. Canaan misses free throw 1 of 3,34,31
133,2,8:23.0,,Offensive rebound by Team,34,31
134,2,8:23.0,,I. Canaan makes free throw 2 of 3,34,32
135,2,8:23.0,M. Brooks enters the game for M. Conley,,34,32
136,2,8:23.0,,I. Canaan makes free throw 3 of 3,34,33
137,2,8:10.0,S. Mack makes 2-pt jump shot from 8 ft,,36,33
138,2,7:53.0,,I. Canaan misses 3-pt jump shot from 29 ft,36,33
139,2,7:50.0,Defensive rebound by K. Anderson,,36,33
140,2,7:41.0,S. Mack makes 2-pt layup from 1 ft (assist by I. Rabb),,38,33
141,2,7:41.0,,Phoenix full timeout,38,33
142,2,7:41.0,,R. Anderson enters the game for I. Canaan,38,33
143,2,7:41.0,,D. Booker enters the game for J. Jackson,38,33
144,2,7:22.0,,D. Ayton makes 2-pt hook shot from 2 ft,38,35
145,2,6:59.0,Turnover by I. Rabb (traveling),,38,35
146,2,6:39.0,,Turnover by D. Ayton (lost ball; steal by S. Mack),38,35
147,2,6:34.0,K. Anderson makes 2-pt layup from 1 ft (assist by S. Mack),,40,35
148,2,6:12.0,,D. Booker misses 3-pt jump shot from 26 ft,40,35
149,2,6:09.0,Defensive rebound by I. Rabb,,40,35
150,2,6:02.0,Personal foul by M. Bridges (drawn by I. Rabb),,40,35
151,2,6:02.0,M. Gasol enters the game for I. Rabb,,40,35
152,2,5:49.0,M. Brooks misses 2-pt layup from 1 ft,,40,35
153,2,5:46.0,,Defensive rebound by R. Anderson,40,35
154,2,5:42.0,,T. Ariza misses 3-pt jump shot from 26 ft,40,35
155,2,5:40.0,Defensive rebound by M. Gasol,,40,35
156,2,5:20.0,M. Brooks misses 3-pt jump shot from 27 ft,,40,35
157,2,5:17.0,,Defensive rebound by T. Ariza,40,35
158,2,5:05.0,,Turnover by D. Ayton (bad pass; steal by M. Brooks),40,35
159,2,5:03.0,Shooting foul by D. Ayton (drawn by M. Brooks),,40,35
160,2,5:03.0,M. Brooks makes free throw 1 of 2,,41,35
161,2,5:03.0,,I. Canaan enters the game for M. Bridges,41,35
162,2,5:03.0,M. Brooks makes free throw 2 of 2,,42,35
163,2,4:51.0,,Turnover by D. Booker (lost ball; steal by S. Mack),42,35
164,2,4:47.0,S. Mack makes 2-pt layup from 1 ft (assist by G. Temple),,44,35
165,2,4:46.0,,Phoenix full timeout,44,35
166,2,4:31.0,,T. Ariza makes 2-pt layup at rim (assist by D. Ayton),44,37
167,2,4:19.0,Personal foul by T. Ariza (drawn by M. Brooks),,44,37
168,2,4:19.0,M. Brooks makes free throw 1 of 2,,45,37
169,2,4:19.0,D. Brooks enters the game for K. Anderson,,45,37
170,2,4:19.0,M. Brooks misses free throw 2 of 2,,45,37
171,2,4:16.0,Offensive rebound by M. Brooks,,45,37
172,2,4:15.0,M. Brooks makes 2-pt layup from 1 ft,,47,37
173,2,3:59.0,,D. Booker makes 2-pt jump shot from 20 ft (assist by I. Canaan),47,39
174,2,3:41.0,Turnover by M. Gasol (bad pass; steal by T. Ariza),,47,39
175,2,3:39.0,,Turnover by T. Ariza (bad pass; steal by M. Brooks),47,39
176,2,3:34.0,M. Brooks makes 2-pt layup from 3 ft,,49,39
177,2,3:26.0,,Shooting foul by G. Temple (drawn by D. Booker),49,39
178,2,3:26.0,,D. Booker makes free throw 1 of 2,49,40
179,2,3:26.0,,D. Booker makes free throw 2 of 2,49,41
180,2,3:11.0,M. Gasol misses 2-pt hook shot from 4 ft,,49,41
181,2,3:09.0,,Defensive rebound by R. Anderson,49,41
182,2,3:01.0,,I. Canaan makes 3-pt jump shot from 23 ft (assist by D. Booker),49,44
183,2,2:39.0,S. Mack makes 2-pt layup at rim,,51,44
184,2,2:27.0,,D. Booker misses 2-pt layup from 3 ft (block by M. Gasol),51,44
185,2,2:27.0,,Offensive rebound by Team,51,44
186,2,2:13.0,,D. Booker misses 3-pt jump shot from 27 ft,51,44
187,2,2:11.0,,Offensive rebound by Team,51,44
188,2,2:11.0,Loose ball foul by M. Gasol (drawn by D. Ayton),,51,44
189,2,2:11.0,,D. Ayton misses free throw 1 of 2,51,44
190,2,2:11.0,,Offensive rebound by Team,51,44
191,2,2:11.0,,D. Ayton makes free throw 2 of 2,51,45
192,2,1:54.0,M. Gasol misses 2-pt jump shot from 8 ft,,51,45
193,2,1:51.0,Offensive rebound by S. Mack,,51,45
194,2,1:42.0,D. Brooks misses 3-pt jump shot from 27 ft,,51,45
195,2,1:39.0,,Defensive rebound by T. Ariza,51,45
196,2,1:25.0,,Personal foul by M. Brooks (drawn by T. Ariza),51,45
197,2,1:25.0,,T. Ariza makes free throw 1 of 2,51,46
198,2,1:25.0,K. Anderson enters the game for G. Temple,,51,46
199,2,1:25.0,,T. Ariza makes free throw 2 of 2,51,47
200,2,1:05.0,M. Gasol misses 2-pt layup from 2 ft,,51,47
201,2,1:05.0,Offensive rebound by M. Gasol,,51,47
202,2,1:05.0,M. Gasol makes 2-pt layup from 1 ft,,53,47
203,2,1:05.0,Shooting foul by R. Anderson (drawn by M. Gasol),,53,47
204,2,1:05.0,M. Gasol makes free throw 1 of 1,,54,47
205,2,0:47.0,,D. Booker makes 3-pt jump shot from 27 ft (assist by D. Ayton),54,50
206,2,0:26.0,Turnover by S. Mack (traveling),,54,50
207,2,0:02.0,,D. Ayton makes 2-pt layup from 2 ft (assist by D. Booker),54,52
208,2,0:00.0,Shooting foul by D. Booker (drawn by S. Mack),,54,52
209,2,0:00.0,,R. Holmes enters the game for T. Ariza,54,52
210,2,0:00.0,S. Mack makes free throw 1 of 3,,55,52
211,2,0:00.0,S. Mack misses free throw 2 of 3,,55,52
212,2,0:00.0,Offensive rebound by Team,,55,52
213,2,0:00.0,S. Mack makes free throw 3 of 3,,56,52
214,3,11:37.0,,T. Ariza makes 2-pt jump shot from 19 ft,56,54
215,3,11:10.0,G. Temple misses 3-pt jump shot from 25 ft,,56,54
216,3,11:08.0,,Defensive rebound by D. Ayton,56,54
217,3,10:54.0,,I. Canaan makes 2-pt layup from 1 ft (assist by T. Ariza),56,56
218,3,10:48.0,Personal foul by R. Anderson (drawn by J. Jackson),,56,56
219,3,10:30.0,M. Conley misses 2-pt jump shot from 7 ft,,56,56
220,3,10:29.0,,Defensive rebound by D. Ayton,56,56
221,3,10:18.0,,D. Ayton makes 2-pt jump shot from 20 ft (assist by T. Ariza),56,58
222,3,10:04.0,Personal foul by D. Booker (drawn by K. Anderson),,56,58
223,3,10:01.0,M. Conley misses 2-pt layup from 1 ft (block by D. Ayton),,56,58
224,3,9:58.0,,Defensive rebound by D. Ayton,56,58
225,3,9:54.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by T. Ariza),56,61
226,3,9:51.0,Memphis full timeout,,56,61
227,3,9:26.0,K. Anderson makes 2-pt layup from 2 ft (assist by M. Gasol),,58,61
228,3,9:11.0,,Turnover by R. Anderson (back court),58,61
229,3,9:08.0,G. Temple makes 2-pt layup from 1 ft (assist by K. Anderson),,60,61
230,3,8:59.0,,Personal foul by G. Temple (drawn by D. Booker),60,61
231,3,8:42.0,,R. Anderson misses 2-pt jump shot from 21 ft (block by K. Anderson),60,61
232,3,8:42.0,,Offensive rebound by Team,60,61
233,3,8:42.0,,Turnover by Team (shot clock),60,61
234,3,8:33.0,M. Gasol misses 3-pt jump shot from 27 ft,,60,61
235,3,8:30.0,,Defensive rebound by I. Canaan,60,61
236,3,8:26.0,,Personal foul by M. Conley (drawn by I. Canaan),60,61
237,3,8:26.0,S. Mack enters the game for M. Conley,,60,61
238,3,8:26.0,,J. Jackson enters the game for T. Ariza,60,61
239,3,8:11.0,,J. Jackson makes 2-pt jump shot from 12 ft (assist by D. Ayton),60,63
240,3,7:47.0,S. Mack makes 3-pt jump shot from 27 ft,,63,63
241,3,7:29.0,,Turnover by J. Jackson (bad pass; steal by M. Gasol),63,63
242,3,7:27.0,Shooting foul by I. Canaan (drawn by S. Mack),,63,63
243,3,7:27.0,S. Mack misses free throw 1 of 2,,63,63
244,3,7:27.0,Offensive rebound by Team,,63,63
245,3,7:27.0,S. Mack makes free throw 2 of 2,,64,63
246,3,7:16.0,,D. Booker misses 2-pt jump shot from 17 ft,64,63
247,3,7:12.0,Defensive rebound by M. Gasol,,64,63
248,3,7:10.0,K. Anderson misses 2-pt layup from 8 ft,,64,63
249,3,7:06.0,Offensive rebound by J. Jackson,,64,63
250,3,7:06.0,Shooting foul by J. Jackson (drawn by J. Jackson),,64,63
251,3,7:06.0,J. Jackson makes free throw 1 of 2,,65,63
252,3,7:06.0,J. Jackson makes free throw 2 of 2,,66,63
253,3,6:53.0,,Personal foul by M. Gasol (drawn by D. Ayton),66,63
254,3,6:42.0,,R. Anderson misses 3-pt jump shot from 23 ft,66,63
255,3,6:40.0,Defensive rebound by J. Jackson,,66,63
256,3,6:29.0,K. Anderson makes 2-pt layup from 1 ft (assist by J. Jackson),,68,63
257,3,6:29.0,Shooting foul by D. Booker (drawn by K. Anderson),,68,63
258,3,6:29.0,,Phoenix full timeout,68,63
259,3,6:29.0,,T. Ariza enters the game for R. Anderson,68,63
260,3,6:29.0,K. Anderson misses free throw 1 of 1,,68,63
261,3,6:29.0,,Defensive rebound by J. Jackson,68,63
262,3,6:13.0,,D. Booker misses 3-pt jump shot from 25 ft,68,63
263,3,6:10.0,Defensive rebound by M. Gasol,,68,63
264,3,6:00.0,G. Temple makes 2-pt layup from 2 ft (assist by S. Mack),,70,63
265,3,6:00.0,Shooting foul by D. Booker (drawn by G. Temple),,70,63
266,3,6:00.0,,M. Bridges enters the game for I. Canaan,70,63
267,3,6:00.0,G. Temple makes free throw 1 of 1,,71,63
268,3,5:45.0,Personal foul by D. Booker (drawn by M. Gasol),,71,63
269,3,5:45.0,,Turnover by D. Booker (turnover),71,63
270,3,5:45.0,,R. Holmes enters the game for D. Ayton,71,63
271,3,5:45.0,,E. Okobo enters the game for D. Booker,71,63
272,3,5:45.0,M. Gasol makes free throw 1 of 2,,72,63
273,3,5:45.0,D. Brooks enters the game for K. Anderson,,72,63
274,3,5:45.0,M. Gasol makes free throw 2 of 2,,73,63
275,3,5:28.0,,E. Okobo misses 2-pt jump shot from 6 ft,73,63
276,3,5:26.0,Defensive rebound by M. Gasol,,73,63
277,3,5:20.0,Turnover by S. Mack (bad pass; steal by T. Ariza),,73,63
278,3,5:16.0,,Offensive foul by R. Holmes (drawn by J. Jackson),73,63
279,3,5:16.0,,Turnover by R. Holmes (offensive foul),73,63
280,3,5:02.0,M. Gasol misses 3-pt jump shot from 27 ft,,73,63
281,3,4:59.0,,Defensive rebound by T. Ariza,73,63
282,3,4:43.0,,Turnover by R. Holmes (bad pass),73,63
283,3,4:34.0,Personal foul by M. Bridges (drawn by D. Brooks),,73,63
284,3,4:34.0,D. Brooks misses free throw 1 of 2,,73,63
285,3,4:34.0,Offensive rebound by Team,,73,63
286,3,4:34.0,W. Selden enters the game for J. Jackson,,73,63
287,3,4:34.0,D. Brooks makes free throw 2 of 2,,74,63
288,3,4:15.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by R. Holmes),74,66
289,3,3:52.0,S. Mack misses 2-pt layup from 1 ft,,74,66
290,3,3:50.0,,Defensive rebound by R. Holmes,74,66
291,3,3:44.0,,Offensive foul by J. Jackson (drawn by M. Gasol),74,66
292,3,3:44.0,,Turnover by J. Jackson (offensive foul),74,66
293,3,3:44.0,,J. Crawford enters the game for J. Jackson,74,66
294,3,3:27.0,M. Gasol makes 2-pt hook shot from 6 ft,,76,66
295,3,3:04.0,,T. Ariza makes 2-pt dunk from 1 ft (assist by R. Holmes),76,68
296,3,2:39.0,M. Gasol misses 2-pt hook shot from 6 ft,,76,68
297,3,2:37.0,,Defensive rebound by T. Ariza,76,68
298,3,2:30.0,,Shooting foul by D. Brooks (drawn by T. Ariza),76,68
299,3,2:30.0,,T. Ariza makes free throw 1 of 2,76,69
300,3,2:30.0,K. Anderson enters the game for W. Selden,,76,69
301,3,2:30.0,M. Brooks enters the game for G. Temple,,76,69
302,3,2:30.0,,T. Ariza makes free throw 2 of 2,76,70
303,3,2:14.0,M. Brooks misses 3-pt jump shot from 26 ft,,76,70
304,3,2:11.0,,Defensive rebound by R. Holmes,76,70
305,3,1:54.0,,E. Okobo makes 3-pt jump shot from 24 ft (assist by T. Ariza),76,73
306,3,1:31.0,Shooting foul by R. Holmes (drawn by S. Mack),,76,73
307,3,1:31.0,S. Mack misses free throw 1 of 3,,76,73
308,3,1:31.0,Offensive rebound by Team,,76,73
309,3,1:31.0,S. Mack makes free throw 2 of 3,,77,73
310,3,1:31.0,S. Mack makes free throw 3 of 3,,78,73
311,3,1:23.0,,Personal foul by D. Brooks (drawn by J. Crawford),78,73
312,3,1:23.0,,J. Crawford misses free throw 1 of 2,78,73
313,3,1:23.0,,Offensive rebound by Team,78,73
314,3,1:23.0,,J. Crawford makes free throw 2 of 2,78,74
315,3,1:07.0,D. Brooks makes 3-pt jump shot from 27 ft (assist by S. Mack),,81,74
316,3,0:50.0,,M. Bridges misses 3-pt jump shot from 25 ft,81,74
317,3,0:46.0,Defensive rebound by K. Anderson,,81,74
318,3,0:31.0,Turnover by M. Brooks (traveling),,81,74
319,3,0:08.0,,J. Crawford makes 3-pt jump shot from 33 ft (assist by T. Ariza),81,77
320,3,0:02.0,S. Mack misses 3-pt jump shot from 27 ft,,81,77
321,3,0:02.0,,Defensive rebound by T. Ariza,81,77
322,4,11:39.0,M. Brooks misses 2-pt layup from 5 ft (block by M. Bridges),,81,77
323,4,11:33.0,Offensive rebound by M. Brooks,,81,77
324,4,11:33.0,M. Brooks makes 2-pt layup from 1 ft,,83,77
325,4,11:15.0,,E. Okobo misses 2-pt layup at rim,83,77
326,4,11:14.0,Defensive rebound by M. Conley,,83,77
327,4,11:07.0,M. Conley misses 2-pt jump shot from 9 ft,,83,77
328,4,11:04.0,,Defensive rebound by E. Okobo,83,77
329,4,10:57.0,,J. Crawford misses 2-pt jump shot from 20 ft,83,77
330,4,10:55.0,Defensive rebound by K. Anderson,,83,77
331,4,10:51.0,M. Brooks misses 2-pt jump shot from 8 ft,,83,77
332,4,10:46.0,,Defensive rebound by D. Ayton,83,77
333,4,10:26.0,,J. Crawford misses 3-pt jump shot from 29 ft,83,77
334,4,10:22.0,Defensive rebound by M. Brooks,,83,77
335,4,10:03.0,M. Conley misses 3-pt jump shot from 26 ft,,83,77
336,4,9:58.0,,Defensive rebound by E. Okobo,83,77
337,4,9:50.0,,Turnover by T. Ariza (bad pass; steal by M. Brooks),83,77
338,4,9:47.0,D. Brooks makes 2-pt dunk from 2 ft (assist by M. Brooks),,85,77
339,4,9:47.0,,Phoenix full timeout,85,77
340,4,9:47.0,G. Temple enters the game for K. Anderson,,85,77
341,4,9:47.0,,D. Booker enters the game for J. Crawford,85,77
342,4,9:47.0,,I. Canaan enters the game for E. Okobo,85,77
343,4,9:32.0,,D. Ayton misses 2-pt layup from 5 ft (block by J. Jackson),85,77
344,4,9:32.0,,Offensive rebound by Team,85,77
345,4,9:30.0,,Turnover by M. Bridges (bad pass; steal by D. Brooks),85,77
346,4,9:25.0,M. Brooks makes 2-pt layup from 2 ft (assist by M. Conley),,87,77
347,4,9:09.0,,I. Canaan misses 3-pt jump shot from 27 ft,87,77
348,4,9:06.0,Defensive rebound by G. Temple,,87,77
349,4,8:50.0,D. Brooks makes 2-pt dunk from 1 ft (assist by M. Conley),,89,77
350,4,8:39.0,,Shooting foul by D. Brooks (drawn by D. Booker),89,77
351,4,8:39.0,,D. Booker makes free throw 1 of 2,89,78
352,4,8:39.0,,D. Booker makes free throw 2 of 2,89,79
353,4,8:22.0,D. Brooks makes 2-pt layup from 2 ft,,91,79
354,4,8:22.0,Technical foul by D. Brooks,,91,79
355,4,8:22.0,,D. Booker makes technical free throw,91,80
356,4,8:06.0,,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Booker),91,83
357,4,7:44.0,D. Brooks makes 2-pt jump shot from 20 ft,,93,83
358,4,7:35.0,,Offensive foul by T. Ariza (drawn by D. Brooks),93,83
359,4,7:35.0,,Turnover by T. Ariza (offensive foul),93,83
360,4,7:35.0,,R. Anderson enters the game for T. Ariza,93,83
361,4,7:23.0,D. Brooks misses 2-pt layup from 2 ft,,93,83
362,4,7:23.0,,Defensive rebound by Team,93,83
363,4,7:23.0,Loose ball foul by J. Jackson (drawn by D. Booker),,93,83
364,4,7:23.0,M. Gasol enters the game for M. Brooks,,93,83
365,4,7:12.0,,D. Booker makes 3-pt jump shot from 25 ft,93,86
366,4,6:55.0,Personal foul by I. Canaan (drawn by M. Gasol),,93,86
367,4,6:47.0,D. Brooks misses 2-pt jump shot from 18 ft,,93,86
368,4,6:45.0,,Defensive rebound by D. Ayton,93,86
369,4,6:36.0,,M. Bridges makes 3-pt jump shot from 25 ft (assist by D. Booker),93,89
370,4,6:16.0,Turnover by M. Conley (bad pass; steal by D. Ayton),,93,89
371,4,6:09.0,,Personal foul by D. Brooks (drawn by D. Booker),93,89
372,4,5:59.0,,Turnover by I. Canaan (bad pass; steal by M. Conley),93,89
373,4,5:57.0,Shooting foul by R. Anderson (drawn by M. Conley),,93,89
374,4,5:57.0,M. Conley makes free throw 1 of 2,,94,89
375,4,5:57.0,S. Mack enters the game for J. Jackson,,94,89
376,4,5:57.0,M. Conley makes free throw 2 of 2,,95,89
377,4,5:42.0,,Shooting foul by G. Temple (drawn by D. Booker),95,89
378,4,5:42.0,,D. Booker makes free throw 1 of 3,95,90
379,4,5:42.0,,D. Booker makes free throw 2 of 3,95,91
380,4,5:42.0,,D. Booker misses free throw 3 of 3,95,91
381,4,5:40.0,Defensive rebound by M. Gasol,,95,91
382,4,5:24.0,,Violation by Team (kicked ball),95,91
383,4,5:15.0,M. Gasol misses 3-pt jump shot from 28 ft,,95,91
384,4,5:11.0,,Defensive rebound by M. Bridges,95,91
385,4,4:52.0,,D. Booker makes 2-pt layup from 1 ft,95,93
386,4,4:37.0,Personal foul by I. Canaan (drawn by M. Conley),,95,93
387,4,4:37.0,,Violation by Team (delay of game),95,93
