,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
165,2,6:08.0,Defensive rebound by W. Cauley-Stein,,33,53
166,2,6:06.0,D. Fox makes 2-pt layup from 3 ft,,35,53
167,2,6:06.0,Shooting foul by S. Gilgeous-Alexander (drawn by D. Fox),,35,53
168,2,6:06.0,,P. Beverley enters the game for J. Robinson,35,53
169,2,6:06.0,D. Fox makes free throw 1 of 1,,36,53
170,2,5:55.0,Violation by Team (kicked ball),,36,53
171,2,5:44.0,,Offensive foul by J. Motley (drawn by B. Bogdanović),36,53
172,2,5:44.0,,Turnover by J. Motley (offensive foul),36,53
173,2,5:32.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,36,53
174,2,5:30.0,,Defensive rebound by J. Motley,36,53
175,2,5:24.0,,J. Motley makes 2-pt layup from 2 ft (assist by P. Beverley),36,55
176,2,5:24.0,,Shooting foul by D. Fox (drawn by J. Motley),36,55
177,2,5:24.0,,J. Motley makes free throw 1 of 1,36,56
178,2,5:16.0,D. Fox makes 2-pt jump shot from 17 ft,,38,56
179,2,4:55.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by S. Gilgeous-Alexander),38,59
180,2,4:44.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,38,59
181,2,4:42.0,Offensive rebound by Team,,38,59
182,2,4:39.0,B. Hield misses 2-pt jump shot from 20 ft,,38,59
183,2,4:35.0,,Defensive rebound by P. Beverley,38,59
184,2,4:28.0,,Shooting foul by B. Hield (drawn by J. Motley),38,59
185,2,4:28.0,,J. Motley makes free throw 1 of 2,38,60
186,2,4:28.0,,L. Williams enters the game for S. Gilgeous-Alexander,38,60
187,2,4:28.0,,J. Motley misses free throw 2 of 2,38,60
188,2,4:25.0,Defensive rebound by I. Shumpert,,38,60
189,2,4:12.0,D. Fox misses 3-pt jump shot from 26 ft,,38,60
190,2,4:10.0,,Defensive rebound by A. Bradley,38,60
191,2,3:59.0,,Turnover by A. Bradley (bad pass),38,60
192,2,3:48.0,D. Fox misses 3-pt jump shot from 26 ft,,38,60
193,2,3:46.0,,Defensive rebound by L. Williams,38,60
194,2,3:42.0,,L. Williams makes 2-pt jump shot from 14 ft,38,62
195,2,3:42.0,,Shooting foul by I. Shumpert (drawn by L. Williams),38,62
196,2,3:42.0,M. Bagley enters the game for B. Bogdanović,,38,62
197,2,3:42.0,J. Jackson enters the game for I. Shumpert,,38,62
198,2,3:42.0,,L. Williams makes free throw 1 of 1,38,63
199,2,3:29.0,D. Fox makes 2-pt jump shot from 14 ft (assist by B. Hield),,40,63
200,2,3:04.0,,T. Harris misses 3-pt jump shot from 24 ft,40,63
201,2,3:01.0,Defensive rebound by J. Jackson,,40,63
202,2,2:50.0,Shooting foul by J. Motley (drawn by W. Cauley-Stein),,40,63
203,2,2:50.0,W. Cauley-Stein makes free throw 1 of 2,,41,63
204,2,2:50.0,W. Cauley-Stein makes free throw 2 of 2,,42,63
205,2,2:35.0,,A. Bradley misses 3-pt jump shot from 25 ft,42,63
206,2,2:32.0,,Offensive rebound by J. Motley,42,63
207,2,2:30.0,,J. Motley misses 2-pt layup from 2 ft,42,63
208,2,2:29.0,Defensive rebound by J. Jackson,,42,63
209,2,2:27.0,D. Fox makes 2-pt dunk at rim (assist by B. Hield),,44,63
210,2,2:12.0,,J. Motley makes 2-pt dunk from 1 ft (assist by L. Williams),44,65
211,2,2:00.0,Shooting foul by J. Motley (drawn by W. Cauley-Stein),,44,65
212,2,2:00.0,W. Cauley-Stein makes free throw 1 of 2,,45,65
213,2,2:00.0,,M. Harrell enters the game for J. Motley,45,65
214,2,2:00.0,W. Cauley-Stein makes free throw 2 of 2,,46,65
215,2,1:42.0,,P. Beverley misses 3-pt jump shot from 23 ft,46,65
216,2,1:40.0,Defensive rebound by M. Bagley,,46,65
217,2,1:33.0,Personal foul by A. Bradley (drawn by W. Cauley-Stein),,46,65
218,2,1:33.0,W. Cauley-Stein makes free throw 1 of 2,,47,65
219,2,1:33.0,W. Cauley-Stein misses free throw 2 of 2,,47,65
220,2,1:32.0,,Defensive rebound by Team,47,65
221,2,1:32.0,Loose ball foul by D. Fox (drawn by A. Bradley),,47,65
222,2,1:32.0,,A. Bradley makes free throw 1 of 2,47,66
223,2,1:32.0,,A. Bradley makes free throw 2 of 2,47,67
224,2,1:22.0,B. Hield misses 2-pt jump shot from 18 ft,,47,67
225,2,1:19.0,,Defensive rebound by P. Beverley,47,67
226,2,1:15.0,,L. Williams misses 2-pt layup from 2 ft (block by M. Bagley),47,67
227,2,1:15.0,,Offensive rebound by Team,47,67
228,2,1:15.0,,M. Scott enters the game for T. Harris,47,67
229,2,1:15.0,,LA Clippers full timeout,47,67
230,2,1:11.0,,L. Williams misses 3-pt jump shot from 25 ft,47,67
231,2,1:08.0,Defensive rebound by J. Jackson,,47,67
232,2,0:54.0,Turnover by J. Jackson (bad pass; steal by L. Williams),,47,67
233,2,0:46.0,,Turnover by L. Williams (bad pass; steal by J. Jackson),47,67
234,2,0:43.0,B. Hield makes 2-pt layup from 1 ft (assist by J. Jackson),,49,67
235,2,0:39.0,,L. Williams misses 3-pt jump shot from 24 ft,49,67
236,2,0:36.0,Defensive rebound by W. Cauley-Stein,,49,67
237,2,0:24.0,M. Bagley makes 2-pt hook shot from 5 ft (assist by D. Fox),,51,67
238,2,0:01.0,,L. Williams misses 3-pt jump shot from 25 ft,51,67
239,2,0:00.0,,Offensive rebound by Team,51,67
240,2,0:00.0,,Turnover by Team (shot clock),51,67
241,3,11:41.0,D. Fox makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,54,67
242,3,11:19.0,,T. Harris misses 3-pt jump shot from 27 ft,54,67
243,3,11:16.0,Defensive rebound by W. Cauley-Stein,,54,67
244,3,11:09.0,I. Shumpert misses 3-pt jump shot from 25 ft,,54,67
245,3,11:06.0,,Defensive rebound by M. Gortat,54,67
246,3,11:00.0,,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,54,67
247,3,10:55.0,Defensive rebound by W. Cauley-Stein,,54,67
248,3,10:50.0,B. Hield misses 2-pt layup from 4 ft,,54,67
249,3,10:45.0,Offensive rebound by B. Hield,,54,67
250,3,10:45.0,B. Hield makes 2-pt layup from 1 ft,,56,67
251,3,10:31.0,,A. Bradley misses 2-pt jump shot from 18 ft,56,67
252,3,10:28.0,Defensive rebound by I. Shumpert,,56,67
253,3,10:14.0,Personal foul by M. Gortat (drawn by W. Cauley-Stein),,56,67
254,3,10:03.0,B. Hield misses 2-pt jump shot from 17 ft,,56,67
255,3,10:01.0,,Defensive rebound by M. Gortat,56,67
256,3,9:48.0,,T. Harris makes 2-pt jump shot from 6 ft,56,69
257,3,9:40.0,Shooting foul by A. Bradley (drawn by D. Fox),,56,69
258,3,9:40.0,D. Fox makes free throw 1 of 2,,57,69
259,3,9:40.0,D. Fox makes free throw 2 of 2,,58,69
260,3,9:23.0,,Turnover by M. Gortat (bad pass; steal by N. Bjelica),58,69
261,3,9:16.0,Turnover by D. Fox (bad pass; steal by S. Gilgeous-Alexander),,58,69
262,3,9:13.0,,Shooting foul by B. Hield (drawn by S. Gilgeous-Alexander),58,69
263,3,9:13.0,,S. Gilgeous-Alexander makes free throw 1 of 2,58,70
264,3,9:13.0,,S. Gilgeous-Alexander makes free throw 2 of 2,58,71
265,3,9:02.0,W. Cauley-Stein misses 2-pt layup from 3 ft,,58,71
266,3,9:00.0,,Defensive rebound by M. Gortat,58,71
267,3,8:56.0,,T. Harris misses 2-pt layup from 3 ft,58,71
268,3,8:53.0,Defensive rebound by W. Cauley-Stein,,58,71
269,3,8:49.0,D. Fox misses 2-pt jump shot from 9 ft,,58,71
270,3,8:47.0,,Defensive rebound by S. Gilgeous-Alexander,58,71
271,3,8:41.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft (assist by A. Bradley),58,73
272,3,8:41.0,Sacramento full timeout,,58,73
273,3,8:32.0,Turnover by D. Fox (bad pass; steal by P. Beverley),,58,73
274,3,8:10.0,,A. Bradley misses 2-pt jump shot from 15 ft,58,73
275,3,8:09.0,Defensive rebound by D. Fox,,58,73
276,3,8:09.0,Personal foul by A. Bradley (drawn by D. Fox),,58,73
277,3,7:59.0,N. Bjelica misses 2-pt hook shot from 3 ft,,58,73
278,3,7:55.0,,Defensive rebound by T. Harris,58,73
279,3,7:52.0,,Offensive foul by M. Gortat (drawn by B. Hield),58,73
280,3,7:52.0,,Turnover by M. Gortat (offensive foul),58,73
281,3,7:43.0,I. Shumpert makes 3-pt jump shot from 24 ft (assist by D. Fox),,61,73
282,3,7:29.0,,T. Harris misses 3-pt jump shot from 28 ft,61,73
283,3,7:26.0,Defensive rebound by D. Fox,,61,73
284,3,7:23.0,I. Shumpert misses 3-pt jump shot from 28 ft,,61,73
285,3,7:21.0,Offensive rebound by B. Hield,,61,73
286,3,7:17.0,N. Bjelica misses 3-pt jump shot from 26 ft,,61,73
287,3,7:15.0,,Defensive rebound by T. Harris,61,73
288,3,7:03.0,,Turnover by M. Gortat (bad pass; steal by B. Hield),61,73
289,3,6:58.0,B. Hield misses 2-pt jump shot from 15 ft,,61,73
290,3,6:54.0,,Defensive rebound by P. Beverley,61,73
291,3,6:41.0,,T. Harris misses 3-pt jump shot from 26 ft,61,73
292,3,6:38.0,Defensive rebound by N. Bjelica,,61,73
293,3,6:27.0,D. Fox misses 3-pt jump shot from 27 ft,,61,73
294,3,6:25.0,Offensive rebound by W. Cauley-Stein,,61,73
295,3,6:23.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),,64,73
296,3,6:01.0,,P. Beverley misses 2-pt jump shot from 7 ft,64,73
297,3,5:59.0,Defensive rebound by N. Bjelica,,64,73
298,3,5:56.0,I. Shumpert misses 3-pt jump shot from 28 ft,,64,73
299,3,5:53.0,,Defensive rebound by P. Beverley,64,73
300,3,5:53.0,,LA Clippers full timeout,64,73
301,3,5:53.0,,M. Harrell enters the game for M. Gortat,64,73
302,3,5:37.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 11 ft,64,73
303,3,5:32.0,,Offensive rebound by M. Harrell,64,73
304,3,5:32.0,,M. Harrell misses 2-pt layup at rim,64,73
305,3,5:31.0,Defensive rebound by N. Bjelica,,64,73
306,3,5:11.0,D. Fox misses 2-pt layup from 2 ft,,64,73
307,3,5:11.0,,Defensive rebound by T. Harris,64,73
308,3,4:53.0,,Turnover by M. Harrell (discontinued dribble),64,73
309,3,4:53.0,B. Bogdanović enters the game for B. Hield,,64,73
310,3,4:39.0,I. Shumpert misses 2-pt jump shot from 18 ft,,64,73
311,3,4:37.0,,Defensive rebound by P. Beverley,64,73
312,3,4:32.0,,T. Harris makes 2-pt layup from 2 ft (assist by P. Beverley),64,75
313,3,4:17.0,I. Shumpert makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),,66,75
314,3,3:56.0,,T. Harris misses 3-pt jump shot from 25 ft,66,75
315,3,3:54.0,Defensive rebound by N. Bjelica,,66,75
316,3,3:40.0,D. Fox makes 2-pt jump shot from 2 ft,,68,75
317,3,3:17.0,,Shooting foul by D. Fox (drawn by S. Gilgeous-Alexander),68,75
318,3,3:17.0,,S. Gilgeous-Alexander makes free throw 1 of 3,68,76
319,3,3:17.0,,S. Gilgeous-Alexander makes free throw 2 of 3,68,77
320,3,3:17.0,M. Bagley enters the game for W. Cauley-Stein,,68,77
321,3,3:17.0,,S. Gilgeous-Alexander makes free throw 3 of 3,68,78
322,3,3:08.0,Turnover by M. Bagley (lost ball; steal by S. Gilgeous-Alexander),,68,78
323,3,3:04.0,,A. Bradley makes 2-pt layup from 2 ft (assist by S. Gilgeous-Alexander),68,80
324,3,2:58.0,N. Bjelica misses 3-pt jump shot from 25 ft,,68,80
325,3,2:55.0,,Defensive rebound by M. Harrell,68,80
326,3,2:51.0,,Turnover by M. Harrell (lost ball; steal by D. Fox),68,80
327,3,2:50.0,Personal take foul by M. Harrell (drawn by D. Fox),,68,80
328,3,2:50.0,,L. Williams enters the game for S. Gilgeous-Alexander,68,80
329,3,2:36.0,Shooting foul by M. Harrell (drawn by M. Bagley),,68,80
330,3,2:36.0,M. Bagley makes free throw 1 of 2,,69,80
331,3,2:36.0,M. Bagley makes free throw 2 of 2,,70,80
332,3,2:18.0,,T. Harris makes 3-pt jump shot from 26 ft (assist by P. Beverley),70,83
333,3,2:01.0,M. Bagley misses 2-pt hook shot from 5 ft,,70,83
334,3,1:59.0,,Defensive rebound by P. Beverley,70,83
335,3,1:55.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by P. Beverley),70,85
336,3,1:37.0,I. Shumpert misses 3-pt jump shot from 26 ft,,70,85
337,3,1:34.0,,Defensive rebound by A. Bradley,70,85
338,3,1:28.0,,T. Harris misses 2-pt layup from 2 ft,70,85
339,3,1:25.0,Defensive rebound by I. Shumpert,,70,85
340,3,1:23.0,Personal foul by P. Beverley (drawn by I. Shumpert),,70,85
341,3,1:23.0,I. Shumpert misses free throw 1 of 2,,70,85
342,3,1:23.0,Offensive rebound by Team,,70,85
343,3,1:23.0,,S. Gilgeous-Alexander enters the game for P. Beverley,70,85
344,3,1:23.0,,J. Robinson enters the game for A. Bradley,70,85
345,3,1:23.0,I. Shumpert makes free throw 2 of 2,,71,85
346,3,1:12.0,,Shooting foul by I. Shumpert (drawn by T. Harris),71,85
347,3,1:12.0,,T. Harris makes free throw 1 of 2,71,86
348,3,1:12.0,W. Cauley-Stein enters the game for N. Bjelica,,71,86
349,3,1:12.0,B. Hield enters the game for D. Fox,,71,86
350,3,1:12.0,J. Jackson enters the game for I. Shumpert,,71,86
351,3,1:12.0,,T. Harris makes free throw 2 of 2,71,87
352,3,0:51.0,J. Jackson misses 2-pt hook shot from 5 ft,,71,87
353,3,0:51.0,,Defensive rebound by L. Williams,71,87
354,3,0:42.0,,Turnover by L. Williams (bad pass; steal by W. Cauley-Stein),71,87
355,3,0:37.0,M. Bagley misses 2-pt layup from 2 ft,,71,87
356,3,0:32.0,Offensive rebound by M. Bagley,,71,87
357,3,0:32.0,M. Bagley makes 2-pt layup from 1 ft,,73,87
358,3,0:31.0,,L. Williams misses 2-pt layup from 1 ft,73,87
359,3,0:28.0,Defensive rebound by W. Cauley-Stein,,73,87
360,3,0:25.0,B. Hield makes 3-pt jump shot from 26 ft (assist by B. Bogdanović),,76,87
361,3,0:05.0,,J. Robinson misses 3-pt jump shot from 25 ft,76,87
362,3,0:03.0,Defensive rebound by W. Cauley-Stein,,76,87
363,3,0:00.0,W. Cauley-Stein misses 3-pt jump shot from 50 ft,,76,87
364,3,0:00.0,Offensive rebound by Team,,76,87
365,4,11:46.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by L. Williams),76,89
366,4,11:24.0,B. Hield misses 3-pt jump shot from 27 ft,,76,89
367,4,11:22.0,Offensive rebound by M. Bagley,,76,89
368,4,11:22.0,Shooting foul by T. Harris (drawn by M. Bagley),,76,89
369,4,11:22.0,M. Bagley makes free throw 1 of 2,,77,89
370,4,11:22.0,,M. Scott enters the game for T. Harris,77,89
371,4,11:22.0,M. Bagley makes free throw 2 of 2,,78,89
372,4,11:06.0,,L. Williams misses 2-pt jump shot from 23 ft,78,89
