,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,MEMPHIS_ACTION,LA LAKERS_SCORE,MEMPHIS_SCORE
386,4,6:02.0,J. McGee makes free throw 2 of 2,,98,78
387,4,5:47.0,,W. Selden misses 3-pt jump shot from 26 ft,98,78
388,4,5:44.0,Defensive rebound by J. McGee,,98,78
389,4,5:29.0,L. Ball makes 2-pt dunk at rim (assist by J. McGee),,100,78
390,4,5:14.0,,D. Stephens makes 2-pt dunk from 1 ft (assist by W. Selden),100,80
391,4,5:01.0,J. McGee makes 2-pt dunk at rim (assist by L. James),,102,80
392,4,4:40.0,,D. Stephens misses 2-pt dunk at rim (block by J. Hart),102,80
393,4,4:36.0,Defensive rebound by K. Kuzma,,102,80
394,4,4:33.0,J. McGee misses 2-pt jump shot from 9 ft,,102,80
395,4,4:30.0,Offensive rebound by J. McGee,,102,80
396,4,4:30.0,J. McGee makes 2-pt layup from 1 ft,,104,80
397,4,4:25.0,,Personal take foul by L. Ball (drawn by S. Mack),104,80
398,4,4:25.0,I. Bonga enters the game for L. James,,104,80
399,4,4:18.0,,S. Mack misses 2-pt layup from 12 ft,104,80
400,4,4:14.0,,Offensive rebound by J. Noah,104,80
401,4,4:14.0,,J. Noah misses 2-pt layup from 1 ft,104,80
402,4,4:14.0,,Offensive rebound by S. Mack,104,80
403,4,4:08.0,,Turnover by S. Mack (lost ball; steal by L. Ball),104,80
404,4,4:07.0,Turnover by J. McGee (bad pass; steal by W. Selden),,104,80
405,4,4:02.0,,W. Selden makes 2-pt layup from 2 ft,104,82
406,4,3:51.0,Turnover by L. Ball (bad pass; steal by D. Stephens),,104,82
407,4,3:51.0,S. Mykhailiuk enters the game for L. Ball,,104,82
408,4,3:51.0,M. Wagner enters the game for J. McGee,,104,82
409,4,3:42.0,,J. Noah misses 2-pt hook shot from 4 ft,104,82
410,4,3:38.0,,Offensive rebound by W. Selden,104,82
411,4,3:38.0,,W. Selden misses 2-pt layup from 1 ft,104,82
412,4,3:36.0,,Offensive rebound by W. Selden,104,82
413,4,3:36.0,,W. Selden makes 2-pt layup from 1 ft,104,84
414,4,3:17.0,M. Wagner misses 2-pt jump shot from 10 ft,,104,84
415,4,3:15.0,,Defensive rebound by W. Selden,104,84
416,4,3:11.0,,Personal foul by I. Bonga (drawn by W. Selden),104,84
417,4,3:11.0,I. Zubac enters the game for K. Kuzma,,104,84
418,4,3:07.0,,Turnover by D. Stephens (bad pass; steal by I. Bonga),104,84
419,4,3:07.0,Turnover by I. Bonga (step out of bounds),,104,84
420,4,2:52.0,,O. Casspi misses 3-pt jump shot from 27 ft,104,84
421,4,2:50.0,Defensive rebound by I. Bonga,,104,84
422,4,2:46.0,I. Bonga misses 2-pt layup from 4 ft (block by J. Noah),,104,84
423,4,2:46.0,,Defensive rebound by Team,104,84
424,4,2:34.0,Violation by Team (kicked ball),,104,84
425,4,2:32.0,,Offensive foul by J. Noah (drawn by I. Bonga),104,84
426,4,2:32.0,,Turnover by J. Noah (offensive foul),104,84
427,4,2:32.0,,Technical foul by J. Noah,104,84
428,4,2:32.0,I. Bonga makes technical free throw,,105,84
429,4,2:32.0,L. Stephenson enters the game for J. Hart,,105,84
430,4,2:16.0,M. Wagner misses 2-pt layup from 2 ft (block by J. Noah),,105,84
431,4,2:11.0,,Defensive rebound by O. Casspi,105,84
432,4,2:09.0,,S. Mack makes 2-pt layup from 2 ft,105,86
433,4,1:55.0,S. Mykhailiuk makes 3-pt jump shot from 27 ft (assist by I. Bonga),,108,86
434,4,1:46.0,,Shooting foul by I. Bonga (drawn by J. Noah),108,86
435,4,1:46.0,,J. Noah makes free throw 1 of 2,108,87
436,4,1:46.0,,J. Noah makes free throw 2 of 2,108,88
437,4,1:27.0,Turnover by I. Bonga (bad pass; steal by W. Selden),,108,88
438,4,1:22.0,,J. Noah misses 2-pt layup from 2 ft (block by I. Zubac),108,88
439,4,1:18.0,Defensive rebound by I. Zubac,,108,88
440,4,1:10.0,Turnover by L. Stephenson (bad pass; steal by O. Casspi),,108,88
441,4,1:02.0,,J. Noah misses 2-pt layup from 2 ft,108,88
442,4,0:59.0,Defensive rebound by L. Stephenson,,108,88
443,4,0:52.0,S. Mykhailiuk makes 3-pt jump shot from 26 ft (assist by M. Wagner),,111,88
444,4,0:35.0,,O. Casspi misses 3-pt jump shot from 26 ft,111,88
445,4,0:32.0,Defensive rebound by I. Zubac,,111,88
446,4,0:30.0,Shooting foul by O. Casspi (drawn by M. Wagner),,111,88
447,4,0:30.0,M. Wagner misses free throw 1 of 2,,111,88
448,4,0:30.0,Offensive rebound by Team,,111,88
449,4,0:30.0,M. Wagner misses free throw 2 of 2,,111,88
450,4,0:26.0,Offensive rebound by I. Bonga,,111,88
451,4,0:14.0,I. Bonga misses 3-pt jump shot from 26 ft,,111,88
452,4,0:11.0,,Defensive rebound by S. Mack,111,88
453,4,0:06.0,,S. Mack misses 3-pt jump shot from 25 ft,111,88
454,4,0:04.0,,Offensive rebound by Team,111,88
455,4,0:02.0,,O. Casspi misses 3-pt jump shot from 26 ft,111,88
456,4,0:02.0,,Offensive rebound by W. Selden,111,88
