,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,TORONTO_ACTION,WASHINGTON_SCORE,TORONTO_SCORE
386,4,8:38.0,,J. Lin makes 2-pt layup from 1 ft (assist by K. Lowry),105,110
387,4,8:30.0,Turnover by B. Beal (bad pass; steal by M. Gasol),,105,110
388,4,8:30.0,,Personal foul by J. Green (drawn by M. Gasol),105,110
389,4,8:10.0,,M. Gasol misses 2-pt layup from 1 ft,105,110
390,4,8:08.0,Defensive rebound by B. Portis,,105,110
391,4,8:04.0,Personal foul by K. Lowry (drawn by J. Parker),,105,110
392,4,7:59.0,Personal foul by O. Anunoby (drawn by B. Beal),,105,110
393,4,7:50.0,J. Parker makes 2-pt dunk at rim (assist by W. Johnson),,107,110
394,4,7:50.0,Shooting foul by J. Lin (drawn by J. Parker),,107,110
395,4,7:50.0,J. Parker makes free throw 1 of 1,,108,110
396,4,7:34.0,,K. Lowry misses 3-pt jump shot from 26 ft,108,110
397,4,7:29.0,Defensive rebound by J. Green,,108,110
398,4,7:25.0,B. Beal misses 3-pt jump shot from 26 ft,,108,110
399,4,7:23.0,,Defensive rebound by M. Gasol,108,110
400,4,7:23.0,,Personal foul by W. Johnson (drawn by K. Lowry),108,110
401,4,7:23.0,,D. Green enters the game for J. Lin,108,110
402,4,7:23.0,,P. Siakam enters the game for N. Powell,108,110
403,4,7:10.0,,Turnover by M. Gasol (lost ball; steal by J. Parker),108,110
404,4,7:05.0,J. Parker misses 2-pt layup from 1 ft (block by M. Gasol),,108,110
405,4,7:05.0,Offensive rebound by Team,,108,110
406,4,7:01.0,Turnover by J. Parker (bad pass),,108,110
407,4,6:53.0,,Turnover by K. Lowry (lost ball; steal by J. Green),108,110
408,4,6:48.0,B. Beal misses 3-pt jump shot from 26 ft,,108,110
409,4,6:44.0,,Defensive rebound by O. Anunoby,108,110
410,4,6:40.0,,K. Lowry misses 3-pt jump shot from 27 ft,108,110
411,4,6:35.0,Defensive rebound by J. Green,,108,110
412,4,6:30.0,J. Green misses 2-pt jump shot from 4 ft,,108,110
413,4,6:28.0,,Defensive rebound by O. Anunoby,108,110
414,4,6:10.0,,Turnover by K. Lowry (bad pass; steal by W. Johnson),108,110
415,4,6:06.0,Offensive foul by J. Parker (drawn by K. Lowry),,108,110
416,4,6:06.0,Turnover by J. Parker (offensive foul),,108,110
417,4,6:06.0,,S. Ibaka enters the game for M. Gasol,108,110
418,4,5:49.0,,O. Anunoby makes 2-pt layup from 2 ft (assist by S. Ibaka),108,112
419,4,5:48.0,Washington full timeout,,108,112
420,4,5:27.0,J. Green misses 3-pt jump shot from 26 ft,,108,112
421,4,5:24.0,,Defensive rebound by S. Ibaka,108,112
422,4,5:08.0,,Turnover by S. Ibaka (out of bounds lost ball),108,112
423,4,5:08.0,T. Ariza enters the game for W. Johnson,,108,112
424,4,4:55.0,B. Portis makes 3-pt jump shot from 25 ft (assist by B. Beal),,111,112
425,4,4:35.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by S. Ibaka),111,115
426,4,4:24.0,Turnover by B. Beal (dbl dribble),,111,115
427,4,4:04.0,,K. Lowry misses 2-pt jump shot from 15 ft,111,115
428,4,4:01.0,,Offensive rebound by P. Siakam,111,115
429,4,3:59.0,,P. Siakam makes 2-pt layup at rim,111,117
430,4,3:56.0,Turnover by B. Beal (bad pass),,111,117
431,4,3:43.0,,P. Siakam makes 2-pt jump shot from 5 ft,111,119
432,4,3:34.0,Personal foul by O. Anunoby (drawn by B. Beal),,111,119
433,4,3:34.0,B. Beal makes free throw 1 of 2,,112,119
434,4,3:34.0,B. Beal makes free throw 2 of 2,,113,119
435,4,3:29.0,,Toronto full timeout,113,119
436,4,3:19.0,,P. Siakam misses 2-pt hook shot from 6 ft,113,119
437,4,3:15.0,Defensive rebound by J. Parker,,113,119
438,4,3:15.0,Personal foul by P. Siakam (drawn by J. Parker),,113,119
439,4,3:15.0,,Violation by Team (delay of game),113,119
440,4,3:15.0,B. Beal makes technical free throw,,114,119
441,4,3:15.0,J. Parker misses free throw 1 of 2,,114,119
442,4,3:15.0,Offensive rebound by Team,,114,119
443,4,3:15.0,J. Parker misses free throw 2 of 2,,114,119
444,4,3:11.0,,Defensive rebound by P. Siakam,114,119
445,4,3:04.0,,Offensive foul by S. Ibaka (drawn by T. Ariza),114,119
446,4,3:04.0,,Turnover by S. Ibaka (offensive foul),114,119
447,4,2:55.0,Turnover by B. Beal (bad pass; steal by K. Lowry),,114,119
448,4,2:51.0,,P. Siakam makes 2-pt dunk from 1 ft (assist by K. Lowry),114,121
449,4,2:36.0,J. Parker misses 3-pt jump shot from 24 ft (block by P. Siakam),,114,121
450,4,2:36.0,Offensive rebound by Team,,114,121
451,4,2:30.0,T. Ariza misses 3-pt jump shot from 25 ft,,114,121
452,4,2:27.0,,Defensive rebound by S. Ibaka,114,121
453,4,2:20.0,,Personal foul by B. Portis (drawn by K. Lowry),114,121
454,4,2:07.0,,P. Siakam misses 2-pt hook shot from 7 ft,114,121
455,4,2:05.0,Defensive rebound by T. Ariza,,114,121
456,4,1:51.0,J. Parker misses 2-pt layup from 2 ft,,114,121
457,4,1:48.0,,Defensive rebound by O. Anunoby,114,121
458,4,1:45.0,,D. Green makes 3-pt jump shot from 24 ft (assist by K. Lowry),114,124
459,4,1:45.0,Washington full timeout,,114,124
460,4,1:45.0,T. Bryant enters the game for J. Parker,,114,124
461,4,1:39.0,T. Bryant misses 3-pt jump shot from 24 ft,,114,124
462,4,1:34.0,,Defensive rebound by P. Siakam,114,124
463,4,1:23.0,,S. Ibaka misses 2-pt dunk from 2 ft (block by T. Bryant),114,124
464,4,1:19.0,Defensive rebound by T. Bryant,,114,124
465,4,1:16.0,T. Ariza misses 3-pt jump shot from 27 ft,,114,124
466,4,1:13.0,,Defensive rebound by S. Ibaka,114,124
467,4,1:10.0,,Offensive foul by P. Siakam (drawn by T. Bryant),114,124
468,4,1:10.0,,Turnover by P. Siakam (offensive foul),114,124
469,4,1:05.0,B. Beal misses 3-pt jump shot from 27 ft,,114,124
470,4,1:04.0,,Defensive rebound by Team,114,124
471,4,1:04.0,,Personal foul by T. Bryant (drawn by P. Siakam),114,124
472,4,1:04.0,,P. Siakam misses free throw 1 of 2,114,124
473,4,1:04.0,,Offensive rebound by Team,114,124
474,4,1:04.0,,P. Siakam makes free throw 2 of 2,114,125
475,4,0:59.0,T. Ariza makes 3-pt jump shot from 26 ft (assist by B. Beal),,117,125
476,4,0:57.0,,Personal take foul by B. Portis (drawn by P. Siakam),117,125
477,4,0:57.0,,P. Siakam makes free throw 1 of 2,117,126
478,4,0:57.0,,P. Siakam makes free throw 2 of 2,117,127
479,4,0:51.0,Personal foul by K. Lowry (drawn by B. Beal),,117,127
480,4,0:51.0,B. Beal makes free throw 1 of 2,,118,127
481,4,0:51.0,B. Beal makes free throw 2 of 2,,119,127
482,4,0:31.0,,Shooting foul by J. Green (drawn by P. Siakam),119,127
483,4,0:31.0,,P. Siakam makes free throw 1 of 2,119,128
484,4,0:31.0,J. McRae enters the game for T. Ariza,,119,128
485,4,0:31.0,C. Randle enters the game for B. Beal,,119,128
486,4,0:31.0,,C. Boucher enters the game for S. Ibaka,119,128
487,4,0:31.0,,J. Loyd enters the game for K. Lowry,119,128
488,4,0:31.0,,P. Siakam makes free throw 2 of 2,119,129
489,4,0:26.0,Personal take foul by J. Loyd (drawn by C. Randle),,119,129
490,4,0:26.0,,N. Powell enters the game for P. Siakam,119,129
491,4,0:26.0,C. Randle misses free throw 1 of 2,,119,129
492,4,0:26.0,Offensive rebound by Team,,119,129
493,4,0:26.0,C. Randle makes free throw 2 of 2,,120,129
494,4,0:02.0,,Turnover by Team (shot clock),120,129
