,QUARTER,TIME_REMAINING,HOUSTON_ACTION,UTAH_ACTION,HOUSTON_SCORE,UTAH_SCORE
120,2,11:33.0,C. Capela enters the game for K. Faried,,24,33
121,2,11:33.0,,D. Favors misses free throw 2 of 2,24,33
122,2,11:32.0,Defensive rebound by G. Green,,24,33
123,2,11:21.0,C. Paul misses 3-pt jump shot from 27 ft,,24,33
124,2,11:17.0,,Defensive rebound by R. O'Neale,24,33
125,2,11:07.0,,D. Favors makes 2-pt layup from 2 ft (assist by D. Mitchell),24,35
126,2,11:07.0,,Shooting foul by C. Paul (drawn by D. Favors),24,35
127,2,11:07.0,,D. Favors makes free throw 1 of 1,24,36
128,2,10:50.0,E. Gordon misses 2-pt layup from 3 ft,,24,36
129,2,10:49.0,,Defensive rebound by Team,24,36
130,2,10:33.0,,Personal foul by A. Rivers (drawn by R. O'Neale),24,36
131,2,10:33.0,D. House enters the game for G. Green,,24,36
132,2,10:33.0,P. Tucker enters the game for A. Rivers,,24,36
133,2,10:18.0,,J. Ingles misses 2-pt jump shot from 6 ft,24,36
134,2,10:16.0,,Offensive rebound by J. Ingles,24,36
135,2,10:11.0,,Turnover by J. Ingles (bad pass; steal by P. Tucker),24,36
136,2,10:01.0,C. Capela misses 2-pt layup from 3 ft (block by R. O'Neale),,24,36
137,2,9:59.0,Offensive rebound by C. Paul,,24,36
138,2,9:59.0,Personal foul by T. Sefolosha (drawn by P. Tucker),,24,36
139,2,9:59.0,,R. Rubio enters the game for J. Ingles,24,36
140,2,9:55.0,C. Paul makes 2-pt layup from 2 ft,,26,36
141,2,9:35.0,,R. O'Neale misses 3-pt jump shot from 26 ft,26,36
142,2,9:32.0,Defensive rebound by C. Paul,,26,36
143,2,9:32.0,J. Harden enters the game for D. House,,26,36
144,2,9:22.0,E. Gordon misses 3-pt jump shot from 25 ft,,26,36
145,2,9:20.0,,Defensive rebound by R. O'Neale,26,36
146,2,9:13.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,26,36
147,2,9:10.0,,Offensive rebound by D. Favors,26,36
148,2,9:09.0,,D. Favors misses 2-pt layup from 1 ft (block by C. Paul),26,36
149,2,9:06.0,Defensive rebound by C. Paul,,26,36
150,2,9:03.0,C. Paul makes 3-pt jump shot from 25 ft,,29,36
151,2,8:45.0,,Turnover by R. Rubio (back court),29,36
152,2,8:39.0,C. Paul misses 3-pt jump shot from 25 ft,,29,36
153,2,8:33.0,Offensive rebound by C. Capela,,29,36
154,2,8:29.0,J. Harden misses 2-pt dunk from 2 ft,,29,36
155,2,8:29.0,Offensive rebound by C. Paul,,29,36
156,2,8:21.0,C. Paul misses 2-pt layup from 2 ft,,29,36
157,2,8:20.0,,Defensive rebound by D. Favors,29,36
158,2,8:13.0,,Shooting foul by E. Gordon (drawn by D. Favors),29,36
159,2,8:13.0,,D. Favors makes free throw 1 of 2,29,37
160,2,8:13.0,A. Rivers enters the game for C. Paul,,29,37
161,2,8:13.0,,D. Favors makes free throw 2 of 2,29,38
162,2,7:59.0,J. Harden makes 3-pt jump shot from 25 ft,,32,38
163,2,7:36.0,,Personal foul by C. Capela (drawn by R. O'Neale),32,38
164,2,7:36.0,,R. O'Neale misses free throw 1 of 2,32,38
165,2,7:36.0,,Offensive rebound by Team,32,38
166,2,7:36.0,,J. Crowder enters the game for D. Favors,32,38
167,2,7:36.0,,R. Gobert enters the game for T. Sefolosha,32,38
168,2,7:36.0,,R. O'Neale makes free throw 2 of 2,32,39
169,2,7:19.0,Turnover by J. Harden (step out of bounds),,32,39
170,2,7:11.0,,R. Rubio makes 2-pt layup from 3 ft,32,41
171,2,6:58.0,Turnover by E. Gordon (bad pass; steal by R. Gobert),,32,41
172,2,6:54.0,,J. Crowder misses 3-pt jump shot from 25 ft,32,41
173,2,6:52.0,Defensive rebound by P. Tucker,,32,41
174,2,6:49.0,Turnover by J. Harden (out of bounds lost ball),,32,41
175,2,6:49.0,,Utah full timeout,32,41
176,2,6:49.0,D. House enters the game for C. Capela,,32,41
177,2,6:37.0,,Turnover by R. O'Neale (bad pass; steal by J. Harden),32,41
178,2,6:18.0,P. Tucker makes 2-pt layup from 3 ft (assist by J. Harden),,34,41
179,2,6:07.0,,D. Mitchell misses 2-pt jump shot from 19 ft,34,41
180,2,6:05.0,Defensive rebound by Team,,34,41
181,2,5:55.0,J. Harden misses 3-pt jump shot from 24 ft,,34,41
182,2,5:51.0,Offensive rebound by P. Tucker,,34,41
183,2,5:50.0,P. Tucker misses 3-pt jump shot from 23 ft,,34,41
184,2,5:47.0,,Defensive rebound by R. O'Neale,34,41
185,2,5:33.0,,R. O'Neale misses 2-pt layup from 2 ft,34,41
186,2,5:30.0,,Offensive rebound by R. Gobert,34,41
187,2,5:30.0,,R. Gobert makes 2-pt dunk from 1 ft,34,43
188,2,5:12.0,J. Harden makes 3-pt jump shot from 25 ft,,37,43
189,2,4:44.0,,D. Mitchell makes 2-pt jump shot from 5 ft,37,45
190,2,4:44.0,C. Paul enters the game for A. Rivers,,37,45
191,2,4:44.0,,J. Ingles enters the game for D. Mitchell,37,45
192,2,4:18.0,D. House misses 3-pt jump shot from 23 ft,,37,45
193,2,4:15.0,,Defensive rebound by R. O'Neale,37,45
194,2,4:06.0,,J. Crowder misses 3-pt jump shot from 25 ft,37,45
195,2,4:02.0,Defensive rebound by J. Harden,,37,45
196,2,4:01.0,Turnover by J. Harden (lost ball; steal by J. Crowder),,37,45
197,2,4:00.0,,J. Crowder makes 2-pt layup from 3 ft,37,47
198,2,4:00.0,,Shooting foul by P. Tucker (drawn by J. Crowder),37,47
199,2,4:00.0,,J. Crowder misses free throw 1 of 1,37,47
200,2,3:58.0,Defensive rebound by P. Tucker,,37,47
201,2,3:50.0,D. House misses 3-pt jump shot from 25 ft,,37,47
202,2,3:47.0,,Defensive rebound by R. O'Neale,37,47
203,2,3:32.0,,R. Gobert makes 2-pt layup from 2 ft (assist by R. Rubio),37,49
204,2,3:11.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),,40,49
205,2,2:56.0,,Turnover by R. Rubio (bad pass),40,49
206,2,2:56.0,Houston full timeout,,40,49
207,2,2:56.0,,D. Mitchell enters the game for J. Ingles,40,49
208,2,2:33.0,J. Harden misses 3-pt jump shot from 31 ft,,40,49
209,2,2:30.0,,Defensive rebound by J. Crowder,40,49
210,2,2:11.0,,R. Rubio misses 3-pt jump shot from 26 ft,40,49
211,2,2:08.0,Defensive rebound by C. Paul,,40,49
212,2,1:58.0,P. Tucker makes 3-pt jump shot from 23 ft (assist by C. Paul),,43,49
213,2,1:34.0,,D. Mitchell misses 3-pt jump shot from 28 ft,43,49
214,2,1:30.0,Defensive rebound by D. House,,43,49
215,2,1:23.0,Shooting foul by R. Gobert (drawn by J. Harden),,43,49
216,2,1:23.0,J. Harden makes free throw 1 of 2,,44,49
217,2,1:23.0,J. Harden makes free throw 2 of 2,,45,49
218,2,1:16.0,,Personal foul by P. Tucker (drawn by R. Rubio),45,49
219,2,1:16.0,,R. Rubio makes free throw 1 of 2,45,50
220,2,1:16.0,C. Capela enters the game for P. Tucker,,45,50
221,2,1:16.0,,R. Rubio makes free throw 2 of 2,45,51
222,2,1:02.0,C. Capela makes 2-pt dunk from 3 ft (assist by J. Harden),,47,51
223,2,0:50.0,,Shooting foul by D. House (drawn by J. Crowder),47,51
224,2,0:50.0,,J. Crowder makes free throw 1 of 2,47,52
225,2,0:50.0,,J. Crowder makes free throw 2 of 2,47,53
226,2,0:32.0,C. Paul misses 3-pt jump shot from 23 ft,,47,53
227,2,0:29.0,Offensive rebound by C. Capela,,47,53
228,2,0:28.0,C. Capela misses 2-pt layup from 2 ft,,47,53
229,2,0:26.0,,Defensive rebound by R. O'Neale,47,53
230,2,0:08.0,,R. Rubio misses 3-pt jump shot from 28 ft,47,53
231,2,0:04.0,Defensive rebound by D. House,,47,53
232,2,0:01.0,C. Paul misses 3-pt jump shot from 25 ft,,47,53
233,2,0:00.0,Offensive rebound by Team,,47,53
234,3,11:49.0,E. Gordon makes 3-pt jump shot from 24 ft (assist by C. Paul),,50,53
235,3,11:26.0,,R. Rubio misses 2-pt layup from 3 ft,50,53
236,3,11:23.0,,Offensive rebound by R. Gobert,50,53
237,3,11:23.0,,R. Gobert misses 2-pt layup at rim,50,53
238,3,11:22.0,Defensive rebound by E. Gordon,,50,53
239,3,11:07.0,C. Paul misses 2-pt jump shot from 20 ft,,50,53
240,3,11:04.0,,Defensive rebound by R. Rubio,50,53
241,3,11:00.0,,D. Mitchell makes 2-pt layup from 2 ft (assist by R. Rubio),50,55
242,3,10:45.0,J. Harden misses 2-pt layup from 3 ft (block by R. Gobert),,50,55
243,3,10:43.0,,Defensive rebound by R. Gobert,50,55
244,3,10:39.0,,Personal foul by C. Paul (drawn by J. Ingles),50,55
245,3,10:30.0,,Turnover by R. Rubio (bad pass; steal by C. Paul),50,55
246,3,10:23.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by C. Paul),,53,55
247,3,10:03.0,,D. Mitchell misses 2-pt layup from 1 ft,53,55
248,3,10:01.0,Defensive rebound by C. Paul,,53,55
249,3,9:51.0,Shooting foul by R. Gobert (drawn by C. Capela),,53,55
250,3,9:51.0,C. Capela makes free throw 1 of 2,,54,55
251,3,9:51.0,C. Capela misses free throw 2 of 2,,54,55
252,3,9:48.0,,Defensive rebound by R. Gobert,54,55
253,3,9:38.0,,D. Mitchell misses 2-pt jump shot from 9 ft,54,55
254,3,9:35.0,,Offensive rebound by R. Rubio,54,55
255,3,9:31.0,,R. Rubio misses 2-pt jump shot from 8 ft,54,55
256,3,9:31.0,Defensive rebound by Team,,54,55
257,3,9:31.0,,Loose ball foul by R. Gobert (drawn by E. Gordon),54,55
258,3,9:20.0,C. Paul misses 2-pt jump shot from 13 ft,,54,55
259,3,9:18.0,,Defensive rebound by J. Ingles,54,55
260,3,9:13.0,,J. Crowder misses 3-pt jump shot from 25 ft,54,55
261,3,9:10.0,Defensive rebound by C. Paul,,54,55
262,3,9:06.0,Personal take foul by R. Rubio (drawn by J. Harden),,54,55
263,3,8:58.0,Shooting foul by R. Rubio (drawn by J. Harden),,54,55
264,3,8:58.0,J. Harden makes free throw 1 of 3,,55,55
265,3,8:58.0,J. Harden makes free throw 2 of 3,,56,55
266,3,8:58.0,,R. O'Neale enters the game for J. Ingles,56,55
267,3,8:58.0,J. Harden makes free throw 3 of 3,,57,55
268,3,8:49.0,,Personal foul by J. Harden (drawn by R. Gobert),57,55
269,3,8:41.0,,R. O'Neale makes 3-pt jump shot from 23 ft (assist by D. Mitchell),57,58
270,3,8:23.0,J. Harden makes 3-pt jump shot from 25 ft (assist by C. Paul),,60,58
271,3,8:15.0,,J. Crowder makes 2-pt layup from 2 ft (assist by R. Rubio),60,60
272,3,7:52.0,J. Harden misses 3-pt jump shot from 25 ft,,60,60
273,3,7:50.0,,Defensive rebound by D. Mitchell,60,60
274,3,7:42.0,,R. O'Neale misses 3-pt jump shot from 22 ft,60,60
275,3,7:39.0,,Offensive rebound by R. Gobert,60,60
276,3,7:37.0,,R. Rubio misses 3-pt jump shot from 24 ft,60,60
277,3,7:37.0,Defensive rebound by C. Capela,,60,60
278,3,7:23.0,Turnover by J. Harden (bad pass),,60,60
279,3,7:08.0,,Turnover by D. Mitchell (bad pass; steal by C. Paul),60,60
280,3,7:05.0,C. Paul makes 3-pt jump shot from 26 ft,,63,60
281,3,7:03.0,,Utah full timeout,63,60
282,3,7:03.0,,J. Ingles enters the game for R. Rubio,63,60
283,3,6:54.0,,Personal foul by E. Gordon (drawn by D. Mitchell),63,60
284,3,6:47.0,,D. Mitchell misses 2-pt layup from 3 ft (block by E. Gordon),63,60
285,3,6:47.0,,Offensive rebound by Team,63,60
286,3,6:47.0,,Offensive foul by R. Gobert (drawn by C. Capela),63,60
287,3,6:47.0,,Turnover by R. Gobert (offensive foul),63,60
288,3,6:47.0,,D. Favors enters the game for R. Gobert,63,60
289,3,6:26.0,E. Gordon misses 2-pt jump shot from 12 ft,,63,60
290,3,6:25.0,,Defensive rebound by J. Ingles,63,60
291,3,6:10.0,,D. Mitchell misses 2-pt jump shot from 10 ft,63,60
292,3,6:09.0,Defensive rebound by C. Capela,,63,60
293,3,5:56.0,Turnover by C. Paul (bad pass; steal by J. Ingles),,63,60
294,3,5:52.0,,Offensive foul by R. O'Neale (drawn by J. Harden),63,60
295,3,5:52.0,,Turnover by R. O'Neale (offensive foul),63,60
296,3,5:52.0,D. House enters the game for C. Paul,,63,60
297,3,5:35.0,D. House misses 3-pt jump shot from 23 ft,,63,60
298,3,5:32.0,Offensive rebound by Team,,63,60
299,3,5:17.0,Turnover by J. Harden (bad pass; steal by D. Favors),,63,60
300,3,5:06.0,,J. Crowder misses 3-pt jump shot from 25 ft,63,60
301,3,5:03.0,,Offensive rebound by J. Ingles,63,60
302,3,4:54.0,,J. Crowder makes 3-pt jump shot from 23 ft (assist by D. Mitchell),63,63
303,3,4:31.0,J. Harden makes 3-pt jump shot from 26 ft,,66,63
304,3,4:13.0,,J. Crowder misses 3-pt jump shot from 23 ft,66,63
305,3,4:10.0,Defensive rebound by P. Tucker,,66,63
306,3,4:04.0,Shooting foul by J. Ingles (drawn by C. Capela),,66,63
307,3,4:04.0,C. Capela misses free throw 1 of 2,,66,63
308,3,4:04.0,Offensive rebound by Team,,66,63
309,3,4:04.0,C. Capela misses free throw 2 of 2,,66,63
310,3,4:02.0,,Defensive rebound by J. Crowder,66,63
311,3,3:48.0,,D. Mitchell makes 2-pt layup from 3 ft,66,65
312,3,3:29.0,E. Gordon makes 3-pt jump shot from 28 ft (assist by J. Harden),,69,65
313,3,3:13.0,,D. Mitchell makes 2-pt layup from 3 ft,69,67
314,3,2:52.0,J. Harden makes 3-pt jump shot from 25 ft,,72,67
315,3,2:23.0,,R. O'Neale makes 3-pt jump shot from 24 ft (assist by J. Ingles),72,70
316,3,2:17.0,Houston full timeout,,72,70
317,3,2:17.0,C. Paul enters the game for C. Capela,,72,70
318,3,2:17.0,A. Rivers enters the game for J. Harden,,72,70
319,3,2:17.0,,G. Niang enters the game for J. Crowder,72,70
320,3,2:17.0,,R. Rubio enters the game for D. Mitchell,72,70
321,3,2:17.0,,T. Sefolosha enters the game for R. O'Neale,72,70
322,3,2:08.0,E. Gordon misses 3-pt jump shot from 25 ft,,72,70
323,3,2:05.0,,Defensive rebound by T. Sefolosha,72,70
324,3,1:53.0,,G. Niang makes 3-pt jump shot from 25 ft (assist by D. Favors),72,73
325,3,1:32.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by C. Paul),,75,73
326,3,1:19.0,,Shooting foul by A. Rivers (drawn by R. Rubio),75,73
327,3,1:19.0,,R. Rubio misses free throw 1 of 2,75,73
328,3,1:19.0,,Offensive rebound by Team,75,73
329,3,1:19.0,G. Green enters the game for E. Gordon,,75,73
330,3,1:19.0,,R. Rubio makes free throw 2 of 2,75,74
331,3,1:07.0,Shooting foul by D. Favors (drawn by P. Tucker),,75,74
332,3,1:07.0,P. Tucker makes free throw 1 of 2,,76,74
333,3,1:07.0,P. Tucker makes free throw 2 of 2,,77,74
334,3,0:50.0,,G. Niang misses 3-pt jump shot from 23 ft,77,74
335,3,0:46.0,Defensive rebound by A. Rivers,,77,74
336,3,0:35.0,C. Paul misses 3-pt jump shot from 27 ft,,77,74
337,3,0:32.0,,Defensive rebound by J. Ingles,77,74
338,3,0:17.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by R. Rubio),77,76
339,3,0:00.0,C. Paul makes 2-pt layup from 4 ft,,79,76
340,3,0:00.0,,R. Rubio misses 3-pt jump shot from 70 ft,79,76
341,3,0:00.0,,Offensive rebound by Team,79,76
342,4,11:39.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Rubio),79,79
343,4,11:17.0,C. Paul misses 2-pt jump shot from 6 ft,,79,79
344,4,11:15.0,Offensive rebound by C. Capela,,79,79
345,4,11:07.0,G. Green misses 3-pt jump shot from 23 ft,,79,79
346,4,11:04.0,,Defensive rebound by G. Niang,79,79
347,4,10:54.0,,R. Rubio makes 2-pt jump shot from 9 ft,79,81
348,4,10:38.0,G. Green misses 3-pt jump shot from 25 ft,,79,81
349,4,10:35.0,,Defensive rebound by R. Rubio,79,81
350,4,10:21.0,,D. Mitchell makes 2-pt jump shot from 12 ft (assist by R. Rubio),79,83
351,4,10:20.0,Houston full timeout,,79,83
352,4,10:20.0,J. Harden enters the game for G. Green,,79,83
353,4,10:20.0,,R. O'Neale enters the game for G. Niang,79,83
354,4,10:05.0,Shooting foul by R. Rubio (drawn by C. Paul),,79,83
355,4,10:05.0,C. Paul misses free throw 1 of 2,,79,83
356,4,10:05.0,Offensive rebound by Team,,79,83
357,4,10:05.0,C. Paul makes free throw 2 of 2,,80,83
358,4,9:55.0,,Shooting foul by D. House (drawn by D. Mitchell),80,83
359,4,9:55.0,,D. Mitchell makes free throw 1 of 2,80,84
360,4,9:55.0,,D. Mitchell makes free throw 2 of 2,80,85
361,4,9:40.0,C. Capela misses 2-pt dunk from 1 ft,,80,85
362,4,9:37.0,,Defensive rebound by D. Favors,80,85
363,4,9:34.0,,D. Mitchell makes 3-pt jump shot from 30 ft (assist by R. Rubio),80,88
364,4,9:15.0,C. Capela misses 2-pt layup from 5 ft (block by D. Favors),,80,88
365,4,9:15.0,,Defensive rebound by Team,80,88
366,4,9:15.0,Loose ball foul by C. Capela (drawn by D. Favors),,80,88
367,4,9:04.0,,D. Mitchell makes 3-pt jump shot from 25 ft (assist by R. Rubio),80,91
368,4,9:02.0,Houston full timeout,,80,91
369,4,9:02.0,E. Gordon enters the game for C. Capela,,80,91
370,4,9:02.0,P. Tucker enters the game for D. House,,80,91
371,4,8:51.0,J. Harden makes 2-pt layup from 1 ft,,82,91
372,4,8:26.0,,D. Mitchell misses 2-pt layup from 3 ft,82,91
373,4,8:24.0,Defensive rebound by P. Tucker,,82,91
374,4,8:22.0,E. Gordon misses 3-pt jump shot from 27 ft,,82,91
375,4,8:17.0,,Defensive rebound by R. O'Neale,82,91
376,4,8:00.0,,Shooting foul by C. Paul (drawn by R. O'Neale),82,91
377,4,8:00.0,,R. O'Neale makes free throw 1 of 2,82,92
378,4,8:00.0,,R. O'Neale makes free throw 2 of 2,82,93
379,4,7:48.0,P. Tucker misses 3-pt jump shot from 23 ft,,82,93
380,4,7:45.0,,Defensive rebound by R. O'Neale,82,93
381,4,7:32.0,,R. Rubio misses 3-pt jump shot from 25 ft,82,93
382,4,7:29.0,Defensive rebound by C. Paul,,82,93
383,4,7:22.0,C. Paul makes 2-pt layup from 3 ft,,84,93
384,4,7:03.0,,R. O'Neale makes 2-pt layup from 3 ft (assist by D. Mitchell),84,95
385,4,6:49.0,A. Rivers misses 3-pt jump shot from 25 ft,,84,95
386,4,6:46.0,,Defensive rebound by D. Mitchell,84,95
387,4,6:39.0,,D. Mitchell misses 3-pt jump shot from 25 ft,84,95
388,4,6:35.0,Defensive rebound by J. Harden,,84,95
389,4,6:27.0,Turnover by J. Harden (traveling),,84,95
390,4,6:27.0,D. House enters the game for C. Paul,,84,95
