,QUARTER,TIME_REMAINING,UTAH_ACTION,GOLDEN STATE_ACTION,UTAH_SCORE,GOLDEN STATE_SCORE
29,1,8:23.0,Violation by Team (kicked ball),,2,6
30,1,8:15.0,,S. Curry misses 3-pt jump shot from 26 ft,2,6
31,1,8:13.0,Defensive rebound by D. Favors,,2,6
32,1,7:59.0,Shooting foul by D. Cousins (drawn by D. Favors),,2,6
33,1,7:59.0,D. Favors makes free throw 1 of 2,,3,6
34,1,7:59.0,D. Favors misses free throw 2 of 2,,3,6
35,1,7:58.0,,Defensive rebound by D. Cousins,3,6
36,1,7:55.0,,Shooting foul by D. Favors (drawn by K. Durant),3,6
37,1,7:55.0,,K. Durant misses free throw 1 of 2,3,6
38,1,7:55.0,,Offensive rebound by Team,3,6
39,1,7:55.0,,K. Durant makes free throw 2 of 2,3,7
40,1,7:34.0,R. Rubio makes 2-pt layup from 3 ft,,5,7
41,1,7:20.0,,K. Thompson misses 2-pt jump shot from 14 ft,5,7
42,1,7:19.0,Defensive rebound by R. Gobert,,5,7
43,1,7:11.0,Personal foul by K. Thompson (drawn by R. Rubio),,5,7
44,1,7:11.0,J. Crowder enters the game for D. Favors,,5,7
45,1,7:11.0,K. Korver enters the game for J. Ingles,,5,7
46,1,6:55.0,D. Mitchell misses 2-pt layup from 4 ft,,5,7
47,1,6:54.0,,Defensive rebound by D. Cousins,5,7
48,1,6:46.0,,D. Cousins misses 3-pt jump shot from 25 ft,5,7
49,1,6:44.0,Defensive rebound by D. Mitchell,,5,7
50,1,6:37.0,J. Crowder misses 2-pt jump shot from 23 ft,,5,7
51,1,6:36.0,,Defensive rebound by K. Thompson,5,7
52,1,6:31.0,,Personal foul by R. Rubio (drawn by K. Durant),5,7
53,1,6:23.0,,D. Cousins makes 2-pt layup from 3 ft (assist by K. Durant),5,9
54,1,6:09.0,J. Crowder misses 3-pt jump shot from 27 ft,,5,9
55,1,6:07.0,,Defensive rebound by K. Thompson,5,9
56,1,6:02.0,,K. Thompson makes 2-pt layup from 1 ft,5,11
57,1,5:43.0,D. Mitchell misses 2-pt jump shot from 18 ft,,5,11
58,1,5:42.0,,Defensive rebound by D. Green,5,11
59,1,5:30.0,,Golden State full timeout,5,11
60,1,5:30.0,R. O'Neale enters the game for R. Rubio,,5,11
61,1,5:30.0,,A. Iguodala enters the game for D. Cousins,5,11
62,1,5:30.0,,J. Jerebko enters the game for D. Green,5,11
63,1,5:30.0,,K. Looney enters the game for K. Thompson,5,11
64,1,5:26.0,,Turnover by Team (shot clock),5,11
65,1,5:01.0,J. Crowder makes 2-pt layup from 3 ft (assist by K. Korver),,7,11
66,1,4:51.0,,J. Jerebko misses 3-pt jump shot from 22 ft,7,11
67,1,4:49.0,Defensive rebound by K. Korver,,7,11
68,1,4:37.0,Personal foul by S. Curry (drawn by J. Crowder),,7,11
69,1,4:27.0,Turnover by R. Gobert (3 sec),,7,11
70,1,4:16.0,,S. Curry makes 2-pt jump shot from 20 ft (assist by K. Durant),7,13
71,1,3:58.0,Shooting foul by K. Looney (drawn by R. Gobert),,7,13
72,1,3:58.0,R. Gobert makes free throw 1 of 2,,8,13
73,1,3:58.0,R. Gobert makes free throw 2 of 2,,9,13
74,1,3:41.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by S. Curry),9,16
75,1,3:31.0,D. Mitchell makes 2-pt jump shot from 19 ft,,11,16
76,1,3:12.0,,S. Curry misses 3-pt jump shot from 27 ft,11,16
77,1,3:10.0,Defensive rebound by R. O'Neale,,11,16
78,1,3:10.0,D. Favors enters the game for R. Gobert,,11,16
79,1,2:52.0,D. Mitchell misses 2-pt jump shot from 16 ft,,11,16
80,1,2:51.0,,Defensive rebound by K. Looney,11,16
81,1,2:32.0,,S. Curry misses 2-pt layup from 3 ft (block by D. Favors),11,16
82,1,2:30.0,Defensive rebound by D. Mitchell,,11,16
83,1,2:27.0,D. Mitchell misses 2-pt jump shot from 9 ft,,11,16
84,1,2:25.0,Offensive rebound by J. Crowder,,11,16
85,1,2:21.0,Turnover by J. Crowder (bad pass; steal by S. Curry),,11,16
86,1,2:15.0,,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),11,18
87,1,1:53.0,R. O'Neale misses 3-pt jump shot from 28 ft,,11,18
88,1,1:51.0,,Defensive rebound by K. Durant,11,18
89,1,1:40.0,,K. Durant makes 2-pt jump shot from 10 ft,11,20
90,1,1:25.0,J. Crowder misses 2-pt jump shot from 22 ft,,11,20
91,1,1:23.0,,Defensive rebound by K. Looney,11,20
92,1,1:18.0,,K. Durant misses 3-pt jump shot from 26 ft,11,20
93,1,1:16.0,Defensive rebound by K. Korver,,11,20
94,1,1:00.0,Turnover by D. Mitchell (bad pass; steal by A. Iguodala),,11,20
95,1,0:57.0,,Shooting foul by J. Crowder (drawn by J. Jerebko),11,20
96,1,0:57.0,,J. Jerebko makes free throw 1 of 2,11,21
97,1,0:57.0,J. Ingles enters the game for D. Mitchell,,11,21
98,1,0:57.0,R. Neto enters the game for R. O'Neale,,11,21
99,1,0:57.0,,Q. Cook enters the game for S. Curry,11,21
100,1,0:57.0,,J. Jerebko misses free throw 2 of 2,11,21
101,1,0:55.0,Defensive rebound by J. Ingles,,11,21
102,1,0:42.0,R. Neto makes 2-pt hook shot from 2 ft (assist by D. Favors),,13,21
103,1,0:34.0,,K. Durant makes 2-pt layup from 2 ft,13,23
104,1,0:27.0,Shooting foul by Q. Cook (drawn by R. Neto),,13,23
105,1,0:27.0,R. O'Neale enters the game for K. Korver,,13,23
106,1,0:27.0,R. Neto makes free throw 1 of 2,,14,23
107,1,0:27.0,R. Neto misses free throw 2 of 2,,14,23
108,1,0:26.0,,Defensive rebound by J. Jerebko,14,23
109,1,0:06.0,,Q. Cook makes 2-pt jump shot from 17 ft,14,25
110,1,0:02.0,Turnover by D. Favors (bad pass; steal by A. Iguodala),,14,25
111,2,11:40.0,,D. Cousins misses 3-pt jump shot from 27 ft,14,25
112,2,11:36.0,Defensive rebound by R. O'Neale,,14,25
113,2,11:21.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by R. Neto),,17,25
114,2,11:04.0,,D. Cousins misses 2-pt layup from 2 ft,17,25
115,2,11:02.0,Defensive rebound by D. Favors,,17,25
116,2,10:45.0,R. Neto misses 3-pt jump shot from 23 ft,,17,25
117,2,10:43.0,,Defensive rebound by D. Green,17,25
118,2,10:28.0,,Turnover by D. Cousins (lost ball; steal by J. Crowder),17,25
119,2,10:24.0,Shooting foul by S. Livingston (drawn by R. Neto),,17,25
120,2,10:24.0,R. Neto misses free throw 1 of 2,,17,25
121,2,10:24.0,Offensive rebound by Team,,17,25
122,2,10:24.0,R. Neto makes free throw 2 of 2,,18,25
123,2,10:04.0,,A. Iguodala misses 2-pt jump shot from 20 ft,18,25
124,2,10:03.0,Defensive rebound by D. Favors,,18,25
125,2,9:48.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by D. Favors),,21,25
126,2,9:29.0,,D. Cousins misses 2-pt jump shot from 12 ft,21,25
127,2,9:28.0,Defensive rebound by J. Ingles,,21,25
128,2,9:17.0,D. Favors misses 2-pt jump shot from 12 ft,,21,25
129,2,9:16.0,,Defensive rebound by Q. Cook,21,25
130,2,9:02.0,,D. Green misses 3-pt jump shot from 28 ft,21,25
131,2,9:00.0,,Offensive rebound by A. Iguodala,21,25
132,2,9:00.0,,Personal foul by R. Neto (drawn by A. Iguodala),21,25
133,2,8:49.0,,D. Green makes 2-pt dunk from 1 ft (assist by D. Cousins),21,27
134,2,8:21.0,D. Favors misses 2-pt jump shot from 21 ft,,21,27
135,2,8:20.0,,Defensive rebound by D. Cousins,21,27
136,2,8:13.0,,Q. Cook misses 3-pt jump shot from 27 ft,21,27
137,2,8:11.0,Defensive rebound by D. Favors,,21,27
138,2,8:00.0,D. Favors misses 2-pt jump shot from 5 ft (block by D. Green),,21,27
139,2,7:58.0,,Defensive rebound by A. Iguodala,21,27
140,2,7:55.0,,D. Cousins makes 2-pt layup from 1 ft (assist by Q. Cook),21,29
141,2,7:55.0,Utah full timeout,,21,29
142,2,7:55.0,R. Gobert enters the game for J. Crowder,,21,29
143,2,7:55.0,K. Korver enters the game for D. Favors,,21,29
144,2,7:55.0,R. Rubio enters the game for R. Neto,,21,29
145,2,7:55.0,,S. Curry enters the game for Q. Cook,21,29
146,2,7:55.0,,K. Thompson enters the game for A. Iguodala,21,29
147,2,7:36.0,K. Korver makes 2-pt jump shot from 18 ft (assist by R. Rubio),,23,29
148,2,7:14.0,,K. Thompson makes 2-pt dunk from 1 ft (assist by S. Livingston),23,31
149,2,7:06.0,K. Korver misses 3-pt jump shot from 34 ft,,23,31
150,2,7:04.0,,Defensive rebound by D. Green,23,31
151,2,7:00.0,,K. Thompson misses 3-pt jump shot from 26 ft,23,31
152,2,6:58.0,Defensive rebound by K. Korver,,23,31
153,2,6:38.0,R. O'Neale makes 2-pt layup from 2 ft (assist by R. Gobert),,25,31
154,2,6:20.0,,D. Cousins misses 2-pt jump shot from 17 ft,25,31
155,2,6:19.0,Defensive rebound by K. Korver,,25,31
156,2,6:04.0,J. Ingles makes 2-pt layup from 3 ft,,27,31
157,2,6:04.0,,Golden State full timeout,27,31
158,2,6:04.0,D. Mitchell enters the game for J. Ingles,,27,31
159,2,6:04.0,,K. Durant enters the game for D. Cousins,27,31
160,2,6:04.0,,K. Looney enters the game for D. Green,27,31
161,2,5:45.0,,S. Livingston makes 2-pt jump shot from 14 ft,27,33
162,2,5:23.0,R. Rubio misses 2-pt jump shot from 18 ft,,27,33
163,2,5:21.0,,Defensive rebound by S. Curry,27,33
164,2,5:13.0,,S. Curry misses 3-pt jump shot from 28 ft,27,33
165,2,5:11.0,Defensive rebound by D. Mitchell,,27,33
166,2,5:06.0,R. O'Neale makes 3-pt jump shot from 28 ft (assist by K. Korver),,30,33
167,2,4:48.0,,K. Durant makes 2-pt jump shot from 22 ft (assist by K. Looney),30,35
168,2,4:33.0,Personal foul by K. Looney (drawn by D. Mitchell),,30,35
169,2,4:33.0,J. Crowder enters the game for K. Korver,,30,35
170,2,4:33.0,,D. Green enters the game for S. Livingston,30,35
171,2,4:23.0,R. O'Neale makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,33,35
172,2,4:10.0,,S. Curry misses 3-pt jump shot from 26 ft,33,35
173,2,4:08.0,Defensive rebound by R. Gobert,,33,35
174,2,4:01.0,D. Mitchell misses 2-pt layup from 2 ft,,33,35
175,2,4:00.0,Offensive rebound by Team,,33,35
176,2,3:52.0,D. Mitchell misses 2-pt jump shot from 6 ft,,33,35
177,2,3:50.0,,Defensive rebound by Team,33,35
178,2,3:39.0,,Personal foul by D. Mitchell (drawn by K. Thompson),33,35
179,2,3:39.0,Technical foul by J. Crowder,,33,35
180,2,3:39.0,,A. Iguodala enters the game for K. Looney,33,35
181,2,3:39.0,,S. Curry makes technical free throw,33,36
182,2,3:27.0,,K. Durant misses 2-pt jump shot from 14 ft,33,36
183,2,3:26.0,Defensive rebound by R. Rubio,,33,36
184,2,3:14.0,R. Gobert makes 2-pt dunk from 2 ft (assist by R. Rubio),,35,36
185,2,2:58.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),35,39
186,2,2:42.0,Offensive foul by J. Crowder (drawn by S. Curry),,35,39
187,2,2:42.0,Turnover by J. Crowder (offensive foul),,35,39
188,2,2:35.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),35,42
189,2,2:21.0,Shooting foul by K. Thompson (drawn by R. Gobert),,35,42
190,2,2:21.0,R. Gobert makes free throw 1 of 2,,36,42
191,2,2:21.0,R. Gobert makes free throw 2 of 2,,37,42
192,2,2:06.0,,A. Iguodala makes 3-pt jump shot from 23 ft (assist by K. Durant),37,45
193,2,1:46.0,R. Rubio makes 2-pt layup from 1 ft,,39,45
194,2,1:39.0,,Offensive foul by S. Curry (drawn by R. Rubio),39,45
195,2,1:39.0,,Turnover by S. Curry (offensive foul),39,45
196,2,1:21.0,D. Mitchell makes 3-pt jump shot from 27 ft,,42,45
197,2,0:54.0,,K. Thompson makes 2-pt jump shot from 22 ft,42,47
198,2,0:39.0,D. Mitchell misses 2-pt jump shot from 17 ft,,42,47
199,2,0:38.0,,Defensive rebound by A. Iguodala,42,47
200,2,0:33.0,,S. Curry misses 3-pt jump shot from 31 ft,42,47
201,2,0:31.0,Defensive rebound by R. Rubio,,42,47
202,2,0:09.0,D. Mitchell makes 2-pt jump shot from 18 ft (assist by R. Rubio),,44,47
203,2,0:03.0,,K. Durant misses 3-pt jump shot from 25 ft,44,47
204,2,0:01.0,Defensive rebound by D. Mitchell,,44,47
205,3,11:47.0,,D. Green misses 3-pt jump shot from 26 ft,44,47
206,3,11:45.0,Defensive rebound by R. Gobert,,44,47
207,3,11:29.0,Turnover by R. Gobert (lost ball; steal by D. Cousins),,44,47
208,3,11:23.0,,K. Durant makes 2-pt dunk from 1 ft (assist by D. Green),44,49
209,3,11:10.0,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),,46,49
210,3,11:02.0,,Offensive foul by K. Thompson (drawn by R. Rubio),46,49
211,3,11:02.0,,Turnover by K. Thompson (offensive foul),46,49
212,3,10:49.0,D. Favors misses 2-pt jump shot from 14 ft,,46,49
213,3,10:48.0,Offensive rebound by R. Gobert,,46,49
214,3,10:47.0,Turnover by R. Gobert (lost ball; steal by S. Curry),,46,49
215,3,10:43.0,,Shooting foul by D. Favors (drawn by S. Curry),46,49
216,3,10:43.0,,S. Curry makes free throw 1 of 2,46,50
217,3,10:43.0,R. O'Neale enters the game for J. Ingles,,46,50
218,3,10:43.0,,S. Curry makes free throw 2 of 2,46,51
219,3,10:23.0,D. Favors makes 2-pt dunk from 2 ft (assist by R. Rubio),,48,51
220,3,10:15.0,,K. Thompson misses 2-pt layup from 2 ft,48,51
221,3,10:14.0,Defensive rebound by D. Favors,,48,51
222,3,10:10.0,D. Mitchell misses 2-pt layup from 3 ft,,48,51
223,3,10:09.0,Offensive rebound by R. Gobert,,48,51
224,3,10:03.0,R. Gobert misses 2-pt layup at rim,,48,51
225,3,10:02.0,,Defensive rebound by D. Cousins,48,51
226,3,9:48.0,,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Cousins),48,54
227,3,9:33.0,R. Rubio makes 2-pt layup from 2 ft,,50,54
228,3,9:33.0,Shooting foul by D. Cousins (drawn by R. Rubio),,50,54
229,3,9:33.0,J. Ingles enters the game for D. Mitchell,,50,54
230,3,9:33.0,R. Rubio makes free throw 1 of 1,,51,54
231,3,9:14.0,,D. Cousins makes 3-pt jump shot from 24 ft (assist by D. Green),51,57
232,3,8:57.0,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),,53,57
233,3,8:51.0,,Turnover by D. Cousins (bad pass),53,57
234,3,8:51.0,D. Mitchell enters the game for R. O'Neale,,53,57
235,3,8:39.0,R. Rubio misses 2-pt layup from 3 ft,,53,57
236,3,8:38.0,,Defensive rebound by D. Cousins,53,57
237,3,8:30.0,,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Cousins),53,60
238,3,8:10.0,R. Rubio makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,56,60
239,3,7:54.0,,K. Thompson makes 2-pt jump shot from 19 ft (assist by S. Curry),56,62
240,3,7:40.0,Personal foul by D. Cousins (drawn by D. Mitchell),,56,62
241,3,7:34.0,D. Favors makes 2-pt dunk from 1 ft (assist by R. Rubio),,58,62
242,3,7:15.0,,D. Cousins misses 3-pt jump shot from 23 ft,58,62
243,3,7:13.0,Defensive rebound by R. Rubio,,58,62
244,3,7:02.0,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),,60,62
245,3,6:48.0,,Personal foul by D. Mitchell (drawn by S. Curry),60,62
246,3,6:48.0,,Golden State full timeout,60,62
247,3,6:48.0,J. Crowder enters the game for D. Favors,,60,62
248,3,6:37.0,,K. Durant makes 2-pt jump shot from 12 ft (assist by D. Green),60,64
249,3,6:20.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by J. Crowder),,63,64
250,3,6:05.0,,K. Thompson misses 2-pt jump shot from 17 ft,63,64
251,3,6:04.0,Defensive rebound by R. Gobert,,63,64
252,3,5:55.0,R. Rubio misses 2-pt layup from 3 ft (block by S. Curry),,63,64
253,3,5:54.0,Offensive rebound by Team,,63,64
254,3,5:54.0,K. Korver enters the game for J. Ingles,,63,64
255,3,5:54.0,,K. Looney enters the game for D. Cousins,63,64
256,3,5:49.0,Offensive foul by K. Korver (drawn by D. Green),,63,64
257,3,5:49.0,Turnover by K. Korver (offensive foul),,63,64
258,3,5:38.0,,K. Durant makes 2-pt layup from 1 ft (assist by D. Green),63,66
259,3,5:25.0,Personal foul by K. Looney (drawn by D. Mitchell),,63,66
260,3,5:20.0,Shooting foul by K. Thompson (drawn by D. Mitchell),,63,66
261,3,5:20.0,D. Mitchell misses free throw 1 of 2,,63,66
262,3,5:20.0,Offensive rebound by Team,,63,66
263,3,5:20.0,,A. Iguodala enters the game for D. Green,63,66
264,3,5:20.0,,A. McKinnie enters the game for K. Thompson,63,66
265,3,5:20.0,D. Mitchell makes free throw 2 of 2,,64,66
266,3,5:04.0,,Personal foul by R. Rubio (drawn by K. Durant),64,66
267,3,5:00.0,,S. Curry misses 3-pt jump shot from 28 ft,64,66
268,3,4:58.0,Defensive rebound by R. Gobert,,64,66
269,3,4:39.0,D. Mitchell makes 3-pt jump shot from 28 ft,,67,66
270,3,4:27.0,,K. Durant misses 3-pt jump shot from 24 ft,67,66
271,3,4:25.0,Defensive rebound by R. Gobert,,67,66
272,3,4:20.0,Turnover by D. Mitchell (lost ball; steal by K. Looney),,67,66
273,3,4:20.0,R. O'Neale enters the game for R. Rubio,,67,66
274,3,4:05.0,,A. Iguodala makes 3-pt jump shot from 27 ft (assist by K. Durant),67,69
275,3,3:54.0,Personal foul by A. Iguodala (drawn by R. Gobert),,67,69
276,3,3:54.0,R. Gobert makes free throw 1 of 2,,68,69
277,3,3:54.0,R. Gobert misses free throw 2 of 2,,68,69
278,3,3:53.0,Offensive rebound by Team,,68,69
279,3,3:49.0,D. Mitchell makes 3-pt jump shot from 22 ft (assist by R. Gobert),,71,69
280,3,3:34.0,,S. Curry misses 3-pt jump shot from 28 ft,71,69
281,3,3:32.0,,Offensive rebound by A. McKinnie,71,69
282,3,3:32.0,,A. McKinnie makes 2-pt layup from 1 ft,71,71
283,3,3:08.0,R. O'Neale makes 2-pt jump shot from 12 ft,,73,71
284,3,2:57.0,,K. Durant misses 2-pt layup from 2 ft,73,71
285,3,2:56.0,Defensive rebound by R. O'Neale,,73,71
286,3,2:43.0,Shooting foul by K. Looney (drawn by K. Korver),,73,71
287,3,2:43.0,Utah full timeout,,73,71
288,3,2:43.0,K. Korver makes free throw 1 of 3,,74,71
289,3,2:43.0,D. Favors enters the game for R. Gobert,,74,71
290,3,2:43.0,K. Korver makes free throw 2 of 3,,75,71
291,3,2:43.0,K. Korver makes free throw 3 of 3,,76,71
292,3,2:31.0,,A. Iguodala makes 2-pt layup from 4 ft,76,73
293,3,2:14.0,D. Favors misses 2-pt jump shot from 5 ft,,76,73
294,3,2:12.0,Offensive rebound by D. Favors,,76,73
295,3,2:12.0,D. Favors makes 2-pt layup at rim,,78,73
296,3,1:54.0,,K. Durant misses 2-pt jump shot from 13 ft,78,73
297,3,1:52.0,,Offensive rebound by A. McKinnie,78,73
298,3,1:52.0,,Shooting foul by J. Crowder (drawn by A. McKinnie),78,73
299,3,1:52.0,,A. McKinnie makes free throw 1 of 2,78,74
300,3,1:52.0,,D. Green enters the game for S. Curry,78,74
301,3,1:52.0,,J. Jerebko enters the game for K. Looney,78,74
302,3,1:52.0,,A. McKinnie misses free throw 2 of 2,78,74
303,3,1:52.0,Defensive rebound by J. Crowder,,78,74
304,3,1:42.0,D. Mitchell misses 3-pt jump shot from 28 ft,,78,74
305,3,1:40.0,,Defensive rebound by D. Green,78,74
306,3,1:33.0,,Shooting foul by J. Crowder (drawn by K. Durant),78,74
307,3,1:33.0,,K. Durant makes free throw 1 of 2,78,75
308,3,1:33.0,J. Ingles enters the game for J. Crowder,,78,75
309,3,1:33.0,R. Neto enters the game for D. Mitchell,,78,75
310,3,1:33.0,,K. Durant makes free throw 2 of 2,78,76
311,3,1:12.0,Turnover by K. Korver (lost ball; steal by D. Green),,78,76
312,3,1:07.0,,K. Durant makes 2-pt layup from 10 ft,78,78
313,3,1:07.0,,Shooting foul by R. Neto (drawn by K. Durant),78,78
314,3,1:07.0,,K. Durant makes free throw 1 of 1,78,79
315,3,0:59.0,D. Favors makes 2-pt dunk from 1 ft (assist by R. Neto),,80,79
316,3,0:48.0,,D. Green misses 3-pt jump shot from 27 ft,80,79
317,3,0:46.0,Defensive rebound by J. Ingles,,80,79
318,3,0:31.0,R. Neto makes 2-pt layup from 1 ft,,82,79
319,3,0:18.0,,A. McKinnie makes 2-pt layup from 3 ft (assist by D. Green),82,81
320,3,0:02.0,R. Neto makes 2-pt layup from 5 ft,,84,81
321,3,0:01.0,,J. Jerebko misses 3-pt jump shot from 41 ft,84,81
322,3,0:00.0,,Offensive rebound by Team,84,81
323,4,11:40.0,D. Favors makes 2-pt dunk from 1 ft (assist by K. Korver),,86,81
324,4,11:12.0,,K. Thompson makes 2-pt jump shot from 14 ft,86,83
325,4,10:59.0,R. O'Neale makes 3-pt jump shot from 28 ft (assist by J. Ingles),,89,83
326,4,10:46.0,,D. Cousins misses 3-pt jump shot from 27 ft,89,83
327,4,10:44.0,Defensive rebound by J. Ingles,,89,83
328,4,10:36.0,Turnover by J. Ingles (out of bounds lost ball),,89,83
329,4,10:25.0,,Shooting foul by D. Favors (drawn by K. Thompson),89,83
330,4,10:25.0,,K. Thompson misses free throw 1 of 2,89,83
331,4,10:25.0,,Offensive rebound by Team,89,83
332,4,10:25.0,,K. Thompson makes free throw 2 of 2,89,84
333,4,10:09.0,K. Korver misses 3-pt jump shot from 29 ft (block by S. Livingston),,89,84
334,4,10:07.0,,Defensive rebound by D. Green,89,84
335,4,10:05.0,,Turnover by D. Green (bad pass; steal by K. Korver),89,84
336,4,9:51.0,Shooting foul by S. Livingston (drawn by R. Neto),,89,84
337,4,9:51.0,R. Neto makes free throw 1 of 2,,90,84
338,4,9:51.0,R. Neto makes free throw 2 of 2,,91,84
339,4,9:37.0,,D. Green makes 2-pt layup from 3 ft (assist by D. Cousins),91,86
340,4,9:24.0,Turnover by R. Neto (bad pass; steal by A. Iguodala),,91,86
341,4,9:19.0,,A. Iguodala makes 2-pt dunk from 2 ft,91,88
342,4,9:19.0,Utah full timeout,,91,88
343,4,9:19.0,R. Gobert enters the game for K. Korver,,91,88
344,4,9:19.0,D. Mitchell enters the game for R. Neto,,91,88
345,4,9:19.0,R. Rubio enters the game for R. O'Neale,,91,88
346,4,9:11.0,R. Rubio misses 2-pt layup from 4 ft,,91,88
347,4,9:11.0,,Defensive rebound by Team,91,88
348,4,9:11.0,Loose ball foul by R. Gobert (drawn by D. Cousins),,91,88
349,4,8:55.0,,D. Cousins misses 2-pt layup from 4 ft (block by D. Favors),91,88
350,4,8:53.0,Defensive rebound by D. Favors,,91,88
351,4,8:41.0,D. Mitchell makes 2-pt layup from 2 ft,,93,88
352,4,8:23.0,,K. Thompson makes 3-pt jump shot from 28 ft (assist by A. Iguodala),93,91
353,4,8:01.0,R. Rubio misses 3-pt jump shot from 22 ft,,93,91
354,4,7:59.0,,Defensive rebound by D. Cousins,93,91
355,4,7:50.0,,K. Thompson makes 2-pt layup from 2 ft (assist by D. Green),93,93
356,4,7:25.0,D. Mitchell misses 3-pt jump shot from 35 ft,,93,93
357,4,7:23.0,,Defensive rebound by D. Cousins,93,93
358,4,7:10.0,,D. Cousins misses 2-pt layup from 2 ft (block by D. Favors),93,93
359,4,7:08.0,Defensive rebound by R. Gobert,,93,93
360,4,7:04.0,Personal foul by S. Livingston (drawn by R. Gobert),,93,93
361,4,7:04.0,J. Crowder enters the game for D. Favors,,93,93
362,4,7:04.0,R. O'Neale enters the game for J. Ingles,,93,93
363,4,7:04.0,,S. Curry enters the game for A. Iguodala,93,93
364,4,7:04.0,,K. Durant enters the game for K. Thompson,93,93
365,4,6:56.0,J. Crowder misses 3-pt jump shot from 23 ft (block by D. Green),,93,93
366,4,6:54.0,,Defensive rebound by D. Green,93,93
367,4,6:52.0,,Personal take foul by R. Rubio (drawn by D. Cousins),93,93
368,4,6:45.0,,S. Curry misses 2-pt jump shot from 17 ft,93,93
369,4,6:44.0,Defensive rebound by R. Gobert,,93,93
370,4,6:36.0,J. Crowder misses 3-pt jump shot from 23 ft,,93,93
371,4,6:34.0,,Defensive rebound by S. Curry,93,93
372,4,6:21.0,,K. Durant makes 2-pt jump shot from 20 ft (assist by D. Cousins),93,95
373,4,6:10.0,Utah full timeout,,93,95
374,4,6:10.0,,K. Thompson enters the game for D. Green,93,95
375,4,6:05.0,D. Mitchell misses 2-pt jump shot from 6 ft,,93,95
376,4,6:04.0,,Defensive rebound by K. Durant,93,95
377,4,5:57.0,,Personal foul by J. Crowder (drawn by D. Cousins),93,95
378,4,5:48.0,,D. Cousins misses 3-pt jump shot from 29 ft,93,95
379,4,5:46.0,,Offensive rebound by S. Livingston,93,95
380,4,5:43.0,,K. Durant misses 3-pt jump shot from 27 ft,93,95
381,4,5:41.0,,Offensive rebound by D. Cousins,93,95
382,4,5:41.0,,D. Cousins makes 2-pt dunk from 3 ft,93,97
