,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ATLANTA_ACTION,BROOKLYN_SCORE,ATLANTA_SCORE
170,2,7:15.0,A. Crabbe misses free throw 1 of 3,,32,30
171,2,7:15.0,Offensive rebound by Team,,32,30
172,2,7:15.0,A. Crabbe makes free throw 2 of 3,,33,30
173,2,7:15.0,A. Crabbe makes free throw 3 of 3,,34,30
174,2,7:03.0,,T. Young misses 2-pt jump shot from 11 ft,34,30
175,2,7:00.0,,Offensive rebound by T. Young,34,30
176,2,6:55.0,,Shooting foul by A. Crabbe (drawn by J. Collins),34,30
177,2,6:55.0,,J. Collins makes free throw 1 of 2,34,31
178,2,6:55.0,J. Allen enters the game for A. Crabbe,,34,31
179,2,6:55.0,J. Harris enters the game for E. Davis,,34,31
180,2,6:55.0,,J. Collins makes free throw 2 of 2,34,32
181,2,6:46.0,Shooting foul by T. Prince (drawn by J. Allen),,34,32
182,2,6:46.0,J. Allen makes free throw 1 of 2,,35,32
183,2,6:46.0,,A. Len enters the game for J. Collins,35,32
184,2,6:46.0,J. Allen makes free throw 2 of 2,,36,32
185,2,6:35.0,,Offensive foul by A. Len (drawn by J. Harris),36,32
186,2,6:35.0,,Turnover by A. Len (offensive foul),36,32
187,2,6:27.0,D. Russell misses 2-pt jump shot from 11 ft,,36,32
188,2,6:23.0,Offensive rebound by J. Allen,,36,32
189,2,6:13.0,S. Dinwiddie makes 2-pt jump shot from 12 ft,,38,32
190,2,6:01.0,Violation by Team (kicked ball),,38,32
191,2,5:53.0,,K. Huerter makes 2-pt layup from 1 ft (assist by T. Young),38,34
192,2,5:43.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,38,34
193,2,5:40.0,,Defensive rebound by K. Huerter,38,34
194,2,5:39.0,,Shooting foul by J. Allen (drawn by V. Carter),38,34
195,2,5:39.0,,V. Carter makes free throw 1 of 2,38,35
196,2,5:39.0,,B. Johnson enters the game for K. Huerter,38,35
197,2,5:39.0,Brooklyn full timeout,,38,35
198,2,5:39.0,,V. Carter makes free throw 2 of 2,38,36
199,2,5:32.0,Shooting foul by B. Johnson (drawn by S. Dinwiddie),,38,36
200,2,5:32.0,S. Dinwiddie misses free throw 1 of 2,,38,36
201,2,5:32.0,Offensive rebound by Team,,38,36
202,2,5:32.0,R. Kurucs enters the game for D. Carroll,,38,36
203,2,5:32.0,S. Dinwiddie makes free throw 2 of 2,,39,36
204,2,5:17.0,,A. Len makes 2-pt dunk from 1 ft (assist by T. Prince),39,38
205,2,5:05.0,Personal foul by B. Johnson (drawn by D. Russell),,39,38
206,2,5:05.0,D. Russell makes free throw 1 of 2,,40,38
207,2,5:05.0,D. Russell makes free throw 2 of 2,,41,38
208,2,4:59.0,,T. Prince makes 3-pt jump shot from 27 ft (assist by T. Young),41,41
209,2,4:46.0,J. Harris makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,43,41
210,2,4:34.0,,T. Prince misses 2-pt jump shot from 10 ft,43,41
211,2,4:31.0,Defensive rebound by J. Allen,,43,41
212,2,4:24.0,J. Allen makes 2-pt dunk from 1 ft (assist by S. Dinwiddie),,45,41
213,2,4:08.0,,V. Carter misses 2-pt jump shot from 20 ft,45,41
214,2,4:05.0,Defensive rebound by S. Dinwiddie,,45,41
215,2,3:56.0,Turnover by S. Dinwiddie (bad pass; steal by V. Carter),,45,41
216,2,3:50.0,,B. Johnson misses 3-pt jump shot from 25 ft,45,41
217,2,3:50.0,Defensive rebound by Team,,45,41
218,2,3:50.0,,Loose ball foul by A. Len (drawn by J. Harris),45,41
219,2,3:50.0,J. Harris makes free throw 1 of 2,,46,41
220,2,3:50.0,,J. Adams enters the game for A. Len,46,41
221,2,3:50.0,,J. Collins enters the game for T. Young,46,41
222,2,3:50.0,J. Harris misses free throw 2 of 2,,46,41
223,2,3:41.0,,Defensive rebound by J. Collins,46,41
224,2,3:38.0,,V. Carter makes 2-pt jump shot from 12 ft (assist by J. Adams),46,43
225,2,3:28.0,Personal foul by T. Prince (drawn by J. Allen),,46,43
226,2,3:28.0,J. Allen makes free throw 1 of 2,,47,43
227,2,3:28.0,C. LeVert enters the game for D. Russell,,47,43
228,2,3:28.0,J. Allen makes free throw 2 of 2,,48,43
229,2,3:18.0,,J. Adams misses 3-pt jump shot from 26 ft,48,43
230,2,3:15.0,Defensive rebound by J. Harris,,48,43
231,2,3:08.0,Turnover by J. Harris (bad pass; steal by V. Carter),,48,43
232,2,2:59.0,,J. Collins misses 2-pt jump shot from 10 ft,48,43
233,2,2:57.0,Defensive rebound by Team,,48,43
234,2,2:47.0,Shooting foul by V. Carter (drawn by J. Allen),,48,43
235,2,2:47.0,J. Allen misses free throw 1 of 2,,48,43
236,2,2:47.0,Offensive rebound by Team,,48,43
237,2,2:47.0,J. Allen makes free throw 2 of 2,,49,43
238,2,2:38.0,,T. Prince misses 2-pt layup from 2 ft (block by J. Allen),49,43
239,2,2:38.0,,Offensive rebound by Team,49,43
240,2,2:26.0,,Turnover by B. Johnson (out of bounds lost ball),49,43
241,2,2:20.0,R. Kurucs makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),,52,43
242,2,1:55.0,,J. Collins makes 2-pt layup from 1 ft (assist by J. Adams),52,45
243,2,1:46.0,Personal foul by B. Johnson (drawn by J. Allen),,52,45
244,2,1:46.0,J. Allen misses free throw 1 of 2,,52,45
245,2,1:46.0,Offensive rebound by Team,,52,45
246,2,1:46.0,,D. Bembry enters the game for T. Prince,52,45
247,2,1:46.0,J. Allen makes free throw 2 of 2,,53,45
248,2,1:35.0,,V. Carter misses 3-pt jump shot from 25 ft,53,45
249,2,1:32.0,Defensive rebound by S. Dinwiddie,,53,45
250,2,1:18.0,S. Dinwiddie misses 2-pt layup from 1 ft,,53,45
251,2,1:15.0,Offensive rebound by J. Allen,,53,45
252,2,1:05.0,Shooting foul by D. Bembry (drawn by J. Allen),,53,45
253,2,1:05.0,J. Allen makes free throw 1 of 2,,54,45
254,2,1:05.0,J. Allen misses free throw 2 of 2,,54,45
255,2,1:03.0,,Defensive rebound by J. Collins,54,45
256,2,0:50.0,,D. Bembry makes 2-pt jump shot from 12 ft (assist by V. Carter),54,47
257,2,0:35.0,C. LeVert makes 2-pt layup from 1 ft,,56,47
258,2,0:28.0,,J. Adams misses 3-pt jump shot from 25 ft,56,47
259,2,0:26.0,Defensive rebound by Team,,56,47
260,2,0:26.0,,J. Anderson enters the game for J. Collins,56,47
261,2,0:03.0,J. Harris misses 3-pt jump shot from 28 ft,,56,47
262,2,0:01.0,,Defensive rebound by B. Johnson,56,47
263,2,0:01.0,,B. Johnson misses 3-pt jump shot from 59 ft,56,47
264,2,0:00.0,,Offensive rebound by Team,56,47
265,3,12:00.0,,Violation by Team (delay of game),56,47
266,3,11:37.0,,K. Huerter misses 2-pt layup from 1 ft,56,47
267,3,11:32.0,Defensive rebound by R. Kurucs,,56,47
268,3,11:30.0,D. Russell makes 2-pt dunk from 1 ft (assist by R. Kurucs),,58,47
269,3,11:12.0,,J. Collins misses 2-pt jump shot from 4 ft,58,47
270,3,11:12.0,,Offensive rebound by Team,58,47
271,3,11:12.0,Loose ball foul by R. Kurucs (drawn by J. Collins),,58,47
272,3,11:01.0,,Turnover by T. Young (bad pass; steal by D. Russell),58,47
273,3,11:01.0,Personal foul by T. Young (drawn by D. Russell),,58,47
274,3,10:50.0,Offensive foul by A. Crabbe (drawn by T. Young),,58,47
275,3,10:50.0,Turnover by A. Crabbe (offensive foul),,58,47
276,3,10:42.0,,Shooting foul by D. Russell (drawn by T. Young),58,47
277,3,10:42.0,,T. Young makes free throw 1 of 3,58,48
278,3,10:42.0,,T. Young makes free throw 2 of 3,58,49
279,3,10:42.0,,T. Young makes free throw 3 of 3,58,50
280,3,10:35.0,D. Russell misses 3-pt jump shot from 25 ft,,58,50
281,3,10:31.0,,Defensive rebound by K. Huerter,58,50
282,3,10:26.0,,T. Prince makes 2-pt hook shot from 10 ft,58,52
283,3,10:14.0,D. Russell misses 2-pt layup from 3 ft (block by A. Len),,58,52
284,3,10:14.0,Offensive rebound by Team,,58,52
285,3,10:03.0,D. Russell makes 3-pt jump shot from 25 ft,,61,52
286,3,9:52.0,,Shooting foul by R. Kurucs (drawn by T. Young),61,52
287,3,9:52.0,,T. Young makes free throw 1 of 2,61,53
288,3,9:52.0,,T. Young makes free throw 2 of 2,61,54
289,3,9:42.0,Turnover by J. Harris (bad pass; steal by T. Prince),,61,54
290,3,9:38.0,,T. Prince makes 2-pt dunk from 1 ft,61,56
291,3,9:28.0,R. Kurucs makes 3-pt jump shot from 23 ft (assist by D. Russell),,64,56
292,3,9:13.0,,A. Len misses 3-pt jump shot from 25 ft,64,56
293,3,9:09.0,,Offensive rebound by T. Prince,64,56
294,3,9:07.0,,Turnover by T. Prince (bad pass; steal by R. Kurucs),64,56
295,3,9:04.0,Turnover by R. Kurucs (bad pass; steal by T. Young),,64,56
296,3,8:57.0,,A. Len makes 2-pt dunk at rim (assist by T. Prince),64,58
297,3,8:43.0,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Russell),,67,58
298,3,8:26.0,,T. Young misses 3-pt jump shot from 25 ft,67,58
299,3,8:25.0,Defensive rebound by Team,,67,58
300,3,8:14.0,J. Harris makes 2-pt layup from 1 ft (assist by D. Russell),,69,58
301,3,8:13.0,,Atlanta full timeout,69,58
302,3,7:59.0,,K. Huerter misses 3-pt jump shot from 26 ft,69,58
303,3,7:56.0,Defensive rebound by R. Kurucs,,69,58
304,3,7:52.0,D. Russell misses 3-pt jump shot from 25 ft,,69,58
305,3,7:48.0,,Defensive rebound by J. Collins,69,58
306,3,7:45.0,,Shooting foul by J. Harris (drawn by K. Huerter),69,58
307,3,7:45.0,,K. Huerter makes free throw 1 of 2,69,59
308,3,7:45.0,,K. Huerter makes free throw 2 of 2,69,60
309,3,7:35.0,Shooting foul by T. Young (drawn by D. Russell),,69,60
310,3,7:35.0,D. Russell misses free throw 1 of 2,,69,60
311,3,7:35.0,Offensive rebound by Team,,69,60
312,3,7:35.0,D. Carroll enters the game for R. Kurucs,,69,60
313,3,7:35.0,,V. Carter enters the game for A. Len,69,60
314,3,7:35.0,D. Russell makes free throw 2 of 2,,70,60
315,3,7:25.0,,V. Carter misses 3-pt jump shot from 25 ft,70,60
316,3,7:22.0,,Offensive rebound by V. Carter,70,60
317,3,7:15.0,,J. Collins makes 2-pt dunk at rim (assist by T. Prince),70,62
318,3,7:15.0,,Shooting foul by J. Allen (drawn by J. Collins),70,62
319,3,7:15.0,,J. Collins makes free throw 1 of 1,70,63
320,3,7:07.0,Turnover by D. Russell (lost ball; steal by J. Collins),,70,63
321,3,7:00.0,,T. Prince makes 3-pt jump shot from 26 ft (assist by T. Young),70,66
322,3,7:00.0,Brooklyn full timeout,,70,66
323,3,7:00.0,S. Dinwiddie enters the game for A. Crabbe,,70,66
324,3,7:00.0,,D. Bembry enters the game for J. Collins,70,66
325,3,7:00.0,,T. Zeller enters the game for K. Huerter,70,66
326,3,6:44.0,J. Harris misses 3-pt jump shot from 24 ft,,70,66
327,3,6:41.0,,Defensive rebound by T. Young,70,66
328,3,6:37.0,,T. Young misses 2-pt layup from 2 ft,70,66
329,3,6:35.0,,Offensive rebound by T. Zeller,70,66
330,3,6:33.0,,T. Prince misses 3-pt jump shot from 24 ft,70,66
331,3,6:33.0,,Offensive rebound by T. Young,70,66
332,3,6:25.0,,Turnover by T. Young (bad pass; steal by D. Carroll),70,66
333,3,6:17.0,Turnover by D. Carroll (step out of bounds),,70,66
334,3,6:07.0,,Personal foul by S. Dinwiddie (drawn by T. Young),70,66
335,3,6:07.0,,T. Young makes free throw 1 of 2,70,67
336,3,6:07.0,,T. Young makes free throw 2 of 2,70,68
337,3,5:58.0,Personal foul by T. Prince (drawn by J. Allen),,70,68
338,3,5:58.0,E. Davis enters the game for J. Allen,,70,68
339,3,5:58.0,C. LeVert enters the game for D. Russell,,70,68
340,3,5:58.0,,J. Adams enters the game for T. Prince,70,68
341,3,5:58.0,,K. Bazemore enters the game for T. Young,70,68
342,3,5:50.0,Shooting foul by T. Zeller (drawn by S. Dinwiddie),,70,68
343,3,5:50.0,S. Dinwiddie misses free throw 1 of 2,,70,68
344,3,5:50.0,Offensive rebound by Team,,70,68
345,3,5:50.0,S. Dinwiddie misses free throw 2 of 2,,70,68
346,3,5:50.0,,Defensive rebound by Team,70,68
347,3,5:40.0,,V. Carter makes 2-pt layup from 1 ft (assist by J. Adams),70,70
348,3,5:16.0,Offensive foul by J. Harris (drawn by T. Zeller),,70,70
349,3,5:16.0,Turnover by J. Harris (offensive foul),,70,70
350,3,5:05.0,,V. Carter misses 2-pt jump shot from 10 ft,70,70
351,3,5:01.0,Defensive rebound by S. Dinwiddie,,70,70
352,3,4:57.0,D. Carroll misses 3-pt jump shot from 24 ft,,70,70
353,3,4:52.0,,Defensive rebound by J. Adams,70,70
354,3,4:46.0,,J. Adams misses 3-pt jump shot from 25 ft,70,70
355,3,4:42.0,Defensive rebound by E. Davis,,70,70
356,3,4:31.0,S. Dinwiddie makes 3-pt jump shot from 25 ft (assist by E. Davis),,73,70
357,3,4:11.0,,D. Bembry misses 2-pt jump shot from 5 ft,73,70
358,3,4:09.0,Defensive rebound by S. Dinwiddie,,73,70
359,3,4:06.0,Shooting foul by V. Carter (drawn by D. Carroll),,73,70
360,3,4:06.0,D. Carroll makes free throw 1 of 2,,74,70
361,3,4:06.0,D. Carroll misses free throw 2 of 2,,74,70
362,3,4:03.0,,Defensive rebound by T. Zeller,74,70
363,3,3:46.0,,K. Bazemore misses 2-pt jump shot from 17 ft,74,70
364,3,3:42.0,Defensive rebound by D. Carroll,,74,70
365,3,3:31.0,J. Harris misses 2-pt layup from 3 ft,,74,70
366,3,3:28.0,,Defensive rebound by T. Zeller,74,70
367,3,3:28.0,A. Crabbe enters the game for J. Harris,,74,70
368,3,3:19.0,,D. Bembry makes 2-pt layup at rim,74,72
369,3,3:03.0,Turnover by C. LeVert (bad pass),,74,72
370,3,2:53.0,,J. Adams makes 3-pt jump shot from 26 ft,74,75
371,3,2:32.0,C. LeVert misses 2-pt jump shot from 15 ft,,74,75
372,3,2:28.0,,Defensive rebound by K. Bazemore,74,75
373,3,2:26.0,,J. Adams misses 3-pt jump shot from 24 ft,74,75
374,3,2:20.0,Defensive rebound by E. Davis,,74,75
375,3,2:15.0,A. Crabbe misses 3-pt jump shot from 23 ft,,74,75
376,3,2:10.0,,Defensive rebound by K. Bazemore,74,75
377,3,2:07.0,,K. Bazemore misses 2-pt layup from 4 ft (block by S. Dinwiddie),74,75
378,3,2:03.0,,Offensive rebound by T. Zeller,74,75
379,3,2:03.0,,T. Zeller misses 2-pt layup from 1 ft,74,75
380,3,2:03.0,Defensive rebound by A. Crabbe,,74,75
381,3,2:03.0,,Loose ball foul by K. Bazemore (drawn by A. Crabbe),74,75
382,3,2:03.0,A. Crabbe makes free throw 1 of 2,,75,75
383,3,2:03.0,A. Crabbe makes free throw 2 of 2,,76,75
384,3,1:52.0,,V. Carter misses 3-pt jump shot from 26 ft,76,75
385,3,1:46.0,Defensive rebound by E. Davis,,76,75
386,3,1:39.0,D. Carroll makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,78,75
387,3,1:26.0,,T. Zeller misses 3-pt jump shot from 23 ft,78,75
388,3,1:21.0,,Offensive rebound by J. Adams,78,75
389,3,1:20.0,,V. Carter misses 3-pt jump shot from 26 ft,78,75
390,3,1:17.0,Defensive rebound by E. Davis,,78,75
391,3,1:13.0,S. Dinwiddie makes 3-pt jump shot from 26 ft,,81,75
392,3,0:57.0,,Shooting foul by A. Crabbe (drawn by K. Bazemore),81,75
393,3,0:57.0,,K. Bazemore makes free throw 1 of 2,81,76
394,3,0:57.0,,J. Anderson enters the game for V. Carter,81,76
