,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,SACRAMENTO_ACTION,SAN ANTONIO_SCORE,SACRAMENTO_SCORE
27,1,8:50.0,,B. Hield makes free throw 2 of 2,5,8
28,1,8:34.0,R. Gay misses 2-pt jump shot from 6 ft,,5,8
29,1,8:29.0,Offensive rebound by L. Aldridge,,5,8
30,1,8:29.0,L. Aldridge makes 2-pt layup at rim,,7,8
31,1,8:25.0,,Turnover by I. Shumpert (lost ball; steal by B. Forbes),7,8
32,1,8:21.0,B. Forbes misses 3-pt jump shot from 25 ft,,7,8
33,1,8:16.0,,Defensive rebound by B. Hield,7,8
34,1,8:15.0,,Shooting foul by D. Bertāns (drawn by B. Hield),7,8
35,1,8:15.0,,B. Hield makes free throw 1 of 2,7,9
36,1,8:15.0,,B. Hield makes free throw 2 of 2,7,10
37,1,7:58.0,D. DeRozan makes 2-pt jump shot from 21 ft (assist by R. Gay),,9,10
38,1,7:48.0,,Shooting foul by B. Forbes (drawn by D. Fox),9,10
39,1,7:48.0,,D. Fox misses free throw 1 of 2,9,10
40,1,7:48.0,,Offensive rebound by Team,9,10
41,1,7:48.0,,D. Fox misses free throw 2 of 2,9,10
42,1,7:45.0,Defensive rebound by L. Aldridge,,9,10
43,1,7:25.0,D. Bertāns makes 3-pt jump shot from 25 ft (assist by R. Gay),,12,10
44,1,7:17.0,,N. Bjelica makes 2-pt layup from 2 ft (assist by B. Hield),12,12
45,1,6:57.0,Shooting foul by N. Bjelica (drawn by L. Aldridge),,12,12
46,1,6:57.0,,Sacramento full timeout,12,12
47,1,6:57.0,,M. Bagley enters the game for N. Bjelica,12,12
48,1,6:57.0,L. Aldridge makes free throw 1 of 2,,13,12
49,1,6:57.0,L. Aldridge makes free throw 2 of 2,,14,12
50,1,6:40.0,,Turnover by D. Fox (bad pass; steal by L. Aldridge),14,12
51,1,6:29.0,D. DeRozan makes 2-pt jump shot from 6 ft,,16,12
52,1,6:23.0,,I. Shumpert makes 3-pt jump shot from 24 ft (assist by B. Hield),16,15
53,1,6:03.0,Turnover by R. Gay (bad pass; steal by W. Cauley-Stein),,16,15
54,1,5:57.0,,I. Shumpert makes 2-pt layup from 2 ft (assist by B. Hield),16,17
55,1,5:57.0,San Antonio full timeout,,16,17
56,1,5:57.0,M. Belinelli enters the game for B. Forbes,,16,17
57,1,5:57.0,J. Poeltl enters the game for R. Gay,,16,17
58,1,5:40.0,L. Aldridge misses 2-pt jump shot from 18 ft,,16,17
59,1,5:35.0,,Defensive rebound by D. Fox,16,17
60,1,5:29.0,,I. Shumpert makes 3-pt jump shot from 26 ft (assist by D. Fox),16,20
61,1,5:09.0,D. DeRozan makes 2-pt jump shot from 18 ft (assist by L. Aldridge),,18,20
62,1,4:40.0,,B. Hield makes 2-pt layup from 2 ft,18,22
63,1,4:22.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by M. Belinelli),,21,22
64,1,4:07.0,,M. Bagley makes 3-pt jump shot from 25 ft (assist by I. Shumpert),21,25
65,1,3:52.0,L. Aldridge misses 2-pt jump shot from 14 ft,,21,25
66,1,3:50.0,,Defensive rebound by M. Bagley,21,25
67,1,3:34.0,,M. Bagley makes 2-pt jump shot from 15 ft (assist by D. Fox),21,27
68,1,3:18.0,D. DeRozan misses 2-pt jump shot from 12 ft (block by I. Shumpert),,21,27
69,1,3:15.0,,Defensive rebound by I. Shumpert,21,27
70,1,3:12.0,,M. Bagley misses 3-pt jump shot from 23 ft,21,27
71,1,3:09.0,Defensive rebound by D. Bertāns,,21,27
72,1,3:03.0,M. Belinelli misses 3-pt jump shot from 27 ft,,21,27
73,1,3:00.0,,Defensive rebound by I. Shumpert,21,27
74,1,2:55.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Fox),21,30
75,1,2:54.0,San Antonio full timeout,,21,30
76,1,2:54.0,B. Forbes enters the game for D. Bertāns,,21,30
77,1,2:54.0,P. Mills enters the game for D. DeRozan,,21,30
78,1,2:54.0,,B. Bogdanović enters the game for W. Cauley-Stein,21,30
79,1,2:54.0,,H. Giles enters the game for B. Hield,21,30
80,1,2:35.0,P. Mills misses 3-pt jump shot from 24 ft,,21,30
81,1,2:32.0,Offensive rebound by J. Poeltl,,21,30
82,1,2:31.0,J. Poeltl makes 2-pt layup from 2 ft,,23,30
83,1,2:18.0,,H. Giles makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),23,32
84,1,2:06.0,P. Mills misses 2-pt jump shot from 14 ft,,23,32
85,1,2:03.0,,Defensive rebound by H. Giles,23,32
86,1,1:58.0,,H. Giles misses 2-pt jump shot from 18 ft,23,32
87,1,1:55.0,Defensive rebound by L. Aldridge,,23,32
88,1,1:41.0,M. Belinelli misses 3-pt jump shot from 25 ft,,23,32
89,1,1:36.0,,Defensive rebound by I. Shumpert,23,32
90,1,1:36.0,R. Gay enters the game for L. Aldridge,,23,32
91,1,1:36.0,,Y. Ferrell enters the game for D. Fox,23,32
92,1,1:20.0,,M. Bagley makes 2-pt jump shot from 18 ft (assist by B. Bogdanović),23,34
93,1,1:03.0,Turnover by J. Poeltl (bad pass; steal by M. Bagley),,23,34
94,1,0:49.0,,M. Bagley misses 3-pt jump shot from 26 ft,23,34
95,1,0:46.0,Defensive rebound by B. Forbes,,23,34
96,1,0:39.0,P. Mills misses 3-pt jump shot from 25 ft,,23,34
97,1,0:37.0,,Defensive rebound by H. Giles,23,34
98,1,0:34.0,,Y. Ferrell makes 3-pt jump shot from 26 ft,23,37
99,1,0:23.0,R. Gay misses 2-pt jump shot from 18 ft,,23,37
100,1,0:18.0,Offensive rebound by P. Mills,,23,37
101,1,0:07.0,J. Poeltl misses 2-pt layup from 1 ft,,23,37
102,1,0:06.0,Offensive rebound by J. Poeltl,,23,37
103,1,0:06.0,J. Poeltl makes 2-pt layup at rim,,25,37
104,1,0:03.0,,Personal foul by P. Mills (drawn by Y. Ferrell),25,37
105,2,11:44.0,,B. Bogdanović misses 2-pt jump shot from 8 ft,25,37
106,2,11:40.0,Defensive rebound by J. Poeltl,,25,37
107,2,11:35.0,M. Belinelli makes 2-pt layup from 1 ft,,27,37
108,2,11:21.0,,H. Giles makes 2-pt hook shot from 7 ft,27,39
109,2,11:07.0,B. Forbes makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,30,39
110,2,11:00.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,30,39
111,2,10:56.0,Defensive rebound by J. Poeltl,,30,39
112,2,10:50.0,R. Gay makes 2-pt layup from 2 ft,,32,39
113,2,10:28.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,32,39
114,2,10:25.0,Defensive rebound by R. Gay,,32,39
115,2,10:17.0,M. Belinelli misses 3-pt jump shot from 23 ft,,32,39
116,2,10:13.0,,Defensive rebound by M. Bagley,32,39
117,2,9:57.0,,B. Bogdanović misses 2-pt layup from 2 ft (block by R. Gay),32,39
118,2,9:54.0,,Offensive rebound by M. Bagley,32,39
119,2,9:53.0,,M. Bagley misses 2-pt layup from 4 ft,32,39
120,2,9:52.0,,Offensive rebound by M. Bagley,32,39
121,2,9:51.0,,M. Bagley misses 2-pt layup from 3 ft,32,39
122,2,9:47.0,,Offensive rebound by M. Bagley,32,39
123,2,9:47.0,,M. Bagley makes 2-pt layup from 1 ft,32,41
124,2,9:38.0,B. Forbes misses 2-pt jump shot from 2 ft,,32,41
125,2,9:36.0,,Defensive rebound by H. Giles,32,41
126,2,9:33.0,,Shooting foul by P. Mills (drawn by Y. Ferrell),32,41
127,2,9:33.0,,Y. Ferrell misses free throw 1 of 2,32,41
128,2,9:33.0,,Offensive rebound by Team,32,41
129,2,9:33.0,D. Bertāns enters the game for M. Belinelli,,32,41
130,2,9:33.0,D. DeRozan enters the game for P. Mills,,32,41
131,2,9:33.0,P. Gasol enters the game for J. Poeltl,,32,41
132,2,9:33.0,,Y. Ferrell makes free throw 2 of 2,32,42
133,2,9:09.0,Shooting foul by H. Giles (drawn by P. Gasol),,32,42
134,2,9:09.0,P. Gasol makes free throw 1 of 2,,33,42
135,2,9:09.0,P. Gasol makes free throw 2 of 2,,34,42
136,2,8:56.0,,J. Jackson misses 2-pt jump shot from 10 ft,34,42
137,2,8:54.0,Defensive rebound by P. Gasol,,34,42
138,2,8:37.0,R. Gay misses 2-pt jump shot from 3 ft (block by M. Bagley),,34,42
139,2,8:36.0,Offensive rebound by R. Gay,,34,42
140,2,8:34.0,R. Gay misses 2-pt jump shot from 3 ft (block by M. Bagley),,34,42
141,2,8:34.0,Offensive rebound by D. DeRozan,,34,42
142,2,8:33.0,Turnover by Team (shot clock),,34,42
143,2,8:24.0,,Personal foul by P. Gasol (drawn by H. Giles),34,42
144,2,8:24.0,,B. Hield enters the game for J. Jackson,34,42
145,2,8:18.0,,Y. Ferrell makes 3-pt jump shot from 26 ft,34,45
146,2,8:05.0,D. DeRozan makes 2-pt jump shot from 5 ft,,36,45
147,2,7:51.0,,H. Giles makes 2-pt hook shot from 6 ft (assist by Y. Ferrell),36,47
148,2,7:33.0,R. Gay makes 2-pt jump shot from 11 ft,,38,47
149,2,7:05.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,38,47
150,2,7:03.0,Defensive rebound by R. Gay,,38,47
151,2,6:56.0,R. Gay makes 2-pt layup from 2 ft,,40,47
152,2,6:56.0,,Sacramento full timeout,40,47
153,2,6:56.0,L. Aldridge enters the game for B. Forbes,,40,47
154,2,6:56.0,P. Mills enters the game for P. Gasol,,40,47
155,2,6:42.0,,M. Bagley makes 2-pt hook shot from 8 ft,40,49
156,2,6:32.0,D. DeRozan makes 2-pt layup from 2 ft,,42,49
157,2,6:21.0,,H. Giles makes 2-pt layup from 3 ft,42,51
158,2,6:08.0,P. Mills misses 2-pt jump shot from 19 ft,,42,51
159,2,6:06.0,,Defensive rebound by B. Bogdanović,42,51
160,2,6:01.0,,Personal foul by D. DeRozan (drawn by H. Giles),42,51
161,2,6:01.0,,D. Fox enters the game for B. Bogdanović,42,51
162,2,6:01.0,,I. Shumpert enters the game for Y. Ferrell,42,51
163,2,5:47.0,,H. Giles misses 2-pt jump shot from 13 ft,42,51
164,2,5:47.0,,Offensive rebound by Team,42,51
165,2,5:33.0,,H. Giles misses 2-pt hook shot from 3 ft,42,51
166,2,5:30.0,Defensive rebound by D. DeRozan,,42,51
167,2,5:23.0,D. Bertāns misses 3-pt jump shot from 26 ft,,42,51
168,2,5:23.0,Offensive rebound by L. Aldridge,,42,51
169,2,5:23.0,L. Aldridge makes 2-pt layup at rim,,44,51
170,2,5:23.0,Shooting foul by H. Giles (drawn by L. Aldridge),,44,51
171,2,5:23.0,D. Cunningham enters the game for R. Gay,,44,51
172,2,5:23.0,,N. Bjelica enters the game for M. Bagley,44,51
173,2,5:23.0,,W. Cauley-Stein enters the game for H. Giles,44,51
174,2,5:23.0,L. Aldridge makes free throw 1 of 1,,45,51
175,2,5:09.0,,B. Hield misses 2-pt jump shot from 18 ft,45,51
176,2,5:04.0,Defensive rebound by D. DeRozan,,45,51
177,2,4:54.0,D. Bertāns misses 2-pt layup from 8 ft,,45,51
178,2,4:49.0,Offensive rebound by D. Bertāns,,45,51
179,2,4:49.0,D. Bertāns misses 2-pt layup at rim,,45,51
180,2,4:48.0,Offensive rebound by P. Mills,,45,51
181,2,4:46.0,P. Mills misses 3-pt jump shot from 24 ft,,45,51
182,2,4:44.0,,Defensive rebound by B. Hield,45,51
183,2,4:38.0,,Turnover by N. Bjelica (bad pass; steal by P. Mills),45,51
184,2,4:32.0,P. Mills makes 3-pt jump shot from 24 ft (assist by D. Cunningham),,48,51
185,2,4:30.0,,Sacramento full timeout,48,51
186,2,4:30.0,M. Belinelli enters the game for D. Bertāns,,48,51
187,2,4:13.0,,N. Bjelica makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),48,53
188,2,4:01.0,Turnover by D. DeRozan (bad pass; steal by D. Fox),,48,53
189,2,3:52.0,,I. Shumpert misses 3-pt jump shot from 25 ft,48,53
190,2,3:48.0,Defensive rebound by P. Mills,,48,53
191,2,3:36.0,L. Aldridge makes 2-pt jump shot from 12 ft,,50,53
192,2,3:28.0,,Personal foul by P. Mills (drawn by D. Fox),50,53
193,2,3:28.0,B. Forbes enters the game for P. Mills,,50,53
194,2,3:13.0,,B. Hield misses 2-pt jump shot from 20 ft,50,53
195,2,3:11.0,,Offensive rebound by D. Fox,50,53
196,2,2:57.0,,Turnover by N. Bjelica (bad pass; steal by D. DeRozan),50,53
197,2,2:57.0,,Violation by Team (kicked ball),50,53
198,2,2:40.0,Shooting foul by W. Cauley-Stein (drawn by L. Aldridge),,50,53
199,2,2:40.0,L. Aldridge makes free throw 1 of 2,,51,53
200,2,2:40.0,L. Aldridge makes free throw 2 of 2,,52,53
201,2,2:25.0,,B. Hield misses 3-pt jump shot from 25 ft,52,53
202,2,2:22.0,Defensive rebound by L. Aldridge,,52,53
203,2,2:09.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,55,53
204,2,1:59.0,,I. Shumpert makes 3-pt jump shot from 23 ft (assist by B. Hield),55,56
205,2,1:45.0,D. DeRozan makes 2-pt jump shot from 21 ft,,57,56
206,2,1:36.0,,D. Fox makes 2-pt layup from 1 ft,57,58
207,2,1:20.0,D. DeRozan misses 2-pt jump shot from 20 ft,,57,58
208,2,1:18.0,,Defensive rebound by D. Fox,57,58
209,2,1:06.0,,W. Cauley-Stein misses 2-pt hook shot from 3 ft,57,58
210,2,1:02.0,Defensive rebound by D. DeRozan,,57,58
211,2,0:47.0,B. Forbes misses 3-pt jump shot from 26 ft,,57,58
212,2,0:44.0,,Defensive rebound by B. Hield,57,58
213,2,0:38.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by I. Shumpert),57,61
214,2,0:17.0,L. Aldridge makes 2-pt jump shot from 14 ft (assist by D. Cunningham),,59,61
215,2,0:00.0,,D. Fox makes 2-pt jump shot from 14 ft,59,63
216,3,11:47.0,,Shooting foul by R. Gay (drawn by W. Cauley-Stein),59,63
217,3,11:47.0,,W. Cauley-Stein makes free throw 1 of 2,59,64
218,3,11:47.0,,W. Cauley-Stein makes free throw 2 of 2,59,65
219,3,11:38.0,Def 3 sec tech foul by Team,,59,65
220,3,11:38.0,L. Aldridge makes technical free throw,,60,65
221,3,11:31.0,B. Forbes makes 2-pt jump shot from 19 ft,,62,65
222,3,11:22.0,,I. Shumpert makes 2-pt layup from 2 ft,62,67
223,3,11:08.0,R. Gay misses 2-pt jump shot from 13 ft,,62,67
224,3,11:05.0,,Defensive rebound by W. Cauley-Stein,62,67
225,3,10:56.0,,W. Cauley-Stein makes 2-pt jump shot from 18 ft (assist by I. Shumpert),62,69
226,3,10:40.0,L. Aldridge misses 2-pt jump shot from 16 ft,,62,69
227,3,10:36.0,,Defensive rebound by B. Hield,62,69
228,3,10:31.0,,N. Bjelica misses 3-pt jump shot from 26 ft,62,69
229,3,10:27.0,Defensive rebound by B. Forbes,,62,69
230,3,10:23.0,B. Forbes makes 3-pt jump shot from 26 ft,,65,69
231,3,10:12.0,,D. Fox misses 2-pt jump shot from 13 ft,65,69
232,3,10:09.0,Defensive rebound by D. Bertāns,,65,69
233,3,9:58.0,D. Bertāns misses 3-pt jump shot from 26 ft,,65,69
234,3,9:55.0,Offensive rebound by L. Aldridge,,65,69
235,3,9:43.0,D. DeRozan makes 2-pt layup from 1 ft (assist by R. Gay),,67,69
236,3,9:31.0,,D. Fox makes 2-pt layup from 3 ft,67,71
237,3,9:10.0,L. Aldridge misses 2-pt jump shot from 13 ft,,67,71
238,3,9:07.0,,Defensive rebound by D. Fox,67,71
239,3,9:00.0,,W. Cauley-Stein misses 2-pt layup from 5 ft (block by L. Aldridge),67,71
240,3,8:57.0,Defensive rebound by D. Bertāns,,67,71
241,3,8:57.0,Shooting foul by N. Bjelica (drawn by L. Aldridge),,67,71
242,3,8:57.0,L. Aldridge makes free throw 1 of 2,,68,71
243,3,8:57.0,L. Aldridge makes free throw 2 of 2,,69,71
244,3,8:49.0,,D. Fox makes 2-pt jump shot from 3 ft,69,73
245,3,8:49.0,,Shooting foul by B. Forbes (drawn by D. Fox),69,73
246,3,8:49.0,,D. Fox makes free throw 1 of 1,69,74
247,3,8:28.0,R. Gay misses 2-pt jump shot from 7 ft,,69,74
248,3,8:28.0,Offensive rebound by Team,,69,74
249,3,8:28.0,,Loose ball foul by W. Cauley-Stein (drawn by L. Aldridge),69,74
250,3,8:14.0,L. Aldridge makes 2-pt layup from 2 ft,,71,74
251,3,8:02.0,,N. Bjelica misses 3-pt jump shot from 26 ft,71,74
252,3,7:59.0,Defensive rebound by B. Forbes,,71,74
253,3,7:57.0,,Violation by Team (kicked ball),71,74
254,3,7:47.0,B. Forbes misses 3-pt jump shot from 27 ft (block by D. Fox),,71,74
255,3,7:42.0,Offensive rebound by B. Forbes,,71,74
256,3,7:40.0,B. Forbes misses 2-pt jump shot from 16 ft,,71,74
257,3,7:38.0,Offensive rebound by L. Aldridge,,71,74
258,3,7:37.0,R. Gay makes 2-pt layup from 4 ft (assist by D. DeRozan),,73,74
259,3,7:37.0,Shooting foul by B. Hield (drawn by R. Gay),,73,74
260,3,7:37.0,R. Gay makes free throw 1 of 1,,74,74
261,3,7:16.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Hield),74,76
262,3,7:02.0,Personal foul by B. Hield (drawn by R. Gay),,74,76
263,3,7:02.0,P. Mills enters the game for B. Forbes,,74,76
264,3,6:58.0,D. DeRozan misses 2-pt jump shot from 16 ft,,74,76
265,3,6:53.0,,Defensive rebound by I. Shumpert,74,76
266,3,6:49.0,,I. Shumpert misses 2-pt jump shot from 16 ft,74,76
267,3,6:46.0,,Offensive rebound by W. Cauley-Stein,74,76
268,3,6:37.0,,N. Bjelica misses 3-pt jump shot from 25 ft,74,76
269,3,6:34.0,Defensive rebound by D. Bertāns,,74,76
270,3,6:25.0,D. DeRozan makes 2-pt layup from 4 ft,,76,76
271,3,6:16.0,,D. Fox makes 2-pt layup from 3 ft,76,78
272,3,6:16.0,San Antonio full timeout,,76,78
273,3,6:16.0,,M. Bagley enters the game for N. Bjelica,76,78
274,3,6:16.0,,H. Giles enters the game for W. Cauley-Stein,76,78
275,3,5:59.0,P. Mills misses 2-pt jump shot from 21 ft,,76,78
276,3,5:55.0,,Defensive rebound by M. Bagley,76,78
277,3,5:44.0,,Shooting foul by R. Gay (drawn by M. Bagley),76,78
278,3,5:44.0,,M. Bagley makes free throw 1 of 2,76,79
279,3,5:44.0,M. Belinelli enters the game for D. Bertāns,,76,79
280,3,5:44.0,P. Gasol enters the game for R. Gay,,76,79
281,3,5:44.0,,M. Bagley makes free throw 2 of 2,76,80
282,3,5:29.0,L. Aldridge misses 2-pt jump shot from 13 ft,,76,80
283,3,5:26.0,,Defensive rebound by H. Giles,76,80
284,3,5:18.0,,M. Bagley makes 2-pt jump shot from 15 ft (assist by I. Shumpert),76,82
285,3,5:00.0,M. Belinelli misses 2-pt jump shot from 14 ft,,76,82
286,3,4:57.0,,Defensive rebound by H. Giles,76,82
287,3,4:53.0,,D. Fox makes 2-pt jump shot from 18 ft (assist by I. Shumpert),76,84
288,3,4:35.0,Personal foul by H. Giles (drawn by L. Aldridge),,76,84
289,3,4:35.0,L. Aldridge makes free throw 1 of 2,,77,84
290,3,4:35.0,B. Forbes enters the game for D. DeRozan,,77,84
291,3,4:35.0,L. Aldridge makes free throw 2 of 2,,78,84
292,3,4:20.0,,M. Bagley misses 2-pt jump shot from 15 ft,78,84
293,3,4:20.0,,Offensive rebound by Team,78,84
294,3,4:20.0,Loose ball foul by P. Gasol (drawn by H. Giles),,78,84
295,3,4:12.0,,M. Bagley makes 2-pt hook shot from 5 ft (assist by D. Fox),78,86
296,3,4:03.0,P. Mills misses 3-pt jump shot from 25 ft,,78,86
297,3,4:00.0,,Defensive rebound by M. Bagley,78,86
298,3,3:53.0,,I. Shumpert misses 3-pt jump shot from 25 ft,78,86
299,3,3:50.0,,Offensive rebound by B. Hield,78,86
300,3,3:46.0,,M. Bagley misses 3-pt jump shot from 23 ft,78,86
301,3,3:41.0,Defensive rebound by B. Forbes,,78,86
302,3,3:30.0,M. Belinelli misses 3-pt jump shot from 23 ft,,78,86
303,3,3:26.0,,Defensive rebound by I. Shumpert,78,86
304,3,3:24.0,,B. Hield misses 3-pt jump shot from 25 ft,78,86
305,3,3:19.0,Defensive rebound by M. Belinelli,,78,86
306,3,3:18.0,Shooting foul by I. Shumpert (drawn by M. Belinelli),,78,86
307,3,3:18.0,M. Belinelli makes free throw 1 of 2,,79,86
308,3,3:18.0,D. Bertāns enters the game for L. Aldridge,,79,86
309,3,3:18.0,,B. Bogdanović enters the game for I. Shumpert,79,86
310,3,3:18.0,M. Belinelli makes free throw 2 of 2,,80,86
311,3,3:08.0,,Offensive foul by H. Giles (drawn by P. Mills),80,86
312,3,3:08.0,,Turnover by H. Giles (offensive foul),80,86
313,3,2:57.0,B. Forbes misses 3-pt jump shot from 25 ft,,80,86
314,3,2:54.0,,Defensive rebound by H. Giles,80,86
315,3,2:51.0,,B. Hield makes 2-pt layup from 2 ft,80,88
316,3,2:34.0,D. Bertāns misses 2-pt jump shot from 21 ft,,80,88
317,3,2:31.0,,Defensive rebound by B. Hield,80,88
318,3,2:28.0,,B. Hield makes 3-pt jump shot from 25 ft,80,91
319,3,2:10.0,P. Gasol misses 2-pt jump shot from 15 ft,,80,91
320,3,2:09.0,,Defensive rebound by B. Bogdanović,80,91
321,3,1:57.0,,Shooting foul by P. Gasol (drawn by H. Giles),80,91
322,3,1:57.0,,Sacramento full timeout,80,91
323,3,1:57.0,J. Poeltl enters the game for P. Gasol,,80,91
324,3,1:57.0,,H. Giles misses free throw 1 of 2,80,91
325,3,1:57.0,,Offensive rebound by Team,80,91
326,3,1:57.0,R. Gay enters the game for B. Forbes,,80,91
327,3,1:57.0,,H. Giles makes free throw 2 of 2,80,92
328,3,1:40.0,D. Bertāns makes 2-pt jump shot from 7 ft (assist by M. Belinelli),,82,92
329,3,1:21.0,,H. Giles makes 2-pt hook shot from 6 ft (assist by M. Bagley),82,94
330,3,1:03.0,R. Gay misses 2-pt hook shot from 7 ft,,82,94
331,3,1:00.0,,Defensive rebound by M. Bagley,82,94
332,3,0:58.0,,Offensive foul by H. Giles (drawn by D. Bertāns),82,94
333,3,0:58.0,,Turnover by H. Giles (offensive foul),82,94
334,3,0:58.0,,N. Bjelica enters the game for H. Giles,82,94
335,3,0:46.0,P. Mills makes 2-pt layup from 2 ft,,84,94
336,3,0:30.0,,M. Bagley makes 2-pt jump shot from 16 ft (assist by D. Fox),84,96
337,3,0:06.0,P. Mills misses 2-pt jump shot from 4 ft,,84,96
338,3,0:04.0,,Defensive rebound by N. Bjelica,84,96
339,3,0:01.0,,D. Fox makes 2-pt layup from 1 ft,84,98
340,3,0:00.0,P. Mills makes 2-pt layup from 2 ft (assist by D. Bertāns),,86,98
341,4,11:35.0,R. Gay misses 2-pt jump shot from 11 ft,,86,98
342,4,11:31.0,Offensive rebound by J. Poeltl,,86,98
343,4,11:25.0,Turnover by M. Belinelli (bad pass; steal by N. Bjelica),,86,98
344,4,11:08.0,,Turnover by B. Bogdanović (bad pass; steal by D. Bertāns),86,98
345,4,11:04.0,J. Poeltl makes 2-pt dunk from 3 ft (assist by P. Mills),,88,98
346,4,10:41.0,,Turnover by B. Hield (bad pass; steal by R. Gay),88,98
347,4,10:36.0,M. Belinelli makes 3-pt jump shot from 22 ft (assist by D. Bertāns),,91,98
348,4,10:34.0,,Sacramento full timeout,91,98
349,4,10:34.0,,J. Jackson enters the game for B. Hield,91,98
350,4,10:16.0,,B. Bogdanović misses 2-pt layup from 3 ft,91,98
351,4,10:16.0,,Offensive rebound by Team,91,98
352,4,10:00.0,,B. Bogdanović makes 2-pt jump shot from 17 ft,91,100
353,4,9:44.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by P. Mills),,94,100
354,4,9:30.0,,Y. Ferrell makes 3-pt jump shot from 23 ft,94,103
355,4,9:14.0,M. Belinelli misses 3-pt jump shot from 25 ft,,94,103
356,4,9:11.0,,Defensive rebound by M. Bagley,94,103
357,4,9:02.0,,N. Bjelica misses 3-pt jump shot from 23 ft,94,103
358,4,8:57.0,Defensive rebound by R. Gay,,94,103
359,4,8:51.0,R. Gay makes 2-pt jump shot from 19 ft,,96,103
360,4,8:31.0,,M. Bagley misses 2-pt hook shot from 5 ft,96,103
361,4,8:27.0,Defensive rebound by D. Bertāns,,96,103
362,4,8:22.0,Turnover by J. Poeltl (out of bounds lost ball),,96,103
363,4,8:22.0,D. DeRozan enters the game for R. Gay,,96,103
364,4,8:22.0,B. Forbes enters the game for P. Mills,,96,103
365,4,8:12.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,96,103
366,4,8:09.0,Defensive rebound by B. Forbes,,96,103
367,4,7:54.0,B. Forbes misses 3-pt jump shot from 26 ft,,96,103
368,4,7:51.0,,Defensive rebound by N. Bjelica,96,103
369,4,7:47.0,,M. Bagley makes 2-pt dunk from 1 ft (assist by Y. Ferrell),96,105
370,4,7:47.0,San Antonio full timeout,,96,105
371,4,7:47.0,L. Aldridge enters the game for J. Poeltl,,96,105
372,4,7:47.0,,W. Cauley-Stein enters the game for N. Bjelica,96,105
373,4,7:47.0,,I. Shumpert enters the game for J. Jackson,96,105
374,4,7:34.0,D. Bertāns misses 3-pt jump shot from 25 ft,,96,105
375,4,7:30.0,Offensive rebound by B. Forbes,,96,105
376,4,7:28.0,B. Forbes makes 2-pt jump shot from 10 ft,,98,105
