,QUARTER,TIME_REMAINING,CHICAGO_ACTION,TORONTO_ACTION,CHICAGO_SCORE,TORONTO_SCORE
371,4,4:57.0,S. Harrison enters the game for R. Arcidiacono,,86,105
372,4,4:57.0,B. Sampson enters the game for A. Blakeney,,86,105
373,4,4:57.0,,J. Lin enters the game for S. Ibaka,86,105
374,4,4:57.0,,J. Meeks enters the game for F. VanVleet,86,105
375,4,4:40.0,C. Felício misses 2-pt layup from 2 ft (block by O. Anunoby),,86,105
376,4,4:38.0,Offensive rebound by C. Felício,,86,105
377,4,4:36.0,C. Felício makes 2-pt hook shot from 2 ft,,88,105
378,4,4:23.0,,J. Lin makes 2-pt jump shot from 2 ft,88,107
379,4,4:10.0,Shooting foul by O. Anunoby (drawn by B. Sampson),,88,107
380,4,4:10.0,,Toronto full timeout,88,107
381,4,4:10.0,,P. Siakam enters the game for O. Anunoby,88,107
382,4,4:10.0,B. Sampson misses free throw 1 of 2,,88,107
383,4,4:10.0,Offensive rebound by Team,,88,107
384,4,4:10.0,B. Sampson makes free throw 2 of 2,,89,107
385,4,3:54.0,,N. Powell makes 3-pt jump shot from 26 ft,89,110
386,4,3:31.0,W. Selden makes 2-pt layup from 3 ft (assist by C. Felício),,91,110
387,4,3:18.0,,Turnover by P. Siakam (bad pass; steal by W. Selden),91,110
388,4,3:14.0,C. Felício makes 2-pt dunk from 1 ft (assist by S. Harrison),,93,110
389,4,2:59.0,,P. Siakam misses 2-pt layup from 3 ft,93,110
390,4,2:56.0,Defensive rebound by C. Felício,,93,110
391,4,2:54.0,S. Harrison makes 2-pt layup from 2 ft,,95,110
392,4,2:54.0,Shooting foul by P. McCaw (drawn by S. Harrison),,95,110
393,4,2:54.0,S. Harrison misses free throw 1 of 1,,95,110
394,4,2:52.0,,Defensive rebound by P. Siakam,95,110
395,4,2:39.0,,J. Meeks misses 2-pt jump shot from 10 ft,95,110
396,4,2:36.0,Defensive rebound by C. Felício,,95,110
397,4,2:24.0,Turnover by W. Selden (bad pass; steal by P. McCaw),,95,110
398,4,2:20.0,,Turnover by P. McCaw (bad pass; steal by S. Harrison),95,110
399,4,2:14.0,S. Harrison misses 3-pt jump shot from 23 ft,,95,110
400,4,2:12.0,,Defensive rebound by N. Powell,95,110
401,4,2:00.0,,J. Lin misses 3-pt jump shot from 26 ft,95,110
402,4,1:57.0,Defensive rebound by B. Sampson,,95,110
403,4,1:51.0,S. Harrison makes 2-pt layup from 2 ft,,97,110
404,4,1:37.0,,Turnover by P. Siakam (bad pass),97,110
405,4,1:29.0,S. Harrison makes 2-pt jump shot from 3 ft,,99,110
406,4,1:18.0,,J. Meeks makes 2-pt jump shot from 18 ft (assist by P. Siakam),99,112
407,4,1:17.0,Chicago full timeout,,99,112
408,4,1:02.0,S. Harrison misses 2-pt hook shot from 3 ft,,99,112
409,4,1:02.0,Offensive rebound by S. Harrison,,99,112
410,4,1:02.0,Personal foul by P. Siakam (drawn by S. Harrison),,99,112
411,4,0:58.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 16 ft (block by J. Meeks),,99,112
412,4,0:55.0,,Defensive rebound by P. Siakam,99,112
413,4,0:40.0,,Personal foul by S. Harrison (drawn by P. McCaw),99,112
414,4,0:27.0,,J. Lin misses 2-pt layup from 2 ft,99,112
415,4,0:25.0,Defensive rebound by C. Felício,,99,112
416,4,0:21.0,S. Harrison makes 2-pt jump shot from 3 ft,,101,112
417,4,0:07.0,,Turnover by N. Powell (lost ball; steal by W. Selden),101,112
418,4,0:00.0,Shooting foul by J. Lin (drawn by B. Sampson),,101,112
419,4,0:00.0,B. Sampson makes free throw 1 of 2,,102,112
420,4,0:00.0,B. Sampson makes free throw 2 of 2,,103,112
