,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
385,4,7:51.0,M. Gasol misses 2-pt jump shot from 16 ft,,80,82
386,4,7:48.0,,Defensive rebound by J. Jackson,80,82
387,4,7:43.0,,B. Hield misses 2-pt layup from 1 ft,80,82
388,4,7:41.0,Defensive rebound by M. Gasol,,80,82
389,4,7:35.0,M. Conley misses 3-pt jump shot from 24 ft,,80,82
390,4,7:34.0,Offensive rebound by Team,,80,82
391,4,7:34.0,Memphis full timeout,,80,82
392,4,7:24.0,Turnover by M. Gasol (lost ball; steal by W. Cauley-Stein),,80,82
393,4,7:21.0,,B. Hield makes 2-pt dunk from 2 ft (assist by D. Fox),80,84
394,4,6:56.0,M. Gasol misses 3-pt jump shot from 24 ft,,80,84
395,4,6:53.0,,Defensive rebound by J. Jackson,80,84
396,4,6:40.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by W. Cauley-Stein),80,87
397,4,6:14.0,S. Mack misses 2-pt layup from 3 ft,,80,87
398,4,6:14.0,,Defensive rebound by Team,80,87
399,4,6:14.0,J. Jackson enters the game for S. Mack,,80,87
400,4,5:56.0,,D. Fox misses 2-pt jump shot from 12 ft,80,87
401,4,5:54.0,,Offensive rebound by Team,80,87
402,4,5:54.0,Memphis full timeout,,80,87
403,4,5:54.0,M. Brooks enters the game for M. Gasol,,80,87
404,4,5:43.0,,J. Jackson misses 3-pt jump shot from 25 ft,80,87
405,4,5:40.0,Defensive rebound by K. Anderson,,80,87
406,4,5:20.0,M. Conley misses 3-pt jump shot from 26 ft,,80,87
407,4,5:16.0,,Defensive rebound by W. Cauley-Stein,80,87
408,4,4:54.0,,B. Hield misses 2-pt jump shot from 7 ft,80,87
409,4,4:54.0,,Offensive rebound by J. Jackson,80,87
410,4,4:54.0,,Turnover by Team (shot clock),80,87
411,4,4:39.0,Turnover by M. Brooks (bad pass; steal by D. Fox),,80,87
412,4,4:35.0,,J. Jackson makes 2-pt layup from 1 ft (assist by D. Fox),80,89
413,4,4:19.0,J. Jackson misses 2-pt layup from 4 ft,,80,89
414,4,4:16.0,,Defensive rebound by J. Jackson,80,89
415,4,3:59.0,,D. Fox misses 2-pt jump shot from 21 ft,80,89
416,4,3:56.0,Defensive rebound by K. Anderson,,80,89
417,4,3:45.0,M. Conley makes 2-pt layup from 4 ft,,82,89
418,4,3:44.0,,Sacramento full timeout,82,89
419,4,3:44.0,,M. Bagley enters the game for N. Bjelica,82,89
420,4,3:27.0,,Turnover by W. Cauley-Stein (lost ball; steal by M. Conley),82,89
421,4,3:22.0,M. Conley misses 3-pt jump shot from 25 ft,,82,89
422,4,3:19.0,Offensive rebound by J. Jackson,,82,89
423,4,3:17.0,J. Jackson misses 2-pt dunk from 2 ft,,82,89
424,4,3:15.0,,Defensive rebound by B. Hield,82,89
425,4,3:06.0,,W. Cauley-Stein misses 2-pt layup from 3 ft,82,89
426,4,3:05.0,,Offensive rebound by J. Jackson,82,89
427,4,3:05.0,,Shooting foul by G. Temple (drawn by J. Jackson),82,89
428,4,3:05.0,,J. Jackson misses free throw 1 of 2,82,89
429,4,3:05.0,,Offensive rebound by Team,82,89
430,4,3:05.0,,J. Jackson makes free throw 2 of 2,82,90
431,4,2:53.0,M. Brooks misses 3-pt jump shot from 25 ft,,82,90
432,4,2:51.0,,Defensive rebound by D. Fox,82,90
433,4,2:50.0,,Shooting foul by M. Brooks (drawn by D. Fox),82,90
434,4,2:50.0,,D. Fox makes free throw 1 of 2,82,91
435,4,2:50.0,,N. Bjelica enters the game for W. Cauley-Stein,82,91
436,4,2:50.0,,D. Fox misses free throw 2 of 2,82,91
437,4,2:47.0,Defensive rebound by K. Anderson,,82,91
438,4,2:40.0,K. Anderson makes 2-pt layup from 3 ft,,84,91
439,4,2:40.0,W. Selden enters the game for K. Anderson,,84,91
440,4,2:40.0,,W. Cauley-Stein enters the game for M. Bagley,84,91
441,4,2:19.0,,Shooting foul by J. Jackson (drawn by D. Fox),84,91
442,4,2:19.0,,D. Fox makes free throw 1 of 2,84,92
443,4,2:19.0,,D. Fox misses free throw 2 of 2,84,92
444,4,2:15.0,Defensive rebound by M. Brooks,,84,92
445,4,2:10.0,M. Conley makes 2-pt layup from 2 ft,,86,92
446,4,1:50.0,,Shooting foul by G. Temple (drawn by D. Fox),86,92
447,4,1:50.0,,D. Fox misses free throw 1 of 2,86,92
448,4,1:50.0,,Offensive rebound by Team,86,92
449,4,1:50.0,,D. Fox misses free throw 2 of 2,86,92
450,4,1:47.0,,Offensive rebound by W. Cauley-Stein,86,92
451,4,1:37.0,,D. Fox misses 3-pt jump shot from 26 ft,86,92
452,4,1:34.0,Defensive rebound by G. Temple,,86,92
453,4,1:24.0,Offensive foul by J. Jackson (drawn by D. Fox),,86,92
454,4,1:24.0,Turnover by J. Jackson (offensive foul),,86,92
455,4,1:24.0,K. Anderson enters the game for J. Jackson,,86,92
456,4,1:24.0,,Sacramento full timeout,86,92
457,4,1:04.0,,W. Cauley-Stein makes 2-pt hook shot from 8 ft,86,94
458,4,0:49.0,M. Brooks misses 2-pt hook shot from 7 ft,,86,94
459,4,0:46.0,,Defensive rebound by N. Bjelica,86,94
460,4,0:43.0,,Personal foul by M. Brooks (drawn by D. Fox),86,94
461,4,0:43.0,,D. Fox makes free throw 1 of 2,86,95
462,4,0:43.0,,D. Fox misses free throw 2 of 2,86,95
463,4,0:42.0,Defensive rebound by K. Anderson,,86,95
464,4,0:42.0,Memphis full timeout,,86,95
465,4,0:39.0,G. Temple misses 3-pt jump shot from 27 ft,,86,95
466,4,0:33.0,Offensive rebound by M. Conley,,86,95
467,4,0:27.0,W. Selden misses 3-pt jump shot from 25 ft,,86,95
468,4,0:23.0,,Defensive rebound by N. Bjelica,86,95
469,4,0:18.0,,Turnover by (8 sec),86,95
470,4,0:15.0,M. Conley makes 3-pt jump shot from 30 ft (assist by M. Brooks),,89,95
471,4,0:14.0,,Turnover by (5 sec),89,95
472,4,0:08.0,M. Brooks misses 3-pt jump shot from 23 ft,,89,95
473,4,0:08.0,,Defensive rebound by W. Cauley-Stein,89,95
474,4,0:08.0,,Personal foul by G. Temple (drawn by W. Cauley-Stein),89,95
475,4,0:08.0,,W. Cauley-Stein makes free throw 1 of 2,89,96
476,4,0:08.0,,W. Cauley-Stein makes free throw 2 of 2,89,97
477,4,0:05.0,G. Temple misses 3-pt jump shot from 29 ft,,89,97
478,4,0:01.0,Offensive rebound by G. Temple,,89,97
479,4,0:00.0,M. Conley makes 3-pt jump shot from 26 ft (assist by G. Temple),,92,97
