,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
54,1,5:00.0,,D. Jones enters the game for K. Olynyk,21,12
55,1,5:00.0,,D. Wade enters the game for J. Richardson,21,12
56,1,5:00.0,P. Siakam makes free throw 2 of 2,,22,12
57,1,4:42.0,,D. Wade makes 3-pt jump shot from 22 ft (assist by B. Adebayo),22,15
58,1,4:30.0,P. Siakam makes 2-pt layup from 2 ft (assist by D. Green),,24,15
59,1,4:06.0,,Turnover by D. Jones (lost ball; steal by M. Gasol),24,15
60,1,4:02.0,Personal foul by D. Waiters (drawn by P. Siakam),,24,15
61,1,4:02.0,,G. Dragić enters the game for B. Adebayo,24,15
62,1,4:02.0,,H. Whiteside enters the game for D. Waiters,24,15
63,1,3:53.0,Toronto full timeout,,24,15
64,1,3:45.0,D. Green misses 3-pt jump shot from 23 ft,,24,15
65,1,3:42.0,,Defensive rebound by G. Dragić,24,15
66,1,3:34.0,,H. Whiteside makes 2-pt layup from 2 ft (assist by G. Dragić),24,17
67,1,3:21.0,P. McCaw misses 2-pt layup from 2 ft,,24,17
68,1,3:19.0,Offensive rebound by M. Gasol,,24,17
69,1,3:12.0,D. Green makes 3-pt jump shot from 25 ft (assist by P. McCaw),,27,17
70,1,3:12.0,N. Powell enters the game for P. McCaw,,27,17
71,1,2:47.0,,H. Whiteside makes 2-pt hook shot from 6 ft (assist by G. Dragić),27,19
72,1,2:32.0,M. Gasol misses 2-pt jump shot from 10 ft,,27,19
73,1,2:29.0,,Defensive rebound by G. Dragić,27,19
74,1,2:25.0,,Shooting foul by D. Green (drawn by G. Dragić),27,19
75,1,2:25.0,,G. Dragić misses free throw 1 of 3,27,19
76,1,2:25.0,,Offensive rebound by Team,27,19
77,1,2:25.0,,G. Dragić makes free throw 2 of 3,27,20
78,1,2:25.0,O. Anunoby enters the game for D. Green,,27,20
79,1,2:25.0,,J. Richardson enters the game for J. Winslow,27,20
80,1,2:25.0,,G. Dragić makes free throw 3 of 3,27,21
81,1,2:12.0,Turnover by P. Siakam (lost ball; steal by D. Wade),,27,21
82,1,2:05.0,,G. Dragić misses 3-pt jump shot from 26 ft,27,21
83,1,2:03.0,Defensive rebound by N. Powell,,27,21
84,1,1:53.0,N. Powell makes 3-pt jump shot from 26 ft (assist by P. Siakam),,30,21
85,1,1:36.0,,D. Wade makes 2-pt jump shot from 13 ft,30,23
86,1,1:19.0,J. Lin misses 2-pt jump shot from 17 ft,,30,23
87,1,1:17.0,,Defensive rebound by D. Wade,30,23
88,1,1:07.0,,J. Richardson makes 2-pt jump shot from 15 ft,30,25
89,1,0:56.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by N. Powell),,32,25
90,1,0:39.0,,D. Jones misses 2-pt layup from 1 ft (block by P. Siakam),32,25
91,1,0:39.0,,Offensive rebound by Team,32,25
92,1,0:32.0,,Turnover by Team (shot clock),32,25
93,1,0:21.0,M. Gasol misses 2-pt jump shot from 14 ft,,32,25
94,1,0:17.0,,Defensive rebound by H. Whiteside,32,25
95,1,0:05.0,,Personal foul by J. Lin (drawn by G. Dragić),32,25
96,1,0:01.0,,H. Whiteside makes 2-pt hook shot from 8 ft (assist by D. Wade),32,27
97,2,11:49.0,N. Powell makes 3-pt jump shot from 22 ft (assist by K. Lowry),,35,27
98,2,11:32.0,,H. Whiteside makes 2-pt hook shot from 5 ft (assist by D. Wade),35,29
99,2,11:32.0,,Shooting foul by O. Anunoby (drawn by H. Whiteside),35,29
100,2,11:32.0,,H. Whiteside misses free throw 1 of 1,35,29
101,2,11:29.0,Defensive rebound by M. Gasol,,35,29
102,2,11:20.0,K. Lowry misses 3-pt jump shot from 23 ft,,35,29
103,2,11:17.0,,Defensive rebound by H. Whiteside,35,29
104,2,11:01.0,,Turnover by D. Jones (bad pass; steal by J. Lin),35,29
105,2,10:56.0,O. Anunoby misses 2-pt layup from 1 ft,,35,29
106,2,10:54.0,,Defensive rebound by J. Richardson,35,29
107,2,10:47.0,,J. Richardson misses 2-pt jump shot from 11 ft,35,29
108,2,10:44.0,Defensive rebound by K. Lowry,,35,29
109,2,10:42.0,Turnover by K. Lowry (bad pass; steal by D. Wade),,35,29
110,2,10:39.0,,D. Wade makes 2-pt dunk from 1 ft,35,31
111,2,10:21.0,M. Gasol makes 2-pt hook shot from 9 ft (assist by N. Powell),,37,31
112,2,10:11.0,,Personal foul by N. Powell (drawn by J. Richardson),37,31
113,2,10:01.0,,Turnover by D. Wade (bad pass; steal by M. Gasol),37,31
114,2,9:53.0,O. Anunoby makes 2-pt layup from 1 ft (assist by N. Powell),,39,31
115,2,9:33.0,,D. Jones makes 2-pt dunk from 2 ft (assist by H. Whiteside),39,33
116,2,9:18.0,Shooting foul by D. Wade (drawn by O. Anunoby),,39,33
117,2,9:18.0,O. Anunoby makes free throw 1 of 2,,40,33
118,2,9:18.0,O. Anunoby makes free throw 2 of 2,,41,33
119,2,8:55.0,,J. Richardson misses 2-pt hook shot from 11 ft,41,33
120,2,8:54.0,,Offensive rebound by H. Whiteside,41,33
121,2,8:53.0,,H. Whiteside misses 2-pt layup at rim,41,33
122,2,8:52.0,,Offensive rebound by H. Whiteside,41,33
123,2,8:52.0,,H. Whiteside misses 2-pt layup at rim,41,33
124,2,8:52.0,,Offensive rebound by Team,41,33
125,2,8:45.0,,D. Wade makes 2-pt layup from 1 ft,41,35
126,2,8:35.0,M. Gasol misses 3-pt jump shot from 25 ft,,41,35
127,2,8:33.0,,Defensive rebound by G. Dragić,41,35
128,2,8:28.0,,Turnover by G. Dragić (bad pass; steal by O. Anunoby),41,35
129,2,8:26.0,Personal foul by G. Dragić (drawn by J. Lin),,41,35
130,2,8:18.0,N. Powell makes 2-pt layup from 1 ft (assist by K. Lowry),,43,35
131,2,8:06.0,,G. Dragić makes 2-pt layup from 2 ft (assist by H. Whiteside),43,37
132,2,7:51.0,M. Gasol makes 2-pt jump shot from 8 ft (assist by N. Powell),,45,37
133,2,7:38.0,,Personal foul by K. Lowry (drawn by H. Whiteside),45,37
134,2,7:38.0,,B. Adebayo enters the game for D. Jones,45,37
135,2,7:38.0,,R. McGruder enters the game for D. Wade,45,37
136,2,7:38.0,,J. Winslow enters the game for H. Whiteside,45,37
137,2,7:35.0,,Offensive foul by G. Dragić (drawn by J. Lin),45,37
138,2,7:35.0,,Turnover by G. Dragić (offensive foul),45,37
139,2,7:22.0,K. Lowry misses 3-pt jump shot from 26 ft,,45,37
140,2,7:18.0,Offensive rebound by O. Anunoby,,45,37
141,2,7:18.0,Turnover by O. Anunoby (bad pass),,45,37
142,2,7:11.0,,G. Dragić misses 2-pt layup from 1 ft (block by J. Lin),45,37
143,2,7:11.0,,Offensive rebound by Team,45,37
144,2,7:11.0,D. Green enters the game for M. Gasol,,45,37
145,2,7:11.0,S. Ibaka enters the game for J. Lin,,45,37
146,2,7:11.0,,K. Olynyk enters the game for J. Richardson,45,37
147,2,6:56.0,,Shooting foul by O. Anunoby (drawn by R. McGruder),45,37
148,2,6:56.0,,Miami full timeout,45,37
149,2,6:56.0,,R. McGruder misses free throw 1 of 2,45,37
150,2,6:56.0,,Offensive rebound by Team,45,37
151,2,6:56.0,,R. McGruder makes free throw 2 of 2,45,38
152,2,6:39.0,Shooting foul by J. Winslow (drawn by S. Ibaka),,45,38
153,2,6:39.0,S. Ibaka misses free throw 1 of 2,,45,38
154,2,6:39.0,Offensive rebound by Team,,45,38
155,2,6:39.0,S. Ibaka makes free throw 2 of 2,,46,38
156,2,6:21.0,,J. Winslow misses 2-pt jump shot from 11 ft,46,38
157,2,6:20.0,,Offensive rebound by B. Adebayo,46,38
158,2,6:18.0,,J. Winslow makes 3-pt jump shot from 25 ft (assist by B. Adebayo),46,41
159,2,5:59.0,S. Ibaka makes 2-pt dunk from 3 ft (assist by D. Green),,48,41
160,2,5:50.0,,B. Adebayo misses 2-pt layup from 2 ft,48,41
161,2,5:50.0,Defensive rebound by S. Ibaka,,48,41
162,2,5:35.0,N. Powell misses 3-pt jump shot from 25 ft,,48,41
163,2,5:33.0,,Defensive rebound by B. Adebayo,48,41
164,2,5:23.0,,K. Olynyk misses 2-pt hook shot from 6 ft,48,41
165,2,5:21.0,Defensive rebound by S. Ibaka,,48,41
166,2,5:16.0,K. Lowry misses 3-pt jump shot from 26 ft,,48,41
167,2,5:13.0,Offensive rebound by O. Anunoby,,48,41
168,2,5:12.0,Turnover by O. Anunoby (bad pass; steal by B. Adebayo),,48,41
169,2,5:07.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by K. Olynyk),48,43
170,2,5:07.0,,Technical foul by B. Adebayo,48,43
171,2,5:07.0,K. Lowry misses technical free throw,,48,43
172,2,5:07.0,Offensive rebound by Team,,48,43
173,2,5:07.0,P. McCaw enters the game for O. Anunoby,,48,43
174,2,5:07.0,P. Siakam enters the game for N. Powell,,48,43
175,2,5:07.0,,D. Waiters enters the game for G. Dragić,48,43
176,2,4:57.0,Shooting foul by K. Olynyk (drawn by K. Lowry),,48,43
177,2,4:57.0,K. Lowry makes free throw 1 of 2,,49,43
178,2,4:57.0,K. Lowry makes free throw 2 of 2,,50,43
179,2,4:48.0,,Turnover by J. Winslow (bad pass; steal by P. Siakam),50,43
180,2,4:38.0,Turnover by P. McCaw (bad pass; steal by K. Olynyk),,50,43
181,2,4:34.0,,K. Olynyk misses 2-pt layup from 1 ft (block by S. Ibaka),50,43
182,2,4:33.0,Defensive rebound by D. Green,,50,43
183,2,4:23.0,D. Green misses 3-pt jump shot from 26 ft,,50,43
184,2,4:21.0,,Defensive rebound by J. Winslow,50,43
185,2,4:08.0,,J. Winslow makes 2-pt jump shot from 18 ft,50,45
186,2,3:53.0,Turnover by K. Lowry (lost ball; steal by J. Winslow),,50,45
187,2,3:48.0,,Shooting foul by K. Lowry (drawn by J. Winslow),50,45
188,2,3:48.0,Technical foul by K. Lowry,,50,45
189,2,3:48.0,,K. Olynyk makes technical free throw,50,46
190,2,3:48.0,,J. Winslow misses free throw 1 of 2,50,46
191,2,3:48.0,,Offensive rebound by Team,50,46
192,2,3:48.0,,J. Winslow makes free throw 2 of 2,50,47
193,2,3:43.0,Toronto full timeout,,50,47
194,2,3:33.0,Personal foul by B. Adebayo (drawn by P. Siakam),,50,47
195,2,3:33.0,P. Siakam makes free throw 1 of 2,,51,47
196,2,3:33.0,P. Siakam makes free throw 2 of 2,,52,47
197,2,3:18.0,,B. Adebayo makes 2-pt jump shot from 9 ft (assist by J. Winslow),52,49
198,2,3:08.0,K. Lowry makes 2-pt layup from 1 ft,,54,49
199,2,2:58.0,,J. Winslow misses 2-pt jump shot from 6 ft,54,49
200,2,2:57.0,,Offensive rebound by B. Adebayo,54,49
201,2,2:56.0,,B. Adebayo makes 2-pt layup at rim,54,51
202,2,2:33.0,P. Siakam makes 2-pt jump shot from 12 ft (assist by K. Lowry),,56,51
203,2,2:19.0,,J. Winslow misses 2-pt layup from 2 ft,56,51
204,2,2:17.0,Defensive rebound by D. Green,,56,51
205,2,2:14.0,D. Green makes 3-pt jump shot from 25 ft,,59,51
206,2,1:55.0,,Turnover by B. Adebayo (bad pass),59,51
207,2,1:55.0,,J. Richardson enters the game for B. Adebayo,59,51
208,2,1:55.0,,D. Wade enters the game for R. McGruder,59,51
209,2,1:55.0,,H. Whiteside enters the game for K. Olynyk,59,51
210,2,1:47.0,P. Siakam misses 2-pt jump shot from 7 ft,,59,51
211,2,1:45.0,,Defensive rebound by D. Waiters,59,51
212,2,1:32.0,,Personal foul by D. Green (drawn by D. Waiters),59,51
213,2,1:32.0,,D. Waiters misses free throw 1 of 2,59,51
214,2,1:32.0,,Offensive rebound by Team,59,51
215,2,1:32.0,,R. McGruder enters the game for J. Winslow,59,51
216,2,1:32.0,,D. Waiters misses free throw 2 of 2,59,51
217,2,1:28.0,Defensive rebound by S. Ibaka,,59,51
218,2,1:14.0,P. McCaw makes 3-pt jump shot from 24 ft (assist by K. Lowry),,62,51
219,2,0:45.0,,D. Waiters misses 3-pt jump shot from 26 ft,62,51
220,2,0:44.0,,Offensive rebound by H. Whiteside,62,51
221,2,0:43.0,,H. Whiteside misses 2-pt layup at rim,62,51
222,2,0:42.0,Defensive rebound by S. Ibaka,,62,51
223,2,0:35.0,S. Ibaka makes 3-pt jump shot from 25 ft (assist by P. Siakam),,65,51
224,2,0:20.0,,D. Wade misses 2-pt jump shot from 11 ft,65,51
225,2,0:19.0,Defensive rebound by D. Green,,65,51
226,2,0:14.0,P. McCaw makes 3-pt jump shot from 23 ft (assist by D. Green),,68,51
227,2,0:00.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by D. Waiters),68,54
228,3,11:40.0,P. Siakam misses 2-pt jump shot from 10 ft,,68,54
229,3,11:38.0,,Defensive rebound by K. Olynyk,68,54
230,3,11:29.0,,Turnover by J. Richardson (out of bounds lost ball),68,54
231,3,11:16.0,P. Siakam makes 2-pt dunk from 2 ft (assist by K. Lowry),,70,54
232,3,10:57.0,,J. Richardson makes 2-pt layup from 2 ft (assist by K. Olynyk),70,56
233,3,10:52.0,Personal foul by J. Winslow (drawn by P. McCaw),,70,56
234,3,10:47.0,K. Lowry makes 3-pt jump shot from 29 ft (assist by P. Siakam),,73,56
235,3,10:25.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by J. Richardson),73,59
236,3,10:04.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by P. Siakam),,76,59
237,3,9:39.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by J. Richardson),76,62
238,3,9:27.0,Turnover by D. Green (traveling),,76,62
239,3,9:14.0,,D. Waiters makes 2-pt layup from 1 ft,76,64
240,3,9:11.0,Turnover by K. Lowry (bad pass; steal by J. Richardson),,76,64
241,3,9:00.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by J. Richardson),76,66
242,3,8:39.0,D. Green makes 3-pt jump shot from 23 ft (assist by K. Lowry),,79,66
243,3,8:27.0,Violation by Team (kicked ball),,79,66
244,3,8:17.0,,J. Winslow misses 2-pt jump shot from 6 ft,79,66
245,3,8:16.0,Defensive rebound by D. Green,,79,66
246,3,8:11.0,P. McCaw makes 3-pt jump shot from 25 ft (assist by D. Green),,82,66
247,3,8:11.0,,Miami full timeout,82,66
248,3,7:58.0,,Personal foul by P. McCaw (drawn by J. Richardson),82,66
249,3,7:48.0,,J. Winslow makes 2-pt layup from 2 ft (assist by B. Adebayo),82,68
250,3,7:32.0,D. Green misses 3-pt jump shot from 23 ft,,82,68
251,3,7:29.0,,Defensive rebound by J. Winslow,82,68
252,3,7:25.0,,K. Olynyk misses 3-pt jump shot from 25 ft,82,68
253,3,7:23.0,Defensive rebound by S. Ibaka,,82,68
254,3,7:14.0,K. Lowry misses 3-pt jump shot from 26 ft,,82,68
255,3,7:11.0,,Defensive rebound by K. Olynyk,82,68
256,3,7:03.0,,J. Winslow misses 3-pt jump shot from 24 ft,82,68
257,3,7:02.0,Defensive rebound by Team,,82,68
258,3,6:51.0,Turnover by D. Green (lost ball; steal by K. Olynyk),,82,68
259,3,6:51.0,,Personal foul by D. Green (drawn by K. Olynyk),82,68
260,3,6:35.0,,J. Richardson misses 3-pt jump shot from 24 ft,82,68
261,3,6:32.0,Defensive rebound by P. Siakam,,82,68
262,3,6:28.0,S. Ibaka misses 3-pt jump shot from 28 ft,,82,68
263,3,6:24.0,,Defensive rebound by D. Waiters,82,68
264,3,6:24.0,,D. Wade enters the game for J. Richardson,82,68
265,3,6:07.0,,K. Olynyk misses 3-pt jump shot from 27 ft,82,68
266,3,6:05.0,Defensive rebound by K. Lowry,,82,68
267,3,5:56.0,P. Siakam makes 2-pt layup from 1 ft,,84,68
268,3,5:56.0,Shooting foul by D. Wade (drawn by P. Siakam),,84,68
269,3,5:56.0,P. Siakam misses free throw 1 of 1,,84,68
270,3,5:53.0,,Defensive rebound by K. Olynyk,84,68
271,3,5:42.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Waiters),84,70
272,3,5:17.0,Turnover by Team (shot clock),,84,70
273,3,4:54.0,,D. Waiters misses 3-pt jump shot from 26 ft,84,70
274,3,4:52.0,Defensive rebound by S. Ibaka,,84,70
275,3,4:37.0,S. Ibaka misses 2-pt jump shot from 19 ft,,84,70
276,3,4:35.0,,Defensive rebound by D. Wade,84,70
277,3,4:16.0,,B. Adebayo misses 2-pt jump shot from 10 ft,84,70
278,3,4:14.0,Defensive rebound by D. Green,,84,70
279,3,4:11.0,P. Siakam makes 2-pt layup from 1 ft (assist by K. Lowry),,86,70
280,3,3:55.0,,K. Olynyk misses 2-pt layup from 1 ft (block by S. Ibaka),86,70
281,3,3:50.0,Defensive rebound by P. McCaw,,86,70
282,3,3:50.0,Turnover by K. Lowry (bad pass),,86,70
283,3,3:50.0,M. Gasol enters the game for S. Ibaka,,86,70
284,3,3:50.0,J. Lin enters the game for K. Lowry,,86,70
285,3,3:50.0,,G. Dragić enters the game for B. Adebayo,86,70
286,3,3:50.0,,R. McGruder enters the game for D. Waiters,86,70
287,3,3:50.0,,H. Whiteside enters the game for J. Winslow,86,70
288,3,3:33.0,,D. Wade misses 3-pt jump shot from 23 ft,86,70
289,3,3:32.0,Defensive rebound by P. McCaw,,86,70
290,3,3:25.0,Shooting foul by G. Dragić (drawn by P. McCaw),,86,70
291,3,3:25.0,P. McCaw misses free throw 1 of 2,,86,70
292,3,3:25.0,Offensive rebound by Team,,86,70
293,3,3:25.0,P. McCaw makes free throw 2 of 2,,87,70
294,3,3:06.0,,K. Olynyk misses 3-pt jump shot from 26 ft,87,70
295,3,3:05.0,Defensive rebound by J. Lin,,87,70
296,3,2:45.0,J. Lin misses 3-pt jump shot from 26 ft,,87,70
297,3,2:43.0,,Defensive rebound by R. McGruder,87,70
298,3,2:37.0,,Personal foul by J. Lin (drawn by R. McGruder),87,70
299,3,2:37.0,Toronto full timeout,,87,70
300,3,2:37.0,O. Anunoby enters the game for D. Green,,87,70
301,3,2:37.0,N. Powell enters the game for P. McCaw,,87,70
302,3,2:37.0,,D. Jones enters the game for K. Olynyk,87,70
303,3,2:27.0,,D. Wade makes 2-pt layup from 2 ft,87,72
304,3,2:14.0,Turnover by M. Gasol (lost ball; steal by D. Wade),,87,72
305,3,2:11.0,,G. Dragić makes 2-pt layup from 1 ft (assist by D. Wade),87,74
306,3,2:11.0,,Shooting foul by J. Lin (drawn by G. Dragić),87,74
307,3,2:11.0,,G. Dragić misses free throw 1 of 1,87,74
308,3,2:08.0,Defensive rebound by P. Siakam,,87,74
309,3,2:00.0,Turnover by N. Powell (traveling),,87,74
310,3,1:48.0,,D. Wade misses 2-pt jump shot from 15 ft,87,74
311,3,1:46.0,Defensive rebound by P. Siakam,,87,74
312,3,1:40.0,P. Siakam misses 2-pt layup at rim,,87,74
313,3,1:38.0,,Defensive rebound by H. Whiteside,87,74
314,3,1:34.0,,R. McGruder makes 2-pt layup from 1 ft (assist by G. Dragić),87,76
315,3,1:07.0,N. Powell misses 2-pt layup from 1 ft,,87,76
316,3,1:05.0,Offensive rebound by N. Powell,,87,76
317,3,1:02.0,J. Lin misses 3-pt jump shot from 28 ft,,87,76
318,3,1:00.0,,Defensive rebound by R. McGruder,87,76
319,3,0:52.0,,Shooting foul by P. Siakam (drawn by R. McGruder),87,76
320,3,0:52.0,,R. McGruder misses free throw 1 of 2,87,76
321,3,0:52.0,,Offensive rebound by Team,87,76
322,3,0:52.0,,R. McGruder makes free throw 2 of 2,87,77
323,3,0:32.0,P. Siakam makes 2-pt layup from 1 ft,,89,77
324,3,0:32.0,,Violation by Team (def goaltending),89,77
325,3,0:17.0,,D. Wade makes 2-pt jump shot from 12 ft,89,79
326,3,0:05.0,J. Lin makes 2-pt layup from 2 ft,,91,79
327,3,0:01.0,,D. Wade misses 3-pt jump shot from 28 ft (block by M. Gasol),91,79
328,3,0:00.0,,Offensive rebound by Team,91,79
329,4,11:45.0,,G. Dragić makes 3-pt jump shot from 28 ft (assist by D. Wade),91,82
330,4,11:31.0,Shooting foul by H. Whiteside (drawn by O. Anunoby),,91,82
331,4,11:31.0,O. Anunoby makes free throw 1 of 2,,92,82
332,4,11:31.0,O. Anunoby makes free throw 2 of 2,,93,82
333,4,11:17.0,,H. Whiteside misses 2-pt layup from 4 ft (block by J. Lin),93,82
334,4,11:16.0,,Offensive rebound by Team,93,82
335,4,11:12.0,,Turnover by D. Wade (bad pass; steal by J. Lin),93,82
336,4,11:11.0,Personal foul by H. Whiteside (drawn by J. Lin),,93,82
337,4,11:04.0,K. Lowry makes 2-pt jump shot from 21 ft,,95,82
338,4,10:47.0,,G. Dragić misses 2-pt layup from 1 ft,95,82
339,4,10:46.0,Defensive rebound by O. Anunoby,,95,82
340,4,10:39.0,Shooting foul by D. Jones (drawn by O. Anunoby),,95,82
341,4,10:39.0,O. Anunoby makes free throw 1 of 2,,96,82
342,4,10:39.0,O. Anunoby misses free throw 2 of 2,,96,82
343,4,10:37.0,,Defensive rebound by G. Dragić,96,82
344,4,10:20.0,,R. McGruder makes 3-pt jump shot from 26 ft (assist by D. Jones),96,85
345,4,10:04.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by M. Gasol),,99,85
346,4,10:04.0,,Miami full timeout,99,85
347,4,9:44.0,,R. McGruder makes 2-pt layup from 2 ft,99,87
348,4,9:33.0,Personal foul by D. Wade (drawn by M. Gasol),,99,87
349,4,9:30.0,Turnover by J. Lin (traveling),,99,87
350,4,9:16.0,Loose ball foul by O. Anunoby (drawn by D. Wade),,99,87
351,4,9:08.0,,D. Wade misses 2-pt jump shot from 4 ft,99,87
352,4,9:07.0,,Offensive rebound by H. Whiteside,99,87
353,4,9:05.0,,H. Whiteside misses 2-pt layup from 2 ft (block by O. Anunoby),99,87
354,4,9:05.0,Defensive rebound by Team,,99,87
355,4,8:55.0,J. Lin misses 2-pt layup from 2 ft,,99,87
356,4,8:52.0,,Defensive rebound by R. McGruder,99,87
357,4,8:49.0,,D. Wade makes 2-pt layup from 1 ft (assist by R. McGruder),99,89
358,4,8:30.0,J. Lin makes 3-pt jump shot from 24 ft (assist by K. Lowry),,102,89
359,4,8:17.0,,Personal foul by M. Gasol (drawn by H. Whiteside),102,89
360,4,8:17.0,,K. Olynyk enters the game for G. Dragić,102,89
361,4,8:17.0,,J. Richardson enters the game for D. Wade,102,89
362,4,8:17.0,,J. Winslow enters the game for H. Whiteside,102,89
363,4,8:08.0,,R. McGruder misses 3-pt jump shot from 26 ft,102,89
364,4,8:06.0,Defensive rebound by K. Lowry,,102,89
365,4,8:05.0,Turnover by N. Powell (offensive foul),,102,89
366,4,8:05.0,Offensive foul by N. Powell (drawn by J. Richardson),,102,89
367,4,7:52.0,,J. Richardson misses 3-pt jump shot from 26 ft,102,89
368,4,7:50.0,,Offensive rebound by J. Richardson,102,89
369,4,7:37.0,,R. McGruder misses 3-pt jump shot from 24 ft,102,89
370,4,7:35.0,Defensive rebound by M. Gasol,,102,89
371,4,7:30.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by M. Gasol),,105,89
372,4,7:29.0,,Miami full timeout,105,89
373,4,7:29.0,,G. Dragić enters the game for R. McGruder,105,89
374,4,7:20.0,,Personal foul by J. Lin (drawn by K. Olynyk),105,89
375,4,7:19.0,,Personal foul by O. Anunoby (drawn by J. Richardson),105,89
376,4,7:08.0,,J. Winslow misses 2-pt layup from 1 ft,105,89
377,4,7:06.0,Defensive rebound by K. Lowry,,105,89
378,4,7:02.0,Personal foul by J. Winslow (drawn by J. Lin),,105,89
379,4,7:02.0,J. Lin makes free throw 1 of 2,,106,89
380,4,7:02.0,J. Lin makes free throw 2 of 2,,107,89
