,QUARTER,TIME_REMAINING,MIAMI_ACTION,MILWAUKEE_ACTION,MIAMI_SCORE,MILWAUKEE_SCORE
371,4,7:42.0,B. Adebayo makes free throw 1 of 2,,72,105
372,4,7:42.0,W. Ellington enters the game for K. Olynyk,,72,105
373,4,7:42.0,D. Waiters enters the game for D. Wade,,72,105
374,4,7:42.0,,J. Smith enters the game for T. Snell,72,105
375,4,7:42.0,B. Adebayo makes free throw 2 of 2,,73,105
376,4,7:27.0,,Turnover by P. Connaughton (lost ball; steal by W. Ellington),73,105
377,4,7:22.0,W. Ellington misses 3-pt jump shot from 28 ft,,73,105
378,4,7:19.0,,Defensive rebound by P. Connaughton,73,105
379,4,7:12.0,,P. Connaughton makes 3-pt jump shot from 27 ft (assist by S. Brown),73,108
380,4,7:10.0,Miami full timeout,,73,108
381,4,6:51.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by D. Jones),,76,108
382,4,6:30.0,,P. Connaughton misses 3-pt jump shot from 28 ft,76,108
383,4,6:26.0,Defensive rebound by D. Waiters,,76,108
384,4,6:20.0,D. Waiters makes 2-pt jump shot from 19 ft,,78,108
385,4,6:06.0,,Turnover by P. Connaughton (bad pass),78,108
386,4,6:06.0,,T. Snell enters the game for D. Wilson,78,108
387,4,5:51.0,,Violation by Team (kicked ball),78,108
388,4,5:43.0,Turnover by D. Waiters (out of bounds lost ball),,78,108
389,4,5:29.0,,T. Maker misses 2-pt layup from 1 ft,78,108
390,4,5:26.0,Defensive rebound by B. Adebayo,,78,108
391,4,5:18.0,B. Adebayo misses 2-pt jump shot from 13 ft,,78,108
392,4,5:13.0,,Defensive rebound by J. Smith,78,108
393,4,5:03.0,,T. Maker misses 2-pt dunk from 2 ft,78,108
394,4,5:01.0,Defensive rebound by D. Jones,,78,108
395,4,4:44.0,W. Ellington misses 3-pt jump shot from 28 ft,,78,108
396,4,4:41.0,,Defensive rebound by T. Maker,78,108
397,4,4:28.0,,S. Brown makes 2-pt jump shot from 14 ft (assist by T. Maker),78,110
398,4,4:14.0,D. Jones makes 2-pt layup from 2 ft (assist by T. Johnson),,80,110
399,4,4:04.0,,J. Smith makes 3-pt jump shot from 25 ft (assist by P. Connaughton),80,113
400,4,3:40.0,D. Waiters misses 2-pt jump shot from 20 ft,,80,113
401,4,3:37.0,,Defensive rebound by T. Maker,80,113
402,4,3:31.0,,Turnover by S. Brown (bad pass; steal by D. Jones),80,113
403,4,3:23.0,D. Jones misses 3-pt jump shot from 23 ft,,80,113
404,4,3:20.0,,Defensive rebound by P. Connaughton,80,113
405,4,3:05.0,,P. Connaughton misses 3-pt jump shot from 28 ft,80,113
406,4,3:02.0,Defensive rebound by D. Waiters,,80,113
407,4,2:59.0,W. Ellington makes 3-pt jump shot from 26 ft (assist by D. Waiters),,83,113
408,4,2:37.0,,T. Maker makes 2-pt jump shot from 7 ft (assist by T. Snell),83,115
409,4,2:20.0,Turnover by D. Waiters (bad pass; steal by T. Maker),,83,115
410,4,2:15.0,,P. Connaughton makes 2-pt layup from 1 ft (assist by T. Maker),83,117
411,4,1:54.0,D. Waiters misses 3-pt jump shot from 28 ft,,83,117
412,4,1:51.0,,Defensive rebound by T. Maker,83,117
413,4,1:31.0,,S. Brown makes 3-pt jump shot from 27 ft,83,120
414,4,1:19.0,Personal foul by P. Connaughton (drawn by T. Johnson),,83,120
415,4,1:09.0,W. Ellington makes 3-pt jump shot from 27 ft (assist by T. Johnson),,86,120
416,4,0:57.0,,P. Connaughton makes 2-pt jump shot from 19 ft (assist by J. Smith),86,122
417,4,0:37.0,B. Adebayo misses 3-pt jump shot from 26 ft,,86,122
418,4,0:34.0,,Defensive rebound by J. Smith,86,122
419,4,0:15.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by S. Brown),86,124
