,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DALLAS_ACTION,OKLAHOMA CITY_SCORE,DALLAS_SCORE
75,1,3:42.0,Personal foul by J. Barea (drawn by D. Schröder),,18,14
76,1,3:42.0,,D. Powell enters the game for D. Jordan,18,14
77,1,3:35.0,D. Schröder misses 2-pt jump shot from 17 ft,,18,14
78,1,3:32.0,,Defensive rebound by D. Finney-Smith,18,14
79,1,3:21.0,,J. Barea makes 3-pt jump shot from 23 ft (assist by M. Kleber),18,17
80,1,3:10.0,Á. Abrines misses 2-pt layup from 5 ft (block by M. Kleber),,18,17
81,1,3:08.0,,Defensive rebound by J. Barea,18,17
82,1,2:51.0,,L. Dončić misses 2-pt layup from 2 ft,18,17
83,1,2:49.0,Defensive rebound by P. Patterson,,18,17
84,1,2:44.0,S. Adams misses 2-pt dunk from 2 ft (block by M. Kleber),,18,17
85,1,2:42.0,,Defensive rebound by J. Barea,18,17
86,1,2:31.0,,Offensive foul by D. Powell (drawn by P. George),18,17
87,1,2:31.0,,Turnover by D. Powell (offensive foul),18,17
88,1,2:31.0,R. Felton enters the game for S. Adams,,18,17
89,1,2:31.0,N. Noel enters the game for D. Schröder,,18,17
90,1,2:31.0,,W. Matthews enters the game for L. Dončić,18,17
91,1,2:22.0,Personal foul by J. Barea (drawn by P. George),,18,17
92,1,2:22.0,P. George makes free throw 1 of 2,,19,17
93,1,2:22.0,P. George misses free throw 2 of 2,,19,17
94,1,2:20.0,,Defensive rebound by M. Kleber,19,17
95,1,2:12.0,,Turnover by J. Barea (bad pass; steal by P. George),19,17
96,1,2:08.0,Á. Abrines misses 2-pt layup from 3 ft,,19,17
97,1,2:05.0,,Defensive rebound by D. Finney-Smith,19,17
98,1,1:52.0,,J. Barea makes 2-pt layup from 1 ft,19,19
99,1,1:39.0,Offensive foul by P. Patterson (drawn by J. Barea),,19,19
100,1,1:39.0,Turnover by P. Patterson (offensive foul),,19,19
101,1,1:26.0,,M. Kleber misses 3-pt jump shot from 26 ft,19,19
102,1,1:23.0,Defensive rebound by N. Noel,,19,19
103,1,1:12.0,P. Patterson misses 3-pt jump shot from 23 ft,,19,19
104,1,1:08.0,Offensive rebound by P. George,,19,19
105,1,1:04.0,P. George makes 3-pt jump shot from 24 ft (assist by R. Felton),,22,19
106,1,0:50.0,,J. Barea makes 2-pt layup from 1 ft (assist by M. Kleber),22,21
107,1,0:41.0,Turnover by N. Noel (out of bounds lost ball),,22,21
108,1,0:34.0,,J. Barea misses 2-pt layup from 2 ft,22,21
109,1,0:31.0,Defensive rebound by N. Noel,,22,21
110,1,0:18.0,P. George misses 2-pt jump shot from 18 ft,,22,21
111,1,0:15.0,,Defensive rebound by D. Finney-Smith,22,21
112,1,0:01.0,,Shooting foul by R. Felton (drawn by J. Barea),22,21
113,1,0:01.0,,J. Barea makes free throw 1 of 2,22,22
114,1,0:01.0,,J. Barea makes free throw 2 of 2,22,23
115,1,0:00.0,R. Felton misses 3-pt jump shot from 68 ft,,22,23
116,1,0:00.0,Offensive rebound by Team,,22,23
117,2,11:39.0,,Turnover by W. Matthews (bad pass),22,23
118,2,11:25.0,R. Felton misses 2-pt jump shot from 19 ft,,22,23
119,2,11:22.0,,Defensive rebound by M. Kleber,22,23
120,2,11:08.0,,D. Harris makes 2-pt layup at rim (assist by W. Matthews),22,25
121,2,10:48.0,Turnover by N. Noel (lost ball; steal by D. Powell),,22,25
122,2,10:43.0,,D. Powell misses 3-pt jump shot from 26 ft,22,25
123,2,10:41.0,Defensive rebound by R. Felton,,22,25
124,2,10:32.0,R. Felton misses 2-pt jump shot from 6 ft,,22,25
125,2,10:31.0,Offensive rebound by H. Diallo,,22,25
126,2,10:30.0,H. Diallo misses 2-pt layup at rim,,22,25
127,2,10:27.0,Offensive rebound by R. Felton,,22,25
128,2,10:20.0,R. Felton misses 2-pt jump shot from 9 ft,,22,25
129,2,10:17.0,,Defensive rebound by D. Powell,22,25
130,2,10:11.0,,Personal foul by H. Diallo (drawn by J. Barea),22,25
131,2,10:09.0,,Personal foul by N. Noel (drawn by D. Powell),22,25
132,2,10:09.0,,Technical foul by B. Donovan,22,25
133,2,10:09.0,,J. Barea misses technical free throw,22,25
134,2,10:09.0,,Offensive rebound by Team,22,25
135,2,10:01.0,,D. Powell makes 2-pt dunk from 1 ft (assist by J. Barea),22,27
136,2,9:45.0,R. Felton misses 3-pt jump shot from 25 ft,,22,27
137,2,9:42.0,,Defensive rebound by D. Harris,22,27
138,2,9:38.0,,J. Barea makes 3-pt jump shot from 25 ft (assist by D. Harris),22,30
139,2,9:30.0,Offensive foul by N. Noel (drawn by J. Barea),,22,30
140,2,9:30.0,Turnover by N. Noel (offensive foul),,22,30
141,2,9:18.0,,Turnover by J. Barea (bad pass; steal by N. Noel),22,30
142,2,9:10.0,Oklahoma City full timeout,,22,30
143,2,9:01.0,Turnover by Á. Abrines (lost ball; steal by D. Harris),,22,30
144,2,8:37.0,,J. Barea misses 2-pt jump shot from 9 ft,22,30
145,2,8:35.0,Defensive rebound by P. Patterson,,22,30
146,2,8:29.0,P. Patterson misses 3-pt jump shot from 26 ft,,22,30
147,2,8:28.0,Offensive rebound by Team,,22,30
148,2,8:28.0,T. Ferguson enters the game for Á. Abrines,,22,30
149,2,8:28.0,J. Grant enters the game for P. Patterson,,22,30
150,2,8:28.0,,D. Finney-Smith enters the game for W. Matthews,22,30
151,2,8:19.0,T. Ferguson misses 3-pt jump shot from 24 ft,,22,30
152,2,8:16.0,Offensive rebound by N. Noel,,22,30
153,2,8:09.0,H. Diallo misses 2-pt hook shot from 6 ft,,22,30
154,2,8:08.0,Offensive rebound by T. Ferguson,,22,30
155,2,8:06.0,T. Ferguson makes 2-pt dunk at rim,,24,30
156,2,7:54.0,,J. Barea makes 2-pt jump shot from 8 ft,24,32
157,2,7:40.0,R. Felton makes 2-pt jump shot from 21 ft,,26,32
158,2,7:14.0,,D. Powell makes 2-pt jump shot from 1 ft (assist by D. Harris),26,34
159,2,7:14.0,,Shooting foul by N. Noel (drawn by D. Powell),26,34
160,2,7:14.0,S. Adams enters the game for R. Felton,,26,34
161,2,7:14.0,D. Schröder enters the game for N. Noel,,26,34
162,2,7:14.0,,L. Dončić enters the game for J. Barea,26,34
163,2,7:14.0,,D. Smith enters the game for D. Harris,26,34
164,2,7:14.0,,D. Powell makes free throw 1 of 1,26,35
165,2,7:02.0,Turnover by D. Schröder (bad pass),,26,35
166,2,7:02.0,,D. Jordan enters the game for D. Powell,26,35
167,2,6:49.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by L. Dončić),26,38
168,2,6:33.0,D. Schröder misses 2-pt jump shot from 13 ft,,26,38
169,2,6:29.0,,Defensive rebound by D. Jordan,26,38
170,2,6:23.0,,Turnover by L. Dončić (lost ball; steal by T. Ferguson),26,38
171,2,6:19.0,T. Ferguson misses 2-pt layup from 1 ft,,26,38
172,2,6:19.0,Offensive rebound by H. Diallo,,26,38
173,2,6:19.0,Personal foul by M. Kleber (drawn by H. Diallo),,26,38
174,2,6:19.0,P. George enters the game for H. Diallo,,26,38
175,2,6:10.0,D. Schröder makes 2-pt jump shot from 9 ft,,28,38
176,2,5:54.0,,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by D. Smith),28,41
177,2,5:43.0,D. Schröder misses 2-pt jump shot from 16 ft,,28,41
178,2,5:40.0,Offensive rebound by S. Adams,,28,41
179,2,5:39.0,Personal foul by L. Dončić (drawn by T. Ferguson),,28,41
180,2,5:31.0,P. George misses 2-pt jump shot from 16 ft,,28,41
181,2,5:28.0,,Defensive rebound by D. Smith,28,41
182,2,5:13.0,,Offensive foul by L. Dončić (drawn by D. Schröder),28,41
183,2,5:13.0,,Turnover by L. Dončić (offensive foul),28,41
184,2,4:56.0,J. Grant misses 2-pt jump shot from 13 ft,,28,41
185,2,4:54.0,,Defensive rebound by D. Jordan,28,41
186,2,4:44.0,,D. Smith makes 2-pt jump shot from 5 ft,28,43
187,2,4:44.0,Oklahoma City full timeout,,28,43
188,2,4:44.0,,W. Matthews enters the game for M. Kleber,28,43
189,2,4:29.0,D. Schröder misses 3-pt jump shot from 24 ft,,28,43
190,2,4:25.0,,Defensive rebound by L. Dončić,28,43
191,2,4:10.0,,W. Matthews makes 3-pt jump shot from 28 ft (assist by D. Smith),28,46
192,2,3:52.0,Shooting foul by D. Finney-Smith (drawn by S. Adams),,28,46
193,2,3:52.0,S. Adams makes free throw 1 of 2,,29,46
194,2,3:52.0,S. Adams makes free throw 2 of 2,,30,46
195,2,3:34.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by D. Jordan),30,49
196,2,3:13.0,P. George misses 2-pt jump shot from 7 ft,,30,49
197,2,3:11.0,Offensive rebound by P. George,,30,49
198,2,3:10.0,P. George misses 2-pt layup from 7 ft,,30,49
199,2,3:08.0,Offensive rebound by P. George,,30,49
200,2,3:04.0,Personal foul by D. Finney-Smith (drawn by P. George),,30,49
201,2,2:54.0,Turnover by P. George (lost ball; steal by D. Finney-Smith),,30,49
202,2,2:47.0,,D. Smith makes 3-pt jump shot from 23 ft (assist by W. Matthews),30,52
203,2,2:36.0,D. Schröder makes 2-pt jump shot from 13 ft,,32,52
204,2,2:36.0,Shooting foul by L. Dončić (drawn by D. Schröder),,32,52
205,2,2:36.0,D. Schröder makes free throw 1 of 1,,33,52
206,2,2:22.0,,D. Jordan makes 2-pt layup from 1 ft (assist by L. Dončić),33,54
207,2,2:12.0,D. Schröder misses 2-pt jump shot from 17 ft,,33,54
208,2,2:10.0,,Defensive rebound by D. Finney-Smith,33,54
209,2,2:02.0,,L. Dončić makes 2-pt jump shot from 6 ft (assist by D. Finney-Smith),33,56
210,2,2:02.0,,Shooting foul by T. Ferguson (drawn by L. Dončić),33,56
211,2,2:02.0,,L. Dončić makes free throw 1 of 1,33,57
212,2,1:39.0,T. Ferguson misses 3-pt jump shot from 25 ft,,33,57
213,2,1:37.0,Offensive rebound by S. Adams,,33,57
214,2,1:37.0,S. Adams makes 2-pt layup from 1 ft,,35,57
215,2,1:37.0,Shooting foul by D. Jordan (drawn by S. Adams),,35,57
216,2,1:37.0,,D. Harris enters the game for L. Dončić,35,57
217,2,1:37.0,S. Adams misses free throw 1 of 1,,35,57
218,2,1:34.0,Offensive rebound by P. George,,35,57
219,2,1:27.0,P. George makes 2-pt layup at rim,,37,57
220,2,1:26.0,,Dallas full timeout,37,57
221,2,1:07.0,,Turnover by D. Jordan (lost ball; steal by D. Schröder),37,57
222,2,1:05.0,J. Grant makes 2-pt layup from 1 ft,,39,57
223,2,1:05.0,Shooting foul by D. Harris (drawn by J. Grant),,39,57
224,2,1:05.0,J. Grant makes free throw 1 of 1,,40,57
225,2,0:51.0,,Turnover by D. Smith (bad pass; steal by P. George),40,57
226,2,0:42.0,S. Adams makes 2-pt layup from 1 ft (assist by P. George),,42,57
227,2,0:27.0,,D. Finney-Smith misses 2-pt layup from 1 ft,42,57
228,2,0:27.0,,Offensive rebound by Team,42,57
229,2,0:14.0,,D. Finney-Smith misses 2-pt jump shot from 14 ft,42,57
230,2,0:12.0,Defensive rebound by P. George,,42,57
231,2,0:01.0,P. George makes 3-pt jump shot from 26 ft,,45,57
232,2,0:00.0,,D. Harris misses 3-pt jump shot from 69 ft,45,57
233,2,0:00.0,,Offensive rebound by Team,45,57
234,3,11:47.0,,D. Smith makes 3-pt jump shot from 24 ft (assist by L. Dončić),45,60
235,3,11:27.0,D. Schröder misses 3-pt jump shot from 26 ft,,45,60
236,3,11:25.0,Offensive rebound by T. Ferguson,,45,60
237,3,11:22.0,S. Adams misses 2-pt hook shot from 11 ft,,45,60
238,3,11:21.0,,Defensive rebound by L. Dončić,45,60
239,3,11:08.0,Violation by Team (kicked ball),,45,60
240,3,10:58.0,,D. Smith misses 3-pt jump shot from 26 ft,45,60
241,3,10:55.0,Defensive rebound by S. Adams,,45,60
242,3,10:48.0,D. Schröder misses 2-pt jump shot from 9 ft,,45,60
243,3,10:45.0,,Defensive rebound by D. Jordan,45,60
244,3,10:35.0,,D. Jordan makes 2-pt layup from 1 ft (assist by L. Dončić),45,62
245,3,10:23.0,T. Ferguson misses 3-pt jump shot from 25 ft,,45,62
246,3,10:22.0,,Defensive rebound by Team,45,62
247,3,10:15.0,,W. Matthews misses 2-pt layup from 1 ft,45,62
248,3,10:13.0,Defensive rebound by P. George,,45,62
249,3,10:07.0,P. George makes 2-pt jump shot from 13 ft,,47,62
250,3,9:52.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by L. Dončić),47,65
251,3,9:22.0,P. George misses 2-pt jump shot from 13 ft,,47,65
252,3,9:20.0,Offensive rebound by S. Adams,,47,65
253,3,9:15.0,T. Ferguson misses 3-pt jump shot from 25 ft,,47,65
254,3,9:12.0,,Defensive rebound by D. Smith,47,65
255,3,9:07.0,,L. Dončić makes 3-pt jump shot from 25 ft (assist by D. Smith),47,68
256,3,8:52.0,D. Schröder makes 2-pt jump shot from 6 ft,,49,68
257,3,8:52.0,Á. Abrines enters the game for T. Ferguson,,49,68
258,3,8:33.0,,Turnover by L. Dončić (bad pass),49,68
259,3,8:21.0,J. Grant makes 3-pt jump shot from 25 ft (assist by P. George),,52,68
260,3,8:00.0,,H. Barnes misses 3-pt jump shot from 22 ft,52,68
261,3,7:57.0,Defensive rebound by D. Schröder,,52,68
262,3,7:43.0,P. George makes 3-pt jump shot from 25 ft,,55,68
263,3,7:43.0,,Dallas full timeout,55,68
264,3,7:27.0,,W. Matthews makes 3-pt jump shot from 26 ft (assist by L. Dončić),55,71
265,3,7:07.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by S. Adams),,58,71
266,3,6:47.0,,W. Matthews misses 2-pt jump shot from 16 ft,58,71
267,3,6:45.0,,Offensive rebound by Team,58,71
268,3,6:40.0,,L. Dončić makes 2-pt jump shot from 11 ft (assist by W. Matthews),58,73
269,3,6:22.0,S. Adams makes 2-pt dunk from 2 ft (assist by D. Schröder),,60,73
270,3,6:00.0,,D. Smith misses 2-pt layup from 1 ft,60,73
271,3,5:58.0,Defensive rebound by S. Adams,,60,73
272,3,5:54.0,Personal foul by D. Smith (drawn by J. Grant),,60,73
273,3,5:35.0,D. Schröder makes 2-pt jump shot from 10 ft,,62,73
274,3,5:15.0,,L. Dončić makes 2-pt jump shot from 3 ft,62,75
275,3,5:02.0,D. Schröder misses 2-pt layup from 4 ft (block by D. Smith),,62,75
276,3,4:59.0,,Defensive rebound by L. Dončić,62,75
277,3,4:50.0,,D. Smith misses 2-pt jump shot from 11 ft,62,75
278,3,4:48.0,,Offensive rebound by Team,62,75
279,3,4:48.0,Loose ball foul by S. Adams (drawn by D. Jordan),,62,75
280,3,4:48.0,N. Noel enters the game for S. Adams,,62,75
281,3,4:48.0,,J. Barea enters the game for W. Matthews,62,75
282,3,4:48.0,,D. Finney-Smith enters the game for D. Smith,62,75
283,3,4:42.0,,L. Dončić misses 3-pt jump shot from 25 ft,62,75
284,3,4:40.0,,Offensive rebound by D. Jordan,62,75
285,3,4:40.0,,Personal foul by Á. Abrines (drawn by D. Jordan),62,75
286,3,4:33.0,,H. Barnes misses 3-pt jump shot from 25 ft,62,75
287,3,4:29.0,Defensive rebound by Á. Abrines,,62,75
288,3,4:27.0,D. Schröder misses 2-pt jump shot from 8 ft,,62,75
289,3,4:25.0,Offensive rebound by N. Noel,,62,75
290,3,4:25.0,N. Noel misses 2-pt layup from 6 ft,,62,75
291,3,4:24.0,Offensive rebound by J. Grant,,62,75
292,3,4:22.0,Shooting foul by D. Finney-Smith (drawn by J. Grant),,62,75
293,3,4:22.0,J. Grant makes free throw 1 of 2,,63,75
294,3,4:22.0,J. Grant makes free throw 2 of 2,,64,75
295,3,4:05.0,,J. Barea misses 2-pt layup from 7 ft (block by N. Noel),64,75
296,3,4:03.0,Defensive rebound by Á. Abrines,,64,75
297,3,3:59.0,P. George misses 2-pt layup from 4 ft (block by D. Jordan),,64,75
298,3,3:57.0,,Defensive rebound by L. Dončić,64,75
299,3,3:52.0,,L. Dončić makes 2-pt layup from 6 ft,64,77
300,3,3:40.0,D. Schröder misses 2-pt layup from 2 ft,,64,77
301,3,3:36.0,Offensive rebound by N. Noel,,64,77
302,3,3:36.0,N. Noel makes 2-pt layup from 1 ft,,66,77
303,3,3:19.0,,H. Barnes makes 2-pt jump shot from 4 ft (assist by L. Dončić),66,79
304,3,3:04.0,Turnover by P. George (bad pass; steal by L. Dončić),,66,79
305,3,2:48.0,,J. Barea misses 2-pt jump shot from 6 ft,66,79
306,3,2:45.0,Defensive rebound by N. Noel,,66,79
307,3,2:39.0,D. Schröder misses 3-pt jump shot from 25 ft,,66,79
308,3,2:38.0,,Defensive rebound by H. Barnes,66,79
309,3,2:37.0,,Dallas full timeout,66,79
310,3,2:37.0,R. Felton enters the game for D. Schröder,,66,79
311,3,2:37.0,,W. Matthews enters the game for L. Dončić,66,79
312,3,2:37.0,,D. Powell enters the game for D. Jordan,66,79
313,3,2:25.0,,Shooting foul by N. Noel (drawn by H. Barnes),66,79
314,3,2:25.0,,H. Barnes misses free throw 1 of 2,66,79
315,3,2:25.0,,Offensive rebound by Team,66,79
316,3,2:25.0,S. Adams enters the game for N. Noel,,66,79
317,3,2:25.0,,H. Barnes makes free throw 2 of 2,66,80
318,3,2:09.0,S. Adams makes 2-pt dunk from 1 ft,,68,80
319,3,1:50.0,,J. Barea misses 3-pt jump shot from 26 ft,68,80
320,3,1:47.0,Defensive rebound by J. Grant,,68,80
321,3,1:37.0,P. George makes 2-pt jump shot from 18 ft,,70,80
322,3,1:22.0,,W. Matthews misses 2-pt jump shot from 8 ft,70,80
323,3,1:20.0,Defensive rebound by S. Adams,,70,80
324,3,1:13.0,P. George misses 3-pt jump shot from 24 ft,,70,80
325,3,1:10.0,Offensive rebound by P. George,,70,80
326,3,1:08.0,Á. Abrines misses 3-pt jump shot from 25 ft,,70,80
327,3,1:05.0,,Defensive rebound by D. Finney-Smith,70,80
328,3,0:56.0,,J. Barea makes 2-pt jump shot from 14 ft,70,82
329,3,0:35.0,J. Grant misses 3-pt jump shot from 23 ft,,70,82
330,3,0:33.0,Offensive rebound by S. Adams,,70,82
331,3,0:24.0,R. Felton misses 3-pt jump shot from 26 ft,,70,82
332,3,0:20.0,,Defensive rebound by D. Powell,70,82
333,3,0:07.0,,Personal take foul by R. Felton (drawn by J. Barea),70,82
334,3,0:03.0,,Offensive foul by H. Barnes (drawn by J. Grant),70,82
335,3,0:03.0,,Turnover by H. Barnes (offensive foul),70,82
336,3,0:03.0,,M. Kleber enters the game for H. Barnes,70,82
337,3,0:00.0,Turnover by P. George (out of bounds lost ball),,70,82
338,3,0:00.0,Violation by Team (delay of game),,70,82
339,4,11:52.0,P. George misses 3-pt jump shot from 25 ft,,70,82
340,4,11:47.0,,Defensive rebound by D. Powell,70,82
341,4,11:31.0,,D. Finney-Smith misses 2-pt layup from 4 ft,70,82
342,4,11:25.0,,Offensive rebound by D. Finney-Smith,70,82
343,4,11:25.0,,D. Finney-Smith makes 2-pt layup at rim,70,84
344,4,11:20.0,R. Felton makes 3-pt jump shot from 26 ft (assist by P. George),,73,84
345,4,10:58.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by J. Barea),73,87
346,4,10:45.0,R. Felton makes 2-pt layup from 1 ft,,75,87
347,4,10:26.0,,M. Kleber misses 3-pt jump shot from 24 ft,75,87
348,4,10:22.0,Defensive rebound by P. George,,75,87
349,4,10:17.0,P. Patterson makes 2-pt hook shot from 1 ft (assist by P. George),,77,87
350,4,10:01.0,,D. Harris makes 2-pt jump shot from 9 ft (assist by J. Barea),77,89
351,4,9:58.0,,Violation by Team (delay of game),77,89
352,4,9:49.0,P. George misses 3-pt jump shot from 27 ft,,77,89
353,4,9:46.0,,Defensive rebound by D. Harris,77,89
354,4,9:30.0,,J. Barea misses 2-pt layup from 3 ft,77,89
355,4,9:28.0,Defensive rebound by P. George,,77,89
356,4,9:24.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Felton),,79,89
357,4,9:09.0,,D. Harris makes 2-pt layup from 1 ft,79,91
358,4,8:47.0,Á. Abrines makes 3-pt jump shot from 26 ft (assist by S. Adams),,82,91
359,4,8:27.0,,J. Barea makes 3-pt jump shot from 26 ft (assist by D. Harris),82,94
360,4,8:18.0,Turnover by P. George (out of bounds lost ball),,82,94
361,4,8:18.0,T. Ferguson enters the game for P. George,,82,94
362,4,8:07.0,,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by J. Barea),82,96
363,4,7:54.0,Personal foul by M. Kleber (drawn by P. Patterson),,82,96
364,4,7:45.0,R. Felton misses 3-pt jump shot from 26 ft,,82,96
365,4,7:43.0,,Defensive rebound by D. Harris,82,96
366,4,7:33.0,,D. Powell misses 3-pt jump shot from 23 ft,82,96
367,4,7:31.0,,Offensive rebound by M. Kleber,82,96
368,4,7:30.0,,M. Kleber makes 2-pt dunk at rim,82,98
369,4,7:10.0,R. Felton misses 2-pt layup at rim,,82,98
370,4,7:10.0,Offensive rebound by S. Adams,,82,98
371,4,7:10.0,Shooting foul by M. Kleber (drawn by S. Adams),,82,98
372,4,7:10.0,S. Adams makes free throw 1 of 2,,83,98
373,4,7:10.0,D. Schröder enters the game for Á. Abrines,,83,98
374,4,7:10.0,S. Adams misses free throw 2 of 2,,83,98
375,4,7:03.0,Offensive rebound by D. Schröder,,83,98
376,4,6:54.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by R. Felton),,86,98
377,4,6:53.0,,Dallas full timeout,86,98
378,4,6:53.0,,L. Dončić enters the game for D. Finney-Smith,86,98
379,4,6:53.0,,W. Matthews enters the game for D. Harris,86,98
380,4,6:41.0,,M. Kleber makes 3-pt jump shot from 25 ft (assist by J. Barea),86,101
381,4,6:27.0,P. Patterson misses 3-pt jump shot from 22 ft,,86,101
382,4,6:25.0,Offensive rebound by T. Ferguson,,86,101
383,4,6:13.0,R. Felton misses 3-pt jump shot from 25 ft,,86,101
384,4,6:11.0,Offensive rebound by P. Patterson,,86,101
385,4,6:10.0,P. Patterson misses 2-pt jump shot from 7 ft,,86,101
386,4,6:10.0,,Defensive rebound by J. Barea,86,101
387,4,5:53.0,,L. Dončić makes 2-pt layup from 1 ft (assist by M. Kleber),86,103
