,QUARTER,TIME_REMAINING,NEW YORK_ACTION,TORONTO_ACTION,NEW YORK_SCORE,TORONTO_SCORE
371,4,8:43.0,Offensive rebound by E. Freedom,,88,107
372,4,8:43.0,E. Freedom makes 2-pt layup from 4 ft,,90,107
373,4,8:43.0,Shooting foul by F. VanVleet (drawn by E. Freedom),,90,107
374,4,8:43.0,E. Freedom makes free throw 1 of 1,,91,107
375,4,8:25.0,,C. Miles misses 2-pt layup from 8 ft,91,107
376,4,8:23.0,,Offensive rebound by C. Miles,91,107
377,4,8:23.0,,Shooting foul by M. Hezonja (drawn by C. Miles),91,107
378,4,8:23.0,,C. Miles misses free throw 1 of 2,91,107
379,4,8:23.0,,Offensive rebound by Team,91,107
380,4,8:23.0,,C. Miles makes free throw 2 of 2,91,108
381,4,8:11.0,T. Hardaway misses 3-pt jump shot from 26 ft,,91,108
382,4,8:07.0,,Defensive rebound by D. Wright,91,108
383,4,8:03.0,,D. Wright misses 2-pt layup from 5 ft (block by K. Knox),91,108
384,4,8:00.0,,Offensive rebound by F. VanVleet,91,108
385,4,7:59.0,,O. Anunoby makes 3-pt jump shot from 23 ft (assist by F. VanVleet),91,111
386,4,7:59.0,New York full timeout,,91,111
387,4,7:59.0,M. Robinson enters the game for E. Freedom,,91,111
388,4,7:45.0,Turnover by F. Ntilikina (bad pass; steal by J. Valančiūnas),,91,111
389,4,7:35.0,,C. Miles misses 3-pt jump shot from 23 ft,91,111
390,4,7:31.0,Defensive rebound by M. Hezonja,,91,111
391,4,7:21.0,F. Ntilikina misses 2-pt jump shot from 7 ft (block by J. Valančiūnas),,91,111
392,4,7:17.0,,Defensive rebound by J. Valančiūnas,91,111
393,4,7:07.0,,F. VanVleet misses 3-pt jump shot from 23 ft,91,111
394,4,7:03.0,Defensive rebound by M. Hezonja,,91,111
395,4,6:47.0,M. Hezonja makes 2-pt jump shot from 15 ft,,93,111
396,4,6:26.0,,Offensive foul by J. Valančiūnas (drawn by T. Hardaway),93,111
397,4,6:26.0,,Turnover by J. Valančiūnas (offensive foul),93,111
398,4,6:13.0,M. Hezonja misses 2-pt jump shot from 16 ft,,93,111
399,4,6:10.0,,Defensive rebound by J. Valančiūnas,93,111
400,4,6:02.0,,C. Miles misses 3-pt jump shot from 25 ft,93,111
401,4,5:58.0,,Offensive rebound by J. Valančiūnas,93,111
402,4,5:58.0,,Shooting foul by K. Knox (drawn by J. Valančiūnas),93,111
403,4,5:58.0,,J. Valančiūnas makes free throw 1 of 2,93,112
404,4,5:58.0,,J. Valančiūnas makes free throw 2 of 2,93,113
405,4,5:48.0,T. Hardaway misses 2-pt jump shot from 19 ft (block by D. Wright),,93,113
406,4,5:45.0,,Defensive rebound by J. Valančiūnas,93,113
407,4,5:40.0,,C. Miles misses 2-pt layup from 2 ft,93,113
408,4,5:35.0,Defensive rebound by T. Hardaway,,93,113
409,4,5:28.0,M. Hezonja makes 2-pt layup from 2 ft,,95,113
410,4,5:16.0,,Personal foul by T. Hardaway (drawn by D. Wright),95,113
411,4,5:16.0,,D. Wright makes free throw 1 of 2,95,114
412,4,5:16.0,,D. Wright makes free throw 2 of 2,95,115
413,4,5:06.0,T. Hardaway makes 2-pt jump shot from 5 ft,,97,115
414,4,5:06.0,Shooting foul by F. VanVleet (drawn by T. Hardaway),,97,115
415,4,5:06.0,T. Hardaway misses free throw 1 of 1,,97,115
416,4,5:06.0,,Defensive rebound by J. Valančiūnas,97,115
417,4,4:50.0,,D. Wright misses 3-pt jump shot from 25 ft,97,115
418,4,4:48.0,Defensive rebound by M. Robinson,,97,115
419,4,4:48.0,Turnover by M. Robinson (lost ball; steal by C. Miles),,97,115
420,4,4:46.0,,Turnover by C. Miles (bad pass; steal by F. Ntilikina),97,115
421,4,4:40.0,K. Knox makes 2-pt layup from 1 ft (assist by F. Ntilikina),,99,115
422,4,4:31.0,,Shooting foul by F. Ntilikina (drawn by J. Valančiūnas),99,115
423,4,4:31.0,,J. Valančiūnas makes free throw 1 of 2,99,116
424,4,4:31.0,E. Mudiay enters the game for T. Hardaway,,99,116
425,4,4:31.0,A. Trier enters the game for F. Ntilikina,,99,116
426,4,4:31.0,,J. Valančiūnas makes free throw 2 of 2,99,117
427,4,4:22.0,E. Mudiay makes 2-pt jump shot from 14 ft,,101,117
428,4,4:01.0,,F. VanVleet makes 2-pt layup from 2 ft (assist by J. Valančiūnas),101,119
429,4,3:44.0,Turnover by M. Hezonja (bad pass),,101,119
430,4,3:27.0,,C. Miles makes 3-pt jump shot from 23 ft (assist by F. VanVleet),101,122
431,4,3:07.0,A. Trier makes 2-pt jump shot from 13 ft,,103,122
432,4,2:47.0,,J. Valančiūnas misses 2-pt jump shot from 7 ft (block by M. Robinson),103,122
433,4,2:41.0,,Offensive rebound by J. Valančiūnas,103,122
434,4,2:38.0,,F. VanVleet misses 2-pt layup from 5 ft (block by M. Robinson),103,122
435,4,2:36.0,Defensive rebound by K. Knox,,103,122
436,4,2:32.0,M. Hezonja makes 2-pt dunk from 1 ft (assist by K. Knox),,105,122
437,4,2:23.0,,Personal foul by M. Robinson (drawn by J. Valančiūnas),105,122
438,4,2:23.0,,Toronto full timeout,105,122
439,4,2:23.0,,L. Brown enters the game for C. Miles,105,122
440,4,2:23.0,,G. Monroe enters the game for F. VanVleet,105,122
441,4,2:23.0,,J. Valančiūnas makes free throw 1 of 2,105,123
442,4,2:23.0,,J. Valančiūnas misses free throw 2 of 2,105,123
443,4,2:21.0,Defensive rebound by M. Hezonja,,105,123
444,4,2:00.0,K. Knox misses 2-pt jump shot from 18 ft,,105,123
445,4,1:55.0,,Defensive rebound by D. Wright,105,123
446,4,1:34.0,,J. Valančiūnas makes 3-pt jump shot from 24 ft (assist by D. Wright),105,126
447,4,1:33.0,Personal foul by O. Anunoby (drawn by M. Robinson),,105,126
448,4,1:33.0,,C. Miles enters the game for J. Valančiūnas,105,126
449,4,1:22.0,K. Knox misses 2-pt layup from 3 ft (block by O. Anunoby),,105,126
450,4,1:22.0,Offensive rebound by Team,,105,126
451,4,1:19.0,A. Trier makes 2-pt layup from 2 ft,,107,126
452,4,1:01.0,,L. Brown makes 2-pt jump shot from 7 ft,107,128
453,4,0:54.0,K. Knox misses 3-pt jump shot from 23 ft,,107,128
454,4,0:51.0,,Defensive rebound by L. Brown,107,128
455,4,0:41.0,,G. Monroe misses 2-pt jump shot from 8 ft,107,128
456,4,0:36.0,Defensive rebound by M. Hezonja,,107,128
457,4,0:34.0,M. Hezonja makes 2-pt layup from 2 ft,,109,128
458,4,0:34.0,Shooting foul by O. Anunoby (drawn by M. Hezonja),,109,128
459,4,0:34.0,M. Hezonja makes free throw 1 of 1,,110,128
460,4,0:12.0,,Turnover by L. Brown (bad pass; steal by A. Trier),110,128
461,4,0:11.0,Personal take foul by C. Miles (drawn by A. Trier),,110,128
462,4,0:11.0,A. Trier makes free throw 1 of 2,,111,128
463,4,0:11.0,A. Trier makes free throw 2 of 2,,112,128
