,QUARTER,TIME_REMAINING,PHOENIX_ACTION,DALLAS_ACTION,PHOENIX_SCORE,DALLAS_SCORE
380,4,10:41.0,J. Jackson misses 2-pt layup from 4 ft (block by D. Powell),,81,101
381,4,10:41.0,,Defensive rebound by D. Powell,81,101
382,4,10:32.0,,J. Brunson misses 3-pt jump shot from 23 ft,81,101
383,4,10:30.0,,Offensive rebound by D. Finney-Smith,81,101
384,4,10:28.0,,T. Burke misses 3-pt jump shot from 25 ft,81,101
385,4,10:25.0,Defensive rebound by J. Jackson,,81,101
386,4,10:18.0,R. Spalding misses 3-pt jump shot from 26 ft,,81,101
387,4,10:15.0,,Defensive rebound by J. Brunson,81,101
388,4,9:58.0,,R. Broekhoff misses 3-pt jump shot from 25 ft,81,101
389,4,9:56.0,Defensive rebound by R. Spalding,,81,101
390,4,9:48.0,J. Crawford makes 2-pt jump shot from 18 ft,,83,101
391,4,9:27.0,,D. Powell misses 3-pt jump shot from 25 ft,83,101
392,4,9:23.0,Defensive rebound by J. Fredette,,83,101
393,4,9:17.0,J. Fredette misses 3-pt jump shot from 25 ft,,83,101
394,4,9:14.0,,Defensive rebound by R. Broekhoff,83,101
395,4,9:03.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,83,101
396,4,9:00.0,Defensive rebound by J. Jackson,,83,101
397,4,9:00.0,Personal foul by J. Brunson (drawn by D. Melton),,83,101
398,4,9:00.0,D. Bender enters the game for R. Spalding,,83,101
399,4,9:00.0,,D. Nowitzki enters the game for D. Finney-Smith,83,101
400,4,8:55.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by D. Bender),,86,101
401,4,8:52.0,,Dallas full timeout,86,101
402,4,8:30.0,,J. Brunson misses 3-pt jump shot from 26 ft,86,101
403,4,8:26.0,Defensive rebound by J. Fredette,,86,101
404,4,8:09.0,J. Crawford makes 2-pt jump shot from 17 ft,,88,101
405,4,7:58.0,,Personal foul by J. Crawford (drawn by D. Nowitzki),88,101
406,4,7:58.0,,L. Dončić enters the game for R. Broekhoff,88,101
407,4,7:58.0,,J. Jackson enters the game for J. Brunson,88,101
408,4,7:50.0,,Turnover by D. Powell (traveling),88,101
409,4,7:47.0,J. Crawford makes 3-pt jump shot from 26 ft,,91,101
410,4,7:47.0,Shooting foul by T. Burke (drawn by J. Crawford),,91,101
411,4,7:47.0,,J. Brunson enters the game for T. Burke,91,101
412,4,7:47.0,J. Crawford misses free throw 1 of 1,,91,101
413,4,7:43.0,,Defensive rebound by D. Nowitzki,91,101
414,4,7:36.0,,Personal foul by D. Melton (drawn by L. Dončić),91,101
415,4,7:27.0,,J. Jackson misses 3-pt jump shot from 24 ft,91,101
416,4,7:24.0,Defensive rebound by J. Crawford,,91,101
417,4,7:18.0,J. Jackson misses 2-pt layup from 1 ft,,91,101
418,4,7:17.0,,Defensive rebound by L. Dončić,91,101
419,4,7:14.0,,Personal take foul by J. Crawford (drawn by L. Dončić),91,101
420,4,7:05.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,91,101
421,4,7:01.0,Defensive rebound by D. Melton,,91,101
422,4,6:43.0,J. Fredette misses 2-pt jump shot from 22 ft,,91,101
423,4,6:41.0,,Defensive rebound by D. Nowitzki,91,101
424,4,6:34.0,,L. Dončić makes 2-pt layup from 2 ft,91,103
425,4,6:24.0,J. Crawford misses 3-pt jump shot from 26 ft,,91,103
426,4,6:22.0,,Defensive rebound by Team,91,103
427,4,6:07.0,,J. Jackson makes 2-pt layup from 1 ft (assist by D. Nowitzki),91,105
428,4,6:07.0,Phoenix full timeout,,91,105
429,4,6:07.0,M. Bridges enters the game for D. Melton,,91,105
430,4,6:07.0,,M. Kleber enters the game for D. Nowitzki,91,105
431,4,5:58.0,Turnover by J. Fredette (traveling),,91,105
432,4,5:49.0,,L. Dončić misses 3-pt jump shot from 25 ft,91,105
433,4,5:45.0,Defensive rebound by D. Bender,,91,105
434,4,5:38.0,D. Bender makes 2-pt layup from 2 ft (assist by J. Crawford),,93,105
435,4,5:22.0,,Turnover by L. Dončić (bad pass; steal by M. Bridges),93,105
436,4,5:15.0,J. Jackson makes 2-pt layup from 2 ft (assist by J. Crawford),,95,105
437,4,4:57.0,,J. Brunson misses 2-pt jump shot from 16 ft,95,105
438,4,4:56.0,,Offensive rebound by D. Powell,95,105
439,4,4:48.0,,L. Dončić misses 2-pt hook shot from 3 ft,95,105
440,4,4:45.0,Defensive rebound by D. Bender,,95,105
441,4,4:42.0,Shooting foul by J. Jackson (drawn by J. Crawford),,95,105
442,4,4:42.0,J. Crawford makes free throw 1 of 2,,96,105
443,4,4:42.0,J. Crawford makes free throw 2 of 2,,97,105
444,4,4:26.0,,J. Jackson misses 2-pt jump shot from 11 ft,97,105
445,4,4:22.0,Defensive rebound by D. Bender,,97,105
446,4,4:20.0,J. Crawford makes 3-pt jump shot from 26 ft (assist by J. Fredette),,100,105
447,4,4:19.0,,Dallas full timeout,100,105
448,4,4:07.0,,Shooting foul by M. Bridges (drawn by L. Dončić),100,105
449,4,4:07.0,,L. Dončić makes free throw 1 of 2,100,106
450,4,4:07.0,,L. Dončić makes free throw 2 of 2,100,107
451,4,3:56.0,J. Jackson misses 2-pt layup from 4 ft (block by D. Powell),,100,107
452,4,3:54.0,,Defensive rebound by M. Kleber,100,107
453,4,3:49.0,,J. Brunson misses 2-pt jump shot from 7 ft,100,107
454,4,3:49.0,Defensive rebound by Team,,100,107
455,4,3:49.0,Personal foul by D. Powell (drawn by D. Bender),,100,107
456,4,3:39.0,J. Crawford makes 3-pt jump shot from 25 ft,,103,107
457,4,3:24.0,,L. Dončić makes 3-pt jump shot from 25 ft,103,110
458,4,3:13.0,J. Crawford misses 3-pt jump shot from 27 ft,,103,110
459,4,3:10.0,Offensive rebound by Team,,103,110
460,4,3:10.0,,D. Nowitzki enters the game for D. Powell,103,110
461,4,3:10.0,Violation by Team (kicked ball),,103,110
462,4,2:58.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by L. Dončić),103,113
463,4,2:58.0,Phoenix full timeout,,103,113
464,4,2:42.0,J. Jackson misses 2-pt hook shot from 10 ft,,103,113
465,4,2:40.0,,Defensive rebound by D. Nowitzki,103,113
466,4,2:29.0,,D. Nowitzki misses 3-pt jump shot from 27 ft,103,113
467,4,2:26.0,Defensive rebound by J. Crawford,,103,113
468,4,2:24.0,Turnover by J. Crawford (out of bounds lost ball),,103,113
469,4,2:11.0,,L. Dončić makes 3-pt jump shot from 25 ft,103,116
470,4,2:00.0,J. Crawford makes 2-pt layup from 1 ft,,105,116
471,4,1:55.0,,Shooting foul by J. Jackson (drawn by D. Nowitzki),105,116
472,4,1:55.0,,D. Nowitzki makes free throw 1 of 2,105,117
473,4,1:55.0,,D. Nowitzki makes free throw 2 of 2,105,118
474,4,1:42.0,J. Crawford misses 3-pt jump shot from 26 ft,,105,118
475,4,1:39.0,,Defensive rebound by M. Kleber,105,118
476,4,1:22.0,,D. Nowitzki makes 2-pt jump shot from 15 ft,105,120
477,4,1:13.0,Personal foul by M. Kleber (drawn by J. Crawford),,105,120
478,4,1:13.0,J. Crawford makes free throw 1 of 2,,106,120
479,4,1:13.0,J. Crawford makes free throw 2 of 2,,107,120
480,4,0:53.0,,D. Nowitzki misses 2-pt jump shot from 22 ft,107,120
481,4,0:50.0,Defensive rebound by D. Bender,,107,120
482,4,0:46.0,Turnover by J. Crawford (lost ball; steal by L. Dončić),,107,120
483,4,0:40.0,,D. Nowitzki misses 3-pt jump shot from 26 ft,107,120
484,4,0:35.0,,Offensive rebound by L. Dončić,107,120
485,4,0:33.0,,D. Nowitzki misses 3-pt jump shot from 29 ft,107,120
486,4,0:29.0,Defensive rebound by J. Jackson,,107,120
487,4,0:23.0,J. Crawford makes 2-pt layup from 1 ft (assist by J. Fredette),,109,120
