,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
90,1,1:01.0,,T. Ariza makes 2-pt layup at rim,24,34
91,1,1:01.0,Dallas full timeout,,24,34
92,1,1:01.0,D. Powell enters the game for D. Jordan,,24,34
93,1,1:01.0,,D. Booker enters the game for T. Ariza,24,34
94,1,0:47.0,Turnover by M. Kleber (lost ball; steal by T. Chandler),,24,34
95,1,0:42.0,,Turnover by J. Jackson (bad pass; steal by J. Barea),24,34
96,1,0:35.0,R. Broekhoff misses 3-pt jump shot from 23 ft,,24,34
97,1,0:34.0,Offensive rebound by Team,,24,34
98,1,0:34.0,,Loose ball foul by T. Chandler (drawn by D. Powell),24,34
99,1,0:34.0,D. Powell misses free throw 1 of 2,,24,34
100,1,0:34.0,Offensive rebound by Team,,24,34
101,1,0:34.0,W. Matthews enters the game for R. Broekhoff,,24,34
102,1,0:34.0,D. Powell misses free throw 2 of 2,,24,34
103,1,0:31.0,,Defensive rebound by T. Chandler,24,34
104,1,0:19.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by J. Jackson),24,37
105,1,0:02.0,J. Barea misses 2-pt jump shot from 11 ft,,24,37
106,1,0:00.0,,Defensive rebound by D. Booker,24,37
107,1,0:00.0,,Turnover by D. Booker (traveling),24,37
108,1,0:00.0,D. Jordan enters the game for D. Powell,,24,37
109,1,0:00.0,Turnover by W. Matthews (bad pass),,24,37
110,2,11:48.0,,T. Warren misses 2-pt jump shot from 7 ft,24,37
111,2,11:45.0,Defensive rebound by D. Powell,,24,37
112,2,11:34.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,26,37
113,2,11:16.0,,D. Booker misses 3-pt jump shot from 25 ft,26,37
114,2,11:11.0,Defensive rebound by J. Barea,,26,37
115,2,11:06.0,D. Harris misses 2-pt layup from 1 ft,,26,37
116,2,11:03.0,Offensive rebound by D. Powell,,26,37
117,2,11:01.0,M. Kleber makes 3-pt jump shot from 24 ft (assist by J. Barea),,29,37
118,2,10:47.0,,J. Jackson misses 2-pt jump shot from 18 ft,29,37
119,2,10:44.0,Defensive rebound by W. Matthews,,29,37
120,2,10:35.0,Shooting foul by E. Okobo (drawn by J. Barea),,29,37
121,2,10:35.0,J. Barea makes free throw 1 of 2,,30,37
122,2,10:35.0,J. Barea makes free throw 2 of 2,,31,37
123,2,10:35.0,R. Broekhoff enters the game for D. Harris,,31,37
124,2,10:15.0,,E. Okobo makes 2-pt jump shot from 19 ft,31,39
125,2,10:04.0,Personal foul by E. Okobo (drawn by W. Matthews),,31,39
126,2,9:54.0,Turnover by W. Matthews (bad pass; steal by T. Warren),,31,39
127,2,9:53.0,,Personal take foul by J. Barea (drawn by T. Warren),31,39
128,2,9:53.0,J. Brunson enters the game for R. Broekhoff,,31,39
129,2,9:39.0,,D. Ayton misses 2-pt jump shot from 11 ft (block by D. Powell),31,39
130,2,9:37.0,Defensive rebound by J. Barea,,31,39
131,2,9:31.0,M. Kleber makes 3-pt jump shot from 24 ft (assist by J. Barea),,34,39
132,2,9:09.0,,E. Okobo misses 3-pt jump shot from 23 ft,34,39
133,2,9:04.0,Defensive rebound by M. Kleber,,34,39
134,2,8:55.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),,36,39
135,2,8:33.0,,D. Ayton makes 2-pt hook shot from 6 ft,36,41
136,2,8:21.0,Turnover by J. Barea (out of bounds lost ball),,36,41
137,2,8:21.0,,I. Canaan enters the game for E. Okobo,36,41
138,2,8:07.0,,J. Jackson makes 2-pt jump shot from 14 ft (assist by D. Ayton),36,43
139,2,7:51.0,W. Matthews makes 2-pt jump shot from 3 ft,,38,43
140,2,7:34.0,,D. Booker misses 3-pt jump shot from 26 ft,38,43
141,2,7:31.0,Defensive rebound by J. Barea,,38,43
142,2,7:22.0,D. Powell misses 3-pt jump shot from 26 ft,,38,43
143,2,7:19.0,,Defensive rebound by J. Jackson,38,43
144,2,7:06.0,,J. Jackson misses 3-pt jump shot from 26 ft,38,43
145,2,7:02.0,Defensive rebound by M. Kleber,,38,43
146,2,6:53.0,W. Matthews misses 2-pt layup from 1 ft,,38,43
147,2,6:51.0,,Defensive rebound by D. Ayton,38,43
148,2,6:46.0,,T. Warren makes 3-pt jump shot from 25 ft (assist by J. Jackson),38,46
149,2,6:44.0,Dallas full timeout,,38,46
150,2,6:44.0,D. Smith enters the game for J. Barea,,38,46
151,2,6:44.0,,T. Ariza enters the game for D. Ayton,38,46
152,2,6:44.0,,T. Chandler enters the game for J. Jackson,38,46
153,2,6:22.0,W. Matthews misses 3-pt jump shot from 25 ft,,38,46
154,2,6:20.0,,Defensive rebound by T. Chandler,38,46
155,2,6:14.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by I. Canaan),38,49
156,2,5:48.0,D. Smith misses 2-pt jump shot from 18 ft,,38,49
157,2,5:44.0,,Defensive rebound by T. Ariza,38,49
158,2,5:38.0,,Personal foul by M. Kleber (drawn by T. Chandler),38,49
159,2,5:38.0,L. Dončić enters the game for M. Kleber,,38,49
160,2,5:38.0,D. Finney-Smith enters the game for W. Matthews,,38,49
161,2,5:38.0,D. Jordan enters the game for D. Powell,,38,49
162,2,5:27.0,,D. Booker misses 2-pt jump shot from 11 ft (block by D. Finney-Smith),38,49
163,2,5:25.0,Defensive rebound by D. Jordan,,38,49
164,2,5:12.0,D. Smith misses 2-pt jump shot from 14 ft,,38,49
165,2,5:11.0,,Defensive rebound by I. Canaan,38,49
166,2,5:07.0,,Offensive foul by T. Warren (drawn by J. Brunson),38,49
167,2,5:07.0,,Turnover by T. Warren (offensive foul),38,49
168,2,5:07.0,,R. Anderson enters the game for D. Booker,38,49
169,2,5:07.0,,J. Jackson enters the game for T. Warren,38,49
170,2,4:50.0,D. Smith misses 2-pt hook shot from 6 ft,,38,49
171,2,4:49.0,,Defensive rebound by T. Chandler,38,49
172,2,4:38.0,,Turnover by J. Jackson (lost ball; steal by D. Smith),38,49
173,2,4:34.0,D. Smith makes 2-pt dunk from 1 ft (assist by D. Finney-Smith),,40,49
174,2,4:16.0,,T. Ariza misses 3-pt jump shot from 23 ft,40,49
175,2,4:15.0,Defensive rebound by Team,,40,49
176,2,4:01.0,L. Dončić misses 2-pt jump shot from 8 ft,,40,49
177,2,3:58.0,,Defensive rebound by I. Canaan,40,49
178,2,3:51.0,,Phoenix full timeout,40,49
179,2,3:38.0,,J. Jackson misses 2-pt jump shot from 9 ft,40,49
180,2,3:35.0,,Offensive rebound by R. Anderson,40,49
181,2,3:35.0,,Turnover by Team (shot clock),40,49
182,2,3:28.0,Personal foul by T. Ariza (drawn by L. Dončić),,40,49
183,2,3:22.0,L. Dončić misses 3-pt jump shot from 25 ft,,40,49
184,2,3:19.0,,Defensive rebound by R. Anderson,40,49
185,2,3:06.0,,R. Anderson misses 3-pt jump shot from 23 ft,40,49
186,2,3:04.0,Defensive rebound by D. Finney-Smith,,40,49
187,2,2:56.0,Shooting foul by T. Chandler (drawn by D. Finney-Smith),,40,49
188,2,2:56.0,D. Finney-Smith makes free throw 1 of 2,,41,49
189,2,2:56.0,W. Matthews enters the game for J. Brunson,,41,49
190,2,2:56.0,,D. Ayton enters the game for T. Chandler,41,49
191,2,2:56.0,,D. Booker enters the game for J. Jackson,41,49
192,2,2:56.0,D. Finney-Smith makes free throw 2 of 2,,42,49
193,2,2:38.0,,R. Anderson misses 2-pt jump shot from 18 ft (block by D. Finney-Smith),42,49
194,2,2:33.0,Defensive rebound by D. Jordan,,42,49
195,2,2:28.0,Turnover by D. Smith (bad pass; steal by D. Ayton),,42,49
196,2,2:24.0,,D. Booker makes 2-pt layup from 1 ft (assist by T. Ariza),42,51
197,2,2:08.0,Turnover by L. Dončić (bad pass; steal by T. Ariza),,42,51
198,2,2:03.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by I. Canaan),42,54
199,2,2:02.0,Dallas full timeout,,42,54
200,2,1:47.0,W. Matthews makes 2-pt jump shot from 10 ft,,44,54
201,2,1:30.0,,Personal foul by L. Dončić (drawn by D. Ayton),44,54
202,2,1:30.0,J. Brunson enters the game for L. Dončić,,44,54
203,2,1:20.0,,I. Canaan misses 2-pt layup from 1 ft,44,54
204,2,1:18.0,Defensive rebound by J. Brunson,,44,54
205,2,1:05.0,J. Brunson misses 3-pt jump shot from 23 ft,,44,54
206,2,1:02.0,,Defensive rebound by D. Booker,44,54
207,2,0:57.0,,I. Canaan misses 2-pt layup from 1 ft,44,54
208,2,0:56.0,,Offensive rebound by D. Ayton,44,54
209,2,0:54.0,,D. Ayton misses 2-pt layup from 1 ft,44,54
210,2,0:53.0,Defensive rebound by D. Jordan,,44,54
211,2,0:33.0,D. Smith makes 2-pt layup from 1 ft,,46,54
212,2,0:14.0,,Shooting foul by D. Jordan (drawn by D. Booker),46,54
213,2,0:14.0,,D. Booker makes free throw 1 of 2,46,55
214,2,0:14.0,J. Barea enters the game for J. Brunson,,46,55
215,2,0:14.0,,J. Jackson enters the game for R. Anderson,46,55
216,2,0:14.0,,D. Booker makes free throw 2 of 2,46,56
217,2,0:00.0,D. Smith misses 2-pt jump shot from 3 ft,,46,56
218,2,0:00.0,Offensive rebound by Team,,46,56
219,3,11:50.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by R. Anderson),46,59
220,3,11:36.0,W. Matthews misses 3-pt jump shot from 25 ft,,46,59
221,3,11:33.0,,Defensive rebound by D. Ayton,46,59
222,3,11:15.0,,D. Booker misses 3-pt jump shot from 27 ft,46,59
223,3,11:12.0,Defensive rebound by L. Dončić,,46,59
224,3,10:53.0,Shooting foul by D. Ayton (drawn by L. Dončić),,46,59
225,3,10:53.0,L. Dončić misses free throw 1 of 2,,46,59
226,3,10:53.0,Offensive rebound by Team,,46,59
227,3,10:53.0,L. Dončić misses free throw 2 of 2,,46,59
228,3,10:53.0,,Defensive rebound by I. Canaan,46,59
229,3,10:42.0,,D. Booker misses 2-pt layup from 1 ft,46,59
230,3,10:40.0,Defensive rebound by D. Jordan,,46,59
231,3,10:34.0,Personal foul by I. Canaan (drawn by D. Smith),,46,59
232,3,10:21.0,D. Smith makes 2-pt jump shot from 8 ft,,48,59
233,3,10:04.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by D. Booker),48,62
234,3,9:56.0,Turnover by L. Dončić (discontinued dribble),,48,62
235,3,9:42.0,,T. Ariza makes 2-pt layup from 1 ft (assist by D. Booker),48,64
236,3,9:18.0,D. Smith makes 2-pt dunk from 1 ft (assist by W. Matthews),,50,64
237,3,9:10.0,,Turnover by I. Canaan (bad pass; steal by W. Matthews),50,64
238,3,9:06.0,D. Finney-Smith makes 2-pt dunk from 1 ft (assist by D. Smith),,52,64
239,3,8:45.0,,I. Canaan misses 2-pt layup from 1 ft (block by D. Jordan),52,64
240,3,8:44.0,Defensive rebound by D. Smith,,52,64
241,3,8:38.0,D. Smith misses 2-pt layup from 1 ft,,52,64
242,3,8:36.0,Offensive rebound by D. Jordan,,52,64
243,3,8:35.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,52,64
244,3,8:31.0,,Defensive rebound by T. Ariza,52,64
245,3,8:24.0,,R. Anderson makes 2-pt jump shot from 18 ft (assist by T. Ariza),52,66
246,3,8:05.0,Shooting foul by D. Booker (drawn by W. Matthews),,52,66
247,3,8:05.0,W. Matthews makes free throw 1 of 2,,53,66
248,3,8:05.0,,J. Jackson enters the game for I. Canaan,53,66
249,3,8:05.0,W. Matthews makes free throw 2 of 2,,54,66
250,3,7:44.0,,D. Booker misses 2-pt jump shot from 17 ft,54,66
251,3,7:37.0,,Offensive rebound by R. Anderson,54,66
252,3,7:37.0,,R. Anderson misses 2-pt layup from 1 ft,54,66
253,3,7:35.0,Defensive rebound by L. Dončić,,54,66
254,3,7:20.0,D. Finney-Smith makes 2-pt layup at rim (assist by D. Smith),,56,66
255,3,7:05.0,,Shooting foul by D. Jordan (drawn by T. Ariza),56,66
256,3,7:05.0,,T. Ariza makes free throw 1 of 2,56,67
257,3,7:05.0,,T. Warren enters the game for R. Anderson,56,67
258,3,7:05.0,,T. Ariza makes free throw 2 of 2,56,68
259,3,6:50.0,L. Dončić misses 2-pt layup from 2 ft,,56,68
260,3,6:49.0,Offensive rebound by D. Jordan,,56,68
261,3,6:48.0,D. Jordan misses 2-pt dunk from 1 ft,,56,68
262,3,6:48.0,,Defensive rebound by T. Ariza,56,68
263,3,6:32.0,,J. Jackson makes 2-pt jump shot from 17 ft (assist by D. Ayton),56,70
264,3,6:17.0,D. Smith misses 2-pt layup from 2 ft,,56,70
265,3,6:14.0,,Defensive rebound by D. Booker,56,70
266,3,6:04.0,,T. Warren misses 2-pt jump shot from 7 ft (block by D. Finney-Smith),56,70
267,3,6:03.0,,Offensive rebound by T. Warren,56,70
268,3,6:03.0,,Shooting foul by D. Finney-Smith (drawn by T. Warren),56,70
269,3,6:03.0,,Phoenix full timeout,56,70
270,3,6:03.0,,T. Warren makes free throw 1 of 2,56,71
271,3,6:03.0,,T. Warren makes free throw 2 of 2,56,72
272,3,5:52.0,Shooting foul by D. Booker (drawn by W. Matthews),,56,72
273,3,5:52.0,W. Matthews misses free throw 1 of 2,,56,72
274,3,5:52.0,Offensive rebound by Team,,56,72
275,3,5:52.0,W. Matthews makes free throw 2 of 2,,57,72
276,3,5:45.0,,Turnover by J. Jackson (lost ball; steal by D. Smith),57,72
277,3,5:42.0,D. Smith misses 2-pt layup from 2 ft (block by J. Jackson),,57,72
278,3,5:40.0,Offensive rebound by L. Dončić,,57,72
279,3,5:39.0,L. Dončić makes 2-pt layup at rim,,59,72
280,3,5:29.0,,Personal foul by D. Smith (drawn by J. Jackson),59,72
281,3,5:19.0,,T. Warren misses 3-pt jump shot from 26 ft,59,72
282,3,5:16.0,Defensive rebound by D. Jordan,,59,72
283,3,5:09.0,Personal foul by D. Booker (drawn by W. Matthews),,59,72
284,3,5:09.0,W. Matthews makes free throw 1 of 2,,60,72
285,3,5:09.0,,I. Canaan enters the game for D. Booker,60,72
286,3,5:09.0,W. Matthews makes free throw 2 of 2,,61,72
287,3,4:55.0,,J. Jackson makes 2-pt jump shot from 3 ft (assist by T. Ariza),61,74
288,3,4:29.0,D. Smith makes 3-pt jump shot from 25 ft (assist by W. Matthews),,64,74
289,3,4:13.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by I. Canaan),64,76
290,3,3:59.0,D. Smith misses 3-pt jump shot from 25 ft,,64,76
291,3,3:57.0,,Defensive rebound by T. Ariza,64,76
292,3,3:39.0,,D. Ayton misses 2-pt jump shot from 18 ft,64,76
293,3,3:37.0,Defensive rebound by L. Dončić,,64,76
294,3,3:32.0,L. Dončić makes 2-pt layup at rim,,66,76
295,3,3:32.0,,Phoenix full timeout,66,76
296,3,3:32.0,J. Barea enters the game for D. Smith,,66,76
297,3,3:32.0,,T. Chandler enters the game for D. Ayton,66,76
298,3,3:15.0,,I. Canaan misses 2-pt layup from 1 ft,66,76
299,3,3:14.0,Defensive rebound by Team,,66,76
300,3,2:58.0,L. Dončić misses 2-pt jump shot from 16 ft,,66,76
301,3,2:55.0,,Defensive rebound by I. Canaan,66,76
302,3,2:47.0,,Offensive foul by T. Warren (drawn by J. Barea),66,76
303,3,2:47.0,,Turnover by T. Warren (offensive foul),66,76
304,3,2:30.0,Turnover by L. Dončić (lost ball; steal by T. Warren),,66,76
305,3,2:26.0,,T. Warren makes 2-pt layup at rim,66,78
306,3,2:13.0,L. Dončić misses 2-pt jump shot from 10 ft,,66,78
307,3,2:10.0,Offensive rebound by L. Dončić,,66,78
308,3,2:08.0,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by L. Dončić),,69,78
309,3,1:46.0,,Shooting foul by D. Finney-Smith (drawn by T. Warren),69,78
310,3,1:46.0,,T. Warren makes free throw 1 of 2,69,79
311,3,1:46.0,J. Brunson enters the game for D. Jordan,,69,79
312,3,1:46.0,D. Powell enters the game for W. Matthews,,69,79
313,3,1:46.0,,T. Warren makes free throw 2 of 2,69,80
314,3,1:38.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),,71,80
315,3,1:14.0,,I. Canaan makes 3-pt jump shot from 26 ft (assist by T. Ariza),71,83
316,3,0:52.0,Shooting foul by T. Chandler (drawn by D. Powell),,71,83
317,3,0:52.0,D. Powell makes free throw 1 of 2,,72,83
318,3,0:52.0,,T. Daniels enters the game for T. Ariza,72,83
319,3,0:52.0,D. Powell makes free throw 2 of 2,,73,83
320,3,0:41.0,,T. Warren misses 2-pt layup from 1 ft,73,83
321,3,0:40.0,Defensive rebound by Team,,73,83
322,3,0:30.0,J. Barea misses 2-pt jump shot from 16 ft,,73,83
323,3,0:27.0,Offensive rebound by D. Powell,,73,83
324,3,0:16.0,D. Powell misses 2-pt layup from 2 ft,,73,83
325,3,0:14.0,,Defensive rebound by I. Canaan,73,83
326,3,0:02.0,,I. Canaan misses 3-pt jump shot from 26 ft,73,83
327,3,0:02.0,Defensive rebound by D. Finney-Smith,,73,83
328,3,0:00.0,D. Finney-Smith misses 3-pt jump shot from 46 ft,,73,83
329,3,0:00.0,Offensive rebound by Team,,73,83
330,4,11:49.0,M. Kleber makes 2-pt dunk at rim (assist by J. Barea),,75,83
331,4,11:27.0,,I. Canaan makes 2-pt jump shot from 16 ft (assist by J. Jackson),75,85
332,4,11:09.0,L. Dončić misses 3-pt jump shot from 27 ft,,75,85
333,4,11:05.0,,Defensive rebound by D. Ayton,75,85
334,4,10:52.0,,T. Warren makes 2-pt jump shot from 13 ft (assist by I. Canaan),75,87
335,4,10:42.0,Personal foul by I. Canaan (drawn by J. Barea),,75,87
336,4,10:31.0,D. Powell makes 2-pt layup from 5 ft (assist by J. Barea),,77,87
337,4,10:12.0,,T. Warren misses 2-pt jump shot from 13 ft,77,87
338,4,10:10.0,Defensive rebound by D. Powell,,77,87
339,4,9:54.0,D. Powell makes 2-pt layup from 1 ft (assist by J. Brunson),,79,87
340,4,9:32.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Ayton),79,90
341,4,9:20.0,J. Barea makes 3-pt jump shot from 26 ft,,82,90
342,4,9:01.0,,J. Jackson misses 2-pt jump shot from 17 ft,82,90
343,4,8:58.0,,Offensive rebound by T. Daniels,82,90
344,4,8:56.0,,T. Warren misses 2-pt jump shot from 21 ft,82,90
345,4,8:52.0,Defensive rebound by D. Powell,,82,90
346,4,8:46.0,L. Dončić misses 3-pt jump shot from 26 ft,,82,90
347,4,8:44.0,,Defensive rebound by Team,82,90
348,4,8:44.0,W. Matthews enters the game for L. Dončić,,82,90
349,4,8:44.0,,D. Booker enters the game for T. Daniels,82,90
350,4,8:23.0,,D. Ayton makes 2-pt hook shot from 2 ft (assist by D. Booker),82,92
351,4,8:10.0,Shooting foul by D. Ayton (drawn by D. Powell),,82,92
352,4,8:10.0,D. Powell makes free throw 1 of 2,,83,92
353,4,8:10.0,,T. Ariza enters the game for J. Jackson,83,92
354,4,8:10.0,D. Powell makes free throw 2 of 2,,84,92
355,4,7:54.0,,D. Ayton makes 2-pt jump shot from 11 ft (assist by I. Canaan),84,94
356,4,7:39.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by J. Barea),,87,94
357,4,7:14.0,,Offensive foul by T. Warren (drawn by J. Brunson),87,94
358,4,7:14.0,,Turnover by T. Warren (offensive foul),87,94
359,4,7:02.0,J. Brunson makes 3-pt jump shot from 26 ft (assist by W. Matthews),,90,94
360,4,7:00.0,,Phoenix full timeout,90,94
361,4,7:00.0,,R. Anderson enters the game for T. Warren,90,94
362,4,6:44.0,,D. Booker makes 2-pt jump shot from 8 ft (assist by T. Ariza),90,96
363,4,6:30.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,92,96
364,4,6:01.0,,Turnover by D. Booker (bad pass; steal by D. Powell),92,96
365,4,5:44.0,J. Barea misses 2-pt layup from 7 ft,,92,96
366,4,5:42.0,,Defensive rebound by D. Ayton,92,96
367,4,5:30.0,,T. Ariza misses 3-pt jump shot from 25 ft,92,96
368,4,5:28.0,,Offensive rebound by R. Anderson,92,96
369,4,5:28.0,,Personal foul by D. Powell (drawn by R. Anderson),92,96
370,4,5:14.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by D. Ayton),92,99
371,4,4:54.0,J. Barea makes 2-pt layup from 1 ft,,94,99
372,4,4:54.0,Shooting foul by I. Canaan (drawn by J. Barea),,94,99
373,4,4:54.0,,J. Jackson enters the game for I. Canaan,94,99
374,4,4:54.0,J. Barea misses free throw 1 of 1,,94,99
375,4,4:54.0,,Defensive rebound by D. Ayton,94,99
376,4,4:34.0,,D. Booker makes 2-pt layup at rim,94,101
377,4,4:34.0,,Shooting foul by J. Brunson (drawn by D. Booker),94,101
378,4,4:34.0,Dallas full timeout,,94,101
379,4,4:34.0,L. Dončić enters the game for J. Barea,,94,101
380,4,4:34.0,D. Finney-Smith enters the game for J. Brunson,,94,101
381,4,4:34.0,D. Jordan enters the game for M. Kleber,,94,101
