,QUARTER,TIME_REMAINING,NEW YORK_ACTION,DENVER_ACTION,NEW YORK_SCORE,DENVER_SCORE
116,2,10:54.0,,G. Harris makes free throw 2 of 2,36,30
117,2,10:32.0,N. Vonleh misses 3-pt jump shot from 22 ft,,36,30
118,2,10:30.0,Offensive rebound by E. Freedom,,36,30
119,2,10:30.0,Turnover by Team (shot clock),,36,30
120,2,10:21.0,,G. Harris misses 2-pt layup from 3 ft,36,30
121,2,10:19.0,Defensive rebound by E. Freedom,,36,30
122,2,10:15.0,A. Trier makes 2-pt layup from 2 ft,,38,30
123,2,9:54.0,,T. Lyles misses 2-pt jump shot from 14 ft,38,30
124,2,9:51.0,Defensive rebound by A. Trier,,38,30
125,2,9:47.0,A. Trier misses 2-pt layup from 2 ft (block by T. Lyles),,38,30
126,2,9:45.0,,Defensive rebound by M. Beasley,38,30
127,2,9:42.0,,Shooting foul by F. Ntilikina (drawn by G. Harris),38,30
128,2,9:42.0,,G. Harris makes free throw 1 of 2,38,31
129,2,9:42.0,T. Hardaway enters the game for D. Dotson,,38,31
130,2,9:42.0,,J. Murray enters the game for M. Morris,38,31
131,2,9:42.0,,G. Harris makes free throw 2 of 2,38,32
132,2,9:22.0,F. Ntilikina misses 3-pt jump shot from 24 ft,,38,32
133,2,9:18.0,Offensive rebound by N. Vonleh,,38,32
134,2,9:17.0,N. Vonleh makes 2-pt dunk from 1 ft,,40,32
135,2,9:00.0,,T. Lyles makes 3-pt jump shot from 25 ft (assist by N. Jokić),40,35
136,2,8:48.0,Shooting foul by T. Lyles (drawn by E. Freedom),,40,35
137,2,8:48.0,E. Freedom makes free throw 1 of 2,,41,35
138,2,8:48.0,,T. Craig enters the game for G. Harris,41,35
139,2,8:48.0,E. Freedom misses free throw 2 of 2,,41,35
140,2,8:44.0,,Defensive rebound by T. Craig,41,35
141,2,8:26.0,,Turnover by N. Jokić (offensive foul),41,35
142,2,8:26.0,,Offensive foul by N. Jokić (drawn by N. Vonleh),41,35
143,2,8:07.0,E. Freedom makes 2-pt hook shot from 6 ft,,43,35
144,2,7:46.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by N. Jokić),43,38
145,2,7:37.0,T. Hardaway misses 2-pt jump shot from 20 ft,,43,38
146,2,7:35.0,,Defensive rebound by T. Lyles,43,38
147,2,7:23.0,,T. Lyles makes 2-pt layup from 2 ft (assist by N. Jokić),43,40
148,2,7:18.0,New York full timeout,,43,40
149,2,7:18.0,K. Knox enters the game for E. Freedom,,43,40
150,2,7:18.0,L. Kornet enters the game for F. Ntilikina,,43,40
151,2,7:18.0,E. Mudiay enters the game for N. Vonleh,,43,40
152,2,7:18.0,,J. Hernangómez enters the game for M. Beasley,43,40
153,2,7:09.0,L. Kornet makes 2-pt dunk at rim (assist by A. Trier),,45,40
154,2,6:52.0,,J. Murray misses 3-pt jump shot from 24 ft,45,40
155,2,6:52.0,,Offensive rebound by Team,45,40
156,2,6:52.0,Loose ball foul by A. Trier (drawn by T. Lyles),,45,40
157,2,6:42.0,,T. Lyles makes 2-pt dunk from 1 ft (assist by N. Jokić),45,42
158,2,6:28.0,A. Trier makes 3-pt jump shot from 25 ft,,48,42
159,2,6:16.0,,N. Jokić makes 2-pt jump shot from 7 ft (assist by J. Murray),48,44
160,2,6:06.0,L. Kornet makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,51,44
161,2,5:53.0,,J. Murray misses 2-pt jump shot from 16 ft,51,44
162,2,5:52.0,,Offensive rebound by T. Lyles,51,44
163,2,5:51.0,,T. Lyles makes 2-pt layup from 1 ft,51,46
164,2,5:35.0,E. Mudiay makes 2-pt jump shot from 19 ft,,53,46
165,2,5:34.0,,Denver full timeout,53,46
166,2,5:34.0,,P. Millsap enters the game for N. Jokić,53,46
167,2,5:13.0,,T. Craig misses 3-pt jump shot from 23 ft,53,46
168,2,5:09.0,Defensive rebound by L. Kornet,,53,46
169,2,5:02.0,K. Knox misses 3-pt jump shot from 24 ft,,53,46
170,2,4:59.0,,Defensive rebound by J. Murray,53,46
171,2,4:46.0,,Shooting foul by L. Kornet (drawn by P. Millsap),53,46
172,2,4:46.0,,P. Millsap misses free throw 1 of 2,53,46
173,2,4:46.0,,Offensive rebound by Team,53,46
174,2,4:46.0,,P. Millsap misses free throw 2 of 2,53,46
175,2,4:43.0,,Offensive rebound by J. Hernangómez,53,46
176,2,4:41.0,,T. Lyles misses 3-pt jump shot from 25 ft,53,46
177,2,4:38.0,Defensive rebound by E. Mudiay,,53,46
178,2,4:27.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,56,46
179,2,4:09.0,,P. Millsap misses 3-pt jump shot from 25 ft,56,46
180,2,4:06.0,Defensive rebound by K. Knox,,56,46
181,2,3:58.0,A. Trier misses 2-pt jump shot from 15 ft,,56,46
182,2,3:57.0,,Defensive rebound by J. Murray,56,46
183,2,3:53.0,,J. Murray misses 3-pt jump shot from 25 ft,56,46
184,2,3:51.0,Defensive rebound by A. Trier,,56,46
185,2,3:35.0,A. Trier misses 2-pt jump shot from 18 ft,,56,46
186,2,3:33.0,,Defensive rebound by P. Millsap,56,46
187,2,3:26.0,,P. Millsap misses 2-pt jump shot from 5 ft,56,46
188,2,3:24.0,Defensive rebound by L. Kornet,,56,46
189,2,3:18.0,K. Knox misses 2-pt layup from 4 ft,,56,46
190,2,3:15.0,,Defensive rebound by T. Lyles,56,46
191,2,3:00.0,,Shooting foul by L. Kornet (drawn by P. Millsap),56,46
192,2,3:00.0,,P. Millsap makes free throw 1 of 2,56,47
193,2,3:00.0,N. Vonleh enters the game for L. Kornet,,56,47
194,2,3:00.0,,M. Beasley enters the game for J. Hernangómez,56,47
195,2,3:00.0,,N. Jokić enters the game for T. Lyles,56,47
196,2,3:00.0,,P. Millsap misses free throw 2 of 2,56,47
197,2,2:58.0,Defensive rebound by K. Knox,,56,47
198,2,2:48.0,Shooting foul by J. Murray (drawn by E. Mudiay),,56,47
199,2,2:48.0,E. Mudiay misses free throw 1 of 2,,56,47
200,2,2:48.0,Offensive rebound by Team,,56,47
201,2,2:48.0,E. Freedom enters the game for A. Trier,,56,47
202,2,2:48.0,E. Mudiay misses free throw 2 of 2,,56,47
203,2,2:46.0,,Defensive rebound by N. Jokić,56,47
204,2,2:26.0,,M. Beasley makes 2-pt jump shot from 20 ft (assist by P. Millsap),56,49
205,2,2:09.0,Personal foul by N. Jokić (drawn by E. Freedom),,56,49
206,2,1:57.0,T. Hardaway misses 3-pt jump shot from 25 ft,,56,49
207,2,1:54.0,Offensive rebound by N. Vonleh,,56,49
208,2,1:53.0,N. Vonleh misses 2-pt hook shot from 5 ft,,56,49
209,2,1:53.0,,Defensive rebound by N. Jokić,56,49
210,2,1:39.0,,N. Jokić makes 2-pt jump shot from 7 ft (assist by T. Craig),56,51
211,2,1:19.0,E. Freedom misses 2-pt layup from 2 ft (block by N. Jokić),,56,51
212,2,1:18.0,,Defensive rebound by P. Millsap,56,51
213,2,1:13.0,,Shooting foul by E. Freedom (drawn by P. Millsap),56,51
214,2,1:13.0,,P. Millsap misses free throw 1 of 2,56,51
215,2,1:13.0,,Offensive rebound by Team,56,51
216,2,1:13.0,A. Trier enters the game for E. Freedom,,56,51
217,2,1:13.0,,P. Millsap misses free throw 2 of 2,56,51
218,2,1:11.0,,Offensive rebound by T. Craig,56,51
219,2,1:07.0,,N. Jokić makes 2-pt hook shot from 4 ft (assist by J. Murray),56,53
220,2,0:48.0,E. Mudiay misses 2-pt layup from 3 ft (block by N. Jokić),,56,53
221,2,0:46.0,,Defensive rebound by N. Jokić,56,53
222,2,0:43.0,,T. Craig makes 2-pt dunk from 2 ft (assist by P. Millsap),56,55
223,2,0:39.0,New York full timeout,,56,55
224,2,0:39.0,,G. Harris enters the game for N. Jokić,56,55
225,2,0:25.0,E. Mudiay misses 2-pt layup from 2 ft,,56,55
226,2,0:23.0,Offensive rebound by E. Mudiay,,56,55
227,2,0:22.0,Turnover by E. Mudiay (lost ball; steal by P. Millsap),,56,55
228,2,0:00.0,,M. Beasley misses 3-pt jump shot from 25 ft,56,55
229,2,0:00.0,,Offensive rebound by Team,56,55
230,3,11:42.0,T. Hardaway makes 2-pt jump shot from 8 ft (assist by E. Mudiay),,58,55
231,3,11:23.0,,T. Craig misses 2-pt layup from 6 ft (block by E. Mudiay),58,55
232,3,11:23.0,,Offensive rebound by Team,58,55
233,3,11:20.0,,Personal foul by E. Mudiay (drawn by N. Jokić),58,55
234,3,11:15.0,,J. Murray misses 2-pt layup from 6 ft,58,55
235,3,11:12.0,,Offensive rebound by J. Murray,58,55
236,3,11:12.0,,J. Murray makes 2-pt layup at rim,58,57
237,3,10:53.0,E. Mudiay makes 2-pt jump shot from 11 ft,,60,57
238,3,10:32.0,,T. Craig makes 2-pt dunk from 1 ft (assist by N. Jokić),60,59
239,3,10:19.0,K. Knox makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,63,59
240,3,10:04.0,,J. Murray misses 2-pt jump shot from 16 ft,63,59
241,3,10:02.0,Defensive rebound by T. Hardaway,,63,59
242,3,9:52.0,Turnover by T. Hardaway (lost ball; steal by M. Plumlee),,63,59
243,3,9:41.0,,N. Jokić makes 2-pt hook shot from 3 ft (assist by J. Murray),63,61
244,3,9:24.0,K. Knox misses 3-pt jump shot from 23 ft,,63,61
245,3,9:21.0,,Defensive rebound by M. Plumlee,63,61
246,3,9:12.0,,J. Murray makes 2-pt jump shot from 11 ft (assist by N. Jokić),63,63
247,3,8:52.0,L. Kornet makes 2-pt jump shot from 11 ft (assist by E. Mudiay),,65,63
248,3,8:37.0,,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by N. Jokić),65,66
249,3,8:28.0,T. Hardaway makes 2-pt layup from 2 ft,,67,66
250,3,8:18.0,,Personal foul by N. Vonleh (drawn by N. Jokić),67,66
251,3,8:04.0,,T. Craig misses 3-pt jump shot from 24 ft,67,66
252,3,8:03.0,Defensive rebound by Team,,67,66
253,3,7:50.0,K. Knox makes 2-pt layup from 2 ft (assist by N. Vonleh),,69,66
254,3,7:50.0,,Denver full timeout,69,66
255,3,7:42.0,Violation by Team (kicked ball),,69,66
256,3,7:36.0,,N. Jokić misses 3-pt jump shot from 25 ft,69,66
257,3,7:35.0,Defensive rebound by L. Kornet,,69,66
258,3,7:25.0,Turnover by E. Mudiay (bad pass; steal by N. Jokić),,69,66
259,3,7:08.0,,Shooting foul by E. Mudiay (drawn by T. Craig),69,66
260,3,7:08.0,,T. Craig misses free throw 1 of 2,69,66
261,3,7:08.0,,Offensive rebound by Team,69,66
262,3,7:08.0,,M. Beasley enters the game for M. Plumlee,69,66
263,3,7:08.0,,T. Craig makes free throw 2 of 2,69,67
264,3,6:46.0,E. Mudiay misses 2-pt jump shot from 11 ft,,69,67
265,3,6:45.0,,Defensive rebound by T. Craig,69,67
266,3,6:45.0,,Personal foul by N. Vonleh (drawn by T. Craig),69,67
267,3,6:32.0,,N. Jokić makes 2-pt hook shot from 6 ft (assist by M. Beasley),69,69
268,3,6:16.0,T. Hardaway misses 3-pt jump shot from 26 ft,,69,69
269,3,6:14.0,,Defensive rebound by N. Jokić,69,69
270,3,6:08.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Murray),69,72
271,3,5:51.0,T. Hardaway makes 2-pt layup from 2 ft (assist by E. Mudiay),,71,72
272,3,5:41.0,,Turnover by J. Hernangómez (lost ball; steal by E. Mudiay),71,72
273,3,5:37.0,E. Mudiay makes 2-pt layup from 1 ft,,73,72
274,3,5:22.0,,Personal foul by N. Vonleh (drawn by N. Jokić),73,72
275,3,5:22.0,,N. Jokić misses free throw 1 of 2,73,72
276,3,5:22.0,,Offensive rebound by Team,73,72
277,3,5:22.0,E. Freedom enters the game for N. Vonleh,,73,72
278,3,5:22.0,,M. Morris enters the game for J. Hernangómez,73,72
279,3,5:22.0,,N. Jokić makes free throw 2 of 2,73,73
280,3,5:06.0,E. Freedom makes 2-pt jump shot from 16 ft (assist by E. Mudiay),,75,73
281,3,4:55.0,,Turnover by N. Jokić (bad pass),75,73
282,3,4:55.0,A. Trier enters the game for L. Kornet,,75,73
283,3,4:32.0,E. Mudiay misses 2-pt jump shot from 16 ft,,75,73
284,3,4:29.0,Offensive rebound by E. Freedom,,75,73
285,3,4:27.0,E. Freedom misses 2-pt jump shot from 4 ft,,75,73
286,3,4:27.0,,Defensive rebound by M. Beasley,75,73
287,3,4:20.0,,T. Craig misses 2-pt layup from 1 ft,75,73
288,3,4:19.0,Defensive rebound by E. Freedom,,75,73
289,3,4:16.0,T. Hardaway makes 2-pt layup from 2 ft,,77,73
290,3,4:16.0,Shooting foul by N. Jokić (drawn by T. Hardaway),,77,73
291,3,4:16.0,,G. Harris enters the game for J. Murray,77,73
292,3,4:16.0,T. Hardaway makes free throw 1 of 1,,78,73
293,3,4:05.0,,M. Beasley misses 2-pt layup from 4 ft,78,73
294,3,4:04.0,,Offensive rebound by N. Jokić,78,73
295,3,4:04.0,,N. Jokić misses 2-pt layup from 2 ft,78,73
296,3,4:04.0,,Offensive rebound by N. Jokić,78,73
297,3,4:04.0,,Turnover by N. Jokić (off goaltending),78,73
298,3,3:49.0,K. Knox misses 2-pt jump shot from 7 ft,,78,73
299,3,3:47.0,,Defensive rebound by M. Beasley,78,73
300,3,3:47.0,,P. Millsap enters the game for N. Jokić,78,73
301,3,3:35.0,,Shooting foul by T. Hardaway (drawn by P. Millsap),78,73
302,3,3:35.0,,P. Millsap makes free throw 1 of 2,78,74
303,3,3:35.0,,P. Millsap makes free throw 2 of 2,78,75
304,3,3:23.0,Personal foul by P. Millsap (drawn by E. Freedom),,78,75
305,3,3:16.0,E. Mudiay misses 2-pt layup from 2 ft,,78,75
306,3,3:13.0,Offensive rebound by E. Freedom,,78,75
307,3,3:13.0,E. Freedom misses 2-pt layup from 1 ft,,78,75
308,3,3:11.0,Offensive rebound by E. Freedom,,78,75
309,3,3:11.0,E. Freedom makes 2-pt layup from 1 ft,,80,75
310,3,2:52.0,,P. Millsap misses 3-pt jump shot from 22 ft,80,75
311,3,2:50.0,,Offensive rebound by P. Millsap,80,75
312,3,2:49.0,,P. Millsap makes 2-pt dunk from 1 ft,80,77
313,3,2:34.0,E. Freedom misses 2-pt layup from 3 ft,,80,77
314,3,2:32.0,,Defensive rebound by G. Harris,80,77
315,3,2:25.0,,M. Beasley misses 3-pt jump shot from 23 ft,80,77
316,3,2:25.0,,Offensive rebound by Team,80,77
317,3,2:25.0,Loose ball foul by E. Freedom (drawn by P. Millsap),,80,77
318,3,2:25.0,New York full timeout,,80,77
319,3,2:25.0,D. Dotson enters the game for T. Hardaway,,80,77
320,3,2:25.0,,M. Plumlee enters the game for T. Craig,80,77
321,3,2:25.0,,P. Millsap misses free throw 1 of 2,80,77
322,3,2:25.0,,Offensive rebound by Team,80,77
323,3,2:25.0,,P. Millsap makes free throw 2 of 2,80,78
324,3,2:14.0,A. Trier misses 2-pt jump shot from 15 ft,,80,78
325,3,2:11.0,,Defensive rebound by Team,80,78
326,3,2:11.0,F. Ntilikina enters the game for E. Mudiay,,80,78
327,3,1:48.0,,P. Millsap misses 2-pt jump shot from 8 ft,80,78
328,3,1:47.0,,Offensive rebound by M. Plumlee,80,78
329,3,1:46.0,,M. Morris misses 3-pt jump shot from 26 ft,80,78
330,3,1:43.0,,Offensive rebound by M. Morris,80,78
331,3,1:31.0,,M. Morris misses 3-pt jump shot from 25 ft,80,78
332,3,1:28.0,Defensive rebound by E. Freedom,,80,78
333,3,1:21.0,A. Trier misses 2-pt jump shot from 21 ft,,80,78
334,3,1:18.0,,Defensive rebound by M. Plumlee,80,78
335,3,1:10.0,,G. Harris misses 2-pt layup from 4 ft,80,78
336,3,1:08.0,,Offensive rebound by G. Harris,80,78
337,3,1:02.0,,P. Millsap makes 2-pt hook shot from 3 ft (assist by M. Beasley),80,80
338,3,0:48.0,E. Freedom makes 2-pt jump shot from 15 ft (assist by F. Ntilikina),,82,80
339,3,0:30.0,,M. Morris makes 2-pt jump shot from 21 ft (assist by M. Plumlee),82,82
340,3,0:11.0,A. Trier misses 2-pt layup from 2 ft,,82,82
341,3,0:10.0,Offensive rebound by E. Freedom,,82,82
342,3,0:09.0,Personal foul by G. Harris (drawn by E. Freedom),,82,82
343,3,0:01.0,E. Freedom makes 2-pt layup from 2 ft (assist by A. Trier),,84,82
344,3,0:00.0,,P. Millsap misses 3-pt jump shot from 26 ft,84,82
345,3,0:00.0,,Offensive rebound by Team,84,82
346,4,11:49.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Morris),84,84
347,4,11:35.0,D. Dotson misses 3-pt jump shot from 25 ft,,84,84
348,4,11:32.0,,Defensive rebound by P. Millsap,84,84
349,4,11:14.0,,P. Millsap makes 2-pt jump shot from 6 ft,84,86
350,4,10:54.0,K. Knox misses 2-pt jump shot from 23 ft,,84,86
351,4,10:52.0,Offensive rebound by E. Freedom,,84,86
352,4,10:49.0,Personal foul by M. Plumlee (drawn by E. Freedom),,84,86
353,4,10:36.0,E. Freedom misses 2-pt hook shot from 5 ft,,84,86
354,4,10:34.0,,Defensive rebound by M. Morris,84,86
355,4,10:24.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Morris),84,89
356,4,10:23.0,New York full timeout,,84,89
357,4,10:23.0,T. Hardaway enters the game for K. Knox,,84,89
358,4,10:23.0,N. Vonleh enters the game for A. Trier,,84,89
359,4,10:08.0,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by D. Dotson),,87,89
360,4,9:49.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by M. Morris),87,92
361,4,9:34.0,D. Dotson misses 2-pt jump shot from 21 ft,,87,92
362,4,9:30.0,,Defensive rebound by M. Plumlee,87,92
363,4,9:20.0,,M. Beasley misses 2-pt jump shot from 22 ft,87,92
364,4,9:17.0,Defensive rebound by N. Vonleh,,87,92
365,4,9:06.0,T. Hardaway misses 3-pt jump shot from 23 ft,,87,92
366,4,9:02.0,,Defensive rebound by M. Morris,87,92
367,4,8:55.0,,P. Millsap makes 2-pt jump shot from 15 ft (assist by G. Harris),87,94
368,4,8:39.0,Personal foul by G. Harris (drawn by D. Dotson),,87,94
369,4,8:33.0,N. Vonleh makes 2-pt layup from 2 ft (assist by E. Freedom),,89,94
370,4,8:33.0,Shooting foul by P. Millsap (drawn by N. Vonleh),,89,94
371,4,8:33.0,N. Vonleh makes free throw 1 of 1,,90,94
372,4,8:16.0,,P. Millsap makes 2-pt jump shot from 15 ft,90,96
373,4,7:58.0,Shooting foul by P. Millsap (drawn by D. Dotson),,90,96
374,4,7:58.0,Offensive rebound by Team,,90,96
375,4,7:58.0,D. Dotson misses free throw 1 of 2,,90,96
376,4,7:58.0,,N. Jokić enters the game for P. Millsap,90,96
377,4,7:58.0,D. Dotson makes free throw 2 of 2,,91,96
378,4,7:45.0,,Personal foul by D. Dotson (drawn by N. Jokić),91,96
379,4,7:45.0,L. Kornet enters the game for D. Dotson,,91,96
