,QUARTER,TIME_REMAINING,NEW YORK_ACTION,SAN ANTONIO_ACTION,NEW YORK_SCORE,SAN ANTONIO_SCORE
65,1,3:32.0,,D. DeRozan makes free throw 1 of 1,15,22
66,1,3:20.0,Shooting foul by J. Poeltl (drawn by M. Robinson),,15,22
67,1,3:20.0,M. Robinson misses free throw 1 of 2,,15,22
68,1,3:20.0,Offensive rebound by Team,,15,22
69,1,3:20.0,,R. Gay enters the game for D. DeRozan,15,22
70,1,3:20.0,M. Robinson makes free throw 2 of 2,,16,22
71,1,2:58.0,,D. Bertāns misses 2-pt jump shot from 18 ft,16,22
72,1,2:56.0,Defensive rebound by M. Robinson,,16,22
73,1,2:46.0,L. Thomas misses 3-pt jump shot from 24 ft,,16,22
74,1,2:44.0,,Defensive rebound by Team,16,22
75,1,2:44.0,Loose ball foul by L. Thomas (drawn by J. Poeltl),,16,22
76,1,2:44.0,J. Jenkins enters the game for D. Dotson,,16,22
77,1,2:31.0,,M. Belinelli misses 2-pt layup from 1 ft,16,22
78,1,2:28.0,Defensive rebound by A. Trier,,16,22
79,1,2:23.0,A. Trier makes 2-pt jump shot from 20 ft,,18,22
80,1,2:11.0,,P. Mills misses 2-pt jump shot from 20 ft,18,22
81,1,2:11.0,Defensive rebound by J. Jenkins,,18,22
82,1,1:54.0,Turnover by K. Allen (bad pass),,18,22
83,1,1:45.0,,P. Mills makes 2-pt jump shot from 21 ft,18,24
84,1,1:22.0,J. Jenkins makes 2-pt jump shot from 21 ft (assist by M. Robinson),,20,24
85,1,1:08.0,,R. Gay makes 2-pt jump shot from 6 ft,20,26
86,1,0:55.0,A. Trier misses 2-pt layup from 2 ft,,20,26
87,1,0:52.0,,Defensive rebound by D. Bertāns,20,26
88,1,0:45.0,,M. Belinelli makes 2-pt jump shot from 18 ft,20,28
89,1,0:33.0,A. Trier misses 2-pt layup from 2 ft (block by J. Poeltl),,20,28
90,1,0:30.0,,Defensive rebound by J. Poeltl,20,28
91,1,0:15.0,,P. Mills makes 3-pt jump shot from 25 ft,20,31
92,1,0:02.0,Personal take foul by M. Belinelli (drawn by A. Trier),,20,31
93,1,0:00.0,A. Trier misses 2-pt layup from 1 ft (block by J. Poeltl),,20,31
94,1,0:00.0,Offensive rebound by Team,,20,31
95,2,11:59.0,Turnover by E. Mudiay (out of bounds lost ball),,20,31
96,2,11:51.0,,D. White misses 2-pt jump shot from 9 ft (block by M. Robinson),20,31
97,2,11:48.0,Defensive rebound by M. Robinson,,20,31
98,2,11:45.0,J. Jenkins misses 3-pt jump shot from 23 ft,,20,31
99,2,11:38.0,Offensive rebound by M. Robinson,,20,31
100,2,11:38.0,M. Robinson misses 2-pt layup at rim,,20,31
101,2,11:37.0,,Defensive rebound by D. White,20,31
102,2,11:25.0,,R. Gay misses 2-pt jump shot from 9 ft,20,31
103,2,11:22.0,Defensive rebound by M. Robinson,,20,31
104,2,11:10.0,L. Thomas makes 2-pt dunk from 1 ft (assist by J. Jenkins),,22,31
105,2,10:44.0,,J. Poeltl makes 2-pt layup from 3 ft (assist by M. Belinelli),22,33
106,2,10:29.0,E. Mudiay misses 2-pt layup from 2 ft (block by D. White),,22,33
107,2,10:28.0,,Defensive rebound by D. White,22,33
108,2,10:25.0,,M. Belinelli misses 3-pt jump shot from 26 ft,22,33
109,2,10:19.0,Defensive rebound by J. Jenkins,,22,33
110,2,10:07.0,Offensive foul by A. Trier (drawn by D. White),,22,33
111,2,10:07.0,Turnover by A. Trier (offensive foul),,22,33
112,2,10:07.0,K. Knox enters the game for L. Thomas,,22,33
113,2,10:07.0,,D. Cunningham enters the game for D. Bertāns,22,33
114,2,10:07.0,,B. Forbes enters the game for R. Gay,22,33
115,2,9:53.0,,D. Cunningham misses 2-pt jump shot from 18 ft,22,33
116,2,9:50.0,Defensive rebound by M. Robinson,,22,33
117,2,9:41.0,J. Jenkins misses 2-pt jump shot from 16 ft,,22,33
118,2,9:37.0,,Defensive rebound by J. Poeltl,22,33
119,2,9:31.0,,J. Poeltl makes 2-pt dunk from 1 ft (assist by D. White),22,35
120,2,9:23.0,New York full timeout,,22,35
121,2,9:23.0,,L. Aldridge enters the game for J. Poeltl,22,35
122,2,9:13.0,Shooting foul by D. Cunningham (drawn by K. Knox),,22,35
123,2,9:13.0,K. Knox makes free throw 1 of 2,,23,35
124,2,9:13.0,K. Knox misses free throw 2 of 2,,23,35
125,2,9:11.0,,Defensive rebound by L. Aldridge,23,35
126,2,9:02.0,,L. Aldridge misses 2-pt jump shot from 20 ft,23,35
127,2,8:59.0,,Offensive rebound by D. Cunningham,23,35
128,2,8:46.0,,L. Aldridge misses 2-pt hook shot from 10 ft,23,35
129,2,8:43.0,Defensive rebound by A. Trier,,23,35
130,2,8:34.0,A. Trier makes 2-pt jump shot from 11 ft,,25,35
131,2,8:23.0,,Turnover by D. White (lost ball; steal by M. Robinson),25,35
132,2,8:14.0,M. Robinson misses 2-pt dunk from 2 ft,,25,35
133,2,8:12.0,,Defensive rebound by L. Aldridge,25,35
134,2,8:08.0,,M. Belinelli misses 3-pt jump shot from 23 ft,25,35
135,2,8:06.0,Defensive rebound by Team,,25,35
136,2,8:06.0,N. Vonleh enters the game for A. Trier,,25,35
137,2,7:50.0,N. Vonleh misses 2-pt dunk from 1 ft,,25,35
138,2,7:50.0,Offensive rebound by Team,,25,35
139,2,7:50.0,Turnover by N. Vonleh (off goaltending),,25,35
140,2,7:50.0,D. Jordan enters the game for M. Robinson,,25,35
141,2,7:50.0,,D. DeRozan enters the game for M. Belinelli,25,35
142,2,7:50.0,New York full timeout,,25,35
143,2,7:50.0,L. Thomas enters the game for J. Jenkins,,25,35
144,2,7:50.0,A. Trier enters the game for N. Vonleh,,25,35
145,2,7:34.0,,L. Aldridge makes 2-pt jump shot from 13 ft,25,37
146,2,7:14.0,K. Knox misses 2-pt jump shot from 19 ft,,25,37
147,2,7:11.0,,Defensive rebound by L. Aldridge,25,37
148,2,7:00.0,,D. DeRozan makes 2-pt layup from 1 ft,25,39
149,2,6:48.0,E. Mudiay misses 2-pt jump shot from 14 ft,,25,39
150,2,6:46.0,Offensive rebound by D. Jordan,,25,39
151,2,6:41.0,D. Jordan makes 2-pt dunk at rim,,27,39
152,2,6:36.0,,Offensive foul by D. DeRozan (drawn by A. Trier),27,39
153,2,6:36.0,,Turnover by D. DeRozan (offensive foul),27,39
154,2,6:24.0,K. Knox misses 2-pt jump shot from 13 ft,,27,39
155,2,6:24.0,,Defensive rebound by Team,27,39
156,2,6:24.0,Loose ball foul by D. Jordan (drawn by D. DeRozan),,27,39
157,2,6:24.0,D. Dotson enters the game for A. Trier,,27,39
158,2,6:01.0,,D. DeRozan makes 2-pt jump shot from 15 ft,27,41
159,2,5:39.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by D. Dotson),,30,41
160,2,5:23.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. White),30,44
161,2,5:12.0,E. Mudiay misses 2-pt jump shot from 16 ft,,30,44
162,2,5:09.0,,Defensive rebound by D. DeRozan,30,44
163,2,5:00.0,,L. Aldridge misses 2-pt hook shot from 3 ft,30,44
164,2,4:57.0,Defensive rebound by D. Jordan,,30,44
165,2,4:40.0,Offensive foul by D. Jordan (drawn by B. Forbes),,30,44
166,2,4:40.0,Turnover by D. Jordan (offensive foul),,30,44
167,2,4:40.0,K. Allen enters the game for L. Thomas,,30,44
168,2,4:40.0,,R. Gay enters the game for D. Cunningham,30,44
169,2,4:40.0,,P. Mills enters the game for D. White,30,44
170,2,4:32.0,,Turnover by P. Mills (lost ball; steal by K. Allen),30,44
171,2,4:27.0,K. Knox misses 3-pt jump shot from 25 ft,,30,44
172,2,4:24.0,Offensive rebound by D. Jordan,,30,44
173,2,4:18.0,K. Allen makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,33,44
174,2,4:15.0,,San Antonio full timeout,33,44
175,2,3:55.0,,L. Aldridge makes 2-pt jump shot from 14 ft (assist by R. Gay),33,46
176,2,3:41.0,D. Dotson misses 2-pt jump shot from 18 ft,,33,46
177,2,3:39.0,,Defensive rebound by D. DeRozan,33,46
178,2,3:29.0,,Shooting foul by K. Knox (drawn by R. Gay),33,46
179,2,3:29.0,,R. Gay misses free throw 1 of 2,33,46
180,2,3:29.0,,Offensive rebound by Team,33,46
181,2,3:29.0,,M. Belinelli enters the game for B. Forbes,33,46
182,2,3:29.0,,R. Gay makes free throw 2 of 2,33,47
183,2,3:19.0,K. Allen misses 2-pt jump shot from 11 ft,,33,47
184,2,3:13.0,Offensive rebound by K. Allen,,33,47
185,2,3:13.0,K. Allen makes 2-pt layup at rim,,35,47
186,2,2:51.0,,R. Gay makes 2-pt jump shot from 20 ft (assist by M. Belinelli),35,49
187,2,2:28.0,E. Mudiay misses 2-pt layup from 3 ft,,35,49
188,2,2:24.0,Offensive rebound by D. Jordan,,35,49
189,2,2:24.0,D. Jordan makes 2-pt layup at rim,,37,49
190,2,2:11.0,,M. Belinelli misses 3-pt jump shot from 23 ft,37,49
191,2,2:08.0,,Offensive rebound by L. Aldridge,37,49
192,2,2:07.0,,Personal foul by K. Allen (drawn by D. DeRozan),37,49
193,2,2:07.0,,J. Poeltl enters the game for L. Aldridge,37,49
194,2,1:59.0,,Turnover by D. DeRozan (traveling),37,49
195,2,1:48.0,D. Dotson makes 2-pt layup from 1 ft (assist by D. Jordan),,39,49
196,2,1:32.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. DeRozan),39,52
197,2,1:18.0,D. Jordan misses 2-pt hook shot from 1 ft,,39,52
198,2,1:18.0,,Defensive rebound by M. Belinelli,39,52
199,2,1:10.0,,P. Mills makes 2-pt layup at rim (assist by M. Belinelli),39,54
200,2,1:10.0,Violation by Team (def goaltending),,39,54
201,2,0:58.0,D. Dotson misses 3-pt jump shot from 25 ft,,39,54
202,2,0:56.0,,Defensive rebound by J. Poeltl,39,54
203,2,0:50.0,,Turnover by P. Mills (lost ball; steal by K. Allen),39,54
204,2,0:46.0,K. Allen makes 2-pt layup from 1 ft,,41,54
205,2,0:37.0,,M. Belinelli makes 2-pt layup at rim (assist by D. DeRozan),41,56
206,2,0:25.0,Personal foul by M. Belinelli (drawn by D. Dotson),,41,56
207,2,0:18.0,K. Knox misses 2-pt layup from 2 ft (block by J. Poeltl),,41,56
208,2,0:15.0,,Defensive rebound by R. Gay,41,56
209,2,0:00.0,,D. DeRozan misses 2-pt jump shot from 14 ft,41,56
210,2,0:00.0,,Offensive rebound by Team,41,56
211,3,11:41.0,K. Knox makes 2-pt layup at rim (assist by D. Jordan),,43,56
212,3,11:23.0,,D. DeRozan misses 2-pt jump shot from 11 ft,43,56
213,3,11:21.0,Defensive rebound by E. Mudiay,,43,56
214,3,11:16.0,Turnover by E. Mudiay (bad pass; steal by J. Poeltl),,43,56
215,3,11:10.0,,D. DeRozan misses 2-pt layup at rim (block by L. Kornet),43,56
216,3,11:10.0,,Offensive rebound by Team,43,56
217,3,11:06.0,,J. Poeltl misses 2-pt layup from 2 ft,43,56
218,3,11:03.0,,Offensive rebound by J. Poeltl,43,56
219,3,10:59.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by D. White),43,58
220,3,10:46.0,D. Dotson misses 2-pt layup from 1 ft,,43,58
221,3,10:44.0,,Defensive rebound by D. DeRozan,43,58
222,3,10:27.0,,Turnover by B. Forbes (lost ball; steal by D. Dotson),43,58
223,3,10:24.0,D. Dotson misses 2-pt layup at rim,,43,58
224,3,10:24.0,Offensive rebound by Team,,43,58
225,3,10:17.0,D. Dotson makes 2-pt jump shot from 18 ft (assist by D. Jordan),,45,58
226,3,10:05.0,,L. Aldridge misses 2-pt jump shot from 21 ft,45,58
227,3,10:01.0,Defensive rebound by D. Jordan,,45,58
228,3,9:55.0,D. Dotson makes 2-pt jump shot from 18 ft (assist by D. Jordan),,47,58
229,3,9:55.0,,San Antonio full timeout,47,58
230,3,9:37.0,,D. White misses 2-pt jump shot from 15 ft,47,58
231,3,9:34.0,Defensive rebound by D. Jordan,,47,58
232,3,9:23.0,Turnover by D. Jordan (bad pass; steal by J. Poeltl),,47,58
233,3,9:18.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by D. White),47,61
234,3,9:01.0,D. Dotson makes 3-pt jump shot from 27 ft (assist by K. Knox),,50,61
235,3,8:45.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. White),50,63
236,3,8:25.0,E. Mudiay misses 3-pt jump shot from 25 ft,,50,63
237,3,8:21.0,,Defensive rebound by L. Aldridge,50,63
238,3,8:13.0,,L. Aldridge misses 2-pt jump shot from 20 ft,50,63
239,3,8:10.0,Defensive rebound by D. Jordan,,50,63
240,3,7:55.0,D. Jordan misses 2-pt hook shot from 5 ft,,50,63
241,3,7:51.0,,Defensive rebound by L. Aldridge,50,63
242,3,7:40.0,,L. Aldridge makes 2-pt jump shot from 18 ft,50,65
243,3,7:14.0,D. Dotson makes 2-pt jump shot from 18 ft (assist by D. Jordan),,52,65
244,3,7:00.0,,L. Aldridge makes 2-pt jump shot from 14 ft (assist by D. DeRozan),52,67
245,3,6:40.0,L. Kornet misses 2-pt layup from 1 ft,,52,67
246,3,6:40.0,,Defensive rebound by B. Forbes,52,67
247,3,6:32.0,,Shooting foul by D. Jordan (drawn by D. White),52,67
248,3,6:32.0,,D. White makes free throw 1 of 2,52,68
249,3,6:32.0,K. Allen enters the game for K. Knox,,52,68
250,3,6:32.0,L. Thomas enters the game for L. Kornet,,52,68
251,3,6:32.0,,R. Gay enters the game for J. Poeltl,52,68
252,3,6:32.0,,D. White misses free throw 2 of 2,52,68
253,3,6:29.0,Defensive rebound by L. Thomas,,52,68
254,3,6:16.0,D. Dotson makes 2-pt jump shot from 21 ft (assist by L. Thomas),,54,68
255,3,6:08.0,,Turnover by D. White (out of bounds lost ball),54,68
256,3,6:08.0,,P. Mills enters the game for D. White,54,68
257,3,5:49.0,K. Allen makes 2-pt jump shot from 11 ft (assist by D. Jordan),,56,68
258,3,5:34.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. DeRozan),56,70
259,3,5:28.0,Personal foul by D. DeRozan (drawn by D. Jordan),,56,70
260,3,5:28.0,M. Robinson enters the game for D. Jordan,,56,70
261,3,5:28.0,,M. Belinelli enters the game for B. Forbes,56,70
262,3,5:14.0,L. Thomas misses 2-pt layup at rim,,56,70
263,3,5:14.0,,Defensive rebound by R. Gay,56,70
264,3,5:05.0,,P. Mills misses 3-pt jump shot from 24 ft,56,70
265,3,5:02.0,Defensive rebound by E. Mudiay,,56,70
266,3,4:50.0,E. Mudiay makes 2-pt jump shot from 12 ft,,58,70
267,3,4:33.0,,D. DeRozan misses 2-pt layup from 2 ft,58,70
268,3,4:33.0,Defensive rebound by M. Robinson,,58,70
269,3,4:28.0,E. Mudiay makes 3-pt jump shot from 25 ft,,61,70
270,3,4:27.0,,San Antonio full timeout,61,70
271,3,4:06.0,,D. DeRozan makes 2-pt jump shot from 16 ft (assist by R. Gay),61,72
272,3,3:44.0,E. Mudiay makes 2-pt jump shot from 10 ft (assist by D. Dotson),,63,72
273,3,3:37.0,,P. Mills makes 2-pt layup from 1 ft,63,74
274,3,3:37.0,Violation by Team (def goaltending),,63,74
275,3,3:29.0,D. Dotson makes 3-pt jump shot from 27 ft (assist by K. Allen),,66,74
276,3,3:08.0,,M. Belinelli makes 2-pt jump shot from 12 ft (assist by D. DeRozan),66,76
277,3,2:55.0,Shooting foul by P. Mills (drawn by M. Robinson),,66,76
278,3,2:55.0,M. Robinson makes free throw 1 of 2,,67,76
279,3,2:55.0,,D. Bertāns enters the game for D. DeRozan,67,76
280,3,2:55.0,M. Robinson misses free throw 2 of 2,,67,76
281,3,2:53.0,,Defensive rebound by D. Bertāns,67,76
282,3,2:40.0,,R. Gay misses 2-pt dunk from 1 ft (block by M. Robinson),67,76
283,3,2:37.0,Defensive rebound by L. Thomas,,67,76
284,3,2:24.0,D. Dotson misses 2-pt layup from 2 ft,,67,76
285,3,2:22.0,,Defensive rebound by L. Aldridge,67,76
286,3,2:14.0,,Turnover by P. Mills (bad pass; steal by K. Allen),67,76
287,3,2:11.0,K. Allen misses 2-pt layup from 1 ft,,67,76
288,3,2:07.0,,Defensive rebound by D. Bertāns,67,76
289,3,2:05.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by P. Mills),67,79
290,3,1:44.0,E. Mudiay makes 2-pt jump shot from 15 ft,,69,79
291,3,1:29.0,,D. Bertāns misses 3-pt jump shot from 25 ft,69,79
292,3,1:27.0,Defensive rebound by E. Mudiay,,69,79
293,3,1:08.0,K. Allen misses 2-pt layup from 1 ft,,69,79
294,3,1:05.0,,Defensive rebound by L. Aldridge,69,79
295,3,1:01.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by R. Gay),69,81
296,3,1:01.0,,Shooting foul by E. Mudiay (drawn by M. Belinelli),69,81
297,3,1:01.0,A. Trier enters the game for E. Mudiay,,69,81
298,3,1:01.0,,J. Poeltl enters the game for L. Aldridge,69,81
299,3,1:01.0,,M. Belinelli makes free throw 1 of 1,69,82
300,3,0:46.0,Turnover by L. Thomas (out of bounds lost ball),,69,82
301,3,0:24.0,,R. Gay misses 3-pt jump shot from 26 ft,69,82
302,3,0:22.0,Defensive rebound by D. Dotson,,69,82
303,3,0:11.0,Personal take foul by D. Bertāns (drawn by D. Dotson),,69,82
304,3,0:11.0,,D. White enters the game for D. Bertāns,69,82
305,3,0:00.0,Turnover by A. Trier (bad pass; steal by M. Belinelli),,69,82
306,4,11:43.0,,J. Poeltl makes 2-pt dunk from 2 ft (assist by R. Gay),69,84
307,4,11:16.0,Turnover by H. Ellenson (lost ball; steal by R. Gay),,69,84
308,4,11:12.0,,P. Mills misses 3-pt jump shot from 25 ft,69,84
309,4,11:08.0,Defensive rebound by A. Trier,,69,84
310,4,10:47.0,J. Jenkins misses 2-pt jump shot from 20 ft,,69,84
311,4,10:44.0,,Defensive rebound by R. Gay,69,84
312,4,10:38.0,,R. Gay makes 2-pt layup from 1 ft,69,86
313,4,10:32.0,New York full timeout,,69,86
314,4,10:27.0,Turnover by H. Ellenson (bad pass),,69,86
315,4,10:12.0,,R. Gay makes 2-pt jump shot from 20 ft (assist by D. Bertāns),69,88
316,4,9:57.0,Turnover by K. Allen (bad pass),,69,88
317,4,9:57.0,E. Mudiay enters the game for J. Jenkins,,69,88
318,4,9:49.0,,P. Mills misses 3-pt jump shot from 25 ft,69,88
319,4,9:45.0,Defensive rebound by A. Trier,,69,88
320,4,9:38.0,A. Trier misses 2-pt jump shot from 15 ft,,69,88
321,4,9:37.0,Offensive rebound by M. Robinson,,69,88
322,4,9:37.0,Personal foul by D. Bertāns (drawn by M. Robinson),,69,88
323,4,9:37.0,D. Jordan enters the game for H. Ellenson,,69,88
324,4,9:37.0,,D. Cunningham enters the game for R. Gay,69,88
325,4,9:27.0,A. Trier misses 2-pt jump shot from 19 ft,,69,88
326,4,9:21.0,Offensive rebound by D. Jordan,,69,88
327,4,9:21.0,D. Jordan makes 2-pt layup from 1 ft,,71,88
328,4,8:59.0,,P. Mills misses 3-pt jump shot from 24 ft,71,88
329,4,8:56.0,Defensive rebound by M. Robinson,,71,88
330,4,8:49.0,D. Jordan makes 2-pt layup from 1 ft (assist by E. Mudiay),,73,88
331,4,8:23.0,,M. Belinelli misses 2-pt jump shot from 19 ft,73,88
332,4,8:21.0,Defensive rebound by E. Mudiay,,73,88
333,4,8:12.0,A. Trier misses 3-pt jump shot from 23 ft,,73,88
334,4,8:10.0,,Defensive rebound by D. Bertāns,73,88
335,4,7:55.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by P. Mills),73,90
336,4,7:39.0,A. Trier misses 3-pt jump shot from 26 ft,,73,90
337,4,7:37.0,,Defensive rebound by M. Belinelli,73,90
338,4,7:29.0,,D. Bertāns makes 3-pt jump shot from 27 ft (assist by J. Poeltl),73,93
339,4,7:27.0,New York full timeout,,73,93
340,4,7:27.0,D. Dotson enters the game for K. Allen,,73,93
341,4,7:27.0,,B. Forbes enters the game for M. Belinelli,73,93
342,4,7:27.0,,D. White enters the game for P. Mills,73,93
343,4,7:09.0,D. Dotson misses 3-pt jump shot from 24 ft,,73,93
344,4,7:01.0,Offensive rebound by M. Robinson,,73,93
345,4,7:00.0,Turnover by M. Robinson (bad pass; steal by J. Poeltl),,73,93
346,4,6:50.0,,D. Bertāns misses 3-pt jump shot from 28 ft,73,93
347,4,6:46.0,Defensive rebound by D. Jordan,,73,93
348,4,6:33.0,A. Trier misses 2-pt layup from 1 ft (block by J. Poeltl),,73,93
349,4,6:28.0,Offensive rebound by M. Robinson,,73,93
350,4,6:27.0,M. Robinson misses 2-pt layup from 3 ft (block by J. Poeltl),,73,93
351,4,6:24.0,,Defensive rebound by J. Poeltl,73,93
352,4,6:23.0,,Personal foul by M. Robinson (drawn by D. White),73,93
353,4,6:23.0,K. Allen enters the game for A. Trier,,73,93
354,4,6:14.0,,B. Forbes makes 2-pt jump shot from 17 ft (assist by J. Poeltl),73,95
355,4,6:00.0,E. Mudiay misses 2-pt jump shot from 18 ft,,73,95
356,4,6:00.0,,Defensive rebound by J. Poeltl,73,95
357,4,5:40.0,,D. Bertāns makes 2-pt dunk from 1 ft (assist by D. White),73,97
358,4,5:18.0,D. Jordan makes 2-pt layup from 3 ft,,75,97
359,4,5:18.0,Shooting foul by D. Bertāns (drawn by D. Jordan),,75,97
360,4,5:18.0,,C. Metu enters the game for B. Forbes,75,97
361,4,5:18.0,,L. Walker enters the game for J. Poeltl,75,97
362,4,5:18.0,D. Jordan makes free throw 1 of 1,,76,97
363,4,5:00.0,,L. Walker misses 2-pt jump shot from 8 ft,76,97
364,4,4:55.0,,Offensive rebound by D. Bertāns,76,97
365,4,4:55.0,,D. Bertāns makes 2-pt layup at rim,76,99
366,4,4:43.0,D. Dotson makes 3-pt jump shot from 26 ft (assist by D. Jordan),,79,99
367,4,4:34.0,,San Antonio full timeout,79,99
368,4,4:34.0,L. Kornet enters the game for M. Robinson,,79,99
369,4,4:34.0,,P. Mills enters the game for D. White,79,99
370,4,4:22.0,,Shooting foul by E. Mudiay (drawn by D. Bertāns),79,99
371,4,4:22.0,,D. Bertāns makes free throw 1 of 2,79,100
372,4,4:22.0,,D. Bertāns makes free throw 2 of 2,79,101
373,4,4:11.0,L. Kornet misses 3-pt jump shot from 26 ft,,79,101
374,4,4:07.0,,Defensive rebound by C. Metu,79,101
375,4,3:49.0,,C. Metu misses 2-pt jump shot from 13 ft,79,101
376,4,3:46.0,Defensive rebound by D. Dotson,,79,101
377,4,3:38.0,,Violation by Team (kicked ball),79,101
378,4,3:38.0,,Q. Pondexter enters the game for D. Bertāns,79,101
379,4,3:26.0,Turnover by E. Mudiay (lost ball; steal by L. Walker),,79,101
380,4,3:21.0,,C. Metu makes 2-pt dunk from 1 ft (assist by Q. Pondexter),79,103
