,QUARTER,TIME_REMAINING,PORTLAND_ACTION,MEMPHIS_ACTION,PORTLAND_SCORE,MEMPHIS_SCORE
54,1,4:56.0,D. Lillard makes 2-pt layup at rim,,24,12
55,1,4:47.0,,D. Wright misses 2-pt jump shot from 9 ft,24,12
56,1,4:44.0,Defensive rebound by J. Nurkić,,24,12
57,1,4:36.0,A. Aminu makes 2-pt dunk from 1 ft (assist by J. Nurkić),,26,12
58,1,4:23.0,,J. Noah misses 2-pt layup from 1 ft,26,12
59,1,4:21.0,Defensive rebound by M. Harkless,,26,12
60,1,4:15.0,C. McCollum makes 2-pt jump shot from 7 ft,,28,12
61,1,4:15.0,,Memphis full timeout,28,12
62,1,4:15.0,R. Hood enters the game for A. Aminu,,28,12
63,1,4:15.0,E. Freedom enters the game for M. Harkless,,28,12
64,1,4:15.0,J. Layman enters the game for J. Nurkić,,28,12
65,1,4:01.0,,Personal foul by E. Freedom (drawn by A. Bradley),28,12
66,1,3:54.0,,A. Bradley misses 2-pt layup from 1 ft,28,12
67,1,3:50.0,Defensive rebound by E. Freedom,,28,12
68,1,3:43.0,D. Lillard misses 3-pt jump shot from 28 ft,,28,12
69,1,3:40.0,,Defensive rebound by A. Bradley,28,12
70,1,3:30.0,,C. Parsons misses 3-pt jump shot from 23 ft,28,12
71,1,3:27.0,Defensive rebound by Team,,28,12
72,1,3:27.0,,C. Miles enters the game for A. Bradley,28,12
73,1,3:13.0,D. Lillard misses 2-pt jump shot from 17 ft,,28,12
74,1,3:10.0,,Defensive rebound by I. Rabb,28,12
75,1,3:05.0,,D. Wright makes 2-pt jump shot from 1 ft,28,14
76,1,2:46.0,J. Layman misses 3-pt jump shot from 24 ft,,28,14
77,1,2:43.0,,Defensive rebound by D. Wright,28,14
78,1,2:39.0,,D. Wright makes 2-pt jump shot from 1 ft,28,16
79,1,2:24.0,R. Hood misses 2-pt jump shot from 11 ft,,28,16
80,1,2:19.0,,Defensive rebound by J. Noah,28,16
81,1,2:11.0,,D. Wright makes 2-pt layup from 1 ft (assist by J. Noah),28,18
82,1,1:54.0,Shooting foul by C. Parsons (drawn by C. McCollum),,28,18
83,1,1:54.0,C. McCollum makes free throw 1 of 2,,29,18
84,1,1:54.0,C. McCollum makes free throw 2 of 2,,30,18
85,1,1:34.0,,J. Noah misses 2-pt layup from 1 ft,30,18
86,1,1:30.0,Defensive rebound by J. Layman,,30,18
87,1,1:26.0,R. Hood makes 3-pt jump shot from 23 ft (assist by D. Lillard),,33,18
88,1,1:15.0,,Offensive foul by C. Parsons (drawn by J. Layman),33,18
89,1,1:15.0,,Turnover by C. Parsons (offensive foul),33,18
90,1,1:15.0,E. Turner enters the game for C. McCollum,,33,18
91,1,1:06.0,Turnover by E. Turner (bad pass; steal by J. Noah),,33,18
92,1,0:55.0,,Shooting foul by J. Layman (drawn by D. Wright),33,18
93,1,0:55.0,,D. Wright makes free throw 1 of 2,33,19
94,1,0:55.0,,D. Wright makes free throw 2 of 2,33,20
95,1,0:33.0,Turnover by D. Lillard (bad pass; steal by C. Parsons),,33,20
96,1,0:25.0,,J. Noah misses 2-pt layup from 1 ft,33,20
97,1,0:22.0,Defensive rebound by E. Turner,,33,20
98,1,0:00.0,D. Lillard misses 3-pt jump shot from 25 ft,,33,20
99,1,0:00.0,Offensive rebound by Team,,33,20
100,2,11:46.0,,I. Rabb makes 2-pt hook shot from 4 ft (assist by J. Noah),33,22
101,2,11:26.0,E. Freedom makes 2-pt layup from 1 ft,,35,22
102,2,11:11.0,,D. Wright makes 3-pt jump shot from 25 ft (assist by I. Rabb),35,25
103,2,10:57.0,Shooting foul by C. Miles (drawn by S. Curry),,35,25
104,2,10:57.0,S. Curry misses free throw 1 of 2,,35,25
105,2,10:57.0,Offensive rebound by Team,,35,25
106,2,10:57.0,S. Curry makes free throw 2 of 2,,36,25
107,2,10:47.0,,J. Noah misses 2-pt jump shot from 20 ft,36,25
108,2,10:46.0,,Offensive rebound by Team,36,25
109,2,10:46.0,Loose ball foul by J. Layman (drawn by I. Rabb),,36,25
110,2,10:37.0,,D. Wright misses 2-pt layup from 1 ft,36,25
111,2,10:33.0,Defensive rebound by E. Freedom,,36,25
112,2,10:30.0,E. Freedom makes 2-pt layup from 1 ft (assist by R. Hood),,38,25
113,2,10:30.0,Shooting foul by I. Rabb (drawn by E. Freedom),,38,25
114,2,10:30.0,E. Freedom misses free throw 1 of 1,,38,25
115,2,10:27.0,,Defensive rebound by I. Rabb,38,25
116,2,10:16.0,,C. Miles misses 3-pt jump shot from 25 ft,38,25
117,2,10:13.0,Defensive rebound by E. Turner,,38,25
118,2,10:09.0,R. Hood misses 2-pt jump shot from 22 ft,,38,25
119,2,10:05.0,,Defensive rebound by J. Noah,38,25
120,2,10:01.0,,Shooting foul by J. Layman (drawn by C. Miles),38,25
121,2,10:01.0,,C. Miles makes free throw 1 of 2,38,26
122,2,10:01.0,M. Harkless enters the game for J. Layman,,38,26
123,2,10:01.0,,B. Caboclo enters the game for I. Rabb,38,26
124,2,10:01.0,,C. Miles makes free throw 2 of 2,38,27
125,2,9:45.0,E. Freedom makes 2-pt layup from 2 ft (assist by E. Turner),,40,27
126,2,9:45.0,Shooting foul by C. Parsons (drawn by E. Freedom),,40,27
127,2,9:45.0,E. Freedom makes free throw 1 of 1,,41,27
128,2,9:31.0,,Turnover by D. Wright (bad pass; steal by M. Harkless),41,27
129,2,9:26.0,,Violation by Team (kicked ball),41,27
130,2,9:26.0,,M. Conley enters the game for C. Parsons,41,27
131,2,9:26.0,,J. Holiday enters the game for D. Wright,41,27
132,2,9:22.0,Shooting foul by B. Caboclo (drawn by E. Freedom),,41,27
133,2,9:22.0,E. Freedom makes free throw 1 of 2,,42,27
134,2,9:22.0,E. Freedom makes free throw 2 of 2,,43,27
135,2,9:03.0,,M. Conley makes 3-pt jump shot from 26 ft (assist by B. Caboclo),43,30
136,2,8:40.0,Turnover by E. Turner (bad pass; steal by C. Miles),,43,30
137,2,8:35.0,,C. Miles makes 2-pt layup at rim,43,32
138,2,8:05.0,E. Turner misses 2-pt jump shot from 11 ft,,43,32
139,2,7:58.0,,Defensive rebound by B. Caboclo,43,32
140,2,7:56.0,,Personal foul by E. Turner (drawn by M. Conley),43,32
141,2,7:45.0,,J. Holiday misses 2-pt jump shot from 16 ft,43,32
142,2,7:42.0,Defensive rebound by E. Turner,,43,32
143,2,7:37.0,M. Harkless misses 3-pt jump shot from 25 ft,,43,32
144,2,7:33.0,,Defensive rebound by J. Noah,43,32
145,2,7:26.0,,M. Conley makes 3-pt jump shot from 26 ft,43,35
146,2,7:24.0,Portland full timeout,,43,35
147,2,7:24.0,C. McCollum enters the game for E. Turner,,43,35
148,2,7:24.0,,J. Valančiūnas enters the game for J. Noah,43,35
149,2,7:06.0,Shooting foul by C. Miles (drawn by R. Hood),,43,35
150,2,7:06.0,R. Hood makes free throw 1 of 2,,44,35
151,2,7:06.0,J. Nurkić enters the game for E. Freedom,,44,35
152,2,7:06.0,R. Hood makes free throw 2 of 2,,45,35
153,2,6:47.0,,M. Conley makes 3-pt jump shot from 26 ft,45,38
154,2,6:34.0,M. Harkless makes 2-pt dunk from 1 ft (assist by J. Nurkić),,47,38
155,2,6:25.0,,Personal foul by R. Hood (drawn by M. Conley),47,38
156,2,6:25.0,A. Aminu enters the game for R. Hood,,47,38
157,2,6:18.0,,Turnover by B. Caboclo (bad pass; steal by A. Aminu),47,38
158,2,6:12.0,C. McCollum makes 2-pt layup from 1 ft,,49,38
159,2,5:58.0,,M. Conley misses 2-pt layup from 1 ft,49,38
160,2,5:54.0,Defensive rebound by J. Nurkić,,49,38
161,2,5:47.0,A. Aminu misses 3-pt jump shot from 23 ft,,49,38
162,2,5:42.0,,Defensive rebound by C. Miles,49,38
163,2,5:35.0,,Personal foul by A. Aminu (drawn by C. Miles),49,38
164,2,5:35.0,,C. Miles makes free throw 1 of 2,49,39
165,2,5:35.0,,A. Bradley enters the game for B. Caboclo,49,39
166,2,5:35.0,,C. Miles makes free throw 2 of 2,49,40
167,2,5:27.0,Turnover by S. Curry (bad pass; steal by J. Holiday),,49,40
168,2,5:23.0,,M. Conley makes 2-pt layup from 1 ft (assist by A. Bradley),49,42
169,2,5:10.0,C. McCollum makes 3-pt jump shot from 25 ft,,52,42
170,2,4:57.0,,Personal foul by M. Harkless (drawn by M. Conley),52,42
171,2,4:57.0,,M. Conley misses free throw 1 of 2,52,42
172,2,4:57.0,,Offensive rebound by Team,52,42
173,2,4:57.0,D. Lillard enters the game for S. Curry,,52,42
174,2,4:57.0,,I. Rabb enters the game for C. Miles,52,42
175,2,4:57.0,,M. Conley makes free throw 2 of 2,52,43
176,2,4:43.0,M. Harkless misses 2-pt layup from 5 ft (block by I. Rabb),,52,43
177,2,4:40.0,,Defensive rebound by J. Holiday,52,43
178,2,4:31.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by M. Conley),52,45
179,2,4:13.0,Personal foul by M. Conley (drawn by D. Lillard),,52,45
180,2,4:13.0,D. Lillard makes free throw 1 of 2,,53,45
181,2,4:13.0,D. Lillard makes free throw 2 of 2,,54,45
182,2,4:02.0,,Personal foul by J. Nurkić (drawn by M. Conley),54,45
183,2,4:02.0,,M. Conley makes free throw 1 of 2,54,46
184,2,4:02.0,,M. Conley makes free throw 2 of 2,54,47
185,2,3:50.0,A. Aminu misses 3-pt jump shot from 26 ft,,54,47
186,2,3:47.0,,Defensive rebound by J. Valančiūnas,54,47
187,2,3:29.0,,A. Bradley misses 3-pt jump shot from 24 ft,54,47
188,2,3:26.0,Defensive rebound by J. Nurkić,,54,47
189,2,3:10.0,M. Harkless makes 3-pt jump shot from 23 ft (assist by J. Nurkić),,57,47
190,2,2:52.0,,J. Holiday misses 3-pt jump shot from 26 ft,57,47
191,2,2:50.0,Defensive rebound by J. Nurkić,,57,47
192,2,2:40.0,J. Nurkić makes 2-pt dunk at rim (assist by D. Lillard),,59,47
193,2,2:23.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by M. Conley),59,50
194,2,2:03.0,D. Lillard misses 3-pt jump shot from 26 ft,,59,50
195,2,2:00.0,,Defensive rebound by I. Rabb,59,50
196,2,1:46.0,,J. Valančiūnas makes 3-pt jump shot from 26 ft (assist by I. Rabb),59,53
197,2,1:25.0,Offensive foul by J. Nurkić (drawn by J. Valančiūnas),,59,53
198,2,1:25.0,Turnover by J. Nurkić (offensive foul),,59,53
199,2,1:25.0,,Memphis full timeout,59,53
200,2,1:25.0,E. Freedom enters the game for J. Nurkić,,59,53
201,2,1:25.0,,J. Noah enters the game for I. Rabb,59,53
202,2,1:25.0,,D. Wright enters the game for J. Valančiūnas,59,53
203,2,1:14.0,,A. Bradley makes 2-pt jump shot from 19 ft (assist by J. Noah),59,55
204,2,0:51.0,E. Freedom makes 2-pt hook shot from 3 ft (assist by M. Harkless),,61,55
205,2,0:39.0,,M. Conley misses 2-pt jump shot from 11 ft,61,55
206,2,0:36.0,,Offensive rebound by J. Noah,61,55
207,2,0:36.0,,J. Noah makes 2-pt layup from 1 ft,61,57
208,2,0:31.0,C. McCollum misses 2-pt jump shot from 8 ft,,61,57
209,2,0:28.0,Offensive rebound by E. Freedom,,61,57
210,2,0:28.0,Turnover by E. Freedom (out of bounds lost ball),,61,57
211,2,0:12.0,,Shooting foul by M. Harkless (drawn by M. Conley),61,57
212,2,0:12.0,,M. Conley makes free throw 1 of 2,61,58
213,2,0:12.0,S. Curry enters the game for E. Freedom,,61,58
214,2,0:12.0,,M. Conley makes free throw 2 of 2,61,59
215,2,0:03.0,D. Lillard makes 2-pt layup from 1 ft,,63,59
216,2,0:00.0,,D. Wright makes 2-pt jump shot from 20 ft,63,61
217,3,11:38.0,,M. Conley misses 3-pt jump shot from 27 ft,63,61
218,3,11:36.0,Defensive rebound by C. McCollum,,63,61
219,3,11:28.0,M. Harkless misses 3-pt jump shot from 23 ft,,63,61
220,3,11:25.0,,Defensive rebound by M. Conley,63,61
221,3,11:16.0,,B. Caboclo misses 3-pt jump shot from 26 ft,63,61
222,3,11:12.0,Defensive rebound by C. McCollum,,63,61
223,3,11:05.0,M. Harkless makes 2-pt layup from 1 ft (assist by C. McCollum),,65,61
224,3,10:38.0,,A. Bradley misses 3-pt jump shot from 25 ft,65,61
225,3,10:38.0,,Offensive rebound by Team,65,61
226,3,10:38.0,,Turnover by Team (shot clock),65,61
227,3,10:28.0,Offensive foul by C. McCollum (drawn by A. Bradley),,65,61
228,3,10:28.0,Turnover by C. McCollum (offensive foul),,65,61
229,3,10:20.0,,Offensive foul by B. Caboclo (drawn by C. McCollum),65,61
230,3,10:20.0,,Turnover by B. Caboclo (offensive foul),65,61
231,3,10:10.0,Personal foul by J. Valančiūnas (drawn by D. Lillard),,65,61
232,3,10:04.0,Turnover by D. Lillard (bad pass; steal by J. Holiday),,65,61
233,3,9:56.0,,Turnover by B. Caboclo (step out of bounds),65,61
234,3,9:44.0,C. McCollum makes 2-pt jump shot from 21 ft (assist by J. Nurkić),,67,61
235,3,9:42.0,,Memphis full timeout,67,61
236,3,9:23.0,,J. Valančiūnas makes 2-pt dunk from 1 ft,67,63
237,3,9:09.0,D. Lillard makes 3-pt jump shot from 29 ft,,70,63
238,3,8:44.0,,A. Bradley misses 2-pt jump shot from 14 ft,70,63
239,3,8:42.0,Defensive rebound by D. Lillard,,70,63
240,3,8:30.0,Turnover by D. Lillard (bad pass; steal by M. Conley),,70,63
241,3,8:26.0,,Shooting foul by C. McCollum (drawn by B. Caboclo),70,63
242,3,8:26.0,,B. Caboclo makes free throw 1 of 2,70,64
243,3,8:26.0,,B. Caboclo misses free throw 2 of 2,70,64
244,3,8:24.0,Defensive rebound by M. Harkless,,70,64
245,3,8:19.0,D. Lillard misses 3-pt jump shot from 32 ft,,70,64
246,3,8:15.0,,Defensive rebound by A. Bradley,70,64
247,3,8:12.0,,M. Conley makes 2-pt layup from 1 ft (assist by A. Bradley),70,66
248,3,7:50.0,J. Nurkić misses 2-pt jump shot from 10 ft (block by J. Valančiūnas),,70,66
249,3,7:46.0,,Defensive rebound by J. Valančiūnas,70,66
250,3,7:40.0,,M. Conley misses 2-pt jump shot from 12 ft,70,66
251,3,7:36.0,Defensive rebound by M. Harkless,,70,66
252,3,7:36.0,,Violation by Team (kicked ball),70,66
253,3,7:32.0,C. McCollum makes 3-pt jump shot from 28 ft,,73,66
254,3,7:18.0,,Personal foul by M. Harkless (drawn by M. Conley),73,66
255,3,7:10.0,,A. Bradley misses 3-pt jump shot from 25 ft,73,66
256,3,7:08.0,Defensive rebound by J. Nurkić,,73,66
257,3,7:06.0,Turnover by J. Nurkić (bad pass; steal by A. Bradley),,73,66
258,3,7:00.0,,Turnover by A. Bradley (step out of bounds),73,66
259,3,7:00.0,,J. Noah enters the game for J. Valančiūnas,73,66
260,3,6:49.0,M. Harkless makes 2-pt dunk at rim (assist by J. Nurkić),,75,66
261,3,6:24.0,,M. Conley makes 2-pt jump shot from 21 ft (assist by B. Caboclo),75,68
262,3,6:13.0,Personal foul by A. Bradley (drawn by C. McCollum),,75,68
263,3,6:13.0,,D. Wright enters the game for J. Holiday,75,68
264,3,6:04.0,J. Nurkić makes 2-pt layup from 1 ft (assist by D. Lillard),,77,68
265,3,5:48.0,,M. Conley misses 2-pt jump shot from 13 ft,77,68
266,3,5:45.0,Defensive rebound by M. Harkless,,77,68
267,3,5:39.0,C. McCollum misses 3-pt jump shot from 26 ft,,77,68
268,3,5:37.0,,Defensive rebound by J. Noah,77,68
269,3,5:33.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Noah),77,71
270,3,5:15.0,A. Aminu misses 3-pt jump shot from 26 ft,,77,71
271,3,5:13.0,,Defensive rebound by J. Noah,77,71
272,3,5:02.0,,D. Wright misses 2-pt layup from 1 ft (block by J. Nurkić),77,71
273,3,4:59.0,,Offensive rebound by J. Noah,77,71
274,3,4:58.0,,D. Wright makes 2-pt layup from 2 ft (assist by J. Noah),77,73
275,3,4:58.0,Portland full timeout,,77,73
276,3,4:58.0,R. Hood enters the game for A. Aminu,,77,73
277,3,4:58.0,J. Layman enters the game for M. Harkless,,77,73
278,3,4:58.0,,C. Miles enters the game for B. Caboclo,77,73
279,3,4:58.0,,I. Rabb enters the game for M. Conley,77,73
280,3,4:43.0,D. Lillard makes 3-pt jump shot from 26 ft,,80,73
281,3,4:24.0,,A. Bradley misses 2-pt jump shot from 12 ft (block by C. McCollum),80,73
282,3,4:23.0,,Offensive rebound by Team,80,73
283,3,4:18.0,,J. Noah misses 2-pt layup from 1 ft (block by J. Nurkić),80,73
284,3,4:15.0,Defensive rebound by J. Layman,,80,73
285,3,4:11.0,D. Lillard misses 3-pt jump shot from 27 ft,,80,73
286,3,4:07.0,,Defensive rebound by Team,80,73
287,3,3:52.0,,D. Wright makes 2-pt layup from 1 ft,80,75
288,3,3:52.0,,Shooting foul by D. Lillard (drawn by D. Wright),80,75
289,3,3:52.0,S. Curry enters the game for C. McCollum,,80,75
290,3,3:52.0,,D. Wright makes free throw 1 of 1,80,76
291,3,3:34.0,R. Hood misses 2-pt jump shot from 16 ft,,80,76
292,3,3:32.0,,Defensive rebound by I. Rabb,80,76
293,3,3:27.0,,Turnover by J. Noah (bad pass),80,76
294,3,3:05.0,Turnover by S. Curry (bad pass; steal by D. Wright),,80,76
295,3,3:02.0,,D. Wright makes 2-pt layup from 1 ft (assist by J. Noah),80,78
296,3,2:50.0,S. Curry misses 3-pt jump shot from 25 ft,,80,78
297,3,2:47.0,,Defensive rebound by J. Noah,80,78
298,3,2:37.0,,Turnover by J. Noah (bad pass; steal by R. Hood),80,78
299,3,2:25.0,R. Hood misses 2-pt layup from 2 ft,,80,78
300,3,2:21.0,,Defensive rebound by I. Rabb,80,78
301,3,2:13.0,,A. Bradley misses 3-pt jump shot from 24 ft,80,78
302,3,2:11.0,Defensive rebound by J. Layman,,80,78
303,3,1:58.0,J. Nurkić misses 3-pt jump shot from 27 ft,,80,78
304,3,1:57.0,,Defensive rebound by A. Bradley,80,78
305,3,1:55.0,,Personal foul by J. Nurkić (drawn by J. Noah),80,78
306,3,1:55.0,E. Freedom enters the game for J. Nurkić,,80,78
307,3,1:55.0,,M. Conley enters the game for A. Bradley,80,78
308,3,1:53.0,,Shooting foul by E. Freedom (drawn by D. Wright),80,78
309,3,1:53.0,,D. Wright misses free throw 1 of 2,80,78
310,3,1:53.0,,Offensive rebound by Team,80,78
311,3,1:53.0,Portland full timeout,,80,78
312,3,1:53.0,,D. Wright makes free throw 2 of 2,80,79
313,3,1:29.0,J. Layman makes 2-pt layup from 1 ft (assist by D. Lillard),,82,79
314,3,1:08.0,,Turnover by I. Rabb (out of bounds lost ball),82,79
315,3,0:57.0,D. Lillard makes 2-pt layup at rim,,84,79
316,3,0:45.0,,Shooting foul by S. Curry (drawn by M. Conley),84,79
317,3,0:45.0,,M. Conley misses free throw 1 of 2,84,79
318,3,0:45.0,,Offensive rebound by Team,84,79
319,3,0:45.0,,J. Holiday enters the game for I. Rabb,84,79
320,3,0:45.0,,M. Conley makes free throw 2 of 2,84,80
321,3,0:34.0,D. Lillard makes 2-pt layup from 1 ft,,86,80
322,3,0:26.0,,J. Noah misses 2-pt layup from 8 ft,86,80
323,3,0:23.0,,Offensive rebound by D. Wright,86,80
324,3,0:23.0,,D. Wright makes 2-pt layup at rim,86,82
325,3,0:06.0,Personal take foul by D. Wright (drawn by D. Lillard),,86,82
326,3,0:06.0,C. McCollum enters the game for E. Freedom,,86,82
327,3,0:06.0,,A. Bradley enters the game for J. Noah,86,82
328,3,0:01.0,D. Lillard misses 2-pt layup from 5 ft,,86,82
329,3,0:01.0,Offensive rebound by S. Curry,,86,82
330,3,0:00.0,S. Curry misses 2-pt layup from 1 ft (block by C. Miles),,86,82
331,3,0:00.0,Offensive rebound by Team,,86,82
332,4,11:43.0,J. Layman misses 3-pt jump shot from 26 ft,,86,82
333,4,11:40.0,,Defensive rebound by I. Rabb,86,82
334,4,11:24.0,,C. Miles makes 3-pt jump shot from 26 ft (assist by J. Noah),86,85
335,4,11:06.0,Turnover by E. Freedom (bad pass; steal by D. Wright),,86,85
336,4,11:00.0,,Turnover by D. Wright (bad pass; steal by R. Hood),86,85
337,4,10:53.0,J. Layman makes 2-pt jump shot from 2 ft,,88,85
338,4,10:34.0,,Turnover by M. Conley (lost ball; steal by S. Curry),88,85
339,4,10:31.0,S. Curry makes 2-pt layup from 1 ft,,90,85
340,4,10:31.0,,Memphis full timeout,90,85
341,4,10:31.0,,A. Bradley enters the game for M. Conley,90,85
342,4,10:11.0,,Turnover by I. Rabb (step out of bounds),90,85
343,4,9:49.0,Turnover by R. Hood (traveling),,90,85
344,4,9:32.0,,Turnover by C. Miles (back court),90,85
345,4,9:22.0,S. Curry misses 3-pt jump shot from 26 ft,,90,85
346,4,9:20.0,Offensive rebound by J. Layman,,90,85
347,4,9:20.0,J. Layman makes 2-pt layup from 1 ft,,92,85
348,4,9:08.0,,A. Bradley misses 2-pt jump shot from 18 ft,92,85
349,4,9:06.0,Defensive rebound by E. Turner,,92,85
350,4,8:57.0,Turnover by E. Turner (bad pass),,92,85
351,4,8:57.0,C. McCollum enters the game for S. Curry,,92,85
352,4,8:57.0,,J. Holiday enters the game for C. Miles,92,85
353,4,8:42.0,,D. Wright misses 3-pt jump shot from 25 ft,92,85
354,4,8:38.0,Defensive rebound by J. Layman,,92,85
355,4,8:22.0,Turnover by E. Freedom (lost ball; steal by J. Noah),,92,85
356,4,8:13.0,,J. Noah misses 2-pt layup from 1 ft,92,85
357,4,8:11.0,Defensive rebound by E. Turner,,92,85
358,4,8:07.0,Shooting foul by A. Bradley (drawn by C. McCollum),,92,85
359,4,8:07.0,C. McCollum makes free throw 1 of 2,,93,85
360,4,8:07.0,,M. Conley enters the game for J. Noah,93,85
361,4,8:07.0,,J. Valančiūnas enters the game for D. Wright,93,85
362,4,8:07.0,C. McCollum makes free throw 2 of 2,,94,85
363,4,7:54.0,,Personal foul by R. Hood (drawn by M. Conley),94,85
364,4,7:54.0,D. Lillard enters the game for E. Turner,,94,85
365,4,7:48.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by I. Rabb),94,88
366,4,7:30.0,Turnover by R. Hood (out of bounds lost ball),,94,88
367,4,7:11.0,,Shooting foul by E. Freedom (drawn by J. Valančiūnas),94,88
368,4,7:11.0,,J. Valančiūnas makes free throw 1 of 2,94,89
369,4,7:11.0,A. Aminu enters the game for R. Hood,,94,89
370,4,7:11.0,M. Harkless enters the game for E. Freedom,,94,89
371,4,7:11.0,J. Nurkić enters the game for J. Layman,,94,89
372,4,7:11.0,,J. Valančiūnas makes free throw 2 of 2,94,90
373,4,6:50.0,J. Nurkić misses 2-pt jump shot from 15 ft,,94,90
374,4,6:46.0,,Defensive rebound by I. Rabb,94,90
375,4,6:33.0,,M. Conley makes 2-pt jump shot from 11 ft,94,92
376,4,6:32.0,Portland full timeout,,94,92
377,4,6:13.0,M. Harkless makes 2-pt dunk from 1 ft (assist by C. McCollum),,96,92
378,4,5:58.0,,Shooting foul by J. Nurkić (drawn by J. Valančiūnas),96,92
379,4,5:58.0,,J. Valančiūnas makes free throw 1 of 2,96,93
380,4,5:58.0,,C. Miles enters the game for I. Rabb,96,93
381,4,5:58.0,,J. Valančiūnas makes free throw 2 of 2,96,94
382,4,5:37.0,D. Lillard misses 3-pt jump shot from 26 ft,,96,94
383,4,5:34.0,,Defensive rebound by C. Miles,96,94
384,4,5:22.0,,M. Conley makes 2-pt jump shot from 13 ft,96,96
