,QUARTER,TIME_REMAINING,INDIANA_ACTION,MEMPHIS_ACTION,INDIANA_SCORE,MEMPHIS_SCORE
390,4,5:23.0,,M. Conley misses 2-pt jump shot from 11 ft,80,85
391,4,5:19.0,,Offensive rebound by J. Jackson,80,85
392,4,5:19.0,,J. Jackson misses 2-pt layup from 1 ft,80,85
393,4,5:18.0,Defensive rebound by T. Young,,80,85
394,4,5:02.0,B. Bogdanović misses 3-pt jump shot from 26 ft,,80,85
395,4,4:59.0,Offensive rebound by T. Young,,80,85
396,4,4:59.0,T. Young makes 2-pt dunk at rim,,82,85
397,4,4:59.0,,Memphis full timeout,82,85
398,4,4:45.0,,M. Gasol makes 2-pt hook shot from 11 ft,82,87
399,4,4:27.0,Turnover by D. Collison (bad pass; steal by M. Gasol),,82,87
400,4,4:21.0,,M. Gasol makes 3-pt jump shot from 27 ft (assist by M. Conley),82,90
401,4,4:19.0,Indiana full timeout,,82,90
402,4,4:19.0,M. Turner enters the game for D. Sabonis,,82,90
403,4,4:03.0,Shooting foul by J. Jackson (drawn by B. Bogdanović),,82,90
404,4,4:03.0,B. Bogdanović makes free throw 1 of 2,,83,90
405,4,4:03.0,T. Evans enters the game for C. Joseph,,83,90
406,4,4:03.0,B. Bogdanović makes free throw 2 of 2,,84,90
407,4,3:52.0,,M. Gasol misses 3-pt jump shot from 26 ft,84,90
408,4,3:49.0,Defensive rebound by Team,,84,90
409,4,3:49.0,,Loose ball foul by B. Caboclo (drawn by B. Bogdanović),84,90
410,4,3:49.0,B. Bogdanović makes free throw 1 of 2,,85,90
411,4,3:49.0,B. Bogdanović makes free throw 2 of 2,,86,90
412,4,3:30.0,,M. Conley makes 3-pt jump shot from 26 ft,86,93
413,4,3:07.0,B. Bogdanović misses 2-pt layup from 7 ft,,86,93
414,4,3:05.0,,Defensive rebound by M. Gasol,86,93
415,4,2:49.0,,B. Caboclo makes 3-pt jump shot from 26 ft (assist by J. Jackson),86,96
416,4,2:28.0,T. Young misses 2-pt layup from 7 ft,,86,96
417,4,2:28.0,Offensive rebound by Team,,86,96
418,4,2:28.0,,Loose ball foul by B. Caboclo (drawn by B. Bogdanović),86,96
419,4,2:28.0,B. Bogdanović makes free throw 1 of 2,,87,96
420,4,2:28.0,B. Bogdanović misses free throw 2 of 2,,87,96
421,4,2:27.0,,Defensive rebound by B. Caboclo,87,96
422,4,2:09.0,,M. Gasol makes 3-pt jump shot from 26 ft (assist by J. Holiday),87,99
423,4,2:07.0,Indiana full timeout,,87,99
424,4,1:54.0,B. Bogdanović misses 3-pt jump shot from 25 ft (block by B. Caboclo),,87,99
425,4,1:49.0,Offensive rebound by T. Young,,87,99
426,4,1:48.0,Turnover by T. Young (bad pass; steal by M. Conley),,87,99
427,4,1:29.0,,J. Jackson makes 2-pt jump shot from 7 ft (assist by M. Conley),87,101
428,4,1:14.0,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by T. Evans),,90,101
429,4,0:55.0,,M. Conley misses 3-pt jump shot from 25 ft,90,101
430,4,0:53.0,Defensive rebound by D. Collison,,90,101
431,4,0:47.0,M. Turner makes 3-pt jump shot from 28 ft (assist by D. Collison),,93,101
432,4,0:44.0,,Personal take foul by B. Bogdanović (drawn by M. Conley),93,101
433,4,0:38.0,,Personal take foul by T. Young (drawn by M. Gasol),93,101
434,4,0:38.0,,M. Gasol makes free throw 1 of 2,93,102
435,4,0:38.0,,M. Gasol misses free throw 2 of 2,93,102
436,4,0:37.0,Defensive rebound by B. Bogdanović,,93,102
437,4,0:37.0,Indiana full timeout,,93,102
438,4,0:37.0,D. McDermott enters the game for T. Evans,,93,102
439,4,0:33.0,D. Collison makes 3-pt jump shot from 22 ft (assist by B. Bogdanović),,96,102
440,4,0:30.0,,Personal take foul by B. Bogdanović (drawn by J. Holiday),96,102
441,4,0:30.0,,J. Holiday makes free throw 1 of 2,96,103
442,4,0:30.0,,J. Holiday makes free throw 2 of 2,96,104
443,4,0:22.0,Shooting foul by M. Conley (drawn by D. Collison),,96,104
444,4,0:22.0,D. Collison makes free throw 1 of 2,,97,104
445,4,0:22.0,D. Collison makes free throw 2 of 2,,98,104
446,4,0:19.0,,Personal foul by B. Bogdanović (drawn by J. Holiday),98,104
447,4,0:19.0,C. Joseph enters the game for B. Bogdanović,,98,104
448,4,0:19.0,,J. Holiday makes free throw 1 of 2,98,105
449,4,0:19.0,,S. Mack enters the game for J. Jackson,98,105
450,4,0:19.0,,J. Holiday misses free throw 2 of 2,98,105
451,4,0:17.0,Defensive rebound by T. Young,,98,105
452,4,0:11.0,Personal foul by M. Conley (drawn by D. Collison),,98,105
453,4,0:11.0,D. Collison makes free throw 1 of 2,,99,105
454,4,0:11.0,D. Collison makes free throw 2 of 2,,100,105
455,4,0:10.0,,Personal take foul by T. Young (drawn by M. Conley),100,105
456,4,0:10.0,A. Holiday enters the game for T. Young,,100,105
457,4,0:10.0,,M. Conley misses free throw 1 of 2,100,105
458,4,0:10.0,,Offensive rebound by Team,100,105
459,4,0:10.0,,M. Conley makes free throw 2 of 2,100,106
460,4,0:01.0,M. Turner makes 3-pt jump shot from 26 ft (assist by D. Collison),,103,106
