,QUARTER,TIME_REMAINING,TORONTO_ACTION,MILWAUKEE_ACTION,TORONTO_SCORE,MILWAUKEE_SCORE
81,1,2:44.0,,Defensive rebound by J. Henson,26,23
82,1,2:37.0,,Personal foul by L. Brown (drawn by M. Brogdon),26,23
83,1,2:37.0,Toronto full timeout,,26,23
84,1,2:37.0,N. Powell enters the game for S. Ibaka,,26,23
85,1,2:37.0,J. Valančiūnas enters the game for K. Lowry,,26,23
86,1,2:29.0,,T. Maker makes 3-pt jump shot from 26 ft (assist by J. Henson),26,26
87,1,2:15.0,C. Miles misses 3-pt jump shot from 25 ft,,26,26
88,1,2:13.0,,Defensive rebound by T. Maker,26,26
89,1,2:07.0,,M. Brogdon makes 2-pt layup from 2 ft,26,28
90,1,1:53.0,D. Wright misses 2-pt jump shot from 15 ft,,26,28
91,1,1:50.0,,Defensive rebound by D. DiVincenzo,26,28
92,1,1:48.0,,Shooting foul by N. Powell (drawn by T. Maker),26,28
93,1,1:48.0,,T. Maker misses free throw 1 of 2,26,28
94,1,1:48.0,,Offensive rebound by Team,26,28
95,1,1:48.0,,T. Maker makes free throw 2 of 2,26,29
96,1,1:29.0,C. Miles misses 3-pt jump shot from 26 ft,,26,29
97,1,1:27.0,,Defensive rebound by T. Maker,26,29
98,1,1:26.0,,Turnover by T. Maker (bad pass),26,29
99,1,1:26.0,P. Siakam enters the game for N. Powell,,26,29
100,1,1:16.0,L. Brown misses 2-pt layup from 4 ft,,26,29
101,1,1:14.0,Offensive rebound by J. Valančiūnas,,26,29
102,1,1:13.0,J. Valančiūnas misses 2-pt layup from 2 ft,,26,29
103,1,1:11.0,,Defensive rebound by T. Maker,26,29
104,1,1:08.0,,Turnover by D. DiVincenzo (bad pass; steal by L. Brown),26,29
105,1,1:01.0,J. Valančiūnas misses 3-pt jump shot from 26 ft,,26,29
106,1,0:57.0,,Defensive rebound by D. DiVincenzo,26,29
107,1,0:42.0,,Def 3 sec tech foul by Team,26,29
108,1,0:42.0,,M. Brogdon makes technical free throw,26,30
109,1,0:32.0,,J. Henson misses 3-pt jump shot from 26 ft,26,30
110,1,0:30.0,,Offensive rebound by J. Henson,26,30
111,1,0:27.0,,T. Maker misses 2-pt layup from 2 ft (block by C. Miles),26,30
112,1,0:27.0,Defensive rebound by P. Siakam,,26,30
113,1,0:05.0,C. Miles makes 3-pt jump shot from 27 ft (assist by L. Brown),,29,30
114,1,0:00.0,,T. Maker misses 3-pt jump shot from 33 ft (block by L. Brown),29,30
115,1,0:00.0,,Offensive rebound by Team,29,30
116,2,11:51.0,,Turnover by E. İlyasova (traveling),29,30
117,2,11:34.0,D. Wright misses 3-pt jump shot from 28 ft,,29,30
118,2,11:31.0,,Defensive rebound by E. İlyasova,29,30
119,2,11:14.0,,K. Middleton misses 3-pt jump shot from 27 ft,29,30
120,2,11:04.0,,Offensive rebound by J. Henson,29,30
121,2,11:04.0,,J. Henson makes 2-pt dunk at rim,29,32
122,2,10:56.0,L. Brown misses 3-pt jump shot from 27 ft,,29,32
123,2,10:53.0,,Defensive rebound by J. Henson,29,32
124,2,10:47.0,,T. Snell makes 3-pt jump shot from 28 ft (assist by M. Brogdon),29,35
125,2,10:36.0,,Violation by Team (kicked ball),29,35
126,2,10:36.0,,B. Lopez enters the game for J. Henson,29,35
127,2,10:29.0,C. Miles misses 3-pt jump shot from 27 ft,,29,35
128,2,10:26.0,,Defensive rebound by E. İlyasova,29,35
129,2,10:13.0,,Personal foul by D. Wright (drawn by E. İlyasova),29,35
130,2,10:07.0,,E. İlyasova makes 2-pt dunk from 2 ft (assist by B. Lopez),29,37
131,2,10:06.0,Toronto full timeout,,29,37
132,2,10:06.0,D. Green enters the game for L. Brown,,29,37
133,2,10:06.0,K. Lowry enters the game for D. Wright,,29,37
134,2,9:57.0,Def 3 sec tech foul by Team,,29,37
135,2,9:57.0,K. Lowry makes technical free throw,,30,37
136,2,9:46.0,J. Valančiūnas misses 2-pt layup from 7 ft,,30,37
137,2,9:44.0,,Defensive rebound by E. İlyasova,30,37
138,2,9:38.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by K. Middleton),30,40
139,2,9:22.0,J. Valančiūnas misses 2-pt hook shot from 7 ft,,30,40
140,2,9:20.0,,Defensive rebound by E. İlyasova,30,40
141,2,9:14.0,,B. Lopez misses 3-pt jump shot from 26 ft,30,40
142,2,9:12.0,Defensive rebound by D. Green,,30,40
143,2,9:12.0,Personal foul by B. Lopez (drawn by J. Valančiūnas),,30,40
144,2,9:12.0,,P. Connaughton enters the game for T. Snell,30,40
145,2,9:04.0,Shooting foul by E. İlyasova (drawn by J. Valančiūnas),,30,40
146,2,9:04.0,J. Valančiūnas makes free throw 1 of 2,,31,40
147,2,9:04.0,,E. Bledsoe enters the game for M. Brogdon,31,40
148,2,9:04.0,J. Valančiūnas makes free throw 2 of 2,,32,40
149,2,8:47.0,,B. Lopez makes 2-pt dunk from 1 ft (assist by E. Bledsoe),32,42
150,2,8:46.0,,Technical foul by B. Lopez,32,42
151,2,8:46.0,K. Lowry misses technical free throw,,32,42
152,2,8:46.0,Offensive rebound by Team,,32,42
153,2,8:33.0,J. Valančiūnas misses 2-pt jump shot from 21 ft,,32,42
154,2,8:31.0,,Defensive rebound by E. İlyasova,32,42
155,2,8:20.0,,B. Lopez misses 3-pt jump shot from 27 ft,32,42
156,2,8:16.0,Defensive rebound by D. Green,,32,42
157,2,8:13.0,C. Miles misses 3-pt jump shot from 30 ft,,32,42
158,2,8:10.0,,Defensive rebound by B. Lopez,32,42
159,2,8:07.0,,Offensive foul by K. Middleton (drawn by K. Lowry),32,42
160,2,8:07.0,,Turnover by K. Middleton (offensive foul),32,42
161,2,8:07.0,S. Ibaka enters the game for C. Miles,,32,42
162,2,8:07.0,N. Powell enters the game for J. Valančiūnas,,32,42
163,2,7:49.0,D. Green makes 3-pt jump shot from 23 ft (assist by K. Lowry),,35,42
164,2,7:42.0,,Turnover by E. Bledsoe (bad pass; steal by D. Green),35,42
165,2,7:30.0,P. Siakam makes 2-pt layup at rim,,37,42
166,2,7:15.0,,E. İlyasova misses 3-pt jump shot from 27 ft,37,42
167,2,7:12.0,Defensive rebound by D. Green,,37,42
168,2,7:07.0,K. Lowry misses 3-pt jump shot from 23 ft,,37,42
169,2,7:07.0,,Defensive rebound by K. Middleton,37,42
170,2,6:58.0,,Personal foul by K. Lowry (drawn by P. Connaughton),37,42
171,2,6:46.0,,K. Middleton makes 3-pt jump shot from 28 ft,37,45
172,2,6:32.0,S. Ibaka makes 2-pt jump shot from 12 ft (assist by K. Lowry),,39,45
173,2,6:25.0,,Turnover by E. Bledsoe (bad pass; steal by P. Siakam),39,45
174,2,6:21.0,P. Siakam makes 2-pt layup from 1 ft,,41,45
175,2,6:21.0,,Milwaukee full timeout,41,45
176,2,6:21.0,,T. Maker enters the game for E. İlyasova,41,45
177,2,6:07.0,,Shooting foul by S. Ibaka (drawn by B. Lopez),41,45
178,2,6:07.0,,B. Lopez makes free throw 1 of 2,41,46
179,2,6:07.0,,D. DiVincenzo enters the game for K. Middleton,41,46
180,2,6:07.0,,B. Lopez makes free throw 2 of 2,41,47
181,2,5:53.0,N. Powell makes 3-pt jump shot from 23 ft (assist by S. Ibaka),,44,47
182,2,5:34.0,,D. DiVincenzo misses 3-pt jump shot from 27 ft,44,47
183,2,5:31.0,Defensive rebound by S. Ibaka,,44,47
184,2,5:24.0,S. Ibaka misses 2-pt jump shot from 15 ft,,44,47
185,2,5:21.0,Offensive rebound by P. Siakam,,44,47
186,2,5:14.0,S. Ibaka misses 2-pt jump shot from 17 ft,,44,47
187,2,5:11.0,,Defensive rebound by P. Connaughton,44,47
188,2,5:03.0,,Personal foul by K. Lowry (drawn by E. Bledsoe),44,47
189,2,5:00.0,,P. Connaughton makes 2-pt dunk from 2 ft (assist by D. DiVincenzo),44,49
190,2,4:48.0,Shooting foul by B. Lopez (drawn by P. Siakam),,44,49
191,2,4:48.0,P. Siakam makes free throw 1 of 2,,45,49
192,2,4:48.0,P. Siakam makes free throw 2 of 2,,46,49
193,2,4:35.0,,T. Maker makes 2-pt dunk from 1 ft (assist by E. Bledsoe),46,51
194,2,4:26.0,Turnover by K. Lowry (step out of bounds),,46,51
195,2,4:11.0,,E. Bledsoe makes 2-pt layup from 1 ft,46,53
196,2,4:02.0,K. Lowry misses 3-pt jump shot from 27 ft,,46,53
197,2,3:59.0,,Defensive rebound by P. Connaughton,46,53
198,2,3:53.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,46,53
199,2,3:50.0,Defensive rebound by K. Lowry,,46,53
200,2,3:39.0,N. Powell makes 3-pt jump shot from 23 ft (assist by K. Lowry),,49,53
201,2,3:24.0,,P. Connaughton misses 2-pt layup from 3 ft,49,53
202,2,3:22.0,,Offensive rebound by P. Connaughton,49,53
203,2,3:15.0,,Turnover by P. Connaughton (traveling),49,53
204,2,3:15.0,Toronto full timeout,,49,53
205,2,3:15.0,,M. Brogdon enters the game for E. Bledsoe,49,53
206,2,3:15.0,,E. İlyasova enters the game for P. Connaughton,49,53
207,2,3:15.0,,K. Middleton enters the game for B. Lopez,49,53
208,2,3:07.0,K. Lowry misses 3-pt jump shot from 28 ft,,49,53
209,2,3:03.0,,Defensive rebound by D. DiVincenzo,49,53
210,2,2:43.0,,T. Maker makes 2-pt dunk from 1 ft (assist by K. Middleton),49,55
211,2,2:28.0,D. Green misses 2-pt jump shot from 12 ft,,49,55
212,2,2:26.0,,Defensive rebound by K. Middleton,49,55
213,2,2:20.0,,Personal foul by N. Powell (drawn by M. Brogdon),49,55
214,2,2:20.0,,M. Brogdon makes free throw 1 of 2,49,56
215,2,2:20.0,,M. Brogdon makes free throw 2 of 2,49,57
216,2,1:59.0,P. Siakam misses 3-pt jump shot from 23 ft,,49,57
217,2,1:56.0,,Defensive rebound by T. Maker,49,57
218,2,1:45.0,,M. Brogdon misses 3-pt jump shot from 27 ft,49,57
219,2,1:42.0,Defensive rebound by P. Siakam,,49,57
220,2,1:40.0,Personal foul by M. Brogdon (drawn by S. Ibaka),,49,57
221,2,1:32.0,P. Siakam misses 3-pt jump shot from 26 ft,,49,57
222,2,1:29.0,,Defensive rebound by D. DiVincenzo,49,57
223,2,1:22.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by K. Middleton),49,59
224,2,1:11.0,P. Siakam makes 2-pt layup from 1 ft (assist by K. Lowry),,51,59
225,2,0:54.0,,Turnover by M. Brogdon (out of bounds lost ball),51,59
226,2,0:34.0,K. Lowry makes 2-pt layup from 1 ft,,53,59
227,2,0:26.0,,T. Maker makes 3-pt jump shot from 27 ft (assist by E. İlyasova),53,62
228,2,0:01.0,S. Ibaka misses 3-pt jump shot from 27 ft,,53,62
229,2,0:01.0,Offensive rebound by Team,,53,62
230,3,11:40.0,,E. Bledsoe makes 2-pt layup from 1 ft,53,64
231,3,11:24.0,P. Siakam makes 2-pt dunk at rim (assist by K. Lowry),,55,64
232,3,11:22.0,Violation by Team (delay of game),,55,64
233,3,10:58.0,,E. İlyasova makes 2-pt layup from 1 ft (assist by E. Bledsoe),55,66
234,3,10:43.0,D. Green makes 3-pt jump shot from 23 ft (assist by N. Powell),,58,66
235,3,10:26.0,,Turnover by E. Bledsoe (bad pass; steal by P. Siakam),58,66
236,3,10:19.0,S. Ibaka misses 2-pt jump shot from 3 ft,,58,66
237,3,10:17.0,Offensive rebound by D. Green,,58,66
238,3,10:14.0,S. Ibaka misses 2-pt layup from 2 ft,,58,66
239,3,10:09.0,,Defensive rebound by E. İlyasova,58,66
240,3,9:48.0,,B. Lopez misses 3-pt jump shot from 28 ft,58,66
241,3,9:46.0,Defensive rebound by N. Powell,,58,66
242,3,9:44.0,Shooting foul by M. Brogdon (drawn by N. Powell),,58,66
243,3,9:44.0,N. Powell makes free throw 1 of 2,,59,66
244,3,9:44.0,N. Powell makes free throw 2 of 2,,60,66
245,3,9:26.0,,B. Lopez misses 2-pt jump shot from 9 ft,60,66
246,3,9:23.0,Defensive rebound by S. Ibaka,,60,66
247,3,9:16.0,P. Siakam misses 3-pt jump shot from 24 ft,,60,66
248,3,9:12.0,,Defensive rebound by M. Brogdon,60,66
249,3,9:05.0,,Shooting foul by K. Lowry (drawn by M. Brogdon),60,66
250,3,9:05.0,,M. Brogdon makes free throw 1 of 2,60,67
251,3,9:05.0,,M. Brogdon makes free throw 2 of 2,60,68
252,3,8:47.0,S. Ibaka makes 2-pt jump shot from 18 ft,,62,68
253,3,8:38.0,,Personal foul by P. Siakam (drawn by E. Bledsoe),62,68
254,3,8:28.0,,E. İlyasova makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),62,71
255,3,8:16.0,S. Ibaka makes 3-pt jump shot from 28 ft (assist by K. Lowry),,65,71
256,3,8:01.0,,K. Middleton misses 2-pt jump shot from 9 ft,65,71
257,3,8:01.0,,Offensive rebound by Team,65,71
258,3,8:01.0,Loose ball foul by S. Ibaka (drawn by E. İlyasova),,65,71
259,3,7:44.0,,M. Brogdon misses 2-pt jump shot from 13 ft,65,71
260,3,7:42.0,Defensive rebound by P. Siakam,,65,71
261,3,7:38.0,K. Lowry misses 3-pt jump shot from 29 ft,,65,71
262,3,7:35.0,,Defensive rebound by K. Middleton,65,71
263,3,7:29.0,,E. Bledsoe makes 3-pt jump shot from 27 ft,65,74
264,3,7:11.0,P. Siakam misses 2-pt layup from 2 ft,,65,74
265,3,7:09.0,,Defensive rebound by M. Brogdon,65,74
266,3,7:04.0,,M. Brogdon makes 2-pt layup from 1 ft,65,76
267,3,7:04.0,Toronto full timeout,,65,76
268,3,7:04.0,,D. DiVincenzo enters the game for M. Brogdon,65,76
269,3,6:54.0,K. Lowry misses 3-pt jump shot from 26 ft,,65,76
270,3,6:50.0,,Defensive rebound by E. İlyasova,65,76
271,3,6:40.0,,E. Bledsoe makes 2-pt layup from 1 ft (assist by E. İlyasova),65,78
272,3,6:31.0,S. Ibaka makes 2-pt hook shot from 7 ft (assist by K. Lowry),,67,78
273,3,6:17.0,,D. DiVincenzo makes 2-pt layup from 2 ft (assist by E. Bledsoe),67,80
274,3,6:07.0,S. Ibaka misses 2-pt jump shot from 10 ft,,67,80
275,3,6:07.0,,Defensive rebound by E. Bledsoe,67,80
276,3,5:56.0,,K. Middleton misses 3-pt jump shot from 28 ft,67,80
277,3,5:53.0,Defensive rebound by P. Siakam,,67,80
278,3,5:47.0,S. Ibaka makes 2-pt layup from 3 ft (assist by P. Siakam),,69,80
279,3,5:47.0,,T. Maker enters the game for E. İlyasova,69,80
280,3,5:26.0,,B. Lopez misses 2-pt hook shot from 7 ft,69,80
281,3,5:24.0,Defensive rebound by S. Ibaka,,69,80
282,3,5:20.0,S. Ibaka misses 3-pt jump shot from 27 ft,,69,80
283,3,5:16.0,,Defensive rebound by K. Middleton,69,80
284,3,5:07.0,,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by T. Maker),69,83
285,3,4:50.0,N. Powell misses 3-pt jump shot from 25 ft,,69,83
286,3,4:48.0,Offensive rebound by P. Siakam,,69,83
287,3,4:48.0,P. Siakam makes 2-pt layup from 1 ft,,71,83
288,3,4:48.0,Shooting foul by K. Middleton (drawn by P. Siakam),,71,83
289,3,4:48.0,L. Brown enters the game for D. Green,,71,83
290,3,4:48.0,M. Richardson enters the game for N. Powell,,71,83
291,3,4:48.0,,J. Henson enters the game for B. Lopez,71,83
292,3,4:48.0,P. Siakam misses free throw 1 of 1,,71,83
293,3,4:44.0,,Defensive rebound by T. Maker,71,83
294,3,4:33.0,,E. Bledsoe misses 3-pt jump shot from 29 ft,71,83
295,3,4:30.0,Defensive rebound by M. Richardson,,71,83
296,3,4:25.0,Shooting foul by J. Henson (drawn by S. Ibaka),,71,83
297,3,4:25.0,S. Ibaka makes free throw 1 of 2,,72,83
298,3,4:25.0,,T. Snell enters the game for K. Middleton,72,83
299,3,4:25.0,S. Ibaka makes free throw 2 of 2,,73,83
300,3,4:04.0,,J. Henson misses 2-pt layup from 3 ft (block by S. Ibaka),73,83
301,3,4:01.0,Defensive rebound by L. Brown,,73,83
302,3,3:58.0,M. Richardson makes 3-pt jump shot from 24 ft (assist by K. Lowry),,76,83
303,3,3:50.0,,Milwaukee full timeout,76,83
304,3,3:50.0,C. Miles enters the game for S. Ibaka,,76,83
305,3,3:50.0,J. Valančiūnas enters the game for P. Siakam,,76,83
306,3,3:50.0,,M. Brogdon enters the game for E. Bledsoe,76,83
307,3,3:50.0,,Personal foul by C. Miles (drawn by T. Maker),76,83
308,3,3:41.0,,J. Henson makes 2-pt dunk at rim (assist by M. Brogdon),76,85
309,3,3:26.0,J. Valančiūnas misses 2-pt jump shot from 11 ft,,76,85
310,3,3:24.0,,Defensive rebound by T. Maker,76,85
311,3,3:18.0,,Turnover by M. Brogdon (bad pass; steal by J. Valančiūnas),76,85
312,3,3:10.0,Turnover by C. Miles (bad pass; steal by T. Snell),,76,85
313,3,3:03.0,,T. Snell makes 3-pt jump shot from 25 ft (assist by D. DiVincenzo),76,88
314,3,2:56.0,Turnover by M. Richardson (lost ball; steal by J. Henson),,76,88
315,3,2:47.0,,Turnover by J. Henson (bad pass; steal by K. Lowry),76,88
316,3,2:42.0,K. Lowry misses 2-pt layup at rim (block by T. Snell),,76,88
317,3,2:38.0,,Defensive rebound by T. Snell,76,88
318,3,2:35.0,,M. Brogdon makes 2-pt layup from 1 ft (assist by T. Maker),76,90
319,3,2:35.0,,Violation by Team (delay of game),76,90
320,3,2:20.0,L. Brown misses 2-pt layup from 2 ft,,76,90
321,3,2:18.0,,Defensive rebound by J. Henson,76,90
322,3,2:13.0,,D. DiVincenzo misses 2-pt layup from 5 ft (block by K. Lowry),76,90
323,3,2:10.0,Defensive rebound by K. Lowry,,76,90
324,3,1:56.0,M. Richardson misses 3-pt jump shot from 24 ft,,76,90
325,3,1:56.0,Offensive rebound by Team,,76,90
326,3,1:56.0,,Loose ball foul by T. Maker (drawn by K. Lowry),76,90
327,3,1:56.0,D. Wright enters the game for K. Lowry,,76,90
328,3,1:45.0,J. Valančiūnas misses 2-pt layup from 2 ft,,76,90
329,3,1:43.0,,Defensive rebound by D. DiVincenzo,76,90
330,3,1:35.0,,Turnover by J. Henson (bad pass),76,90
331,3,1:17.0,J. Valančiūnas makes 2-pt layup from 2 ft,,78,90
332,3,0:57.0,,Shooting foul by J. Valančiūnas (drawn by D. DiVincenzo),78,90
333,3,0:57.0,,D. DiVincenzo makes free throw 1 of 2,78,91
334,3,0:57.0,,D. DiVincenzo makes free throw 2 of 2,78,92
335,3,0:42.0,D. Wright misses 2-pt layup from 2 ft,,78,92
336,3,0:40.0,Offensive rebound by J. Valančiūnas,,78,92
337,3,0:40.0,Shooting foul by J. Henson (drawn by J. Valančiūnas),,78,92
338,3,0:40.0,J. Valančiūnas makes free throw 1 of 2,,79,92
339,3,0:40.0,J. Valančiūnas makes free throw 2 of 2,,80,92
340,3,0:33.0,,M. Brogdon misses 2-pt jump shot from 11 ft,80,92
341,3,0:30.0,Defensive rebound by D. Wright,,80,92
342,3,0:20.0,C. Miles misses 3-pt jump shot from 28 ft,,80,92
343,3,0:16.0,,Defensive rebound by D. DiVincenzo,80,92
344,3,0:02.0,,D. DiVincenzo makes 3-pt jump shot from 27 ft,80,95
345,3,0:00.0,L. Brown misses 3-pt jump shot from 52 ft,,80,95
346,3,0:00.0,Offensive rebound by Team,,80,95
347,4,11:46.0,J. Valančiūnas makes 2-pt hook shot from 7 ft,,82,95
348,4,11:29.0,,D. DiVincenzo misses 3-pt jump shot from 27 ft,82,95
349,4,11:26.0,,Offensive rebound by M. Brogdon,82,95
350,4,11:18.0,,M. Brogdon misses 2-pt layup from 3 ft,82,95
351,4,11:13.0,,Offensive rebound by B. Lopez,82,95
352,4,11:13.0,,B. Lopez makes 2-pt layup from 1 ft,82,97
353,4,11:00.0,L. Brown makes 3-pt jump shot from 26 ft,,85,97
354,4,10:46.0,,D. DiVincenzo misses 2-pt jump shot from 15 ft,85,97
355,4,10:44.0,Defensive rebound by J. Valančiūnas,,85,97
356,4,10:39.0,M. Richardson misses 3-pt jump shot from 24 ft,,85,97
357,4,10:35.0,,Defensive rebound by D. DiVincenzo,85,97
358,4,10:28.0,,Personal foul by L. Brown (drawn by T. Snell),85,97
359,4,10:28.0,,P. Connaughton enters the game for D. DiVincenzo,85,97
360,4,10:18.0,,K. Middleton makes 3-pt jump shot from 30 ft,85,100
361,4,10:05.0,J. Valančiūnas makes 2-pt jump shot from 14 ft (assist by D. Wright),,87,100
362,4,9:50.0,,P. Connaughton misses 2-pt layup from 11 ft (block by L. Brown),87,100
363,4,9:45.0,,Offensive rebound by P. Connaughton,87,100
364,4,9:41.0,,M. Brogdon makes 2-pt dunk from 2 ft (assist by K. Middleton),87,102
365,4,9:29.0,Turnover by L. Brown (bad pass; steal by K. Middleton),,87,102
366,4,9:25.0,,Offensive foul by K. Middleton (drawn by M. Richardson),87,102
367,4,9:25.0,,Turnover by K. Middleton (offensive foul),87,102
368,4,9:25.0,D. Green enters the game for M. Richardson,,87,102
369,4,9:25.0,K. Lowry enters the game for J. Valančiūnas,,87,102
370,4,9:25.0,P. Siakam enters the game for D. Wright,,87,102
371,4,9:22.0,Personal foul by M. Brogdon (drawn by K. Lowry),,87,102
372,4,9:18.0,D. Green misses 3-pt jump shot from 27 ft,,87,102
373,4,9:13.0,,Defensive rebound by B. Lopez,87,102
374,4,9:01.0,,K. Middleton makes 3-pt jump shot from 23 ft (assist by T. Snell),87,105
375,4,8:47.0,P. Siakam makes 2-pt layup from 1 ft (assist by D. Green),,89,105
