,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,CHARLOTTE_ACTION,SACRAMENTO_SCORE,CHARLOTTE_SCORE
158,2,5:23.0,M. Bagley misses free throw 1 of 2,,42,39
159,2,5:23.0,Offensive rebound by Team,,42,39
160,2,5:23.0,M. Bagley makes free throw 2 of 2,,43,39
161,2,5:08.0,,K. Walker misses 2-pt jump shot from 18 ft,43,39
162,2,5:07.0,,Offensive rebound by Team,43,39
163,2,5:07.0,Loose ball foul by D. Fox (drawn by M. Kidd-Gilchrist),,43,39
164,2,5:07.0,,M. Kidd-Gilchrist makes free throw 1 of 2,43,40
165,2,5:07.0,,M. Kidd-Gilchrist makes free throw 2 of 2,43,41
166,2,4:54.0,D. Fox misses 3-pt jump shot from 25 ft,,43,41
167,2,4:51.0,,Defensive rebound by N. Batum,43,41
168,2,4:44.0,,J. Lamb makes 3-pt jump shot from 23 ft (assist by N. Batum),43,44
169,2,4:28.0,M. Bagley misses 2-pt layup from 2 ft (block by W. Hernangómez),,43,44
170,2,4:26.0,Offensive rebound by M. Bagley,,43,44
171,2,4:26.0,M. Bagley misses 2-pt layup from 2 ft,,43,44
172,2,4:26.0,Offensive rebound by M. Bagley,,43,44
173,2,4:26.0,M. Bagley makes 2-pt dunk from 1 ft,,45,44
174,2,4:11.0,,W. Hernangómez misses 2-pt dunk from 2 ft,45,44
175,2,4:10.0,,Offensive rebound by K. Walker,45,44
176,2,4:07.0,,Shooting foul by B. Hield (drawn by J. Lamb),45,44
177,2,4:07.0,,J. Lamb makes free throw 1 of 2,45,45
178,2,4:07.0,N. Bjelica enters the game for M. Bagley,,45,45
179,2,4:07.0,,J. Lamb makes free throw 2 of 2,45,46
180,2,3:50.0,W. Cauley-Stein makes 2-pt layup from 1 ft,,47,46
181,2,3:32.0,,W. Hernangómez misses 2-pt hook shot from 6 ft,47,46
182,2,3:30.0,,Offensive rebound by J. Lamb,47,46
183,2,3:30.0,,Turnover by J. Lamb (palming),47,46
184,2,3:12.0,I. Shumpert misses 3-pt jump shot from 23 ft,,47,46
185,2,3:08.0,,Defensive rebound by N. Batum,47,46
186,2,3:06.0,,M. Kidd-Gilchrist makes 2-pt dunk from 1 ft (assist by J. Lamb),47,48
187,2,2:56.0,Sacramento full timeout,,47,48
188,2,2:56.0,,M. Williams enters the game for W. Hernangómez,47,48
189,2,2:36.0,Turnover by I. Shumpert (lost ball; steal by M. Kidd-Gilchrist),,47,48
190,2,2:32.0,,J. Lamb makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),47,50
191,2,2:32.0,Violation by Team (def goaltending),,47,50
192,2,2:23.0,N. Bjelica misses 3-pt jump shot from 27 ft,,47,50
193,2,2:21.0,,Defensive rebound by J. Lamb,47,50
194,2,2:10.0,,J. Lamb makes 2-pt layup from 2 ft (assist by K. Walker),47,52
195,2,1:45.0,B. Hield makes 3-pt jump shot from 27 ft (assist by N. Bjelica),,50,52
196,2,1:30.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by K. Walker),50,55
197,2,1:19.0,Turnover by D. Fox (lost ball; steal by M. Williams),,50,55
198,2,1:12.0,,K. Walker makes 2-pt layup from 1 ft,50,57
199,2,1:05.0,B. Hield misses 3-pt jump shot from 24 ft,,50,57
200,2,1:05.0,,Defensive rebound by M. Williams,50,57
201,2,0:48.0,,N. Batum makes 2-pt layup from 2 ft (assist by M. Williams),50,59
202,2,0:35.0,B. Hield misses 2-pt jump shot from 15 ft,,50,59
203,2,0:32.0,,Defensive rebound by K. Walker,50,59
204,2,0:29.0,,Shooting foul by D. Fox (drawn by K. Walker),50,59
205,2,0:29.0,,K. Walker makes free throw 1 of 2,50,60
206,2,0:29.0,,K. Walker makes free throw 2 of 2,50,61
207,2,0:10.0,I. Shumpert misses 3-pt jump shot from 25 ft,,50,61
208,2,0:07.0,Offensive rebound by W. Cauley-Stein,,50,61
209,2,0:05.0,Turnover by W. Cauley-Stein (bad pass),,50,61
210,2,0:00.0,,K. Walker makes 2-pt jump shot from 14 ft,50,63
211,3,11:40.0,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by N. Bjelica),,52,63
212,3,11:27.0,,K. Walker makes 2-pt jump shot from 19 ft,52,65
213,3,11:12.0,B. Hield misses 3-pt jump shot from 25 ft,,52,65
214,3,11:09.0,,Defensive rebound by M. Williams,52,65
215,3,11:06.0,,K. Walker makes 3-pt jump shot from 27 ft,52,68
216,3,10:50.0,W. Cauley-Stein makes 2-pt dunk from 2 ft (assist by D. Fox),,54,68
217,3,10:33.0,,Offensive foul by N. Batum (drawn by D. Fox),54,68
218,3,10:33.0,,Turnover by N. Batum (offensive foul),54,68
219,3,10:15.0,N. Bjelica misses 3-pt jump shot from 25 ft,,54,68
220,3,10:11.0,Offensive rebound by W. Cauley-Stein,,54,68
221,3,10:07.0,N. Bjelica makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),,56,68
222,3,9:59.0,,Personal foul by B. Hield (drawn by N. Batum),56,68
223,3,9:53.0,,J. Lamb misses 3-pt jump shot from 25 ft,56,68
224,3,9:50.0,Defensive rebound by N. Bjelica,,56,68
225,3,9:41.0,B. Hield misses 3-pt jump shot from 23 ft,,56,68
226,3,9:38.0,,Defensive rebound by J. Lamb,56,68
227,3,9:35.0,,K. Walker misses 3-pt jump shot from 26 ft,56,68
228,3,9:32.0,,Offensive rebound by N. Batum,56,68
229,3,9:29.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by N. Batum),56,71
230,3,9:28.0,Sacramento full timeout,,56,71
231,3,9:11.0,I. Shumpert makes 3-pt jump shot from 23 ft (assist by N. Bjelica),,59,71
232,3,8:55.0,,M. Williams misses 3-pt jump shot from 23 ft,59,71
233,3,8:51.0,Defensive rebound by B. Hield,,59,71
234,3,8:46.0,D. Fox misses 2-pt jump shot from 20 ft,,59,71
235,3,8:44.0,Offensive rebound by W. Cauley-Stein,,59,71
236,3,8:44.0,W. Cauley-Stein misses 2-pt dunk from 1 ft (block by B. Biyombo),,59,71
237,3,8:41.0,,Defensive rebound by K. Walker,59,71
238,3,8:36.0,,N. Batum misses 3-pt jump shot from 25 ft,59,71
239,3,8:33.0,Defensive rebound by N. Bjelica,,59,71
240,3,8:24.0,I. Shumpert misses 3-pt jump shot from 25 ft,,59,71
241,3,8:22.0,,Defensive rebound by N. Batum,59,71
242,3,8:17.0,,K. Walker misses 3-pt jump shot from 25 ft,59,71
243,3,8:14.0,Defensive rebound by D. Fox,,59,71
244,3,8:11.0,D. Fox makes 2-pt layup from 1 ft,,61,71
245,3,8:11.0,Shooting foul by M. Williams (drawn by D. Fox),,61,71
246,3,8:11.0,,M. Kidd-Gilchrist enters the game for M. Williams,61,71
247,3,8:11.0,D. Fox makes free throw 1 of 1,,62,71
248,3,7:46.0,,K. Walker makes 3-pt jump shot from 27 ft (assist by N. Batum),62,74
249,3,7:37.0,Personal foul by N. Batum (drawn by D. Fox),,62,74
250,3,7:37.0,,W. Hernangómez enters the game for B. Biyombo,62,74
251,3,7:24.0,B. Hield makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),,65,74
252,3,7:12.0,,Turnover by J. Lamb (bad pass; steal by B. Hield),65,74
253,3,7:12.0,Personal foul by J. Lamb (drawn by B. Hield),,65,74
254,3,7:12.0,,M. Bridges enters the game for N. Batum,65,74
255,3,7:02.0,B. Hield makes 2-pt jump shot from 14 ft,,67,74
256,3,6:45.0,,K. Walker misses 2-pt jump shot from 8 ft,67,74
257,3,6:41.0,Defensive rebound by I. Shumpert,,67,74
258,3,6:34.0,B. Hield misses 3-pt jump shot from 26 ft,,67,74
259,3,6:31.0,,Defensive rebound by W. Hernangómez,67,74
260,3,6:25.0,,J. Lamb misses 2-pt dunk from 2 ft,67,74
261,3,6:23.0,,Offensive rebound by K. Walker,67,74
262,3,6:11.0,,Turnover by K. Walker (traveling),67,74
263,3,5:59.0,N. Bjelica misses 2-pt jump shot from 17 ft,,67,74
264,3,5:56.0,,Defensive rebound by W. Hernangómez,67,74
265,3,5:43.0,,M. Bridges misses 3-pt jump shot from 23 ft,67,74
266,3,5:41.0,Defensive rebound by I. Shumpert,,67,74
267,3,5:38.0,Turnover by I. Shumpert (bad pass; steal by J. Lamb),,67,74
268,3,5:38.0,B. Bogdanović enters the game for I. Shumpert,,67,74
269,3,5:27.0,,J. Lamb misses 2-pt jump shot from 13 ft,67,74
270,3,5:22.0,Defensive rebound by W. Cauley-Stein,,67,74
271,3,5:14.0,D. Fox misses 2-pt layup from 4 ft,,67,74
272,3,5:12.0,,Defensive rebound by W. Hernangómez,67,74
273,3,5:07.0,,K. Walker misses 3-pt jump shot from 26 ft,67,74
274,3,5:04.0,Defensive rebound by N. Bjelica,,67,74
275,3,4:44.0,B. Bogdanović misses 2-pt jump shot from 8 ft,,67,74
276,3,4:41.0,,Defensive rebound by J. Lamb,67,74
277,3,4:38.0,,Charlotte full timeout,67,74
278,3,4:38.0,M. Bagley enters the game for W. Cauley-Stein,,67,74
279,3,4:38.0,,T. Parker enters the game for K. Walker,67,74
280,3,4:25.0,,W. Hernangómez misses 2-pt hook shot from 4 ft,67,74
281,3,4:22.0,Defensive rebound by N. Bjelica,,67,74
282,3,4:02.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,67,74
283,3,4:02.0,Offensive rebound by Team,,67,74
284,3,4:02.0,Turnover by Team (shot clock),,67,74
285,3,3:52.0,,J. Lamb misses 3-pt jump shot from 23 ft,67,74
286,3,3:49.0,Defensive rebound by D. Fox,,67,74
287,3,3:49.0,Personal foul by T. Parker (drawn by D. Fox),,67,74
288,3,3:49.0,J. Jackson enters the game for N. Bjelica,,67,74
289,3,3:49.0,,N. Batum enters the game for J. Lamb,67,74
290,3,3:40.0,Turnover by M. Bagley (bad pass),,67,74
291,3,3:17.0,,M. Kidd-Gilchrist misses 3-pt jump shot from 23 ft,67,74
292,3,3:10.0,,Offensive rebound by M. Bridges,67,74
293,3,3:10.0,,M. Bridges makes 2-pt dunk at rim,67,76
294,3,2:59.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Fox),,69,76
295,3,2:45.0,,T. Parker misses 2-pt layup from 2 ft,69,76
296,3,2:43.0,Defensive rebound by M. Bagley,,69,76
297,3,2:42.0,Personal foul by W. Hernangómez (drawn by M. Bagley),,69,76
298,3,2:42.0,M. Bagley misses free throw 1 of 2,,69,76
299,3,2:42.0,Offensive rebound by Team,,69,76
300,3,2:42.0,,M. Williams enters the game for W. Hernangómez,69,76
301,3,2:42.0,M. Bagley makes free throw 2 of 2,,70,76
302,3,2:26.0,,T. Parker makes 2-pt layup from 1 ft (assist by M. Williams),70,78
303,3,2:07.0,Turnover by D. Fox (bad pass; steal by N. Batum),,70,78
304,3,2:04.0,,Shooting foul by D. Fox (drawn by M. Kidd-Gilchrist),70,78
305,3,2:04.0,,M. Kidd-Gilchrist makes free throw 1 of 2,70,79
306,3,2:04.0,Y. Ferrell enters the game for D. Fox,,70,79
307,3,2:04.0,,M. Kidd-Gilchrist makes free throw 2 of 2,70,80
308,3,1:42.0,Turnover by M. Bagley (lost ball; steal by M. Williams),,70,80
309,3,1:36.0,,Turnover by T. Parker (bad pass),70,80
310,3,1:36.0,H. Giles enters the game for B. Hield,,70,80
311,3,1:19.0,Personal foul by M. Williams (drawn by H. Giles),,70,80
312,3,1:19.0,H. Giles misses free throw 1 of 2,,70,80
313,3,1:19.0,Offensive rebound by Team,,70,80
314,3,1:19.0,H. Giles makes free throw 2 of 2,,71,80
315,3,1:05.0,,M. Bridges misses 2-pt dunk from 2 ft,71,80
316,3,1:03.0,,Offensive rebound by M. Kidd-Gilchrist,71,80
317,3,1:00.0,,N. Batum misses 3-pt jump shot from 23 ft,71,80
318,3,0:58.0,Defensive rebound by B. Bogdanović,,71,80
319,3,0:53.0,H. Giles misses 2-pt hook shot from 9 ft,,71,80
320,3,0:52.0,,Defensive rebound by Team,71,80
321,3,0:52.0,Violation by Team (jump ball),,71,80
322,3,0:37.0,,Shooting foul by H. Giles (drawn by M. Williams),71,80
323,3,0:37.0,,M. Williams makes free throw 1 of 2,71,81
324,3,0:37.0,,M. Williams misses free throw 2 of 2,71,81
325,3,0:35.0,Defensive rebound by M. Bagley,,71,81
326,3,0:15.0,Turnover by B. Bogdanović (lost ball; steal by N. Batum),,71,81
327,3,0:13.0,,Shooting foul by B. Bogdanović (drawn by N. Batum),71,81
328,3,0:13.0,,N. Batum makes free throw 1 of 2,71,82
329,3,0:13.0,,N. Batum makes free throw 2 of 2,71,83
330,3,0:03.0,Y. Ferrell makes 2-pt jump shot from 16 ft (assist by H. Giles),,73,83
331,3,0:00.0,,T. Parker misses 3-pt jump shot from 50 ft,73,83
332,3,0:00.0,,Offensive rebound by Team,73,83
333,4,11:44.0,,Shooting foul by H. Giles (drawn by M. Bridges),73,83
334,4,11:44.0,,M. Bridges misses free throw 1 of 2,73,83
335,4,11:44.0,,Offensive rebound by Team,73,83
336,4,11:44.0,,M. Bridges makes free throw 2 of 2,73,84
337,4,11:28.0,M. Bagley misses 2-pt layup from 2 ft,,73,84
338,4,11:22.0,Offensive rebound by M. Bagley,,73,84
339,4,11:22.0,M. Bagley makes 2-pt layup from 1 ft,,75,84
340,4,11:14.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft,75,84
341,4,11:10.0,,Offensive rebound by W. Hernangómez,75,84
342,4,11:10.0,,W. Hernangómez makes 2-pt layup at rim,75,86
343,4,11:02.0,J. Jackson misses 3-pt jump shot from 26 ft,,75,86
344,4,10:59.0,,Defensive rebound by T. Parker,75,86
345,4,10:52.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,75,86
346,4,10:49.0,Defensive rebound by H. Giles,,75,86
347,4,10:43.0,Offensive foul by H. Giles (drawn by M. Monk),,75,86
348,4,10:43.0,Turnover by H. Giles (offensive foul),,75,86
349,4,10:28.0,,M. Bridges makes 2-pt layup from 1 ft (assist by M. Monk),75,88
350,4,10:28.0,Sacramento full timeout,,75,88
351,4,10:13.0,B. Bogdanović makes 2-pt jump shot from 21 ft,,77,88
352,4,10:01.0,,M. Bridges makes 2-pt layup from 1 ft (assist by W. Hernangómez),77,90
353,4,9:50.0,J. Jackson makes 3-pt jump shot from 23 ft (assist by Y. Ferrell),,80,90
354,4,9:32.0,,T. Parker makes 2-pt jump shot from 6 ft,80,92
355,4,9:18.0,M. Bagley misses 3-pt jump shot from 27 ft,,80,92
356,4,9:16.0,,Defensive rebound by Team,80,92
357,4,9:02.0,,M. Bridges makes 3-pt jump shot from 23 ft (assist by T. Parker),80,95
358,4,8:42.0,B. Bogdanović misses 2-pt jump shot from 10 ft,,80,95
359,4,8:38.0,,Defensive rebound by W. Hernangómez,80,95
360,4,8:35.0,,Shooting foul by Y. Ferrell (drawn by T. Parker),80,95
361,4,8:35.0,,T. Parker makes free throw 1 of 2,80,96
362,4,8:35.0,,M. Williams enters the game for M. Kidd-Gilchrist,80,96
363,4,8:35.0,,T. Parker makes free throw 2 of 2,80,97
364,4,8:20.0,B. Bogdanović misses 2-pt layup from 2 ft,,80,97
365,4,8:18.0,,Defensive rebound by W. Hernangómez,80,97
366,4,8:14.0,,M. Williams misses 3-pt jump shot from 23 ft,80,97
367,4,8:11.0,,Offensive rebound by W. Hernangómez,80,97
368,4,8:07.0,,Personal foul by J. Jackson (drawn by T. Parker),80,97
369,4,8:04.0,,Turnover by T. Parker (bad pass),80,97
370,4,7:52.0,Shooting foul by W. Hernangómez (drawn by H. Giles),,80,97
371,4,7:52.0,H. Giles misses free throw 1 of 2,,80,97
372,4,7:52.0,Offensive rebound by Team,,80,97
373,4,7:52.0,D. Fox enters the game for M. Bagley,,80,97
374,4,7:52.0,B. Hield enters the game for Y. Ferrell,,80,97
