,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
52,1,5:46.0,,T. Brown makes 3-pt jump shot from 24 ft (assist by B. Beal),12,19
53,1,5:31.0,J. Brown makes 2-pt jump shot from 15 ft,,14,19
54,1,5:15.0,,T. Bryant makes 3-pt jump shot from 25 ft (assist by T. Satoranský),14,22
55,1,4:58.0,S. Ojeleye misses 3-pt jump shot from 24 ft,,14,22
56,1,4:57.0,Offensive rebound by R. Williams,,14,22
57,1,4:56.0,R. Williams misses 2-pt layup from 1 ft,,14,22
58,1,4:55.0,,Defensive rebound by T. Brown,14,22
59,1,4:50.0,,T. Satoranský makes 2-pt layup from 3 ft (assist by B. Portis),14,24
60,1,4:50.0,Boston full timeout,,14,24
61,1,4:50.0,P. Dozier enters the game for J. Brown,,14,24
62,1,4:50.0,D. Theis enters the game for S. Ojeleye,,14,24
63,1,4:50.0,B. Wanamaker enters the game for R. Williams,,14,24
64,1,4:50.0,,I. Mahinmi enters the game for T. Brown,14,24
65,1,4:50.0,,D. Robinson enters the game for B. Portis,14,24
66,1,4:37.0,B. Wanamaker misses 3-pt jump shot from 26 ft,,14,24
67,1,4:34.0,,Defensive rebound by B. Beal,14,24
68,1,4:20.0,,I. Mahinmi makes 3-pt jump shot from 27 ft (assist by B. Beal),14,27
69,1,4:08.0,Personal foul by I. Mahinmi (drawn by T. Rozier),,14,27
70,1,3:59.0,T. Rozier misses 2-pt layup from 3 ft,,14,27
71,1,3:57.0,,Defensive rebound by T. Bryant,14,27
72,1,3:45.0,,B. Beal makes 2-pt dunk from 1 ft,14,29
73,1,3:28.0,Turnover by B. Wanamaker (bad pass),,14,29
74,1,3:28.0,,C. Randle enters the game for T. Satoranský,14,29
75,1,3:11.0,,Personal foul by B. Wanamaker (drawn by I. Mahinmi),14,29
76,1,3:11.0,,S. Dekker enters the game for T. Bryant,14,29
77,1,3:01.0,,C. Randle misses 3-pt jump shot from 25 ft,14,29
78,1,2:57.0,Defensive rebound by Team,,14,29
79,1,2:57.0,R. Hunter enters the game for T. Rozier,,14,29
80,1,2:57.0,S. Ojeleye enters the game for G. Yabusele,,14,29
81,1,2:57.0,R. Hunter misses 3-pt jump shot from 28 ft,,14,29
82,1,2:38.0,,Defensive rebound by I. Mahinmi,14,29
83,1,2:34.0,,B. Beal makes 3-pt jump shot from 26 ft,14,32
84,1,2:17.0,P. Dozier misses 3-pt jump shot from 25 ft,,14,32
85,1,2:14.0,,Defensive rebound by C. Randle,14,32
86,1,2:07.0,,B. Beal makes 3-pt jump shot from 28 ft (assist by C. Randle),14,35
87,1,1:57.0,S. Ojeleye makes 2-pt layup at rim (assist by P. Dozier),,16,35
88,1,1:51.0,,B. Beal misses 3-pt jump shot from 30 ft,16,35
89,1,1:48.0,Defensive rebound by Team,,16,35
90,1,1:41.0,P. Dozier misses 2-pt jump shot from 11 ft,,16,35
91,1,1:37.0,,Defensive rebound by C. Randle,16,35
92,1,1:29.0,,B. Beal misses 3-pt jump shot from 29 ft,16,35
93,1,1:22.0,Defensive rebound by P. Dozier,,16,35
94,1,1:20.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by P. Dozier),,19,35
95,1,1:04.0,,Turnover by D. Robinson (bad pass; steal by P. Dozier),19,35
96,1,0:57.0,R. Hunter makes 3-pt jump shot from 27 ft (assist by B. Wanamaker),,22,35
97,1,0:42.0,,S. Dekker misses 3-pt jump shot from 26 ft,22,35
98,1,0:38.0,,Offensive rebound by D. Robinson,22,35
99,1,0:37.0,,D. Robinson makes 2-pt layup from 4 ft,22,37
100,1,0:37.0,Violation by Team (def goaltending),,22,37
101,1,0:27.0,B. Wanamaker makes 2-pt jump shot from 5 ft,,24,37
102,1,0:27.0,Shooting foul by I. Mahinmi (drawn by B. Wanamaker),,24,37
103,1,0:27.0,B. Wanamaker makes free throw 1 of 1,,25,37
104,1,0:03.0,,D. Robinson makes 2-pt layup from 3 ft (assist by S. Dekker),25,39
105,2,11:50.0,D. Theis makes 2-pt jump shot from 17 ft (assist by B. Wanamaker),,27,39
106,2,11:33.0,,I. Mahinmi makes 2-pt dunk from 3 ft (assist by D. Robinson),27,41
107,2,11:33.0,,Shooting foul by R. Hunter (drawn by I. Mahinmi),27,41
108,2,11:33.0,,I. Mahinmi makes free throw 1 of 1,27,42
109,2,11:23.0,P. Dozier makes 2-pt layup from 2 ft,,29,42
110,2,11:02.0,,I. Mahinmi misses 2-pt hook shot from 8 ft,29,42
111,2,11:00.0,Defensive rebound by D. Theis,,29,42
112,2,10:55.0,B. Wanamaker misses 3-pt jump shot from 26 ft,,29,42
113,2,10:52.0,,Defensive rebound by T. Brown,29,42
114,2,10:40.0,,S. Dekker makes 2-pt layup from 3 ft,29,44
115,2,10:27.0,R. Hunter makes 3-pt jump shot from 30 ft (assist by D. Theis),,32,44
116,2,10:16.0,,Personal foul by B. Wanamaker (drawn by T. Brown),32,44
117,2,10:09.0,,Personal foul by R. Hunter (drawn by S. Dekker),32,44
118,2,9:56.0,,S. Dekker misses 2-pt layup from 6 ft,32,44
119,2,9:54.0,Defensive rebound by B. Wanamaker,,32,44
120,2,9:51.0,Shooting foul by D. Robinson (drawn by S. Ojeleye),,32,44
121,2,9:51.0,S. Ojeleye misses free throw 1 of 2,,32,44
122,2,9:51.0,Offensive rebound by Team,,32,44
123,2,9:51.0,R. Williams enters the game for D. Theis,,32,44
124,2,9:51.0,S. Ojeleye makes free throw 2 of 2,,33,44
125,2,9:35.0,,D. Robinson makes 2-pt jump shot from 22 ft,33,46
126,2,9:15.0,B. Wanamaker makes 2-pt jump shot from 6 ft (assist by P. Dozier),,35,46
127,2,9:07.0,,Shooting foul by B. Wanamaker (drawn by C. Randle),35,46
128,2,9:07.0,,C. Randle misses free throw 1 of 2,35,46
129,2,9:07.0,,Offensive rebound by Team,35,46
130,2,9:07.0,,C. Randle makes free throw 2 of 2,35,47
131,2,8:57.0,Personal foul by D. Robinson (drawn by S. Ojeleye),,35,47
132,2,8:50.0,P. Dozier misses 3-pt jump shot from 27 ft,,35,47
133,2,8:46.0,Offensive rebound by R. Williams,,35,47
134,2,8:44.0,R. Hunter misses 3-pt jump shot from 25 ft,,35,47
135,2,8:41.0,,Defensive rebound by I. Mahinmi,35,47
136,2,8:35.0,,Turnover by T. Brown (bad pass; steal by B. Wanamaker),35,47
137,2,8:31.0,B. Wanamaker makes 2-pt layup from 1 ft,,37,47
138,2,8:18.0,,I. Mahinmi misses 2-pt layup from 2 ft,37,47
139,2,8:15.0,Defensive rebound by S. Ojeleye,,37,47
140,2,8:12.0,P. Dozier misses 2-pt layup from 1 ft,,37,47
141,2,8:10.0,,Defensive rebound by T. Brown,37,47
142,2,8:03.0,,C. Randle makes 3-pt jump shot from 29 ft (assist by D. Robinson),37,50
143,2,7:47.0,S. Ojeleye makes 2-pt layup from 1 ft (assist by P. Dozier),,39,50
144,2,7:36.0,,T. Brown misses 2-pt jump shot from 21 ft,39,50
145,2,7:33.0,Defensive rebound by B. Wanamaker,,39,50
146,2,7:26.0,P. Dozier misses 3-pt jump shot from 23 ft,,39,50
147,2,7:24.0,,Defensive rebound by S. Dekker,39,50
148,2,7:17.0,,C. Randle misses 3-pt jump shot from 26 ft,39,50
149,2,7:13.0,Defensive rebound by P. Dozier,,39,50
150,2,7:09.0,B. Wanamaker makes 2-pt jump shot from 16 ft,,41,50
151,2,7:08.0,,Washington full timeout,41,50
152,2,7:08.0,J. Brown enters the game for P. Dozier,,41,50
153,2,7:08.0,,B. Beal enters the game for I. Mahinmi,41,50
154,2,7:08.0,,B. Portis enters the game for C. Randle,41,50
155,2,7:08.0,,T. Satoranský enters the game for D. Robinson,41,50
156,2,6:58.0,,B. Portis misses 3-pt jump shot from 27 ft,41,50
157,2,6:53.0,,Offensive rebound by S. Dekker,41,50
158,2,6:50.0,,Turnover by T. Brown (lost ball; steal by R. Williams),41,50
159,2,6:44.0,S. Ojeleye misses 2-pt layup from 2 ft,,41,50
160,2,6:42.0,,Defensive rebound by B. Beal,41,50
161,2,6:42.0,T. Rozier enters the game for B. Wanamaker,,41,50
162,2,6:29.0,,T. Brown misses 2-pt layup from 7 ft,41,50
163,2,6:27.0,Defensive rebound by R. Williams,,41,50
164,2,6:11.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by R. Hunter),,44,50
165,2,6:01.0,,S. Dekker misses 2-pt layup from 4 ft,44,50
166,2,6:00.0,,Offensive rebound by S. Dekker,44,50
167,2,5:59.0,,S. Dekker misses 2-pt layup from 4 ft (block by R. Williams),44,50
168,2,5:59.0,,Offensive rebound by B. Beal,44,50
169,2,5:49.0,,B. Beal misses 2-pt layup from 3 ft,44,50
170,2,5:46.0,Defensive rebound by T. Rozier,,44,50
171,2,5:34.0,R. Williams makes 2-pt jump shot from 12 ft (assist by S. Ojeleye),,46,50
172,2,5:13.0,,B. Beal makes 2-pt jump shot from 20 ft,46,52
173,2,5:03.0,Shooting foul by T. Brown (drawn by J. Brown),,46,52
174,2,5:03.0,J. Brown makes free throw 1 of 2,,47,52
175,2,5:03.0,J. Brown misses free throw 2 of 2,,47,52
176,2,5:00.0,,Defensive rebound by T. Satoranský,47,52
177,2,4:53.0,,B. Beal misses 2-pt layup from 4 ft,47,52
178,2,4:49.0,Defensive rebound by T. Rozier,,47,52
179,2,4:42.0,J. Brown misses 2-pt layup from 7 ft,,47,52
180,2,4:40.0,Offensive rebound by J. Brown,,47,52
181,2,4:36.0,T. Rozier makes 3-pt jump shot from 26 ft (assist by J. Brown),,50,52
182,2,4:27.0,,Shooting foul by R. Williams (drawn by T. Satoranský),50,52
183,2,4:27.0,,T. Satoranský makes free throw 1 of 2,50,53
184,2,4:27.0,P. Dozier enters the game for R. Hunter,,50,53
185,2,4:27.0,G. Yabusele enters the game for S. Ojeleye,,50,53
186,2,4:27.0,,T. Satoranský misses free throw 2 of 2,50,53
187,2,4:24.0,Defensive rebound by J. Brown,,50,53
188,2,4:07.0,G. Yabusele makes 2-pt layup from 1 ft,,52,53
189,2,3:50.0,,T. Brown misses 3-pt jump shot from 26 ft,52,53
190,2,3:48.0,Defensive rebound by J. Brown,,52,53
191,2,3:43.0,Turnover by J. Brown (bad pass; steal by B. Portis),,52,53
192,2,3:39.0,,B. Portis makes 2-pt layup from 1 ft,52,55
193,2,3:15.0,T. Rozier makes 2-pt jump shot from 21 ft,,54,55
194,2,3:02.0,,B. Portis makes 2-pt jump shot from 22 ft (assist by T. Satoranský),54,57
195,2,2:45.0,T. Rozier misses 2-pt jump shot from 13 ft,,54,57
196,2,2:42.0,,Defensive rebound by B. Portis,54,57
197,2,2:37.0,,Turnover by T. Brown (bad pass; steal by J. Brown),54,57
198,2,2:36.0,Turnover by J. Brown (out of bounds lost ball),,54,57
199,2,2:36.0,Boston full timeout,,54,57
200,2,2:36.0,,C. Randle enters the game for B. Beal,54,57
201,2,2:31.0,,T. Brown makes 2-pt dunk from 3 ft (assist by T. Satoranský),54,59
202,2,2:21.0,Personal foul by C. Randle (drawn by P. Dozier),,54,59
203,2,2:14.0,P. Dozier makes 2-pt dunk from 1 ft,,56,59
204,2,1:59.0,,B. Portis makes 3-pt jump shot from 27 ft (assist by T. Satoranský),56,62
205,2,1:39.0,G. Yabusele misses 2-pt hook shot from 6 ft,,56,62
206,2,1:37.0,,Defensive rebound by S. Dekker,56,62
207,2,1:32.0,,Turnover by C. Randle (out of bounds lost ball),56,62
208,2,1:16.0,G. Yabusele makes 3-pt jump shot from 27 ft (assist by J. Brown),,59,62
209,2,1:04.0,,Shooting foul by R. Williams (drawn by B. Portis),59,62
210,2,1:04.0,,B. Portis makes free throw 1 of 2,59,63
211,2,1:04.0,,B. Portis makes free throw 2 of 2,59,64
212,2,0:54.0,T. Rozier makes 2-pt jump shot from 2 ft (assist by P. Dozier),,61,64
213,2,0:41.0,,Turnover by B. Portis (lost ball; steal by J. Brown),61,64
214,2,0:35.0,J. Brown makes 2-pt layup at rim,,63,64
215,2,0:30.0,,S. Dekker misses 3-pt jump shot from 24 ft,63,64
216,2,0:26.0,Defensive rebound by G. Yabusele,,63,64
217,2,0:06.0,T. Rozier misses 3-pt jump shot from 27 ft,,63,64
218,2,0:00.0,,Defensive rebound by S. Dekker,63,64
219,2,0:00.0,,S. Dekker misses 3-pt jump shot from 25 ft,63,64
220,2,0:00.0,,Offensive rebound by Team,63,64
221,3,11:45.0,J. Brown misses 3-pt jump shot from 25 ft,,63,64
222,3,11:41.0,,Defensive rebound by T. Satoranský,63,64
223,3,11:37.0,,Turnover by T. Satoranský (lost ball; steal by J. Brown),63,64
224,3,11:33.0,J. Brown makes 2-pt layup from 2 ft,,65,64
225,3,11:20.0,,T. Bryant makes 2-pt layup from 1 ft (assist by B. Portis),65,66
226,3,11:20.0,,Shooting foul by R. Williams (drawn by T. Bryant),65,66
227,3,11:20.0,,T. Bryant makes free throw 1 of 1,65,67
228,3,11:11.0,Shooting foul by D. Robinson (drawn by T. Rozier),,65,67
229,3,11:11.0,T. Rozier makes free throw 1 of 2,,66,67
230,3,11:11.0,P. Dozier enters the game for R. Williams,,66,67
231,3,11:11.0,T. Rozier misses free throw 2 of 2,,66,67
232,3,11:08.0,,Defensive rebound by B. Portis,66,67
233,3,11:08.0,,Turnover by B. Portis (bad pass; steal by T. Rozier),66,67
234,3,11:08.0,Shooting foul by B. Portis (drawn by G. Yabusele),,66,67
235,3,11:08.0,G. Yabusele misses free throw 1 of 2,,66,67
236,3,11:08.0,Offensive rebound by Team,,66,67
237,3,11:08.0,G. Yabusele misses free throw 2 of 2,,66,67
238,3,11:04.0,,Defensive rebound by T. Bryant,66,67
239,3,10:53.0,,J. Green misses 3-pt jump shot from 24 ft,66,67
240,3,10:51.0,,Offensive rebound by D. Robinson,66,67
241,3,10:49.0,,Personal foul by P. Dozier (drawn by B. Portis),66,67
242,3,10:37.0,,D. Robinson makes 2-pt dunk from 2 ft (assist by J. Green),66,69
243,3,10:27.0,S. Ojeleye misses 3-pt jump shot from 26 ft,,66,69
244,3,10:23.0,,Defensive rebound by T. Bryant,66,69
245,3,10:16.0,,B. Portis misses 2-pt jump shot from 20 ft,66,69
246,3,10:14.0,Defensive rebound by P. Dozier,,66,69
247,3,10:10.0,P. Dozier misses 2-pt jump shot from 20 ft,,66,69
248,3,10:07.0,Offensive rebound by G. Yabusele,,66,69
249,3,10:06.0,G. Yabusele misses 2-pt layup from 4 ft,,66,69
250,3,10:04.0,,Defensive rebound by J. Green,66,69
251,3,10:01.0,,Personal foul by S. Ojeleye (drawn by T. Satoranský),66,69
252,3,9:49.0,,T. Satoranský makes 2-pt layup from 1 ft,66,71
253,3,9:29.0,P. Dozier misses 3-pt jump shot from 28 ft,,66,71
254,3,9:25.0,,Defensive rebound by J. Green,66,71
255,3,9:23.0,,D. Robinson makes 2-pt dunk at rim (assist by B. Portis),66,73
256,3,9:16.0,Shooting foul by T. Bryant (drawn by J. Brown),,66,73
257,3,9:16.0,J. Brown makes free throw 1 of 2,,67,73
258,3,9:16.0,J. Brown misses free throw 2 of 2,,67,73
259,3,9:13.0,,Defensive rebound by D. Robinson,67,73
260,3,9:04.0,,T. Satoranský makes 2-pt dunk from 1 ft,67,75
261,3,8:50.0,Offensive foul by J. Brown (drawn by D. Robinson),,67,75
262,3,8:50.0,Turnover by J. Brown (offensive foul),,67,75
263,3,8:38.0,,T. Bryant makes 2-pt layup from 1 ft (assist by J. Green),67,77
264,3,8:26.0,J. Brown misses 2-pt layup from 2 ft,,67,77
265,3,8:23.0,,Defensive rebound by T. Bryant,67,77
266,3,8:17.0,,T. Satoranský makes 3-pt jump shot from 28 ft (assist by B. Portis),67,80
267,3,8:15.0,Boston full timeout,,67,80
268,3,8:15.0,D. Theis enters the game for J. Brown,,67,80
269,3,7:56.0,S. Ojeleye misses 2-pt jump shot from 6 ft,,67,80
270,3,7:54.0,,Defensive rebound by J. Green,67,80
271,3,7:42.0,,T. Bryant misses 3-pt jump shot from 24 ft,67,80
272,3,7:38.0,Defensive rebound by T. Rozier,,67,80
273,3,7:34.0,T. Rozier makes 3-pt jump shot from 27 ft,,70,80
274,3,7:18.0,,B. Portis misses 2-pt jump shot from 4 ft,70,80
275,3,7:18.0,,Offensive rebound by B. Portis,70,80
276,3,7:16.0,,B. Portis makes 2-pt hook shot from 5 ft,70,82
277,3,7:06.0,T. Rozier misses 3-pt jump shot from 29 ft,,70,82
278,3,7:02.0,,Defensive rebound by J. Green,70,82
279,3,6:58.0,,Turnover by T. Bryant (bad pass; steal by S. Ojeleye),70,82
280,3,6:52.0,S. Ojeleye misses 2-pt layup from 1 ft,,70,82
281,3,6:48.0,Offensive rebound by P. Dozier,,70,82
282,3,6:48.0,P. Dozier makes 2-pt layup at rim,,72,82
283,3,6:38.0,,Turnover by T. Satoranský (bad pass),72,82
284,3,6:38.0,B. Wanamaker enters the game for S. Ojeleye,,72,82
285,3,6:26.0,G. Yabusele makes 2-pt hook shot from 5 ft,,74,82
286,3,6:13.0,,J. Green makes 3-pt jump shot from 26 ft (assist by T. Bryant),74,85
287,3,5:53.0,T. Rozier misses 3-pt jump shot from 27 ft,,74,85
288,3,5:50.0,,Defensive rebound by T. Bryant,74,85
289,3,5:39.0,,J. Green makes 2-pt jump shot from 15 ft,74,87
290,3,5:25.0,T. Rozier makes 2-pt layup from 4 ft (assist by B. Wanamaker),,76,87
291,3,5:10.0,,J. Green misses 3-pt jump shot from 25 ft,76,87
292,3,5:08.0,Defensive rebound by G. Yabusele,,76,87
293,3,5:00.0,G. Yabusele makes 3-pt jump shot from 28 ft (assist by T. Rozier),,79,87
294,3,4:41.0,,Turnover by D. Robinson (lost ball; steal by P. Dozier),79,87
295,3,4:35.0,B. Wanamaker misses 2-pt layup from 5 ft,,79,87
296,3,4:31.0,,Defensive rebound by B. Portis,79,87
297,3,4:27.0,,T. Satoranský makes 3-pt jump shot from 26 ft (assist by T. Bryant),79,90
298,3,4:10.0,P. Dozier makes 3-pt jump shot from 26 ft (assist by G. Yabusele),,82,90
299,3,3:45.0,,B. Portis misses 3-pt jump shot from 25 ft,82,90
300,3,3:43.0,Defensive rebound by D. Theis,,82,90
301,3,3:39.0,B. Wanamaker misses 3-pt jump shot from 26 ft,,82,90
302,3,3:36.0,,Defensive rebound by J. Green,82,90
303,3,3:32.0,,Turnover by J. Green (bad pass),82,90
304,3,3:32.0,,S. Dekker enters the game for T. Bryant,82,90
305,3,3:32.0,,I. Mahinmi enters the game for B. Portis,82,90
306,3,3:32.0,,C. Randle enters the game for D. Robinson,82,90
307,3,3:19.0,T. Rozier misses 2-pt layup from 2 ft (block by I. Mahinmi),,82,90
308,3,3:17.0,,Defensive rebound by T. Satoranský,82,90
309,3,3:11.0,,Shooting foul by D. Theis (drawn by T. Satoranský),82,90
310,3,3:11.0,,T. Satoranský makes free throw 1 of 2,82,91
311,3,3:11.0,R. Hunter enters the game for T. Rozier,,82,91
312,3,3:11.0,S. Ojeleye enters the game for G. Yabusele,,82,91
313,3,3:11.0,,T. Satoranský makes free throw 2 of 2,82,92
314,3,2:55.0,S. Ojeleye misses 2-pt layup from 3 ft,,82,92
315,3,2:52.0,Offensive rebound by D. Theis,,82,92
316,3,2:49.0,R. Hunter misses 3-pt jump shot from 30 ft,,82,92
317,3,2:49.0,,Defensive rebound by I. Mahinmi,82,92
318,3,2:38.0,,I. Mahinmi misses 3-pt jump shot from 26 ft,82,92
319,3,2:36.0,Defensive rebound by R. Hunter,,82,92
320,3,2:26.0,R. Hunter misses 3-pt jump shot from 28 ft,,82,92
321,3,2:22.0,,Defensive rebound by I. Mahinmi,82,92
322,3,2:15.0,,Turnover by J. Green (bad pass),82,92
323,3,2:15.0,,Washington full timeout,82,92
324,3,2:15.0,R. Williams enters the game for D. Theis,,82,92
325,3,1:54.0,P. Dozier misses 2-pt jump shot from 8 ft,,82,92
326,3,1:52.0,Offensive rebound by P. Dozier,,82,92
327,3,1:50.0,B. Wanamaker makes 2-pt jump shot from 17 ft (assist by R. Williams),,84,92
328,3,1:35.0,,I. Mahinmi makes 3-pt jump shot from 23 ft (assist by J. Green),84,95
329,3,1:28.0,Personal foul by I. Mahinmi (drawn by B. Wanamaker),,84,95
330,3,1:23.0,Turnover by R. Williams (lost ball; steal by I. Mahinmi),,84,95
331,3,1:15.0,,J. Green misses 3-pt jump shot from 26 ft,84,95
332,3,1:09.0,Defensive rebound by R. Williams,,84,95
333,3,1:03.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,84,95
334,3,1:00.0,Offensive rebound by S. Ojeleye,,84,95
335,3,0:55.0,S. Ojeleye makes 3-pt jump shot from 27 ft (assist by R. Hunter),,87,95
336,3,0:37.0,,C. Randle misses 3-pt jump shot from 22 ft,87,95
337,3,0:31.0,,Offensive rebound by I. Mahinmi,87,95
338,3,0:31.0,,I. Mahinmi misses 2-pt layup from 1 ft,87,95
339,3,0:30.0,Defensive rebound by B. Wanamaker,,87,95
340,3,0:29.0,S. Ojeleye misses 3-pt jump shot from 26 ft,,87,95
341,3,0:27.0,,Defensive rebound by Team,87,95
342,3,0:08.0,,T. Satoranský misses 2-pt jump shot from 19 ft,87,95
343,3,0:05.0,Defensive rebound by R. Williams,,87,95
344,3,0:01.0,Shooting foul by T. Satoranský (drawn by B. Wanamaker),,87,95
345,3,0:01.0,B. Wanamaker makes free throw 1 of 2,,88,95
346,3,0:01.0,B. Wanamaker makes free throw 2 of 2,,89,95
347,4,11:44.0,,I. Mahinmi misses 2-pt jump shot from 4 ft,89,95
348,4,11:43.0,,Offensive rebound by S. Dekker,89,95
349,4,11:43.0,,S. Dekker misses 2-pt layup from 1 ft,89,95
350,4,11:43.0,,Offensive rebound by Team,89,95
351,4,11:43.0,,C. Randle misses 2-pt jump shot from 16 ft,89,95
352,4,11:32.0,Defensive rebound by R. Hunter,,89,95
353,4,11:22.0,S. Ojeleye makes 2-pt jump shot from 16 ft (assist by B. Wanamaker),,91,95
354,4,11:10.0,,Turnover by C. Randle (lost ball; steal by R. Hunter),91,95
355,4,11:07.0,R. Hunter makes 2-pt dunk from 2 ft (assist by B. Wanamaker),,93,95
356,4,10:47.0,,D. Robinson misses 3-pt jump shot from 25 ft,93,95
357,4,10:45.0,,Offensive rebound by I. Mahinmi,93,95
358,4,10:42.0,,D. Robinson makes 2-pt layup from 1 ft (assist by I. Mahinmi),93,97
359,4,10:32.0,Personal foul by S. Dekker (drawn by B. Wanamaker),,93,97
360,4,10:20.0,B. Wanamaker misses 3-pt jump shot from 29 ft,,93,97
361,4,10:16.0,,Defensive rebound by I. Mahinmi,93,97
362,4,9:58.0,,I. Mahinmi misses 2-pt hook shot from 7 ft,93,97
363,4,9:56.0,Defensive rebound by R. Williams,,93,97
364,4,9:44.0,P. Dozier misses 3-pt jump shot from 26 ft,,93,97
365,4,9:40.0,Offensive rebound by R. Hunter,,93,97
366,4,9:37.0,R. Williams misses 2-pt jump shot from 18 ft,,93,97
367,4,9:35.0,Offensive rebound by P. Dozier,,93,97
368,4,9:34.0,P. Dozier makes 2-pt layup from 3 ft,,95,97
369,4,9:09.0,,I. Mahinmi misses 2-pt layup from 1 ft,95,97
370,4,9:05.0,,Offensive rebound by I. Mahinmi,95,97
371,4,9:04.0,,I. Mahinmi misses 2-pt layup from 2 ft (block by R. Williams),95,97
372,4,9:02.0,Defensive rebound by R. Williams,,95,97
373,4,9:00.0,B. Wanamaker misses 2-pt layup from 8 ft (block by D. Robinson),,95,97
374,4,9:00.0,Offensive rebound by P. Dozier,,95,97
375,4,8:58.0,Shooting foul by C. Randle (drawn by P. Dozier),,95,97
376,4,8:58.0,P. Dozier misses free throw 1 of 2,,95,97
377,4,8:58.0,Offensive rebound by Team,,95,97
378,4,8:58.0,P. Dozier makes free throw 2 of 2,,96,97
379,4,8:45.0,,Turnover by I. Mahinmi (bad pass),96,97
