,QUARTER,TIME_REMAINING,CHICAGO_ACTION,INDIANA_ACTION,CHICAGO_SCORE,INDIANA_SCORE
75,1,1:25.0,,D. Collison makes free throw 1 of 2,15,24
76,1,1:25.0,,T. Leaf enters the game for W. Matthews,15,24
77,1,1:25.0,,D. McDermott enters the game for T. Young,15,24
78,1,1:25.0,,D. Collison makes free throw 2 of 2,15,25
79,1,1:17.0,L. Markkanen misses 3-pt jump shot from 28 ft,,15,25
80,1,1:13.0,,Defensive rebound by M. Turner,15,25
81,1,1:06.0,,M. Turner misses 2-pt jump shot from 14 ft,15,25
82,1,1:04.0,,Offensive rebound by T. Leaf,15,25
83,1,1:04.0,,T. Leaf makes 2-pt layup at rim,15,27
84,1,0:50.0,R. Arcidiacono misses 2-pt layup at rim,,15,27
85,1,0:47.0,Offensive rebound by R. Arcidiacono,,15,27
86,1,0:40.0,Shooting foul by M. Turner (drawn by Z. LaVine),,15,27
87,1,0:40.0,Z. LaVine makes free throw 1 of 2,,16,27
88,1,0:40.0,C. Felício enters the game for R. Lopez,,16,27
89,1,0:40.0,O. Porter enters the game for L. Markkanen,,16,27
90,1,0:40.0,,K. O'Quinn enters the game for M. Turner,16,27
91,1,0:40.0,Z. LaVine misses free throw 2 of 2,,16,27
92,1,0:39.0,,Defensive rebound by D. McDermott,16,27
93,1,0:28.0,,K. O'Quinn misses 2-pt jump shot from 17 ft,16,27
94,1,0:26.0,Defensive rebound by R. Arcidiacono,,16,27
95,1,0:06.0,Shooting foul by K. O'Quinn (drawn by C. Felício),,16,27
96,1,0:06.0,C. Felício makes free throw 1 of 2,,17,27
97,1,0:06.0,S. Harrison enters the game for Z. LaVine,,17,27
98,1,0:06.0,C. Felício misses free throw 2 of 2,,17,27
99,1,0:05.0,,Defensive rebound by T. Leaf,17,27
100,2,11:47.0,W. Selden misses 2-pt jump shot from 7 ft,,17,27
101,2,11:45.0,,Defensive rebound by K. O'Quinn,17,27
102,2,11:30.0,,D. McDermott misses 2-pt layup from 2 ft,17,27
103,2,11:28.0,,Offensive rebound by T. Leaf,17,27
104,2,11:28.0,,T. Leaf makes 2-pt layup at rim,17,29
105,2,11:12.0,C. Felício misses 2-pt jump shot from 20 ft,,17,29
106,2,11:12.0,,Defensive rebound by T. Leaf,17,29
107,2,11:03.0,,T. Leaf misses 3-pt jump shot from 27 ft,17,29
108,2,11:00.0,,Offensive rebound by D. McDermott,17,29
109,2,10:59.0,,Shooting foul by C. Felício (drawn by D. McDermott),17,29
110,2,10:59.0,,D. McDermott makes free throw 1 of 2,17,30
111,2,10:59.0,,D. McDermott makes free throw 2 of 2,17,31
112,2,10:45.0,R. Arcidiacono misses 2-pt jump shot from 7 ft,,17,31
113,2,10:42.0,,Defensive rebound by K. O'Quinn,17,31
114,2,10:33.0,,C. Joseph makes 2-pt jump shot from 22 ft (assist by K. O'Quinn),17,33
115,2,10:30.0,Chicago full timeout,,17,33
116,2,10:30.0,K. Dunn enters the game for R. Arcidiacono,,17,33
117,2,10:18.0,Shooting foul by T. Leaf (drawn by W. Selden),,17,33
118,2,10:18.0,W. Selden makes free throw 1 of 2,,18,33
119,2,10:18.0,W. Selden makes free throw 2 of 2,,19,33
120,2,10:09.0,,T. Evans makes 2-pt jump shot from 20 ft,19,35
121,2,9:49.0,O. Porter makes 2-pt jump shot from 5 ft (assist by K. Dunn),,21,35
122,2,9:32.0,,T. Evans misses 3-pt jump shot from 28 ft,21,35
123,2,9:29.0,Defensive rebound by K. Dunn,,21,35
124,2,9:24.0,K. Dunn misses 2-pt layup from 6 ft (block by C. Joseph),,21,35
125,2,9:24.0,Offensive rebound by Team,,21,35
126,2,9:20.0,W. Selden misses 3-pt jump shot from 24 ft,,21,35
127,2,9:20.0,,Defensive rebound by K. O'Quinn,21,35
128,2,9:09.0,,Personal foul by W. Selden (drawn by T. Leaf),21,35
129,2,9:04.0,,Offensive foul by K. O'Quinn (drawn by K. Dunn),21,35
130,2,9:04.0,,Turnover by K. O'Quinn (offensive foul),21,35
131,2,8:54.0,O. Porter misses 2-pt jump shot from 15 ft,,21,35
132,2,8:52.0,Offensive rebound by C. Felício,,21,35
133,2,8:45.0,S. Harrison makes 2-pt layup from 1 ft,,23,35
134,2,8:32.0,,Shooting foul by C. Felício (drawn by K. O'Quinn),23,35
135,2,8:32.0,,K. O'Quinn misses free throw 1 of 2,23,35
136,2,8:32.0,,Offensive rebound by Team,23,35
137,2,8:32.0,,T. Young enters the game for T. Leaf,23,35
138,2,8:32.0,,K. O'Quinn makes free throw 2 of 2,23,36
139,2,8:22.0,C. Felício makes 2-pt dunk at rim (assist by K. Dunn),,25,36
140,2,8:09.0,,Offensive foul by D. McDermott (drawn by W. Selden),25,36
141,2,8:09.0,,Turnover by D. McDermott (offensive foul),25,36
142,2,7:58.0,K. Dunn misses 3-pt jump shot from 29 ft,,25,36
143,2,7:54.0,,Defensive rebound by T. Evans,25,36
144,2,7:46.0,,T. Evans misses 2-pt jump shot from 21 ft,25,36
145,2,7:43.0,Defensive rebound by W. Selden,,25,36
146,2,7:38.0,W. Selden misses 2-pt layup from 6 ft,,25,36
147,2,7:37.0,,Defensive rebound by Team,25,36
148,2,7:37.0,Loose ball foul by C. Felício (drawn by K. O'Quinn),,25,36
149,2,7:37.0,Z. LaVine enters the game for C. Felício,,25,36
150,2,7:37.0,L. Markkanen enters the game for W. Selden,,25,36
151,2,7:25.0,,Shooting foul by Z. LaVine (drawn by T. Evans),25,36
152,2,7:25.0,,T. Evans makes free throw 1 of 2,25,37
153,2,7:25.0,,B. Bogdanović enters the game for D. McDermott,25,37
154,2,7:25.0,,T. Evans misses free throw 2 of 2,25,37
155,2,7:24.0,Defensive rebound by L. Markkanen,,25,37
156,2,7:10.0,Shooting foul by K. O'Quinn (drawn by L. Markkanen),,25,37
157,2,7:10.0,L. Markkanen makes free throw 1 of 2,,26,37
158,2,7:10.0,,M. Turner enters the game for K. O'Quinn,26,37
159,2,7:10.0,L. Markkanen makes free throw 2 of 2,,27,37
160,2,6:47.0,,T. Evans makes 2-pt layup from 3 ft,27,39
161,2,6:29.0,S. Harrison makes 2-pt layup at rim (assist by K. Dunn),,29,39
162,2,6:18.0,,C. Joseph makes 2-pt jump shot from 19 ft,29,41
163,2,6:04.0,Z. LaVine misses 2-pt jump shot from 18 ft,,29,41
164,2,6:02.0,,Defensive rebound by B. Bogdanović,29,41
165,2,5:48.0,,T. Evans misses 2-pt layup from 1 ft (block by O. Porter),29,41
166,2,5:44.0,,Offensive rebound by T. Young,29,41
167,2,5:44.0,,T. Young makes 2-pt layup at rim,29,43
168,2,5:36.0,Shooting foul by T. Young (drawn by L. Markkanen),,29,43
169,2,5:36.0,L. Markkanen misses free throw 1 of 2,,29,43
170,2,5:36.0,Offensive rebound by Team,,29,43
171,2,5:36.0,R. Arcidiacono enters the game for S. Harrison,,29,43
172,2,5:36.0,,W. Matthews enters the game for T. Evans,29,43
173,2,5:36.0,L. Markkanen makes free throw 2 of 2,,30,43
174,2,5:24.0,,Turnover by T. Young (lost ball; steal by O. Porter),30,43
175,2,5:19.0,L. Markkanen misses 3-pt jump shot from 27 ft,,30,43
176,2,5:16.0,,Defensive rebound by W. Matthews,30,43
177,2,5:09.0,,Turnover by B. Bogdanović (bad pass; steal by O. Porter),30,43
178,2,5:05.0,Z. LaVine makes 2-pt layup from 1 ft (assist by O. Porter),,32,43
179,2,5:04.0,,Indiana full timeout,32,43
180,2,4:58.0,,M. Turner misses 2-pt jump shot from 20 ft,32,43
181,2,4:55.0,Defensive rebound by O. Porter,,32,43
182,2,4:39.0,Personal foul by W. Matthews (drawn by L. Markkanen),,32,43
183,2,4:39.0,W. Selden enters the game for O. Porter,,32,43
184,2,4:39.0,,D. Collison enters the game for C. Joseph,32,43
185,2,4:33.0,Z. LaVine makes 2-pt layup at rim,,34,43
186,2,4:22.0,,Turnover by W. Matthews (discontinued dribble),34,43
187,2,4:10.0,Z. LaVine misses 3-pt jump shot from 28 ft,,34,43
188,2,4:07.0,,Defensive rebound by D. Collison,34,43
189,2,3:56.0,,M. Turner makes 2-pt dunk from 1 ft (assist by T. Young),34,45
190,2,3:42.0,,Violation by Team (kicked ball),34,45
191,2,3:32.0,L. Markkanen misses 2-pt layup from 5 ft (block by M. Turner),,34,45
192,2,3:29.0,Offensive rebound by L. Markkanen,,34,45
193,2,3:29.0,L. Markkanen makes 2-pt layup from 1 ft,,36,45
194,2,3:06.0,,B. Bogdanović misses 3-pt jump shot from 29 ft,36,45
195,2,3:02.0,Defensive rebound by K. Dunn,,36,45
196,2,2:58.0,Z. LaVine misses 2-pt layup from 1 ft (block by M. Turner),,36,45
197,2,2:57.0,Offensive rebound by L. Markkanen,,36,45
198,2,2:57.0,L. Markkanen makes 2-pt dunk from 1 ft,,38,45
199,2,2:28.0,,D. Collison misses 2-pt jump shot from 19 ft,38,45
200,2,2:25.0,Defensive rebound by K. Dunn,,38,45
201,2,2:06.0,Turnover by Z. LaVine (bad pass; steal by B. Bogdanović),,38,45
202,2,1:53.0,,W. Matthews makes 2-pt layup at rim (assist by T. Young),38,47
203,2,1:35.0,K. Dunn misses 2-pt jump shot from 2 ft (block by M. Turner),,38,47
204,2,1:32.0,Offensive rebound by K. Dunn,,38,47
205,2,1:32.0,K. Dunn makes 2-pt layup from 1 ft,,40,47
206,2,1:18.0,,B. Bogdanović misses 2-pt jump shot from 2 ft (block by W. Selden),40,47
207,2,1:15.0,Defensive rebound by L. Markkanen,,40,47
208,2,1:12.0,Z. LaVine misses 2-pt layup from 1 ft (block by M. Turner),,40,47
209,2,1:09.0,Offensive rebound by W. Selden,,40,47
210,2,1:09.0,W. Selden makes 2-pt layup from 1 ft,,42,47
211,2,0:58.0,,Offensive foul by M. Turner (drawn by R. Arcidiacono),42,47
212,2,0:58.0,,Turnover by M. Turner (offensive foul),42,47
213,2,0:58.0,O. Porter enters the game for Z. LaVine,,42,47
214,2,0:58.0,,C. Joseph enters the game for M. Turner,42,47
215,2,0:58.0,,T. Leaf enters the game for T. Young,42,47
216,2,0:49.0,L. Markkanen misses 2-pt jump shot from 11 ft,,42,47
217,2,0:47.0,,Defensive rebound by T. Leaf,42,47
218,2,0:38.0,,W. Matthews misses 3-pt jump shot from 23 ft,42,47
219,2,0:35.0,Defensive rebound by O. Porter,,42,47
220,2,0:31.0,Turnover by O. Porter (out of bounds lost ball),,42,47
221,2,0:15.0,,Personal foul by K. Dunn (drawn by B. Bogdanović),42,47
222,2,0:15.0,,B. Bogdanović makes free throw 1 of 2,42,48
223,2,0:15.0,T. Luwawu-Cabarrot enters the game for K. Dunn,,42,48
224,2,0:15.0,,B. Bogdanović makes free throw 2 of 2,42,49
225,2,0:04.0,Turnover by O. Porter (bad pass; steal by B. Bogdanović),,42,49
226,2,0:00.0,,T. Leaf misses 2-pt jump shot from 14 ft,42,49
227,2,0:00.0,,Offensive rebound by Team,42,49
228,3,11:46.0,L. Markkanen misses 2-pt jump shot from 13 ft,,42,49
229,3,11:43.0,,Defensive rebound by D. Collison,42,49
230,3,11:34.0,,B. Bogdanović makes 2-pt jump shot from 16 ft,42,51
231,3,11:16.0,R. Lopez makes 2-pt layup from 1 ft (assist by Z. LaVine),,44,51
232,3,11:03.0,,T. Young misses 3-pt jump shot from 26 ft,44,51
233,3,11:00.0,Defensive rebound by K. Dunn,,44,51
234,3,10:56.0,Shooting foul by B. Bogdanović (drawn by Z. LaVine),,44,51
235,3,10:56.0,Z. LaVine makes free throw 1 of 2,,45,51
236,3,10:56.0,Z. LaVine makes free throw 2 of 2,,46,51
237,3,10:45.0,,W. Matthews misses 3-pt jump shot from 27 ft,46,51
238,3,10:43.0,Defensive rebound by L. Markkanen,,46,51
239,3,10:27.0,L. Markkanen misses 3-pt jump shot from 26 ft,,46,51
240,3,10:23.0,Offensive rebound by R. Lopez,,46,51
241,3,10:23.0,R. Lopez misses 2-pt layup at rim,,46,51
242,3,10:22.0,Offensive rebound by R. Lopez,,46,51
243,3,10:22.0,R. Lopez misses 2-pt layup at rim,,46,51
244,3,10:21.0,Offensive rebound by R. Lopez,,46,51
245,3,10:21.0,R. Lopez makes 2-pt layup at rim,,48,51
246,3,10:13.0,,M. Turner misses 2-pt jump shot from 4 ft,48,51
247,3,10:10.0,Defensive rebound by L. Markkanen,,48,51
248,3,10:06.0,O. Porter makes 3-pt jump shot from 27 ft (assist by L. Markkanen),,51,51
249,3,10:04.0,,Indiana full timeout,51,51
250,3,9:51.0,,B. Bogdanović makes 2-pt jump shot from 13 ft,51,53
251,3,9:39.0,Personal foul by B. Bogdanović (drawn by O. Porter),,51,53
252,3,9:35.0,Z. LaVine makes 2-pt dunk at rim,,53,53
253,3,9:25.0,,Personal foul by K. Dunn (drawn by W. Matthews),53,53
254,3,9:18.0,,Personal foul by K. Dunn (drawn by B. Bogdanović),53,53
255,3,9:05.0,,D. Collison makes 2-pt jump shot from 21 ft,53,55
256,3,8:41.0,R. Lopez makes 2-pt hook shot from 7 ft,,55,55
257,3,8:26.0,,T. Young misses 2-pt layup from 1 ft,55,55
258,3,8:25.0,,Offensive rebound by T. Young,55,55
259,3,8:22.0,,M. Turner misses 2-pt dunk from 1 ft,55,55
260,3,8:20.0,,Offensive rebound by M. Turner,55,55
261,3,8:17.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by M. Turner),55,58
262,3,7:57.0,R. Lopez makes 2-pt dunk from 1 ft,,57,58
263,3,7:39.0,,B. Bogdanović misses 2-pt layup from 1 ft,57,58
264,3,7:37.0,Defensive rebound by L. Markkanen,,57,58
265,3,7:34.0,O. Porter misses 3-pt jump shot from 26 ft,,57,58
266,3,7:30.0,,Defensive rebound by M. Turner,57,58
267,3,7:17.0,,Shooting foul by L. Markkanen (drawn by M. Turner),57,58
268,3,7:17.0,,M. Turner makes free throw 1 of 2,57,59
269,3,7:17.0,W. Selden enters the game for L. Markkanen,,57,59
270,3,7:17.0,,M. Turner misses free throw 2 of 2,57,59
271,3,7:16.0,Defensive rebound by O. Porter,,57,59
272,3,7:00.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by K. Dunn),,59,59
273,3,6:40.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by D. Collison),59,62
274,3,6:25.0,K. Dunn misses 2-pt jump shot from 4 ft,,59,62
275,3,6:23.0,,Defensive rebound by M. Turner,59,62
276,3,6:10.0,,Turnover by D. Collison (bad pass; steal by K. Dunn),59,62
277,3,5:59.0,Z. LaVine makes 3-pt jump shot from 27 ft,,62,62
278,3,5:45.0,,W. Matthews makes 3-pt jump shot from 30 ft (assist by T. Young),62,65
279,3,5:27.0,Z. LaVine misses 3-pt jump shot from 28 ft,,62,65
280,3,5:24.0,,Defensive rebound by B. Bogdanović,62,65
281,3,5:14.0,,M. Turner misses 2-pt dunk from 3 ft (block by W. Selden),62,65
282,3,5:11.0,,Offensive rebound by T. Young,62,65
283,3,5:10.0,,T. Young makes 2-pt jump shot from 2 ft,62,67
284,3,5:08.0,Chicago full timeout,,62,67
285,3,5:08.0,R. Arcidiacono enters the game for O. Porter,,62,67
286,3,4:48.0,R. Lopez makes 2-pt dunk from 2 ft,,64,67
287,3,4:33.0,,T. Young misses 2-pt layup from 2 ft,64,67
288,3,4:31.0,Defensive rebound by R. Lopez,,64,67
289,3,4:27.0,Z. LaVine misses 2-pt layup from 2 ft (block by M. Turner),,64,67
290,3,4:24.0,,Defensive rebound by W. Matthews,64,67
291,3,4:12.0,,M. Turner misses 2-pt jump shot from 18 ft,64,67
292,3,4:10.0,Defensive rebound by Team,,64,67
293,3,4:10.0,,C. Joseph enters the game for B. Bogdanović,64,67
294,3,3:52.0,K. Dunn makes 2-pt layup from 3 ft,,66,67
295,3,3:52.0,Shooting foul by T. Young (drawn by K. Dunn),,66,67
296,3,3:52.0,K. Dunn makes free throw 1 of 1,,67,67
297,3,3:43.0,,D. Collison makes 2-pt jump shot from 22 ft,67,69
298,3,3:31.0,Turnover by K. Dunn (lost ball; steal by D. Collison),,67,69
299,3,3:31.0,S. Harrison enters the game for Z. LaVine,,67,69
300,3,3:29.0,,Turnover by D. Collison (lost ball; steal by K. Dunn),67,69
301,3,3:07.0,W. Selden misses 3-pt jump shot from 29 ft,,67,69
302,3,3:03.0,,Defensive rebound by D. Collison,67,69
303,3,2:58.0,,Personal foul by K. Dunn (drawn by D. Collison),67,69
304,3,2:58.0,T. Luwawu-Cabarrot enters the game for K. Dunn,,67,69
305,3,2:58.0,,T. Evans enters the game for T. Young,67,69
306,3,2:53.0,,D. Collison makes 3-pt jump shot from 26 ft (assist by C. Joseph),67,72
307,3,2:32.0,R. Lopez makes 2-pt hook shot from 13 ft,,69,72
308,3,2:12.0,,Turnover by M. Turner (lost ball; steal by S. Harrison),69,72
309,3,2:11.0,Personal foul by C. Joseph (drawn by R. Arcidiacono),,69,72
310,3,2:11.0,,D. McDermott enters the game for W. Matthews,69,72
311,3,2:02.0,R. Lopez misses 2-pt layup from 8 ft (block by M. Turner),,69,72
312,3,2:02.0,Offensive rebound by Team,,69,72
313,3,1:53.0,R. Lopez misses 2-pt hook shot from 7 ft,,69,72
314,3,1:49.0,Offensive rebound by S. Harrison,,69,72
315,3,1:49.0,S. Harrison misses 2-pt layup at rim,,69,72
316,3,1:48.0,Offensive rebound by S. Harrison,,69,72
317,3,1:48.0,S. Harrison makes 2-pt layup at rim,,71,72
318,3,1:36.0,,Personal foul by W. Selden (drawn by M. Turner),71,72
319,3,1:36.0,,M. Turner makes free throw 1 of 2,71,73
320,3,1:36.0,,B. Bogdanović enters the game for D. Collison,71,73
321,3,1:36.0,,M. Turner makes free throw 2 of 2,71,74
322,3,1:26.0,W. Selden makes 2-pt layup from 1 ft (assist by R. Arcidiacono),,73,74
323,3,1:08.0,,T. Evans makes 2-pt layup from 2 ft,73,76
324,3,0:59.0,Personal foul by C. Joseph (drawn by R. Arcidiacono),,73,76
325,3,0:59.0,R. Arcidiacono makes free throw 1 of 2,,74,76
326,3,0:59.0,C. Felício enters the game for R. Lopez,,74,76
327,3,0:59.0,,K. O'Quinn enters the game for M. Turner,74,76
328,3,0:59.0,R. Arcidiacono makes free throw 2 of 2,,75,76
329,3,0:43.0,,Shooting foul by S. Harrison (drawn by T. Evans),75,76
330,3,0:43.0,,T. Evans makes free throw 1 of 2,75,77
331,3,0:43.0,,T. Evans misses free throw 2 of 2,75,77
332,3,0:39.0,,Offensive rebound by T. Evans,75,77
333,3,0:33.0,,B. Bogdanović misses 2-pt layup from 1 ft,75,77
334,3,0:31.0,Defensive rebound by C. Felício,,75,77
335,3,0:11.0,Turnover by R. Arcidiacono (step out of bounds),,75,77
336,3,0:00.0,,T. Evans misses 2-pt jump shot from 18 ft,75,77
337,3,0:00.0,,Offensive rebound by Team,75,77
338,4,11:47.0,,K. O'Quinn misses 2-pt jump shot from 19 ft,75,77
339,4,11:44.0,Defensive rebound by R. Arcidiacono,,75,77
340,4,11:32.0,R. Arcidiacono makes 2-pt jump shot from 16 ft,,77,77
341,4,11:18.0,,D. McDermott makes 2-pt layup at rim (assist by T. Evans),77,79
342,4,11:18.0,Violation by Team (def goaltending),,77,79
343,4,11:05.0,Personal foul by T. Evans (drawn by S. Harrison),,77,79
344,4,10:57.0,Turnover by R. Arcidiacono (bad pass; steal by D. McDermott),,77,79
345,4,10:53.0,,B. Bogdanović makes 2-pt dunk from 1 ft (assist by D. McDermott),77,81
346,4,10:53.0,Z. LaVine enters the game for C. Felício,,77,81
347,4,10:53.0,L. Markkanen enters the game for T. Luwawu-Cabarrot,,77,81
348,4,10:30.0,Shooting foul by D. McDermott (drawn by R. Arcidiacono),,77,81
349,4,10:30.0,R. Arcidiacono makes free throw 1 of 2,,78,81
350,4,10:30.0,R. Arcidiacono makes free throw 2 of 2,,79,81
351,4,10:19.0,,T. Evans misses 3-pt jump shot from 30 ft,79,81
352,4,10:17.0,,Offensive rebound by Team,79,81
353,4,10:17.0,Loose ball foul by L. Markkanen (drawn by K. O'Quinn),,79,81
354,4,10:05.0,,C. Joseph misses 2-pt jump shot from 21 ft,79,81
355,4,10:01.0,Defensive rebound by R. Arcidiacono,,79,81
356,4,9:48.0,S. Harrison misses 3-pt jump shot from 23 ft (block by K. O'Quinn),,79,81
357,4,9:47.0,Offensive rebound by Team,,79,81
358,4,9:47.0,R. Lopez enters the game for W. Selden,,79,81
359,4,9:47.0,,T. Young enters the game for B. Bogdanović,79,81
360,4,9:42.0,Personal foul by D. McDermott (drawn by R. Arcidiacono),,79,81
361,4,9:32.0,L. Markkanen misses 3-pt jump shot from 29 ft,,79,81
362,4,9:29.0,,Defensive rebound by C. Joseph,79,81
363,4,9:23.0,,T. Evans misses 2-pt layup from 1 ft,79,81
364,4,9:19.0,,Offensive rebound by K. O'Quinn,79,81
365,4,9:19.0,,K. O'Quinn makes 2-pt layup from 1 ft,79,83
366,4,8:59.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,79,83
367,4,8:56.0,,Defensive rebound by K. O'Quinn,79,83
368,4,8:46.0,,C. Joseph misses 2-pt jump shot from 17 ft,79,83
369,4,8:42.0,,Offensive rebound by C. Joseph,79,83
370,4,8:41.0,,C. Joseph makes 2-pt layup at rim,79,85
371,4,8:40.0,Chicago full timeout,,79,85
372,4,8:40.0,O. Porter enters the game for S. Harrison,,79,85
373,4,8:26.0,Z. LaVine makes 2-pt jump shot from 8 ft,,81,85
374,4,7:58.0,,C. Joseph misses 2-pt layup from 1 ft (block by O. Porter),81,85
375,4,7:58.0,Defensive rebound by Team,,81,85
376,4,7:42.0,Z. LaVine makes 3-pt jump shot from 30 ft (assist by R. Lopez),,84,85
377,4,7:33.0,,Indiana full timeout,84,85
378,4,7:33.0,,B. Bogdanović enters the game for T. Evans,84,85
379,4,7:33.0,,W. Matthews enters the game for D. McDermott,84,85
380,4,7:33.0,,M. Turner enters the game for K. O'Quinn,84,85
381,4,7:25.0,,C. Joseph misses 2-pt layup at rim,84,85
382,4,7:22.0,Defensive rebound by L. Markkanen,,84,85
383,4,7:08.0,Z. LaVine makes 2-pt dunk from 1 ft (assist by R. Arcidiacono),,86,85
