,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,LA LAKERS_ACTION,GOLDEN STATE_SCORE,LA LAKERS_SCORE
86,1,2:46.0,K. Durant makes 2-pt dunk from 2 ft,,25,18
87,1,2:46.0,,LA Lakers full timeout,25,18
88,1,2:46.0,,M. Beasley enters the game for K. Caldwell-Pope,25,18
89,1,2:46.0,,L. Stephenson enters the game for K. Kuzma,25,18
90,1,2:35.0,,J. McGee makes 2-pt hook shot from 8 ft (assist by L. Stephenson),25,20
91,1,2:20.0,S. Curry misses 3-pt jump shot from 26 ft,,25,20
92,1,2:17.0,,Defensive rebound by J. McGee,25,20
93,1,2:09.0,,M. Beasley makes 2-pt jump shot from 4 ft,25,22
94,1,1:45.0,Shooting foul by J. Hart (drawn by S. Curry),,25,22
95,1,1:45.0,S. Curry makes free throw 1 of 2,,26,22
96,1,1:45.0,,S. Mykhailiuk enters the game for J. Hart,26,22
97,1,1:45.0,S. Curry makes free throw 2 of 2,,27,22
98,1,1:26.0,,M. Beasley misses 2-pt jump shot from 9 ft,27,22
99,1,1:23.0,Defensive rebound by K. Durant,,27,22
100,1,1:16.0,K. Durant misses 2-pt jump shot from 14 ft,,27,22
101,1,1:12.0,,Defensive rebound by B. Ingram,27,22
102,1,1:04.0,,J. McGee misses 2-pt layup from 5 ft (block by A. Iguodala),27,22
103,1,1:01.0,Defensive rebound by K. Looney,,27,22
104,1,1:01.0,Shooting foul by L. Stephenson (drawn by K. Durant),,27,22
105,1,1:01.0,K. Durant makes free throw 1 of 2,,28,22
106,1,1:01.0,K. Durant makes free throw 2 of 2,,29,22
107,1,0:48.0,,J. McGee misses 2-pt hook shot from 5 ft,29,22
108,1,0:45.0,Defensive rebound by S. Curry,,29,22
109,1,0:38.0,Personal foul by S. Mykhailiuk (drawn by A. McKinnie),,29,22
110,1,0:38.0,A. McKinnie misses free throw 1 of 2,,29,22
111,1,0:38.0,Offensive rebound by Team,,29,22
112,1,0:38.0,A. McKinnie misses free throw 2 of 2,,29,22
113,1,0:36.0,Offensive rebound by K. Looney,,29,22
114,1,0:34.0,A. McKinnie misses 2-pt layup from 1 ft (block by M. Beasley),,29,22
115,1,0:30.0,,Defensive rebound by M. Beasley,29,22
116,1,0:22.0,,M. Beasley makes 2-pt layup from 3 ft (assist by J. McGee),29,24
117,1,0:06.0,S. Curry misses 3-pt jump shot from 24 ft,,29,24
118,1,0:02.0,Offensive rebound by K. Looney,,29,24
119,1,0:01.0,K. Looney misses 2-pt jump shot from 9 ft,,29,24
120,1,0:00.0,,Defensive rebound by S. Mykhailiuk,29,24
121,2,11:48.0,,M. Beasley makes 2-pt dunk from 1 ft,29,26
122,2,11:29.0,Shooting foul by S. Mykhailiuk (drawn by D. Cousins),,29,26
123,2,11:29.0,D. Cousins makes free throw 1 of 2,,30,26
124,2,11:29.0,D. Cousins makes free throw 2 of 2,,31,26
125,2,11:12.0,,L. Stephenson misses 3-pt jump shot from 27 ft,31,26
126,2,11:08.0,,Offensive rebound by Team,31,26
127,2,11:01.0,,K. Kuzma misses 3-pt jump shot from 27 ft,31,26
128,2,10:58.0,Defensive rebound by S. Livingston,,31,26
129,2,10:52.0,Personal foul by K. Kuzma (drawn by D. Green),,31,26
130,2,10:40.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Cousins),,34,26
131,2,10:19.0,,I. Zubac makes 2-pt dunk from 2 ft (assist by K. Kuzma),34,28
132,2,10:14.0,D. Cousins makes 2-pt dunk from 3 ft (assist by S. Livingston),,36,28
133,2,10:05.0,,L. Stephenson misses 2-pt layup from 2 ft (block by K. Thompson),36,28
134,2,10:03.0,Defensive rebound by Team,,36,28
135,2,10:00.0,S. Livingston makes 2-pt dunk from 3 ft (assist by D. Green),,38,28
136,2,9:59.0,,LA Lakers full timeout,38,28
137,2,9:59.0,,B. Ingram enters the game for L. Stephenson,38,28
138,2,9:49.0,,S. Mykhailiuk misses 3-pt jump shot from 25 ft,38,28
139,2,9:46.0,Defensive rebound by D. Green,,38,28
140,2,9:28.0,D. Green misses 3-pt jump shot from 25 ft,,38,28
141,2,9:25.0,,Defensive rebound by B. Ingram,38,28
142,2,9:18.0,,Personal foul by S. Livingston (drawn by I. Zubac),38,28
143,2,9:09.0,,M. Beasley makes 2-pt jump shot from 13 ft,38,30
144,2,8:57.0,K. Thompson makes 3-pt jump shot from 28 ft (assist by D. Green),,41,30
145,2,8:43.0,,B. Ingram makes 2-pt layup from 3 ft,41,32
146,2,8:24.0,S. Livingston makes 2-pt layup from 2 ft (assist by K. Thompson),,43,32
147,2,8:09.0,,Turnover by M. Beasley (bad pass; steal by A. Iguodala),43,32
148,2,8:03.0,D. Cousins makes 2-pt layup from 2 ft,,45,32
149,2,7:36.0,,K. Kuzma misses 2-pt jump shot from 4 ft,45,32
150,2,7:34.0,Defensive rebound by D. Cousins,,45,32
151,2,7:25.0,D. Cousins misses 2-pt jump shot from 4 ft (block by I. Zubac),,45,32
152,2,7:22.0,Offensive rebound by D. Cousins,,45,32
153,2,7:11.0,Turnover by Team (shot clock),,45,32
154,2,7:11.0,,K. Caldwell-Pope enters the game for M. Beasley,45,32
155,2,7:11.0,,J. Hart enters the game for S. Mykhailiuk,45,32
156,2,6:58.0,,I. Zubac makes 2-pt hook shot from 3 ft (assist by B. Ingram),45,34
157,2,6:44.0,K. Thompson makes 2-pt layup from 3 ft (assist by D. Green),,47,34
158,2,6:30.0,,B. Ingram makes 3-pt jump shot from 27 ft,47,37
159,2,6:21.0,Turnover by D. Green (bad pass),,47,37
160,2,6:21.0,A. McKinnie enters the game for A. Iguodala,,47,37
161,2,6:14.0,,Offensive foul by I. Zubac (drawn by D. Green),47,37
162,2,6:14.0,,Turnover by I. Zubac (offensive foul),47,37
163,2,6:14.0,S. Curry enters the game for D. Cousins,,47,37
164,2,6:14.0,K. Durant enters the game for D. Green,,47,37
165,2,6:14.0,K. Looney enters the game for K. Thompson,,47,37
166,2,5:56.0,A. McKinnie misses 3-pt jump shot from 24 ft,,47,37
167,2,5:53.0,,Defensive rebound by I. Zubac,47,37
168,2,5:41.0,,J. Hart makes 3-pt jump shot from 25 ft (assist by K. Kuzma),47,40
169,2,5:41.0,Golden State full timeout,,47,40
170,2,5:26.0,K. Looney misses 2-pt layup from 2 ft,,47,40
171,2,5:24.0,,Defensive rebound by I. Zubac,47,40
172,2,5:23.0,,Turnover by I. Zubac (lost ball; steal by K. Looney),47,40
173,2,5:19.0,K. Durant makes 2-pt jump shot from 7 ft (assist by K. Looney),,49,40
174,2,5:03.0,,Turnover by J. Hart (bad pass),49,40
175,2,4:52.0,A. McKinnie makes 3-pt jump shot from 24 ft (assist by S. Curry),,52,40
176,2,4:37.0,,I. Zubac makes 2-pt hook shot from 4 ft (assist by B. Ingram),52,42
177,2,4:22.0,A. McKinnie makes 3-pt jump shot from 26 ft (assist by S. Curry),,55,42
178,2,4:08.0,,K. Kuzma makes 2-pt jump shot from 2 ft,55,44
179,2,4:08.0,,Shooting foul by A. McKinnie (drawn by K. Kuzma),55,44
180,2,4:08.0,D. Green enters the game for S. Livingston,,55,44
181,2,4:08.0,K. Thompson enters the game for A. McKinnie,,55,44
182,2,4:08.0,,K. Kuzma makes free throw 1 of 1,55,45
183,2,3:59.0,S. Curry makes 2-pt layup from 2 ft,,57,45
184,2,3:59.0,Shooting foul by I. Zubac (drawn by S. Curry),,57,45
185,2,3:59.0,A. Iguodala enters the game for K. Looney,,57,45
186,2,3:59.0,S. Curry makes free throw 1 of 1,,58,45
187,2,3:38.0,,K. Kuzma makes 2-pt jump shot from 12 ft,58,47
188,2,3:23.0,S. Curry misses 3-pt jump shot from 26 ft,,58,47
189,2,3:21.0,,Defensive rebound by B. Ingram,58,47
190,2,3:16.0,,K. Kuzma misses 2-pt jump shot from 22 ft,58,47
191,2,3:11.0,,Offensive rebound by K. Caldwell-Pope,58,47
192,2,3:10.0,,I. Zubac makes 2-pt dunk from 2 ft (assist by K. Caldwell-Pope),58,49
193,2,2:49.0,Personal foul by K. Caldwell-Pope (drawn by S. Curry),,58,49
194,2,2:35.0,A. Iguodala makes 2-pt dunk from 2 ft (assist by D. Green),,60,49
195,2,2:27.0,,Personal foul by K. Thompson (drawn by B. Ingram),60,49
196,2,2:14.0,,B. Ingram misses 2-pt jump shot from 10 ft,60,49
197,2,2:12.0,Defensive rebound by K. Durant,,60,49
198,2,2:07.0,Turnover by A. Iguodala (traveling),,60,49
199,2,1:55.0,,Shooting foul by S. Curry (drawn by K. Caldwell-Pope),60,49
200,2,1:55.0,,K. Caldwell-Pope makes free throw 1 of 2,60,50
201,2,1:55.0,,K. Caldwell-Pope makes free throw 2 of 2,60,51
202,2,1:44.0,Shooting foul by I. Zubac (drawn by D. Green),,60,51
203,2,1:44.0,D. Green makes free throw 1 of 2,,61,51
204,2,1:44.0,,J. McGee enters the game for I. Zubac,61,51
205,2,1:44.0,D. Green misses free throw 2 of 2,,61,51
206,2,1:42.0,,Defensive rebound by J. McGee,61,51
207,2,1:17.0,,Turnover by K. Caldwell-Pope (bad pass; steal by D. Green),61,51
208,2,1:16.0,K. Thompson makes 2-pt dunk from 1 ft (assist by D. Green),,63,51
209,2,1:07.0,,B. Ingram misses 2-pt layup from 2 ft (block by K. Durant),63,51
210,2,1:04.0,Defensive rebound by S. Curry,,63,51
211,2,0:54.0,S. Curry misses 3-pt jump shot from 24 ft,,63,51
212,2,0:52.0,,Defensive rebound by J. McGee,63,51
213,2,0:45.0,,K. Kuzma makes 2-pt jump shot from 14 ft,63,53
214,2,0:40.0,Turnover by K. Durant (out of bounds lost ball),,63,53
215,2,0:40.0,,S. Mykhailiuk enters the game for K. Caldwell-Pope,63,53
216,2,0:33.0,,B. Ingram makes 2-pt jump shot from 5 ft,63,55
217,2,0:14.0,K. Durant makes 2-pt jump shot from 16 ft (assist by S. Curry),,65,55
218,2,0:05.0,,K. Kuzma misses 3-pt jump shot from 25 ft,65,55
219,2,0:03.0,Defensive rebound by A. Iguodala,,65,55
220,2,0:00.0,S. Curry misses 3-pt jump shot from 39 ft,,65,55
221,2,0:00.0,Offensive rebound by Team,,65,55
222,3,11:50.0,,Turnover by K. Caldwell-Pope (step out of bounds),65,55
223,3,11:38.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,68,55
224,3,11:38.0,Away from play foul by J. Hart (drawn by D. Cousins),,68,55
225,3,11:38.0,D. Cousins makes free throw 1 of 1,,69,55
226,3,11:25.0,,B. Ingram misses 2-pt layup from 2 ft,69,55
227,3,11:21.0,Defensive rebound by D. Cousins,,69,55
228,3,11:14.0,K. Durant misses 2-pt jump shot from 13 ft,,69,55
229,3,11:12.0,,Defensive rebound by T. Chandler,69,55
230,3,11:03.0,,B. Ingram misses 2-pt jump shot from 14 ft,69,55
231,3,11:01.0,Defensive rebound by D. Cousins,,69,55
232,3,10:51.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Cousins),,72,55
233,3,10:35.0,,Turnover by K. Kuzma (bad pass),72,55
234,3,10:35.0,,Loose ball foul by J. Hart (drawn by K. Thompson),72,55
235,3,10:20.0,D. Cousins misses 3-pt jump shot from 27 ft,,72,55
236,3,10:17.0,,Defensive rebound by B. Ingram,72,55
237,3,10:16.0,,K. Kuzma makes 2-pt layup from 3 ft (assist by B. Ingram),72,57
238,3,10:16.0,,Shooting foul by D. Green (drawn by K. Kuzma),72,57
239,3,10:16.0,,K. Kuzma makes free throw 1 of 1,72,58
240,3,10:10.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),,75,58
241,3,9:55.0,,B. Ingram makes 2-pt jump shot from 18 ft,75,60
242,3,9:46.0,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),,77,60
243,3,9:39.0,,K. Kuzma misses 3-pt jump shot from 25 ft,77,60
244,3,9:36.0,Defensive rebound by S. Curry,,77,60
245,3,9:33.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),,80,60
246,3,9:33.0,,LA Lakers full timeout,80,60
247,3,9:33.0,,M. Wagner enters the game for J. Hart,80,60
248,3,9:18.0,,B. Ingram misses 2-pt jump shot from 21 ft,80,60
249,3,9:15.0,Defensive rebound by K. Durant,,80,60
250,3,9:08.0,K. Durant makes 2-pt jump shot from 11 ft,,82,60
251,3,8:57.0,,Personal foul by D. Cousins (drawn by K. Kuzma),82,60
252,3,8:51.0,,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,82,60
253,3,8:48.0,,Offensive rebound by M. Wagner,82,60
254,3,8:39.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,82,60
255,3,8:35.0,Defensive rebound by D. Cousins,,82,60
256,3,8:23.0,Turnover by K. Thompson (lost ball; steal by M. Wagner),,82,60
257,3,8:15.0,,B. Ingram misses 2-pt jump shot from 21 ft,82,60
258,3,8:10.0,Defensive rebound by D. Green,,82,60
259,3,8:08.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),,85,60
260,3,7:48.0,,B. Ingram makes 2-pt jump shot from 12 ft,85,62
261,3,7:40.0,Turnover by K. Thompson (step out of bounds),,85,62
262,3,7:40.0,,J. McGee enters the game for T. Chandler,85,62
263,3,7:24.0,,Shooting foul by K. Durant (drawn by M. Wagner),85,62
264,3,7:24.0,,M. Wagner misses free throw 1 of 3,85,62
265,3,7:24.0,,Offensive rebound by Team,85,62
266,3,7:24.0,,M. Wagner makes free throw 2 of 3,85,63
267,3,7:24.0,,M. Wagner misses free throw 3 of 3,85,63
268,3,7:21.0,Defensive rebound by D. Green,,85,63
269,3,7:12.0,D. Green makes 2-pt layup from 2 ft (assist by K. Durant),,87,63
270,3,6:59.0,,J. McGee misses 3-pt jump shot from 25 ft,87,63
271,3,6:56.0,Defensive rebound by S. Curry,,87,63
272,3,6:52.0,K. Durant makes 2-pt layup from 1 ft (assist by S. Curry),,89,63
273,3,6:33.0,,M. Wagner misses 3-pt jump shot from 26 ft,89,63
274,3,6:29.0,,Offensive rebound by M. Wagner,89,63
275,3,6:27.0,,K. Kuzma misses 3-pt jump shot from 24 ft,89,63
276,3,6:25.0,,Offensive rebound by J. McGee,89,63
277,3,6:20.0,,Turnover by J. McGee (bad pass; steal by D. Green),89,63
278,3,6:06.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),,92,63
279,3,6:05.0,,LA Lakers full timeout,92,63
280,3,6:05.0,A. Iguodala enters the game for D. Cousins,,92,63
281,3,6:05.0,K. Looney enters the game for D. Green,,92,63
282,3,6:05.0,,M. Beasley enters the game for K. Caldwell-Pope,92,63
283,3,6:05.0,,L. Stephenson enters the game for J. McGee,92,63
284,3,6:05.0,,I. Zubac enters the game for M. Wagner,92,63
285,3,5:50.0,,Turnover by B. Ingram (bad pass; steal by K. Looney),92,63
286,3,5:33.0,Turnover by K. Looney (3 sec),,92,63
287,3,5:27.0,,Shooting foul by K. Looney (drawn by L. Stephenson),92,63
288,3,5:27.0,,L. Stephenson misses free throw 1 of 2,92,63
289,3,5:27.0,,Offensive rebound by Team,92,63
290,3,5:27.0,,L. Stephenson makes free throw 2 of 2,92,64
291,3,5:17.0,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),,95,64
292,3,5:05.0,,M. Beasley makes 2-pt jump shot from 13 ft,95,66
293,3,4:54.0,K. Thompson makes 3-pt jump shot from 28 ft (assist by S. Curry),,98,66
294,3,4:46.0,,I. Zubac misses 2-pt dunk from 3 ft (block by K. Looney),98,66
295,3,4:42.0,Defensive rebound by A. Iguodala,,98,66
296,3,4:34.0,K. Durant makes 2-pt dunk from 2 ft (assist by S. Curry),,100,66
297,3,4:18.0,,I. Zubac makes 2-pt hook shot from 2 ft (assist by L. Stephenson),100,68
298,3,4:04.0,Personal foul by B. Ingram (drawn by K. Thompson),,100,68
299,3,3:55.0,K. Thompson misses 3-pt jump shot from 27 ft,,100,68
300,3,3:52.0,,Defensive rebound by M. Beasley,100,68
301,3,3:47.0,,Personal foul by S. Curry (drawn by L. Stephenson),100,68
302,3,3:47.0,,L. Stephenson makes free throw 1 of 2,100,69
303,3,3:47.0,A. McKinnie enters the game for K. Thompson,,100,69
304,3,3:47.0,,L. Stephenson misses free throw 2 of 2,100,69
305,3,3:45.0,Defensive rebound by K. Durant,,100,69
306,3,3:23.0,K. Durant misses 2-pt layup from 2 ft,,100,69
307,3,3:21.0,Offensive rebound by K. Looney,,100,69
308,3,3:20.0,K. Looney misses 2-pt layup from 2 ft,,100,69
309,3,3:20.0,Offensive rebound by K. Looney,,100,69
310,3,3:17.0,K. Looney makes 2-pt layup from 1 ft,,102,69
311,3,3:07.0,,L. Stephenson misses 3-pt jump shot from 26 ft,102,69
312,3,3:04.0,Defensive rebound by K. Looney,,102,69
313,3,2:58.0,K. Durant makes 3-pt jump shot from 28 ft,,105,69
314,3,2:44.0,,Shooting foul by K. Looney (drawn by I. Zubac),105,69
315,3,2:44.0,,I. Zubac makes free throw 1 of 2,105,70
316,3,2:44.0,,I. Zubac makes free throw 2 of 2,105,71
317,3,2:36.0,A. Iguodala makes 2-pt dunk from 2 ft (assist by S. Curry),,107,71
318,3,2:17.0,,Turnover by K. Kuzma (bad pass; steal by S. Curry),107,71
319,3,2:09.0,S. Curry misses 3-pt jump shot from 22 ft,,107,71
320,3,2:06.0,,Defensive rebound by L. Stephenson,107,71
321,3,1:58.0,,K. Kuzma makes 2-pt layup from 3 ft,107,73
322,3,1:58.0,Golden State full timeout,,107,73
323,3,1:43.0,K. Looney makes 2-pt dunk from 2 ft (assist by A. Iguodala),,109,73
324,3,1:30.0,,I. Zubac makes 2-pt hook shot from 3 ft (assist by M. Beasley),109,75
325,3,1:22.0,K. Durant misses 2-pt layup from 1 ft,,109,75
326,3,1:18.0,,Defensive rebound by M. Beasley,109,75
327,3,1:13.0,,Shooting foul by A. McKinnie (drawn by M. Beasley),109,75
328,3,1:13.0,,M. Beasley makes free throw 1 of 2,109,76
329,3,1:13.0,,M. Beasley misses free throw 2 of 2,109,76
330,3,1:09.0,Defensive rebound by K. Looney,,109,76
331,3,0:59.0,A. McKinnie misses 3-pt jump shot from 26 ft,,109,76
332,3,0:55.0,Offensive rebound by S. Curry,,109,76
333,3,0:53.0,S. Curry misses 3-pt jump shot from 25 ft,,109,76
334,3,0:50.0,Offensive rebound by A. Iguodala,,109,76
335,3,0:40.0,Personal foul by B. Ingram (drawn by K. Durant),,109,76
336,3,0:27.0,S. Curry misses 2-pt jump shot from 19 ft,,109,76
337,3,0:25.0,,Defensive rebound by L. Stephenson,109,76
338,3,0:24.0,,M. Beasley makes 2-pt dunk from 2 ft (assist by L. Stephenson),109,78
339,3,0:06.0,Shooting foul by M. Beasley (drawn by K. Durant),,109,78
340,3,0:06.0,K. Durant misses free throw 1 of 2,,109,78
341,3,0:06.0,Offensive rebound by Team,,109,78
342,3,0:06.0,Q. Cook enters the game for S. Curry,,109,78
343,3,0:06.0,K. Durant makes free throw 2 of 2,,110,78
344,3,0:02.0,,Personal foul by Q. Cook (drawn by L. Stephenson),110,78
345,3,0:02.0,,L. Stephenson makes free throw 1 of 2,110,79
346,3,0:02.0,,L. Stephenson makes free throw 2 of 2,110,80
347,4,11:43.0,D. Cousins misses 2-pt jump shot from 21 ft,,110,80
348,4,11:40.0,,Defensive rebound by M. Beasley,110,80
349,4,11:28.0,,L. Stephenson makes 2-pt jump shot from 20 ft,110,82
350,4,11:01.0,Q. Cook misses 2-pt layup from 3 ft,,110,82
351,4,10:59.0,,Defensive rebound by S. Mykhailiuk,110,82
352,4,10:56.0,,Personal foul by S. Livingston (drawn by L. Stephenson),110,82
353,4,10:47.0,,Personal foul by Q. Cook (drawn by L. Stephenson),110,82
354,4,10:41.0,,Shooting foul by A. McKinnie (drawn by I. Zubac),110,82
355,4,10:41.0,,I. Zubac makes free throw 1 of 2,110,83
356,4,10:41.0,,I. Zubac makes free throw 2 of 2,110,84
357,4,10:28.0,A. McKinnie misses 2-pt jump shot from 14 ft,,110,84
358,4,10:23.0,,Defensive rebound by I. Zubac,110,84
359,4,10:18.0,,A. Caruso misses 2-pt jump shot from 20 ft,110,84
360,4,10:15.0,Defensive rebound by J. Jerebko,,110,84
361,4,10:06.0,D. Cousins misses 2-pt layup from 3 ft,,110,84
362,4,10:06.0,,Defensive rebound by M. Beasley,110,84
363,4,10:01.0,,I. Zubac makes 2-pt dunk from 3 ft (assist by M. Beasley),110,86
364,4,9:34.0,J. Jerebko misses 3-pt jump shot from 27 ft,,110,86
365,4,9:30.0,,Defensive rebound by I. Zubac,110,86
366,4,9:21.0,,M. Beasley makes 2-pt hook shot from 5 ft (assist by L. Stephenson),110,88
367,4,9:21.0,Golden State full timeout,,110,88
368,4,9:10.0,J. Jerebko makes 2-pt dunk from 2 ft (assist by D. Cousins),,112,88
369,4,9:10.0,Shooting foul by L. Stephenson (drawn by J. Jerebko),,112,88
370,4,9:10.0,J. Jerebko makes free throw 1 of 1,,113,88
371,4,8:57.0,,L. Stephenson misses 2-pt layup from 4 ft,113,88
372,4,8:55.0,Defensive rebound by D. Cousins,,113,88
373,4,8:55.0,Turnover by D. Cousins (bad pass),,113,88
374,4,8:40.0,,A. Caruso makes 2-pt jump shot from 10 ft (assist by S. Mykhailiuk),113,90
375,4,8:22.0,Q. Cook misses 3-pt jump shot from 25 ft,,113,90
376,4,8:20.0,Offensive rebound by A. McKinnie,,113,90
