,QUARTER,TIME_REMAINING,ATLANTA_ACTION,MIAMI_ACTION,ATLANTA_SCORE,MIAMI_SCORE
242,2,0:41.0,,J. Winslow enters the game for J. Richardson,63,52
243,2,0:41.0,,H. Whiteside misses free throw 1 of 2,63,52
244,2,0:41.0,,Offensive rebound by Team,63,52
245,2,0:41.0,,H. Whiteside misses free throw 2 of 2,63,52
246,2,0:41.0,Defensive rebound by A. Len,,63,52
247,2,0:33.0,D. Bembry misses 2-pt layup from 1 ft,,63,52
248,2,0:32.0,Offensive rebound by A. Len,,63,52
249,2,0:31.0,Shooting foul by D. Jones (drawn by A. Len),,63,52
250,2,0:31.0,A. Len makes free throw 1 of 2,,64,52
251,2,0:31.0,K. Huerter enters the game for D. Bembry,,64,52
252,2,0:31.0,,K. Olynyk enters the game for D. Jones,64,52
253,2,0:31.0,,J. Richardson enters the game for H. Whiteside,64,52
254,2,0:31.0,A. Len makes free throw 2 of 2,,65,52
255,2,0:08.0,,R. McGruder misses 3-pt jump shot from 25 ft,65,52
256,2,0:05.0,Defensive rebound by A. Len,,65,52
257,2,0:00.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by J. Anderson),,68,52
258,3,11:40.0,T. Prince misses 2-pt jump shot from 11 ft,,68,52
259,3,11:38.0,,Defensive rebound by J. Richardson,68,52
260,3,11:33.0,,J. Richardson misses 2-pt layup from 1 ft (block by D. Dedmon),68,52
261,3,11:23.0,,Offensive rebound by H. Whiteside,68,52
262,3,11:23.0,,H. Whiteside makes 2-pt layup from 1 ft,68,54
263,3,11:10.0,T. Prince makes 3-pt jump shot from 27 ft (assist by D. Dedmon),,71,54
264,3,10:48.0,,J. Johnson misses 2-pt layup from 2 ft,71,54
265,3,10:47.0,Defensive rebound by T. Young,,71,54
266,3,10:42.0,Shooting foul by H. Whiteside (drawn by J. Collins),,71,54
267,3,10:42.0,J. Collins makes free throw 1 of 2,,72,54
268,3,10:42.0,J. Collins makes free throw 2 of 2,,73,54
269,3,10:20.0,,J. Richardson misses 3-pt jump shot from 23 ft,73,54
270,3,10:17.0,Defensive rebound by J. Collins,,73,54
271,3,10:13.0,K. Huerter misses 3-pt jump shot from 25 ft,,73,54
272,3,10:10.0,,Defensive rebound by R. McGruder,73,54
273,3,10:02.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by R. McGruder),73,57
274,3,9:47.0,T. Young misses 2-pt jump shot from 7 ft,,73,57
275,3,9:45.0,Offensive rebound by D. Dedmon,,73,57
276,3,9:38.0,T. Prince makes 3-pt jump shot from 22 ft (assist by T. Young),,76,57
277,3,9:18.0,,W. Ellington misses 3-pt jump shot from 26 ft,76,57
278,3,9:14.0,Defensive rebound by D. Dedmon,,76,57
279,3,9:08.0,T. Young misses 3-pt jump shot from 29 ft,,76,57
280,3,9:04.0,,Defensive rebound by H. Whiteside,76,57
281,3,8:53.0,,J. Richardson misses 2-pt layup from 1 ft,76,57
282,3,8:48.0,,Offensive rebound by H. Whiteside,76,57
283,3,8:48.0,,H. Whiteside makes 2-pt layup from 1 ft,76,59
284,3,8:37.0,Shooting foul by R. McGruder (drawn by J. Collins),,76,59
285,3,8:37.0,J. Collins makes free throw 1 of 2,,77,59
286,3,8:37.0,J. Collins makes free throw 2 of 2,,78,59
287,3,8:15.0,,J. Johnson makes 3-pt jump shot from 23 ft,78,62
288,3,8:04.0,T. Young misses 2-pt jump shot from 18 ft,,78,62
289,3,8:01.0,Offensive rebound by K. Huerter,,78,62
290,3,7:58.0,J. Collins misses 2-pt jump shot from 4 ft,,78,62
291,3,7:54.0,,Defensive rebound by R. McGruder,78,62
292,3,7:53.0,,Shooting foul by T. Prince (drawn by J. Richardson),78,62
293,3,7:53.0,,J. Richardson makes free throw 1 of 2,78,63
294,3,7:53.0,,J. Richardson makes free throw 2 of 2,78,64
295,3,7:39.0,T. Young makes 3-pt jump shot from 32 ft (assist by J. Collins),,81,64
296,3,7:27.0,,J. Richardson misses 3-pt jump shot from 26 ft,81,64
297,3,7:23.0,Defensive rebound by T. Young,,81,64
298,3,7:20.0,J. Collins misses 3-pt jump shot from 26 ft,,81,64
299,3,7:17.0,,Defensive rebound by H. Whiteside,81,64
300,3,7:08.0,,R. McGruder makes 2-pt layup from 2 ft (assist by W. Ellington),81,66
301,3,6:48.0,J. Collins misses 2-pt dunk from 1 ft,,81,66
302,3,6:47.0,,Defensive rebound by H. Whiteside,81,66
303,3,6:41.0,,H. Whiteside misses 2-pt layup from 2 ft,81,66
304,3,6:41.0,,Offensive rebound by J. Johnson,81,66
305,3,6:41.0,,J. Johnson makes 2-pt layup from 1 ft,81,68
306,3,6:41.0,Atlanta full timeout,,81,68
307,3,6:41.0,J. Lin enters the game for J. Collins,,81,68
308,3,6:41.0,O. Spellman enters the game for K. Huerter,,81,68
309,3,6:30.0,Shooting foul by J. Johnson (drawn by T. Young),,81,68
310,3,6:30.0,T. Young makes free throw 1 of 2,,82,68
311,3,6:30.0,T. Young makes free throw 2 of 2,,83,68
312,3,6:14.0,,R. McGruder misses 3-pt jump shot from 26 ft,83,68
313,3,6:12.0,Defensive rebound by J. Lin,,83,68
314,3,6:04.0,O. Spellman makes 2-pt dunk from 1 ft (assist by T. Young),,85,68
315,3,6:04.0,,Miami full timeout,85,68
316,3,6:04.0,K. Bazemore enters the game for D. Dedmon,,85,68
317,3,6:04.0,D. Bembry enters the game for T. Prince,,85,68
318,3,6:04.0,A. Len enters the game for T. Young,,85,68
319,3,6:04.0,,D. Wade enters the game for R. McGruder,85,68
320,3,5:50.0,,Turnover by J. Richardson (bad pass; steal by O. Spellman),85,68
321,3,5:45.0,J. Lin misses 3-pt jump shot from 25 ft,,85,68
322,3,5:42.0,,Defensive rebound by J. Richardson,85,68
323,3,5:38.0,,H. Whiteside makes 2-pt hook shot from 3 ft (assist by J. Richardson),85,70
324,3,5:38.0,,Shooting foul by A. Len (drawn by H. Whiteside),85,70
325,3,5:38.0,,H. Whiteside misses free throw 1 of 1,85,70
326,3,5:34.0,Defensive rebound by K. Bazemore,,85,70
327,3,5:24.0,K. Bazemore misses 2-pt layup from 2 ft,,85,70
328,3,5:21.0,,Defensive rebound by J. Johnson,85,70
329,3,5:17.0,,W. Ellington makes 3-pt jump shot from 23 ft (assist by J. Johnson),85,73
330,3,5:00.0,Turnover by D. Bembry (back court),,85,73
331,3,4:55.0,,J. Richardson makes 3-pt jump shot from 25 ft,85,76
332,3,4:55.0,,Shooting foul by D. Bembry (drawn by J. Richardson),85,76
333,3,4:55.0,,J. Richardson makes free throw 1 of 1,85,77
334,3,4:39.0,O. Spellman makes 3-pt jump shot from 25 ft (assist by J. Lin),,88,77
335,3,4:19.0,,J. Richardson misses 2-pt layup from 2 ft,88,77
336,3,4:17.0,Defensive rebound by A. Len,,88,77
337,3,4:11.0,Turnover by D. Bembry (lost ball; steal by W. Ellington),,88,77
338,3,4:04.0,,J. Johnson misses 3-pt jump shot from 25 ft,88,77
339,3,4:02.0,Defensive rebound by K. Bazemore,,88,77
340,3,3:43.0,A. Len misses 2-pt layup from 1 ft,,88,77
341,3,3:40.0,,Defensive rebound by Team,88,77
342,3,3:40.0,,B. Adebayo enters the game for J. Johnson,88,77
343,3,3:30.0,,Personal foul by D. Bembry (drawn by B. Adebayo),88,77
344,3,3:30.0,T. Young enters the game for J. Lin,,88,77
345,3,3:17.0,,D. Wade misses 3-pt jump shot from 26 ft,88,77
346,3,3:15.0,Defensive rebound by T. Young,,88,77
347,3,3:12.0,Shooting foul by J. Richardson (drawn by T. Young),,88,77
348,3,3:12.0,T. Young makes free throw 1 of 2,,89,77
349,3,3:12.0,T. Prince enters the game for D. Bembry,,89,77
350,3,3:12.0,,R. McGruder enters the game for J. Richardson,89,77
351,3,3:12.0,T. Young makes free throw 2 of 2,,90,77
352,3,3:03.0,,Turnover by D. Wade (bad pass; steal by O. Spellman),90,77
353,3,3:00.0,Shooting foul by B. Adebayo (drawn by O. Spellman),,90,77
354,3,3:00.0,O. Spellman makes free throw 1 of 2,,91,77
355,3,3:00.0,,K. Olynyk enters the game for W. Ellington,91,77
356,3,3:00.0,,J. Winslow enters the game for H. Whiteside,91,77
357,3,3:00.0,O. Spellman makes free throw 2 of 2,,92,77
358,3,2:49.0,,Turnover by J. Winslow (bad pass; steal by T. Young),92,77
359,3,2:43.0,K. Bazemore makes 2-pt dunk from 1 ft (assist by T. Young),,94,77
360,3,2:36.0,,Personal foul by A. Len (drawn by B. Adebayo),94,77
361,3,2:36.0,,B. Adebayo makes free throw 1 of 2,94,78
362,3,2:36.0,J. Collins enters the game for A. Len,,94,78
363,3,2:36.0,,B. Adebayo makes free throw 2 of 2,94,79
364,3,2:17.0,J. Collins makes 2-pt jump shot from 3 ft (assist by T. Young),,96,79
365,3,2:01.0,,D. Wade makes 2-pt layup from 6 ft,96,81
366,3,1:45.0,Turnover by K. Bazemore (bad pass; steal by B. Adebayo),,96,81
367,3,1:29.0,,J. Winslow makes 2-pt layup at rim,96,83
368,3,1:08.0,T. Young makes 2-pt jump shot from 12 ft (assist by J. Collins),,98,83
369,3,0:45.0,,D. Wade makes 3-pt jump shot from 25 ft (assist by B. Adebayo),98,86
370,3,0:26.0,Turnover by K. Bazemore (lost ball; steal by B. Adebayo),,98,86
371,3,0:25.0,,Personal foul by K. Bazemore (drawn by B. Adebayo),98,86
372,3,0:25.0,,B. Adebayo misses free throw 1 of 2,98,86
373,3,0:25.0,,Offensive rebound by Team,98,86
374,3,0:25.0,,B. Adebayo misses free throw 2 of 2,98,86
375,3,0:25.0,Defensive rebound by J. Collins,,98,86
376,3,0:25.0,Atlanta full timeout,,98,86
377,3,0:25.0,,D. Jones enters the game for K. Olynyk,98,86
378,3,0:01.0,K. Bazemore misses 3-pt jump shot from 25 ft,,98,86
379,3,0:00.0,Offensive rebound by O. Spellman,,98,86
380,3,0:00.0,O. Spellman makes 2-pt dunk at rim,,100,86
381,3,0:00.0,,D. Jones misses 3-pt jump shot from 57 ft,100,86
382,3,0:00.0,,Offensive rebound by Team,100,86
383,4,11:40.0,,B. Adebayo makes 2-pt jump shot from 1 ft (assist by J. Winslow),100,88
384,4,11:18.0,K. Huerter misses 2-pt hook shot from 4 ft (block by D. Wade),,100,88
385,4,11:13.0,,Defensive rebound by K. Olynyk,100,88
