,QUARTER,TIME_REMAINING,TORONTO_ACTION,NEW YORK_ACTION,TORONTO_SCORE,NEW YORK_SCORE
34,1,7:28.0,,Shooting foul by D. Green (drawn by K. Knox),12,8
35,1,7:28.0,,K. Knox misses free throw 1 of 2,12,8
36,1,7:28.0,,Offensive rebound by Team,12,8
37,1,7:28.0,,K. Knox misses free throw 2 of 2,12,8
38,1,7:26.0,Defensive rebound by M. Gasol,,12,8
39,1,7:12.0,K. Lowry misses 3-pt jump shot from 30 ft,,12,8
40,1,7:10.0,,Defensive rebound by D. Jordan,12,8
41,1,7:01.0,,Shooting foul by K. Lowry (drawn by D. Jordan),12,8
42,1,7:01.0,,D. Jordan makes free throw 1 of 2,12,9
43,1,7:01.0,,D. Jordan makes free throw 2 of 2,12,10
44,1,6:45.0,K. Lowry makes 2-pt layup from 2 ft (assist by M. Gasol),,14,10
45,1,6:33.0,,Turnover by E. Mudiay (bad pass; steal by M. Gasol),14,10
46,1,6:31.0,K. Lowry makes 2-pt layup from 1 ft (assist by F. VanVleet),,16,10
47,1,6:31.0,,Violation by Team (def goaltending),16,10
48,1,6:12.0,,K. Knox misses 2-pt hook shot from 13 ft,16,10
49,1,6:10.0,Defensive rebound by P. Siakam,,16,10
50,1,6:03.0,K. Lowry makes 3-pt jump shot from 23 ft (assist by P. Siakam),,19,10
51,1,5:56.0,,New York full timeout,19,10
52,1,5:54.0,,Personal foul by M. Gasol (drawn by D. Jordan),19,10
53,1,5:43.0,,M. Hezonja misses 3-pt jump shot from 27 ft,19,10
54,1,5:41.0,Defensive rebound by D. Green,,19,10
55,1,5:35.0,D. Green misses 3-pt jump shot from 29 ft,,19,10
56,1,5:33.0,,Defensive rebound by D. Dotson,19,10
57,1,5:26.0,,Personal foul by P. Siakam (drawn by M. Hezonja),19,10
58,1,5:26.0,,M. Robinson enters the game for D. Dotson,19,10
59,1,5:26.0,,D. Smith enters the game for D. Jordan,19,10
60,1,5:11.0,,E. Mudiay misses 3-pt jump shot from 26 ft,19,10
61,1,5:09.0,,Offensive rebound by M. Robinson,19,10
62,1,5:06.0,,M. Hezonja misses 2-pt layup from 5 ft,19,10
63,1,5:04.0,,Offensive rebound by M. Robinson,19,10
64,1,5:04.0,,M. Robinson misses 2-pt layup from 1 ft,19,10
65,1,5:02.0,,Offensive rebound by M. Robinson,19,10
66,1,5:02.0,,M. Robinson misses 2-pt dunk from 1 ft,19,10
67,1,5:00.0,Defensive rebound by F. VanVleet,,19,10
68,1,4:52.0,F. VanVleet misses 3-pt jump shot from 28 ft,,19,10
69,1,4:50.0,Offensive rebound by D. Green,,19,10
70,1,4:50.0,D. Green misses 2-pt layup at rim,,19,10
71,1,4:48.0,Offensive rebound by P. Siakam,,19,10
72,1,4:44.0,F. VanVleet makes 3-pt jump shot from 30 ft (assist by P. Siakam),,22,10
73,1,4:29.0,,M. Hezonja misses 3-pt jump shot from 25 ft,22,10
74,1,4:27.0,,Offensive rebound by D. Smith,22,10
75,1,4:23.0,,K. Knox misses 2-pt jump shot from 18 ft,22,10
76,1,4:21.0,Defensive rebound by K. Lowry,,22,10
77,1,4:18.0,D. Green misses 3-pt jump shot from 28 ft,,22,10
78,1,4:16.0,,Defensive rebound by E. Mudiay,22,10
79,1,4:06.0,,D. Smith misses 3-pt jump shot from 25 ft,22,10
80,1,4:04.0,,Offensive rebound by E. Mudiay,22,10
81,1,4:03.0,,E. Mudiay misses 2-pt layup from 2 ft,22,10
82,1,4:02.0,Defensive rebound by Team,,22,10
83,1,3:50.0,K. Lowry misses 3-pt jump shot from 25 ft,,22,10
84,1,3:48.0,,Defensive rebound by M. Robinson,22,10
85,1,3:39.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by M. Hezonja),22,12
86,1,3:20.0,D. Green makes 3-pt jump shot from 22 ft (assist by M. Gasol),,25,12
87,1,3:07.0,,E. Mudiay misses 3-pt jump shot from 25 ft,25,12
88,1,3:05.0,Defensive rebound by M. Gasol,,25,12
89,1,2:59.0,F. VanVleet misses 3-pt jump shot from 25 ft,,25,12
90,1,2:57.0,Offensive rebound by Team,,25,12
91,1,2:57.0,Toronto full timeout,,25,12
92,1,2:57.0,S. Ibaka enters the game for M. Gasol,,25,12
93,1,2:57.0,J. Lin enters the game for D. Green,,25,12
94,1,2:57.0,P. McCaw enters the game for K. Lowry,,25,12
95,1,2:57.0,N. Powell enters the game for P. Siakam,,25,12
96,1,2:57.0,,K. Allen enters the game for K. Knox,25,12
97,1,2:57.0,,D. Dotson enters the game for E. Mudiay,25,12
98,1,2:51.0,F. VanVleet makes 3-pt jump shot from 26 ft (assist by P. McCaw),,28,12
99,1,2:34.0,,Turnover by M. Hezonja (bad pass; steal by F. VanVleet),28,12
100,1,2:29.0,Personal foul by M. Hezonja (drawn by P. McCaw),,28,12
101,1,2:29.0,,L. Thomas enters the game for M. Hezonja,28,12
102,1,2:21.0,J. Lin misses 2-pt jump shot from 20 ft (block by K. Allen),,28,12
103,1,2:17.0,,Defensive rebound by Team,28,12
104,1,2:10.0,,K. Allen makes 2-pt jump shot from 5 ft,28,14
105,1,1:52.0,Personal foul by K. Allen (drawn by N. Powell),,28,14
106,1,1:38.0,F. VanVleet misses 3-pt jump shot from 27 ft,,28,14
107,1,1:36.0,Offensive rebound by S. Ibaka,,28,14
108,1,1:32.0,N. Powell misses 3-pt jump shot from 26 ft,,28,14
109,1,1:30.0,,Defensive rebound by D. Dotson,28,14
110,1,1:20.0,,Shooting foul by J. Lin (drawn by K. Allen),28,14
111,1,1:20.0,,K. Allen makes free throw 1 of 2,28,15
112,1,1:20.0,,K. Allen makes free throw 2 of 2,28,16
113,1,1:04.0,Personal foul by L. Thomas (drawn by S. Ibaka),,28,16
114,1,1:04.0,S. Ibaka misses free throw 1 of 2,,28,16
115,1,1:04.0,Offensive rebound by Team,,28,16
116,1,1:04.0,S. Ibaka misses free throw 2 of 2,,28,16
117,1,1:02.0,,Defensive rebound by M. Robinson,28,16
118,1,0:52.0,,K. Allen misses 2-pt jump shot from 10 ft,28,16
119,1,0:51.0,Defensive rebound by Team,,28,16
120,1,0:32.0,N. Powell misses 2-pt layup from 2 ft,,28,16
121,1,0:31.0,Offensive rebound by S. Ibaka,,28,16
122,1,0:31.0,S. Ibaka makes 2-pt layup at rim,,30,16
123,1,0:12.0,,D. Smith makes 2-pt jump shot from 15 ft,30,18
124,1,0:00.0,F. VanVleet misses 2-pt layup from 3 ft,,30,18
125,1,0:00.0,,Defensive rebound by D. Dotson,30,18
126,2,12:00.0,Technical foul by F. VanVleet,,30,18
127,2,12:00.0,K. Lowry enters the game for F. VanVleet,,30,18
128,2,12:00.0,,D. Dotson makes technical free throw,30,19
129,2,11:50.0,,D. Dotson misses 3-pt jump shot from 26 ft,30,19
130,2,11:48.0,Defensive rebound by N. Powell,,30,19
131,2,11:32.0,S. Ibaka makes 2-pt jump shot from 22 ft (assist by J. Lin),,32,19
132,2,11:19.0,,D. Smith misses 2-pt layup from 2 ft,32,19
133,2,11:17.0,,Offensive rebound by M. Robinson,32,19
134,2,11:17.0,,M. Robinson misses 2-pt layup from 1 ft,32,19
135,2,11:15.0,,Offensive rebound by M. Robinson,32,19
136,2,11:15.0,,M. Robinson makes 2-pt dunk from 1 ft,32,21
137,2,10:53.0,S. Ibaka misses 2-pt jump shot from 15 ft,,32,21
138,2,10:51.0,,Defensive rebound by D. Smith,32,21
139,2,10:41.0,,M. Robinson makes 2-pt dunk at rim (assist by K. Allen),32,23
140,2,10:29.0,K. Lowry misses 2-pt jump shot from 20 ft (block by M. Robinson),,32,23
141,2,10:27.0,,Defensive rebound by D. Smith,32,23
142,2,10:16.0,,D. Smith misses 2-pt jump shot from 10 ft,32,23
143,2,10:14.0,Defensive rebound by S. Ibaka,,32,23
144,2,10:01.0,K. Lowry misses 3-pt jump shot from 26 ft,,32,23
145,2,9:59.0,,Defensive rebound by D. Smith,32,23
146,2,9:51.0,,D. Dotson misses 2-pt layup from 2 ft,32,23
147,2,9:49.0,,Offensive rebound by M. Robinson,32,23
148,2,9:46.0,,M. Robinson makes 2-pt layup at rim,32,25
149,2,9:31.0,Personal foul by M. Robinson (drawn by S. Ibaka),,32,25
150,2,9:24.0,N. Powell misses 2-pt layup from 1 ft,,32,25
151,2,9:22.0,,Defensive rebound by L. Thomas,32,25
152,2,9:20.0,,Turnover by K. Allen (out of bounds lost ball),32,25
153,2,9:06.0,Personal foul by K. Allen (drawn by S. Ibaka),,32,25
154,2,8:55.0,N. Powell makes 3-pt jump shot from 22 ft (assist by J. Lin),,35,25
155,2,8:41.0,,K. Allen misses 3-pt jump shot from 26 ft,35,25
156,2,8:39.0,Defensive rebound by J. Lin,,35,25
157,2,8:34.0,Personal foul by K. Allen (drawn by J. Lin),,35,25
158,2,8:34.0,,K. Knox enters the game for K. Allen,35,25
159,2,8:26.0,S. Ibaka misses 2-pt hook shot from 6 ft,,35,25
160,2,8:23.0,,Defensive rebound by M. Robinson,35,25
161,2,8:20.0,,Personal foul by K. Lowry (drawn by D. Smith),35,25
162,2,8:20.0,,E. Mudiay enters the game for D. Smith,35,25
163,2,8:05.0,,D. Dotson makes 2-pt layup from 1 ft (assist by E. Mudiay),35,27
164,2,7:55.0,Offensive foul by K. Lowry (drawn by M. Robinson),,35,27
165,2,7:55.0,Turnover by K. Lowry (offensive foul),,35,27
166,2,7:55.0,P. Siakam enters the game for K. Lowry,,35,27
167,2,7:45.0,,K. Knox makes 2-pt jump shot from 12 ft,35,29
168,2,7:22.0,P. McCaw misses 2-pt layup from 4 ft,,35,29
169,2,7:20.0,,Defensive rebound by K. Knox,35,29
170,2,7:16.0,,E. Mudiay misses 2-pt layup from 2 ft (block by S. Ibaka),35,29
171,2,7:14.0,Defensive rebound by P. McCaw,,35,29
172,2,7:14.0,Personal take foul by D. Dotson (drawn by N. Powell),,35,29
173,2,7:06.0,P. Siakam misses 2-pt jump shot from 9 ft,,35,29
174,2,7:04.0,,Defensive rebound by M. Robinson,35,29
175,2,6:53.0,,K. Knox misses 3-pt jump shot from 24 ft,35,29
176,2,6:51.0,Defensive rebound by J. Lin,,35,29
177,2,6:43.0,P. McCaw makes 3-pt jump shot from 24 ft (assist by J. Lin),,38,29
178,2,6:23.0,,D. Dotson misses 3-pt jump shot from 27 ft,38,29
179,2,6:21.0,Defensive rebound by P. Siakam,,38,29
180,2,6:12.0,S. Ibaka makes 2-pt layup from 2 ft,,40,29
181,2,6:12.0,Shooting foul by E. Mudiay (drawn by S. Ibaka),,40,29
182,2,6:12.0,,New York full timeout,40,29
183,2,6:12.0,M. Gasol enters the game for J. Lin,,40,29
184,2,6:12.0,D. Green enters the game for P. McCaw,,40,29
185,2,6:12.0,F. VanVleet enters the game for N. Powell,,40,29
186,2,6:12.0,,D. Jordan enters the game for M. Robinson,40,29
187,2,6:12.0,S. Ibaka misses free throw 1 of 1,,40,29
188,2,6:10.0,,Defensive rebound by L. Thomas,40,29
189,2,5:53.0,,E. Mudiay misses 2-pt jump shot from 21 ft,40,29
190,2,5:51.0,Defensive rebound by S. Ibaka,,40,29
191,2,5:41.0,,Violation by Team (kicked ball),40,29
192,2,5:41.0,,M. Hezonja enters the game for L. Thomas,40,29
193,2,5:27.0,P. Siakam makes 3-pt jump shot from 25 ft (assist by S. Ibaka),,43,29
194,2,5:00.0,,K. Knox misses 3-pt jump shot from 23 ft (block by F. VanVleet),43,29
195,2,4:58.0,,Offensive rebound by K. Knox,43,29
196,2,4:55.0,,K. Knox misses 2-pt jump shot from 22 ft,43,29
197,2,4:53.0,Defensive rebound by F. VanVleet,,43,29
198,2,4:46.0,Personal foul by E. Mudiay (drawn by P. Siakam),,43,29
199,2,4:46.0,P. Siakam makes free throw 1 of 2,,44,29
200,2,4:46.0,P. Siakam misses free throw 2 of 2,,44,29
201,2,4:45.0,,Defensive rebound by Team,44,29
202,2,4:45.0,Loose ball foul by S. Ibaka (drawn by M. Hezonja),,44,29
203,2,4:35.0,,D. Dotson misses 2-pt jump shot from 21 ft,44,29
204,2,4:33.0,Defensive rebound by P. Siakam,,44,29
205,2,4:27.0,D. Green makes 3-pt jump shot from 23 ft (assist by P. Siakam),,47,29
206,2,4:17.0,,New York full timeout,47,29
207,2,4:07.0,,Turnover by K. Knox (traveling),47,29
208,2,3:44.0,P. Siakam misses 3-pt jump shot from 23 ft,,47,29
209,2,3:42.0,,Defensive rebound by D. Dotson,47,29
210,2,3:34.0,,Turnover by D. Dotson (traveling),47,29
211,2,3:19.0,F. VanVleet misses 2-pt layup from 3 ft (block by K. Knox),,47,29
212,2,3:17.0,,Defensive rebound by E. Mudiay,47,29
213,2,3:07.0,,M. Hezonja misses 3-pt jump shot from 23 ft,47,29
214,2,3:05.0,,Offensive rebound by E. Mudiay,47,29
215,2,3:03.0,,E. Mudiay makes 2-pt layup from 2 ft,47,31
216,2,2:42.0,Toronto full timeout,,47,31
217,2,2:42.0,N. Powell enters the game for S. Ibaka,,47,31
218,2,2:42.0,,M. Robinson enters the game for D. Dotson,47,31
219,2,2:42.0,,D. Smith enters the game for K. Knox,47,31
220,2,2:37.0,P. Siakam makes 2-pt jump shot from 10 ft (assist by F. VanVleet),,49,31
221,2,2:22.0,,Turnover by E. Mudiay (bad pass; steal by N. Powell),49,31
222,2,2:11.0,N. Powell makes 3-pt jump shot from 23 ft (assist by M. Gasol),,52,31
223,2,2:04.0,,Personal foul by N. Powell (drawn by M. Hezonja),52,31
224,2,1:50.0,,Turnover by D. Smith (traveling),52,31
225,2,1:50.0,J. Lin enters the game for D. Green,,52,31
226,2,1:31.0,J. Lin misses 3-pt jump shot from 23 ft,,52,31
227,2,1:30.0,,Defensive rebound by M. Hezonja,52,31
228,2,1:15.0,,Shooting foul by J. Lin (drawn by D. Smith),52,31
229,2,1:15.0,,D. Smith makes free throw 1 of 2,52,32
230,2,1:15.0,,D. Smith makes free throw 2 of 2,52,33
231,2,1:09.0,P. Siakam misses 2-pt jump shot from 12 ft,,52,33
232,2,1:07.0,Offensive rebound by P. Siakam,,52,33
233,2,0:54.0,M. Gasol misses 2-pt hook shot from 7 ft,,52,33
234,2,0:52.0,,Defensive rebound by D. Jordan,52,33
235,2,0:45.0,,Turnover by D. Smith (out of bounds lost ball),52,33
236,2,0:31.0,P. Siakam makes 3-pt jump shot from 25 ft (assist by F. VanVleet),,55,33
237,2,0:07.0,,D. Smith makes 3-pt jump shot from 24 ft,55,36
238,2,0:00.0,F. VanVleet misses 3-pt jump shot from 27 ft,,55,36
239,2,0:00.0,Offensive rebound by Team,,55,36
240,3,11:48.0,,D. Dotson makes 2-pt layup from 1 ft (assist by K. Knox),55,38
241,3,11:48.0,,Shooting foul by M. Gasol (drawn by D. Dotson),55,38
242,3,11:48.0,,D. Dotson makes free throw 1 of 1,55,39
243,3,11:36.0,Turnover by K. Lowry (bad pass; steal by K. Knox),,55,39
244,3,11:32.0,,Shooting foul by F. VanVleet (drawn by E. Mudiay),55,39
245,3,11:32.0,,Offensive rebound by Team,55,39
246,3,11:32.0,,E. Mudiay misses free throw 1 of 2,55,39
247,3,11:32.0,,E. Mudiay makes free throw 2 of 2,55,40
248,3,11:21.0,D. Green makes 3-pt jump shot from 23 ft (assist by P. Siakam),,58,40
249,3,11:04.0,,K. Knox misses 2-pt jump shot from 12 ft,58,40
250,3,11:02.0,Defensive rebound by M. Gasol,,58,40
251,3,10:56.0,P. Siakam misses 3-pt jump shot from 25 ft,,58,40
252,3,10:54.0,,Defensive rebound by K. Knox,58,40
253,3,10:47.0,,E. Mudiay misses 2-pt jump shot from 10 ft,58,40
254,3,10:47.0,Defensive rebound by Team,,58,40
255,3,10:47.0,,Loose ball foul by D. Jordan (drawn by M. Gasol),58,40
256,3,10:32.0,Personal foul by K. Knox (drawn by M. Gasol),,58,40
257,3,10:21.0,P. Siakam makes 2-pt hook shot from 2 ft,,60,40
258,3,10:03.0,,D. Dotson misses 3-pt jump shot from 24 ft (block by F. VanVleet),60,40
259,3,10:01.0,,Offensive rebound by M. Hezonja,60,40
260,3,9:52.0,,D. Jordan misses 2-pt hook shot from 7 ft,60,40
261,3,9:51.0,Defensive rebound by K. Lowry,,60,40
262,3,9:31.0,F. VanVleet makes 3-pt jump shot from 25 ft (assist by D. Green),,63,40
263,3,9:30.0,,New York full timeout,63,40
264,3,9:13.0,,Personal foul by P. Siakam (drawn by K. Knox),63,40
265,3,9:08.0,,Shooting foul by M. Gasol (drawn by M. Hezonja),63,40
266,3,9:08.0,,M. Hezonja makes free throw 1 of 2,63,41
267,3,9:08.0,,M. Hezonja makes free throw 2 of 2,63,42
268,3,8:52.0,Personal foul by D. Dotson (drawn by P. Siakam),,63,42
269,3,8:52.0,Personal foul by K. Knox (drawn by D. Green),,63,42
270,3,8:51.0,Offensive foul by D. Green (drawn by M. Hezonja),,63,42
271,3,8:51.0,Turnover by D. Green (offensive foul),,63,42
272,3,8:38.0,,Turnover by K. Knox (lost ball; steal by D. Green),63,42
273,3,8:34.0,P. Siakam makes 2-pt dunk from 1 ft (assist by D. Green),,65,42
274,3,8:22.0,,Shooting foul by M. Gasol (drawn by D. Jordan),65,42
275,3,8:22.0,,D. Jordan makes free throw 1 of 2,65,43
276,3,8:22.0,,D. Jordan misses free throw 2 of 2,65,43
277,3,8:20.0,Defensive rebound by D. Green,,65,43
278,3,8:09.0,P. Siakam misses 3-pt jump shot from 24 ft,,65,43
279,3,8:07.0,,Defensive rebound by D. Jordan,65,43
280,3,8:01.0,,M. Hezonja makes 2-pt layup at rim,65,45
281,3,7:53.0,P. Siakam makes 2-pt layup from 1 ft (assist by K. Lowry),,67,45
282,3,7:33.0,,Personal foul by P. Siakam (drawn by E. Mudiay),67,45
283,3,7:33.0,,E. Mudiay makes free throw 1 of 2,67,46
284,3,7:33.0,,E. Mudiay makes free throw 2 of 2,67,47
285,3,7:26.0,Personal foul by M. Hezonja (drawn by P. Siakam),,67,47
286,3,7:26.0,P. Siakam makes free throw 1 of 2,,68,47
287,3,7:26.0,P. Siakam makes free throw 2 of 2,,69,47
288,3,7:17.0,,K. Knox makes 3-pt jump shot from 26 ft (assist by D. Jordan),69,50
289,3,6:51.0,F. VanVleet makes 3-pt jump shot from 26 ft,,72,50
290,3,6:36.0,,D. Dotson makes 3-pt jump shot from 23 ft (assist by M. Hezonja),72,53
291,3,6:23.0,D. Green misses 3-pt jump shot from 25 ft,,72,53
292,3,6:21.0,Offensive rebound by D. Green,,72,53
293,3,6:18.0,Shooting foul by D. Dotson (drawn by P. Siakam),,72,53
294,3,6:18.0,,L. Thomas enters the game for M. Hezonja,72,53
295,3,6:18.0,P. Siakam makes free throw 1 of 2,,73,53
296,3,6:18.0,P. Siakam makes free throw 2 of 2,,74,53
297,3,6:08.0,,Personal foul by D. Green (drawn by K. Knox),74,53
298,3,6:08.0,,K. Knox misses free throw 1 of 2,74,53
299,3,6:08.0,,Offensive rebound by Team,74,53
300,3,6:08.0,,K. Knox makes free throw 2 of 2,74,54
301,3,5:45.0,P. Siakam makes 2-pt jump shot from 13 ft,,76,54
302,3,5:32.0,,Turnover by D. Jordan (bad pass; steal by K. Lowry),76,54
303,3,5:22.0,M. Gasol misses 3-pt jump shot from 26 ft,,76,54
304,3,5:20.0,,Defensive rebound by D. Dotson,76,54
305,3,5:11.0,,E. Mudiay makes 2-pt jump shot from 12 ft (assist by D. Jordan),76,56
306,3,5:11.0,S. Ibaka enters the game for D. Green,,76,56
307,3,5:11.0,,M. Robinson enters the game for D. Dotson,76,56
308,3,5:11.0,,D. Smith enters the game for D. Jordan,76,56
309,3,4:47.0,K. Lowry misses 3-pt jump shot from 32 ft,,76,56
310,3,4:45.0,,Defensive rebound by M. Robinson,76,56
311,3,4:40.0,,L. Thomas misses 2-pt jump shot from 7 ft,76,56
312,3,4:38.0,Defensive rebound by K. Lowry,,76,56
313,3,4:32.0,S. Ibaka misses 3-pt jump shot from 23 ft,,76,56
314,3,4:30.0,,Defensive rebound by M. Robinson,76,56
315,3,4:18.0,,E. Mudiay misses 2-pt jump shot from 18 ft,76,56
316,3,4:17.0,Defensive rebound by S. Ibaka,,76,56
317,3,4:04.0,Offensive foul by M. Gasol (drawn by D. Smith),,76,56
318,3,4:04.0,Turnover by M. Gasol (offensive foul),,76,56
319,3,4:04.0,N. Powell enters the game for M. Gasol,,76,56
320,3,4:04.0,,K. Allen enters the game for E. Mudiay,76,56
321,3,3:54.0,,K. Allen makes 2-pt jump shot from 1 ft,76,58
322,3,3:38.0,S. Ibaka makes 2-pt hook shot from 8 ft (assist by F. VanVleet),,78,58
323,3,3:27.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by D. Smith),78,60
324,3,3:12.0,Shooting foul by L. Thomas (drawn by P. Siakam),,78,60
325,3,3:12.0,P. Siakam makes free throw 1 of 2,,79,60
326,3,3:12.0,P. Siakam makes free throw 2 of 2,,80,60
327,3,3:01.0,,D. Smith misses 2-pt jump shot from 22 ft,80,60
328,3,2:59.0,,Offensive rebound by Team,80,60
329,3,2:59.0,Toronto full timeout,,80,60
330,3,2:59.0,J. Lin enters the game for P. Siakam,,80,60
331,3,2:59.0,P. McCaw enters the game for F. VanVleet,,80,60
332,3,2:47.0,,D. Smith misses 2-pt jump shot from 19 ft,80,60
333,3,2:45.0,Defensive rebound by P. McCaw,,80,60
334,3,2:32.0,P. McCaw misses 3-pt jump shot from 26 ft,,80,60
335,3,2:30.0,,Defensive rebound by D. Smith,80,60
336,3,2:21.0,,K. Knox makes 3-pt jump shot from 23 ft (assist by L. Thomas),80,63
337,3,2:02.0,K. Lowry misses 3-pt jump shot from 29 ft,,80,63
338,3,2:00.0,,Defensive rebound by Team,80,63
339,3,1:46.0,,Turnover by K. Allen (bad pass),80,63
340,3,1:37.0,K. Lowry misses 3-pt jump shot from 24 ft,,80,63
341,3,1:35.0,,Defensive rebound by M. Robinson,80,63
342,3,1:31.0,,D. Smith misses 2-pt layup from 3 ft (block by S. Ibaka),80,63
343,3,1:30.0,Defensive rebound by P. McCaw,,80,63
344,3,1:21.0,Technical foul by K. Lowry,,80,63
345,3,1:21.0,,K. Allen makes technical free throw,80,64
346,3,1:21.0,,Violation by Team (kicked ball),80,64
347,3,1:16.0,Shooting foul by M. Robinson (drawn by J. Lin),,80,64
348,3,1:16.0,J. Lin makes free throw 1 of 2,,81,64
349,3,1:16.0,J. Lin makes free throw 2 of 2,,82,64
350,3,1:04.0,,Turnover by K. Allen (bad pass),82,64
351,3,0:51.0,J. Lin misses 2-pt layup from 3 ft,,82,64
352,3,0:49.0,,Defensive rebound by M. Robinson,82,64
353,3,0:36.0,,Turnover by K. Allen (out of bounds lost ball),82,64
354,3,0:29.0,Personal foul by L. Thomas (drawn by N. Powell),,82,64
355,3,0:29.0,,D. Dotson enters the game for K. Allen,82,64
356,3,0:29.0,N. Powell makes free throw 1 of 2,,83,64
357,3,0:29.0,N. Powell makes free throw 2 of 2,,84,64
358,3,0:05.0,,D. Smith misses 3-pt jump shot from 23 ft,84,64
359,3,0:02.0,Defensive rebound by N. Powell,,84,64
360,3,0:01.0,N. Powell makes 3-pt jump shot from 25 ft,,87,64
361,4,11:38.0,P. Siakam makes 2-pt layup at rim (assist by F. VanVleet),,89,64
362,4,11:28.0,,Personal foul by P. Siakam (drawn by L. Thomas),89,64
363,4,11:23.0,,Personal foul by N. Powell (drawn by L. Thomas),89,64
364,4,11:14.0,,D. Dotson misses 3-pt jump shot from 25 ft,89,64
365,4,11:12.0,Defensive rebound by N. Powell,,89,64
366,4,11:05.0,J. Lin misses 2-pt layup from 2 ft,,89,64
367,4,11:03.0,,Defensive rebound by M. Robinson,89,64
368,4,10:57.0,,Personal foul by F. VanVleet (drawn by L. Thomas),89,64
369,4,10:51.0,,D. Smith misses 2-pt jump shot from 9 ft,89,64
370,4,10:49.0,Defensive rebound by J. Lin,,89,64
371,4,10:44.0,S. Ibaka makes 2-pt layup from 1 ft (assist by P. Siakam),,91,64
372,4,10:27.0,,D. Smith misses 3-pt jump shot from 26 ft,91,64
373,4,10:25.0,Defensive rebound by S. Ibaka,,91,64
374,4,10:03.0,P. Siakam misses 2-pt layup from 7 ft,,91,64
375,4,10:02.0,,Defensive rebound by Team,91,64
376,4,9:50.0,,J. Jenkins misses 2-pt jump shot from 18 ft,91,64
377,4,9:48.0,,Offensive rebound by M. Robinson,91,64
378,4,9:46.0,,M. Robinson makes 2-pt dunk from 1 ft,91,66
379,4,9:35.0,N. Powell misses 2-pt layup from 1 ft,,91,66
380,4,9:34.0,,Defensive rebound by L. Thomas,91,66
381,4,9:28.0,,L. Thomas misses 3-pt jump shot from 26 ft,91,66
382,4,9:26.0,Defensive rebound by J. Lin,,91,66
383,4,9:20.0,J. Lin makes 2-pt layup from 1 ft,,93,66
384,4,9:05.0,,L. Thomas misses 3-pt jump shot from 23 ft,93,66
385,4,9:03.0,Defensive rebound by S. Ibaka,,93,66
386,4,8:58.0,J. Lin makes 2-pt layup from 2 ft (assist by F. VanVleet),,95,66
387,4,8:51.0,,New York full timeout,95,66
388,4,8:51.0,,K. Allen enters the game for D. Dotson,95,66
