,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
259,3,10:09.0,E. Bledsoe makes 2-pt layup from 1 ft (assist by M. Brogdon),,71,56
260,3,9:42.0,,K. Walker makes 2-pt jump shot from 10 ft,71,58
261,3,9:19.0,E. Bledsoe misses 3-pt jump shot from 27 ft,,71,58
262,3,9:19.0,Offensive rebound by K. Middleton,,71,58
263,3,9:15.0,Shooting foul by C. Zeller (drawn by K. Middleton),,71,58
264,3,9:15.0,K. Middleton makes free throw 1 of 2,,72,58
265,3,9:15.0,E. İlyasova enters the game for G. Antetokounmpo,,72,58
266,3,9:15.0,,M. Bridges enters the game for N. Batum,72,58
267,3,9:15.0,K. Middleton makes free throw 2 of 2,,73,58
268,3,9:06.0,,Turnover by M. Williams (bad pass),73,58
269,3,8:58.0,B. Lopez makes 3-pt jump shot from 26 ft (assist by M. Brogdon),,76,58
270,3,8:40.0,,K. Walker makes 2-pt layup from 2 ft,76,60
271,3,8:24.0,K. Middleton misses 2-pt jump shot from 9 ft,,76,60
272,3,8:21.0,,Defensive rebound by C. Zeller,76,60
273,3,8:16.0,,K. Walker misses 2-pt jump shot from 9 ft,76,60
274,3,8:13.0,Defensive rebound by E. İlyasova,,76,60
275,3,8:07.0,K. Middleton misses 3-pt jump shot from 26 ft,,76,60
276,3,8:03.0,,Defensive rebound by M. Williams,76,60
277,3,7:55.0,,M. Williams makes 2-pt dunk from 1 ft (assist by C. Zeller),76,62
278,3,7:35.0,E. İlyasova misses 3-pt jump shot from 25 ft,,76,62
279,3,7:32.0,,Defensive rebound by M. Williams,76,62
280,3,7:22.0,,K. Walker makes 2-pt jump shot from 12 ft,76,64
281,3,6:56.0,K. Middleton makes 2-pt layup from 1 ft,,78,64
282,3,6:44.0,,K. Walker misses 3-pt jump shot from 26 ft,78,64
283,3,6:41.0,Defensive rebound by K. Middleton,,78,64
284,3,6:38.0,Personal foul by J. Lamb (drawn by K. Middleton),,78,64
285,3,6:38.0,,Charlotte full timeout,78,64
286,3,6:38.0,,M. Monk enters the game for J. Lamb,78,64
287,3,6:32.0,K. Middleton misses 2-pt jump shot from 11 ft,,78,64
288,3,6:29.0,,Defensive rebound by C. Zeller,78,64
289,3,6:22.0,,K. Walker misses 3-pt jump shot from 25 ft,78,64
290,3,6:19.0,Defensive rebound by E. İlyasova,,78,64
291,3,6:12.0,Turnover by K. Middleton (bad pass; steal by K. Walker),,78,64
292,3,6:08.0,,K. Walker makes 2-pt layup from 1 ft,78,66
293,3,5:46.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,81,66
294,3,5:32.0,,M. Monk misses 3-pt jump shot from 26 ft,81,66
295,3,5:32.0,Defensive rebound by B. Lopez,,81,66
296,3,5:12.0,E. Bledsoe makes 2-pt layup from 4 ft,,83,66
297,3,4:51.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by M. Bridges),83,69
298,3,4:38.0,Personal foul by C. Zeller (drawn by B. Lopez),,83,69
299,3,4:38.0,G. Antetokounmpo enters the game for M. Brogdon,,83,69
300,3,4:38.0,D. DiVincenzo enters the game for B. Lopez,,83,69
301,3,4:38.0,,W. Hernangómez enters the game for K. Walker,83,69
302,3,4:38.0,,T. Parker enters the game for C. Zeller,83,69
303,3,4:26.0,K. Middleton makes 2-pt layup from 2 ft (assist by E. İlyasova),,85,69
304,3,4:17.0,,Personal foul by E. İlyasova (drawn by M. Monk),85,69
305,3,4:05.0,,M. Monk misses 2-pt jump shot from 16 ft,85,69
306,3,4:02.0,Defensive rebound by K. Middleton,,85,69
307,3,3:57.0,E. Bledsoe misses 3-pt jump shot from 23 ft,,85,69
308,3,3:53.0,,Defensive rebound by W. Hernangómez,85,69
309,3,3:38.0,,W. Hernangómez makes 2-pt layup from 1 ft (assist by T. Parker),85,71
310,3,3:38.0,,Shooting foul by E. İlyasova (drawn by W. Hernangómez),85,71
311,3,3:38.0,J. Henson enters the game for E. Bledsoe,,85,71
312,3,3:38.0,T. Snell enters the game for E. İlyasova,,85,71
313,3,3:38.0,,M. Kidd-Gilchrist enters the game for M. Williams,85,71
314,3,3:38.0,,W. Hernangómez misses free throw 1 of 1,85,71
315,3,3:38.0,Defensive rebound by G. Antetokounmpo,,85,71
316,3,3:20.0,T. Snell misses 2-pt layup from 4 ft,,85,71
317,3,3:17.0,,Defensive rebound by M. Kidd-Gilchrist,85,71
318,3,3:08.0,,M. Monk makes 3-pt jump shot from 30 ft (assist by T. Parker),85,74
319,3,2:59.0,Turnover by D. DiVincenzo (traveling),,85,74
320,3,2:59.0,Milwaukee full timeout,,85,74
321,3,2:59.0,M. Brogdon enters the game for K. Middleton,,85,74
322,3,2:45.0,,M. Monk misses 2-pt jump shot from 11 ft,85,74
323,3,2:42.0,Defensive rebound by T. Snell,,85,74
324,3,2:30.0,G. Antetokounmpo makes 2-pt hook shot from 7 ft,,87,74
325,3,2:14.0,,Turnover by M. Bridges (out of bounds lost ball),87,74
326,3,2:14.0,,K. Walker enters the game for M. Kidd-Gilchrist,87,74
327,3,2:03.0,G. Antetokounmpo makes 2-pt jump shot from 7 ft,,89,74
328,3,1:51.0,,T. Parker makes 2-pt layup from 1 ft,89,76
329,3,1:41.0,Turnover by G. Antetokounmpo (bad pass; steal by W. Hernangómez),,89,76
330,3,1:37.0,,M. Monk makes 2-pt layup from 2 ft (assist by T. Parker),89,78
331,3,1:23.0,M. Brogdon misses 2-pt jump shot from 19 ft,,89,78
332,3,1:21.0,,Defensive rebound by W. Hernangómez,89,78
333,3,1:14.0,,Turnover by T. Parker (bad pass),89,78
334,3,0:57.0,G. Antetokounmpo makes 2-pt dunk from 1 ft,,91,78
335,3,0:43.0,,Turnover by K. Walker (lost ball; steal by D. DiVincenzo),91,78
336,3,0:43.0,Personal foul by M. Bridges (drawn by M. Brogdon),,91,78
337,3,0:43.0,,M. Kidd-Gilchrist enters the game for M. Bridges,91,78
338,3,0:36.0,Personal foul by M. Kidd-Gilchrist (drawn by J. Henson),,91,78
339,3,0:36.0,J. Henson makes free throw 1 of 2,,92,78
340,3,0:36.0,S. Brown enters the game for G. Antetokounmpo,,92,78
341,3,0:36.0,,M. Williams enters the game for M. Kidd-Gilchrist,92,78
342,3,0:36.0,J. Henson makes free throw 2 of 2,,93,78
343,3,0:29.0,,Shooting foul by M. Brogdon (drawn by K. Walker),93,78
344,3,0:29.0,,K. Walker makes free throw 1 of 2,93,79
345,3,0:29.0,G. Antetokounmpo enters the game for S. Brown,,93,79
346,3,0:29.0,,M. Bridges enters the game for W. Hernangómez,93,79
347,3,0:29.0,,M. Kidd-Gilchrist enters the game for T. Parker,93,79
348,3,0:29.0,,K. Walker makes free throw 2 of 2,93,80
349,3,0:19.0,M. Brogdon misses 3-pt jump shot from 25 ft,,93,80
350,3,0:17.0,,Defensive rebound by M. Monk,93,80
351,3,0:01.0,,K. Walker makes 3-pt jump shot from 26 ft,93,83
352,4,11:49.0,Turnover by G. Antetokounmpo (off goaltending),,93,83
353,4,11:39.0,,K. Walker misses 2-pt jump shot from 10 ft,93,83
354,4,11:35.0,Defensive rebound by D. DiVincenzo,,93,83
355,4,11:25.0,E. İlyasova makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),,95,83
356,4,11:15.0,,M. Monk misses 3-pt jump shot from 25 ft,95,83
357,4,11:13.0,Defensive rebound by E. İlyasova,,95,83
358,4,11:10.0,D. DiVincenzo misses 2-pt layup from 1 ft (block by M. Monk),,95,83
359,4,11:10.0,,Defensive rebound by M. Kidd-Gilchrist,95,83
360,4,11:07.0,,Shooting foul by M. Brogdon (drawn by M. Kidd-Gilchrist),95,83
361,4,11:07.0,,M. Kidd-Gilchrist makes free throw 1 of 2,95,84
362,4,11:07.0,,M. Kidd-Gilchrist misses free throw 2 of 2,95,84
363,4,11:03.0,Defensive rebound by G. Antetokounmpo,,95,84
364,4,10:52.0,B. Lopez makes 2-pt layup from 1 ft (assist by M. Brogdon),,97,84
365,4,10:26.0,,K. Walker makes 3-pt jump shot from 26 ft,97,87
