,QUARTER,TIME_REMAINING,ORLANDO_ACTION,NEW YORK_ACTION,ORLANDO_SCORE,NEW YORK_SCORE
150,2,8:42.0,,E. Freedom misses 2-pt layup from 2 ft (block by J. Simmons),42,19
151,2,8:40.0,,Offensive rebound by E. Freedom,42,19
152,2,8:38.0,,K. Knox makes 3-pt jump shot from 26 ft (assist by E. Freedom),42,22
153,2,8:28.0,Personal foul by T. Hardaway (drawn by J. Simmons),,42,22
154,2,8:28.0,,D. Dotson enters the game for E. Freedom,42,22
155,2,8:15.0,T. Ross makes 3-pt jump shot from 25 ft (assist by J. Simmons),,45,22
156,2,8:00.0,,E. Mudiay misses 3-pt jump shot from 25 ft,45,22
157,2,7:59.0,,Offensive rebound by K. Knox,45,22
158,2,7:59.0,,Shooting foul by T. Ross (drawn by K. Knox),45,22
159,2,7:59.0,,K. Knox makes free throw 1 of 2,45,23
160,2,7:59.0,E. Fournier enters the game for T. Ross,,45,23
161,2,7:59.0,,K. Knox makes free throw 2 of 2,45,24
162,2,7:42.0,E. Fournier makes 3-pt jump shot from 27 ft (assist by J. Simmons),,48,24
163,2,7:31.0,,N. Vonleh misses 2-pt layup from 2 ft,48,24
164,2,7:29.0,Defensive rebound by E. Fournier,,48,24
165,2,7:25.0,J. Simmons misses 3-pt jump shot from 25 ft,,48,24
166,2,7:23.0,,Defensive rebound by N. Vonleh,48,24
167,2,7:17.0,,T. Hardaway misses 3-pt jump shot from 26 ft,48,24
168,2,7:15.0,Defensive rebound by W. Iwundu,,48,24
169,2,7:08.0,W. Iwundu misses 2-pt layup from 1 ft,,48,24
170,2,7:07.0,,Defensive rebound by N. Vonleh,48,24
171,2,7:00.0,,K. Knox misses 3-pt jump shot from 22 ft,48,24
172,2,6:58.0,Defensive rebound by W. Iwundu,,48,24
173,2,6:41.0,E. Fournier misses 3-pt jump shot from 26 ft,,48,24
174,2,6:39.0,,Defensive rebound by E. Mudiay,48,24
175,2,6:35.0,,Turnover by E. Mudiay (bad pass),48,24
176,2,6:35.0,,New York full timeout,48,24
177,2,6:35.0,N. Vučević enters the game for M. Bamba,,48,24
178,2,6:35.0,,T. Burke enters the game for K. Knox,48,24
179,2,6:35.0,,M. Hezonja enters the game for E. Mudiay,48,24
180,2,6:22.0,Turnover by J. Grant (bad pass; steal by T. Hardaway),,48,24
181,2,6:21.0,,Turnover by T. Hardaway (bad pass),48,24
182,2,6:04.0,Turnover by J. Simmons (bad pass),,48,24
183,2,5:52.0,,T. Hardaway makes 2-pt jump shot from 16 ft,48,26
184,2,5:41.0,Personal foul by M. Hezonja (drawn by W. Iwundu),,48,26
185,2,5:35.0,E. Fournier misses 2-pt layup from 1 ft,,48,26
186,2,5:33.0,,Defensive rebound by N. Vonleh,48,26
187,2,5:26.0,,T. Hardaway misses 3-pt jump shot from 26 ft,48,26
188,2,5:24.0,Defensive rebound by J. Grant,,48,26
189,2,5:15.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by J. Grant),,51,26
190,2,4:59.0,,N. Vonleh makes 2-pt layup at rim (assist by T. Hardaway),51,28
191,2,4:35.0,J. Grant makes 3-pt jump shot from 25 ft (assist by J. Simmons),,54,28
192,2,4:22.0,,T. Burke makes 2-pt jump shot from 20 ft,54,30
193,2,4:06.0,N. Vučević makes 2-pt hook shot from 5 ft (assist by W. Iwundu),,56,30
194,2,3:56.0,,Def 3 sec tech foul by Team,56,30
195,2,3:56.0,,T. Hardaway makes technical free throw,56,31
196,2,3:56.0,D. Augustin enters the game for J. Simmons,,56,31
197,2,3:52.0,,T. Hardaway misses 3-pt jump shot from 27 ft,56,31
198,2,3:50.0,Defensive rebound by D. Augustin,,56,31
199,2,3:38.0,N. Vučević makes 2-pt layup from 1 ft (assist by E. Fournier),,58,31
200,2,3:30.0,,New York full timeout,58,31
201,2,3:30.0,J. Martin enters the game for W. Iwundu,,58,31
202,2,3:30.0,,E. Freedom enters the game for D. Dotson,58,31
203,2,3:15.0,,Shooting foul by E. Fournier (drawn by T. Hardaway),58,31
204,2,3:15.0,,T. Hardaway misses free throw 1 of 2,58,31
205,2,3:15.0,,Offensive rebound by Team,58,31
206,2,3:15.0,J. Simmons enters the game for E. Fournier,,58,31
207,2,3:15.0,,T. Hardaway makes free throw 2 of 2,58,32
208,2,3:01.0,N. Vučević makes 2-pt jump shot from 7 ft,,60,32
209,2,2:44.0,,T. Hardaway misses 2-pt jump shot from 18 ft (block by J. Martin),60,32
210,2,2:43.0,,Offensive rebound by Team,60,32
211,2,2:37.0,,T. Hardaway misses 3-pt jump shot from 25 ft,60,32
212,2,2:33.0,Defensive rebound by J. Martin,,60,32
213,2,2:26.0,N. Vučević misses 3-pt jump shot from 25 ft,,60,32
214,2,2:24.0,,Defensive rebound by T. Hardaway,60,32
215,2,2:17.0,,E. Freedom makes 2-pt layup at rim (assist by T. Burke),60,34
216,2,2:03.0,Personal foul by E. Freedom (drawn by D. Augustin),,60,34
217,2,1:56.0,J. Martin misses 2-pt jump shot from 18 ft,,60,34
218,2,1:54.0,,Defensive rebound by M. Hezonja,60,34
219,2,1:46.0,,Personal foul by J. Grant (drawn by M. Hezonja),60,34
220,2,1:46.0,,M. Hezonja makes free throw 1 of 2,60,35
221,2,1:46.0,,M. Hezonja makes free throw 2 of 2,60,36
222,2,1:24.0,D. Augustin makes 3-pt jump shot from 24 ft (assist by J. Grant),,63,36
223,2,1:12.0,,Turnover by N. Vonleh (traveling),63,36
224,2,1:00.0,N. Vučević misses 3-pt jump shot from 25 ft,,63,36
225,2,0:59.0,,Defensive rebound by E. Freedom,63,36
226,2,0:50.0,,N. Vonleh makes 2-pt layup at rim (assist by M. Hezonja),63,38
227,2,0:36.0,Turnover by D. Augustin (bad pass),,63,38
228,2,0:32.0,,T. Burke makes 2-pt layup at rim,63,40
229,2,0:15.0,J. Simmons misses 3-pt jump shot from 22 ft,,63,40
230,2,0:13.0,Offensive rebound by J. Simmons,,63,40
231,2,0:02.0,Shooting foul by T. Hardaway (drawn by J. Simmons),,63,40
232,2,0:02.0,J. Simmons makes free throw 1 of 2,,64,40
233,2,0:02.0,J. Simmons makes free throw 2 of 2,,65,40
234,2,0:01.0,,T. Burke misses 3-pt jump shot from 63 ft,65,40
235,2,0:01.0,,Offensive rebound by Team,65,40
236,3,11:47.0,J. Martin makes 3-pt jump shot from 26 ft (assist by E. Fournier),,68,40
237,3,11:27.0,,Turnover by D. Dotson (bad pass; steal by D. Augustin),68,40
238,3,11:22.0,E. Fournier misses 3-pt jump shot from 25 ft,,68,40
239,3,11:20.0,Offensive rebound by W. Iwundu,,68,40
240,3,11:14.0,N. Vučević misses 2-pt hook shot from 8 ft (block by M. Robinson),,68,40
241,3,11:12.0,Offensive rebound by N. Vučević,,68,40
242,3,11:09.0,E. Fournier misses 3-pt jump shot from 26 ft,,68,40
243,3,11:07.0,,Defensive rebound by N. Vonleh,68,40
244,3,10:57.0,,T. Burke misses 3-pt jump shot from 26 ft,68,40
245,3,10:55.0,Defensive rebound by W. Iwundu,,68,40
246,3,10:42.0,J. Martin misses 3-pt jump shot from 23 ft,,68,40
247,3,10:38.0,,Defensive rebound by T. Hardaway,68,40
248,3,10:27.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by T. Burke),68,42
249,3,10:04.0,J. Martin misses 2-pt layup from 1 ft (block by M. Robinson),,68,42
250,3,10:02.0,,Defensive rebound by T. Hardaway,68,42
251,3,9:58.0,,T. Burke makes 2-pt layup from 1 ft,68,44
252,3,9:40.0,N. Vučević makes 2-pt hook shot from 4 ft (assist by E. Fournier),,70,44
253,3,9:33.0,,T. Hardaway misses 3-pt jump shot from 28 ft,70,44
254,3,9:31.0,Defensive rebound by N. Vučević,,70,44
255,3,9:20.0,N. Vučević misses 2-pt hook shot from 5 ft (block by N. Vonleh),,70,44
256,3,9:18.0,,Defensive rebound by M. Robinson,70,44
257,3,9:10.0,,T. Burke makes 2-pt jump shot from 7 ft,70,46
258,3,8:50.0,Personal foul by N. Vonleh (drawn by N. Vučević),,70,46
259,3,8:47.0,Personal foul by T. Burke (drawn by N. Vučević),,70,46
260,3,8:39.0,N. Vučević makes 2-pt hook shot from 10 ft (assist by J. Martin),,72,46
261,3,8:24.0,,N. Vonleh misses 3-pt jump shot from 25 ft,72,46
262,3,8:22.0,Defensive rebound by W. Iwundu,,72,46
263,3,8:04.0,J. Martin misses 3-pt jump shot from 25 ft,,72,46
264,3,8:02.0,,Defensive rebound by T. Burke,72,46
265,3,7:55.0,,D. Dotson makes 3-pt jump shot from 25 ft (assist by T. Burke),72,49
266,3,7:35.0,E. Fournier misses 2-pt layup from 1 ft,,72,49
267,3,7:33.0,,Defensive rebound by N. Vonleh,72,49
268,3,7:23.0,,N. Vonleh misses 2-pt layup from 3 ft,72,49
269,3,7:22.0,,Offensive rebound by N. Vonleh,72,49
270,3,7:21.0,,N. Vonleh misses 2-pt layup from 1 ft (block by N. Vučević),72,49
271,3,7:19.0,Defensive rebound by N. Vučević,,72,49
272,3,7:07.0,E. Fournier misses 2-pt layup from 2 ft (block by M. Robinson),,72,49
273,3,7:05.0,,Defensive rebound by T. Hardaway,72,49
274,3,6:58.0,,D. Dotson misses 3-pt jump shot from 25 ft,72,49
275,3,6:56.0,Defensive rebound by N. Vučević,,72,49
276,3,6:41.0,N. Vučević misses 2-pt hook shot from 7 ft (block by M. Robinson),,72,49
277,3,6:39.0,Offensive rebound by N. Vučević,,72,49
278,3,6:36.0,D. Augustin misses 3-pt jump shot from 24 ft,,72,49
279,3,6:34.0,,Defensive rebound by N. Vonleh,72,49
280,3,6:26.0,,T. Burke misses 2-pt layup from 3 ft,72,49
281,3,6:24.0,Defensive rebound by N. Vučević,,72,49
282,3,6:07.0,J. Martin misses 2-pt jump shot from 23 ft,,72,49
283,3,6:05.0,,Defensive rebound by M. Robinson,72,49
284,3,5:56.0,,Turnover by T. Burke (bad pass; steal by D. Augustin),72,49
285,3,5:52.0,D. Augustin makes 3-pt jump shot from 25 ft,,75,49
286,3,5:30.0,,D. Dotson makes 2-pt layup from 1 ft,75,51
287,3,5:22.0,Orlando full timeout,,75,51
288,3,5:22.0,T. Ross enters the game for E. Fournier,,75,51
289,3,5:22.0,J. Simmons enters the game for W. Iwundu,,75,51
290,3,5:16.0,J. Martin misses 3-pt jump shot from 25 ft,,75,51
291,3,5:15.0,,Defensive rebound by Team,75,51
292,3,5:15.0,Loose ball foul by N. Vučević (drawn by N. Vonleh),,75,51
293,3,4:59.0,,T. Burke makes 2-pt jump shot from 20 ft,75,53
294,3,4:41.0,T. Ross misses 2-pt jump shot from 14 ft (block by M. Robinson),,75,53
295,3,4:39.0,,Defensive rebound by D. Dotson,75,53
296,3,4:37.0,,T. Burke misses 2-pt jump shot from 19 ft,75,53
297,3,4:36.0,,Offensive rebound by Team,75,53
298,3,4:27.0,,Turnover by N. Vonleh (bad pass; steal by D. Augustin),75,53
299,3,4:20.0,J. Martin makes 2-pt dunk at rim (assist by J. Simmons),,77,53
300,3,3:59.0,,T. Burke misses 3-pt jump shot from 24 ft,77,53
301,3,3:57.0,Defensive rebound by J. Martin,,77,53
302,3,3:43.0,Turnover by N. Vučević (traveling),,77,53
303,3,3:43.0,,E. Freedom enters the game for T. Hardaway,77,53
304,3,3:43.0,,A. Trier enters the game for N. Vonleh,77,53
305,3,3:21.0,,D. Dotson misses 2-pt layup from 10 ft,77,53
306,3,3:19.0,Defensive rebound by N. Vučević,,77,53
307,3,3:16.0,T. Ross makes 3-pt jump shot from 26 ft (assist by D. Augustin),,80,53
308,3,3:03.0,,A. Trier makes 2-pt layup from 1 ft,80,55
309,3,2:48.0,N. Vučević misses 2-pt jump shot from 18 ft,,80,55
310,3,2:46.0,,Defensive rebound by A. Trier,80,55
311,3,2:39.0,,M. Robinson makes 2-pt dunk from 1 ft (assist by A. Trier),80,57
312,3,2:19.0,T. Ross misses 3-pt jump shot from 26 ft,,80,57
313,3,2:17.0,Offensive rebound by N. Vučević,,80,57
314,3,2:17.0,N. Vučević makes 2-pt layup from 1 ft,,82,57
315,3,2:01.0,,E. Freedom misses 3-pt jump shot from 25 ft,82,57
316,3,1:59.0,Defensive rebound by N. Vučević,,82,57
317,3,1:55.0,Personal foul by A. Trier (drawn by N. Vučević),,82,57
318,3,1:55.0,,New York full timeout,82,57
319,3,1:55.0,M. Bamba enters the game for D. Augustin,,82,57
320,3,1:55.0,J. Grant enters the game for N. Vučević,,82,57
321,3,1:55.0,,K. Knox enters the game for T. Burke,82,57
322,3,1:55.0,,E. Mudiay enters the game for D. Dotson,82,57
323,3,1:45.0,J. Simmons makes 2-pt layup from 8 ft (assist by J. Grant),,84,57
324,3,1:45.0,Shooting foul by A. Trier (drawn by J. Simmons),,84,57
325,3,1:45.0,J. Simmons makes free throw 1 of 1,,85,57
326,3,1:31.0,,A. Trier makes 2-pt layup from 1 ft,85,59
327,3,1:18.0,M. Bamba misses 2-pt jump shot from 18 ft,,85,59
328,3,1:16.0,,Defensive rebound by E. Freedom,85,59
329,3,1:07.0,,K. Knox misses 2-pt jump shot from 21 ft,85,59
330,3,1:05.0,Defensive rebound by M. Bamba,,85,59
331,3,0:57.0,J. Martin misses 3-pt jump shot from 24 ft,,85,59
332,3,0:55.0,,Defensive rebound by A. Trier,85,59
333,3,0:46.0,,M. Robinson misses 2-pt dunk from 2 ft (block by T. Ross),85,59
334,3,0:42.0,Defensive rebound by Team,,85,59
335,3,0:36.0,J. Simmons misses 2-pt layup from 1 ft (block by A. Trier),,85,59
336,3,0:34.0,,Defensive rebound by E. Mudiay,85,59
337,3,0:34.0,,Shooting foul by T. Ross (drawn by K. Knox),85,59
338,3,0:34.0,,K. Knox misses free throw 1 of 2,85,59
339,3,0:34.0,,Offensive rebound by Team,85,59
340,3,0:34.0,,K. Knox makes free throw 2 of 2,85,60
341,3,0:18.0,M. Bamba makes 2-pt hook shot from 5 ft (assist by J. Grant),,87,60
342,3,0:03.0,,A. Trier misses 2-pt layup from 2 ft (block by M. Bamba),87,60
343,3,0:01.0,Defensive rebound by M. Bamba,,87,60
344,4,12:00.0,Technical foul by J. Simmons,,87,60
345,4,12:00.0,,A. Trier makes technical free throw,87,61
346,4,11:37.0,,Offensive foul by E. Mudiay (drawn by J. Martin),87,61
347,4,11:37.0,,Turnover by E. Mudiay (offensive foul),87,61
348,4,11:21.0,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Martin),,90,61
349,4,11:21.0,Shooting foul by A. Trier (drawn by T. Ross),,90,61
350,4,11:21.0,T. Ross makes free throw 1 of 1,,91,61
351,4,10:58.0,,A. Trier misses 2-pt jump shot from 18 ft,91,61
352,4,10:56.0,Defensive rebound by J. Simmons,,91,61
353,4,10:51.0,T. Ross makes 3-pt jump shot from 27 ft (assist by J. Simmons),,94,61
354,4,10:31.0,,E. Freedom misses 2-pt jump shot from 10 ft,94,61
355,4,10:29.0,Defensive rebound by M. Bamba,,94,61
356,4,10:23.0,J. Simmons misses 3-pt jump shot from 27 ft (block by M. Robinson),,94,61
357,4,10:22.0,,Defensive rebound by E. Freedom,94,61
358,4,10:14.0,,Shooting foul by J. Martin (drawn by K. Knox),94,61
359,4,10:14.0,,K. Knox makes free throw 1 of 2,94,62
360,4,10:14.0,,M. Hezonja enters the game for M. Robinson,94,62
361,4,10:14.0,,K. Knox misses free throw 2 of 2,94,62
362,4,10:11.0,Defensive rebound by M. Bamba,,94,62
363,4,9:55.0,J. Grant misses 3-pt jump shot from 27 ft,,94,62
364,4,9:53.0,,Defensive rebound by A. Trier,94,62
365,4,9:41.0,,K. Knox misses 3-pt jump shot from 25 ft,94,62
366,4,9:40.0,,Offensive rebound by Team,94,62
367,4,9:40.0,W. Iwundu enters the game for J. Martin,,94,62
368,4,9:25.0,,E. Freedom makes 2-pt layup from 1 ft (assist by A. Trier),94,64
369,4,9:13.0,T. Ross makes 2-pt jump shot from 19 ft (assist by J. Grant),,96,64
370,4,8:50.0,,E. Mudiay misses 3-pt jump shot from 23 ft,96,64
371,4,8:48.0,Defensive rebound by W. Iwundu,,96,64
372,4,8:36.0,W. Iwundu makes 2-pt jump shot from 9 ft,,98,64
373,4,8:20.0,,Shooting foul by M. Bamba (drawn by M. Hezonja),98,64
374,4,8:20.0,,M. Hezonja misses free throw 1 of 2,98,64
375,4,8:20.0,,Offensive rebound by Team,98,64
376,4,8:20.0,,T. Burke enters the game for E. Mudiay,98,64
377,4,8:20.0,,M. Hezonja makes free throw 2 of 2,98,65
378,4,8:08.0,T. Ross misses 3-pt jump shot from 26 ft,,98,65
379,4,8:06.0,,Defensive rebound by M. Hezonja,98,65
380,4,7:59.0,,M. Hezonja misses 2-pt layup from 3 ft (block by W. Iwundu),98,65
381,4,7:58.0,Defensive rebound by T. Ross,,98,65
382,4,7:57.0,Turnover by T. Ross (bad pass; steal by K. Knox),,98,65
