,QUARTER,TIME_REMAINING,TORONTO_ACTION,WASHINGTON_ACTION,TORONTO_SCORE,WASHINGTON_SCORE
31,1,8:03.0,,B. Beal misses 3-pt jump shot from 24 ft,15,5
32,1,8:01.0,Defensive rebound by Team,,15,5
33,1,7:48.0,S. Ibaka makes 3-pt jump shot from 23 ft (assist by K. Leonard),,18,5
34,1,7:33.0,,J. Green makes 3-pt jump shot from 27 ft (assist by T. Satoranský),18,8
35,1,7:14.0,K. Lowry misses 2-pt jump shot from 22 ft,,18,8
36,1,7:13.0,,Defensive rebound by T. Ariza,18,8
37,1,6:52.0,,J. Green misses 3-pt jump shot from 26 ft,18,8
38,1,6:49.0,Defensive rebound by K. Lowry,,18,8
39,1,6:48.0,Turnover by K. Lowry (bad pass; steal by T. Satoranský),,18,8
40,1,6:44.0,,B. Beal misses 3-pt jump shot from 26 ft,18,8
41,1,6:40.0,Defensive rebound by S. Ibaka,,18,8
42,1,6:36.0,P. Siakam makes 2-pt jump shot from 11 ft (assist by K. Lowry),,20,8
43,1,6:18.0,,B. Beal misses 2-pt layup from 1 ft,20,8
44,1,6:18.0,Defensive rebound by Team,,20,8
45,1,6:09.0,K. Leonard makes 2-pt layup from 2 ft (assist by K. Lowry),,22,8
46,1,5:48.0,,T. Satoranský misses 3-pt jump shot from 25 ft,22,8
47,1,5:45.0,Defensive rebound by S. Ibaka,,22,8
48,1,5:36.0,S. Ibaka misses 2-pt hook shot from 12 ft,,22,8
49,1,5:34.0,,Defensive rebound by T. Bryant,22,8
50,1,5:24.0,,Turnover by T. Ariza (bad pass; steal by S. Ibaka),22,8
51,1,5:16.0,D. Green makes 2-pt jump shot from 12 ft (assist by K. Lowry),,24,8
52,1,4:51.0,,B. Beal makes 2-pt dunk from 3 ft,24,10
53,1,4:48.0,K. Leonard makes 3-pt jump shot from 26 ft (assist by K. Lowry),,27,10
54,1,4:22.0,,B. Beal misses 2-pt jump shot from 18 ft,27,10
55,1,4:20.0,Defensive rebound by P. Siakam,,27,10
56,1,4:11.0,Shooting foul by B. Beal (drawn by P. Siakam),,27,10
57,1,4:11.0,P. Siakam makes free throw 1 of 2,,28,10
58,1,4:11.0,,O. Porter enters the game for J. Green,28,10
59,1,4:11.0,,C. Randle enters the game for T. Satoranský,28,10
60,1,4:11.0,P. Siakam makes free throw 2 of 2,,29,10
61,1,3:59.0,,B. Beal misses 2-pt layup from 7 ft (block by P. Siakam),29,10
62,1,3:59.0,,Offensive rebound by Team,29,10
63,1,3:55.0,,Turnover by B. Beal (bad pass; steal by D. Green),29,10
64,1,3:49.0,P. Siakam misses 2-pt layup from 2 ft,,29,10
65,1,3:48.0,Offensive rebound by K. Leonard,,29,10
66,1,3:48.0,K. Leonard misses 2-pt layup from 1 ft,,29,10
67,1,3:48.0,,Defensive rebound by Team,29,10
68,1,3:48.0,Loose ball foul by P. Siakam (drawn by C. Randle),,29,10
69,1,3:48.0,D. Wright enters the game for K. Lowry,,29,10
70,1,3:48.0,,I. Mahinmi enters the game for T. Bryant,29,10
71,1,3:39.0,,C. Randle misses 2-pt jump shot from 16 ft (block by D. Wright),29,10
72,1,3:36.0,Defensive rebound by P. Siakam,,29,10
73,1,3:31.0,P. Siakam misses 2-pt hook shot from 11 ft,,29,10
74,1,3:30.0,,Defensive rebound by O. Porter,29,10
75,1,3:12.0,,O. Porter makes 2-pt layup from 1 ft (assist by I. Mahinmi),29,12
76,1,3:00.0,Offensive foul by S. Ibaka (drawn by I. Mahinmi),,29,12
77,1,3:00.0,Turnover by S. Ibaka (offensive foul),,29,12
78,1,3:00.0,O. Anunoby enters the game for S. Ibaka,,29,12
79,1,3:00.0,G. Monroe enters the game for P. Siakam,,29,12
80,1,2:44.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by B. Beal),29,15
81,1,2:31.0,K. Leonard makes 2-pt layup from 2 ft,,31,15
82,1,2:22.0,,Personal foul by G. Monroe (drawn by I. Mahinmi),31,15
83,1,2:18.0,,O. Porter misses 3-pt jump shot from 23 ft,31,15
84,1,2:14.0,Defensive rebound by K. Leonard,,31,15
85,1,2:05.0,D. Wright misses 3-pt jump shot from 30 ft,,31,15
86,1,2:01.0,,Defensive rebound by B. Beal,31,15
87,1,1:55.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by O. Porter),31,17
88,1,1:48.0,D. Green misses 3-pt jump shot from 27 ft,,31,17
89,1,1:45.0,,Defensive rebound by C. Randle,31,17
90,1,1:38.0,,B. Beal misses 2-pt layup from 2 ft,31,17
91,1,1:35.0,Defensive rebound by K. Leonard,,31,17
92,1,1:28.0,K. Leonard misses 2-pt layup from 2 ft,,31,17
93,1,1:25.0,,Defensive rebound by O. Porter,31,17
94,1,1:19.0,,O. Porter makes 2-pt jump shot from 5 ft (assist by T. Ariza),31,19
95,1,1:18.0,Toronto full timeout,,31,19
96,1,1:18.0,K. Lowry enters the game for D. Green,,31,19
97,1,1:18.0,N. Powell enters the game for K. Leonard,,31,19
98,1,1:01.0,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. Wright),,34,19
99,1,0:48.0,,O. Porter misses 2-pt jump shot from 16 ft,34,19
100,1,0:45.0,Defensive rebound by K. Lowry,,34,19
101,1,0:38.0,G. Monroe makes 2-pt layup from 4 ft (assist by K. Lowry),,36,19
102,1,0:26.0,,Shooting foul by D. Wright (drawn by T. Ariza),36,19
103,1,0:26.0,,T. Ariza makes free throw 1 of 2,36,20
104,1,0:26.0,,T. Ariza makes free throw 2 of 2,36,21
105,1,0:03.0,Personal foul by I. Mahinmi (drawn by G. Monroe),,36,21
106,1,0:00.0,O. Anunoby misses 3-pt jump shot from 26 ft,,36,21
107,1,0:00.0,Offensive rebound by Team,,36,21
108,2,11:43.0,,Personal foul by D. Wright (drawn by C. Randle),36,21
109,2,11:34.0,,Turnover by C. Randle (bad pass; steal by O. Anunoby),36,21
110,2,11:29.0,N. Powell misses 3-pt jump shot from 24 ft,,36,21
111,2,11:26.0,,Defensive rebound by I. Mahinmi,36,21
112,2,11:16.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by C. Randle),36,24
113,2,10:59.0,K. Lowry misses 3-pt jump shot from 25 ft,,36,24
114,2,10:57.0,,Defensive rebound by O. Porter,36,24
115,2,10:47.0,,C. Randle misses 2-pt jump shot from 13 ft,36,24
116,2,10:44.0,Defensive rebound by D. Wright,,36,24
117,2,10:40.0,N. Powell makes 3-pt jump shot from 25 ft (assist by D. Wright),,39,24
118,2,10:19.0,,O. Porter misses 3-pt jump shot from 28 ft,39,24
119,2,10:17.0,Defensive rebound by D. Wright,,39,24
120,2,10:11.0,D. Wright makes 2-pt layup from 4 ft,,41,24
121,2,10:00.0,,Turnover by I. Mahinmi (bad pass; steal by G. Monroe),41,24
122,2,9:57.0,Shooting foul by O. Porter (drawn by G. Monroe),,41,24
123,2,9:57.0,,Washington full timeout,41,24
124,2,9:57.0,G. Monroe makes free throw 1 of 2,,42,24
125,2,9:57.0,G. Monroe misses free throw 2 of 2,,42,24
126,2,9:55.0,,Defensive rebound by O. Porter,42,24
127,2,9:39.0,,I. Mahinmi makes 2-pt layup from 6 ft (assist by C. Randle),42,26
128,2,9:27.0,N. Powell makes 3-pt jump shot from 25 ft (assist by K. Lowry),,45,26
129,2,9:11.0,,Turnover by J. Green (lost ball; steal by O. Anunoby),45,26
130,2,8:55.0,Turnover by G. Monroe (lost ball; steal by C. Randle),,45,26
131,2,8:54.0,,Turnover by I. Mahinmi (lost ball; steal by D. Wright),45,26
132,2,8:47.0,N. Powell makes 2-pt layup from 2 ft (assist by D. Wright),,47,26
133,2,8:36.0,,Personal foul by O. Anunoby (drawn by O. Porter),47,26
134,2,8:36.0,,T. Ariza enters the game for I. Mahinmi,47,26
135,2,8:36.0,,B. Beal enters the game for C. Randle,47,26
136,2,8:26.0,,T. Ariza misses 2-pt layup from 2 ft,47,26
137,2,8:24.0,,Offensive rebound by T. Ariza,47,26
138,2,8:24.0,,T. Ariza makes 2-pt layup at rim,47,28
139,2,8:20.0,D. Wright makes 2-pt jump shot from 7 ft,,49,28
140,2,8:20.0,Shooting foul by S. Dekker (drawn by D. Wright),,49,28
141,2,8:20.0,D. Wright makes free throw 1 of 1,,50,28
142,2,8:12.0,,Turnover by O. Porter (traveling),50,28
143,2,8:01.0,Shooting foul by J. Green (drawn by G. Monroe),,50,28
144,2,8:01.0,G. Monroe makes free throw 1 of 2,,51,28
145,2,8:01.0,G. Monroe misses free throw 2 of 2,,51,28
146,2,7:58.0,,Defensive rebound by J. Green,51,28
147,2,7:49.0,,S. Dekker misses 2-pt jump shot from 13 ft,51,28
148,2,7:45.0,Defensive rebound by G. Monroe,,51,28
149,2,7:41.0,,Violation by Team (kicked ball),51,28
150,2,7:31.0,K. Lowry misses 3-pt jump shot from 26 ft,,51,28
151,2,7:27.0,,Defensive rebound by O. Porter,51,28
152,2,7:22.0,,O. Porter misses 2-pt jump shot from 13 ft,51,28
153,2,7:17.0,,Offensive rebound by S. Dekker,51,28
154,2,7:17.0,,S. Dekker misses 2-pt layup at rim,51,28
155,2,7:16.0,Defensive rebound by O. Anunoby,,51,28
156,2,7:14.0,O. Anunoby misses 2-pt layup from 3 ft,,51,28
157,2,7:11.0,,Defensive rebound by T. Ariza,51,28
158,2,7:09.0,,T. Ariza makes 2-pt layup from 4 ft,51,30
159,2,7:09.0,,Shooting foul by G. Monroe (drawn by T. Ariza),51,30
160,2,7:09.0,S. Ibaka enters the game for G. Monroe,,51,30
161,2,7:09.0,K. Leonard enters the game for D. Wright,,51,30
162,2,7:09.0,,T. Ariza misses free throw 1 of 1,51,30
163,2,7:07.0,Defensive rebound by O. Anunoby,,51,30
164,2,6:53.0,Turnover by N. Powell (bad pass),,51,30
165,2,6:53.0,P. Siakam enters the game for N. Powell,,51,30
166,2,6:33.0,,J. Green makes 2-pt layup from 1 ft (assist by B. Beal),51,32
167,2,6:12.0,K. Leonard misses 2-pt jump shot from 23 ft (block by B. Beal),,51,32
168,2,6:09.0,Offensive rebound by K. Leonard,,51,32
169,2,6:08.0,Turnover by Team (shot clock),,51,32
170,2,5:59.0,,T. Ariza makes 3-pt jump shot from 26 ft (assist by B. Beal),51,35
171,2,5:45.0,P. Siakam makes 2-pt jump shot from 3 ft,,53,35
172,2,5:23.0,,S. Dekker misses 2-pt jump shot from 23 ft,53,35
173,2,5:21.0,Defensive rebound by P. Siakam,,53,35
174,2,5:12.0,S. Ibaka misses 2-pt hook shot from 9 ft,,53,35
175,2,5:11.0,Offensive rebound by Team,,53,35
176,2,5:11.0,D. Green enters the game for O. Anunoby,,53,35
177,2,5:07.0,K. Leonard misses 3-pt jump shot from 26 ft,,53,35
178,2,5:04.0,,Defensive rebound by T. Ariza,53,35
179,2,4:58.0,,J. Green makes 2-pt layup from 2 ft (assist by T. Ariza),53,37
180,2,4:49.0,Turnover by D. Green (bad pass; steal by S. Dekker),,53,37
181,2,4:45.0,,B. Beal makes 3-pt jump shot from 27 ft (assist by J. Green),53,40
182,2,4:44.0,Toronto full timeout,,53,40
183,2,4:44.0,D. Wright enters the game for K. Lowry,,53,40
184,2,4:44.0,,T. Satoranský enters the game for S. Dekker,53,40
185,2,4:29.0,D. Green misses 3-pt jump shot from 26 ft,,53,40
186,2,4:26.0,Offensive rebound by D. Wright,,53,40
187,2,4:13.0,K. Leonard misses 2-pt layup from 4 ft (block by T. Ariza),,53,40
188,2,4:13.0,,Defensive rebound by Team,53,40
189,2,3:57.0,,J. Green misses 2-pt jump shot from 19 ft,53,40
190,2,3:56.0,,Offensive rebound by O. Porter,53,40
191,2,3:55.0,,O. Porter misses 2-pt layup from 2 ft,53,40
192,2,3:54.0,Defensive rebound by P. Siakam,,53,40
193,2,3:48.0,P. Siakam misses 2-pt layup from 10 ft (block by J. Green),,53,40
194,2,3:46.0,,Defensive rebound by B. Beal,53,40
195,2,3:38.0,,B. Beal makes 3-pt jump shot from 25 ft,53,43
196,2,3:20.0,D. Wright misses 2-pt jump shot from 7 ft,,53,43
197,2,3:17.0,Offensive rebound by D. Wright,,53,43
198,2,3:17.0,D. Wright makes 2-pt layup from 5 ft,,55,43
199,2,3:03.0,,Personal foul by P. Siakam (drawn by T. Ariza),55,43
200,2,2:52.0,,B. Beal misses 2-pt layup from 5 ft,55,43
201,2,2:49.0,Defensive rebound by D. Green,,55,43
202,2,2:37.0,P. Siakam makes 2-pt dunk from 2 ft (assist by K. Leonard),,57,43
203,2,2:18.0,,B. Beal makes 2-pt jump shot from 5 ft (assist by T. Ariza),57,45
204,2,2:09.0,K. Leonard misses 3-pt jump shot from 25 ft,,57,45
205,2,2:06.0,,Defensive rebound by T. Satoranský,57,45
206,2,2:04.0,,Shooting foul by K. Leonard (drawn by O. Porter),57,45
207,2,2:04.0,,O. Porter makes free throw 1 of 2,57,46
208,2,2:04.0,,O. Porter makes free throw 2 of 2,57,47
209,2,1:46.0,Shooting foul by O. Porter (drawn by P. Siakam),,57,47
210,2,1:46.0,P. Siakam makes free throw 1 of 2,,58,47
211,2,1:46.0,K. Lowry enters the game for D. Wright,,58,47
212,2,1:46.0,P. Siakam makes free throw 2 of 2,,59,47
213,2,1:26.0,,T. Satoranský misses 2-pt jump shot from 14 ft,59,47
214,2,1:24.0,Defensive rebound by D. Green,,59,47
215,2,1:11.0,K. Leonard makes 2-pt hook shot from 2 ft,,61,47
216,2,0:55.0,,T. Satoranský misses 3-pt jump shot from 27 ft,61,47
217,2,0:53.0,Defensive rebound by P. Siakam,,61,47
218,2,0:38.0,Turnover by K. Leonard (bad pass; steal by B. Beal),,61,47
219,2,0:34.0,,B. Beal misses 3-pt jump shot from 25 ft,61,47
220,2,0:31.0,,Offensive rebound by T. Ariza,61,47
221,2,0:29.0,,T. Ariza makes 3-pt jump shot from 26 ft,61,50
222,2,0:06.0,Turnover by S. Ibaka (lost ball; steal by O. Porter),,61,50
223,2,0:02.0,,J. Green misses 3-pt jump shot from 27 ft,61,50
224,2,0:02.0,Defensive rebound by P. Siakam,,61,50
225,3,11:50.0,,Shooting foul by D. Green (drawn by B. Beal),61,50
226,3,11:50.0,,B. Beal misses free throw 1 of 2,61,50
227,3,11:50.0,,Offensive rebound by Team,61,50
228,3,11:50.0,,B. Beal misses free throw 2 of 2,61,50
229,3,11:46.0,Defensive rebound by S. Ibaka,,61,50
230,3,11:37.0,S. Ibaka misses 2-pt jump shot from 17 ft,,61,50
231,3,11:34.0,,Defensive rebound by T. Ariza,61,50
232,3,11:25.0,,T. Bryant makes 3-pt jump shot from 27 ft (assist by T. Ariza),61,53
233,3,10:58.0,Shooting foul by T. Bryant (drawn by D. Green),,61,53
234,3,10:58.0,D. Green makes free throw 1 of 2,,62,53
235,3,10:58.0,D. Green makes free throw 2 of 2,,63,53
236,3,10:43.0,,J. Green misses 3-pt jump shot from 23 ft,63,53
237,3,10:41.0,Defensive rebound by K. Lowry,,63,53
238,3,10:36.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Lowry),,66,53
239,3,10:28.0,,Turnover by B. Beal (lost ball; steal by K. Lowry),66,53
240,3,10:28.0,Personal foul by B. Beal (drawn by K. Lowry),,66,53
241,3,10:10.0,P. Siakam misses 3-pt jump shot from 26 ft,,66,53
242,3,10:06.0,Offensive rebound by K. Leonard,,66,53
243,3,9:58.0,K. Leonard makes 2-pt jump shot from 11 ft,,68,53
244,3,9:43.0,,Turnover by T. Ariza (bad pass; steal by P. Siakam),68,53
245,3,9:35.0,K. Lowry misses 3-pt jump shot from 26 ft,,68,53
246,3,9:31.0,Offensive rebound by P. Siakam,,68,53
247,3,9:31.0,P. Siakam misses 2-pt layup at rim,,68,53
248,3,9:31.0,Offensive rebound by P. Siakam,,68,53
249,3,9:31.0,P. Siakam makes 2-pt layup at rim,,70,53
250,3,9:31.0,,Washington full timeout,70,53
251,3,9:14.0,,B. Beal misses 2-pt layup from 7 ft,70,53
252,3,9:13.0,,Offensive rebound by T. Bryant,70,53
253,3,9:13.0,,T. Bryant misses 2-pt layup from 4 ft,70,53
254,3,9:11.0,,Offensive rebound by T. Bryant,70,53
255,3,9:10.0,,T. Bryant makes 2-pt layup from 2 ft,70,55
256,3,9:04.0,Turnover by K. Lowry (bad pass; steal by T. Satoranský),,70,55
257,3,8:59.0,,T. Satoranský misses 2-pt layup from 4 ft,70,55
258,3,8:57.0,,Offensive rebound by T. Bryant,70,55
259,3,8:56.0,,T. Ariza misses 3-pt jump shot from 23 ft,70,55
260,3,8:56.0,,Offensive rebound by T. Satoranský,70,55
261,3,8:50.0,,T. Satoranský misses 2-pt layup from 3 ft (block by K. Leonard),70,55
262,3,8:48.0,Defensive rebound by P. Siakam,,70,55
263,3,8:39.0,P. Siakam makes 2-pt jump shot from 8 ft,,72,55
264,3,8:31.0,,B. Beal misses 3-pt jump shot from 26 ft,72,55
265,3,8:28.0,,Offensive rebound by T. Bryant,72,55
266,3,8:25.0,,Turnover by T. Bryant (lost ball; steal by K. Leonard),72,55
267,3,8:23.0,Turnover by P. Siakam (bad pass),,72,55
268,3,8:10.0,,Turnover by T. Ariza (bad pass; steal by P. Siakam),72,55
269,3,8:03.0,Personal foul by T. Satoranský (drawn by K. Leonard),,72,55
270,3,8:00.0,Personal foul by T. Ariza (drawn by K. Leonard),,72,55
271,3,7:54.0,Offensive foul by K. Leonard (drawn by T. Ariza),,72,55
272,3,7:54.0,Turnover by K. Leonard (offensive foul),,72,55
273,3,7:45.0,,B. Beal misses 3-pt jump shot from 26 ft,72,55
274,3,7:40.0,Defensive rebound by D. Green,,72,55
275,3,7:36.0,Turnover by K. Lowry (bad pass; steal by T. Bryant),,72,55
276,3,7:29.0,,J. Green makes 3-pt jump shot from 25 ft (assist by B. Beal),72,58
277,3,7:10.0,D. Green makes 2-pt jump shot from 17 ft (assist by K. Lowry),,74,58
278,3,6:54.0,,Turnover by T. Bryant (bad pass; steal by K. Leonard),74,58
279,3,6:51.0,K. Leonard makes 2-pt dunk from 1 ft,,76,58
280,3,6:36.0,,T. Ariza makes 2-pt layup from 1 ft (assist by T. Bryant),76,60
281,3,6:17.0,D. Green makes 3-pt jump shot from 28 ft (assist by K. Lowry),,79,60
282,3,6:02.0,,T. Satoranský makes 2-pt jump shot from 11 ft,79,62
283,3,5:56.0,Offensive foul by K. Lowry (drawn by T. Satoranský),,79,62
284,3,5:56.0,Turnover by K. Lowry (offensive foul),,79,62
285,3,5:56.0,,O. Porter enters the game for T. Bryant,79,62
286,3,5:42.0,,T. Ariza makes 3-pt jump shot from 25 ft (assist by B. Beal),79,65
287,3,5:28.0,P. Siakam makes 2-pt layup from 2 ft (assist by K. Leonard),,81,65
288,3,5:14.0,,J. Green misses 2-pt layup from 1 ft,81,65
289,3,5:12.0,Defensive rebound by S. Ibaka,,81,65
290,3,5:04.0,Turnover by P. Siakam (bad pass),,81,65
291,3,4:59.0,,Turnover by B. Beal (lost ball; steal by D. Green),81,65
292,3,4:56.0,D. Green misses 2-pt layup from 3 ft (block by B. Beal),,81,65
293,3,4:53.0,Offensive rebound by P. Siakam,,81,65
294,3,4:53.0,Shooting foul by T. Satoranský (drawn by K. Leonard),,81,65
295,3,4:53.0,K. Leonard makes free throw 1 of 2,,82,65
296,3,4:53.0,,T. Brown enters the game for T. Satoranský,82,65
297,3,4:53.0,K. Leonard makes free throw 2 of 2,,83,65
298,3,4:34.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),83,68
299,3,4:24.0,Shooting foul by B. Beal (drawn by K. Leonard),,83,68
300,3,4:24.0,K. Leonard makes free throw 1 of 2,,84,68
301,3,4:24.0,D. Wright enters the game for K. Lowry,,84,68
302,3,4:24.0,K. Leonard makes free throw 2 of 2,,85,68
303,3,4:16.0,,T. Ariza misses 3-pt jump shot from 27 ft,85,68
304,3,4:13.0,,Offensive rebound by B. Beal,85,68
305,3,4:11.0,,B. Beal makes 2-pt layup from 1 ft,85,70
306,3,3:52.0,K. Leonard makes 2-pt hook shot from 2 ft,,87,70
307,3,3:44.0,,B. Beal makes 2-pt dunk from 2 ft,87,72
308,3,3:29.0,D. Green makes 3-pt jump shot from 24 ft (assist by P. Siakam),,90,72
309,3,3:16.0,,B. Beal misses 2-pt layup from 3 ft,90,72
310,3,3:14.0,Defensive rebound by D. Green,,90,72
311,3,2:59.0,Toronto full timeout,,90,72
312,3,2:59.0,O. Anunoby enters the game for S. Ibaka,,90,72
313,3,2:55.0,Turnover by P. Siakam (bad pass),,90,72
314,3,2:55.0,N. Powell enters the game for K. Leonard,,90,72
315,3,2:40.0,,T. Brown makes 2-pt jump shot from 7 ft (assist by B. Beal),90,74
316,3,2:14.0,D. Green misses 2-pt layup from 6 ft,,90,74
317,3,2:12.0,,Defensive rebound by B. Beal,90,74
318,3,2:04.0,,T. Brown makes 3-pt jump shot from 25 ft (assist by B. Beal),90,77
319,3,1:47.0,D. Wright makes 3-pt jump shot from 26 ft (assist by N. Powell),,93,77
320,3,1:34.0,,Shooting foul by O. Anunoby (drawn by J. Green),93,77
321,3,1:34.0,,J. Green makes free throw 1 of 2,93,78
322,3,1:34.0,K. Lowry enters the game for D. Green,,93,78
323,3,1:34.0,,S. Dekker enters the game for T. Ariza,93,78
324,3,1:34.0,,J. Green makes free throw 2 of 2,93,79
325,3,1:21.0,P. Siakam misses 3-pt jump shot from 26 ft,,93,79
326,3,1:18.0,,Defensive rebound by J. Green,93,79
327,3,1:10.0,,J. Green misses 3-pt jump shot from 26 ft,93,79
328,3,1:06.0,Defensive rebound by P. Siakam,,93,79
329,3,0:57.0,O. Anunoby makes 2-pt layup from 2 ft (assist by N. Powell),,95,79
330,3,0:57.0,Shooting foul by J. Green (drawn by O. Anunoby),,95,79
331,3,0:57.0,,Technical foul by J. Green,95,79
332,3,0:57.0,K. Lowry misses technical free throw,,95,79
333,3,0:57.0,Offensive rebound by Team,,95,79
334,3,0:57.0,O. Anunoby makes free throw 1 of 1,,96,79
335,3,0:50.0,,B. Beal makes 2-pt jump shot from 13 ft,96,81
336,3,0:50.0,,Shooting foul by P. Siakam (drawn by B. Beal),96,81
337,3,0:50.0,,B. Beal makes free throw 1 of 1,96,82
338,3,0:30.0,K. Lowry makes 2-pt jump shot from 18 ft,,98,82
339,3,0:07.0,,B. Beal makes 2-pt layup from 2 ft,98,84
340,3,0:00.0,N. Powell misses 2-pt jump shot from 17 ft,,98,84
341,3,0:00.0,Offensive rebound by Team,,98,84
342,4,11:43.0,Turnover by G. Monroe (traveling),,98,84
343,4,11:29.0,,Turnover by B. Beal (bad pass; steal by N. Powell),98,84
344,4,11:26.0,D. Wright makes 2-pt dunk from 3 ft (assist by N. Powell),,100,84
345,4,11:10.0,,T. Brown makes 2-pt layup from 3 ft (assist by J. Green),100,86
346,4,10:48.0,Personal foul by T. Brown (drawn by O. Anunoby),,100,86
347,4,10:41.0,D. Wright makes 2-pt hook shot from 5 ft,,102,86
348,4,10:27.0,,B. Beal makes 2-pt layup from 3 ft (assist by T. Brown),102,88
349,4,10:20.0,Toronto full timeout,,102,88
350,4,10:20.0,,T. Bryant enters the game for J. Green,102,88
351,4,10:07.0,O. Anunoby misses 2-pt layup from 4 ft,,102,88
352,4,10:05.0,,Defensive rebound by S. Dekker,102,88
353,4,9:53.0,,O. Porter makes 2-pt jump shot from 7 ft (assist by B. Beal),102,90
354,4,9:42.0,Personal foul by T. Brown (drawn by K. Lowry),,102,90
355,4,9:32.0,D. Wright misses 2-pt jump shot from 10 ft,,102,90
356,4,9:29.0,Offensive rebound by D. Wright,,102,90
357,4,9:29.0,D. Wright misses 2-pt jump shot from 9 ft (block by T. Bryant),,102,90
358,4,9:29.0,Offensive rebound by D. Wright,,102,90
359,4,9:23.0,O. Anunoby misses 3-pt jump shot from 25 ft,,102,90
360,4,9:23.0,,Defensive rebound by B. Beal,102,90
361,4,9:21.0,,Personal foul by G. Monroe (drawn by B. Beal),102,90
362,4,9:10.0,,B. Beal makes 2-pt jump shot from 11 ft,102,92
363,4,8:49.0,Shooting foul by S. Dekker (drawn by N. Powell),,102,92
364,4,8:49.0,N. Powell makes free throw 1 of 2,,103,92
365,4,8:49.0,N. Powell misses free throw 2 of 2,,103,92
366,4,8:47.0,,Defensive rebound by O. Porter,103,92
367,4,8:36.0,,Turnover by S. Dekker (step out of bounds),103,92
368,4,8:23.0,Turnover by N. Powell (bad pass; steal by B. Beal),,103,92
369,4,8:19.0,,B. Beal makes 2-pt layup from 2 ft,103,94
370,4,8:04.0,K. Lowry makes 3-pt jump shot from 28 ft,,106,94
371,4,8:03.0,,Washington full timeout,106,94
372,4,8:03.0,K. Leonard enters the game for G. Monroe,,106,94
373,4,8:03.0,P. Siakam enters the game for N. Powell,,106,94
374,4,8:03.0,,T. Ariza enters the game for S. Dekker,106,94
375,4,7:45.0,,B. Beal makes 2-pt jump shot from 21 ft (assist by T. Ariza),106,96
376,4,7:27.0,D. Wright makes 2-pt layup from 2 ft (assist by P. Siakam),,108,96
377,4,7:27.0,Shooting foul by T. Bryant (drawn by D. Wright),,108,96
378,4,7:27.0,D. Wright makes free throw 1 of 1,,109,96
379,4,7:14.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by B. Beal),109,99
380,4,6:47.0,O. Anunoby makes 2-pt layup from 2 ft,,111,99
381,4,6:33.0,,T. Ariza makes 2-pt layup from 1 ft (assist by B. Beal),111,101
