,QUARTER,TIME_REMAINING,CHICAGO_ACTION,DETROIT_ACTION,CHICAGO_SCORE,DETROIT_SCORE
141,2,6:20.0,J. Parker enters the game for C. Payne,,30,44
142,2,6:20.0,,R. Bullock enters the game for L. Galloway,30,44
143,2,6:20.0,,B. Griffin enters the game for S. Johnson,30,44
144,2,6:13.0,Z. LaVine misses 2-pt jump shot from 21 ft,,30,44
145,2,6:10.0,,Defensive rebound by Z. Pachulia,30,44
146,2,6:03.0,,Z. Pachulia misses 2-pt jump shot from 18 ft,30,44
147,2,5:59.0,Defensive rebound by R. Arcidiacono,,30,44
148,2,5:52.0,J. Parker misses 2-pt jump shot from 18 ft,,30,44
149,2,5:48.0,,Defensive rebound by Z. Pachulia,30,44
150,2,5:47.0,,Offensive foul by I. Smith (drawn by R. Arcidiacono),30,44
151,2,5:47.0,,Turnover by I. Smith (offensive foul),30,44
152,2,5:47.0,,A. Drummond enters the game for Z. Pachulia,30,44
153,2,5:47.0,,R. Jackson enters the game for I. Smith,30,44
154,2,5:22.0,W. Carter makes 2-pt hook shot from 5 ft (assist by J. Holiday),,32,44
155,2,5:03.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by B. Griffin),32,47
156,2,4:53.0,W. Carter misses 3-pt jump shot from 27 ft,,32,47
157,2,4:49.0,,Defensive rebound by B. Griffin,32,47
158,2,4:37.0,,B. Griffin misses 2-pt jump shot from 12 ft,32,47
159,2,4:34.0,,Offensive rebound by B. Griffin,32,47
160,2,4:34.0,,Shooting foul by R. Arcidiacono (drawn by A. Drummond),32,47
161,2,4:34.0,,A. Drummond misses free throw 1 of 2,32,47
162,2,4:34.0,,Offensive rebound by Team,32,47
163,2,4:34.0,,A. Drummond makes free throw 2 of 2,32,48
164,2,4:16.0,J. Holiday misses 3-pt jump shot from 23 ft,,32,48
165,2,4:11.0,Offensive rebound by J. Parker,,32,48
166,2,4:09.0,J. Parker makes 2-pt dunk from 2 ft (assist by J. Holiday),,34,48
167,2,3:57.0,,Offensive foul by R. Bullock (drawn by J. Holiday),34,48
168,2,3:57.0,,Turnover by R. Bullock (offensive foul),34,48
169,2,3:48.0,J. Holiday misses 2-pt layup from 5 ft,,34,48
170,2,3:45.0,,Defensive rebound by A. Drummond,34,48
171,2,3:34.0,,Offensive foul by B. Griffin (drawn by W. Carter),34,48
172,2,3:34.0,,Turnover by B. Griffin (offensive foul),34,48
173,2,3:20.0,W. Carter misses 2-pt jump shot from 10 ft,,34,48
174,2,3:16.0,,Defensive rebound by B. Griffin,34,48
175,2,3:05.0,,R. Jackson makes 3-pt jump shot from 27 ft (assist by B. Brown),34,51
176,2,3:04.0,Chicago full timeout,,34,51
177,2,3:04.0,C. Payne enters the game for Z. LaVine,,34,51
178,2,2:54.0,R. Arcidiacono misses 3-pt jump shot from 29 ft,,34,51
179,2,2:50.0,,Defensive rebound by B. Griffin,34,51
180,2,2:33.0,,A. Drummond makes 2-pt jump shot from 10 ft (assist by B. Griffin),34,53
181,2,2:23.0,J. Parker misses 3-pt jump shot from 23 ft,,34,53
182,2,2:20.0,Offensive rebound by J. Parker,,34,53
183,2,2:18.0,J. Parker misses 2-pt dunk at rim (block by A. Drummond),,34,53
184,2,2:18.0,,Defensive rebound by Team,34,53
185,2,1:53.0,,R. Jackson misses 3-pt jump shot from 25 ft,34,53
186,2,1:50.0,Defensive rebound by C. Payne,,34,53
187,2,1:40.0,J. Parker makes 2-pt layup from 2 ft (assist by J. Holiday),,36,53
188,2,1:21.0,,B. Griffin makes 2-pt hook shot from 6 ft (assist by R. Bullock),36,55
189,2,1:01.0,W. Carter makes 2-pt jump shot from 5 ft,,38,55
190,2,0:56.0,,Personal foul by J. Parker (drawn by B. Griffin),38,55
191,2,0:56.0,,Z. Pachulia enters the game for A. Drummond,38,55
192,2,0:45.0,,B. Griffin misses 2-pt layup from 1 ft (block by W. Carter),38,55
193,2,0:42.0,Defensive rebound by J. Holiday,,38,55
194,2,0:30.0,J. Parker makes 2-pt layup from 2 ft (assist by J. Holiday),,40,55
195,2,0:07.0,,B. Griffin misses 3-pt jump shot from 27 ft,40,55
196,2,0:04.0,Defensive rebound by R. Arcidiacono,,40,55
197,2,0:02.0,Turnover by R. Arcidiacono (bad pass),,40,55
198,2,0:01.0,,R. Jackson misses 3-pt jump shot from 48 ft,40,55
199,2,0:01.0,,Offensive rebound by Team,40,55
200,3,12:00.0,,Violation by Team (delay of game),40,55
201,3,11:41.0,W. Carter makes 2-pt jump shot from 13 ft (assist by Z. LaVine),,42,55
202,3,11:27.0,,Personal foul by W. Carter (drawn by B. Griffin),42,55
203,3,11:13.0,,B. Griffin makes 3-pt jump shot from 29 ft (assist by R. Jackson),42,58
204,3,10:57.0,Shooting foul by B. Griffin (drawn by W. Carter),,42,58
205,3,10:57.0,W. Carter makes free throw 1 of 2,,43,58
206,3,10:57.0,W. Carter makes free throw 2 of 2,,44,58
207,3,10:40.0,,R. Bullock misses 3-pt jump shot from 30 ft,44,58
208,3,10:37.0,Defensive rebound by J. Holiday,,44,58
209,3,10:28.0,J. Parker makes 2-pt hook shot from 10 ft (assist by Z. LaVine),,46,58
210,3,10:16.0,,Turnover by B. Griffin (traveling),46,58
211,3,10:00.0,Personal foul by B. Griffin (drawn by W. Carter),,46,58
212,3,9:53.0,W. Carter makes 2-pt layup from 4 ft (assist by Z. LaVine),,48,58
213,3,9:47.0,,Detroit full timeout,48,58
214,3,9:31.0,,A. Drummond misses 2-pt layup from 2 ft (block by W. Carter),48,58
215,3,9:27.0,Defensive rebound by W. Carter,,48,58
216,3,9:18.0,W. Carter makes 2-pt layup from 2 ft (assist by Z. LaVine),,50,58
217,3,9:03.0,,B. Griffin makes 2-pt layup from 4 ft (assist by R. Jackson),50,60
218,3,8:46.0,Turnover by R. Arcidiacono (bad pass; steal by A. Drummond),,50,60
219,3,8:46.0,,Personal foul by R. Arcidiacono (drawn by R. Jackson),50,60
220,3,8:37.0,,R. Bullock makes 2-pt layup from 3 ft (assist by B. Griffin),50,62
221,3,8:18.0,,Violation by Team (kicked ball),50,62
222,3,8:13.0,W. Carter makes 2-pt layup from 1 ft (assist by Z. LaVine),,52,62
223,3,8:13.0,Shooting foul by A. Drummond (drawn by W. Carter),,52,62
224,3,8:13.0,W. Carter makes free throw 1 of 1,,53,62
225,3,8:03.0,,R. Jackson misses 2-pt jump shot from 13 ft,53,62
226,3,8:03.0,Defensive rebound by Team,,53,62
227,3,7:51.0,W. Carter makes 2-pt jump shot from 16 ft (assist by Z. LaVine),,55,62
228,3,7:39.0,,Personal foul by W. Carter (drawn by A. Drummond),55,62
229,3,7:32.0,,Turnover by R. Jackson (bad pass),55,62
230,3,7:22.0,W. Carter makes 2-pt jump shot from 7 ft (assist by Z. LaVine),,57,62
231,3,7:12.0,,Personal foul by W. Carter (drawn by R. Jackson),57,62
232,3,7:02.0,,B. Griffin makes 2-pt layup from 3 ft,57,64
233,3,7:02.0,Violation by Team (def goaltending),,57,64
234,3,6:45.0,W. Carter misses 2-pt layup from 1 ft,,57,64
235,3,6:42.0,,Defensive rebound by A. Drummond,57,64
236,3,6:41.0,,B. Griffin makes 2-pt layup from 3 ft (assist by A. Drummond),57,66
237,3,6:41.0,,Shooting foul by Z. LaVine (drawn by B. Griffin),57,66
238,3,6:41.0,,L. Galloway enters the game for G. Robinson,57,66
239,3,6:41.0,,B. Griffin misses free throw 1 of 1,57,66
240,3,6:41.0,Defensive rebound by Z. LaVine,,57,66
241,3,6:21.0,Turnover by Z. LaVine (bad pass),,57,66
242,3,6:16.0,,R. Jackson misses 2-pt layup from 3 ft,57,66
243,3,6:13.0,,Offensive rebound by A. Drummond,57,66
244,3,6:13.0,,A. Drummond misses 2-pt layup at rim,57,66
245,3,6:13.0,Defensive rebound by J. Parker,,57,66
246,3,6:11.0,Turnover by R. Arcidiacono (traveling),,57,66
247,3,5:59.0,,A. Drummond misses 2-pt layup from 1 ft (block by W. Carter),57,66
248,3,5:54.0,Defensive rebound by J. Holiday,,57,66
249,3,5:42.0,Z. LaVine misses 2-pt jump shot from 17 ft,,57,66
250,3,5:40.0,Offensive rebound by W. Carter,,57,66
251,3,5:32.0,J. Parker misses 2-pt dunk from 1 ft (block by A. Drummond),,57,66
252,3,5:32.0,Offensive rebound by Team,,57,66
253,3,5:27.0,J. Parker misses 3-pt jump shot from 24 ft,,57,66
254,3,5:25.0,,Defensive rebound by A. Drummond,57,66
255,3,5:08.0,,Shooting foul by J. Parker (drawn by B. Griffin),57,66
256,3,5:08.0,,B. Griffin misses free throw 1 of 2,57,66
257,3,5:08.0,,Offensive rebound by Team,57,66
258,3,5:08.0,,I. Smith enters the game for R. Jackson,57,66
259,3,5:08.0,,B. Griffin makes free throw 2 of 2,57,67
260,3,4:50.0,J. Parker misses 3-pt jump shot from 27 ft,,57,67
261,3,4:45.0,,Defensive rebound by R. Bullock,57,67
262,3,4:45.0,,A. Drummond makes 2-pt dunk from 3 ft (assist by R. Bullock),57,69
263,3,4:45.0,Chicago full timeout,,57,69
264,3,4:45.0,C. Payne enters the game for Z. LaVine,,57,69
265,3,4:33.0,J. Holiday misses 3-pt jump shot from 28 ft,,57,69
266,3,4:29.0,Offensive rebound by J. Parker,,57,69
267,3,4:19.0,C. Payne misses 2-pt layup from 4 ft,,57,69
268,3,4:16.0,,Defensive rebound by A. Drummond,57,69
269,3,4:13.0,,L. Galloway makes 3-pt jump shot from 24 ft (assist by R. Bullock),57,72
270,3,3:57.0,W. Carter misses 2-pt jump shot from 10 ft,,57,72
271,3,3:54.0,,Defensive rebound by B. Griffin,57,72
272,3,3:50.0,,Shooting foul by J. Parker (drawn by B. Griffin),57,72
273,3,3:50.0,,B. Griffin makes free throw 1 of 2,57,73
274,3,3:50.0,S. Harrison enters the game for R. Arcidiacono,,57,73
275,3,3:50.0,R. Lopez enters the game for J. Parker,,57,73
276,3,3:50.0,,B. Griffin makes free throw 2 of 2,57,74
277,3,3:35.0,R. Lopez makes 2-pt jump shot from 20 ft (assist by J. Holiday),,59,74
278,3,3:20.0,,R. Bullock makes 3-pt jump shot from 24 ft (assist by L. Galloway),59,77
279,3,3:11.0,Turnover by W. Carter (lost ball; steal by A. Drummond),,59,77
280,3,3:04.0,,A. Drummond makes 2-pt layup from 5 ft (assist by R. Bullock),59,79
281,3,2:37.0,J. Holiday makes 2-pt jump shot from 11 ft (assist by W. Carter),,61,79
282,3,2:07.0,,R. Bullock misses 3-pt jump shot from 23 ft,61,79
283,3,2:05.0,Defensive rebound by W. Carter,,61,79
284,3,1:49.0,W. Carter makes 2-pt jump shot from 16 ft (assist by J. Holiday),,63,79
285,3,1:41.0,,Detroit full timeout,63,79
286,3,1:41.0,C. Hutchison enters the game for W. Carter,,63,79
287,3,1:41.0,,B. Brown enters the game for R. Bullock,63,79
288,3,1:41.0,,S. Johnson enters the game for B. Griffin,63,79
289,3,1:28.0,,S. Johnson misses 3-pt jump shot from 24 ft,63,79
290,3,1:25.0,Defensive rebound by S. Harrison,,63,79
291,3,1:13.0,C. Payne misses 3-pt jump shot from 28 ft,,63,79
292,3,1:12.0,,Defensive rebound by Team,63,79
293,3,0:48.0,,L. Galloway misses 2-pt jump shot from 21 ft,63,79
294,3,0:43.0,Defensive rebound by C. Hutchison,,63,79
295,3,0:37.0,Personal foul by B. Brown (drawn by C. Payne),,63,79
296,3,0:30.0,C. Hutchison misses 3-pt jump shot from 26 ft,,63,79
297,3,0:28.0,,Defensive rebound by L. Galloway,63,79
298,3,0:25.0,,S. Johnson misses 2-pt layup from 4 ft,63,79
299,3,0:25.0,Defensive rebound by C. Hutchison,,63,79
300,3,0:07.0,C. Hutchison makes 2-pt layup at rim (assist by C. Payne),,65,79
301,3,0:00.0,,I. Smith misses 3-pt jump shot from 26 ft,65,79
302,3,0:00.0,,Offensive rebound by Team,65,79
303,4,11:42.0,,L. Galloway misses 2-pt jump shot from 14 ft,65,79
304,4,11:42.0,Defensive rebound by Team,,65,79
305,4,11:42.0,,Loose ball foul by S. Johnson (drawn by C. Hutchison),65,79
306,4,11:26.0,Turnover by Z. LaVine (out of bounds lost ball),,65,79
307,4,11:07.0,,I. Smith makes 2-pt layup from 3 ft,65,81
308,4,10:50.0,C. Payne makes 2-pt layup from 3 ft (assist by Z. LaVine),,67,81
309,4,10:32.0,,I. Smith misses 3-pt jump shot from 28 ft,67,81
310,4,10:32.0,,Offensive rebound by Team,67,81
311,4,10:32.0,Loose ball foul by R. Lopez (drawn by Z. Pachulia),,67,81
312,4,10:21.0,,B. Brown misses 2-pt layup from 4 ft,67,81
313,4,10:15.0,,Offensive rebound by B. Brown,67,81
314,4,10:15.0,,B. Brown makes 2-pt layup from 1 ft,67,83
315,4,10:11.0,C. Payne misses 3-pt jump shot from 26 ft,,67,83
316,4,10:07.0,,Defensive rebound by S. Johnson,67,83
317,4,9:55.0,,Turnover by S. Johnson (out of bounds lost ball),67,83
318,4,9:40.0,Z. LaVine misses 2-pt layup from 1 ft,,67,83
319,4,9:38.0,,Defensive rebound by B. Brown,67,83
320,4,9:34.0,,L. Galloway misses 3-pt jump shot from 23 ft,67,83
321,4,9:32.0,Defensive rebound by R. Lopez,,67,83
322,4,9:18.0,C. Payne makes 2-pt layup from 2 ft (assist by R. Lopez),,69,83
323,4,9:04.0,,B. Brown makes 2-pt layup from 3 ft,69,85
324,4,8:57.0,Z. LaVine makes 2-pt layup from 2 ft,,71,85
325,4,8:57.0,Shooting foul by L. Galloway (drawn by Z. LaVine),,71,85
326,4,8:57.0,Z. LaVine makes free throw 1 of 1,,72,85
327,4,8:43.0,,I. Smith misses 2-pt jump shot from 7 ft,72,85
328,4,8:43.0,,Offensive rebound by Z. Pachulia,72,85
329,4,8:43.0,,Personal foul by Z. LaVine (drawn by Z. Pachulia),72,85
330,4,8:43.0,,R. Bullock enters the game for L. Galloway,72,85
331,4,8:35.0,,B. Brown misses 3-pt jump shot from 27 ft,72,85
332,4,8:32.0,Defensive rebound by Z. LaVine,,72,85
333,4,8:23.0,Z. LaVine misses 2-pt layup from 3 ft,,72,85
334,4,8:20.0,,Defensive rebound by Z. Pachulia,72,85
335,4,8:12.0,,S. Johnson misses 3-pt jump shot from 23 ft,72,85
336,4,8:10.0,Defensive rebound by C. Payne,,72,85
337,4,8:02.0,R. Lopez makes 2-pt hook shot from 6 ft (assist by C. Payne),,74,85
338,4,7:57.0,,Detroit full timeout,74,85
339,4,7:57.0,J. Parker enters the game for C. Hutchison,,74,85
340,4,7:57.0,,B. Griffin enters the game for B. Brown,74,85
341,4,7:57.0,,R. Jackson enters the game for S. Johnson,74,85
342,4,7:52.0,,Personal foul by Z. LaVine (drawn by R. Bullock),74,85
343,4,7:37.0,,I. Smith misses 2-pt jump shot from 16 ft,74,85
344,4,7:35.0,Defensive rebound by C. Payne,,74,85
345,4,7:25.0,R. Lopez makes 2-pt layup from 7 ft (assist by C. Payne),,76,85
346,4,7:13.0,,R. Bullock misses 3-pt jump shot from 23 ft,76,85
347,4,7:09.0,Defensive rebound by C. Payne,,76,85
348,4,7:02.0,Z. LaVine misses 2-pt layup from 2 ft,,76,85
349,4,6:59.0,,Defensive rebound by Z. Pachulia,76,85
350,4,6:50.0,,Personal foul by C. Payne (drawn by I. Smith),76,85
351,4,6:50.0,W. Carter enters the game for S. Harrison,,76,85
352,4,6:50.0,J. Holiday enters the game for R. Lopez,,76,85
353,4,6:50.0,,A. Drummond enters the game for Z. Pachulia,76,85
354,4,6:38.0,,R. Jackson makes 3-pt jump shot from 26 ft (assist by I. Smith),76,88
355,4,6:13.0,Z. LaVine misses 2-pt jump shot from 18 ft,,76,88
356,4,6:13.0,Offensive rebound by W. Carter,,76,88
357,4,6:13.0,Personal foul by B. Griffin (drawn by W. Carter),,76,88
358,4,6:06.0,W. Carter misses 2-pt jump shot from 14 ft,,76,88
359,4,6:02.0,,Defensive rebound by B. Griffin,76,88
360,4,5:52.0,,A. Drummond makes 2-pt hook shot from 3 ft,76,90
361,4,5:51.0,Chicago full timeout,,76,90
362,4,5:51.0,R. Arcidiacono enters the game for C. Payne,,76,90
363,4,5:39.0,W. Carter misses 2-pt hook shot from 8 ft (block by A. Drummond),,76,90
364,4,5:35.0,,Defensive rebound by A. Drummond,76,90
365,4,5:28.0,,Personal foul by W. Carter (drawn by B. Griffin),76,90
366,4,5:28.0,,B. Griffin makes free throw 1 of 2,76,91
367,4,5:28.0,,B. Griffin misses free throw 2 of 2,76,91
368,4,5:25.0,,Offensive rebound by A. Drummond,76,91
369,4,5:24.0,,A. Drummond misses 2-pt layup from 4 ft,76,91
370,4,5:21.0,Defensive rebound by W. Carter,,76,91
371,4,5:16.0,R. Arcidiacono misses 3-pt jump shot from 27 ft,,76,91
372,4,5:11.0,,Defensive rebound by B. Griffin,76,91
373,4,4:52.0,,R. Jackson misses 2-pt layup from 6 ft,76,91
374,4,4:48.0,Defensive rebound by W. Carter,,76,91
375,4,4:45.0,Turnover by Z. LaVine (out of bounds lost ball),,76,91
376,4,4:30.0,,R. Bullock makes 2-pt layup from 3 ft,76,93
377,4,4:23.0,Shooting foul by B. Griffin (drawn by J. Parker),,76,93
378,4,4:23.0,,Technical foul by B. Griffin,76,93
379,4,4:23.0,Z. LaVine makes technical free throw,,77,93
380,4,4:23.0,J. Parker misses free throw 1 of 2,,77,93
381,4,4:23.0,Offensive rebound by Team,,77,93
382,4,4:23.0,J. Parker misses free throw 2 of 2,,77,93
