,QUARTER,TIME_REMAINING,ORLANDO_ACTION,MIAMI_ACTION,ORLANDO_SCORE,MIAMI_SCORE
80,1,3:34.0,Turnover by J. Isaac (bad pass),,15,18
81,1,3:16.0,,Shooting foul by W. Iwundu (drawn by D. Wade),15,18
82,1,3:16.0,,D. Wade makes free throw 1 of 2,15,19
83,1,3:16.0,A. Gordon enters the game for J. Isaac,,15,19
84,1,3:16.0,,D. Wade makes free throw 2 of 2,15,20
85,1,3:05.0,A. Gordon makes 3-pt jump shot from 24 ft (assist by N. Vučević),,18,20
86,1,3:03.0,,Miami full timeout,18,20
87,1,3:03.0,K. Birch enters the game for N. Vučević,,18,20
88,1,3:03.0,,J. Richardson enters the game for D. Jones,18,20
89,1,3:03.0,,H. Whiteside enters the game for K. Olynyk,18,20
90,1,2:46.0,,G. Dragić makes 2-pt layup from 1 ft (assist by D. Wade),18,22
91,1,2:22.0,A. Gordon misses 2-pt jump shot from 20 ft,,18,22
92,1,2:17.0,Offensive rebound by K. Birch,,18,22
93,1,2:15.0,W. Iwundu misses 2-pt jump shot from 17 ft,,18,22
94,1,2:13.0,,Defensive rebound by J. Johnson,18,22
95,1,2:09.0,,Turnover by G. Dragić (bad pass; steal by A. Gordon),18,22
96,1,2:07.0,Turnover by K. Birch (bad pass; steal by H. Whiteside),,18,22
97,1,2:05.0,,H. Whiteside misses 2-pt dunk from 2 ft,18,22
98,1,2:04.0,Defensive rebound by A. Gordon,,18,22
99,1,1:53.0,M. Carter-Williams misses 3-pt jump shot from 28 ft,,18,22
100,1,1:51.0,,Defensive rebound by H. Whiteside,18,22
101,1,1:39.0,,H. Whiteside makes 2-pt jump shot from 2 ft (assist by D. Wade),18,24
102,1,1:18.0,A. Gordon misses 3-pt jump shot from 23 ft,,18,24
103,1,1:13.0,Offensive rebound by M. Carter-Williams,,18,24
104,1,1:11.0,A. Gordon misses 2-pt layup from 2 ft,,18,24
105,1,1:08.0,,Defensive rebound by J. Johnson,18,24
106,1,1:03.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by J. Johnson),18,27
107,1,0:49.0,T. Ross misses 3-pt jump shot from 26 ft,,18,27
108,1,0:47.0,,Defensive rebound by D. Wade,18,27
109,1,0:43.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Wade),18,29
110,1,0:30.0,M. Carter-Williams misses 2-pt layup from 1 ft,,18,29
111,1,0:28.0,,Defensive rebound by D. Wade,18,29
112,1,0:09.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by D. Wade),18,32
113,1,0:01.0,Turnover by M. Carter-Williams (bad pass; steal by H. Whiteside),,18,32
114,2,11:46.0,,D. Wade makes 2-pt dunk from 2 ft (assist by J. Johnson),18,34
115,2,11:25.0,A. Gordon misses 2-pt jump shot from 9 ft,,18,34
116,2,11:21.0,,Defensive rebound by D. Wade,18,34
117,2,11:04.0,,J. Richardson misses 3-pt jump shot from 25 ft,18,34
118,2,11:01.0,Defensive rebound by T. Ross,,18,34
119,2,10:57.0,T. Ross makes 3-pt jump shot from 25 ft,,21,34
120,2,10:44.0,,Offensive foul by H. Whiteside (drawn by M. Carter-Williams),21,34
121,2,10:44.0,,Turnover by H. Whiteside (offensive foul),21,34
122,2,10:25.0,M. Carter-Williams misses 2-pt jump shot from 2 ft,,21,34
123,2,10:24.0,Offensive rebound by M. Carter-Williams,,21,34
124,2,10:24.0,M. Carter-Williams misses 2-pt layup from 1 ft,,21,34
125,2,10:24.0,,Defensive rebound by Team,21,34
126,2,10:07.0,,Turnover by D. Wade (out of bounds lost ball),21,34
127,2,9:48.0,E. Fournier misses 3-pt jump shot from 25 ft,,21,34
128,2,9:46.0,,Defensive rebound by Team,21,34
129,2,9:34.0,,H. Whiteside makes 2-pt dunk from 2 ft (assist by D. Wade),21,36
130,2,9:17.0,K. Birch makes 2-pt jump shot from 10 ft (assist by M. Carter-Williams),,23,36
131,2,8:58.0,,G. Dragić misses 3-pt jump shot from 25 ft,23,36
132,2,8:55.0,Defensive rebound by M. Carter-Williams,,23,36
133,2,8:46.0,Turnover by T. Ross (out of bounds lost ball),,23,36
134,2,8:36.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by D. Wade),23,38
135,2,8:15.0,E. Fournier misses 3-pt jump shot from 25 ft,,23,38
136,2,8:09.0,,Defensive rebound by J. Johnson,23,38
137,2,8:08.0,,Shooting foul by T. Ross (drawn by J. Richardson),23,38
138,2,8:08.0,,J. Richardson makes free throw 1 of 2,23,39
139,2,8:08.0,D. Augustin enters the game for M. Carter-Williams,,23,39
140,2,8:08.0,,D. Waiters enters the game for D. Wade,23,39
141,2,8:08.0,,J. Richardson makes free throw 2 of 2,23,40
142,2,7:43.0,T. Ross makes 3-pt jump shot from 23 ft (assist by E. Fournier),,26,40
143,2,7:25.0,,J. Richardson misses 3-pt jump shot from 24 ft,26,40
144,2,7:23.0,Defensive rebound by A. Gordon,,26,40
145,2,7:17.0,T. Ross misses 3-pt jump shot from 26 ft,,26,40
146,2,7:14.0,Offensive rebound by A. Gordon,,26,40
147,2,7:04.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by T. Ross),,29,40
148,2,7:04.0,,Miami full timeout,29,40
149,2,7:04.0,J. Isaac enters the game for K. Birch,,29,40
150,2,7:04.0,W. Iwundu enters the game for E. Fournier,,29,40
151,2,7:04.0,N. Vučević enters the game for A. Gordon,,29,40
152,2,7:04.0,,D. Jones enters the game for J. Richardson,29,40
153,2,6:54.0,,Offensive foul by H. Whiteside (drawn by N. Vučević),29,40
154,2,6:54.0,,Turnover by H. Whiteside (offensive foul),29,40
155,2,6:54.0,,K. Olynyk enters the game for J. Johnson,29,40
156,2,6:31.0,Personal foul by G. Dragić (drawn by N. Vučević),,29,40
157,2,6:19.0,D. Augustin misses 3-pt jump shot from 26 ft,,29,40
158,2,6:15.0,,Defensive rebound by H. Whiteside,29,40
159,2,6:07.0,,Turnover by H. Whiteside (lost ball; steal by N. Vučević),29,40
160,2,5:51.0,N. Vučević makes 2-pt layup from 2 ft (assist by D. Augustin),,31,40
161,2,5:32.0,,G. Dragić misses 2-pt jump shot from 17 ft,31,40
162,2,5:28.0,Defensive rebound by N. Vučević,,31,40
163,2,5:23.0,N. Vučević misses 3-pt jump shot from 26 ft,,31,40
164,2,5:20.0,Offensive rebound by J. Isaac,,31,40
165,2,5:18.0,J. Isaac makes 2-pt dunk from 1 ft,,33,40
166,2,5:10.0,,Personal foul by W. Iwundu (drawn by K. Olynyk),33,40
167,2,5:10.0,,B. Adebayo enters the game for H. Whiteside,33,40
168,2,5:06.0,,D. Waiters makes 2-pt jump shot from 20 ft (assist by B. Adebayo),33,42
169,2,4:42.0,D. Augustin makes 3-pt jump shot from 26 ft,,36,42
170,2,4:26.0,,K. Olynyk misses 3-pt jump shot from 25 ft,36,42
171,2,4:24.0,Defensive rebound by D. Augustin,,36,42
172,2,4:18.0,D. Augustin misses 2-pt layup from 1 ft,,36,42
173,2,4:15.0,,Defensive rebound by D. Jones,36,42
174,2,4:04.0,,D. Jones makes 2-pt dunk from 1 ft (assist by D. Waiters),36,44
175,2,3:51.0,T. Ross misses 3-pt jump shot from 26 ft,,36,44
176,2,3:48.0,Offensive rebound by W. Iwundu,,36,44
177,2,3:39.0,T. Ross misses 2-pt jump shot from 10 ft,,36,44
178,2,3:37.0,Offensive rebound by N. Vučević,,36,44
179,2,3:24.0,D. Augustin misses 2-pt jump shot from 7 ft,,36,44
180,2,3:20.0,,Defensive rebound by B. Adebayo,36,44
181,2,3:16.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by B. Adebayo),36,47
182,2,3:11.0,Orlando full timeout,,36,47
183,2,3:11.0,E. Fournier enters the game for W. Iwundu,,36,47
184,2,3:11.0,A. Gordon enters the game for T. Ross,,36,47
185,2,3:11.0,,J. Richardson enters the game for G. Dragić,36,47
186,2,3:07.0,N. Vučević misses 2-pt jump shot from 14 ft,,36,47
187,2,3:05.0,,Defensive rebound by K. Olynyk,36,47
188,2,2:43.0,,D. Waiters makes 2-pt jump shot from 21 ft,36,49
189,2,2:26.0,J. Isaac makes 2-pt jump shot from 15 ft (assist by N. Vučević),,38,49
190,2,2:05.0,,J. Richardson misses 3-pt jump shot from 23 ft,38,49
191,2,2:03.0,Defensive rebound by J. Isaac,,38,49
192,2,1:53.0,Turnover by N. Vučević (lost ball; steal by D. Waiters),,38,49
193,2,1:53.0,,D. Wade enters the game for D. Jones,38,49
194,2,1:46.0,,Turnover by D. Wade (bad pass; steal by J. Isaac),38,49
195,2,1:45.0,J. Isaac makes 2-pt layup from 1 ft,,40,49
196,2,1:45.0,,Violation by Team (def goaltending),40,49
197,2,1:25.0,,B. Adebayo misses 2-pt layup from 2 ft (block by J. Isaac),40,49
198,2,1:23.0,Defensive rebound by D. Augustin,,40,49
199,2,1:23.0,Shooting foul by J. Richardson (drawn by D. Augustin),,40,49
200,2,1:23.0,D. Augustin makes free throw 1 of 2,,41,49
201,2,1:23.0,D. Augustin makes free throw 2 of 2,,42,49
202,2,1:10.0,,Personal foul by D. Augustin (drawn by J. Richardson),42,49
203,2,0:59.0,,Shooting foul by N. Vučević (drawn by J. Richardson),42,49
204,2,0:59.0,,J. Richardson makes free throw 1 of 2,42,50
205,2,0:59.0,T. Ross enters the game for J. Isaac,,42,50
206,2,0:59.0,,D. Jones enters the game for K. Olynyk,42,50
207,2,0:59.0,,J. Richardson makes free throw 2 of 2,42,51
208,2,0:50.0,T. Ross misses 3-pt jump shot from 23 ft,,42,51
209,2,0:47.0,,Defensive rebound by D. Waiters,42,51
210,2,0:40.0,,D. Wade misses 2-pt layup from 2 ft,42,51
211,2,0:34.0,Defensive rebound by N. Vučević,,42,51
212,2,0:34.0,,B. Adebayo misses 2-pt dunk at rim,42,51
213,2,0:34.0,,Offensive rebound by B. Adebayo,42,51
214,2,0:29.0,Turnover by D. Augustin (lost ball; steal by B. Adebayo),,42,51
215,2,0:05.0,,D. Waiters misses 2-pt jump shot from 10 ft,42,51
216,2,0:05.0,Defensive rebound by Team,,42,51
217,2,0:02.0,,J. Johnson enters the game for D. Waiters,42,51
218,2,0:00.0,T. Ross misses 3-pt jump shot from 26 ft,,42,51
219,2,0:00.0,Offensive rebound by Team,,42,51
220,3,11:42.0,,J. Richardson misses 3-pt jump shot from 27 ft,42,51
221,3,11:39.0,Defensive rebound by J. Isaac,,42,51
222,3,11:27.0,A. Gordon misses 2-pt layup from 1 ft,,42,51
223,3,11:24.0,Offensive rebound by A. Gordon,,42,51
224,3,11:22.0,A. Gordon makes 2-pt dunk from 1 ft,,44,51
225,3,11:01.0,,B. Adebayo makes 2-pt hook shot from 3 ft (assist by J. Richardson),44,53
226,3,10:31.0,A. Gordon misses 3-pt jump shot from 26 ft,,44,53
227,3,10:29.0,,Defensive rebound by B. Adebayo,44,53
228,3,10:21.0,,K. Olynyk misses 3-pt jump shot from 24 ft,44,53
229,3,10:17.0,Defensive rebound by A. Gordon,,44,53
230,3,10:09.0,J. Isaac makes 3-pt jump shot from 23 ft (assist by N. Vučević),,47,53
231,3,9:47.0,,B. Adebayo makes 2-pt jump shot from 12 ft,47,55
232,3,9:28.0,N. Vučević makes 3-pt jump shot from 25 ft (assist by E. Fournier),,50,55
233,3,9:00.0,,K. Olynyk misses 3-pt jump shot from 25 ft,50,55
234,3,8:58.0,Defensive rebound by J. Isaac,,50,55
235,3,8:51.0,Turnover by D. Augustin (bad pass),,50,55
236,3,8:37.0,,B. Adebayo misses 2-pt jump shot from 3 ft,50,55
237,3,8:37.0,,Offensive rebound by Team,50,55
238,3,8:37.0,Loose ball foul by E. Fournier (drawn by B. Adebayo),,50,55
239,3,8:23.0,,D. Waiters misses 3-pt jump shot from 28 ft,50,55
240,3,8:20.0,,Offensive rebound by K. Olynyk,50,55
241,3,8:13.0,,Shooting foul by D. Augustin (drawn by K. Olynyk),50,55
242,3,8:13.0,,K. Olynyk makes free throw 1 of 2,50,56
243,3,8:13.0,,K. Olynyk makes free throw 2 of 2,50,57
244,3,8:03.0,J. Isaac makes 2-pt layup from 1 ft (assist by D. Augustin),,52,57
245,3,7:43.0,,J. Richardson misses 2-pt hook shot from 5 ft,52,57
246,3,7:40.0,Defensive rebound by A. Gordon,,52,57
247,3,7:29.0,E. Fournier makes 3-pt jump shot from 25 ft (assist by N. Vučević),,55,57
248,3,7:29.0,,Miami full timeout,55,57
249,3,7:06.0,,K. Olynyk makes 2-pt jump shot from 12 ft (assist by J. Richardson),55,59
250,3,6:47.0,A. Gordon misses 2-pt jump shot from 15 ft,,55,59
251,3,6:43.0,,Defensive rebound by B. Adebayo,55,59
252,3,6:35.0,,D. Waiters makes 3-pt jump shot from 26 ft (assist by K. Olynyk),55,62
253,3,6:19.0,N. Vučević makes 2-pt layup from 2 ft (assist by J. Isaac),,57,62
254,3,6:05.0,,D. Waiters misses 3-pt jump shot from 25 ft,57,62
255,3,6:03.0,Defensive rebound by N. Vučević,,57,62
256,3,5:54.0,D. Augustin misses 2-pt jump shot from 10 ft,,57,62
257,3,5:52.0,,Defensive rebound by B. Adebayo,57,62
258,3,5:45.0,,K. Olynyk misses 3-pt jump shot from 25 ft,57,62
259,3,5:43.0,Defensive rebound by N. Vučević,,57,62
260,3,5:38.0,E. Fournier makes 2-pt jump shot from 2 ft (assist by D. Augustin),,59,62
261,3,5:38.0,Shooting foul by D. Waiters (drawn by E. Fournier),,59,62
262,3,5:38.0,W. Iwundu enters the game for A. Gordon,,59,62
263,3,5:38.0,,D. Wade enters the game for J. Richardson,59,62
264,3,5:38.0,E. Fournier makes free throw 1 of 1,,60,62
265,3,5:20.0,,D. Wade misses 2-pt jump shot from 12 ft,60,62
266,3,5:18.0,Defensive rebound by J. Isaac,,60,62
267,3,5:11.0,J. Isaac makes 3-pt jump shot from 25 ft (assist by D. Augustin),,63,62
268,3,5:00.0,,Personal foul by E. Fournier (drawn by D. Jones),63,62
269,3,4:49.0,,Turnover by K. Olynyk (step out of bounds),63,62
270,3,4:49.0,,G. Dragić enters the game for K. Olynyk,63,62
271,3,4:39.0,Personal foul by B. Adebayo (drawn by E. Fournier),,63,62
272,3,4:39.0,T. Ross enters the game for E. Fournier,,63,62
273,3,4:39.0,,J. Johnson enters the game for D. Jones,63,62
274,3,4:39.0,,J. Richardson enters the game for D. Waiters,63,62
275,3,4:22.0,D. Augustin misses 3-pt jump shot from 23 ft,,63,62
276,3,4:21.0,,Defensive rebound by Team,63,62
277,3,4:07.0,,D. Wade makes 3-pt jump shot from 24 ft (assist by J. Richardson),63,65
278,3,3:55.0,Personal foul by B. Adebayo (drawn by N. Vučević),,63,65
279,3,3:55.0,M. Carter-Williams enters the game for D. Augustin,,63,65
280,3,3:55.0,,H. Whiteside enters the game for B. Adebayo,63,65
281,3,3:46.0,M. Carter-Williams makes 3-pt jump shot from 23 ft (assist by N. Vučević),,66,65
282,3,3:31.0,,G. Dragić misses 3-pt jump shot from 26 ft,66,65
283,3,3:29.0,Defensive rebound by N. Vučević,,66,65
284,3,3:20.0,J. Isaac makes 3-pt jump shot from 27 ft (assist by M. Carter-Williams),,69,65
285,3,3:05.0,,D. Wade misses 2-pt layup from 2 ft,69,65
286,3,3:05.0,,Offensive rebound by Team,69,65
287,3,3:05.0,Loose ball foul by W. Iwundu (drawn by H. Whiteside),,69,65
288,3,2:57.0,,Shooting foul by W. Iwundu (drawn by D. Wade),69,65
289,3,2:57.0,Orlando full timeout,,69,65
290,3,2:57.0,,D. Wade misses free throw 1 of 2,69,65
291,3,2:57.0,,Offensive rebound by Team,69,65
292,3,2:57.0,,D. Wade makes free throw 2 of 2,69,66
293,3,2:49.0,Personal foul by G. Dragić (drawn by M. Carter-Williams),,69,66
294,3,2:41.0,Shooting foul by H. Whiteside (drawn by N. Vučević),,69,66
295,3,2:41.0,N. Vučević makes free throw 1 of 2,,70,66
296,3,2:41.0,N. Vučević makes free throw 2 of 2,,71,66
297,3,2:28.0,,D. Wade makes 2-pt jump shot from 12 ft,71,68
298,3,2:12.0,N. Vučević misses 2-pt hook shot from 6 ft,,71,68
299,3,2:09.0,,Defensive rebound by D. Wade,71,68
300,3,2:01.0,,D. Wade misses 2-pt jump shot from 15 ft,71,68
301,3,1:56.0,Defensive rebound by W. Iwundu,,71,68
302,3,1:53.0,J. Isaac misses 3-pt jump shot from 23 ft,,71,68
303,3,1:50.0,,Defensive rebound by J. Johnson,71,68
304,3,1:41.0,,H. Whiteside makes 2-pt dunk from 1 ft (assist by G. Dragić),71,70
305,3,1:29.0,T. Ross makes 3-pt jump shot from 25 ft (assist by M. Carter-Williams),,74,70
306,3,1:00.0,,J. Johnson misses 3-pt jump shot from 25 ft,74,70
307,3,1:00.0,,Offensive rebound by Team,74,70
308,3,1:00.0,,Turnover by Team (shot clock),74,70
309,3,1:00.0,A. Gordon enters the game for J. Isaac,,74,70
310,3,0:53.0,N. Vučević makes 2-pt layup from 1 ft (assist by M. Carter-Williams),,76,70
311,3,0:41.0,,G. Dragić misses 2-pt jump shot from 11 ft (block by M. Carter-Williams),76,70
312,3,0:37.0,Defensive rebound by M. Carter-Williams,,76,70
313,3,0:35.0,Turnover by M. Carter-Williams (bad pass; steal by J. Johnson),,76,70
314,3,0:29.0,,J. Johnson misses 2-pt jump shot from 5 ft,76,70
315,3,0:26.0,Defensive rebound by N. Vučević,,76,70
316,3,0:09.0,N. Vučević misses 2-pt jump shot from 8 ft,,76,70
317,3,0:06.0,,Defensive rebound by D. Wade,76,70
318,3,0:03.0,,D. Wade misses 3-pt jump shot from 25 ft,76,70
319,3,0:02.0,Defensive rebound by T. Ross,,76,70
320,3,0:00.0,T. Ross misses 3-pt jump shot from 51 ft,,76,70
321,3,0:00.0,Offensive rebound by Team,,76,70
322,4,11:44.0,A. Gordon makes 2-pt jump shot from 14 ft (assist by M. Carter-Williams),,78,70
323,4,11:25.0,,D. Wade makes 2-pt jump shot from 17 ft (assist by J. Johnson),78,72
324,4,11:11.0,A. Gordon misses 2-pt jump shot from 7 ft,,78,72
325,4,11:09.0,Offensive rebound by K. Birch,,78,72
326,4,11:07.0,T. Ross misses 3-pt jump shot from 25 ft,,78,72
327,4,11:04.0,Offensive rebound by K. Birch,,78,72
328,4,11:02.0,A. Gordon makes 2-pt dunk from 1 ft (assist by K. Birch),,80,72
329,4,10:52.0,,Personal foul by A. Gordon (drawn by J. Johnson),80,72
330,4,10:52.0,,B. Adebayo enters the game for H. Whiteside,80,72
331,4,10:34.0,,B. Adebayo misses 2-pt jump shot from 12 ft,80,72
332,4,10:31.0,Defensive rebound by E. Fournier,,80,72
333,4,10:20.0,Turnover by A. Gordon (bad pass; steal by D. Wade),,80,72
334,4,10:17.0,,Shooting foul by K. Birch (drawn by D. Wade),80,72
335,4,10:17.0,,D. Wade makes free throw 1 of 2,80,73
336,4,10:17.0,,D. Wade makes free throw 2 of 2,80,74
337,4,9:59.0,E. Fournier misses 3-pt jump shot from 27 ft,,80,74
338,4,9:55.0,,Defensive rebound by J. Johnson,80,74
339,4,9:53.0,,D. Wade makes 2-pt dunk from 1 ft (assist by G. Dragić),80,76
340,4,9:42.0,E. Fournier makes 2-pt layup from 2 ft,,82,76
341,4,9:21.0,,D. Wade makes 3-pt jump shot from 23 ft,82,79
342,4,9:21.0,,Shooting foul by E. Fournier (drawn by D. Wade),82,79
343,4,9:21.0,,D. Wade makes free throw 1 of 1,82,80
344,4,9:01.0,T. Ross misses 3-pt jump shot from 26 ft,,82,80
345,4,8:57.0,,Defensive rebound by J. Johnson,82,80
346,4,8:56.0,,Shooting foul by T. Ross (drawn by J. Richardson),82,80
347,4,8:56.0,,J. Richardson makes free throw 1 of 2,82,81
348,4,8:56.0,,J. Richardson makes free throw 2 of 2,82,82
349,4,8:49.0,Shooting foul by D. Wade (drawn by K. Birch),,82,82
350,4,8:49.0,K. Birch makes free throw 1 of 2,,83,82
351,4,8:49.0,K. Birch misses free throw 2 of 2,,83,82
352,4,8:42.0,,Defensive rebound by J. Johnson,83,82
353,4,8:32.0,,J. Richardson misses 3-pt jump shot from 23 ft,83,82
354,4,8:30.0,Defensive rebound by M. Carter-Williams,,83,82
355,4,8:24.0,K. Birch makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,85,82
356,4,8:24.0,,Miami full timeout,85,82
357,4,8:09.0,,Turnover by G. Dragić (bad pass; steal by T. Ross),85,82
358,4,8:06.0,Shooting foul by J. Johnson (drawn by K. Birch),,85,82
359,4,8:06.0,K. Birch makes free throw 1 of 2,,86,82
360,4,8:06.0,K. Birch misses free throw 2 of 2,,86,82
361,4,8:04.0,,Defensive rebound by B. Adebayo,86,82
362,4,7:51.0,,D. Wade makes 2-pt jump shot from 9 ft,86,84
363,4,7:34.0,T. Ross misses 2-pt jump shot from 18 ft,,86,84
364,4,7:30.0,,Defensive rebound by D. Wade,86,84
365,4,7:19.0,,J. Richardson misses 2-pt layup from 2 ft (block by T. Ross),86,84
366,4,7:18.0,Defensive rebound by A. Gordon,,86,84
367,4,7:01.0,Turnover by E. Fournier (out of bounds lost ball),,86,84
368,4,7:01.0,J. Isaac enters the game for K. Birch,,86,84
369,4,7:01.0,N. Vučević enters the game for E. Fournier,,86,84
370,4,6:43.0,,G. Dragić misses 2-pt jump shot from 11 ft,86,84
371,4,6:41.0,Defensive rebound by N. Vučević,,86,84
372,4,6:28.0,A. Gordon makes 2-pt jump shot from 16 ft,,88,84
373,4,6:07.0,,J. Johnson misses 2-pt layup from 2 ft (block by J. Isaac),88,84
374,4,6:02.0,Defensive rebound by J. Isaac,,88,84
375,4,5:56.0,N. Vučević makes 3-pt jump shot from 26 ft (assist by A. Gordon),,91,84
376,4,5:56.0,,Miami full timeout,91,84
377,4,5:56.0,D. Augustin enters the game for M. Carter-Williams,,91,84
378,4,5:56.0,,D. Jones enters the game for G. Dragić,91,84
379,4,5:56.0,,D. Waiters enters the game for J. Johnson,91,84
