,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,SACRAMENTO_ACTION,OKLAHOMA CITY_SCORE,SACRAMENTO_SCORE
36,1,7:45.0,J. Grant makes 2-pt layup from 1 ft,,10,12
37,1,7:37.0,,B. Hield misses 2-pt jump shot from 18 ft,10,12
38,1,7:33.0,Defensive rebound by R. Westbrook,,10,12
39,1,7:30.0,R. Westbrook misses 2-pt layup from 4 ft (block by D. Fox),,10,12
40,1,7:30.0,Offensive rebound by R. Westbrook,,10,12
41,1,7:20.0,R. Westbrook misses 3-pt jump shot from 25 ft,,10,12
42,1,7:16.0,,Defensive rebound by B. Hield,10,12
43,1,7:01.0,,Turnover by D. Fox (bad pass; steal by R. Westbrook),10,12
44,1,6:57.0,R. Westbrook makes 2-pt layup from 1 ft,,12,12
45,1,6:51.0,,D. Fox makes 2-pt jump shot from 3 ft,12,14
46,1,6:51.0,,Shooting foul by P. George (drawn by D. Fox),12,14
47,1,6:51.0,,D. Fox misses free throw 1 of 1,12,14
48,1,6:49.0,Defensive rebound by R. Westbrook,,12,14
49,1,6:48.0,Offensive foul by R. Westbrook (drawn by D. Fox),,12,14
50,1,6:48.0,Turnover by R. Westbrook (offensive foul),,12,14
51,1,6:38.0,,B. Hield misses 3-pt jump shot from 25 ft,12,14
52,1,6:34.0,Defensive rebound by P. George,,12,14
53,1,6:26.0,S. Adams makes 2-pt hook shot from 3 ft (assist by P. George),,14,14
54,1,6:15.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by J. Jackson),14,16
55,1,6:02.0,,Violation by Team (kicked ball),14,16
56,1,5:56.0,Turnover by P. George (bad pass; steal by B. Hield),,14,16
57,1,5:52.0,,J. Jackson makes 2-pt dunk from 1 ft (assist by B. Hield),14,18
58,1,5:44.0,T. Ferguson misses 2-pt layup from 4 ft,,14,18
59,1,5:38.0,Offensive rebound by T. Ferguson,,14,18
60,1,5:38.0,T. Ferguson misses 2-pt layup from 1 ft,,14,18
61,1,5:37.0,Offensive rebound by T. Ferguson,,14,18
62,1,5:37.0,T. Ferguson makes 2-pt layup from 1 ft,,16,18
63,1,5:27.0,,W. Cauley-Stein makes 2-pt dunk from 1 ft (assist by D. Fox),16,20
64,1,5:12.0,Turnover by R. Westbrook (bad pass),,16,20
65,1,5:12.0,,Sacramento full timeout,16,20
66,1,5:12.0,Á. Abrines enters the game for P. George,,16,20
67,1,5:12.0,,T. Williams enters the game for N. Bjelica,16,20
68,1,5:01.0,,Turnover by T. Williams (bad pass; steal by R. Westbrook),16,20
69,1,4:57.0,T. Ferguson makes 2-pt layup from 1 ft (assist by R. Westbrook),,18,20
70,1,4:49.0,,Turnover by D. Fox (out of bounds lost ball),18,20
71,1,4:36.0,R. Westbrook misses 2-pt layup from 2 ft,,18,20
72,1,4:34.0,Offensive rebound by S. Adams,,18,20
73,1,4:34.0,S. Adams makes 2-pt layup from 2 ft,,20,20
74,1,4:17.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Fox),20,23
75,1,3:56.0,S. Adams makes 2-pt layup from 2 ft,,22,23
76,1,3:38.0,,W. Cauley-Stein makes 2-pt layup at rim (assist by D. Fox),22,25
77,1,3:32.0,Á. Abrines makes 3-pt jump shot from 25 ft (assist by R. Westbrook),,25,25
78,1,3:22.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by D. Fox),25,28
79,1,3:12.0,R. Westbrook makes 3-pt jump shot from 25 ft,,28,28
80,1,2:55.0,,J. Jackson misses 3-pt jump shot from 25 ft,28,28
81,1,2:51.0,Defensive rebound by S. Adams,,28,28
82,1,2:42.0,T. Ferguson misses 3-pt jump shot from 23 ft,,28,28
83,1,2:40.0,,Defensive rebound by D. Fox,28,28
84,1,2:34.0,,D. Fox makes 2-pt layup from 1 ft,28,30
85,1,2:23.0,Á. Abrines misses 3-pt jump shot from 25 ft,,28,30
86,1,2:20.0,,Defensive rebound by W. Cauley-Stein,28,30
87,1,2:10.0,,J. Jackson misses 2-pt jump shot from 5 ft,28,30
88,1,2:07.0,Defensive rebound by S. Adams,,28,30
89,1,2:01.0,J. Grant makes 2-pt dunk from 2 ft (assist by R. Westbrook),,30,30
90,1,1:55.0,,B. Hield misses 3-pt jump shot from 25 ft,30,30
91,1,1:55.0,,Offensive rebound by T. Williams,30,30
92,1,1:55.0,,Turnover by T. Williams (step out of bounds),30,30
93,1,1:55.0,H. Diallo enters the game for T. Ferguson,,30,30
94,1,1:55.0,P. George enters the game for R. Westbrook,,30,30
95,1,1:55.0,,K. Koufos enters the game for W. Cauley-Stein,30,30
96,1,1:55.0,,B. McLemore enters the game for J. Jackson,30,30
97,1,1:43.0,Shooting foul by K. Koufos (drawn by J. Grant),,30,30
98,1,1:43.0,J. Grant misses free throw 1 of 2,,30,30
99,1,1:43.0,Offensive rebound by Team,,30,30
100,1,1:43.0,J. Grant misses free throw 2 of 2,,30,30
101,1,1:39.0,Offensive rebound by S. Adams,,30,30
102,1,1:38.0,S. Adams misses 2-pt layup from 4 ft (block by B. McLemore),,30,30
103,1,1:38.0,Offensive rebound by Team,,30,30
104,1,1:29.0,P. George makes 2-pt jump shot from 22 ft (assist by J. Grant),,32,30
105,1,1:09.0,,D. Fox misses 3-pt jump shot from 25 ft,32,30
106,1,1:05.0,Defensive rebound by H. Diallo,,32,30
107,1,1:05.0,H. Diallo misses 2-pt layup from 3 ft,,32,30
108,1,1:05.0,Offensive rebound by P. George,,32,30
109,1,1:04.0,Shooting foul by K. Koufos (drawn by P. George),,32,30
110,1,1:04.0,P. George makes free throw 1 of 2,,33,30
111,1,1:04.0,N. Noel enters the game for S. Adams,,33,30
112,1,1:04.0,P. George makes free throw 2 of 2,,34,30
113,1,0:54.0,,K. Koufos misses 2-pt layup from 8 ft,34,30
114,1,0:51.0,,Offensive rebound by D. Fox,34,30
115,1,0:51.0,,Personal foul by J. Grant (drawn by K. Koufos),34,30
116,1,0:43.0,,B. Hield misses 2-pt jump shot from 22 ft,34,30
117,1,0:39.0,Defensive rebound by J. Grant,,34,30
118,1,0:35.0,J. Grant makes 2-pt layup from 2 ft,,36,30
119,1,0:30.0,,T. Williams misses 3-pt jump shot from 25 ft,36,30
120,1,0:25.0,,Offensive rebound by T. Williams,36,30
121,1,0:22.0,,B. Hield makes 3-pt jump shot from 25 ft (assist by B. McLemore),36,33
122,1,0:01.0,P. George misses 2-pt layup from 7 ft,,36,33
123,1,0:00.0,Offensive rebound by Team,,36,33
124,2,11:45.0,P. George makes 2-pt layup from 1 ft,,38,33
125,2,11:34.0,,Shooting foul by Á. Abrines (drawn by K. Koufos),38,33
126,2,11:34.0,,K. Koufos misses free throw 1 of 2,38,33
127,2,11:34.0,,Offensive rebound by Team,38,33
128,2,11:34.0,,K. Koufos makes free throw 2 of 2,38,34
129,2,11:18.0,P. George misses 2-pt jump shot from 16 ft,,38,34
130,2,11:14.0,,Defensive rebound by N. Bjelica,38,34
131,2,11:03.0,,Y. Ferrell misses 2-pt jump shot from 8 ft,38,34
132,2,11:01.0,,Offensive rebound by K. Koufos,38,34
133,2,10:58.0,,N. Bjelica misses 3-pt jump shot from 23 ft,38,34
134,2,10:56.0,Defensive rebound by H. Diallo,,38,34
135,2,10:53.0,P. George makes 2-pt layup from 2 ft,,40,34
136,2,10:53.0,Shooting foul by T. Williams (drawn by P. George),,40,34
137,2,10:53.0,P. George makes free throw 1 of 1,,41,34
138,2,10:38.0,,K. Koufos makes 2-pt hook shot from 6 ft (assist by Y. Ferrell),41,36
139,2,10:20.0,P. Patterson misses 2-pt jump shot from 20 ft,,41,36
140,2,10:18.0,Offensive rebound by P. George,,41,36
141,2,10:16.0,P. George makes 2-pt layup from 2 ft,,43,36
142,2,10:04.0,,Y. Ferrell misses 2-pt jump shot from 6 ft (block by H. Diallo),43,36
143,2,10:01.0,Defensive rebound by H. Diallo,,43,36
144,2,10:00.0,Offensive foul by H. Diallo (drawn by Y. Ferrell),,43,36
145,2,10:00.0,Turnover by H. Diallo (offensive foul),,43,36
146,2,10:00.0,,Sacramento full timeout,43,36
147,2,10:00.0,Technical foul by H. Diallo,,43,36
148,2,10:00.0,,J. Jackson enters the game for T. Williams,43,36
149,2,10:00.0,,Y. Ferrell makes technical free throw,43,37
150,2,9:42.0,,Y. Ferrell misses 2-pt jump shot from 16 ft,43,37
151,2,9:39.0,,Offensive rebound by K. Koufos,43,37
152,2,9:36.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,43,37
153,2,9:33.0,,Offensive rebound by B. McLemore,43,37
154,2,9:30.0,,B. McLemore misses 2-pt jump shot from 4 ft,43,37
155,2,9:30.0,Defensive rebound by N. Noel,,43,37
156,2,9:17.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by P. George),,46,37
157,2,9:05.0,,N. Bjelica makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),46,40
158,2,8:55.0,N. Noel misses 2-pt jump shot from 15 ft,,46,40
159,2,8:52.0,,Defensive rebound by N. Bjelica,46,40
160,2,8:47.0,,N. Bjelica misses 2-pt layup from 2 ft,46,40
161,2,8:42.0,Defensive rebound by N. Noel,,46,40
162,2,8:35.0,P. George misses 3-pt jump shot from 25 ft,,46,40
163,2,8:31.0,,Defensive rebound by B. McLemore,46,40
164,2,8:25.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,46,40
165,2,8:21.0,Defensive rebound by P. George,,46,40
166,2,8:18.0,Personal foul by B. McLemore (drawn by N. Noel),,46,40
167,2,8:18.0,R. Westbrook enters the game for H. Diallo,,46,40
168,2,8:08.0,P. George misses 2-pt jump shot from 21 ft,,46,40
169,2,8:05.0,,Defensive rebound by K. Koufos,46,40
170,2,7:58.0,,Shooting foul by N. Noel (drawn by K. Koufos),46,40
171,2,7:58.0,,K. Koufos makes free throw 1 of 2,46,41
172,2,7:58.0,S. Adams enters the game for N. Noel,,46,41
173,2,7:58.0,,K. Koufos misses free throw 2 of 2,46,41
174,2,7:55.0,Defensive rebound by P. Patterson,,46,41
175,2,7:49.0,P. Patterson misses 3-pt jump shot from 24 ft,,46,41
176,2,7:46.0,,Defensive rebound by J. Jackson,46,41
177,2,7:29.0,,Y. Ferrell misses 2-pt jump shot from 17 ft,46,41
178,2,7:25.0,Defensive rebound by S. Adams,,46,41
179,2,7:12.0,R. Westbrook makes 2-pt jump shot from 12 ft,,48,41
180,2,7:04.0,,Turnover by N. Bjelica (traveling),48,41
181,2,6:58.0,Shooting foul by N. Bjelica (drawn by R. Westbrook),,48,41
182,2,6:58.0,R. Westbrook misses free throw 1 of 2,,48,41
183,2,6:58.0,Offensive rebound by Team,,48,41
184,2,6:58.0,,W. Cauley-Stein enters the game for K. Koufos,48,41
185,2,6:58.0,R. Westbrook misses free throw 2 of 2,,48,41
186,2,6:54.0,Offensive rebound by S. Adams,,48,41
187,2,6:51.0,Á. Abrines misses 3-pt jump shot from 26 ft,,48,41
188,2,6:46.0,,Defensive rebound by W. Cauley-Stein,48,41
189,2,6:42.0,,Turnover by J. Jackson (lost ball; steal by R. Westbrook),48,41
190,2,6:37.0,P. George misses 2-pt jump shot from 9 ft,,48,41
191,2,6:33.0,,Defensive rebound by J. Jackson,48,41
192,2,6:20.0,,Y. Ferrell makes 2-pt layup from 2 ft,48,43
193,2,6:11.0,R. Westbrook makes 2-pt jump shot from 16 ft,,50,43
194,2,5:55.0,,Personal foul by R. Westbrook (drawn by N. Bjelica),50,43
195,2,5:55.0,T. Ferguson enters the game for Á. Abrines,,50,43
196,2,5:55.0,J. Grant enters the game for P. Patterson,,50,43
197,2,5:55.0,,D. Fox enters the game for Y. Ferrell,50,43
198,2,5:55.0,,B. Hield enters the game for B. McLemore,50,43
199,2,5:41.0,,J. Jackson misses 2-pt jump shot from 10 ft,50,43
200,2,5:39.0,Defensive rebound by S. Adams,,50,43
201,2,5:37.0,Shooting foul by B. Hield (drawn by R. Westbrook),,50,43
202,2,5:37.0,R. Westbrook misses free throw 1 of 2,,50,43
203,2,5:37.0,Offensive rebound by Team,,50,43
204,2,5:37.0,,S. Labissière enters the game for N. Bjelica,50,43
205,2,5:37.0,R. Westbrook misses free throw 2 of 2,,50,43
206,2,5:34.0,,Defensive rebound by W. Cauley-Stein,50,43
207,2,5:19.0,,S. Labissière misses 3-pt jump shot from 25 ft,50,43
208,2,5:15.0,Defensive rebound by R. Westbrook,,50,43
209,2,5:13.0,R. Westbrook makes 2-pt layup from 3 ft,,52,43
210,2,5:13.0,Shooting foul by S. Labissière (drawn by R. Westbrook),,52,43
211,2,5:13.0,R. Westbrook misses free throw 1 of 1,,52,43
212,2,5:10.0,Offensive rebound by S. Adams,,52,43
213,2,5:03.0,S. Adams misses 2-pt hook shot from 6 ft,,52,43
214,2,5:00.0,,Defensive rebound by B. Hield,52,43
215,2,4:56.0,,Turnover by D. Fox (bad pass),52,43
216,2,4:40.0,T. Ferguson makes 3-pt jump shot from 24 ft (assist by P. George),,55,43
217,2,4:34.0,,Sacramento full timeout,55,43
218,2,4:23.0,,Turnover by W. Cauley-Stein (bad pass; steal by R. Westbrook),55,43
219,2,4:15.0,P. George makes 3-pt jump shot from 26 ft,,58,43
220,2,4:02.0,,D. Fox misses 2-pt jump shot from 11 ft,58,43
221,2,3:58.0,Defensive rebound by S. Adams,,58,43
222,2,3:52.0,P. George makes 3-pt jump shot from 26 ft (assist by S. Adams),,61,43
223,2,3:35.0,,Turnover by W. Cauley-Stein (lost ball; steal by S. Adams),61,43
224,2,3:22.0,R. Westbrook misses 3-pt jump shot from 26 ft,,61,43
225,2,3:21.0,Offensive rebound by Team,,61,43
226,2,3:21.0,,Loose ball foul by J. Jackson (drawn by S. Adams),61,43
227,2,3:21.0,S. Adams makes free throw 1 of 2,,62,43
228,2,3:21.0,S. Adams makes free throw 2 of 2,,63,43
229,2,3:12.0,,D. Fox makes 2-pt jump shot from 17 ft,63,45
230,2,2:59.0,Turnover by P. George (lost ball; steal by D. Fox),,63,45
231,2,2:54.0,,B. Hield makes 2-pt dunk from 1 ft (assist by D. Fox),63,47
232,2,2:44.0,Oklahoma City full timeout,,63,47
233,2,2:37.0,S. Adams makes 2-pt dunk from 3 ft (assist by R. Westbrook),,65,47
234,2,2:24.0,Violation by Team (kicked ball),,65,47
235,2,2:10.0,,B. Hield misses 3-pt jump shot from 29 ft,65,47
236,2,2:05.0,Defensive rebound by P. George,,65,47
237,2,1:58.0,P. George makes 2-pt jump shot from 8 ft,,67,47
238,2,1:48.0,,W. Cauley-Stein makes 2-pt hook shot from 3 ft (assist by D. Fox),67,49
239,2,1:32.0,S. Adams makes 2-pt hook shot from 9 ft,,69,49
240,2,1:28.0,,Technical foul by W. Cauley-Stein,69,49
241,2,1:28.0,P. George misses technical free throw,,69,49
242,2,1:28.0,,Defensive rebound by Team,69,49
243,2,1:20.0,,J. Jackson misses 3-pt jump shot from 23 ft,69,49
244,2,1:17.0,Defensive rebound by R. Westbrook,,69,49
245,2,1:07.0,J. Grant misses 2-pt hook shot from 6 ft,,69,49
246,2,1:04.0,Offensive rebound by S. Adams,,69,49
247,2,1:01.0,T. Ferguson misses 3-pt jump shot from 26 ft,,69,49
248,2,0:58.0,,Defensive rebound by J. Jackson,69,49
249,2,0:55.0,,D. Fox misses 2-pt jump shot from 5 ft,69,49
250,2,0:55.0,,Offensive rebound by D. Fox,69,49
251,2,0:47.0,,B. Hield misses 3-pt jump shot from 25 ft,69,49
252,2,0:44.0,Defensive rebound by P. George,,69,49
253,2,0:41.0,R. Westbrook makes 2-pt jump shot from 20 ft,,71,49
254,2,0:36.0,,D. Fox misses 2-pt jump shot from 17 ft,71,49
255,2,0:33.0,Defensive rebound by S. Adams,,71,49
256,2,0:14.0,Turnover by P. George (bad pass),,71,49
257,2,0:14.0,Á. Abrines enters the game for T. Ferguson,,71,49
258,2,0:04.0,,Personal take foul by Á. Abrines (drawn by D. Fox),71,49
259,2,0:04.0,H. Diallo enters the game for Á. Abrines,,71,49
260,2,0:01.0,,Shooting foul by S. Adams (drawn by B. Hield),71,49
261,2,0:01.0,,B. Hield makes free throw 1 of 3,71,50
262,2,0:01.0,,B. Hield makes free throw 2 of 3,71,51
263,2,0:01.0,,B. Hield makes free throw 3 of 3,71,52
264,2,0:00.0,Turnover by S. Adams (bad pass; steal by D. Fox),,71,52
265,3,11:41.0,R. Westbrook misses 2-pt layup from 4 ft,,71,52
266,3,11:40.0,,Defensive rebound by N. Bjelica,71,52
267,3,11:40.0,,Shooting foul by T. Ferguson (drawn by D. Fox),71,52
268,3,11:40.0,,D. Fox makes free throw 1 of 2,71,53
269,3,11:40.0,,D. Fox makes free throw 2 of 2,71,54
270,3,11:18.0,S. Adams misses 2-pt hook shot from 8 ft,,71,54
271,3,11:15.0,,Defensive rebound by N. Bjelica,71,54
272,3,10:54.0,,B. Hield misses 3-pt jump shot from 23 ft,71,54
273,3,10:51.0,Defensive rebound by S. Adams,,71,54
274,3,10:40.0,T. Ferguson makes 3-pt jump shot from 23 ft (assist by P. George),,74,54
275,3,10:22.0,,D. Fox misses 2-pt jump shot from 12 ft,74,54
276,3,10:19.0,Defensive rebound by P. George,,74,54
277,3,10:11.0,P. George makes 2-pt jump shot from 14 ft,,76,54
278,3,9:58.0,,Personal foul by R. Westbrook (drawn by J. Jackson),76,54
279,3,9:49.0,,W. Cauley-Stein makes 2-pt jump shot from 19 ft (assist by D. Fox),76,56
280,3,9:23.0,S. Adams makes 2-pt hook shot from 6 ft (assist by R. Westbrook),,78,56
281,3,9:10.0,,W. Cauley-Stein misses 2-pt jump shot from 17 ft,78,56
282,3,9:05.0,Defensive rebound by R. Westbrook,,78,56
283,3,8:59.0,T. Ferguson misses 2-pt jump shot from 5 ft,,78,56
284,3,8:57.0,Offensive rebound by R. Westbrook,,78,56
285,3,8:53.0,Turnover by J. Grant (out of bounds lost ball),,78,56
286,3,8:40.0,,N. Bjelica misses 2-pt layup from 2 ft,78,56
287,3,8:37.0,,Offensive rebound by N. Bjelica,78,56
288,3,8:37.0,,N. Bjelica misses 2-pt layup from 1 ft,78,56
289,3,8:36.0,,Offensive rebound by N. Bjelica,78,56
290,3,8:36.0,,N. Bjelica makes 2-pt layup from 1 ft,78,58
291,3,8:27.0,P. George makes 2-pt dunk from 1 ft (assist by R. Westbrook),,80,58
292,3,8:19.0,,Shooting foul by T. Ferguson (drawn by D. Fox),80,58
293,3,8:19.0,,D. Fox makes free throw 1 of 2,80,59
294,3,8:19.0,,D. Fox misses free throw 2 of 2,80,59
295,3,8:16.0,Defensive rebound by P. George,,80,59
296,3,8:07.0,S. Adams makes 2-pt dunk from 1 ft (assist by R. Westbrook),,82,59
297,3,7:54.0,,B. Hield misses 2-pt jump shot from 20 ft,82,59
298,3,7:51.0,Defensive rebound by P. George,,82,59
299,3,7:46.0,P. George misses 2-pt jump shot from 18 ft,,82,59
300,3,7:40.0,,Defensive rebound by B. Hield,82,59
301,3,7:37.0,,B. Hield misses 2-pt layup from 2 ft,82,59
302,3,7:37.0,,Offensive rebound by W. Cauley-Stein,82,59
303,3,7:37.0,,W. Cauley-Stein misses 2-pt layup from 5 ft,82,59
304,3,7:37.0,Defensive rebound by S. Adams,,82,59
305,3,7:27.0,T. Ferguson misses 3-pt jump shot from 22 ft,,82,59
306,3,7:25.0,,Defensive rebound by Team,82,59
307,3,7:17.0,,Personal foul by J. Grant (drawn by D. Fox),82,59
308,3,7:07.0,,J. Jackson makes 3-pt jump shot from 26 ft (assist by W. Cauley-Stein),82,62
309,3,6:54.0,Shooting foul by W. Cauley-Stein (drawn by J. Grant),,82,62
310,3,6:54.0,,Sacramento full timeout,82,62
311,3,6:54.0,Á. Abrines enters the game for P. George,,82,62
312,3,6:54.0,J. Grant makes free throw 1 of 2,,83,62
313,3,6:54.0,J. Grant misses free throw 2 of 2,,83,62
314,3,6:50.0,,Defensive rebound by W. Cauley-Stein,83,62
315,3,6:37.0,,J. Jackson makes 2-pt jump shot from 16 ft (assist by D. Fox),83,64
316,3,6:21.0,J. Grant misses 2-pt jump shot from 14 ft,,83,64
317,3,6:18.0,,Defensive rebound by B. Hield,83,64
318,3,6:11.0,,Shooting foul by T. Ferguson (drawn by B. Hield),83,64
319,3,6:11.0,,B. Hield makes free throw 1 of 2,83,65
320,3,6:11.0,,K. Koufos enters the game for N. Bjelica,83,65
321,3,6:11.0,,S. Labissière enters the game for W. Cauley-Stein,83,65
322,3,6:11.0,,B. Hield makes free throw 2 of 2,83,66
323,3,6:03.0,Turnover by R. Westbrook (bad pass),,83,66
324,3,5:56.0,,B. Hield makes 3-pt jump shot from 26 ft (assist by D. Fox),83,69
325,3,5:55.0,Oklahoma City full timeout,,83,69
326,3,5:41.0,T. Ferguson misses 3-pt jump shot from 23 ft,,83,69
327,3,5:37.0,,Defensive rebound by S. Labissière,83,69
328,3,5:25.0,,D. Fox makes 2-pt jump shot from 22 ft,83,71
329,3,5:16.0,R. Westbrook makes 2-pt jump shot from 10 ft,,85,71
330,3,5:05.0,Violation by Team (kicked ball),,85,71
331,3,4:57.0,,S. Labissière makes 2-pt dunk from 1 ft (assist by D. Fox),85,73
332,3,4:44.0,J. Grant makes 3-pt jump shot from 23 ft (assist by R. Westbrook),,88,73
333,3,4:32.0,,Personal foul by J. Grant (drawn by S. Labissière),88,73
334,3,4:32.0,,S. Labissière makes free throw 1 of 2,88,74
335,3,4:32.0,,S. Labissière misses free throw 2 of 2,88,74
336,3,4:29.0,Defensive rebound by R. Westbrook,,88,74
337,3,4:16.0,R. Westbrook misses 2-pt jump shot from 14 ft,,88,74
338,3,4:13.0,Offensive rebound by S. Adams,,88,74
339,3,4:10.0,Turnover by S. Adams (bad pass; steal by J. Jackson),,88,74
340,3,4:05.0,,D. Fox makes 3-pt jump shot from 25 ft (assist by B. Hield),88,77
341,3,3:58.0,Turnover by S. Adams (out of bounds lost ball),,88,77
342,3,3:47.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by K. Koufos),88,80
343,3,3:31.0,R. Westbrook misses 2-pt jump shot from 15 ft,,88,80
344,3,3:28.0,,Defensive rebound by J. Jackson,88,80
345,3,3:21.0,Violation by Team (kicked ball),,88,80
346,3,3:21.0,P. George enters the game for T. Ferguson,,88,80
347,3,3:13.0,,S. Labissière misses 2-pt hook shot from 7 ft,88,80
348,3,3:11.0,Defensive rebound by S. Adams,,88,80
349,3,3:07.0,Shooting foul by K. Koufos (drawn by J. Grant),,88,80
350,3,3:07.0,J. Grant makes free throw 1 of 2,,89,80
351,3,3:07.0,J. Grant misses free throw 2 of 2,,89,80
352,3,3:03.0,Offensive rebound by S. Adams,,89,80
353,3,3:03.0,S. Adams misses 2-pt layup from 2 ft,,89,80
354,3,3:00.0,,Defensive rebound by S. Labissière,89,80
355,3,2:45.0,,B. Hield misses 2-pt layup from 2 ft,89,80
356,3,2:42.0,Defensive rebound by R. Westbrook,,89,80
357,3,2:38.0,Á. Abrines misses 3-pt jump shot from 24 ft,,89,80
358,3,2:34.0,Offensive rebound by J. Grant,,89,80
359,3,2:28.0,Á. Abrines makes 3-pt jump shot from 23 ft (assist by P. George),,92,80
360,3,2:11.0,,B. Hield makes 3-pt jump shot from 23 ft (assist by D. Fox),92,83
361,3,1:59.0,Á. Abrines misses 3-pt jump shot from 25 ft,,92,83
362,3,1:56.0,,Defensive rebound by K. Koufos,92,83
363,3,1:50.0,,B. Hield misses 3-pt jump shot from 26 ft,92,83
364,3,1:47.0,Defensive rebound by S. Adams,,92,83
365,3,1:43.0,R. Westbrook misses 3-pt jump shot from 26 ft,,92,83
366,3,1:38.0,,Defensive rebound by B. Hield,92,83
367,3,1:22.0,,Turnover by K. Koufos (bad pass; steal by R. Westbrook),92,83
368,3,1:12.0,Shooting foul by K. Koufos (drawn by P. George),,92,83
369,3,1:12.0,P. George makes free throw 1 of 2,,93,83
370,3,1:12.0,H. Diallo enters the game for R. Westbrook,,93,83
371,3,1:12.0,P. George makes free throw 2 of 2,,94,83
372,3,1:03.0,,B. Hield misses 3-pt jump shot from 23 ft,94,83
373,3,1:00.0,Defensive rebound by Á. Abrines,,94,83
374,3,0:56.0,J. Grant makes 2-pt layup from 2 ft (assist by Á. Abrines),,96,83
375,3,0:47.0,,D. Fox makes 3-pt jump shot from 25 ft,96,86
376,3,0:37.0,Shooting foul by K. Koufos (drawn by P. George),,96,86
377,3,0:37.0,P. George makes free throw 1 of 2,,97,86
378,3,0:37.0,,T. Williams enters the game for J. Jackson,97,86
379,3,0:37.0,P. George makes free throw 2 of 2,,98,86
380,3,0:32.0,,D. Fox makes 2-pt jump shot from 12 ft,98,88
381,3,0:11.0,H. Diallo misses 3-pt jump shot from 23 ft,,98,88
382,3,0:08.0,,Defensive rebound by T. Williams,98,88
383,3,0:08.0,,Personal foul by Á. Abrines (drawn by T. Williams),98,88
384,3,0:08.0,,T. Williams makes free throw 1 of 2,98,89
385,3,0:08.0,,T. Williams misses free throw 2 of 2,98,89
386,3,0:05.0,Defensive rebound by H. Diallo,,98,89
