,QUARTER,TIME_REMAINING,PORTLAND_ACTION,UTAH_ACTION,PORTLAND_SCORE,UTAH_SCORE
112,1,0:40.0,,D. Exum makes 2-pt jump shot from 14 ft,22,24
113,1,0:34.0,E. Turner misses 2-pt jump shot from 12 ft,,22,24
114,1,0:32.0,,Defensive rebound by J. Ingles,22,24
115,1,0:13.0,,J. Ingles misses 3-pt jump shot from 25 ft,22,24
116,1,0:10.0,Defensive rebound by M. Leonard,,22,24
117,1,0:05.0,Z. Collins makes 2-pt dunk from 3 ft (assist by N. Stauskas),,24,24
118,1,0:00.0,,J. Crowder misses 3-pt jump shot from 25 ft,24,24
119,1,0:00.0,,Offensive rebound by Team,24,24
120,2,11:41.0,Z. Collins makes 2-pt layup from 3 ft (assist by S. Curry),,26,24
121,2,11:32.0,,Turnover by K. Korver (offensive foul),26,24
122,2,11:32.0,,Offensive foul by K. Korver (drawn by S. Curry),26,24
123,2,11:16.0,Turnover by S. Curry (traveling),,26,24
124,2,11:03.0,,J. Ingles misses 2-pt layup from 3 ft,26,24
125,2,11:01.0,Defensive rebound by Z. Collins,,26,24
126,2,10:55.0,N. Stauskas misses 3-pt jump shot from 24 ft,,26,24
127,2,10:52.0,,Defensive rebound by J. Crowder,26,24
128,2,10:46.0,,J. Crowder makes 3-pt jump shot from 25 ft,26,27
129,2,10:22.0,S. Curry misses 3-pt jump shot from 26 ft,,26,27
130,2,10:19.0,,Defensive rebound by E. Udoh,26,27
131,2,10:12.0,,J. Ingles makes 2-pt layup from 2 ft,26,29
132,2,9:43.0,Z. Collins misses 3-pt jump shot from 25 ft,,26,29
133,2,9:36.0,,Defensive rebound by J. Ingles,26,29
134,2,9:34.0,,Shooting foul by Z. Collins (drawn by J. Crowder),26,29
135,2,9:34.0,,J. Crowder makes free throw 1 of 3,26,30
136,2,9:34.0,,J. Crowder makes free throw 2 of 3,26,31
137,2,9:34.0,,J. Crowder misses free throw 3 of 3,26,31
138,2,9:32.0,Defensive rebound by N. Stauskas,,26,31
139,2,9:19.0,N. Stauskas misses 2-pt dunk from 2 ft (block by E. Udoh),,26,31
140,2,9:15.0,,Defensive rebound by J. Ingles,26,31
141,2,9:14.0,,J. Crowder makes 2-pt layup from 2 ft (assist by J. Ingles),26,33
142,2,9:14.0,Portland full timeout,,26,33
143,2,9:14.0,A. Aminu enters the game for Z. Collins,,26,33
144,2,9:14.0,C. McCollum enters the game for S. Curry,,26,33
145,2,9:14.0,J. Nurkić enters the game for M. Leonard,,26,33
146,2,9:14.0,,R. Gobert enters the game for J. Crowder,26,33
147,2,9:14.0,,D. Mitchell enters the game for J. Ingles,26,33
148,2,9:14.0,,R. O'Neale enters the game for K. Korver,26,33
149,2,9:14.0,,T. Sefolosha enters the game for E. Udoh,26,33
150,2,8:57.0,C. McCollum misses 2-pt jump shot from 12 ft,,26,33
151,2,8:54.0,,Defensive rebound by D. Exum,26,33
152,2,8:48.0,,D. Mitchell misses 2-pt jump shot from 10 ft,26,33
153,2,8:46.0,Defensive rebound by E. Turner,,26,33
154,2,8:39.0,E. Turner makes 2-pt layup from 1 ft (assist by N. Stauskas),,28,33
155,2,8:39.0,Shooting foul by D. Mitchell (drawn by E. Turner),,28,33
156,2,8:39.0,E. Turner makes free throw 1 of 1,,29,33
157,2,8:28.0,,D. Exum misses 2-pt layup from 5 ft,29,33
158,2,8:26.0,Defensive rebound by J. Nurkić,,29,33
159,2,8:20.0,Turnover by E. Turner (bad pass; steal by R. O'Neale),,29,33
160,2,8:04.0,,R. O'Neale makes 2-pt layup from 1 ft (assist by D. Mitchell),29,35
161,2,7:50.0,Offensive foul by C. McCollum (drawn by R. O'Neale),,29,35
162,2,7:50.0,Turnover by C. McCollum (offensive foul),,29,35
163,2,7:50.0,M. Harkless enters the game for N. Stauskas,,29,35
164,2,7:50.0,D. Lillard enters the game for E. Turner,,29,35
165,2,7:50.0,,R. Rubio enters the game for D. Exum,29,35
166,2,7:29.0,,D. Mitchell misses 3-pt jump shot from 24 ft,29,35
167,2,7:26.0,Defensive rebound by D. Lillard,,29,35
168,2,7:21.0,D. Lillard makes 2-pt layup from 3 ft,,31,35
169,2,7:00.0,,Personal foul by D. Lillard (drawn by R. Gobert),31,35
170,2,6:50.0,,T. Sefolosha makes 2-pt layup from 2 ft (assist by R. Rubio),31,37
171,2,6:39.0,Personal foul by R. Gobert (drawn by J. Nurkić),,31,37
172,2,6:32.0,D. Lillard makes 3-pt jump shot from 26 ft (assist by J. Nurkić),,34,37
173,2,6:13.0,,Turnover by T. Sefolosha (lost ball; steal by A. Aminu),34,37
174,2,6:00.0,C. McCollum misses 3-pt jump shot from 26 ft,,34,37
175,2,5:57.0,,Defensive rebound by R. Gobert,34,37
176,2,5:53.0,,Shooting foul by M. Harkless (drawn by R. Rubio),34,37
177,2,5:53.0,,R. Rubio makes free throw 1 of 3,34,38
178,2,5:53.0,,R. Rubio makes free throw 2 of 3,34,39
179,2,5:53.0,,R. Rubio misses free throw 3 of 3,34,39
180,2,5:51.0,Defensive rebound by J. Nurkić,,34,39
181,2,5:45.0,D. Lillard makes 2-pt jump shot from 19 ft,,36,39
182,2,5:38.0,,Personal foul by M. Harkless (drawn by D. Mitchell),36,39
183,2,5:22.0,,R. Gobert misses 2-pt hook shot from 5 ft (block by J. Nurkić),36,39
184,2,5:22.0,,Offensive rebound by Team,36,39
185,2,5:22.0,,Offensive foul by D. Mitchell (drawn by M. Harkless),36,39
186,2,5:22.0,,Turnover by D. Mitchell (offensive foul),36,39
187,2,5:09.0,M. Harkless misses 3-pt jump shot from 24 ft,,36,39
188,2,5:05.0,,Defensive rebound by T. Sefolosha,36,39
189,2,4:58.0,,D. Mitchell makes 2-pt layup from 2 ft,36,41
190,2,4:49.0,C. McCollum misses 2-pt layup from 4 ft (block by R. Gobert),,36,41
191,2,4:46.0,Offensive rebound by C. McCollum,,36,41
192,2,4:46.0,C. McCollum misses 2-pt layup from 3 ft,,36,41
193,2,4:43.0,Offensive rebound by M. Harkless,,36,41
194,2,4:43.0,M. Harkless misses 2-pt layup from 2 ft,,36,41
195,2,4:43.0,,Defensive rebound by R. Rubio,36,41
196,2,4:38.0,Violation by Team (kicked ball),,36,41
197,2,4:38.0,,J. Crowder enters the game for R. O'Neale,36,41
198,2,4:38.0,,J. Ingles enters the game for T. Sefolosha,36,41
199,2,4:27.0,,D. Mitchell makes 2-pt jump shot from 17 ft,36,43
200,2,4:18.0,D. Lillard makes 2-pt layup from 2 ft (assist by J. Nurkić),,38,43
201,2,4:11.0,,Turnover by R. Gobert (off goaltending),38,43
202,2,4:00.0,J. Nurkić makes 2-pt layup from 2 ft (assist by D. Lillard),,40,43
203,2,3:47.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by R. Rubio),40,46
204,2,3:32.0,J. Nurkić misses 2-pt layup from 1 ft,,40,46
205,2,3:30.0,,Defensive rebound by R. Gobert,40,46
206,2,3:22.0,,J. Crowder makes 3-pt jump shot from 24 ft,40,49
207,2,3:20.0,Portland full timeout,,40,49
208,2,3:09.0,Shooting foul by R. Rubio (drawn by C. McCollum),,40,49
209,2,3:09.0,C. McCollum makes free throw 1 of 2,,41,49
210,2,3:09.0,C. McCollum misses free throw 2 of 2,,41,49
211,2,3:09.0,,Defensive rebound by Team,41,49
212,2,3:09.0,Loose ball foul by J. Nurkić (drawn by R. Gobert),,41,49
213,2,3:09.0,,R. Gobert makes free throw 1 of 2,41,50
214,2,3:09.0,M. Leonard enters the game for J. Nurkić,,41,50
215,2,3:09.0,,R. Gobert makes free throw 2 of 2,41,51
216,2,2:49.0,A. Aminu misses 3-pt jump shot from 25 ft,,41,51
217,2,2:43.0,Offensive rebound by A. Aminu,,41,51
218,2,2:43.0,A. Aminu makes 2-pt layup from 1 ft,,43,51
219,2,2:21.0,,R. Rubio makes 3-pt jump shot from 26 ft,43,54
220,2,2:02.0,M. Harkless misses 2-pt jump shot from 8 ft (block by R. Rubio),,43,54
221,2,2:00.0,Offensive rebound by M. Harkless,,43,54
222,2,1:57.0,M. Leonard misses 2-pt jump shot from 5 ft,,43,54
223,2,1:56.0,,Defensive rebound by J. Crowder,43,54
224,2,1:50.0,,D. Mitchell misses 2-pt jump shot from 11 ft,43,54
225,2,1:45.0,,Offensive rebound by R. Gobert,43,54
226,2,1:45.0,,R. Gobert makes 2-pt dunk at rim,43,56
227,2,1:30.0,D. Lillard makes 2-pt layup from 2 ft,,45,56
228,2,1:07.0,,D. Mitchell makes 3-pt jump shot from 27 ft,45,59
229,2,0:52.0,M. Leonard misses 3-pt jump shot from 27 ft,,45,59
230,2,0:49.0,Offensive rebound by D. Lillard,,45,59
231,2,0:49.0,D. Lillard misses 2-pt layup from 1 ft,,45,59
232,2,0:49.0,Offensive rebound by Team,,45,59
233,2,0:47.0,M. Leonard makes 2-pt hook shot from 6 ft (assist by A. Aminu),,47,59
234,2,0:35.0,,Shooting foul by A. Aminu (drawn by D. Mitchell),47,59
235,2,0:35.0,,D. Mitchell misses free throw 1 of 2,47,59
236,2,0:35.0,,Offensive rebound by Team,47,59
237,2,0:35.0,,D. Mitchell misses free throw 2 of 2,47,59
238,2,0:33.0,Defensive rebound by M. Harkless,,47,59
239,2,0:22.0,Personal foul by R. Gobert (drawn by D. Lillard),,47,59
240,2,0:10.0,D. Lillard misses 2-pt layup from 5 ft (block by R. Gobert),,47,59
241,2,0:06.0,Offensive rebound by M. Harkless,,47,59
242,2,0:06.0,M. Harkless misses 2-pt layup from 4 ft,,47,59
243,2,0:06.0,,Defensive rebound by D. Mitchell,47,59
244,2,0:01.0,,R. Rubio misses 3-pt jump shot from 23 ft,47,59
245,2,0:01.0,Defensive rebound by A. Aminu,,47,59
246,3,11:49.0,Personal foul by D. Mitchell (drawn by C. McCollum),,47,59
247,3,11:39.0,M. Harkless makes 2-pt dunk from 2 ft (assist by D. Lillard),,49,59
248,3,11:24.0,,J. Ingles makes 2-pt layup from 2 ft (assist by D. Mitchell),49,61
249,3,11:16.0,D. Lillard misses 3-pt jump shot from 29 ft,,49,61
250,3,11:12.0,,Defensive rebound by R. Gobert,49,61
251,3,11:03.0,,Turnover by J. Ingles (bad pass; steal by A. Aminu),49,61
252,3,10:58.0,C. McCollum makes 2-pt layup from 2 ft (assist by A. Aminu),,51,61
253,3,10:37.0,,D. Mitchell makes 2-pt layup from 4 ft (assist by J. Ingles),51,63
254,3,10:23.0,Turnover by C. McCollum (bad pass; steal by R. Rubio),,51,63
255,3,10:20.0,,D. Mitchell misses 3-pt jump shot from 27 ft,51,63
256,3,10:17.0,,Offensive rebound by D. Favors,51,63
257,3,10:15.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Favors),51,66
258,3,9:56.0,D. Lillard misses 2-pt layup from 1 ft,,51,66
259,3,9:55.0,Offensive rebound by J. Nurkić,,51,66
260,3,9:54.0,J. Nurkić misses 2-pt layup from 1 ft (block by R. Gobert),,51,66
261,3,9:53.0,,Defensive rebound by D. Favors,51,66
262,3,9:47.0,,R. Rubio makes 2-pt layup from 2 ft,51,68
263,3,9:47.0,Portland full timeout,,51,68
264,3,9:32.0,D. Lillard makes 2-pt jump shot from 20 ft,,53,68
265,3,9:22.0,,Personal foul by J. Nurkić (drawn by R. Gobert),53,68
266,3,9:06.0,,D. Mitchell misses 2-pt jump shot from 22 ft,53,68
267,3,9:02.0,Defensive rebound by A. Aminu,,53,68
268,3,8:55.0,D. Lillard misses 2-pt jump shot from 11 ft,,53,68
269,3,8:53.0,Offensive rebound by D. Lillard,,53,68
270,3,8:43.0,Shooting foul by D. Mitchell (drawn by C. McCollum),,53,68
271,3,8:43.0,C. McCollum makes free throw 1 of 2,,54,68
272,3,8:43.0,,K. Korver enters the game for D. Mitchell,54,68
273,3,8:43.0,C. McCollum misses free throw 2 of 2,,54,68
274,3,8:41.0,,Defensive rebound by J. Ingles,54,68
275,3,8:33.0,,Personal foul by M. Harkless (drawn by J. Ingles),54,68
276,3,8:21.0,,R. Rubio misses 2-pt layup from 4 ft,54,68
277,3,8:19.0,Defensive rebound by J. Nurkić,,54,68
278,3,8:14.0,J. Nurkić misses 2-pt hook shot from 6 ft (block by R. Gobert),,54,68
279,3,8:12.0,,Defensive rebound by R. Gobert,54,68
280,3,8:12.0,,Personal foul by A. Aminu (drawn by R. Gobert),54,68
281,3,8:02.0,,R. Rubio misses 2-pt jump shot from 15 ft (block by D. Lillard),54,68
282,3,7:58.0,,Offensive rebound by R. Rubio,54,68
283,3,7:56.0,,D. Favors misses 2-pt jump shot from 17 ft,54,68
284,3,7:56.0,Defensive rebound by D. Lillard,,54,68
285,3,7:49.0,C. McCollum misses 2-pt jump shot from 10 ft,,54,68
286,3,7:48.0,,Defensive rebound by R. Gobert,54,68
287,3,7:30.0,,Turnover by R. Rubio (bad pass),54,68
288,3,7:16.0,J. Nurkić misses 2-pt jump shot from 21 ft,,54,68
289,3,7:13.0,,Defensive rebound by K. Korver,54,68
290,3,7:04.0,,Turnover by R. Rubio (bad pass; steal by M. Harkless),54,68
291,3,7:01.0,Shooting foul by R. Rubio (drawn by M. Harkless),,54,68
292,3,7:01.0,M. Harkless misses free throw 1 of 2,,54,68
293,3,7:01.0,Offensive rebound by Team,,54,68
294,3,7:01.0,,Utah full timeout,54,68
295,3,7:01.0,,J. Crowder enters the game for D. Favors,54,68
296,3,7:01.0,M. Harkless makes free throw 2 of 2,,55,68
297,3,6:49.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),55,70
298,3,6:35.0,M. Harkless misses 2-pt layup from 4 ft (block by R. Gobert),,55,70
299,3,6:34.0,Offensive rebound by Team,,55,70
300,3,6:24.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by C. McCollum),,58,70
301,3,5:56.0,,Turnover by R. Gobert (3 sec),58,70
302,3,5:41.0,M. Harkless misses 2-pt layup from 1 ft (block by R. Gobert),,58,70
303,3,5:41.0,,Defensive rebound by Team,58,70
304,3,5:41.0,,R. O'Neale enters the game for J. Ingles,58,70
305,3,5:23.0,,J. Crowder misses 3-pt jump shot from 26 ft,58,70
306,3,5:21.0,Defensive rebound by J. Nurkić,,58,70
307,3,5:10.0,D. Lillard misses 2-pt layup from 2 ft,,58,70
308,3,5:09.0,,Defensive rebound by R. Rubio,58,70
309,3,5:00.0,,R. Gobert misses 2-pt layup from 2 ft,58,70
310,3,5:00.0,,Offensive rebound by R. Gobert,58,70
311,3,4:59.0,,R. Gobert makes 2-pt dunk from 2 ft,58,72
312,3,4:37.0,C. McCollum makes 2-pt jump shot from 9 ft,,60,72
313,3,4:33.0,,Turnover by R. O'Neale (step out of bounds),60,72
314,3,4:33.0,E. Turner enters the game for M. Harkless,,60,72
315,3,4:19.0,C. McCollum misses 2-pt jump shot from 14 ft,,60,72
316,3,4:16.0,Offensive rebound by A. Aminu,,60,72
317,3,4:15.0,A. Aminu misses 2-pt layup from 2 ft (block by K. Korver),,60,72
318,3,4:15.0,,Defensive rebound by R. O'Neale,60,72
319,3,4:09.0,,J. Crowder misses 3-pt jump shot from 24 ft,60,72
320,3,4:06.0,Defensive rebound by A. Aminu,,60,72
321,3,3:53.0,E. Turner misses 2-pt jump shot from 10 ft,,60,72
322,3,3:51.0,,Defensive rebound by J. Crowder,60,72
323,3,3:36.0,,R. Rubio misses 2-pt jump shot from 21 ft,60,72
324,3,3:35.0,Defensive rebound by J. Nurkić,,60,72
325,3,3:28.0,J. Nurkić misses 2-pt jump shot from 8 ft,,60,72
326,3,3:26.0,,Defensive rebound by Team,60,72
327,3,3:26.0,M. Leonard enters the game for J. Nurkić,,60,72
328,3,3:26.0,,Utah full timeout,60,72
329,3,3:26.0,,D. Exum enters the game for R. Gobert,60,72
330,3,3:26.0,,D. Favors enters the game for R. O'Neale,60,72
331,3,3:26.0,,J. Ingles enters the game for R. Rubio,60,72
332,3,3:05.0,,J. Ingles makes 3-pt jump shot from 24 ft,60,75
333,3,2:46.0,M. Leonard makes 3-pt jump shot from 24 ft (assist by E. Turner),,63,75
334,3,2:25.0,,K. Korver makes 3-pt jump shot from 24 ft (assist by D. Exum),63,78
335,3,2:11.0,Shooting foul by K. Korver (drawn by E. Turner),,63,78
336,3,2:11.0,E. Turner makes free throw 1 of 2,,64,78
337,3,2:11.0,S. Curry enters the game for C. McCollum,,64,78
338,3,2:11.0,E. Turner makes free throw 2 of 2,,65,78
339,3,1:59.0,,K. Korver makes 2-pt jump shot from 16 ft (assist by D. Favors),65,80
340,3,1:45.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by S. Curry),,68,80
341,3,1:33.0,,Personal foul by D. Lillard (drawn by D. Exum),68,80
342,3,1:22.0,,Turnover by K. Korver (bad pass),68,80
343,3,1:07.0,D. Lillard misses 2-pt layup from 2 ft,,68,80
344,3,1:05.0,,Defensive rebound by D. Favors,68,80
345,3,0:58.0,,Turnover by J. Crowder (traveling),68,80
346,3,0:37.0,D. Lillard makes 2-pt layup from 2 ft (assist by E. Turner),,70,80
347,3,0:30.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by J. Ingles),70,83
348,3,0:07.0,Turnover by D. Lillard (bad pass; steal by K. Korver),,70,83
349,3,0:03.0,,J. Crowder misses 3-pt jump shot from 26 ft,70,83
350,3,0:03.0,,Offensive rebound by Team,70,83
351,4,11:47.0,,K. Korver makes 3-pt jump shot from 26 ft (assist by D. Exum),70,86
352,4,11:23.0,E. Turner misses 2-pt jump shot from 11 ft,,70,86
353,4,11:20.0,,Defensive rebound by J. Crowder,70,86
354,4,11:12.0,,Shooting foul by Z. Collins (drawn by J. Crowder),70,86
355,4,11:12.0,,J. Crowder makes free throw 1 of 2,70,87
356,4,11:12.0,,J. Crowder makes free throw 2 of 2,70,88
357,4,10:57.0,E. Turner misses 2-pt jump shot from 8 ft,,70,88
358,4,10:54.0,Offensive rebound by Z. Collins,,70,88
359,4,10:47.0,E. Turner makes 2-pt jump shot from 11 ft (assist by Z. Collins),,72,88
360,4,10:47.0,Shooting foul by K. Korver (drawn by E. Turner),,72,88
361,4,10:47.0,E. Turner makes free throw 1 of 1,,73,88
362,4,10:26.0,,D. Exum makes 2-pt jump shot from 11 ft,73,90
363,4,10:11.0,Z. Collins makes 2-pt layup from 2 ft (assist by E. Turner),,75,90
364,4,10:01.0,,Turnover by D. Exum (bad pass; steal by S. Curry),75,90
365,4,9:58.0,S. Curry makes 3-pt jump shot from 25 ft,,78,90
366,4,9:57.0,,Utah full timeout,78,90
367,4,9:57.0,,J. Ingles enters the game for J. Crowder,78,90
368,4,9:57.0,,T. Sefolosha enters the game for K. Korver,78,90
369,4,9:47.0,,D. Mitchell misses 2-pt layup from 7 ft,78,90
370,4,9:45.0,Defensive rebound by M. Leonard,,78,90
371,4,9:32.0,S. Curry makes 3-pt jump shot from 23 ft (assist by Z. Collins),,81,90
372,4,9:17.0,,T. Sefolosha misses 2-pt jump shot from 21 ft,81,90
373,4,9:14.0,Defensive rebound by N. Stauskas,,81,90
374,4,9:01.0,M. Leonard misses 3-pt jump shot from 24 ft,,81,90
375,4,8:57.0,,Defensive rebound by D. Favors,81,90
376,4,8:51.0,,D. Mitchell misses 3-pt jump shot from 26 ft,81,90
377,4,8:46.0,,Offensive rebound by D. Favors,81,90
378,4,8:38.0,,D. Exum makes 2-pt layup from 6 ft,81,92
379,4,8:38.0,C. McCollum enters the game for N. Stauskas,,81,92
380,4,8:38.0,,R. Gobert enters the game for D. Exum,81,92
381,4,8:38.0,,R. Rubio enters the game for D. Favors,81,92
382,4,8:12.0,S. Curry makes 2-pt jump shot from 12 ft,,83,92
383,4,7:51.0,,R. Gobert misses 2-pt layup from 2 ft,83,92
384,4,7:51.0,,Offensive rebound by R. Gobert,83,92
385,4,7:51.0,,R. Gobert makes 2-pt dunk from 2 ft,83,94
