,QUARTER,TIME_REMAINING,BOSTON_ACTION,INDIANA_ACTION,BOSTON_SCORE,INDIANA_SCORE
28,1,8:10.0,,Shooting foul by A. Baynes (drawn by M. Turner),12,5
29,1,8:10.0,,M. Turner makes free throw 1 of 2,12,6
30,1,8:10.0,,M. Turner makes free throw 2 of 2,12,7
31,1,7:55.0,A. Horford makes 3-pt jump shot from 22 ft (assist by J. Tatum),,15,7
32,1,7:28.0,,Turnover by Team (shot clock),15,7
33,1,7:14.0,J. Brown makes 3-pt jump shot from 23 ft (assist by A. Baynes),,18,7
34,1,7:00.0,,Turnover by W. Matthews (bad pass),18,7
35,1,6:52.0,J. Tatum misses 2-pt layup from 6 ft,,18,7
36,1,6:49.0,,Defensive rebound by W. Matthews,18,7
37,1,6:43.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by M. Turner),18,10
38,1,6:26.0,A. Horford makes 2-pt jump shot from 16 ft (assist by K. Irving),,20,10
39,1,6:12.0,,W. Matthews misses 2-pt jump shot from 13 ft,20,10
40,1,6:10.0,Defensive rebound by A. Horford,,20,10
41,1,6:03.0,J. Tatum makes 2-pt jump shot from 13 ft (assist by A. Horford),,22,10
42,1,5:47.0,,D. Collison makes 2-pt jump shot from 20 ft,22,12
43,1,5:31.0,A. Horford misses 2-pt jump shot from 8 ft,,22,12
44,1,5:28.0,,Defensive rebound by M. Turner,22,12
45,1,5:23.0,,D. Collison makes 2-pt layup from 1 ft,22,14
46,1,5:10.0,J. Brown makes 3-pt jump shot from 27 ft (assist by A. Horford),,25,14
47,1,4:53.0,,B. Bogdanović makes 2-pt jump shot from 15 ft,25,16
48,1,4:34.0,J. Brown makes 2-pt dunk from 2 ft (assist by K. Irving),,27,16
49,1,4:14.0,,D. Collison makes 2-pt layup from 1 ft (assist by T. Young),27,18
50,1,4:00.0,K. Irving makes 2-pt jump shot from 13 ft,,29,18
51,1,3:46.0,,Turnover by M. Turner (lost ball; steal by J. Tatum),29,18
52,1,3:42.0,J. Tatum misses 2-pt layup from 1 ft (block by T. Young),,29,18
53,1,3:42.0,Offensive rebound by Team,,29,18
54,1,3:42.0,Technical foul by J. Tatum,,29,18
55,1,3:42.0,,B. Bogdanović makes technical free throw,29,19
56,1,3:42.0,G. Hayward enters the game for J. Brown,,29,19
57,1,3:42.0,M. Morris enters the game for A. Horford,,29,19
58,1,3:42.0,T. Rozier enters the game for J. Tatum,,29,19
59,1,3:42.0,,T. Evans enters the game for B. Bogdanović,29,19
60,1,3:42.0,,C. Joseph enters the game for D. Collison,29,19
61,1,3:42.0,,D. McDermott enters the game for W. Matthews,29,19
62,1,3:42.0,,D. Sabonis enters the game for T. Young,29,19
63,1,3:34.0,Turnover by K. Irving (lost ball; steal by C. Joseph),,29,19
64,1,3:30.0,,T. Evans misses 2-pt layup from 2 ft (block by K. Irving),29,19
65,1,3:27.0,,Offensive rebound by D. Sabonis,29,19
66,1,3:26.0,,M. Turner makes 2-pt jump shot from 21 ft (assist by D. Sabonis),29,21
67,1,3:24.0,Boston full timeout,,29,21
68,1,3:24.0,D. Theis enters the game for A. Baynes,,29,21
69,1,3:15.0,Personal foul by D. McDermott (drawn by M. Morris),,29,21
70,1,3:09.0,M. Morris makes 3-pt jump shot from 28 ft (assist by T. Rozier),,32,21
71,1,2:49.0,,M. Turner misses 2-pt layup from 1 ft,32,21
72,1,2:47.0,Defensive rebound by M. Morris,,32,21
73,1,2:42.0,K. Irving makes 2-pt jump shot from 14 ft,,34,21
74,1,2:17.0,,Shooting foul by D. Theis (drawn by D. Sabonis),34,21
75,1,2:17.0,,D. Sabonis makes free throw 1 of 2,34,22
76,1,2:17.0,,B. Bogdanović enters the game for M. Turner,34,22
77,1,2:17.0,,D. Sabonis misses free throw 2 of 2,34,22
78,1,2:16.0,Defensive rebound by D. Theis,,34,22
79,1,1:55.0,K. Irving misses 2-pt jump shot from 15 ft,,34,22
80,1,1:53.0,Offensive rebound by M. Morris,,34,22
81,1,1:52.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Morris),,37,22
82,1,1:37.0,,D. Sabonis makes 3-pt jump shot from 26 ft (assist by T. Evans),37,25
83,1,1:24.0,Personal foul by B. Bogdanović (drawn by D. Theis),,37,25
84,1,1:24.0,J. Brown enters the game for K. Irving,,37,25
85,1,1:13.0,M. Morris misses 2-pt jump shot from 19 ft,,37,25
86,1,1:10.0,Offensive rebound by T. Rozier,,37,25
87,1,1:09.0,G. Hayward misses 3-pt jump shot from 28 ft,,37,25
88,1,1:05.0,,Defensive rebound by D. Sabonis,37,25
89,1,1:04.0,,Personal foul by J. Brown (drawn by D. Sabonis),37,25
90,1,0:56.0,,D. Sabonis misses 2-pt layup from 3 ft,37,25
91,1,0:54.0,Defensive rebound by M. Morris,,37,25
92,1,0:47.0,T. Rozier makes 3-pt jump shot from 27 ft (assist by M. Morris),,40,25
93,1,0:34.0,,B. Bogdanović misses 2-pt layup at rim (block by J. Brown),40,25
94,1,0:31.0,Defensive rebound by T. Rozier,,40,25
95,1,0:27.0,Turnover by M. Morris (step out of bounds),,40,25
96,1,0:08.0,,T. Evans makes 3-pt jump shot from 26 ft,40,28
97,1,0:02.0,Shooting foul by D. McDermott (drawn by J. Brown),,40,28
98,1,0:02.0,J. Brown misses free throw 1 of 3,,40,28
99,1,0:02.0,Offensive rebound by Team,,40,28
100,1,0:02.0,J. Brown makes free throw 2 of 3,,41,28
101,1,0:02.0,J. Brown misses free throw 3 of 3,,41,28
102,1,0:02.0,,Defensive rebound by D. Sabonis,41,28
103,2,11:45.0,,D. Sabonis misses 2-pt jump shot from 19 ft,41,28
104,2,11:42.0,Defensive rebound by A. Horford,,41,28
105,2,11:25.0,J. Brown makes 2-pt jump shot from 7 ft,,43,28
106,2,11:11.0,,T. Evans makes 2-pt layup from 1 ft,43,30
107,2,11:04.0,T. Rozier misses 3-pt jump shot from 27 ft,,43,30
108,2,11:00.0,,Defensive rebound by T. Evans,43,30
109,2,10:55.0,,T. Evans misses 2-pt layup from 2 ft,43,30
110,2,10:52.0,Defensive rebound by A. Horford,,43,30
111,2,10:41.0,Shooting foul by C. Joseph (drawn by M. Morris),,43,30
112,2,10:41.0,M. Morris misses free throw 1 of 2,,43,30
113,2,10:41.0,Offensive rebound by Team,,43,30
114,2,10:41.0,,T. Young enters the game for D. McDermott,43,30
115,2,10:41.0,M. Morris makes free throw 2 of 2,,44,30
116,2,10:29.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by T. Young),44,33
117,2,10:10.0,Shooting foul by T. Evans (drawn by G. Hayward),,44,33
118,2,10:10.0,G. Hayward makes free throw 1 of 2,,45,33
119,2,10:10.0,G. Hayward makes free throw 2 of 2,,46,33
120,2,9:47.0,,D. Sabonis makes 2-pt jump shot from 6 ft,46,35
121,2,9:34.0,Offensive foul by A. Horford (drawn by T. Young),,46,35
122,2,9:34.0,Turnover by A. Horford (offensive foul),,46,35
123,2,9:16.0,,D. Sabonis misses 3-pt jump shot from 24 ft,46,35
124,2,9:12.0,Defensive rebound by J. Brown,,46,35
125,2,8:57.0,Turnover by J. Brown (lost ball; steal by C. Joseph),,46,35
126,2,8:52.0,,B. Bogdanović misses 3-pt jump shot from 22 ft,46,35
127,2,8:49.0,Defensive rebound by M. Morris,,46,35
128,2,8:28.0,A. Horford makes 3-pt jump shot from 27 ft (assist by G. Hayward),,49,35
129,2,8:11.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by D. Sabonis),49,38
130,2,7:53.0,Turnover by J. Brown (lost ball; steal by T. Young),,49,38
131,2,7:49.0,,T. Evans makes 2-pt layup at rim (assist by T. Young),49,40
132,2,7:48.0,Boston full timeout,,49,40
133,2,7:48.0,K. Irving enters the game for J. Brown,,49,40
134,2,7:48.0,J. Tatum enters the game for G. Hayward,,49,40
135,2,7:48.0,,W. Matthews enters the game for B. Bogdanović,49,40
136,2,7:35.0,M. Morris makes 3-pt jump shot from 27 ft (assist by K. Irving),,52,40
137,2,7:07.0,,C. Joseph makes 3-pt jump shot from 26 ft (assist by D. Sabonis),52,43
138,2,6:43.0,K. Irving misses 2-pt jump shot from 14 ft (block by D. Sabonis),,52,43
139,2,6:40.0,,Defensive rebound by C. Joseph,52,43
140,2,6:32.0,,T. Young makes 2-pt layup from 3 ft (assist by C. Joseph),52,45
141,2,6:15.0,A. Horford misses 3-pt jump shot from 28 ft,,52,45
142,2,6:11.0,,Defensive rebound by T. Evans,52,45
143,2,6:08.0,,Shooting foul by J. Tatum (drawn by T. Evans),52,45
144,2,6:08.0,,T. Evans makes free throw 1 of 2,52,46
145,2,6:08.0,A. Baynes enters the game for A. Horford,,52,46
146,2,6:08.0,G. Hayward enters the game for T. Rozier,,52,46
147,2,6:08.0,,T. Evans makes free throw 2 of 2,52,47
148,2,5:47.0,M. Morris misses 2-pt jump shot from 17 ft,,52,47
149,2,5:44.0,,Defensive rebound by D. Sabonis,52,47
150,2,5:40.0,,T. Young makes 2-pt dunk from 2 ft (assist by D. Sabonis),52,49
151,2,5:16.0,Offensive foul by K. Irving (drawn by C. Joseph),,52,49
152,2,5:16.0,Turnover by K. Irving (offensive foul),,52,49
153,2,5:16.0,J. Brown enters the game for M. Morris,,52,49
154,2,5:06.0,,T. Evans makes 3-pt jump shot from 27 ft,52,52
155,2,4:52.0,Personal foul by W. Matthews (drawn by J. Tatum),,52,52
156,2,4:41.0,K. Irving makes 3-pt jump shot from 27 ft,,55,52
157,2,4:28.0,,Personal foul by G. Hayward (drawn by D. Sabonis),55,52
158,2,4:28.0,,B. Bogdanović enters the game for T. Evans,55,52
159,2,4:20.0,,D. Sabonis misses 2-pt jump shot from 18 ft,55,52
160,2,4:17.0,Defensive rebound by J. Tatum,,55,52
161,2,4:00.0,K. Irving misses 2-pt jump shot from 15 ft,,55,52
162,2,3:57.0,,Defensive rebound by B. Bogdanović,55,52
163,2,3:45.0,,Shooting foul by J. Brown (drawn by T. Young),55,52
164,2,3:45.0,,T. Young misses free throw 1 of 2,55,52
165,2,3:45.0,,Offensive rebound by Team,55,52
166,2,3:45.0,,D. Collison enters the game for C. Joseph,55,52
167,2,3:45.0,,M. Turner enters the game for D. Sabonis,55,52
168,2,3:45.0,,T. Young misses free throw 2 of 2,55,52
169,2,3:44.0,Defensive rebound by J. Tatum,,55,52
170,2,3:26.0,G. Hayward makes 2-pt jump shot from 14 ft,,57,52
171,2,3:07.0,,T. Young makes 2-pt layup from 2 ft (assist by B. Bogdanović),57,54
172,2,2:52.0,G. Hayward misses 3-pt jump shot from 26 ft,,57,54
173,2,2:50.0,,Defensive rebound by M. Turner,57,54
174,2,2:31.0,,M. Turner misses 3-pt jump shot from 26 ft,57,54
175,2,2:28.0,,Offensive rebound by D. Collison,57,54
176,2,2:18.0,,T. Young makes 2-pt hook shot from 5 ft,57,56
177,2,2:00.0,J. Tatum misses 2-pt layup from 3 ft (block by M. Turner),,57,56
178,2,1:57.0,Offensive rebound by A. Baynes,,57,56
179,2,1:57.0,A. Baynes misses 2-pt layup from 1 ft,,57,56
180,2,1:56.0,,Defensive rebound by B. Bogdanović,57,56
181,2,1:52.0,,W. Matthews misses 3-pt jump shot from 24 ft,57,56
182,2,1:48.0,Defensive rebound by J. Tatum,,57,56
183,2,1:43.0,K. Irving misses 3-pt jump shot from 27 ft,,57,56
184,2,1:40.0,,Defensive rebound by D. Collison,57,56
185,2,1:40.0,,Indiana full timeout,57,56
186,2,1:40.0,A. Horford enters the game for A. Baynes,,57,56
187,2,1:40.0,M. Morris enters the game for J. Tatum,,57,56
188,2,1:24.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),57,59
189,2,1:07.0,Turnover by A. Horford (bad pass; steal by B. Bogdanović),,57,59
190,2,1:03.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,57,59
191,2,0:59.0,,Offensive rebound by T. Young,57,59
192,2,0:54.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,57,59
193,2,0:51.0,Defensive rebound by K. Irving,,57,59
194,2,0:43.0,A. Horford makes 2-pt layup from 1 ft (assist by K. Irving),,59,59
195,2,0:30.0,,D. Collison makes 2-pt layup from 1 ft (assist by M. Turner),59,61
196,2,0:09.0,K. Irving misses 2-pt jump shot from 19 ft,,59,61
197,2,0:06.0,,Defensive rebound by T. Young,59,61
198,2,0:00.0,,D. Collison misses 2-pt jump shot from 21 ft,59,61
199,2,0:00.0,,Offensive rebound by Team,59,61
200,3,11:40.0,,M. Turner makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),59,64
201,3,11:22.0,K. Irving misses 3-pt jump shot from 26 ft,,59,64
202,3,11:18.0,,Defensive rebound by T. Young,59,64
203,3,10:56.0,,D. Collison misses 2-pt layup from 1 ft,59,64
204,3,10:55.0,,Offensive rebound by Team,59,64
205,3,10:51.0,,B. Bogdanović misses 2-pt jump shot from 12 ft (block by A. Horford),59,64
206,3,10:50.0,Defensive rebound by J. Brown,,59,64
207,3,10:48.0,Shooting foul by T. Young (drawn by J. Brown),,59,64
208,3,10:48.0,J. Brown misses free throw 1 of 2,,59,64
209,3,10:48.0,Offensive rebound by Team,,59,64
210,3,10:48.0,J. Brown makes free throw 2 of 2,,60,64
211,3,10:35.0,,B. Bogdanović misses 3-pt jump shot from 24 ft,60,64
212,3,10:32.0,Defensive rebound by A. Horford,,60,64
213,3,10:24.0,A. Horford misses 3-pt jump shot from 22 ft,,60,64
214,3,10:20.0,Offensive rebound by A. Baynes,,60,64
215,3,10:10.0,J. Brown makes 3-pt jump shot from 24 ft (assist by J. Tatum),,63,64
216,3,9:52.0,,W. Matthews misses 3-pt jump shot from 29 ft,63,64
217,3,9:49.0,Defensive rebound by A. Horford,,63,64
218,3,9:42.0,A. Horford misses 2-pt jump shot from 17 ft,,63,64
219,3,9:40.0,,Defensive rebound by M. Turner,63,64
220,3,9:28.0,,Turnover by T. Young (bad pass),63,64
221,3,9:11.0,K. Irving misses 2-pt jump shot from 13 ft,,63,64
222,3,9:08.0,Offensive rebound by Team,,63,64
223,3,9:01.0,A. Horford misses 2-pt jump shot from 20 ft,,63,64
224,3,8:58.0,,Defensive rebound by M. Turner,63,64
225,3,8:43.0,,M. Turner misses 3-pt jump shot from 24 ft,63,64
226,3,8:40.0,Defensive rebound by J. Brown,,63,64
227,3,8:35.0,K. Irving misses 3-pt jump shot from 26 ft,,63,64
228,3,8:32.0,Offensive rebound by A. Horford,,63,64
229,3,8:20.0,J. Tatum misses 3-pt jump shot from 24 ft,,63,64
230,3,8:17.0,,Defensive rebound by W. Matthews,63,64
231,3,8:03.0,,Personal foul by K. Irving (drawn by M. Turner),63,64
232,3,8:03.0,G. Hayward enters the game for A. Horford,,63,64
233,3,7:57.0,,D. Collison misses 2-pt jump shot from 20 ft,63,64
234,3,7:54.0,Defensive rebound by J. Brown,,63,64
235,3,7:46.0,K. Irving misses 3-pt jump shot from 23 ft,,63,64
236,3,7:43.0,,Defensive rebound by T. Young,63,64
237,3,7:38.0,,M. Turner misses 3-pt jump shot from 27 ft,63,64
238,3,7:35.0,Defensive rebound by G. Hayward,,63,64
239,3,7:20.0,J. Tatum makes 2-pt jump shot from 4 ft,,65,64
240,3,7:18.0,,Indiana full timeout,65,64
241,3,7:04.0,,T. Young misses 2-pt layup at rim,65,64
242,3,7:00.0,Defensive rebound by A. Baynes,,65,64
243,3,6:50.0,J. Tatum misses 2-pt layup from 2 ft (block by M. Turner),,65,64
244,3,6:49.0,Offensive rebound by Team,,65,64
245,3,6:41.0,J. Tatum misses 2-pt jump shot from 13 ft,,65,64
246,3,6:37.0,,Defensive rebound by W. Matthews,65,64
247,3,6:26.0,,M. Turner misses 2-pt layup from 7 ft,65,64
248,3,6:25.0,Defensive rebound by K. Irving,,65,64
249,3,6:21.0,J. Tatum makes 2-pt dunk at rim (assist by K. Irving),,67,64
250,3,6:02.0,,B. Bogdanović makes 2-pt jump shot from 10 ft (assist by D. Collison),67,66
251,3,5:46.0,G. Hayward misses 2-pt jump shot from 15 ft,,67,66
252,3,5:42.0,,Defensive rebound by T. Young,67,66
253,3,5:40.0,,Personal take foul by G. Hayward (drawn by D. Collison),67,66
254,3,5:34.0,,M. Turner makes 2-pt jump shot from 18 ft (assist by D. Collison),67,68
255,3,5:34.0,,Shooting foul by A. Baynes (drawn by M. Turner),67,68
256,3,5:34.0,A. Horford enters the game for A. Baynes,,67,68
257,3,5:34.0,M. Morris enters the game for J. Tatum,,67,68
258,3,5:34.0,,M. Turner makes free throw 1 of 1,67,69
259,3,5:20.0,G. Hayward misses 2-pt jump shot from 13 ft,,67,69
260,3,5:17.0,,Defensive rebound by W. Matthews,67,69
261,3,5:07.0,,T. Young misses 3-pt jump shot from 23 ft,67,69
262,3,5:04.0,Defensive rebound by G. Hayward,,67,69
263,3,4:52.0,A. Horford misses 3-pt jump shot from 25 ft,,67,69
264,3,4:48.0,Offensive rebound by M. Morris,,67,69
265,3,4:48.0,M. Morris makes 2-pt layup at rim,,69,69
266,3,4:39.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,69,69
267,3,4:35.0,Defensive rebound by K. Irving,,69,69
268,3,4:30.0,J. Brown makes 2-pt jump shot from 15 ft (assist by K. Irving),,71,69
269,3,4:12.0,,M. Turner makes 2-pt layup from 2 ft (assist by D. Collison),71,71
270,3,3:56.0,K. Irving makes 3-pt jump shot from 26 ft (assist by A. Horford),,74,71
271,3,3:32.0,,D. Collison misses 2-pt jump shot from 21 ft,74,71
272,3,3:28.0,,Offensive rebound by T. Young,74,71
273,3,3:24.0,,B. Bogdanović misses 2-pt jump shot from 17 ft,74,71
274,3,3:21.0,,Offensive rebound by T. Young,74,71
275,3,3:21.0,,T. Young misses 2-pt layup from 1 ft,74,71
276,3,3:20.0,,Offensive rebound by T. Young,74,71
277,3,3:19.0,,T. Young misses 2-pt layup at rim,74,71
278,3,3:17.0,,Offensive rebound by B. Bogdanović,74,71
279,3,3:17.0,T. Rozier enters the game for J. Brown,,74,71
280,3,3:17.0,,T. Evans enters the game for B. Bogdanović,74,71
281,3,3:17.0,,C. Joseph enters the game for W. Matthews,74,71
282,3,3:17.0,,D. Sabonis enters the game for T. Young,74,71
283,3,3:05.0,,T. Evans misses 3-pt jump shot from 27 ft,74,71
284,3,3:01.0,Defensive rebound by M. Morris,,74,71
285,3,2:57.0,T. Rozier misses 3-pt jump shot from 25 ft,,74,71
286,3,2:53.0,,Defensive rebound by D. Sabonis,74,71
287,3,2:44.0,,Offensive foul by D. Collison (drawn by T. Rozier),74,71
288,3,2:44.0,,Turnover by D. Collison (offensive foul),74,71
289,3,2:44.0,Boston full timeout,,74,71
290,3,2:31.0,M. Morris misses 3-pt jump shot from 27 ft,,74,71
291,3,2:27.0,,Defensive rebound by M. Turner,74,71
292,3,2:04.0,,D. Sabonis makes 2-pt layup from 1 ft,74,73
293,3,1:46.0,Shooting foul by D. Collison (drawn by T. Rozier),,74,73
294,3,1:46.0,T. Rozier makes free throw 1 of 3,,75,73
295,3,1:46.0,T. Rozier makes free throw 2 of 3,,76,73
296,3,1:46.0,T. Rozier makes free throw 3 of 3,,77,73
297,3,1:46.0,J. Tatum enters the game for K. Irving,,77,73
298,3,1:22.0,,Turnover by Team (shot clock),77,73
299,3,1:22.0,,B. Bogdanović enters the game for D. Collison,77,73
300,3,1:22.0,,T. Young enters the game for M. Turner,77,73
301,3,1:05.0,T. Rozier misses 2-pt jump shot from 8 ft,,77,73
302,3,1:03.0,,Defensive rebound by B. Bogdanović,77,73
303,3,0:51.0,,D. Sabonis misses 2-pt jump shot from 22 ft,77,73
304,3,0:49.0,Defensive rebound by J. Tatum,,77,73
305,3,0:27.0,T. Rozier misses 3-pt jump shot from 25 ft,,77,73
306,3,0:22.0,Offensive rebound by A. Horford,,77,73
307,3,0:20.0,J. Tatum makes 3-pt jump shot from 25 ft (assist by A. Horford),,80,73
308,3,0:01.0,,D. Sabonis misses 3-pt jump shot from 27 ft,80,73
309,3,0:01.0,,Offensive rebound by Team,80,73
310,4,11:40.0,Turnover by T. Rozier (bad pass; steal by D. Sabonis),,80,73
311,4,11:28.0,,T. Evans makes 3-pt jump shot from 26 ft,80,76
312,4,11:10.0,Turnover by J. Tatum (lost ball; steal by T. Young),,80,76
313,4,11:07.0,,Turnover by T. Young (bad pass),80,76
314,4,10:54.0,M. Morris makes 2-pt jump shot from 14 ft (assist by T. Rozier),,82,76
315,4,10:27.0,,C. Joseph misses 2-pt layup from 1 ft (block by T. Rozier),82,76
316,4,10:27.0,Defensive rebound by Team,,82,76
317,4,10:12.0,G. Hayward misses 2-pt jump shot from 9 ft,,82,76
318,4,10:09.0,Offensive rebound by M. Morris,,82,76
319,4,10:07.0,M. Morris misses 3-pt jump shot from 23 ft,,82,76
320,4,10:05.0,,Defensive rebound by B. Bogdanović,82,76
321,4,9:56.0,,B. Bogdanović makes 2-pt layup from 1 ft,82,78
322,4,9:34.0,J. Tatum makes 2-pt jump shot from 17 ft,,84,78
323,4,9:19.0,,Turnover by T. Evans (lost ball; steal by A. Horford),84,78
324,4,9:16.0,Turnover by T. Rozier (lost ball; steal by B. Bogdanović),,84,78
325,4,9:12.0,,C. Joseph misses 3-pt jump shot from 23 ft,84,78
326,4,9:09.0,Defensive rebound by G. Hayward,,84,78
327,4,9:02.0,T. Rozier misses 3-pt jump shot from 23 ft,,84,78
328,4,8:59.0,,Defensive rebound by D. Sabonis,84,78
329,4,8:49.0,,Shooting foul by T. Rozier (drawn by T. Evans),84,78
330,4,8:49.0,,T. Evans misses free throw 1 of 2,84,78
331,4,8:49.0,,Offensive rebound by Team,84,78
332,4,8:49.0,A. Baynes enters the game for G. Hayward,,84,78
333,4,8:49.0,K. Irving enters the game for A. Horford,,84,78
334,4,8:49.0,,T. Evans makes free throw 2 of 2,84,79
335,4,8:29.0,J. Tatum makes 2-pt jump shot from 17 ft,,86,79
336,4,8:15.0,,Personal foul by J. Tatum (drawn by B. Bogdanović),86,79
337,4,8:06.0,,Offensive foul by D. Sabonis (drawn by M. Morris),86,79
338,4,8:06.0,,Turnover by D. Sabonis (offensive foul),86,79
339,4,7:50.0,J. Tatum misses 3-pt jump shot from 26 ft,,86,79
340,4,7:48.0,,Defensive rebound by Team,86,79
341,4,7:48.0,Loose ball foul by A. Baynes (drawn by D. Sabonis),,86,79
342,4,7:29.0,,C. Joseph makes 2-pt layup from 1 ft (assist by D. Sabonis),86,81
343,4,7:22.0,Turnover by T. Rozier (traveling),,86,81
344,4,7:22.0,Violation by Team (delay of game),,86,81
345,4,7:22.0,,W. Matthews enters the game for T. Young,86,81
346,4,7:10.0,,W. Matthews makes 3-pt jump shot from 27 ft (assist by D. Sabonis),86,84
347,4,7:09.0,Boston full timeout,,86,84
348,4,7:09.0,J. Brown enters the game for A. Baynes,,86,84
349,4,7:09.0,G. Hayward enters the game for T. Rozier,,86,84
350,4,7:09.0,A. Horford enters the game for J. Tatum,,86,84
351,4,7:09.0,,T. Young enters the game for B. Bogdanović,86,84
352,4,6:50.0,K. Irving misses 2-pt jump shot from 17 ft,,86,84
353,4,6:47.0,,Defensive rebound by C. Joseph,86,84
354,4,6:42.0,,T. Young misses 2-pt layup from 2 ft,86,84
355,4,6:40.0,Defensive rebound by G. Hayward,,86,84
356,4,6:33.0,Personal foul by T. Young (drawn by G. Hayward),,86,84
357,4,6:25.0,J. Brown makes 2-pt jump shot from 12 ft,,88,84
358,4,6:05.0,,Shooting foul by G. Hayward (drawn by W. Matthews),88,84
359,4,6:05.0,,W. Matthews makes free throw 1 of 3,88,85
360,4,6:05.0,,W. Matthews makes free throw 2 of 3,88,86
361,4,6:05.0,,B. Bogdanović enters the game for T. Young,88,86
362,4,6:05.0,,W. Matthews makes free throw 3 of 3,88,87
363,4,5:53.0,K. Irving makes 2-pt layup from 2 ft,,90,87
364,4,5:45.0,,Indiana full timeout,90,87
365,4,5:45.0,J. Tatum enters the game for M. Morris,,90,87
366,4,5:37.0,,B. Bogdanović misses 2-pt jump shot from 13 ft,90,87
367,4,5:34.0,Defensive rebound by K. Irving,,90,87
368,4,5:20.0,Shooting foul by B. Bogdanović (drawn by J. Brown),,90,87
369,4,5:20.0,J. Brown makes free throw 1 of 2,,91,87
370,4,5:20.0,,M. Turner enters the game for T. Evans,91,87
371,4,5:20.0,J. Brown misses free throw 2 of 2,,91,87
372,4,5:19.0,,Defensive rebound by M. Turner,91,87
373,4,5:08.0,,Personal foul by J. Brown (drawn by D. Sabonis),91,87
374,4,5:08.0,,D. Sabonis makes free throw 1 of 2,91,88
375,4,5:08.0,,D. Sabonis makes free throw 2 of 2,91,89
376,4,4:44.0,J. Brown misses 3-pt jump shot from 25 ft,,91,89
377,4,4:41.0,,Defensive rebound by C. Joseph,91,89
378,4,4:33.0,,Turnover by B. Bogdanović (lost ball; steal by K. Irving),91,89
379,4,4:17.0,K. Irving makes 2-pt jump shot from 15 ft,,93,89
380,4,4:08.0,,Indiana full timeout,93,89
381,4,4:08.0,,D. Collison enters the game for C. Joseph,93,89
382,4,3:53.0,,B. Bogdanović misses 2-pt jump shot from 9 ft,93,89
383,4,3:50.0,Defensive rebound by J. Tatum,,93,89
384,4,3:32.0,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),,96,89
385,4,3:12.0,,W. Matthews misses 2-pt layup from 2 ft,96,89
386,4,3:10.0,,Offensive rebound by D. Sabonis,96,89
387,4,3:10.0,,Shooting foul by K. Irving (drawn by D. Sabonis),96,89
388,4,3:10.0,,D. Sabonis makes free throw 1 of 2,96,90
389,4,3:10.0,,D. Sabonis makes free throw 2 of 2,96,91
