,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,LA CLIPPERS_ACTION,SACRAMENTO_SCORE,LA CLIPPERS_SCORE
372,4,10:33.0,,L. Williams makes 2-pt layup from 1 ft,87,107
373,4,10:33.0,Sacramento full timeout,,87,107
374,4,10:33.0,H. Giles enters the game for K. Koufos,,87,107
375,4,10:18.0,Turnover by B. Bogdanović (bad pass; steal by L. Williams),,87,107
376,4,10:18.0,,Personal take foul by B. Hield (drawn by L. Williams),87,107
377,4,10:04.0,,L. Williams makes 2-pt jump shot from 6 ft,87,109
378,4,10:04.0,,Shooting foul by H. Giles (drawn by L. Williams),87,109
379,4,10:04.0,,L. Williams makes free throw 1 of 1,87,110
380,4,9:53.0,Personal foul by P. Beverley (drawn by B. Hield),,87,110
381,4,9:49.0,B. Hield misses 3-pt jump shot from 23 ft,,87,110
382,4,9:44.0,,Defensive rebound by M. Harrell,87,110
383,4,9:33.0,,L. Williams makes 3-pt jump shot from 27 ft,87,113
384,4,9:21.0,H. Giles makes 2-pt jump shot from 12 ft (assist by Y. Ferrell),,89,113
385,4,8:58.0,,P. Beverley misses 2-pt jump shot from 3 ft,89,113
386,4,8:56.0,Defensive rebound by B. Hield,,89,113
387,4,8:54.0,Turnover by B. Hield (bad pass),,89,113
388,4,8:54.0,S. Labissière enters the game for B. Bogdanović,,89,113
389,4,8:54.0,B. McLemore enters the game for B. Hield,,89,113
390,4,8:38.0,,M. Harrell misses 2-pt layup from 2 ft,89,113
391,4,8:34.0,,Offensive rebound by M. Scott,89,113
392,4,8:34.0,,M. Scott makes 2-pt layup at rim,89,115
393,4,8:25.0,B. McLemore makes 2-pt jump shot from 19 ft (assist by Y. Ferrell),,91,115
394,4,8:14.0,,L. Williams makes 3-pt jump shot from 27 ft (assist by P. Beverley),91,118
395,4,8:00.0,Y. Ferrell makes 2-pt jump shot from 15 ft,,93,118
396,4,7:52.0,,L. Williams misses 2-pt jump shot from 22 ft,93,118
397,4,7:47.0,Defensive rebound by J. Jackson,,93,118
398,4,7:40.0,H. Giles misses 2-pt hook shot from 7 ft,,93,118
399,4,7:37.0,Offensive rebound by S. Labissière,,93,118
400,4,7:37.0,S. Labissière makes 2-pt layup from 1 ft,,95,118
401,4,7:23.0,,M. Scott misses 2-pt jump shot from 16 ft,95,118
402,4,7:18.0,Defensive rebound by Y. Ferrell,,95,118
403,4,7:16.0,Personal foul by T. Wallace (drawn by Y. Ferrell),,95,118
404,4,7:16.0,,S. Gilgeous-Alexander enters the game for L. Williams,95,118
405,4,7:11.0,Y. Ferrell misses 3-pt jump shot from 27 ft,,95,118
406,4,7:06.0,,Defensive rebound by M. Harrell,95,118
407,4,7:00.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 19 ft,95,118
408,4,6:56.0,Defensive rebound by H. Giles,,95,118
409,4,6:55.0,Turnover by H. Giles (bad pass),,95,118
410,4,6:44.0,,P. Beverley misses 3-pt jump shot from 26 ft,95,118
411,4,6:41.0,Defensive rebound by S. Labissière,,95,118
412,4,6:32.0,Personal foul by T. Wallace (drawn by Y. Ferrell),,95,118
413,4,6:25.0,B. McLemore misses 2-pt jump shot from 15 ft,,95,118
414,4,6:22.0,,Defensive rebound by M. Scott,95,118
415,4,6:17.0,,Personal foul by H. Giles (drawn by P. Beverley),95,118
416,4,6:17.0,,LA Clippers full timeout,95,118
417,4,6:17.0,F. Mason enters the game for J. Jackson,,95,118
418,4,6:06.0,,Personal foul by B. McLemore (drawn by P. Beverley),95,118
419,4,6:06.0,,B. Marjanović enters the game for P. Beverley,95,118
420,4,6:06.0,,S. Thornwell enters the game for M. Harrell,95,118
421,4,5:56.0,,M. Scott misses 3-pt jump shot from 23 ft,95,118
422,4,5:52.0,Defensive rebound by B. McLemore,,95,118
423,4,5:42.0,B. McLemore makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),,98,118
424,4,5:25.0,,Turnover by S. Thornwell (out of bounds lost ball),98,118
425,4,5:15.0,Y. Ferrell makes 2-pt jump shot from 9 ft,,100,118
426,4,4:51.0,,S. Thornwell misses 2-pt layup from 5 ft,100,118
427,4,4:49.0,Defensive rebound by Y. Ferrell,,100,118
428,4,4:48.0,Personal take foul by M. Scott (drawn by F. Mason),,100,118
429,4,4:48.0,F. Mason misses free throw 1 of 2,,100,118
430,4,4:48.0,Offensive rebound by Team,,100,118
431,4,4:48.0,F. Mason makes free throw 2 of 2,,101,118
432,4,4:39.0,,Offensive foul by B. Marjanović (drawn by H. Giles),101,118
433,4,4:39.0,,Turnover by B. Marjanović (offensive foul),101,118
434,4,4:25.0,H. Giles makes 2-pt layup from 1 ft,,103,118
435,4,4:11.0,,Turnover by B. Marjanović (lost ball; steal by H. Giles),103,118
436,4,4:08.0,H. Giles makes 2-pt dunk from 1 ft,,105,118
437,4,4:08.0,,LA Clippers full timeout,105,118
438,4,3:53.0,,M. Scott misses 3-pt jump shot from 27 ft,105,118
439,4,3:49.0,Defensive rebound by Y. Ferrell,,105,118
440,4,3:40.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by F. Mason),,108,118
441,4,3:26.0,,Turnover by S. Thornwell (lost ball; steal by B. McLemore),108,118
442,4,3:22.0,F. Mason makes 2-pt layup from 1 ft (assist by Y. Ferrell),,110,118
443,4,3:22.0,,LA Clippers full timeout,110,118
444,4,3:22.0,,A. Bradley enters the game for S. Gilgeous-Alexander,110,118
445,4,3:22.0,,D. Gallinari enters the game for B. Marjanović,110,118
446,4,3:22.0,,M. Harrell enters the game for M. Scott,110,118
447,4,3:22.0,,T. Harris enters the game for S. Thornwell,110,118
448,4,3:22.0,,L. Williams enters the game for T. Wallace,110,118
449,4,3:04.0,,Shooting foul by H. Giles (drawn by D. Gallinari),110,118
450,4,3:04.0,,D. Gallinari misses free throw 1 of 2,110,118
451,4,3:04.0,,Offensive rebound by Team,110,118
452,4,3:04.0,,D. Gallinari makes free throw 2 of 2,110,119
453,4,2:51.0,B. McLemore makes 3-pt jump shot from 25 ft (assist by H. Giles),,113,119
454,4,2:26.0,,L. Williams misses 2-pt jump shot from 19 ft,113,119
455,4,2:23.0,Defensive rebound by H. Giles,,113,119
456,4,2:16.0,Y. Ferrell makes 2-pt jump shot from 17 ft,,115,119
457,4,1:58.0,,M. Harrell makes 2-pt layup from 2 ft (assist by D. Gallinari),115,121
458,4,1:43.0,Offensive foul by H. Giles (drawn by L. Williams),,115,121
459,4,1:43.0,Turnover by H. Giles (offensive foul),,115,121
460,4,1:28.0,,M. Harrell misses 2-pt layup from 2 ft,115,121
461,4,1:26.0,Defensive rebound by Team,,115,121
462,4,1:12.0,F. Mason makes 3-pt jump shot from 27 ft,,118,121
463,4,0:52.0,,L. Williams makes 2-pt jump shot from 5 ft,118,123
464,4,0:45.0,F. Mason misses 2-pt layup from 2 ft (block by M. Harrell),,118,123
465,4,0:40.0,,Defensive rebound by D. Gallinari,118,123
466,4,0:26.0,,Shooting foul by H. Giles (drawn by D. Gallinari),118,123
467,4,0:26.0,,D. Gallinari makes free throw 1 of 2,118,124
468,4,0:26.0,,P. Beverley enters the game for L. Williams,118,124
469,4,0:26.0,,D. Gallinari makes free throw 2 of 2,118,125
470,4,0:19.0,B. McLemore misses 3-pt jump shot from 23 ft,,118,125
471,4,0:13.0,,Defensive rebound by T. Harris,118,125
472,4,0:13.0,,Personal take foul by F. Mason (drawn by T. Harris),118,125
473,4,0:13.0,,T. Harris makes free throw 1 of 2,118,126
474,4,0:13.0,,T. Harris makes free throw 2 of 2,118,127
475,4,0:06.0,F. Mason misses 3-pt jump shot from 27 ft,,118,127
476,4,0:02.0,,Defensive rebound by D. Gallinari,118,127
