,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DENVER_ACTION,OKLAHOMA CITY_SCORE,DENVER_SCORE
142,2,9:56.0,,Turnover by G. Harris (lost ball; steal by P. George),31,30
143,2,9:48.0,D. Schröder misses 3-pt jump shot from 24 ft,,31,30
144,2,9:45.0,Offensive rebound by D. Schröder,,31,30
145,2,9:43.0,D. Schröder misses 2-pt layup from 2 ft,,31,30
146,2,9:41.0,Offensive rebound by D. Schröder,,31,30
147,2,9:32.0,R. Felton misses 3-pt jump shot from 26 ft,,31,30
148,2,9:30.0,Offensive rebound by N. Noel,,31,30
149,2,9:27.0,N. Noel misses 2-pt hook shot from 4 ft,,31,30
150,2,9:27.0,,Defensive rebound by G. Harris,31,30
151,2,9:21.0,,Shooting foul by M. Morris (drawn by I. Thomas),31,30
152,2,9:21.0,,I. Thomas makes free throw 1 of 2,31,31
153,2,9:21.0,R. Westbrook enters the game for D. Schröder,,31,31
154,2,9:21.0,,I. Thomas makes free throw 2 of 2,31,32
155,2,9:14.0,R. Westbrook makes 2-pt layup from 1 ft (assist by P. George),,33,32
156,2,9:13.0,,Denver full timeout,33,32
157,2,9:13.0,T. Ferguson enters the game for P. George,,33,32
158,2,9:01.0,,M. Morris misses 3-pt jump shot from 25 ft,33,32
159,2,8:56.0,Defensive rebound by M. Morris,,33,32
160,2,8:45.0,Turnover by R. Westbrook (out of bounds lost ball),,33,32
161,2,8:34.0,,Personal foul by T. Ferguson (drawn by G. Harris),33,32
162,2,8:28.0,,I. Thomas misses 3-pt jump shot from 22 ft,33,32
163,2,8:25.0,Defensive rebound by N. Noel,,33,32
164,2,8:17.0,N. Noel makes 2-pt hook shot from 2 ft (assist by R. Westbrook),,35,32
165,2,8:02.0,,M. Plumlee misses 2-pt hook shot from 4 ft,35,32
166,2,7:59.0,,Offensive rebound by M. Morris,35,32
167,2,7:58.0,,M. Morris makes 2-pt jump shot from 9 ft,35,34
168,2,7:51.0,Shooting foul by T. Craig (drawn by R. Westbrook),,35,34
169,2,7:51.0,R. Westbrook makes free throw 1 of 2,,36,34
170,2,7:51.0,S. Adams enters the game for M. Morris,,36,34
171,2,7:51.0,J. Grant enters the game for N. Noel,,36,34
172,2,7:51.0,,N. Jokić enters the game for M. Plumlee,36,34
173,2,7:51.0,R. Westbrook makes free throw 2 of 2,,37,34
174,2,7:40.0,,N. Jokić makes 2-pt layup from 4 ft (assist by T. Craig),37,36
175,2,7:32.0,Personal foul by I. Thomas (drawn by T. Ferguson),,37,36
176,2,7:32.0,T. Ferguson misses free throw 1 of 2,,37,36
177,2,7:32.0,Offensive rebound by Team,,37,36
178,2,7:32.0,T. Ferguson makes free throw 2 of 2,,38,36
179,2,7:11.0,,N. Jokić makes 2-pt hook shot from 5 ft,38,38
180,2,7:00.0,R. Felton misses 3-pt jump shot from 26 ft,,38,38
181,2,6:59.0,,Defensive rebound by M. Morris,38,38
182,2,6:57.0,,Turnover by M. Morris (bad pass; steal by T. Ferguson),38,38
183,2,6:50.0,R. Westbrook misses 3-pt jump shot from 24 ft,,38,38
184,2,6:48.0,,Defensive rebound by T. Craig,38,38
185,2,6:46.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by T. Craig),38,41
186,2,6:31.0,J. Grant misses 3-pt jump shot from 25 ft,,38,41
187,2,6:29.0,,Defensive rebound by M. Morris,38,41
188,2,6:23.0,,M. Morris misses 2-pt layup from 2 ft,38,41
189,2,6:22.0,Defensive rebound by Team,,38,41
190,2,6:22.0,P. George enters the game for R. Felton,,38,41
191,2,6:22.0,D. Schröder enters the game for T. Ferguson,,38,41
192,2,6:22.0,,W. Barton enters the game for G. Harris,38,41
193,2,6:22.0,,M. Beasley enters the game for M. Morris,38,41
194,2,6:22.0,,J. Murray enters the game for I. Thomas,38,41
195,2,6:12.0,J. Grant misses 2-pt jump shot from 10 ft,,38,41
196,2,6:10.0,,Defensive rebound by N. Jokić,38,41
197,2,6:06.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by W. Barton),38,44
198,2,5:44.0,P. George makes 2-pt jump shot from 17 ft,,40,44
199,2,5:33.0,,N. Jokić misses 2-pt jump shot from 21 ft,40,44
200,2,5:29.0,Defensive rebound by D. Schröder,,40,44
201,2,5:26.0,S. Adams makes 2-pt dunk from 1 ft (assist by D. Schröder),,42,44
202,2,5:00.0,,J. Murray makes 2-pt jump shot from 19 ft (assist by N. Jokić),42,46
203,2,4:46.0,Turnover by R. Westbrook (lost ball; steal by T. Craig),,42,46
204,2,4:42.0,,T. Craig misses 2-pt layup from 1 ft,42,46
205,2,4:38.0,,Offensive rebound by W. Barton,42,46
206,2,4:38.0,,W. Barton makes 2-pt dunk from 1 ft,42,48
207,2,4:32.0,Shooting foul by M. Beasley (drawn by R. Westbrook),,42,48
208,2,4:32.0,R. Westbrook misses free throw 1 of 2,,42,48
209,2,4:32.0,Offensive rebound by Team,,42,48
210,2,4:32.0,R. Westbrook misses free throw 2 of 2,,42,48
211,2,4:29.0,,Defensive rebound by M. Beasley,42,48
212,2,4:15.0,,N. Jokić misses 2-pt jump shot from 10 ft,42,48
213,2,4:14.0,,Offensive rebound by Team,42,48
214,2,4:14.0,Loose ball foul by S. Adams (drawn by N. Jokić),,42,48
215,2,4:05.0,,N. Jokić misses 3-pt jump shot from 25 ft,42,48
216,2,4:04.0,Defensive rebound by J. Grant,,42,48
217,2,3:52.0,Turnover by S. Adams (bad pass; steal by T. Craig),,42,48
218,2,3:47.0,,T. Craig misses 2-pt layup from 1 ft,42,48
219,2,3:44.0,Defensive rebound by J. Grant,,42,48
220,2,3:38.0,J. Grant makes 2-pt layup from 3 ft (assist by R. Westbrook),,44,48
221,2,3:28.0,,W. Barton makes 2-pt layup from 3 ft,44,50
222,2,3:20.0,P. George misses 3-pt jump shot from 23 ft,,44,50
223,2,3:19.0,,Defensive rebound by N. Jokić,44,50
224,2,3:10.0,,J. Murray makes 2-pt dunk from 1 ft (assist by N. Jokić),44,52
225,2,3:10.0,Oklahoma City full timeout,,44,52
226,2,2:56.0,S. Adams misses 2-pt layup from 1 ft,,44,52
227,2,2:54.0,Offensive rebound by S. Adams,,44,52
228,2,2:54.0,S. Adams makes 2-pt layup at rim,,46,52
229,2,2:47.0,,Offensive foul by T. Craig (drawn by P. George),46,52
230,2,2:47.0,,Turnover by T. Craig (offensive foul),46,52
231,2,2:32.0,P. George makes 2-pt dunk from 1 ft (assist by R. Westbrook),,48,52
232,2,2:16.0,,N. Jokić makes 2-pt jump shot from 10 ft (assist by W. Barton),48,54
233,2,2:04.0,Shooting foul by T. Craig (drawn by S. Adams),,48,54
234,2,2:04.0,S. Adams misses free throw 1 of 2,,48,54
235,2,2:04.0,Offensive rebound by Team,,48,54
236,2,2:04.0,,M. Plumlee enters the game for T. Craig,48,54
237,2,2:04.0,S. Adams makes free throw 2 of 2,,49,54
238,2,1:44.0,,N. Jokić misses 2-pt jump shot from 6 ft,49,54
239,2,1:42.0,Defensive rebound by J. Grant,,49,54
240,2,1:42.0,,G. Harris enters the game for M. Beasley,49,54
241,2,1:26.0,R. Westbrook misses 2-pt layup from 2 ft,,49,54
242,2,1:24.0,,Defensive rebound by J. Murray,49,54
243,2,1:17.0,,J. Murray makes 2-pt jump shot from 22 ft,49,56
244,2,1:09.0,P. George misses 3-pt jump shot from 26 ft,,49,56
245,2,1:06.0,,Defensive rebound by M. Plumlee,49,56
246,2,0:56.0,,N. Jokić makes 3-pt jump shot from 23 ft (assist by M. Plumlee),49,59
247,2,0:45.0,S. Adams misses 2-pt hook shot from 3 ft,,49,59
248,2,0:45.0,Offensive rebound by R. Westbrook,,49,59
249,2,0:45.0,R. Westbrook makes 2-pt layup at rim,,51,59
250,2,0:32.0,,W. Barton makes 2-pt jump shot from 7 ft,51,61
251,2,0:28.0,R. Westbrook misses 2-pt jump shot from 11 ft,,51,61
252,2,0:25.0,,Defensive rebound by N. Jokić,51,61
253,2,0:03.0,,N. Jokić makes 3-pt jump shot from 26 ft (assist by J. Murray),51,64
254,2,0:00.0,P. George misses 3-pt jump shot from 49 ft,,51,64
255,2,0:00.0,Offensive rebound by Team,,51,64
256,3,11:52.0,,Personal foul by T. Ferguson (drawn by P. Millsap),51,64
257,3,11:40.0,,N. Jokić misses 2-pt hook shot from 5 ft,51,64
258,3,11:37.0,Defensive rebound by R. Westbrook,,51,64
259,3,11:25.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by J. Grant),,54,64
260,3,11:02.0,,N. Jokić misses 2-pt hook shot from 2 ft,54,64
261,3,11:00.0,Defensive rebound by S. Adams,,54,64
262,3,10:53.0,P. George makes 3-pt jump shot from 25 ft (assist by J. Grant),,57,64
263,3,10:50.0,,Denver full timeout,57,64
264,3,10:43.0,,Turnover by P. Millsap (out of bounds lost ball),57,64
265,3,10:29.0,J. Grant makes 2-pt dunk from 1 ft (assist by S. Adams),,59,64
266,3,10:09.0,,Personal foul by S. Adams (drawn by N. Jokić),59,64
267,3,10:03.0,,M. Beasley makes 2-pt jump shot from 10 ft (assist by N. Jokić),59,66
268,3,9:43.0,P. George misses 2-pt jump shot from 11 ft,,59,66
269,3,9:41.0,,Defensive rebound by P. Millsap,59,66
270,3,9:32.0,,P. Millsap makes 2-pt layup from 1 ft (assist by M. Beasley),59,68
271,3,9:16.0,Turnover by R. Westbrook (bad pass; steal by M. Beasley),,59,68
272,3,9:02.0,,J. Murray misses 2-pt layup from 2 ft,59,68
273,3,8:57.0,,Offensive rebound by N. Jokić,59,68
274,3,8:56.0,,N. Jokić misses 2-pt layup from 2 ft,59,68
275,3,8:56.0,Defensive rebound by R. Westbrook,,59,68
276,3,8:49.0,J. Grant makes 3-pt jump shot from 22 ft (assist by R. Westbrook),,62,68
277,3,8:29.0,,W. Barton misses 2-pt jump shot from 14 ft,62,68
278,3,8:27.0,Defensive rebound by P. George,,62,68
279,3,8:21.0,P. George misses 3-pt jump shot from 25 ft,,62,68
280,3,8:16.0,Offensive rebound by R. Westbrook,,62,68
281,3,8:10.0,P. George misses 2-pt layup from 3 ft,,62,68
282,3,8:07.0,,Defensive rebound by W. Barton,62,68
283,3,7:58.0,,M. Beasley makes 3-pt jump shot from 24 ft (assist by W. Barton),62,71
284,3,7:40.0,Personal foul by W. Barton (drawn by J. Grant),,62,71
285,3,7:38.0,Personal foul by N. Jokić (drawn by R. Westbrook),,62,71
286,3,7:25.0,P. George misses 2-pt jump shot from 7 ft,,62,71
287,3,7:24.0,Offensive rebound by S. Adams,,62,71
288,3,7:19.0,S. Adams misses 2-pt layup from 2 ft,,62,71
289,3,7:18.0,,Defensive rebound by N. Jokić,62,71
290,3,7:08.0,,Turnover by M. Beasley (traveling),62,71
291,3,6:54.0,T. Ferguson makes 2-pt layup from 1 ft (assist by R. Westbrook),,64,71
292,3,6:44.0,,N. Jokić misses 3-pt jump shot from 25 ft,64,71
293,3,6:42.0,Defensive rebound by R. Westbrook,,64,71
294,3,6:36.0,J. Grant misses 2-pt layup from 1 ft,,64,71
295,3,6:36.0,,Defensive rebound by Team,64,71
296,3,6:26.0,,Personal foul by P. George (drawn by W. Barton),64,71
297,3,6:21.0,,Turnover by W. Barton (out of bounds lost ball),64,71
298,3,6:15.0,R. Westbrook misses 3-pt jump shot from 26 ft,,64,71
299,3,6:13.0,,Defensive rebound by M. Beasley,64,71
300,3,5:56.0,,P. Millsap misses 2-pt jump shot from 9 ft,64,71
301,3,5:55.0,,Offensive rebound by Team,64,71
302,3,5:55.0,,N. Jokić makes 2-pt layup from 3 ft,64,73
303,3,5:55.0,Loose ball foul by R. Westbrook (drawn by N. Jokić),,64,73
304,3,5:55.0,D. Schröder enters the game for P. George,,64,73
305,3,5:55.0,,M. Plumlee enters the game for P. Millsap,64,73
306,3,5:55.0,,N. Jokić makes free throw 1 of 1,64,74
307,3,5:43.0,J. Grant makes 2-pt layup from 3 ft (assist by D. Schröder),,66,74
308,3,5:43.0,Shooting foul by M. Beasley (drawn by J. Grant),,66,74
309,3,5:43.0,J. Grant makes free throw 1 of 1,,67,74
310,3,5:34.0,,W. Barton makes 2-pt layup from 4 ft,67,76
311,3,5:21.0,T. Ferguson misses 3-pt jump shot from 25 ft,,67,76
312,3,5:19.0,,Defensive rebound by Team,67,76
313,3,5:05.0,,J. Murray misses 3-pt jump shot from 24 ft,67,76
314,3,5:02.0,Defensive rebound by R. Westbrook,,67,76
315,3,4:59.0,Offensive foul by R. Westbrook (drawn by M. Beasley),,67,76
316,3,4:59.0,Turnover by R. Westbrook (offensive foul),,67,76
317,3,4:49.0,,N. Jokić misses 2-pt jump shot from 15 ft,67,76
318,3,4:45.0,Defensive rebound by D. Schröder,,67,76
319,3,4:39.0,D. Schröder misses 2-pt jump shot from 17 ft,,67,76
320,3,4:35.0,,Defensive rebound by N. Jokić,67,76
321,3,4:29.0,,N. Jokić makes 2-pt layup from 3 ft,67,78
322,3,4:17.0,J. Grant makes 2-pt jump shot from 7 ft (assist by R. Westbrook),,69,78
323,3,4:07.0,,W. Barton makes 3-pt jump shot from 25 ft (assist by J. Murray),69,81
324,3,3:53.0,D. Schröder misses 2-pt jump shot from 10 ft,,69,81
325,3,3:52.0,,Defensive rebound by N. Jokić,69,81
326,3,3:39.0,,J. Murray makes 3-pt jump shot from 23 ft (assist by N. Jokić),69,84
327,3,3:27.0,R. Westbrook makes 2-pt layup from 2 ft,,71,84
328,3,3:13.0,,N. Jokić makes 3-pt jump shot from 24 ft (assist by W. Barton),71,87
329,3,3:05.0,Offensive foul by S. Adams (drawn by M. Beasley),,71,87
330,3,3:05.0,Turnover by S. Adams (offensive foul),,71,87
331,3,3:05.0,P. George enters the game for T. Ferguson,,71,87
332,3,3:05.0,A. Nader enters the game for R. Westbrook,,71,87
333,3,3:05.0,,G. Harris enters the game for M. Beasley,71,87
334,3,3:05.0,,M. Morris enters the game for J. Murray,71,87
335,3,2:58.0,,W. Barton misses 3-pt jump shot from 25 ft,71,87
336,3,2:55.0,Defensive rebound by P. George,,71,87
337,3,2:46.0,J. Grant makes 2-pt jump shot from 24 ft (assist by P. George),,73,87
338,3,2:19.0,,N. Jokić misses 2-pt jump shot from 13 ft,73,87
339,3,2:17.0,Defensive rebound by P. George,,73,87
340,3,2:13.0,Personal foul by W. Barton (drawn by P. George),,73,87
341,3,2:13.0,Oklahoma City full timeout,,73,87
342,3,2:13.0,N. Noel enters the game for S. Adams,,73,87
343,3,2:13.0,,P. Millsap enters the game for W. Barton,73,87
344,3,2:13.0,,I. Thomas enters the game for N. Jokić,73,87
345,3,2:07.0,Offensive foul by N. Noel (drawn by P. Millsap),,73,87
346,3,2:07.0,Turnover by N. Noel (offensive foul),,73,87
347,3,1:57.0,,Personal foul by P. George (drawn by G. Harris),73,87
348,3,1:57.0,,G. Harris makes free throw 1 of 2,73,88
349,3,1:57.0,,G. Harris makes free throw 2 of 2,73,89
350,3,1:44.0,D. Schröder misses 3-pt jump shot from 25 ft,,73,89
351,3,1:43.0,,Defensive rebound by Team,73,89
352,3,1:22.0,,M. Plumlee misses 2-pt hook shot from 6 ft,73,89
353,3,1:19.0,Defensive rebound by N. Noel,,73,89
354,3,1:10.0,Turnover by N. Noel (lost ball; steal by M. Morris),,73,89
355,3,1:01.0,,Turnover by G. Harris (bad pass; steal by N. Noel),73,89
356,3,0:56.0,D. Schröder misses 2-pt layup from 2 ft,,73,89
357,3,0:53.0,,Defensive rebound by P. Millsap,73,89
358,3,0:35.0,,P. Millsap makes 2-pt layup from 2 ft (assist by M. Morris),73,91
359,3,0:28.0,P. George misses 3-pt jump shot from 26 ft,,73,91
360,3,0:24.0,Offensive rebound by J. Grant,,73,91
361,3,0:23.0,A. Nader makes 2-pt layup from 2 ft (assist by J. Grant),,75,91
362,3,0:23.0,Shooting foul by P. Millsap (drawn by A. Nader),,75,91
363,3,0:23.0,A. Nader misses free throw 1 of 1,,75,91
364,3,0:21.0,,Defensive rebound by M. Plumlee,75,91
365,3,0:02.0,,Turnover by I. Thomas (bad pass; steal by P. George),75,91
366,3,0:00.0,P. George makes 3-pt jump shot from 45 ft,,78,91
367,4,11:51.0,D. Schröder makes 2-pt jump shot from 15 ft (assist by P. George),,80,91
368,4,11:40.0,,Personal foul by N. Noel (drawn by M. Plumlee),80,91
369,4,11:25.0,,M. Morris makes 2-pt jump shot from 12 ft (assist by I. Thomas),80,93
370,4,11:11.0,Shooting foul by T. Craig (drawn by P. George),,80,93
371,4,11:11.0,P. George makes free throw 1 of 2,,81,93
372,4,11:11.0,R. Felton enters the game for A. Nader,,81,93
373,4,11:11.0,P. George makes free throw 2 of 2,,82,93
374,4,10:54.0,,Personal foul by N. Noel (drawn by M. Plumlee),82,93
375,4,10:40.0,,M. Morris misses 3-pt jump shot from 24 ft,82,93
376,4,10:37.0,,Offensive rebound by M. Plumlee,82,93
377,4,10:26.0,,T. Craig misses 2-pt dunk from 1 ft,82,93
378,4,10:22.0,Defensive rebound by P. George,,82,93
379,4,10:15.0,D. Schröder misses 3-pt jump shot from 25 ft,,82,93
380,4,10:12.0,,Defensive rebound by T. Craig,82,93
381,4,10:10.0,,M. Morris misses 2-pt layup from 2 ft,82,93
382,4,10:10.0,Defensive rebound by M. Morris,,82,93
383,4,10:04.0,D. Schröder misses 3-pt jump shot from 26 ft,,82,93
384,4,10:00.0,,Defensive rebound by T. Craig,82,93
385,4,9:46.0,,Personal foul by R. Felton (drawn by G. Harris),82,93
