,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHARLOTTE_ACTION,MILWAUKEE_SCORE,CHARLOTTE_SCORE
102,2,11:34.0,P. Connaughton misses free throw 2 of 3,,36,32
103,2,11:34.0,P. Connaughton makes free throw 3 of 3,,37,32
104,2,11:17.0,,T. Parker misses 2-pt jump shot from 20 ft,37,32
105,2,11:14.0,Defensive rebound by G. Antetokounmpo,,37,32
106,2,10:56.0,B. Lopez misses 3-pt jump shot from 25 ft,,37,32
107,2,10:53.0,,Defensive rebound by N. Batum,37,32
108,2,10:45.0,,M. Monk misses 2-pt jump shot from 6 ft,37,32
109,2,10:45.0,,Offensive rebound by C. Zeller,37,32
110,2,10:45.0,,C. Zeller makes 2-pt layup at rim,37,34
111,2,10:32.0,M. Dellavedova misses 3-pt jump shot from 23 ft,,37,34
112,2,10:27.0,,Defensive rebound by T. Parker,37,34
113,2,10:27.0,,T. Parker misses 2-pt jump shot from 18 ft,37,34
114,2,10:22.0,Defensive rebound by G. Antetokounmpo,,37,34
115,2,10:02.0,B. Lopez makes 2-pt jump shot from 7 ft (assist by M. Dellavedova),,39,34
116,2,9:43.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by T. Parker),39,36
117,2,9:27.0,T. Snell makes 3-pt jump shot from 26 ft (assist by P. Connaughton),,42,36
118,2,9:08.0,,Offensive foul by C. Zeller (drawn by T. Snell),42,36
119,2,9:08.0,,Turnover by C. Zeller (offensive foul),42,36
120,2,9:08.0,M. Brogdon enters the game for M. Dellavedova,,42,36
121,2,9:08.0,S. Brown enters the game for T. Snell,,42,36
122,2,9:08.0,,K. Walker enters the game for T. Parker,42,36
123,2,9:08.0,P. Connaughton misses 3-pt jump shot from 28 ft,,42,36
124,2,8:49.0,,Defensive rebound by C. Zeller,42,36
125,2,8:41.0,,Shooting foul by P. Connaughton (drawn by M. Bridges),42,36
126,2,8:41.0,,M. Bridges misses free throw 1 of 2,42,36
127,2,8:41.0,,Offensive rebound by Team,42,36
128,2,8:41.0,,F. Kaminsky enters the game for C. Zeller,42,36
129,2,8:41.0,,M. Bridges makes free throw 2 of 2,42,37
130,2,8:32.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by M. Bridges),,42,37
131,2,8:28.0,,Defensive rebound by F. Kaminsky,42,37
132,2,8:28.0,,Shooting foul by S. Brown (drawn by M. Bridges),42,37
133,2,8:28.0,,M. Bridges makes free throw 1 of 2,42,38
134,2,8:28.0,,M. Bridges makes free throw 2 of 2,42,39
135,2,8:13.0,M. Brogdon misses 2-pt layup from 7 ft (block by M. Bridges),,42,39
136,2,8:09.0,,Defensive rebound by M. Monk,42,39
137,2,8:04.0,,F. Kaminsky misses 3-pt jump shot from 23 ft,42,39
138,2,8:01.0,Defensive rebound by G. Antetokounmpo,,42,39
139,2,7:57.0,P. Connaughton makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,45,39
140,2,7:56.0,,Charlotte full timeout,45,39
141,2,7:56.0,T. Maker enters the game for B. Lopez,,45,39
142,2,7:56.0,,M. Williams enters the game for M. Bridges,45,39
143,2,7:33.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by F. Kaminsky),45,42
144,2,7:17.0,G. Antetokounmpo makes 2-pt layup from 3 ft (assist by M. Brogdon),,47,42
145,2,7:06.0,,Shooting foul by T. Maker (drawn by K. Walker),47,42
146,2,7:06.0,,K. Walker misses free throw 1 of 2,47,42
147,2,7:06.0,,Offensive rebound by Team,47,42
148,2,7:06.0,,K. Walker makes free throw 2 of 2,47,43
149,2,6:53.0,T. Maker misses 3-pt jump shot from 26 ft,,47,43
150,2,6:49.0,Offensive rebound by P. Connaughton,,47,43
151,2,6:42.0,M. Brogdon misses 2-pt jump shot from 20 ft,,47,43
152,2,6:35.0,Offensive rebound by P. Connaughton,,47,43
153,2,6:34.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,47,43
154,2,6:34.0,,Defensive rebound by M. Williams,47,43
155,2,6:27.0,,M. Monk makes 2-pt layup from 1 ft,47,45
156,2,6:16.0,Personal foul by K. Walker (drawn by T. Maker),,47,45
157,2,6:16.0,E. Bledsoe enters the game for P. Connaughton,,47,45
158,2,6:16.0,K. Middleton enters the game for T. Maker,,47,45
159,2,6:16.0,,J. Lamb enters the game for N. Batum,47,45
160,2,6:10.0,G. Antetokounmpo misses 2-pt dunk from 2 ft,,47,45
161,2,6:07.0,,Defensive rebound by J. Lamb,47,45
162,2,5:52.0,,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by K. Walker),47,48
163,2,5:41.0,Turnover by E. Bledsoe (lost ball; steal by J. Lamb),,47,48
164,2,5:33.0,,J. Lamb misses 2-pt jump shot from 4 ft,47,48
165,2,5:30.0,Defensive rebound by M. Brogdon,,47,48
166,2,5:21.0,Turnover by K. Middleton (bad pass; steal by K. Walker),,47,48
167,2,5:14.0,,Turnover by M. Williams (lost ball; steal by M. Brogdon),47,48
168,2,5:07.0,M. Brogdon misses 2-pt jump shot from 10 ft,,47,48
169,2,5:05.0,,Defensive rebound by F. Kaminsky,47,48
170,2,4:49.0,,Turnover by F. Kaminsky (lost ball; steal by K. Middleton),47,48
171,2,4:43.0,M. Brogdon misses 3-pt jump shot from 24 ft,,47,48
172,2,4:38.0,,Defensive rebound by K. Walker,47,48
173,2,4:34.0,,K. Walker makes 2-pt layup from 2 ft,47,50
174,2,4:34.0,Milwaukee full timeout,,47,50
175,2,4:34.0,B. Lopez enters the game for G. Antetokounmpo,,47,50
176,2,4:34.0,,M. Kidd-Gilchrist enters the game for F. Kaminsky,47,50
177,2,4:34.0,,T. Parker enters the game for K. Walker,47,50
178,2,4:16.0,K. Middleton misses 3-pt jump shot from 23 ft,,47,50
179,2,4:14.0,Offensive rebound by S. Brown,,47,50
180,2,4:14.0,S. Brown makes 2-pt layup from 1 ft,,49,50
181,2,4:14.0,Shooting foul by M. Kidd-Gilchrist (drawn by S. Brown),,49,50
182,2,4:14.0,S. Brown misses free throw 1 of 1,,49,50
183,2,4:14.0,,Defensive rebound by J. Lamb,49,50
184,2,4:01.0,,M. Monk makes 3-pt jump shot from 27 ft (assist by T. Parker),49,53
185,2,3:48.0,Turnover by M. Brogdon (3 sec),,49,53
186,2,3:39.0,,M. Monk misses 2-pt jump shot from 20 ft,49,53
187,2,3:32.0,Defensive rebound by K. Middleton,,49,53
188,2,3:26.0,Turnover by S. Brown (traveling),,49,53
189,2,3:09.0,,M. Monk misses 2-pt layup from 2 ft,49,53
190,2,3:07.0,Defensive rebound by B. Lopez,,49,53
191,2,3:01.0,Turnover by E. Bledsoe (lost ball; steal by M. Kidd-Gilchrist),,49,53
192,2,2:49.0,,J. Lamb makes 2-pt layup from 4 ft,49,55
193,2,2:37.0,Personal foul by J. Lamb (drawn by E. Bledsoe),,49,55
194,2,2:37.0,G. Antetokounmpo enters the game for M. Brogdon,,49,55
195,2,2:37.0,P. Connaughton enters the game for S. Brown,,49,55
196,2,2:37.0,,K. Walker enters the game for M. Monk,49,55
197,2,2:30.0,Turnover by E. Bledsoe (bad pass; steal by T. Parker),,49,55
198,2,2:14.0,,Turnover by J. Lamb (bad pass; steal by K. Middleton),49,55
199,2,2:09.0,K. Middleton misses 2-pt layup from 2 ft (block by M. Kidd-Gilchrist),,49,55
200,2,2:05.0,,Defensive rebound by K. Walker,49,55
201,2,2:05.0,,Shooting foul by B. Lopez (drawn by J. Lamb),49,55
202,2,2:05.0,,J. Lamb makes free throw 1 of 2,49,56
203,2,2:05.0,,J. Lamb makes free throw 2 of 2,49,57
204,2,1:56.0,E. Bledsoe makes 2-pt layup from 2 ft,,51,57
205,2,1:56.0,Shooting foul by M. Williams (drawn by E. Bledsoe),,51,57
206,2,1:56.0,E. Bledsoe makes free throw 1 of 1,,52,57
207,2,1:45.0,,Personal foul by E. Bledsoe (drawn by K. Walker),52,57
208,2,1:45.0,,K. Walker makes free throw 1 of 2,52,58
209,2,1:45.0,,K. Walker makes free throw 2 of 2,52,59
210,2,1:22.0,Turnover by E. Bledsoe (lost ball; steal by K. Walker),,52,59
211,2,1:01.0,,M. Williams misses 2-pt jump shot from 19 ft,52,59
212,2,0:58.0,Defensive rebound by B. Lopez,,52,59
213,2,0:51.0,P. Connaughton misses 3-pt jump shot from 25 ft,,52,59
214,2,0:48.0,,Defensive rebound by M. Williams,52,59
215,2,0:40.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by T. Parker),52,62
216,2,0:33.0,E. Bledsoe misses 3-pt jump shot from 26 ft,,52,62
217,2,0:30.0,,Defensive rebound by M. Kidd-Gilchrist,52,62
218,2,0:12.0,,M. Williams misses 2-pt jump shot from 7 ft,52,62
219,2,0:09.0,,Offensive rebound by M. Kidd-Gilchrist,52,62
220,2,0:07.0,,T. Parker makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),52,65
221,2,0:00.0,K. Middleton misses 2-pt jump shot from 9 ft,,52,65
222,2,0:00.0,Offensive rebound by Team,,52,65
223,3,11:48.0,,Turnover by N. Batum (bad pass; steal by M. Brogdon),52,65
224,3,11:43.0,Turnover by K. Middleton (bad pass; steal by M. Williams),,52,65
225,3,11:36.0,,C. Zeller makes 2-pt layup from 1 ft,52,67
226,3,11:17.0,M. Brogdon misses 3-pt jump shot from 26 ft,,52,67
227,3,11:13.0,,Defensive rebound by C. Zeller,52,67
228,3,11:01.0,,M. Williams misses 3-pt jump shot from 25 ft,52,67
229,3,10:58.0,Defensive rebound by M. Brogdon,,52,67
230,3,10:52.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,52,67
231,3,10:49.0,,Defensive rebound by C. Zeller,52,67
232,3,10:31.0,,J. Lamb makes 2-pt jump shot from 7 ft (assist by K. Walker),52,69
233,3,10:21.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,52,69
234,3,10:19.0,,Defensive rebound by J. Lamb,52,69
235,3,10:13.0,,K. Walker misses 3-pt jump shot from 22 ft,52,69
236,3,10:13.0,Defensive rebound by Team,,52,69
237,3,9:53.0,Turnover by K. Middleton (lost ball; steal by J. Lamb),,52,69
238,3,9:39.0,,J. Lamb makes 2-pt jump shot from 7 ft,52,71
239,3,9:39.0,Milwaukee full timeout,,52,71
240,3,9:39.0,P. Connaughton enters the game for B. Lopez,,52,71
241,3,9:23.0,K. Middleton misses 2-pt layup from 2 ft (block by M. Williams),,52,71
242,3,9:17.0,,Defensive rebound by K. Walker,52,71
243,3,9:05.0,,J. Lamb makes 3-pt jump shot from 27 ft (assist by N. Batum),52,74
244,3,8:49.0,Personal foul by N. Batum (drawn by M. Brogdon),,52,74
245,3,8:49.0,,M. Kidd-Gilchrist enters the game for M. Williams,52,74
246,3,8:45.0,Turnover by G. Antetokounmpo (lost ball),,52,74
247,3,8:45.0,Loose ball foul by G. Antetokounmpo (drawn by K. Walker),,52,74
248,3,8:29.0,,M. Kidd-Gilchrist makes 3-pt jump shot from 23 ft (assist by K. Walker),52,77
249,3,8:20.0,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),,55,77
250,3,8:04.0,,Personal foul by M. Brogdon (drawn by N. Batum),55,77
251,3,7:54.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by J. Lamb),55,79
252,3,7:42.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by K. Middleton),,57,79
253,3,7:42.0,Shooting foul by C. Zeller (drawn by G. Antetokounmpo),,57,79
254,3,7:42.0,G. Antetokounmpo misses free throw 1 of 1,,57,79
255,3,7:39.0,,Defensive rebound by C. Zeller,57,79
256,3,7:24.0,,Offensive foul by M. Kidd-Gilchrist (drawn by E. Bledsoe),57,79
257,3,7:24.0,,Turnover by M. Kidd-Gilchrist (offensive foul),57,79
258,3,7:24.0,,M. Bridges enters the game for C. Zeller,57,79
259,3,7:12.0,Personal foul by M. Kidd-Gilchrist (drawn by G. Antetokounmpo),,57,79
260,3,7:07.0,K. Middleton misses 3-pt jump shot from 26 ft,,57,79
261,3,7:05.0,Offensive rebound by G. Antetokounmpo,,57,79
262,3,7:01.0,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,60,79
263,3,6:37.0,,M. Bridges misses 3-pt jump shot from 25 ft (block by G. Antetokounmpo),60,79
264,3,6:34.0,Defensive rebound by P. Connaughton,,60,79
265,3,6:30.0,E. Bledsoe misses 2-pt layup from 2 ft,,60,79
266,3,6:30.0,,Defensive rebound by M. Kidd-Gilchrist,60,79
267,3,6:21.0,,M. Bridges misses 2-pt layup from 4 ft,60,79
268,3,6:19.0,Defensive rebound by M. Brogdon,,60,79
269,3,6:06.0,E. Bledsoe misses 3-pt jump shot from 22 ft,,60,79
270,3,6:03.0,,Defensive rebound by M. Bridges,60,79
271,3,5:44.0,,K. Walker makes 3-pt jump shot from 26 ft,60,82
272,3,5:33.0,M. Brogdon misses 3-pt jump shot from 24 ft,,60,82
273,3,5:28.0,,Defensive rebound by M. Kidd-Gilchrist,60,82
274,3,5:21.0,,Shooting foul by E. Bledsoe (drawn by K. Walker),60,82
275,3,5:21.0,,K. Walker makes free throw 1 of 2,60,83
276,3,5:21.0,B. Lopez enters the game for G. Antetokounmpo,,60,83
277,3,5:21.0,,M. Williams enters the game for M. Kidd-Gilchrist,60,83
278,3,5:21.0,,K. Walker makes free throw 2 of 2,60,84
279,3,4:59.0,B. Lopez makes 2-pt dunk at rim (assist by K. Middleton),,62,84
280,3,4:44.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),62,87
281,3,4:32.0,Turnover by K. Middleton (bad pass),,62,87
282,3,4:32.0,Loose ball foul by K. Middleton (drawn by N. Batum),,62,87
283,3,4:15.0,,M. Bridges misses 3-pt jump shot from 26 ft,62,87
284,3,4:12.0,Defensive rebound by K. Middleton,,62,87
285,3,4:00.0,M. Brogdon makes 2-pt jump shot from 6 ft,,64,87
286,3,4:00.0,,Charlotte full timeout,64,87
287,3,4:00.0,G. Antetokounmpo enters the game for E. Bledsoe,,64,87
288,3,4:00.0,D. DiVincenzo enters the game for P. Connaughton,,64,87
289,3,4:00.0,,M. Monk enters the game for J. Lamb,64,87
290,3,4:00.0,,T. Parker enters the game for K. Walker,64,87
291,3,3:45.0,,N. Batum misses 3-pt jump shot from 26 ft,64,87
292,3,3:40.0,Defensive rebound by K. Middleton,,64,87
293,3,3:32.0,Shooting foul by M. Bridges (drawn by B. Lopez),,64,87
294,3,3:32.0,B. Lopez makes free throw 1 of 2,,65,87
295,3,3:32.0,B. Lopez makes free throw 2 of 2,,66,87
296,3,3:14.0,,M. Bridges makes 2-pt dunk from 2 ft (assist by M. Monk),66,89
297,3,3:09.0,Shooting foul by N. Batum (drawn by K. Middleton),,66,89
298,3,3:09.0,K. Middleton makes free throw 1 of 3,,67,89
299,3,3:09.0,K. Middleton makes free throw 2 of 3,,68,89
300,3,3:09.0,K. Middleton makes free throw 3 of 3,,69,89
301,3,2:57.0,,T. Parker misses 2-pt jump shot from 9 ft,69,89
302,3,2:54.0,Defensive rebound by B. Lopez,,69,89
303,3,2:49.0,D. DiVincenzo makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),,72,89
304,3,2:38.0,,Personal foul by D. DiVincenzo (drawn by M. Monk),72,89
305,3,2:38.0,,M. Monk makes free throw 1 of 2,72,90
306,3,2:38.0,,M. Monk makes free throw 2 of 2,72,91
307,3,2:25.0,Turnover by M. Brogdon (bad pass; steal by M. Monk),,72,91
308,3,2:10.0,,T. Parker misses 3-pt jump shot from 27 ft,72,91
309,3,2:04.0,Defensive rebound by K. Middleton,,72,91
310,3,2:01.0,G. Antetokounmpo makes 2-pt dunk from 1 ft (assist by M. Brogdon),,74,91
311,3,1:47.0,,M. Bridges misses 3-pt jump shot from 26 ft,74,91
312,3,1:43.0,Defensive rebound by G. Antetokounmpo,,74,91
313,3,1:32.0,B. Lopez makes 2-pt layup from 1 ft,,76,91
314,3,1:25.0,,Charlotte full timeout,76,91
315,3,1:25.0,,K. Walker enters the game for N. Batum,76,91
316,3,1:25.0,,C. Zeller enters the game for M. Bridges,76,91
317,3,1:13.0,,T. Parker makes 2-pt jump shot from 20 ft,76,93
318,3,1:02.0,K. Middleton misses 3-pt jump shot from 25 ft,,76,93
319,3,0:59.0,,Defensive rebound by M. Williams,76,93
320,3,0:53.0,,T. Parker misses 2-pt jump shot from 19 ft,76,93
321,3,0:50.0,Defensive rebound by G. Antetokounmpo,,76,93
322,3,0:45.0,B. Lopez misses 3-pt jump shot from 25 ft,,76,93
323,3,0:41.0,Offensive rebound by D. DiVincenzo,,76,93
324,3,0:41.0,D. DiVincenzo makes 2-pt layup at rim,,78,93
325,3,0:29.0,,Personal foul by K. Middleton (drawn by C. Zeller),78,93
326,3,0:29.0,,C. Zeller misses free throw 1 of 2,78,93
327,3,0:29.0,,Offensive rebound by Team,78,93
328,3,0:29.0,,M. Kidd-Gilchrist enters the game for T. Parker,78,93
329,3,0:29.0,,C. Zeller misses free throw 2 of 2,78,93
330,3,0:26.0,Defensive rebound by B. Lopez,,78,93
331,3,0:23.0,Personal foul by M. Williams (drawn by G. Antetokounmpo),,78,93
332,3,0:23.0,G. Antetokounmpo makes free throw 1 of 2,,79,93
333,3,0:23.0,,T. Parker enters the game for M. Kidd-Gilchrist,79,93
334,3,0:23.0,G. Antetokounmpo makes free throw 2 of 2,,80,93
335,3,0:00.0,,C. Zeller misses 2-pt layup from 3 ft (block by G. Antetokounmpo),80,93
336,3,0:00.0,,Offensive rebound by Team,80,93
337,4,11:52.0,Shooting foul by M. Kidd-Gilchrist (drawn by P. Connaughton),,80,93
338,4,11:52.0,P. Connaughton makes free throw 1 of 2,,81,93
339,4,11:52.0,P. Connaughton makes free throw 2 of 2,,82,93
340,4,11:40.0,,Turnover by K. Walker (bad pass; steal by E. Bledsoe),82,93
341,4,11:36.0,E. Bledsoe misses 2-pt layup from 2 ft,,82,93
342,4,11:35.0,,Defensive rebound by Team,82,93
343,4,11:28.0,,J. Lamb makes 2-pt jump shot from 2 ft,82,95
344,4,11:28.0,,Shooting foul by D. DiVincenzo (drawn by J. Lamb),82,95
345,4,11:28.0,,J. Lamb makes free throw 1 of 1,82,96
346,4,11:18.0,Turnover by P. Connaughton (lost ball),,82,96
347,4,11:18.0,Loose ball foul by P. Connaughton (drawn by M. Kidd-Gilchrist),,82,96
348,4,11:09.0,,J. Lamb misses 2-pt jump shot from 11 ft,82,96
349,4,11:05.0,Defensive rebound by G. Antetokounmpo,,82,96
350,4,10:45.0,B. Lopez misses 3-pt jump shot from 27 ft,,82,96
351,4,10:39.0,Offensive rebound by D. DiVincenzo,,82,96
352,4,10:37.0,E. Bledsoe misses 3-pt jump shot from 25 ft,,82,96
353,4,10:33.0,,Defensive rebound by C. Zeller,82,96
354,4,10:25.0,,M. Monk misses 2-pt layup from 6 ft (block by B. Lopez),82,96
355,4,10:22.0,,Offensive rebound by M. Kidd-Gilchrist,82,96
356,4,10:12.0,,J. Lamb misses 2-pt jump shot from 9 ft,82,96
357,4,10:10.0,Defensive rebound by G. Antetokounmpo,,82,96
358,4,9:58.0,Personal foul by C. Zeller (drawn by B. Lopez),,82,96
359,4,9:58.0,K. Middleton enters the game for B. Lopez,,82,96
360,4,9:58.0,,M. Williams enters the game for C. Zeller,82,96
361,4,9:43.0,Turnover by Team (shot clock),,82,96
362,4,9:31.0,,K. Walker misses 2-pt jump shot from 14 ft,82,96
363,4,9:28.0,Defensive rebound by G. Antetokounmpo,,82,96
364,4,9:13.0,Milwaukee full timeout,,82,96
365,4,9:13.0,M. Brogdon enters the game for D. DiVincenzo,,82,96
366,4,9:10.0,Shooting foul by M. Williams (drawn by G. Antetokounmpo),,82,96
367,4,9:10.0,G. Antetokounmpo makes free throw 1 of 2,,83,96
368,4,9:10.0,G. Antetokounmpo makes free throw 2 of 2,,84,96
369,4,8:49.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,84,96
370,4,8:45.0,Defensive rebound by K. Middleton,,84,96
