,QUARTER,TIME_REMAINING,MIAMI_ACTION,TORONTO_ACTION,MIAMI_SCORE,TORONTO_SCORE
50,1,6:18.0,D. Wade enters the game for G. Dragić,,12,13
51,1,6:07.0,D. Waiters misses 2-pt layup from 4 ft (block by D. Green),,12,13
52,1,6:04.0,,Defensive rebound by K. Lowry,12,13
53,1,6:03.0,,P. Siakam makes 2-pt dunk from 2 ft (assist by K. Lowry),12,15
54,1,5:45.0,K. Olynyk misses 3-pt jump shot from 24 ft,,12,15
55,1,5:41.0,,Defensive rebound by P. Siakam,12,15
56,1,5:33.0,,K. Leonard misses 2-pt layup from 2 ft,12,15
57,1,5:31.0,Defensive rebound by K. Olynyk,,12,15
58,1,5:21.0,Turnover by B. Adebayo (bad pass; steal by K. Leonard),,12,15
59,1,5:14.0,,Turnover by P. Siakam (lost ball; steal by J. Winslow),12,15
60,1,5:06.0,J. Winslow makes 2-pt jump shot from 8 ft,,14,15
61,1,5:06.0,Shooting foul by M. Gasol (drawn by J. Winslow),,14,15
62,1,5:06.0,J. Winslow misses free throw 1 of 1,,14,15
63,1,5:04.0,,Defensive rebound by M. Gasol,14,15
64,1,4:52.0,,K. Leonard makes 2-pt layup from 2 ft (assist by M. Gasol),14,17
65,1,4:41.0,Def 3 sec tech foul by Team,,14,17
66,1,4:41.0,K. Olynyk makes technical free throw,,15,17
67,1,4:41.0,R. McGruder enters the game for D. Waiters,,15,17
68,1,4:41.0,,F. VanVleet enters the game for K. Lowry,15,17
69,1,4:32.0,R. McGruder misses 2-pt layup from 6 ft,,15,17
70,1,4:28.0,Offensive rebound by B. Adebayo,,15,17
71,1,4:28.0,B. Adebayo misses 2-pt layup at rim,,15,17
72,1,4:27.0,,Defensive rebound by M. Gasol,15,17
73,1,4:17.0,,P. Siakam makes 3-pt jump shot from 24 ft (assist by M. Gasol),15,20
74,1,4:05.0,Shooting foul by K. Leonard (drawn by D. Wade),,15,20
75,1,4:05.0,D. Wade makes free throw 1 of 2,,16,20
76,1,4:05.0,J. Johnson enters the game for B. Adebayo,,16,20
77,1,4:05.0,H. Whiteside enters the game for K. Olynyk,,16,20
78,1,4:05.0,,N. Powell enters the game for K. Leonard,16,20
79,1,4:05.0,D. Wade makes free throw 2 of 2,,17,20
80,1,3:47.0,,F. VanVleet misses 2-pt layup from 2 ft,17,20
81,1,3:45.0,Defensive rebound by H. Whiteside,,17,20
82,1,3:34.0,Offensive foul by J. Winslow (drawn by M. Gasol),,17,20
83,1,3:34.0,Turnover by J. Winslow (offensive foul),,17,20
84,1,3:34.0,G. Dragić enters the game for J. Winslow,,17,20
85,1,3:23.0,,D. Green makes 3-pt jump shot from 23 ft (assist by F. VanVleet),17,23
86,1,3:09.0,D. Wade misses 2-pt layup from 2 ft,,17,23
87,1,3:07.0,,Defensive rebound by P. Siakam,17,23
88,1,3:03.0,,F. VanVleet misses 3-pt jump shot from 25 ft,17,23
89,1,2:59.0,Defensive rebound by G. Dragić,,17,23
90,1,2:43.0,Miami full timeout,,17,23
91,1,2:43.0,,O. Anunoby enters the game for M. Gasol,17,23
92,1,2:43.0,,S. Ibaka enters the game for D. Green,17,23
93,1,2:39.0,H. Whiteside makes 2-pt jump shot from 7 ft (assist by D. Wade),,19,23
94,1,2:23.0,,O. Anunoby misses 2-pt hook shot from 5 ft,19,23
95,1,2:20.0,Defensive rebound by G. Dragić,,19,23
96,1,2:18.0,H. Whiteside misses 2-pt layup from 3 ft (block by S. Ibaka),,19,23
97,1,2:17.0,Offensive rebound by Team,,19,23
98,1,2:17.0,Away from play foul by N. Powell (drawn by D. Wade),,19,23
99,1,2:17.0,D. Wade makes free throw 1 of 1,,20,23
100,1,2:09.0,D. Wade misses 2-pt jump shot from 20 ft,,20,23
101,1,2:07.0,,Defensive rebound by O. Anunoby,20,23
102,1,2:00.0,,S. Ibaka misses 2-pt jump shot from 16 ft,20,23
103,1,1:58.0,Defensive rebound by J. Johnson,,20,23
104,1,1:41.0,Shooting foul by O. Anunoby (drawn by J. Johnson),,20,23
105,1,1:41.0,J. Johnson makes free throw 1 of 2,,21,23
106,1,1:41.0,J. Johnson makes free throw 2 of 2,,22,23
107,1,1:26.0,,O. Anunoby misses 2-pt layup from 3 ft,22,23
108,1,1:24.0,,Offensive rebound by O. Anunoby,22,23
109,1,1:23.0,,Turnover by O. Anunoby (bad pass),22,23
110,1,1:11.0,D. Wade misses 2-pt layup from 3 ft,,22,23
111,1,1:09.0,,Defensive rebound by N. Powell,22,23
112,1,1:06.0,,Turnover by P. Siakam (out of bounds lost ball),22,23
113,1,0:53.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Johnson),,24,23
114,1,0:33.0,,Shooting foul by H. Whiteside (drawn by P. Siakam),24,23
115,1,0:33.0,,P. Siakam makes free throw 1 of 2,24,24
116,1,0:33.0,,P. Siakam makes free throw 2 of 2,24,25
117,1,0:14.0,G. Dragić misses 2-pt layup from 6 ft,,24,25
118,1,0:12.0,,Defensive rebound by P. Siakam,24,25
119,1,0:10.0,,Turnover by P. Siakam (lost ball; steal by J. Johnson),24,25
120,1,0:05.0,D. Wade makes 2-pt layup from 3 ft (assist by G. Dragić),,26,25
121,1,0:00.0,,F. VanVleet misses 3-pt jump shot from 26 ft,26,25
122,1,0:00.0,,Offensive rebound by Team,26,25
123,2,11:36.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by J. Johnson),,28,25
124,2,11:15.0,,S. Ibaka makes 2-pt jump shot from 8 ft,28,27
125,2,11:05.0,G. Dragić makes 2-pt jump shot from 10 ft,,30,27
126,2,10:50.0,,S. Ibaka makes 2-pt hook shot from 9 ft (assist by K. Lowry),30,29
127,2,10:34.0,H. Whiteside makes 2-pt hook shot from 5 ft (assist by G. Dragić),,32,29
128,2,10:24.0,,K. Leonard makes 2-pt jump shot from 7 ft,32,31
129,2,10:12.0,G. Dragić makes 2-pt jump shot from 6 ft,,34,31
130,2,9:54.0,,S. Ibaka misses 2-pt jump shot from 16 ft,34,31
131,2,9:53.0,Defensive rebound by H. Whiteside,,34,31
132,2,9:43.0,H. Whiteside makes 2-pt jump shot from 18 ft (assist by D. Wade),,36,31
133,2,9:29.0,,Personal foul by G. Dragić (drawn by K. Leonard),36,31
134,2,9:27.0,,F. VanVleet makes 3-pt jump shot from 26 ft (assist by K. Leonard),36,34
135,2,8:57.0,J. Johnson makes 2-pt jump shot from 18 ft,,38,34
136,2,8:43.0,,Turnover by S. Ibaka (out of bounds lost ball),38,34
137,2,8:29.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by J. Johnson),,40,34
138,2,8:28.0,,Toronto full timeout,40,34
139,2,8:10.0,,S. Ibaka misses 2-pt jump shot from 10 ft,40,34
140,2,8:07.0,Defensive rebound by R. McGruder,,40,34
141,2,7:59.0,R. McGruder misses 2-pt jump shot from 22 ft,,40,34
142,2,7:55.0,,Defensive rebound by S. Ibaka,40,34
143,2,7:44.0,,F. VanVleet misses 3-pt jump shot from 25 ft,40,34
144,2,7:42.0,Defensive rebound by J. Johnson,,40,34
145,2,7:34.0,G. Dragić misses 2-pt jump shot from 6 ft,,40,34
146,2,7:32.0,Offensive rebound by H. Whiteside,,40,34
147,2,7:21.0,Turnover by J. Johnson (bad pass; steal by O. Anunoby),,40,34
148,2,7:19.0,,Shooting foul by J. Johnson (drawn by K. Leonard),40,34
149,2,7:19.0,,K. Leonard makes free throw 1 of 2,40,35
150,2,7:19.0,D. Waiters enters the game for G. Dragić,,40,35
151,2,7:19.0,J. Winslow enters the game for D. Wade,,40,35
152,2,7:19.0,,D. Green enters the game for F. VanVleet,40,35
153,2,7:19.0,,K. Leonard makes free throw 2 of 2,40,36
154,2,6:56.0,D. Waiters makes 3-pt jump shot from 24 ft (assist by J. Johnson),,43,36
155,2,6:42.0,,S. Ibaka misses 2-pt jump shot from 14 ft,43,36
156,2,6:38.0,Defensive rebound by D. Waiters,,43,36
157,2,6:34.0,J. Johnson makes 2-pt layup from 1 ft (assist by D. Waiters),,45,36
158,2,6:19.0,,K. Lowry misses 3-pt jump shot from 25 ft,45,36
159,2,6:18.0,Defensive rebound by H. Whiteside,,45,36
160,2,5:55.0,H. Whiteside makes 2-pt jump shot from 5 ft (assist by J. Winslow),,47,36
161,2,5:45.0,,K. Leonard misses 3-pt jump shot from 25 ft,47,36
162,2,5:43.0,Defensive rebound by H. Whiteside,,47,36
163,2,5:29.0,D. Waiters misses 3-pt jump shot from 25 ft,,47,36
164,2,5:28.0,,Defensive rebound by K. Lowry,47,36
165,2,5:22.0,,S. Ibaka misses 3-pt jump shot from 25 ft,47,36
166,2,5:20.0,Defensive rebound by D. Waiters,,47,36
167,2,5:14.0,D. Waiters makes 2-pt layup from 1 ft,,49,36
168,2,5:11.0,,Toronto full timeout,49,36
169,2,5:11.0,D. Jones enters the game for J. Johnson,,49,36
170,2,5:11.0,,M. Gasol enters the game for O. Anunoby,49,36
171,2,5:11.0,,N. Powell enters the game for S. Ibaka,49,36
172,2,5:11.0,,P. Siakam enters the game for K. Leonard,49,36
173,2,4:54.0,,N. Powell makes 2-pt layup from 2 ft (assist by M. Gasol),49,38
174,2,4:54.0,Violation by Team (def goaltending),,49,38
175,2,4:41.0,D. Jones misses 2-pt layup from 2 ft,,49,38
176,2,4:39.0,,Defensive rebound by M. Gasol,49,38
177,2,4:35.0,,D. Green makes 3-pt jump shot from 26 ft,49,41
178,2,4:09.0,R. McGruder misses 2-pt layup from 2 ft (block by D. Green),,49,41
179,2,4:07.0,,Defensive rebound by D. Green,49,41
180,2,3:47.0,,N. Powell makes 2-pt dunk from 2 ft (assist by M. Gasol),49,43
181,2,3:46.0,Miami full timeout,,49,43
182,2,3:46.0,B. Adebayo enters the game for H. Whiteside,,49,43
183,2,3:26.0,D. Waiters misses 3-pt jump shot from 25 ft,,49,43
184,2,3:24.0,,Defensive rebound by K. Lowry,49,43
185,2,3:19.0,,D. Green misses 3-pt jump shot from 25 ft,49,43
186,2,3:16.0,Defensive rebound by R. McGruder,,49,43
187,2,3:10.0,J. Winslow misses 3-pt jump shot from 23 ft,,49,43
188,2,3:09.0,,Defensive rebound by Team,49,43
189,2,3:09.0,G. Dragić enters the game for R. McGruder,,49,43
190,2,2:51.0,,Personal foul by D. Jones (drawn by M. Gasol),49,43
191,2,2:37.0,,P. Siakam misses 3-pt jump shot from 23 ft,49,43
192,2,2:34.0,Defensive rebound by D. Waiters,,49,43
193,2,2:11.0,B. Adebayo misses 2-pt jump shot from 12 ft,,49,43
194,2,2:08.0,,Defensive rebound by N. Powell,49,43
195,2,1:58.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by D. Green),49,46
196,2,1:38.0,J. Winslow makes 3-pt jump shot from 23 ft (assist by D. Waiters),,52,46
197,2,1:28.0,,Shooting foul by D. Jones (drawn by N. Powell),52,46
198,2,1:28.0,,N. Powell makes free throw 1 of 2,52,47
199,2,1:28.0,D. Wade enters the game for D. Jones,,52,47
200,2,1:28.0,,N. Powell makes free throw 2 of 2,52,48
201,2,1:12.0,J. Winslow misses 3-pt jump shot from 23 ft,,52,48
202,2,1:10.0,,Defensive rebound by K. Lowry,52,48
203,2,1:06.0,,K. Lowry misses 3-pt jump shot from 25 ft,52,48
204,2,1:03.0,Defensive rebound by B. Adebayo,,52,48
205,2,1:02.0,Personal foul by D. Green (drawn by B. Adebayo),,52,48
206,2,0:53.0,J. Winslow makes 2-pt jump shot from 8 ft (assist by G. Dragić),,54,48
207,2,0:34.0,,M. Gasol misses 3-pt jump shot from 25 ft,54,48
208,2,0:32.0,Defensive rebound by J. Winslow,,54,48
209,2,0:28.0,D. Wade makes 3-pt jump shot from 25 ft (assist by J. Winslow),,57,48
210,2,0:07.0,,N. Powell makes 2-pt layup from 2 ft,57,50
211,2,0:00.0,J. Winslow misses 2-pt jump shot from 4 ft,,57,50
212,2,0:00.0,Offensive rebound by Team,,57,50
213,3,11:42.0,K. Olynyk misses 2-pt jump shot from 10 ft,,57,50
214,3,11:40.0,,Defensive rebound by K. Lowry,57,50
215,3,11:20.0,,M. Gasol makes 2-pt hook shot from 8 ft,57,52
216,3,11:02.0,J. Winslow makes 2-pt layup from 2 ft,,59,52
217,3,10:50.0,,P. Siakam makes 2-pt layup from 1 ft (assist by K. Lowry),59,54
218,3,10:38.0,B. Adebayo misses 2-pt jump shot from 11 ft,,59,54
219,3,10:35.0,,Defensive rebound by K. Leonard,59,54
220,3,10:28.0,,P. Siakam makes 3-pt jump shot from 25 ft (assist by M. Gasol),59,57
221,3,10:14.0,J. Winslow misses 2-pt jump shot from 7 ft,,59,57
222,3,10:14.0,,Defensive rebound by M. Gasol,59,57
223,3,10:06.0,,D. Green misses 3-pt jump shot from 24 ft,59,57
224,3,10:03.0,Defensive rebound by J. Winslow,,59,57
225,3,9:53.0,Shooting foul by M. Gasol (drawn by B. Adebayo),,59,57
226,3,9:53.0,B. Adebayo misses free throw 1 of 2,,59,57
227,3,9:53.0,Offensive rebound by Team,,59,57
228,3,9:53.0,B. Adebayo makes free throw 2 of 2,,60,57
229,3,9:38.0,,K. Lowry misses 2-pt jump shot from 21 ft,60,57
230,3,9:34.0,Defensive rebound by D. Waiters,,60,57
231,3,9:30.0,K. Olynyk misses 3-pt jump shot from 25 ft,,60,57
232,3,9:27.0,,Defensive rebound by M. Gasol,60,57
233,3,9:20.0,,Turnover by K. Lowry (bad pass; steal by B. Adebayo),60,57
234,3,9:13.0,Shooting foul by P. Siakam (drawn by J. Winslow),,60,57
235,3,9:13.0,J. Winslow makes free throw 1 of 2,,61,57
236,3,9:13.0,J. Winslow makes free throw 2 of 2,,62,57
237,3,8:53.0,,K. Leonard misses 2-pt jump shot from 15 ft,62,57
238,3,8:51.0,Defensive rebound by K. Olynyk,,62,57
239,3,8:39.0,B. Adebayo misses 2-pt jump shot from 9 ft,,62,57
240,3,8:35.0,,Defensive rebound by D. Green,62,57
241,3,8:30.0,,D. Green misses 3-pt jump shot from 25 ft,62,57
242,3,8:27.0,Defensive rebound by K. Olynyk,,62,57
243,3,8:20.0,J. Winslow misses 2-pt jump shot from 18 ft,,62,57
244,3,8:17.0,,Defensive rebound by M. Gasol,62,57
245,3,8:12.0,,K. Leonard misses 3-pt jump shot from 24 ft,62,57
246,3,8:09.0,Defensive rebound by J. Winslow,,62,57
247,3,7:48.0,D. Waiters makes 3-pt jump shot from 26 ft,,65,57
248,3,7:33.0,,K. Leonard makes 2-pt layup from 2 ft,65,59
249,3,7:19.0,J. Winslow makes 2-pt layup from 3 ft (assist by B. Adebayo),,67,59
250,3,6:57.0,,K. Lowry misses 2-pt layup from 2 ft,67,59
251,3,6:55.0,Defensive rebound by G. Dragić,,67,59
252,3,6:42.0,K. Olynyk misses 3-pt jump shot from 23 ft,,67,59
253,3,6:39.0,,Defensive rebound by P. Siakam,67,59
254,3,6:32.0,,D. Green makes 3-pt jump shot from 23 ft (assist by K. Leonard),67,62
255,3,6:08.0,Turnover by D. Waiters (bad pass; steal by K. Lowry),,67,62
256,3,6:05.0,,Shooting foul by G. Dragić (drawn by K. Lowry),67,62
257,3,6:05.0,,Toronto full timeout,67,62
258,3,6:05.0,,K. Lowry misses free throw 1 of 2,67,62
259,3,6:05.0,,Offensive rebound by Team,67,62
260,3,6:05.0,,K. Lowry makes free throw 2 of 2,67,63
261,3,5:49.0,J. Winslow misses 3-pt jump shot from 25 ft,,67,63
262,3,5:47.0,,Defensive rebound by M. Gasol,67,63
263,3,5:42.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by D. Green),67,66
264,3,5:24.0,Personal foul by K. Lowry (drawn by K. Olynyk),,67,66
265,3,5:24.0,D. Wade enters the game for G. Dragić,,67,66
266,3,5:18.0,D. Waiters misses 3-pt jump shot from 25 ft,,67,66
267,3,5:16.0,,Defensive rebound by M. Gasol,67,66
268,3,5:05.0,,P. Siakam misses 3-pt jump shot from 23 ft,67,66
269,3,5:02.0,Defensive rebound by D. Wade,,67,66
270,3,4:51.0,J. Winslow makes 2-pt jump shot from 3 ft (assist by D. Wade),,69,66
271,3,4:26.0,,M. Gasol makes 2-pt jump shot from 10 ft,69,68
272,3,4:04.0,D. Waiters makes 3-pt jump shot from 23 ft (assist by K. Olynyk),,72,68
273,3,3:51.0,,K. Lowry misses 3-pt jump shot from 24 ft,72,68
274,3,3:48.0,Defensive rebound by B. Adebayo,,72,68
275,3,3:37.0,D. Waiters misses 2-pt jump shot from 15 ft,,72,68
276,3,3:34.0,,Defensive rebound by K. Leonard,72,68
277,3,3:32.0,,Personal take foul by J. Winslow (drawn by K. Leonard),72,68
278,3,3:32.0,Miami full timeout,,72,68
279,3,3:32.0,J. Johnson enters the game for B. Adebayo,,72,68
280,3,3:32.0,H. Whiteside enters the game for K. Olynyk,,72,68
281,3,3:32.0,,F. VanVleet enters the game for K. Lowry,72,68
282,3,3:29.0,,Turnover by F. VanVleet (bad pass),72,68
283,3,3:18.0,D. Waiters misses 3-pt jump shot from 23 ft,,72,68
284,3,3:15.0,,Defensive rebound by D. Green,72,68
285,3,3:06.0,,K. Leonard makes 2-pt layup from 2 ft,72,70
286,3,3:06.0,,Shooting foul by H. Whiteside (drawn by K. Leonard),72,70
287,3,3:06.0,,N. Powell enters the game for P. Siakam,72,70
288,3,3:06.0,,K. Leonard makes free throw 1 of 1,72,71
289,3,2:53.0,Turnover by D. Wade (bad pass; steal by N. Powell),,72,71
290,3,2:50.0,,D. Green makes 2-pt dunk from 1 ft (assist by N. Powell),72,73
291,3,2:24.0,Turnover by J. Johnson (bad pass),,72,73
292,3,2:24.0,,S. Ibaka enters the game for M. Gasol,72,73
293,3,2:03.0,,S. Ibaka makes 2-pt jump shot from 3 ft (assist by K. Leonard),72,75
294,3,1:50.0,J. Johnson misses 2-pt jump shot from 3 ft,,72,75
295,3,1:45.0,Offensive rebound by J. Johnson,,72,75
296,3,1:36.0,J. Johnson makes 2-pt layup from 2 ft (assist by J. Winslow),,74,75
297,3,1:25.0,,Shooting foul by D. Wade (drawn by K. Leonard),74,75
298,3,1:25.0,,K. Leonard misses free throw 1 of 2,74,75
299,3,1:25.0,,Offensive rebound by Team,74,75
300,3,1:25.0,G. Dragić enters the game for D. Waiters,,74,75
301,3,1:25.0,R. McGruder enters the game for J. Winslow,,74,75
302,3,1:25.0,,O. Anunoby enters the game for D. Green,74,75
303,3,1:25.0,,K. Leonard misses free throw 2 of 2,74,75
304,3,1:23.0,Defensive rebound by R. McGruder,,74,75
305,3,1:06.0,R. McGruder makes 2-pt layup from 2 ft (assist by G. Dragić),,76,75
306,3,0:48.0,,O. Anunoby misses 3-pt jump shot from 22 ft,76,75
307,3,0:47.0,Defensive rebound by R. McGruder,,76,75
308,3,0:41.0,D. Wade makes 3-pt jump shot from 25 ft,,79,75
309,3,0:32.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by F. VanVleet),79,78
310,3,0:23.0,,Violation by Team (kicked ball),79,78
311,3,0:09.0,J. Johnson misses 2-pt layup from 5 ft,,79,78
312,3,0:05.0,Offensive rebound by H. Whiteside,,79,78
313,3,0:05.0,H. Whiteside misses 2-pt layup from 1 ft,,79,78
314,3,0:04.0,Offensive rebound by R. McGruder,,79,78
315,3,0:04.0,Shooting foul by S. Ibaka (drawn by R. McGruder),,79,78
316,3,0:04.0,R. McGruder misses free throw 1 of 2,,79,78
317,3,0:04.0,Offensive rebound by Team,,79,78
318,3,0:04.0,B. Adebayo enters the game for G. Dragić,,79,78
319,3,0:04.0,R. McGruder misses free throw 2 of 2,,79,78
320,3,0:03.0,,Defensive rebound by K. Leonard,79,78
321,3,0:00.0,,K. Leonard misses 3-pt jump shot from 24 ft,79,78
322,3,0:00.0,,Offensive rebound by Team,79,78
323,4,11:43.0,,F. VanVleet misses 3-pt jump shot from 25 ft,79,78
324,4,11:38.0,Defensive rebound by H. Whiteside,,79,78
325,4,11:14.0,J. Johnson makes 2-pt jump shot from 19 ft,,81,78
326,4,10:58.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by F. VanVleet),81,81
327,4,10:37.0,Turnover by G. Dragić (lost ball; steal by F. VanVleet),,81,81
328,4,10:36.0,,Clear path foul by D. Wade,81,81
329,4,10:36.0,,N. Powell makes clear path free throw 1 of 2,81,82
330,4,10:36.0,,N. Powell misses clear path free throw 2 of 2,81,82
331,4,10:36.0,,Offensive rebound by Team,81,82
332,4,10:27.0,,S. Ibaka makes 2-pt jump shot from 6 ft (assist by O. Anunoby),81,84
333,4,10:10.0,Personal foul by N. Powell (drawn by D. Wade),,81,84
334,4,10:04.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),,84,84
335,4,9:40.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by F. VanVleet),84,86
336,4,9:27.0,Personal foul by K. Lowry (drawn by R. McGruder),,84,86
337,4,9:21.0,J. Johnson makes 2-pt layup from 3 ft (assist by D. Wade),,86,86
338,4,9:07.0,,Turnover by O. Anunoby (bad pass),86,86
339,4,8:53.0,D. Wade makes 2-pt jump shot from 6 ft,,88,86
340,4,8:36.0,,K. Lowry misses 3-pt jump shot from 25 ft,88,86
341,4,8:34.0,,Offensive rebound by S. Ibaka,88,86
342,4,8:33.0,,S. Ibaka makes 2-pt hook shot from 7 ft,88,88
343,4,8:16.0,G. Dragić misses 3-pt jump shot from 26 ft,,88,88
344,4,8:13.0,,Defensive rebound by S. Ibaka,88,88
345,4,8:04.0,,S. Ibaka misses 2-pt hook shot from 2 ft,88,88
346,4,8:01.0,Defensive rebound by D. Wade,,88,88
347,4,7:48.0,D. Wade makes 3-pt jump shot from 25 ft,,91,88
348,4,7:27.0,,N. Powell makes 3-pt jump shot from 25 ft (assist by F. VanVleet),91,91
349,4,7:08.0,Shooting foul by S. Ibaka (drawn by J. Johnson),,91,91
350,4,7:08.0,J. Johnson makes free throw 1 of 2,,92,91
351,4,7:08.0,D. Waiters enters the game for D. Wade,,92,91
352,4,7:08.0,J. Johnson makes free throw 2 of 2,,93,91
353,4,6:57.0,,S. Ibaka misses 2-pt dunk from 2 ft (block by H. Whiteside),93,91
354,4,6:53.0,,Offensive rebound by S. Ibaka,93,91
355,4,6:52.0,,S. Ibaka misses 2-pt jump shot from 14 ft,93,91
356,4,6:50.0,Defensive rebound by H. Whiteside,,93,91
357,4,6:40.0,J. Johnson misses 3-pt jump shot from 26 ft,,93,91
358,4,6:38.0,,Defensive rebound by N. Powell,93,91
359,4,6:23.0,,O. Anunoby misses 3-pt jump shot from 24 ft (block by J. Johnson),93,91
360,4,6:20.0,Defensive rebound by H. Whiteside,,93,91
361,4,6:16.0,G. Dragić misses 2-pt layup from 2 ft (block by S. Ibaka),,93,91
362,4,6:16.0,Offensive rebound by Team,,93,91
363,4,6:16.0,,Toronto full timeout,93,91
364,4,6:16.0,J. Winslow enters the game for G. Dragić,,93,91
365,4,6:16.0,,K. Leonard enters the game for O. Anunoby,93,91
366,4,6:05.0,R. McGruder misses 2-pt jump shot from 7 ft,,93,91
367,4,6:04.0,,Defensive rebound by Team,93,91
368,4,6:04.0,Loose ball foul by H. Whiteside (drawn by S. Ibaka),,93,91
369,4,5:56.0,,Shooting foul by H. Whiteside (drawn by N. Powell),93,91
370,4,5:56.0,,N. Powell makes free throw 1 of 2,93,92
371,4,5:56.0,B. Adebayo enters the game for H. Whiteside,,93,92
372,4,5:56.0,,N. Powell makes free throw 2 of 2,93,93
373,4,5:41.0,D. Waiters misses 2-pt layup from 3 ft,,93,93
374,4,5:38.0,,Defensive rebound by S. Ibaka,93,93
375,4,5:38.0,,P. Siakam enters the game for K. Lowry,93,93
376,4,5:25.0,,F. VanVleet misses 3-pt jump shot from 24 ft,93,93
377,4,5:23.0,Defensive rebound by B. Adebayo,,93,93
378,4,5:03.0,J. Winslow misses 2-pt jump shot from 6 ft (block by S. Ibaka),,93,93
379,4,5:00.0,Offensive rebound by R. McGruder,,93,93
380,4,5:00.0,R. McGruder misses 2-pt jump shot from 4 ft,,93,93
381,4,5:00.0,,Defensive rebound by Team,93,93
