,QUARTER,TIME_REMAINING,PHOENIX_ACTION,ORLANDO_ACTION,PHOENIX_SCORE,ORLANDO_SCORE
35,1,7:53.0,,A. Gordon makes 2-pt dunk from 2 ft (assist by E. Fournier),9,12
36,1,7:39.0,Shooting foul by E. Fournier (drawn by D. Booker),,9,12
37,1,7:39.0,D. Booker makes free throw 1 of 2,,10,12
38,1,7:39.0,D. Booker makes free throw 2 of 2,,11,12
39,1,7:26.0,,A. Gordon makes 3-pt jump shot from 25 ft (assist by N. Vučević),11,15
40,1,7:16.0,D. Booker misses 2-pt jump shot from 16 ft,,11,15
41,1,7:13.0,,Defensive rebound by A. Gordon,11,15
42,1,7:04.0,,E. Fournier makes 2-pt layup from 1 ft,11,17
43,1,7:04.0,Phoenix full timeout,,11,17
44,1,6:52.0,Turnover by D. Booker (bad pass),,11,17
45,1,6:34.0,,E. Fournier misses 3-pt jump shot from 26 ft,11,17
46,1,6:31.0,Defensive rebound by D. Ayton,,11,17
47,1,6:24.0,D. Ayton misses 2-pt jump shot from 21 ft,,11,17
48,1,6:22.0,Offensive rebound by D. Ayton,,11,17
49,1,6:16.0,T. Warren misses 2-pt jump shot from 20 ft,,11,17
50,1,6:14.0,,Defensive rebound by N. Vučević,11,17
51,1,6:05.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by D. Augustin),11,20
52,1,5:47.0,D. Melton makes 2-pt jump shot from 6 ft (assist by D. Booker),,13,20
53,1,5:34.0,,Personal foul by D. Ayton (drawn by A. Gordon),13,20
54,1,5:34.0,J. Jackson enters the game for M. Bridges,,13,20
55,1,5:34.0,,J. Simmons enters the game for A. Gordon,13,20
56,1,5:27.0,,D. Augustin makes 3-pt jump shot from 24 ft (assist by E. Fournier),13,23
57,1,5:05.0,D. Melton misses 2-pt jump shot from 18 ft,,13,23
58,1,5:03.0,Offensive rebound by D. Ayton,,13,23
59,1,5:02.0,D. Ayton misses 2-pt hook shot from 7 ft,,13,23
60,1,5:00.0,,Defensive rebound by J. Isaac,13,23
61,1,4:53.0,,Turnover by D. Augustin (bad pass; steal by D. Booker),13,23
62,1,4:48.0,J. Jackson misses 2-pt jump shot from 5 ft,,13,23
63,1,4:47.0,Offensive rebound by Team,,13,23
64,1,4:47.0,,J. Grant enters the game for D. Augustin,13,23
65,1,4:38.0,D. Melton makes 2-pt layup from 7 ft,,15,23
66,1,4:23.0,,N. Vučević misses 2-pt layup from 6 ft (block by D. Ayton),15,23
67,1,4:23.0,,Offensive rebound by Team,15,23
68,1,4:21.0,,Offensive foul by J. Grant (drawn by D. Booker),15,23
69,1,4:21.0,,Turnover by J. Grant (offensive foul),15,23
70,1,4:03.0,D. Booker makes 3-pt jump shot from 25 ft,,18,23
71,1,3:49.0,,E. Fournier makes 3-pt jump shot from 26 ft,18,26
72,1,3:33.0,Turnover by T. Warren (traveling),,18,26
73,1,3:33.0,,T. Ross enters the game for E. Fournier,18,26
74,1,3:23.0,,Turnover by N. Vučević (traveling),18,26
75,1,3:17.0,D. Booker makes 2-pt jump shot from 19 ft,,20,26
76,1,3:03.0,,Turnover by N. Vučević (bad pass),20,26
77,1,3:03.0,,M. Bamba enters the game for N. Vučević,20,26
78,1,2:44.0,Turnover by D. Booker (lost ball; steal by J. Simmons),,20,26
79,1,2:25.0,,J. Simmons makes 2-pt jump shot from 8 ft,20,28
80,1,2:15.0,Turnover by D. Melton (step out of bounds),,20,28
81,1,2:15.0,,Orlando full timeout,20,28
82,1,2:15.0,R. Holmes enters the game for D. Ayton,,20,28
83,1,2:15.0,E. Okobo enters the game for D. Booker,,20,28
84,1,2:15.0,K. Oubre enters the game for D. Melton,,20,28
85,1,2:15.0,,A. Gordon enters the game for J. Isaac,20,28
86,1,1:55.0,,M. Bamba misses 3-pt jump shot from 26 ft,20,28
87,1,1:51.0,Defensive rebound by R. Holmes,,20,28
88,1,1:29.0,K. Oubre misses 3-pt jump shot from 27 ft,,20,28
89,1,1:26.0,,Defensive rebound by A. Gordon,20,28
90,1,1:13.0,,T. Ross misses 3-pt jump shot from 25 ft,20,28
91,1,1:10.0,,Offensive rebound by J. Grant,20,28
92,1,0:59.0,,A. Gordon makes 2-pt jump shot from 6 ft,20,30
93,1,0:45.0,J. Jackson misses 2-pt jump shot from 7 ft,,20,30
94,1,0:42.0,,Defensive rebound by J. Grant,20,30
95,1,0:40.0,,J. Simmons makes 2-pt layup from 1 ft (assist by J. Grant),20,32
96,1,0:29.0,E. Okobo makes 3-pt jump shot from 27 ft,,23,32
97,1,0:08.0,,J. Simmons misses 2-pt jump shot from 8 ft,23,32
98,1,0:05.0,Defensive rebound by T. Warren,,23,32
99,1,0:00.0,T. Warren makes 3-pt jump shot from 29 ft,,26,32
100,2,11:48.0,Shooting foul by M. Bamba (drawn by K. Oubre),,26,32
101,2,11:48.0,K. Oubre makes free throw 1 of 2,,27,32
102,2,11:48.0,K. Oubre makes free throw 2 of 2,,28,32
103,2,11:37.0,,Orlando full timeout,28,32
104,2,11:22.0,,D. Augustin misses 3-pt jump shot from 25 ft,28,32
105,2,11:22.0,,Offensive rebound by Team,28,32
106,2,11:22.0,,Turnover by Team (shot clock),28,32
107,2,11:14.0,J. Jackson makes 2-pt dunk from 2 ft (assist by K. Oubre),,30,32
108,2,10:59.0,,Turnover by J. Simmons (bad pass; steal by R. Holmes),30,32
109,2,10:48.0,K. Oubre misses 2-pt jump shot from 15 ft,,30,32
110,2,10:46.0,,Defensive rebound by A. Gordon,30,32
111,2,10:39.0,,M. Bamba misses 3-pt jump shot from 26 ft,30,32
112,2,10:36.0,Defensive rebound by J. Jackson,,30,32
113,2,10:30.0,R. Holmes makes 2-pt dunk from 1 ft (assist by J. Jackson),,32,32
114,2,10:13.0,,Turnover by M. Bamba (out of bounds lost ball),32,32
115,2,10:06.0,Turnover by K. Oubre (out of bounds lost ball),,32,32
116,2,9:43.0,,J. Simmons makes 2-pt jump shot from 8 ft,32,34
117,2,9:27.0,J. Jackson makes 2-pt jump shot from 19 ft,,34,34
118,2,9:13.0,,D. Augustin misses 2-pt jump shot from 9 ft,34,34
119,2,9:09.0,Defensive rebound by J. Jackson,,34,34
120,2,9:06.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by J. Jackson),,37,34
121,2,8:46.0,,T. Ross makes 3-pt jump shot from 26 ft,37,37
122,2,8:32.0,K. Oubre makes 3-pt jump shot from 24 ft (assist by M. Bridges),,40,37
123,2,8:15.0,,T. Ross misses 2-pt jump shot from 17 ft,40,37
124,2,8:10.0,Defensive rebound by E. Okobo,,40,37
125,2,8:03.0,Turnover by E. Okobo (bad pass; steal by J. Simmons),,40,37
126,2,7:56.0,,Shooting foul by R. Holmes (drawn by J. Simmons),40,37
127,2,7:56.0,,J. Simmons makes free throw 1 of 2,40,38
128,2,7:56.0,,J. Simmons makes free throw 2 of 2,40,39
129,2,7:38.0,Turnover by K. Oubre (bad pass; steal by A. Gordon),,40,39
130,2,7:37.0,,Personal foul by K. Oubre (drawn by A. Gordon),40,39
131,2,7:37.0,,E. Fournier enters the game for J. Simmons,40,39
132,2,7:13.0,,M. Bamba misses 2-pt jump shot from 20 ft (block by R. Holmes),40,39
133,2,7:07.0,,Offensive rebound by A. Gordon,40,39
134,2,7:07.0,,A. Gordon misses 3-pt jump shot from 27 ft,40,39
135,2,7:05.0,Defensive rebound by K. Oubre,,40,39
136,2,7:03.0,K. Oubre misses 2-pt jump shot from 13 ft,,40,39
137,2,7:03.0,,Defensive rebound by A. Gordon,40,39
138,2,6:43.0,,D. Augustin makes 2-pt layup from 1 ft,40,41
139,2,6:26.0,R. Holmes makes 2-pt jump shot from 10 ft (assist by J. Jackson),,42,41
140,2,6:12.0,,E. Fournier misses 2-pt layup from 4 ft,42,41
141,2,6:07.0,,Offensive rebound by E. Fournier,42,41
142,2,6:07.0,,E. Fournier makes 2-pt layup at rim,42,43
143,2,5:52.0,K. Oubre makes 2-pt layup from 2 ft,,44,43
144,2,5:38.0,,D. Augustin misses 2-pt jump shot from 5 ft,44,43
145,2,5:33.0,,Offensive rebound by M. Bamba,44,43
146,2,5:33.0,,M. Bamba misses 2-pt dunk at rim,44,43
147,2,5:33.0,Defensive rebound by M. Bridges,,44,43
148,2,5:31.0,E. Okobo makes 2-pt layup from 1 ft (assist by J. Jackson),,46,43
149,2,5:30.0,,Orlando full timeout,46,43
150,2,5:30.0,D. Ayton enters the game for R. Holmes,,46,43
151,2,5:30.0,D. Booker enters the game for E. Okobo,,46,43
152,2,5:30.0,,J. Grant enters the game for D. Augustin,46,43
153,2,5:30.0,,J. Isaac enters the game for M. Bamba,46,43
154,2,5:30.0,,N. Vučević enters the game for A. Gordon,46,43
155,2,5:17.0,,N. Vučević misses 2-pt jump shot from 4 ft,46,43
156,2,5:15.0,Defensive rebound by D. Ayton,,46,43
157,2,5:05.0,J. Jackson makes 2-pt layup from 1 ft (assist by M. Bridges),,48,43
158,2,4:50.0,,N. Vučević misses 3-pt jump shot from 26 ft,48,43
159,2,4:47.0,Defensive rebound by J. Jackson,,48,43
160,2,4:45.0,Personal foul by N. Vučević (drawn by D. Ayton),,48,43
161,2,4:40.0,J. Jackson misses 2-pt jump shot from 8 ft,,48,43
162,2,4:38.0,,Defensive rebound by J. Isaac,48,43
163,2,4:22.0,,E. Fournier makes 3-pt jump shot from 26 ft,48,46
164,2,4:04.0,D. Ayton makes 2-pt jump shot from 14 ft,,50,46
165,2,3:53.0,,T. Ross makes 2-pt jump shot from 20 ft (assist by J. Grant),50,48
166,2,3:39.0,D. Booker makes 2-pt jump shot from 15 ft,,52,48
167,2,3:28.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by J. Grant),52,51
168,2,3:11.0,M. Bridges makes 2-pt jump shot from 5 ft (assist by D. Booker),,54,51
169,2,2:56.0,,Personal foul by D. Booker (drawn by J. Isaac),54,51
170,2,2:56.0,D. Melton enters the game for J. Jackson,,54,51
171,2,2:56.0,T. Warren enters the game for K. Oubre,,54,51
172,2,2:52.0,,Turnover by J. Isaac (offensive foul),54,51
173,2,2:52.0,,Offensive foul by J. Isaac (drawn by D. Booker),54,51
174,2,2:37.0,D. Booker makes 3-pt jump shot from 25 ft,,57,51
175,2,2:22.0,,J. Isaac makes 2-pt jump shot from 10 ft (assist by N. Vučević),57,53
176,2,2:02.0,M. Bridges makes 3-pt jump shot from 23 ft (assist by D. Booker),,60,53
177,2,1:48.0,,E. Fournier misses 3-pt jump shot from 23 ft,60,53
178,2,1:43.0,Defensive rebound by D. Melton,,60,53
179,2,1:34.0,T. Warren misses 2-pt jump shot from 11 ft,,60,53
180,2,1:31.0,,Defensive rebound by N. Vučević,60,53
181,2,1:22.0,,J. Isaac misses 2-pt layup from 3 ft (block by D. Melton),60,53
182,2,1:21.0,,Offensive rebound by Team,60,53
183,2,1:21.0,,D. Augustin enters the game for J. Grant,60,53
184,2,1:21.0,,A. Gordon enters the game for J. Isaac,60,53
185,2,1:17.0,,N. Vučević misses 2-pt jump shot from 10 ft,60,53
186,2,1:14.0,Defensive rebound by D. Ayton,,60,53
187,2,1:03.0,D. Ayton misses 2-pt jump shot from 17 ft,,60,53
188,2,1:01.0,,Defensive rebound by T. Ross,60,53
189,2,0:53.0,,D. Augustin misses 3-pt jump shot from 25 ft,60,53
190,2,0:50.0,Defensive rebound by D. Ayton,,60,53
191,2,0:44.0,T. Warren makes 2-pt layup from 1 ft,,62,53
192,2,0:26.0,,A. Gordon misses 2-pt jump shot from 13 ft,62,53
193,2,0:22.0,Defensive rebound by D. Booker,,62,53
194,2,0:02.0,D. Booker misses 2-pt jump shot from 13 ft,,62,53
195,2,0:02.0,Offensive rebound by T. Warren,,62,53
196,2,0:00.0,T. Warren misses 3-pt jump shot from 26 ft,,62,53
197,2,0:00.0,Offensive rebound by Team,,62,53
198,3,11:50.0,Turnover by D. Melton (bad pass; steal by N. Vučević),,62,53
199,3,11:34.0,,A. Gordon misses 2-pt jump shot from 14 ft,62,53
200,3,11:30.0,Defensive rebound by D. Melton,,62,53
201,3,11:27.0,D. Booker makes 3-pt jump shot from 26 ft,,65,53
202,3,11:08.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by E. Fournier),65,55
203,3,10:47.0,D. Booker misses 2-pt jump shot from 12 ft,,65,55
204,3,10:44.0,,Defensive rebound by N. Vučević,65,55
205,3,10:36.0,,D. Augustin makes 2-pt hook shot from 5 ft,65,57
206,3,10:16.0,T. Warren misses 2-pt jump shot from 9 ft,,65,57
207,3,10:13.0,,Defensive rebound by N. Vučević,65,57
208,3,10:08.0,,Shooting foul by D. Melton (drawn by D. Augustin),65,57
209,3,10:08.0,,D. Augustin misses free throw 1 of 3,65,57
210,3,10:08.0,,Offensive rebound by Team,65,57
211,3,10:08.0,,D. Augustin makes free throw 2 of 3,65,58
212,3,10:08.0,,D. Augustin makes free throw 3 of 3,65,59
213,3,9:58.0,Turnover by D. Ayton (lost ball; steal by D. Augustin),,65,59
214,3,9:55.0,,D. Augustin makes 2-pt layup from 2 ft,65,61
215,3,9:55.0,Phoenix full timeout,,65,61
216,3,9:42.0,D. Booker misses 2-pt jump shot from 4 ft,,65,61
217,3,9:38.0,,Defensive rebound by D. Augustin,65,61
218,3,9:36.0,,Shooting foul by D. Melton (drawn by D. Augustin),65,61
219,3,9:36.0,,D. Augustin makes free throw 1 of 2,65,62
220,3,9:36.0,,D. Augustin makes free throw 2 of 2,65,63
221,3,9:17.0,T. Warren makes 2-pt jump shot from 6 ft,,67,63
222,3,9:03.0,,Personal foul by D. Melton (drawn by D. Augustin),67,63
223,3,8:55.0,,D. Augustin misses 3-pt jump shot from 23 ft,67,63
224,3,8:52.0,,Offensive rebound by J. Isaac,67,63
225,3,8:51.0,,J. Isaac makes 2-pt layup from 2 ft,67,65
226,3,8:33.0,Turnover by D. Booker (bad pass; steal by D. Augustin),,67,65
227,3,8:24.0,,Turnover by E. Fournier (lost ball; steal by T. Warren),67,65
228,3,8:20.0,Shooting foul by E. Fournier (drawn by T. Warren),,67,65
229,3,8:20.0,J. Jackson enters the game for M. Bridges,,67,65
230,3,8:20.0,E. Okobo enters the game for D. Melton,,67,65
231,3,8:20.0,T. Warren misses free throw 1 of 2,,67,65
232,3,8:20.0,Offensive rebound by Team,,67,65
233,3,8:20.0,T. Warren makes free throw 2 of 2,,68,65
234,3,8:08.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by D. Augustin),68,68
235,3,7:52.0,T. Warren misses 2-pt jump shot from 10 ft,,68,68
236,3,7:50.0,,Defensive rebound by N. Vučević,68,68
237,3,7:49.0,,Personal foul by T. Warren (drawn by D. Augustin),68,68
238,3,7:41.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by D. Augustin),68,70
239,3,7:22.0,D. Booker misses 3-pt jump shot from 27 ft,,68,70
240,3,7:19.0,,Defensive rebound by A. Gordon,68,70
241,3,7:02.0,,N. Vučević makes 2-pt layup from 3 ft,68,72
242,3,6:41.0,J. Jackson makes 2-pt jump shot from 8 ft,,70,72
243,3,6:18.0,,A. Gordon makes 2-pt jump shot from 12 ft (assist by J. Isaac),70,74
244,3,6:08.0,Personal foul by E. Fournier (drawn by D. Booker),,70,74
245,3,6:01.0,D. Booker makes 2-pt jump shot from 16 ft,,72,74
246,3,5:48.0,,Personal foul by D. Booker (drawn by J. Isaac),72,74
247,3,5:48.0,R. Holmes enters the game for D. Ayton,,72,74
248,3,5:48.0,,J. Isaac makes free throw 1 of 2,72,75
249,3,5:48.0,,J. Isaac makes free throw 2 of 2,72,76
250,3,5:38.0,Personal foul by E. Fournier (drawn by J. Jackson),,72,76
251,3,5:38.0,,J. Simmons enters the game for E. Fournier,72,76
252,3,5:31.0,T. Warren makes 3-pt jump shot from 26 ft (assist by D. Booker),,75,76
253,3,5:14.0,,D. Augustin makes 3-pt jump shot from 26 ft,75,79
254,3,4:54.0,Turnover by J. Jackson (back court),,75,79
255,3,4:46.0,,D. Augustin makes 2-pt layup from 2 ft,75,81
256,3,4:32.0,T. Warren misses 2-pt jump shot from 12 ft,,75,81
257,3,4:28.0,,Defensive rebound by N. Vučević,75,81
258,3,4:23.0,,J. Isaac makes 2-pt jump shot from 22 ft (assist by D. Augustin),75,83
259,3,4:05.0,D. Booker makes 2-pt jump shot from 12 ft,,77,83
260,3,3:40.0,,J. Simmons misses 2-pt jump shot from 13 ft,77,83
261,3,3:40.0,Defensive rebound by J. Jackson,,77,83
262,3,3:40.0,Personal foul by D. Augustin (drawn by J. Jackson),,77,83
263,3,3:40.0,,T. Ross enters the game for A. Gordon,77,83
264,3,3:30.0,T. Warren misses 3-pt jump shot from 26 ft,,77,83
265,3,3:30.0,,Defensive rebound by N. Vučević,77,83
266,3,3:14.0,,Turnover by D. Augustin (lost ball; steal by J. Jackson),77,83
267,3,3:11.0,J. Jackson makes 2-pt dunk from 1 ft,,79,83
268,3,2:47.0,,J. Isaac misses 2-pt jump shot from 15 ft,79,83
269,3,2:47.0,Defensive rebound by R. Holmes,,79,83
270,3,2:36.0,E. Okobo misses 2-pt layup from 2 ft,,79,83
271,3,2:36.0,Offensive rebound by R. Holmes,,79,83
272,3,2:36.0,Shooting foul by J. Isaac (drawn by R. Holmes),,79,83
273,3,2:36.0,,Orlando full timeout,79,83
274,3,2:36.0,K. Oubre enters the game for T. Warren,,79,83
275,3,2:36.0,,A. Gordon enters the game for D. Augustin,79,83
276,3,2:36.0,,J. Grant enters the game for J. Isaac,79,83
277,3,2:36.0,R. Holmes makes free throw 1 of 2,,80,83
278,3,2:36.0,R. Holmes makes free throw 2 of 2,,81,83
279,3,2:19.0,,T. Ross misses 2-pt jump shot from 17 ft,81,83
280,3,2:15.0,Defensive rebound by D. Booker,,81,83
281,3,1:55.0,K. Oubre misses 3-pt jump shot from 23 ft,,81,83
282,3,1:52.0,Offensive rebound by J. Jackson,,81,83
283,3,1:50.0,R. Holmes misses 2-pt jump shot from 10 ft,,81,83
284,3,1:48.0,,Defensive rebound by N. Vučević,81,83
285,3,1:41.0,,Personal foul by K. Oubre (drawn by J. Simmons),81,83
286,3,1:41.0,,J. Simmons misses free throw 1 of 2,81,83
287,3,1:41.0,,Offensive rebound by Team,81,83
288,3,1:41.0,,J. Simmons makes free throw 2 of 2,81,84
289,3,1:26.0,D. Booker makes 3-pt jump shot from 26 ft (assist by K. Oubre),,84,84
290,3,1:06.0,,J. Grant misses 2-pt jump shot from 14 ft (block by D. Booker),84,84
291,3,1:02.0,Defensive rebound by J. Jackson,,84,84
292,3,1:01.0,E. Okobo makes 2-pt dunk from 2 ft,,86,84
293,3,0:43.0,,N. Vučević misses 2-pt jump shot from 6 ft (block by R. Holmes),86,84
294,3,0:41.0,,Offensive rebound by N. Vučević,86,84
295,3,0:39.0,,Turnover by N. Vučević (lost ball; steal by J. Jackson),86,84
296,3,0:36.0,Shooting foul by A. Gordon (drawn by K. Oubre),,86,84
297,3,0:36.0,K. Oubre makes free throw 1 of 2,,87,84
298,3,0:36.0,K. Oubre makes free throw 2 of 2,,88,84
299,3,0:15.0,,T. Ross misses 3-pt jump shot from 25 ft,88,84
300,3,0:13.0,Defensive rebound by Team,,88,84
301,3,0:02.0,R. Holmes makes 2-pt dunk at rim (assist by D. Booker),,90,84
302,3,0:00.0,,Personal foul by E. Okobo (drawn by J. Grant),90,84
303,3,0:00.0,Technical foul by D. Booker,,90,84
304,3,0:00.0,,T. Ross makes technical free throw,90,85
305,3,0:00.0,,J. Grant makes free throw 1 of 2,90,86
306,3,0:00.0,,J. Grant makes free throw 2 of 2,90,87
307,4,11:41.0,,T. Ross makes 2-pt jump shot from 13 ft (assist by A. Gordon),90,89
308,4,11:23.0,Personal foul by J. Simmons (drawn by K. Oubre),,90,89
309,4,11:08.0,R. Holmes misses 2-pt hook shot from 6 ft,,90,89
310,4,11:05.0,,Defensive rebound by M. Bamba,90,89
311,4,10:55.0,,M. Bamba makes 2-pt jump shot from 9 ft,90,91
312,4,10:39.0,J. Jackson misses 2-pt jump shot from 14 ft,,90,91
313,4,10:37.0,Offensive rebound by R. Holmes,,90,91
314,4,10:37.0,R. Holmes misses 2-pt layup from 2 ft (block by J. Simmons),,90,91
315,4,10:37.0,Offensive rebound by Team,,90,91
316,4,10:29.0,E. Okobo makes 2-pt jump shot from 20 ft,,92,91
317,4,10:09.0,,Turnover by M. Bamba (lost ball; steal by K. Oubre),92,91
318,4,9:59.0,K. Oubre misses 2-pt layup from 3 ft,,92,91
319,4,9:56.0,,Defensive rebound by M. Bamba,92,91
320,4,9:46.0,,J. Simmons makes 2-pt layup from 1 ft,92,93
321,4,9:27.0,E. Okobo misses 3-pt jump shot from 26 ft,,92,93
322,4,9:22.0,,Defensive rebound by M. Bamba,92,93
323,4,9:20.0,,Turnover by J. Simmons (dbl dribble),92,93
324,4,9:05.0,M. Bridges misses 2-pt jump shot from 13 ft,,92,93
325,4,9:02.0,,Defensive rebound by A. Gordon,92,93
326,4,8:55.0,,A. Gordon misses 2-pt jump shot from 17 ft,92,93
327,4,8:51.0,Defensive rebound by K. Oubre,,92,93
328,4,8:47.0,Shooting foul by M. Bamba (drawn by J. Jackson),,92,93
329,4,8:47.0,J. Jackson misses free throw 1 of 2,,92,93
330,4,8:47.0,Offensive rebound by Team,,92,93
331,4,8:47.0,D. Melton enters the game for E. Okobo,,92,93
332,4,8:47.0,J. Jackson misses free throw 2 of 2,,92,93
333,4,8:45.0,,Defensive rebound by M. Bamba,92,93
334,4,8:26.0,,J. Simmons misses 3-pt jump shot from 25 ft,92,93
335,4,8:23.0,Defensive rebound by J. Jackson,,92,93
336,4,8:18.0,Turnover by J. Jackson (bad pass; steal by T. Ross),,92,93
337,4,8:18.0,Clear path foul by T. Ross,,92,93
338,4,8:18.0,,T. Ross misses clear path free throw 1 of 2,92,93
339,4,8:18.0,,Offensive rebound by Team,92,93
340,4,8:18.0,,T. Ross makes clear path free throw 2 of 2,92,94
341,4,8:06.0,,D. Augustin misses 3-pt jump shot from 26 ft,92,94
342,4,8:02.0,Defensive rebound by M. Bridges,,92,94
343,4,7:51.0,K. Oubre makes 2-pt layup from 1 ft,,94,94
344,4,7:37.0,,D. Augustin makes 2-pt layup from 1 ft,94,96
345,4,7:37.0,,Shooting foul by D. Melton (drawn by D. Augustin),94,96
346,4,7:37.0,D. Ayton enters the game for R. Holmes,,94,96
347,4,7:37.0,D. Booker enters the game for J. Jackson,,94,96
348,4,7:37.0,,E. Fournier enters the game for M. Bamba,94,96
349,4,7:37.0,,N. Vučević enters the game for J. Simmons,94,96
350,4,7:37.0,,D. Augustin makes free throw 1 of 1,94,97
351,4,7:13.0,D. Booker misses 2-pt jump shot from 17 ft,,94,97
352,4,7:11.0,Offensive rebound by D. Ayton,,94,97
353,4,7:08.0,M. Bridges misses 3-pt jump shot from 25 ft,,94,97
354,4,7:05.0,,Defensive rebound by N. Vučević,94,97
355,4,6:57.0,,D. Augustin makes 3-pt jump shot from 26 ft,94,100
356,4,6:57.0,Phoenix full timeout,,94,100
357,4,6:57.0,E. Okobo enters the game for M. Bridges,,94,100
358,4,6:57.0,T. Warren enters the game for D. Melton,,94,100
359,4,6:57.0,,J. Isaac enters the game for A. Gordon,94,100
360,4,6:46.0,K. Oubre makes 2-pt dunk from 2 ft (assist by D. Booker),,96,100
361,4,6:21.0,,J. Isaac misses 3-pt jump shot from 26 ft,96,100
362,4,6:17.0,Defensive rebound by D. Booker,,96,100
363,4,6:10.0,D. Ayton makes 2-pt hook shot from 6 ft (assist by D. Booker),,98,100
364,4,5:55.0,,N. Vučević misses 3-pt jump shot from 26 ft,98,100
365,4,5:52.0,Defensive rebound by D. Booker,,98,100
366,4,5:46.0,D. Booker makes 2-pt jump shot from 16 ft,,100,100
367,4,5:24.0,,T. Ross makes 3-pt jump shot from 25 ft (assist by E. Fournier),100,103
368,4,4:56.0,E. Okobo misses 2-pt jump shot from 11 ft,,100,103
369,4,4:55.0,,Defensive rebound by J. Isaac,100,103
370,4,4:55.0,,D. Augustin misses 3-pt jump shot from 26 ft,100,103
371,4,4:48.0,Defensive rebound by D. Ayton,,100,103
372,4,4:47.0,Phoenix full timeout,,100,103
373,4,4:47.0,,A. Gordon enters the game for J. Isaac,100,103
374,4,4:34.0,Personal foul by A. Gordon (drawn by T. Warren),,100,103
375,4,4:24.0,K. Oubre makes 3-pt jump shot from 25 ft (assist by D. Ayton),,103,103
376,4,4:01.0,,N. Vučević makes 2-pt jump shot from 12 ft,103,105
377,4,3:45.0,Turnover by D. Ayton (traveling),,103,105
378,4,3:33.0,,D. Augustin misses 2-pt layup from 5 ft (block by K. Oubre),103,105
379,4,3:30.0,,Offensive rebound by D. Augustin,103,105
380,4,3:29.0,,D. Augustin misses 2-pt layup from 2 ft,103,105
381,4,3:27.0,Defensive rebound by D. Ayton,,103,105
382,4,3:23.0,K. Oubre misses 2-pt layup from 2 ft,,103,105
383,4,3:19.0,,Defensive rebound by E. Fournier,103,105
384,4,3:14.0,,Orlando full timeout,103,105
385,4,3:14.0,M. Bridges enters the game for E. Okobo,,103,105
386,4,3:06.0,,N. Vučević misses 3-pt jump shot from 25 ft,103,105
387,4,3:05.0,Defensive rebound by Team,,103,105
