,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,HOUSTON_ACTION,MINNESOTA_SCORE,HOUSTON_SCORE
76,1,4:03.0,,Offensive rebound by Team,17,15
77,1,4:03.0,,N. Hilário enters the game for C. Capela,17,15
78,1,4:00.0,,J. Harden misses 2-pt layup from 2 ft (block by K. Towns),17,15
79,1,3:56.0,Defensive rebound by T. Gibson,,17,15
80,1,3:47.0,K. Towns makes 2-pt jump shot from 8 ft,,19,15
81,1,3:40.0,,D. House makes 2-pt layup from 3 ft (assist by J. Harden),19,17
82,1,3:23.0,K. Towns misses 2-pt jump shot from 12 ft,,19,17
83,1,3:21.0,,Defensive rebound by N. Hilário,19,17
84,1,3:12.0,,J. Harden makes 2-pt jump shot from 4 ft,19,19
85,1,3:02.0,K. Towns makes 3-pt jump shot from 26 ft (assist by K. Bates-Diop),,22,19
86,1,2:51.0,,N. Hilário misses 2-pt layup from 6 ft (block by K. Towns),22,19
87,1,2:48.0,Defensive rebound by T. Jones,,22,19
88,1,2:26.0,K. Bates-Diop makes 3-pt jump shot from 30 ft (assist by T. Jones),,25,19
89,1,2:07.0,,J. Harden makes 3-pt jump shot from 25 ft,25,22
90,1,1:51.0,Def 3 sec tech foul by Team,,25,22
91,1,1:51.0,K. Towns makes technical free throw,,26,22
92,1,1:51.0,C. Reynolds enters the game for J. Okogie,,26,22
93,1,1:51.0,,C. Paul enters the game for J. Harden,26,22
94,1,1:41.0,C. Reynolds misses 3-pt jump shot from 28 ft,,26,22
95,1,1:39.0,Offensive rebound by T. Gibson,,26,22
96,1,1:35.0,K. Towns misses 2-pt layup from 4 ft,,26,22
97,1,1:35.0,Offensive rebound by K. Towns,,26,22
98,1,1:33.0,K. Towns misses 2-pt layup from 2 ft,,26,22
99,1,1:33.0,,Defensive rebound by I. Shumpert,26,22
100,1,1:22.0,,G. Green misses 3-pt jump shot from 22 ft,26,22
101,1,1:20.0,Defensive rebound by T. Gibson,,26,22
102,1,1:04.0,Shooting foul by D. House (drawn by K. Towns),,26,22
103,1,1:04.0,K. Towns makes free throw 1 of 2,,27,22
104,1,1:04.0,K. Towns makes free throw 2 of 2,,28,22
105,1,0:47.0,,C. Paul makes 2-pt jump shot from 18 ft,28,24
106,1,0:34.0,K. Towns makes 2-pt hook shot from 10 ft,,30,24
107,1,0:14.0,,I. Shumpert makes 2-pt layup from 2 ft (assist by D. House),30,26
108,1,0:14.0,Violation by Team (def goaltending),,30,26
109,1,0:00.0,K. Towns misses 3-pt jump shot from 26 ft,,30,26
110,1,0:00.0,Offensive rebound by Team,,30,26
111,2,11:47.0,,C. Paul misses 2-pt jump shot from 11 ft,30,26
112,2,11:45.0,Defensive rebound by A. Wiggins,,30,26
113,2,11:32.0,A. Wiggins misses 2-pt jump shot from 17 ft,,30,26
114,2,11:30.0,,Defensive rebound by D. House,30,26
115,2,11:18.0,,N. Hilário misses 2-pt jump shot from 11 ft,30,26
116,2,11:16.0,Defensive rebound by J. Bayless,,30,26
117,2,11:05.0,A. Wiggins makes 2-pt layup from 2 ft (assist by J. Bayless),,32,26
118,2,10:51.0,,E. Gordon misses 2-pt layup from 1 ft (block by A. Wiggins),32,26
119,2,10:49.0,Defensive rebound by A. Wiggins,,32,26
120,2,10:45.0,Turnover by J. Bayless (bad pass; steal by N. Hilário),,32,26
121,2,10:28.0,,E. Gordon misses 3-pt jump shot from 23 ft,32,26
122,2,10:26.0,Defensive rebound by C. Reynolds,,32,26
123,2,10:10.0,T. Gibson misses 2-pt hook shot from 9 ft,,32,26
124,2,10:08.0,,Defensive rebound by D. House,32,26
125,2,9:54.0,,G. Green misses 2-pt layup from 1 ft,32,26
126,2,9:52.0,Defensive rebound by T. Gibson,,32,26
127,2,9:32.0,A. Tolliver misses 2-pt jump shot from 12 ft,,32,26
128,2,9:30.0,Offensive rebound by T. Gibson,,32,26
129,2,9:30.0,T. Gibson makes 2-pt dunk from 2 ft,,34,26
130,2,9:10.0,,G. Green misses 3-pt jump shot from 25 ft,34,26
131,2,9:08.0,Defensive rebound by J. Bayless,,34,26
132,2,8:58.0,A. Wiggins misses 3-pt jump shot from 27 ft,,34,26
133,2,8:55.0,,Defensive rebound by G. Green,34,26
134,2,8:49.0,,C. Paul makes 3-pt jump shot from 26 ft,34,29
135,2,8:37.0,Personal foul by N. Hilário (drawn by T. Gibson),,34,29
136,2,8:37.0,,C. Capela enters the game for N. Hilário,34,29
137,2,8:28.0,Turnover by A. Wiggins (lost ball; steal by G. Green),,34,29
138,2,8:22.0,,Personal foul by J. Bayless (drawn by C. Capela),34,29
139,2,8:11.0,,D. House makes 2-pt layup from 1 ft (assist by C. Paul),34,31
140,2,7:55.0,Turnover by A. Wiggins (lost ball; steal by G. Green),,34,31
141,2,7:49.0,,G. Green misses 3-pt jump shot from 25 ft,34,31
142,2,7:47.0,Defensive rebound by A. Wiggins,,34,31
143,2,7:33.0,Shooting foul by G. Green (drawn by T. Gibson),,34,31
144,2,7:33.0,,Houston full timeout,34,31
145,2,7:33.0,J. Okogie enters the game for C. Reynolds,,34,31
146,2,7:33.0,,J. Harden enters the game for G. Green,34,31
147,2,7:33.0,,I. Shumpert enters the game for D. House,34,31
148,2,7:33.0,,P. Tucker enters the game for C. Paul,34,31
149,2,7:33.0,T. Gibson misses free throw 1 of 2,,34,31
150,2,7:33.0,Offensive rebound by Team,,34,31
151,2,7:33.0,T. Gibson makes free throw 2 of 2,,35,31
152,2,7:23.0,,J. Harden misses 3-pt jump shot from 26 ft,35,31
153,2,7:23.0,Defensive rebound by Team,,35,31
154,2,7:02.0,T. Gibson makes 2-pt jump shot from 13 ft (assist by J. Okogie),,37,31
155,2,6:50.0,,I. Shumpert misses 3-pt jump shot from 23 ft,37,31
156,2,6:49.0,Defensive rebound by T. Gibson,,37,31
157,2,6:38.0,A. Wiggins misses 2-pt jump shot from 22 ft,,37,31
158,2,6:35.0,,Defensive rebound by I. Shumpert,37,31
159,2,6:28.0,,P. Tucker makes 3-pt jump shot from 23 ft (assist by I. Shumpert),37,34
160,2,6:08.0,J. Bayless makes 2-pt layup from 1 ft (assist by T. Gibson),,39,34
161,2,5:56.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by C. Capela),39,37
162,2,5:36.0,T. Gibson misses 2-pt hook shot from 7 ft (block by C. Capela),,39,37
163,2,5:33.0,Offensive rebound by T. Gibson,,39,37
164,2,5:32.0,T. Gibson misses 2-pt layup from 1 ft,,39,37
165,2,5:31.0,Offensive rebound by J. Bayless,,39,37
166,2,5:23.0,Offensive foul by J. Okogie (drawn by C. Capela),,39,37
167,2,5:23.0,Turnover by J. Okogie (offensive foul),,39,37
168,2,5:23.0,T. Jones enters the game for J. Bayless,,39,37
169,2,5:23.0,D. Šarić enters the game for T. Gibson,,39,37
170,2,5:23.0,K. Towns enters the game for A. Tolliver,,39,37
171,2,5:13.0,,E. Gordon misses 3-pt jump shot from 24 ft,39,37
172,2,5:11.0,Defensive rebound by K. Towns,,39,37
173,2,5:07.0,Personal foul by P. Tucker (drawn by D. Šarić),,39,37
174,2,4:56.0,K. Towns misses 2-pt jump shot from 18 ft,,39,37
175,2,4:54.0,,Defensive rebound by C. Capela,39,37
176,2,4:45.0,,J. Harden makes 2-pt jump shot from 6 ft,39,39
177,2,4:38.0,Minnesota full timeout,,39,39
178,2,4:38.0,,C. Paul enters the game for E. Gordon,39,39
179,2,4:20.0,J. Okogie makes 2-pt jump shot from 15 ft,,41,39
180,2,4:04.0,,Offensive foul by J. Harden (drawn by J. Okogie),41,39
181,2,4:04.0,,Turnover by J. Harden (offensive foul),41,39
182,2,3:50.0,A. Wiggins makes 3-pt jump shot from 28 ft (assist by K. Towns),,44,39
183,2,3:37.0,,J. Harden makes 2-pt jump shot from 12 ft,44,41
184,2,3:23.0,J. Okogie makes 2-pt dunk from 2 ft (assist by T. Jones),,46,41
185,2,3:04.0,,J. Harden misses 2-pt jump shot from 8 ft,46,41
186,2,3:03.0,Defensive rebound by K. Towns,,46,41
187,2,2:55.0,K. Towns misses 3-pt jump shot from 26 ft,,46,41
188,2,2:53.0,,Defensive rebound by C. Paul,46,41
189,2,2:47.0,,C. Paul makes 3-pt jump shot from 26 ft,46,44
190,2,2:33.0,D. Šarić makes 2-pt layup from 2 ft (assist by K. Towns),,48,44
191,2,2:20.0,,J. Harden misses 2-pt layup from 1 ft,48,44
192,2,2:19.0,Defensive rebound by Team,,48,44
193,2,2:19.0,,Loose ball foul by C. Capela (drawn by D. Šarić),48,44
194,2,1:55.0,A. Wiggins misses 3-pt jump shot from 26 ft,,48,44
195,2,1:53.0,,Defensive rebound by C. Paul,48,44
196,2,1:49.0,,P. Tucker misses 3-pt jump shot from 26 ft,48,44
197,2,1:48.0,Defensive rebound by J. Okogie,,48,44
198,2,1:48.0,Personal foul by P. Tucker (drawn by J. Okogie),,48,44
199,2,1:48.0,J. Okogie misses free throw 1 of 2,,48,44
200,2,1:48.0,Offensive rebound by Team,,48,44
201,2,1:48.0,,D. House enters the game for P. Tucker,48,44
202,2,1:48.0,J. Okogie makes free throw 2 of 2,,49,44
203,2,1:33.0,,I. Shumpert misses 2-pt layup from 2 ft,49,44
204,2,1:32.0,,Offensive rebound by C. Capela,49,44
205,2,1:32.0,,C. Capela makes 2-pt layup from 1 ft,49,46
206,2,1:32.0,,Shooting foul by D. Šarić (drawn by C. Capela),49,46
207,2,1:32.0,,C. Capela makes free throw 1 of 1,49,47
208,2,1:20.0,D. Šarić misses 3-pt jump shot from 26 ft,,49,47
209,2,1:18.0,,Defensive rebound by C. Capela,49,47
210,2,1:12.0,,C. Capela misses 2-pt layup from 2 ft,49,47
211,2,1:08.0,,Offensive rebound by C. Capela,49,47
212,2,1:08.0,,C. Capela misses 2-pt layup from 1 ft,49,47
213,2,1:08.0,Defensive rebound by K. Towns,,49,47
214,2,0:54.0,T. Jones misses 3-pt jump shot from 28 ft,,49,47
215,2,0:49.0,,Defensive rebound by I. Shumpert,49,47
216,2,0:40.0,,J. Harden misses 3-pt jump shot from 26 ft,49,47
217,2,0:37.0,Defensive rebound by D. Šarić,,49,47
218,2,0:33.0,Personal foul by I. Shumpert (drawn by T. Jones),,49,47
219,2,0:33.0,T. Jones misses free throw 1 of 2,,49,47
220,2,0:33.0,Offensive rebound by Team,,49,47
221,2,0:33.0,T. Jones misses free throw 2 of 2,,49,47
222,2,0:33.0,,Defensive rebound by C. Capela,49,47
223,2,0:25.0,,I. Shumpert makes 3-pt jump shot from 27 ft (assist by J. Harden),49,50
224,2,0:03.0,Turnover by K. Towns (lost ball; steal by I. Shumpert),,49,50
225,3,11:47.0,,P. Tucker makes 2-pt layup from 2 ft (assist by E. Gordon),49,52
226,3,11:26.0,Turnover by K. Towns (bad pass),,49,52
227,3,11:09.0,,E. Gordon makes 3-pt jump shot from 27 ft (assist by C. Paul),49,55
228,3,10:52.0,D. Šarić misses 2-pt layup at rim (block by E. Gordon),,49,55
229,3,10:52.0,Offensive rebound by Team,,49,55
230,3,10:50.0,K. Towns makes 2-pt jump shot from 15 ft (assist by A. Wiggins),,51,55
231,3,10:41.0,,E. Gordon makes 3-pt jump shot from 27 ft (assist by J. Harden),51,58
232,3,10:41.0,Minnesota full timeout,,51,58
233,3,10:22.0,T. Jones misses 3-pt jump shot from 27 ft,,51,58
234,3,10:21.0,Offensive rebound by D. Šarić,,51,58
235,3,10:21.0,Shooting foul by C. Paul (drawn by D. Šarić),,51,58
236,3,10:21.0,D. Šarić makes free throw 1 of 2,,52,58
237,3,10:21.0,D. Šarić makes free throw 2 of 2,,53,58
238,3,10:08.0,,E. Gordon misses 3-pt jump shot from 28 ft,53,58
239,3,10:06.0,Defensive rebound by K. Towns,,53,58
240,3,9:50.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by K. Towns),,56,58
241,3,9:23.0,,J. Harden makes 3-pt jump shot from 27 ft (assist by C. Paul),56,61
242,3,9:10.0,Personal foul by J. Harden (drawn by A. Wiggins),,56,61
243,3,9:07.0,K. Towns misses 2-pt layup from 2 ft (block by C. Capela),,56,61
244,3,9:05.0,,Defensive rebound by C. Paul,56,61
245,3,8:59.0,,C. Paul makes 3-pt jump shot from 27 ft,56,64
246,3,8:50.0,Personal foul by P. Tucker (drawn by K. Towns),,56,64
247,3,8:40.0,J. Okogie misses 3-pt jump shot from 23 ft,,56,64
248,3,8:37.0,,Defensive rebound by C. Capela,56,64
249,3,8:20.0,,J. Harden misses 3-pt jump shot from 27 ft,56,64
250,3,8:18.0,Defensive rebound by J. Okogie,,56,64
251,3,8:02.0,K. Towns makes 2-pt jump shot from 1 ft,,58,64
252,3,7:46.0,,C. Paul makes 3-pt jump shot from 28 ft,58,67
253,3,7:28.0,Turnover by D. Šarić (bad pass; steal by C. Paul),,58,67
254,3,7:14.0,,C. Paul makes 3-pt jump shot from 23 ft,58,70
255,3,7:13.0,Minnesota full timeout,,58,70
256,3,7:13.0,T. Gibson enters the game for D. Šarić,,58,70
257,3,7:13.0,,D. House enters the game for P. Tucker,58,70
258,3,7:00.0,T. Jones misses 2-pt jump shot from 12 ft,,58,70
259,3,6:58.0,,Defensive rebound by D. House,58,70
260,3,6:56.0,Clear path foul by C. Capela,,58,70
261,3,6:56.0,,C. Capela makes clear path free throw 1 of 2,58,71
262,3,6:56.0,,C. Capela makes clear path free throw 2 of 2,58,72
263,3,6:48.0,,C. Paul makes 3-pt jump shot from 26 ft (assist by J. Harden),58,75
264,3,6:36.0,Personal foul by C. Paul (drawn by T. Jones),,58,75
265,3,6:36.0,,I. Shumpert enters the game for C. Paul,58,75
266,3,6:25.0,K. Towns makes 2-pt hook shot from 6 ft,,60,75
267,3,6:15.0,,J. Harden misses 2-pt jump shot from 9 ft,60,75
268,3,6:13.0,Defensive rebound by A. Wiggins,,60,75
269,3,6:07.0,A. Wiggins misses 2-pt jump shot from 1 ft,,60,75
270,3,6:07.0,,Defensive rebound by D. House,60,75
271,3,5:57.0,,E. Gordon misses 3-pt jump shot from 26 ft,60,75
272,3,5:54.0,Defensive rebound by J. Okogie,,60,75
273,3,5:45.0,J. Okogie misses 2-pt layup from 2 ft,,60,75
274,3,5:43.0,,Defensive rebound by J. Harden,60,75
275,3,5:38.0,,D. House makes 3-pt jump shot from 23 ft (assist by E. Gordon),60,78
276,3,5:12.0,A. Wiggins misses 2-pt layup from 1 ft,,60,78
277,3,5:09.0,Offensive rebound by T. Gibson,,60,78
278,3,5:09.0,T. Gibson makes 2-pt layup from 1 ft,,62,78
279,3,4:45.0,,J. Harden misses 3-pt jump shot from 27 ft,62,78
280,3,4:44.0,,Offensive rebound by Team,62,78
281,3,4:44.0,K. Bates-Diop enters the game for K. Towns,,62,78
282,3,4:44.0,A. Tolliver enters the game for A. Wiggins,,62,78
283,3,4:44.0,,G. Green enters the game for E. Gordon,62,78
284,3,4:36.0,,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),62,80
285,3,4:18.0,J. Okogie makes 3-pt jump shot from 27 ft (assist by T. Jones),,65,80
286,3,4:18.0,J. Bayless enters the game for T. Jones,,65,80
287,3,4:18.0,,N. Hilário enters the game for C. Capela,65,80
288,3,3:57.0,,J. Harden makes 3-pt jump shot from 26 ft (assist by N. Hilário),65,83
289,3,3:40.0,J. Bayless makes 2-pt jump shot from 20 ft (assist by J. Okogie),,67,83
290,3,3:28.0,,J. Harden makes 2-pt layup from 3 ft,67,85
291,3,3:15.0,A. Tolliver makes 3-pt jump shot from 26 ft (assist by J. Bayless),,70,85
292,3,3:05.0,,Offensive foul by D. House (drawn by J. Okogie),70,85
293,3,3:05.0,,Turnover by D. House (offensive foul),70,85
294,3,2:51.0,J. Bayless misses 3-pt jump shot from 26 ft,,70,85
295,3,2:49.0,,Defensive rebound by G. Green,70,85
296,3,2:42.0,,D. House makes 3-pt jump shot from 27 ft (assist by I. Shumpert),70,88
297,3,2:19.0,T. Gibson makes 2-pt layup at rim,,72,88
298,3,2:19.0,Shooting foul by N. Hilário (drawn by T. Gibson),,72,88
299,3,2:19.0,C. Reynolds enters the game for J. Okogie,,72,88
300,3,2:19.0,T. Gibson makes free throw 1 of 1,,73,88
301,3,2:07.0,,J. Harden misses 3-pt jump shot from 27 ft,73,88
302,3,2:06.0,Defensive rebound by A. Tolliver,,73,88
303,3,1:55.0,C. Reynolds misses 3-pt jump shot from 23 ft,,73,88
304,3,1:55.0,Offensive rebound by Team,,73,88
305,3,1:55.0,,Loose ball foul by N. Hilário (drawn by T. Gibson),73,88
306,3,1:55.0,T. Gibson misses free throw 1 of 2,,73,88
307,3,1:55.0,Offensive rebound by Team,,73,88
308,3,1:55.0,,C. Paul enters the game for J. Harden,73,88
309,3,1:55.0,T. Gibson makes free throw 2 of 2,,74,88
310,3,1:48.0,,G. Green misses 3-pt jump shot from 26 ft,74,88
311,3,1:47.0,Defensive rebound by K. Bates-Diop,,74,88
312,3,1:35.0,A. Tolliver misses 3-pt jump shot from 26 ft,,74,88
313,3,1:35.0,Offensive rebound by Team,,74,88
314,3,1:35.0,,Loose ball foul by N. Hilário (drawn by T. Gibson),74,88
315,3,1:35.0,T. Gibson makes free throw 1 of 2,,75,88
316,3,1:35.0,T. Gibson makes free throw 2 of 2,,76,88
317,3,1:26.0,,Personal foul by T. Gibson (drawn by N. Hilário),76,88
318,3,1:12.0,,N. Hilário makes 2-pt hook shot from 9 ft (assist by C. Paul),76,90
319,3,0:53.0,Personal foul by I. Shumpert (drawn by T. Gibson),,76,90
320,3,0:53.0,T. Gibson makes free throw 1 of 2,,77,90
321,3,0:53.0,T. Gibson makes free throw 2 of 2,,78,90
322,3,0:36.0,,C. Paul misses 3-pt jump shot from 28 ft,78,90
323,3,0:34.0,Defensive rebound by T. Gibson,,78,90
324,3,0:26.0,K. Bates-Diop misses 3-pt jump shot from 23 ft,,78,90
325,3,0:25.0,,Defensive rebound by C. Paul,78,90
326,3,0:02.0,,Shooting foul by K. Bates-Diop (drawn by C. Paul),78,90
327,3,0:02.0,,C. Paul makes free throw 1 of 3,78,91
328,3,0:02.0,,C. Paul makes free throw 2 of 3,78,92
329,3,0:02.0,,C. Paul makes free throw 3 of 3,78,93
330,3,0:01.0,Turnover by T. Gibson (bad pass; steal by G. Green),,78,93
331,3,0:00.0,,G. Green misses 3-pt jump shot from 26 ft,78,93
332,3,0:00.0,,Offensive rebound by Team,78,93
333,4,11:40.0,K. Bates-Diop makes 2-pt jump shot from 10 ft,,80,93
334,4,11:25.0,,Shooting foul by A. Tolliver (drawn by D. House),80,93
335,4,11:25.0,,D. House makes free throw 1 of 2,80,94
336,4,11:25.0,,D. House misses free throw 2 of 2,80,94
337,4,11:25.0,Defensive rebound by K. Bates-Diop,,80,94
338,4,11:12.0,Offensive foul by T. Gibson (drawn by I. Shumpert),,80,94
339,4,11:12.0,Turnover by T. Gibson (offensive foul),,80,94
340,4,10:51.0,,C. Paul misses 2-pt jump shot from 11 ft,80,94
341,4,10:50.0,,Offensive rebound by Team,80,94
342,4,10:47.0,,G. Green misses 2-pt jump shot from 20 ft,80,94
343,4,10:45.0,,Offensive rebound by I. Shumpert,80,94
344,4,10:32.0,,C. Paul misses 2-pt jump shot from 14 ft,80,94
345,4,10:31.0,,Offensive rebound by N. Hilário,80,94
346,4,10:22.0,,Turnover by C. Paul (bad pass; steal by K. Bates-Diop),80,94
347,4,10:19.0,Turnover by K. Bates-Diop (lost ball; steal by I. Shumpert),,80,94
348,4,10:15.0,,G. Green misses 3-pt jump shot from 26 ft,80,94
349,4,10:12.0,,Offensive rebound by D. House,80,94
350,4,10:11.0,,Turnover by D. House (bad pass),80,94
351,4,10:11.0,,E. Gordon enters the game for G. Green,80,94
352,4,9:55.0,J. Bayless makes 2-pt layup from 3 ft,,82,94
353,4,9:44.0,,E. Gordon misses 3-pt jump shot from 23 ft,82,94
354,4,9:42.0,Defensive rebound by A. Tolliver,,82,94
355,4,9:30.0,J. Bayless misses 2-pt jump shot from 19 ft,,82,94
356,4,9:29.0,,Defensive rebound by D. House,82,94
357,4,9:22.0,,I. Shumpert makes 2-pt jump shot from 20 ft (assist by C. Paul),82,96
358,4,9:10.0,A. Tolliver misses 3-pt jump shot from 29 ft,,82,96
359,4,9:08.0,,Defensive rebound by I. Shumpert,82,96
360,4,8:54.0,,N. Hilário misses 2-pt jump shot from 19 ft,82,96
361,4,8:53.0,Defensive rebound by T. Gibson,,82,96
362,4,8:46.0,Minnesota full timeout,,82,96
363,4,8:46.0,D. Šarić enters the game for T. Gibson,,82,96
364,4,8:46.0,K. Towns enters the game for C. Reynolds,,82,96
365,4,8:46.0,A. Wiggins enters the game for A. Tolliver,,82,96
366,4,8:46.0,,C. Capela enters the game for N. Hilário,82,96
367,4,8:46.0,,P. Tucker enters the game for I. Shumpert,82,96
368,4,8:38.0,A. Wiggins misses 2-pt jump shot from 21 ft,,82,96
369,4,8:36.0,,Defensive rebound by C. Paul,82,96
370,4,8:30.0,,C. Capela makes 2-pt layup from 1 ft (assist by C. Paul),82,98
371,4,8:16.0,K. Towns misses 2-pt jump shot from 12 ft,,82,98
372,4,8:15.0,,Defensive rebound by P. Tucker,82,98
373,4,8:07.0,,Shooting foul by J. Bayless (drawn by C. Capela),82,98
374,4,8:07.0,,C. Capela misses free throw 1 of 2,82,98
375,4,8:07.0,,Offensive rebound by Team,82,98
376,4,8:07.0,,C. Capela makes free throw 2 of 2,82,99
377,4,7:53.0,K. Bates-Diop makes 2-pt layup from 2 ft (assist by K. Towns),,84,99
378,4,7:31.0,,C. Capela makes 2-pt jump shot from 3 ft (assist by C. Paul),84,101
379,4,7:11.0,K. Towns misses 2-pt hook shot from 8 ft,,84,101
380,4,7:09.0,,Defensive rebound by C. Paul,84,101
381,4,7:09.0,,Personal foul by K. Towns (drawn by C. Capela),84,101
382,4,7:09.0,T. Jones enters the game for K. Bates-Diop,,84,101
383,4,7:09.0,J. Okogie enters the game for J. Bayless,,84,101
384,4,7:09.0,,J. Harden enters the game for D. House,84,101
385,4,7:01.0,,E. Gordon makes 3-pt jump shot from 23 ft (assist by C. Paul),84,104
386,4,6:49.0,A. Wiggins misses 2-pt jump shot from 14 ft,,84,104
387,4,6:48.0,,Defensive rebound by Team,84,104
