,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
372,4,6:53.0,,Defensive rebound by J. Valančiūnas,90,107
373,4,6:51.0,,C. Miles makes 2-pt jump shot from 10 ft,90,109
374,4,6:51.0,,Shooting foul by M. Bridges (drawn by C. Miles),90,109
375,4,6:51.0,,K. Leonard enters the game for O. Anunoby,90,109
376,4,6:51.0,,C. Miles makes free throw 1 of 1,90,110
377,4,6:46.0,Personal foul by F. VanVleet (drawn by T. Parker),,90,110
378,4,6:46.0,T. Parker makes free throw 1 of 2,,91,110
379,4,6:46.0,,O. Anunoby enters the game for C. Miles,91,110
380,4,6:46.0,T. Parker makes free throw 2 of 2,,92,110
381,4,6:30.0,,K. Lowry makes 3-pt jump shot from 26 ft (assist by F. VanVleet),92,113
382,4,6:16.0,Turnover by T. Parker (bad pass; steal by K. Leonard),,92,113
383,4,6:11.0,,K. Leonard misses 3-pt jump shot from 26 ft,92,113
384,4,6:07.0,Defensive rebound by K. Walker,,92,113
385,4,6:01.0,T. Parker misses 2-pt jump shot from 19 ft,,92,113
386,4,5:59.0,,Defensive rebound by O. Anunoby,92,113
387,4,5:36.0,,Turnover by Team (shot clock),92,113
388,4,5:36.0,D. Graham enters the game for T. Parker,,92,113
389,4,5:26.0,K. Walker misses 3-pt jump shot from 26 ft,,92,113
390,4,5:23.0,,Defensive rebound by K. Lowry,92,113
391,4,5:17.0,,O. Anunoby misses 2-pt dunk from 1 ft (block by B. Biyombo),92,113
392,4,5:15.0,Defensive rebound by K. Walker,,92,113
393,4,5:12.0,N. Batum misses 3-pt jump shot from 25 ft,,92,113
394,4,5:08.0,,Defensive rebound by J. Valančiūnas,92,113
395,4,4:50.0,,F. VanVleet makes 2-pt layup from 1 ft,92,115
396,4,4:48.0,Charlotte full timeout,,92,115
397,4,4:48.0,F. Kaminsky enters the game for N. Batum,,92,115
398,4,4:48.0,J. Lamb enters the game for M. Bridges,,92,115
399,4,4:48.0,M. Monk enters the game for K. Walker,,92,115
400,4,4:27.0,F. Kaminsky misses 3-pt jump shot from 23 ft,,92,115
401,4,4:25.0,Offensive rebound by B. Biyombo,,92,115
402,4,4:18.0,F. Kaminsky makes 2-pt hook shot from 5 ft (assist by M. Monk),,94,115
403,4,3:53.0,,Turnover by Team (shot clock),94,115
404,4,3:53.0,,L. Brown enters the game for K. Leonard,94,115
405,4,3:53.0,,G. Monroe enters the game for K. Lowry,94,115
406,4,3:53.0,,N. Powell enters the game for J. Valančiūnas,94,115
407,4,3:53.0,,M. Richardson enters the game for F. VanVleet,94,115
408,4,3:42.0,B. Biyombo makes 2-pt dunk from 1 ft (assist by D. Graham),,96,115
409,4,3:32.0,,O. Anunoby misses 3-pt jump shot from 27 ft,96,115
410,4,3:29.0,,Offensive rebound by G. Monroe,96,115
411,4,3:26.0,,M. Richardson misses 3-pt jump shot from 28 ft,96,115
412,4,3:22.0,Defensive rebound by F. Kaminsky,,96,115
413,4,3:19.0,Personal foul by M. Richardson (drawn by B. Biyombo),,96,115
414,4,3:19.0,B. Biyombo misses free throw 1 of 2,,96,115
415,4,3:19.0,Offensive rebound by Team,,96,115
416,4,3:19.0,B. Biyombo makes free throw 2 of 2,,97,115
417,4,3:00.0,,M. Richardson makes 3-pt jump shot from 24 ft (assist by G. Monroe),97,118
418,4,2:34.0,J. Lamb makes 3-pt jump shot from 24 ft,,100,118
419,4,2:12.0,,N. Powell makes 3-pt jump shot from 26 ft (assist by L. Brown),100,121
420,4,1:59.0,J. Lamb makes 2-pt jump shot from 16 ft (assist by B. Biyombo),,102,121
421,4,1:50.0,,G. Monroe makes 2-pt layup from 1 ft,102,123
422,4,1:50.0,M. Bridges enters the game for J. Lamb,,102,123
423,4,1:30.0,F. Kaminsky misses 2-pt jump shot from 14 ft,,102,123
424,4,1:29.0,,Defensive rebound by G. Monroe,102,123
425,4,1:25.0,,O. Anunoby makes 2-pt dunk from 1 ft (assist by L. Brown),102,125
426,4,1:08.0,B. Biyombo misses 2-pt jump shot from 17 ft,,102,125
427,4,1:06.0,,Defensive rebound by N. Powell,102,125
428,4,1:04.0,,Personal foul by D. Graham (drawn by L. Brown),102,125
429,4,0:55.0,,L. Brown makes 2-pt jump shot from 19 ft,102,127
430,4,0:43.0,M. Monk makes 2-pt jump shot from 10 ft (assist by M. Bridges),,104,127
431,4,0:32.0,,N. Powell misses 3-pt jump shot from 26 ft,104,127
432,4,0:29.0,Defensive rebound by M. Bridges,,104,127
433,4,0:18.0,M. Bridges makes 2-pt dunk from 1 ft (assist by M. Monk),,106,127
