,QUARTER,TIME_REMAINING,TORONTO_ACTION,BOSTON_ACTION,TORONTO_SCORE,BOSTON_SCORE
385,4,5:17.0,,J. Tatum enters the game for J. Brown,96,94
386,4,5:16.0,Shooting foul by M. Morris (drawn by K. Leonard),,96,94
387,4,5:16.0,K. Leonard makes free throw 1 of 2,,97,94
388,4,5:16.0,,G. Hayward enters the game for M. Morris,97,94
389,4,5:16.0,K. Leonard makes free throw 2 of 2,,98,94
390,4,5:04.0,,K. Irving makes 2-pt layup from 1 ft (assist by M. Smart),98,96
391,4,5:04.0,,Shooting foul by S. Ibaka (drawn by K. Irving),98,96
392,4,5:04.0,,K. Irving makes free throw 1 of 1,98,97
393,4,4:51.0,K. Leonard makes 3-pt jump shot from 26 ft,,101,97
394,4,4:39.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),101,100
395,4,4:22.0,K. Leonard makes 2-pt jump shot from 9 ft,,103,100
396,4,4:22.0,Shooting foul by K. Irving (drawn by K. Leonard),,103,100
397,4,4:22.0,P. Siakam enters the game for N. Powell,,103,100
398,4,4:22.0,K. Leonard makes free throw 1 of 1,,104,100
399,4,4:07.0,,K. Irving misses 2-pt jump shot from 11 ft,104,100
400,4,4:05.0,Defensive rebound by K. Lowry,,104,100
401,4,4:00.0,K. Lowry misses 3-pt jump shot from 26 ft,,104,100
402,4,3:59.0,,Defensive rebound by K. Irving,104,100
403,4,3:54.0,,J. Tatum makes 2-pt layup from 4 ft (assist by K. Irving),104,102
404,4,3:54.0,,Shooting foul by D. Green (drawn by J. Tatum),104,102
405,4,3:54.0,,M. Morris enters the game for M. Smart,104,102
406,4,3:54.0,,J. Tatum makes free throw 1 of 1,104,103
407,4,3:54.0,Toronto full timeout,,104,103
408,4,3:54.0,,M. Smart enters the game for G. Hayward,104,103
409,4,3:36.0,Turnover by P. Siakam (bad pass; steal by K. Irving),,104,103
410,4,3:32.0,,K. Irving misses 2-pt layup from 3 ft,104,103
411,4,3:31.0,Defensive rebound by S. Ibaka,,104,103
412,4,3:26.0,K. Leonard misses 3-pt jump shot from 25 ft,,104,103
413,4,3:24.0,Offensive rebound by S. Ibaka,,104,103
414,4,3:09.0,K. Lowry misses 3-pt jump shot from 31 ft,,104,103
415,4,3:06.0,,Defensive rebound by A. Horford,104,103
416,4,3:00.0,,J. Tatum makes 3-pt jump shot from 25 ft (assist by K. Irving),104,106
417,4,2:50.0,K. Leonard misses 3-pt jump shot from 25 ft,,104,106
418,4,2:49.0,Offensive rebound by D. Green,,104,106
419,4,2:48.0,D. Green misses 2-pt layup from 2 ft (block by K. Irving),,104,106
420,4,2:47.0,Offensive rebound by Team,,104,106
421,4,2:39.0,D. Green makes 2-pt jump shot from 18 ft,,106,106
422,4,2:15.0,,K. Irving makes 2-pt jump shot from 18 ft,106,108
423,4,1:53.0,S. Ibaka misses 2-pt hook shot from 2 ft,,106,108
424,4,1:51.0,Offensive rebound by P. Siakam,,106,108
425,4,1:49.0,Turnover by Team (shot clock),,106,108
426,4,1:39.0,,K. Irving makes 3-pt jump shot from 31 ft,106,111
427,4,1:39.0,Toronto full timeout,,106,111
428,4,1:26.0,D. Green misses 2-pt jump shot from 21 ft,,106,111
429,4,1:25.0,,Defensive rebound by M. Smart,106,111
430,4,1:08.0,,A. Horford makes 2-pt layup from 1 ft (assist by K. Irving),106,113
431,4,0:55.0,K. Leonard misses 3-pt jump shot from 25 ft,,106,113
432,4,0:55.0,,Defensive rebound by J. Tatum,106,113
433,4,0:45.0,,A. Horford makes 2-pt dunk from 2 ft (assist by K. Irving),106,115
434,4,0:45.0,Toronto full timeout,,106,115
435,4,0:44.0,Personal foul by M. Smart (drawn by K. Lowry),,106,115
436,4,0:32.0,D. Green misses 3-pt jump shot from 24 ft,,106,115
437,4,0:31.0,,Defensive rebound by M. Smart,106,115
438,4,0:26.0,,J. Tatum makes 2-pt dunk from 2 ft (assist by K. Irving),106,117
439,4,0:19.0,P. Siakam makes 2-pt layup from 2 ft,,108,117
