,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,ORLANDO_ACTION,BROOKLYN_SCORE,ORLANDO_SCORE
384,4,7:37.0,E. Davis makes 2-pt layup from 1 ft,,77,83
385,4,7:33.0,,Orlando full timeout,77,83
386,4,7:33.0,J. Allen enters the game for E. Davis,,77,83
387,4,7:33.0,J. Harris enters the game for R. Hollis-Jefferson,,77,83
388,4,7:33.0,,D. Augustin enters the game for K. Birch,77,83
389,4,7:33.0,,E. Fournier enters the game for I. Briscoe,77,83
390,4,7:33.0,,N. Vučević enters the game for W. Iwundu,77,83
391,4,7:24.0,,Turnover by A. Gordon (bad pass; steal by J. Allen),77,83
392,4,7:12.0,T. Pinson misses 3-pt jump shot from 28 ft,,77,83
393,4,7:10.0,,Defensive rebound by T. Ross,77,83
394,4,6:58.0,,N. Vučević makes 2-pt hook shot from 7 ft,77,85
395,4,6:49.0,S. Napier makes 2-pt layup from 5 ft,,79,85
396,4,6:24.0,,E. Fournier misses 2-pt jump shot from 20 ft,79,85
397,4,6:21.0,Defensive rebound by S. Napier,,79,85
398,4,6:13.0,J. Allen misses 2-pt layup from 5 ft,,79,85
399,4,6:13.0,,Defensive rebound by Team,79,85
400,4,6:13.0,,J. Isaac enters the game for A. Gordon,79,85
401,4,6:01.0,,N. Vučević makes 2-pt jump shot from 18 ft (assist by D. Augustin),79,87
402,4,5:47.0,J. Harris misses 3-pt jump shot from 27 ft,,79,87
403,4,5:43.0,,Defensive rebound by N. Vučević,79,87
404,4,5:27.0,,N. Vučević misses 2-pt hook shot from 9 ft,79,87
405,4,5:24.0,Defensive rebound by T. Pinson,,79,87
406,4,5:24.0,Turnover by T. Pinson (out of bounds lost ball),,79,87
407,4,5:24.0,D. Russell enters the game for T. Pinson,,79,87
408,4,5:06.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),79,89
409,4,5:06.0,Brooklyn full timeout,,79,89
410,4,5:06.0,D. Carroll enters the game for T. Graham,,79,89
411,4,4:57.0,Personal foul by D. Augustin (drawn by S. Napier),,79,89
412,4,4:43.0,J. Harris makes 2-pt jump shot from 11 ft (assist by D. Russell),,81,89
413,4,4:22.0,,N. Vučević misses 2-pt jump shot from 17 ft,81,89
414,4,4:19.0,Defensive rebound by J. Allen,,81,89
415,4,4:05.0,S. Napier makes 2-pt jump shot from 16 ft,,83,89
416,4,3:44.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by N. Vučević),83,92
417,4,3:31.0,Brooklyn full timeout,,83,92
418,4,3:31.0,,A. Gordon enters the game for J. Isaac,83,92
419,4,3:23.0,J. Harris misses 3-pt jump shot from 26 ft,,83,92
420,4,3:21.0,,Defensive rebound by N. Vučević,83,92
421,4,3:08.0,,N. Vučević makes 2-pt jump shot from 16 ft (assist by D. Augustin),83,94
422,4,2:51.0,D. Russell makes 3-pt jump shot from 26 ft (assist by J. Harris),,86,94
423,4,2:28.0,,N. Vučević makes 2-pt jump shot from 8 ft (assist by D. Augustin),86,96
424,4,2:20.0,D. Russell misses 3-pt jump shot from 27 ft,,86,96
425,4,2:16.0,,Defensive rebound by D. Augustin,86,96
426,4,2:08.0,,D. Augustin makes 2-pt layup from 3 ft,86,98
427,4,1:53.0,S. Napier misses 3-pt jump shot from 28 ft,,86,98
428,4,1:50.0,,Defensive rebound by N. Vučević,86,98
429,4,1:39.0,,D. Augustin misses 2-pt layup from 3 ft,86,98
430,4,1:38.0,Defensive rebound by D. Carroll,,86,98
431,4,1:38.0,Personal take foul by E. Fournier (drawn by D. Carroll),,86,98
432,4,1:38.0,Brooklyn full timeout,,86,98
433,4,1:38.0,M. Creek enters the game for J. Allen,,86,98
434,4,1:38.0,R. Kurucs enters the game for D. Carroll,,86,98
435,4,1:38.0,T. Pinson enters the game for J. Harris,,86,98
436,4,1:38.0,A. Williams enters the game for D. Russell,,86,98
437,4,1:29.0,T. Pinson makes 3-pt jump shot from 27 ft (assist by S. Napier),,89,98
438,4,1:13.0,,Turnover by N. Vučević (traveling),89,98
439,4,1:02.0,S. Napier misses 3-pt jump shot from 26 ft,,89,98
440,4,1:00.0,,Defensive rebound by N. Vučević,89,98
441,4,0:45.0,,T. Ross makes 2-pt jump shot from 12 ft (assist by N. Vučević),89,100
442,4,0:41.0,Turnover by T. Pinson (bad pass),,89,100
443,4,0:18.0,,D. Augustin misses 3-pt jump shot from 27 ft,89,100
444,4,0:17.0,,Offensive rebound by N. Vučević,89,100
445,4,0:16.0,,N. Vučević makes 2-pt layup from 2 ft,89,102
446,4,0:12.0,R. Kurucs misses 2-pt layup from 6 ft (block by A. Gordon),,89,102
447,4,0:12.0,Offensive rebound by Team,,89,102
448,4,0:07.0,A. Williams misses 3-pt jump shot from 26 ft,,89,102
449,4,0:03.0,,Defensive rebound by N. Vučević,89,102
