,QUARTER,TIME_REMAINING,DALLAS_ACTION,INDIANA_ACTION,DALLAS_SCORE,INDIANA_SCORE
32,1,6:52.0,Turnover by W. Matthews (bad pass),,13,8
33,1,6:52.0,,Indiana full timeout,13,8
34,1,6:52.0,J. Brunson enters the game for L. Dončić,,13,8
35,1,6:34.0,,M. Turner makes 2-pt dunk from 1 ft (assist by V. Oladipo),13,10
36,1,6:15.0,H. Barnes misses 2-pt jump shot from 11 ft,,13,10
37,1,6:14.0,Offensive rebound by D. Jordan,,13,10
38,1,6:14.0,D. Jordan misses 2-pt layup from 2 ft,,13,10
39,1,6:13.0,,Defensive rebound by V. Oladipo,13,10
40,1,6:07.0,,V. Oladipo misses 2-pt layup from 1 ft,13,10
41,1,6:03.0,,Offensive rebound by T. Young,13,10
42,1,6:03.0,,T. Young makes 2-pt layup from 1 ft,13,12
43,1,5:41.0,H. Barnes makes 3-pt jump shot from 28 ft (assist by J. Brunson),,16,12
44,1,5:23.0,,B. Bogdanović misses 2-pt jump shot from 4 ft,16,12
45,1,5:19.0,Defensive rebound by J. Brunson,,16,12
46,1,5:05.0,M. Kleber makes 3-pt jump shot from 29 ft (assist by H. Barnes),,19,12
47,1,4:49.0,,T. Young misses 2-pt layup from 9 ft,19,12
48,1,4:47.0,Defensive rebound by W. Matthews,,19,12
49,1,4:41.0,Turnover by W. Matthews (bad pass; steal by D. Collison),,19,12
50,1,4:25.0,,M. Turner misses 2-pt hook shot from 8 ft,19,12
51,1,4:21.0,,Offensive rebound by V. Oladipo,19,12
52,1,4:21.0,,M. Turner makes 2-pt layup from 1 ft (assist by V. Oladipo),19,14
53,1,4:21.0,,Shooting foul by M. Kleber (drawn by M. Turner),19,14
54,1,4:21.0,Dallas full timeout,,19,14
55,1,4:21.0,D. Finney-Smith enters the game for M. Kleber,,19,14
56,1,4:21.0,,D. Sabonis enters the game for T. Young,19,14
57,1,4:21.0,,M. Turner makes free throw 1 of 1,19,15
58,1,4:07.0,J. Brunson misses 2-pt jump shot from 19 ft,,19,15
59,1,4:04.0,,Defensive rebound by D. Sabonis,19,15
60,1,3:44.0,,D. Sabonis makes 2-pt hook shot from 7 ft,19,17
61,1,3:28.0,W. Matthews makes 2-pt jump shot from 13 ft,,21,17
62,1,3:11.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,21,17
63,1,3:07.0,Defensive rebound by W. Matthews,,21,17
64,1,3:01.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,21,17
65,1,2:58.0,,Defensive rebound by B. Bogdanović,21,17
66,1,2:46.0,,D. Sabonis misses 2-pt layup from 7 ft,21,17
67,1,2:44.0,,Offensive rebound by D. Sabonis,21,17
68,1,2:40.0,,M. Turner misses 3-pt jump shot from 26 ft,21,17
69,1,2:37.0,Defensive rebound by H. Barnes,,21,17
70,1,2:30.0,Turnover by J. Brunson (lost ball; steal by D. Collison),,21,17
71,1,2:25.0,,V. Oladipo makes 2-pt dunk from 1 ft (assist by D. Collison),21,19
72,1,2:08.0,H. Barnes misses 3-pt jump shot from 25 ft,,21,19
73,1,2:04.0,,Defensive rebound by D. Sabonis,21,19
74,1,1:57.0,,D. Collison makes 2-pt jump shot from 18 ft,21,21
75,1,1:36.0,W. Matthews makes 2-pt layup from 2 ft,,23,21
76,1,1:18.0,,Shooting foul by J. Brunson (drawn by D. Collison),23,21
77,1,1:18.0,,D. Collison makes free throw 1 of 2,23,22
78,1,1:18.0,L. Dončić enters the game for H. Barnes,,23,22
79,1,1:18.0,D. Nowitzki enters the game for D. Jordan,,23,22
80,1,1:18.0,D. Powell enters the game for W. Matthews,,23,22
81,1,1:18.0,,T. Evans enters the game for B. Bogdanović,23,22
82,1,1:18.0,,D. McDermott enters the game for V. Oladipo,23,22
83,1,1:18.0,,D. Collison misses free throw 2 of 2,23,22
84,1,1:17.0,Defensive rebound by D. Powell,,23,22
85,1,1:06.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,23,22
86,1,1:03.0,,Defensive rebound by D. Sabonis,23,22
87,1,0:49.0,,D. McDermott misses 3-pt jump shot from 25 ft,23,22
88,1,0:45.0,Defensive rebound by D. Nowitzki,,23,22
89,1,0:38.0,Offensive foul by D. Powell (drawn by D. Collison),,23,22
90,1,0:38.0,Turnover by D. Powell (offensive foul),,23,22
91,1,0:38.0,,C. Joseph enters the game for D. Collison,23,22
92,1,0:31.0,,T. Evans makes 2-pt layup from 1 ft,23,24
93,1,0:22.0,L. Dončić misses 3-pt jump shot from 28 ft,,23,24
94,1,0:20.0,,Defensive rebound by M. Turner,23,24
95,1,0:20.0,,Turnover by M. Turner (out of bounds lost ball),23,24
96,1,0:00.0,L. Dončić misses 2-pt jump shot from 16 ft,,23,24
97,1,0:00.0,Offensive rebound by Team,,23,24
98,2,11:45.0,,T. Young makes 2-pt jump shot from 6 ft (assist by T. Evans),23,26
99,2,11:24.0,Offensive foul by D. Harris (drawn by C. Joseph),,23,26
100,2,11:24.0,Turnover by D. Harris (offensive foul),,23,26
101,2,11:12.0,,Turnover by D. Sabonis (lost ball; steal by L. Dončić),23,26
102,2,11:08.0,L. Dončić makes 2-pt layup from 1 ft,,25,26
103,2,10:50.0,,T. Evans makes 3-pt jump shot from 26 ft (assist by T. Young),25,29
104,2,10:30.0,D. Powell makes 2-pt layup from 1 ft (assist by L. Dončić),,27,29
105,2,10:30.0,Shooting foul by T. Young (drawn by D. Powell),,27,29
106,2,10:30.0,D. Powell makes free throw 1 of 1,,28,29
107,2,10:17.0,Violation by Team (kicked ball),,28,29
108,2,10:12.0,,C. Joseph makes 2-pt jump shot from 16 ft,28,31
109,2,9:49.0,Turnover by L. Dončić (bad pass),,28,31
110,2,9:37.0,,Turnover by D. McDermott (bad pass),28,31
111,2,9:20.0,D. Powell makes 2-pt layup from 2 ft (assist by D. Harris),,30,31
112,2,9:05.0,,C. Joseph misses 2-pt jump shot from 14 ft,30,31
113,2,9:03.0,,Offensive rebound by C. Joseph,30,31
114,2,8:50.0,,D. Sabonis makes 3-pt jump shot from 24 ft (assist by C. Joseph),30,34
115,2,8:24.0,L. Dončić misses 3-pt jump shot from 26 ft,,30,34
116,2,8:21.0,,Defensive rebound by D. Sabonis,30,34
117,2,8:13.0,,Personal foul by D. Harris (drawn by D. Sabonis),30,34
118,2,8:08.0,,C. Joseph misses 3-pt jump shot from 28 ft,30,34
119,2,8:05.0,Defensive rebound by D. Finney-Smith,,30,34
120,2,7:56.0,L. Dončić misses 2-pt layup from 2 ft,,30,34
121,2,7:51.0,Offensive rebound by D. Finney-Smith,,30,34
122,2,7:51.0,D. Finney-Smith misses 2-pt dunk at rim,,30,34
123,2,7:50.0,,Defensive rebound by D. Sabonis,30,34
124,2,7:44.0,,Offensive foul by D. McDermott (drawn by D. Harris),30,34
125,2,7:44.0,,Turnover by D. McDermott (offensive foul),30,34
126,2,7:30.0,D. Nowitzki misses 3-pt jump shot from 23 ft,,30,34
127,2,7:27.0,Offensive rebound by D. Finney-Smith,,30,34
128,2,7:26.0,D. Finney-Smith misses 2-pt layup from 1 ft,,30,34
129,2,7:23.0,,Defensive rebound by T. Young,30,34
130,2,7:19.0,,T. Evans makes 2-pt layup at rim (assist by T. Young),30,36
131,2,7:18.0,Dallas full timeout,,30,36
132,2,7:18.0,J. Brunson enters the game for L. Dončić,,30,36
133,2,7:18.0,,B. Bogdanović enters the game for T. Young,30,36
134,2,7:05.0,D. Harris misses 2-pt jump shot from 7 ft,,30,36
135,2,7:02.0,Offensive rebound by D. Powell,,30,36
136,2,7:01.0,D. Powell misses 2-pt layup from 1 ft,,30,36
137,2,6:59.0,,Defensive rebound by B. Bogdanović,30,36
138,2,6:48.0,,D. Sabonis makes 2-pt layup from 1 ft (assist by C. Joseph),30,38
139,2,6:31.0,D. Powell makes 2-pt dunk from 1 ft (assist by J. Brunson),,32,38
140,2,6:31.0,Shooting foul by D. McDermott (drawn by D. Powell),,32,38
141,2,6:31.0,H. Barnes enters the game for D. Nowitzki,,32,38
142,2,6:31.0,D. Powell makes free throw 1 of 1,,33,38
143,2,6:19.0,,T. Evans misses 2-pt layup from 1 ft,33,38
144,2,6:16.0,Defensive rebound by D. Powell,,33,38
145,2,6:12.0,D. Harris misses 2-pt layup from 5 ft,,33,38
146,2,6:11.0,,Defensive rebound by Team,33,38
147,2,6:11.0,D. Jordan enters the game for D. Powell,,33,38
148,2,5:58.0,,B. Bogdanović makes 2-pt jump shot from 13 ft (assist by C. Joseph),33,40
149,2,5:39.0,Shooting foul by D. Sabonis (drawn by D. Jordan),,33,40
150,2,5:39.0,D. Jordan misses free throw 1 of 2,,33,40
151,2,5:39.0,Offensive rebound by Team,,33,40
152,2,5:39.0,,V. Oladipo enters the game for D. McDermott,33,40
153,2,5:39.0,D. Jordan makes free throw 2 of 2,,34,40
154,2,5:28.0,,C. Joseph makes 2-pt jump shot from 10 ft,34,42
155,2,5:07.0,D. Jordan makes 2-pt layup from 1 ft (assist by D. Finney-Smith),,36,42
156,2,4:51.0,,D. Sabonis makes 2-pt dunk from 2 ft (assist by C. Joseph),36,44
157,2,4:31.0,J. Brunson misses 2-pt jump shot from 10 ft,,36,44
158,2,4:29.0,,Defensive rebound by D. Sabonis,36,44
159,2,4:21.0,,V. Oladipo makes 2-pt jump shot from 18 ft,36,46
160,2,4:21.0,Dallas full timeout,,36,46
161,2,4:21.0,L. Dončić enters the game for J. Brunson,,36,46
162,2,4:21.0,M. Kleber enters the game for D. Finney-Smith,,36,46
163,2,4:21.0,W. Matthews enters the game for D. Harris,,36,46
164,2,4:00.0,Personal foul by D. Sabonis (drawn by D. Jordan),,36,46
165,2,3:59.0,Turnover by M. Kleber (bad pass; steal by V. Oladipo),,36,46
166,2,3:55.0,,V. Oladipo makes 2-pt dunk from 1 ft,36,48
167,2,3:40.0,W. Matthews misses 2-pt jump shot from 8 ft,,36,48
168,2,3:38.0,,Defensive rebound by D. Sabonis,36,48
169,2,3:23.0,,T. Evans misses 2-pt jump shot from 18 ft,36,48
170,2,3:20.0,,Offensive rebound by D. Sabonis,36,48
171,2,3:20.0,,D. Sabonis makes 2-pt layup from 2 ft,36,50
172,2,3:20.0,,Shooting foul by H. Barnes (drawn by D. Sabonis),36,50
173,2,3:20.0,,D. Sabonis makes free throw 1 of 1,36,51
174,2,3:00.0,D. Jordan misses 2-pt hook shot from 6 ft,,36,51
175,2,2:57.0,Offensive rebound by D. Jordan,,36,51
176,2,2:56.0,D. Jordan makes 2-pt layup from 3 ft,,38,51
177,2,2:38.0,,C. Joseph misses 2-pt jump shot from 9 ft,38,51
178,2,2:35.0,Defensive rebound by D. Jordan,,38,51
179,2,2:31.0,Turnover by L. Dončić (traveling),,38,51
180,2,2:31.0,,Indiana full timeout,38,51
181,2,2:31.0,,M. Turner enters the game for T. Evans,38,51
182,2,2:31.0,,T. Young enters the game for D. Sabonis,38,51
183,2,2:19.0,,Shooting foul by W. Matthews (drawn by V. Oladipo),38,51
184,2,2:19.0,,V. Oladipo makes free throw 1 of 2,38,52
185,2,2:19.0,,D. Collison enters the game for C. Joseph,38,52
186,2,2:19.0,,V. Oladipo makes free throw 2 of 2,38,53
187,2,2:07.0,L. Dončić misses 2-pt layup from 2 ft,,38,53
188,2,2:04.0,,Defensive rebound by M. Turner,38,53
189,2,1:59.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by V. Oladipo),38,56
190,2,1:37.0,Shooting foul by B. Bogdanović (drawn by H. Barnes),,38,56
191,2,1:37.0,H. Barnes makes free throw 1 of 2,,39,56
192,2,1:37.0,H. Barnes makes free throw 2 of 2,,40,56
193,2,1:20.0,,Shooting foul by W. Matthews (drawn by M. Turner),40,56
194,2,1:20.0,,M. Turner misses free throw 1 of 2,40,56
195,2,1:20.0,,Offensive rebound by Team,40,56
196,2,1:20.0,,M. Turner misses free throw 2 of 2,40,56
197,2,1:18.0,Defensive rebound by D. Jordan,,40,56
198,2,1:01.0,W. Matthews misses 3-pt jump shot from 27 ft,,40,56
199,2,0:58.0,,Defensive rebound by B. Bogdanović,40,56
200,2,0:55.0,,Personal take foul by H. Barnes (drawn by B. Bogdanović),40,56
201,2,0:55.0,,B. Bogdanović makes free throw 1 of 2,40,57
202,2,0:55.0,,B. Bogdanović makes free throw 2 of 2,40,58
203,2,0:31.0,H. Barnes misses 3-pt jump shot from 27 ft,,40,58
204,2,0:28.0,Offensive rebound by L. Dončić,,40,58
205,2,0:27.0,L. Dončić makes 2-pt layup at rim,,42,58
206,2,0:04.0,,V. Oladipo misses 2-pt jump shot from 18 ft,42,58
207,2,0:01.0,Defensive rebound by L. Dončić,,42,58
208,2,0:00.0,L. Dončić misses 3-pt jump shot from 59 ft,,42,58
209,2,0:00.0,Offensive rebound by Team,,42,58
210,3,12:00.0,Technical foul by L. Dončić,,42,58
211,3,12:00.0,,B. Bogdanović makes technical free throw,42,59
212,3,11:45.0,,V. Oladipo misses 3-pt jump shot from 24 ft,42,59
213,3,11:42.0,Defensive rebound by D. Jordan,,42,59
214,3,11:34.0,Shooting foul by B. Bogdanović (drawn by L. Dončić),,42,59
215,3,11:34.0,L. Dončić makes free throw 1 of 2,,43,59
216,3,11:34.0,L. Dončić makes free throw 2 of 2,,44,59
217,3,11:22.0,,T. Young misses 3-pt jump shot from 26 ft,44,59
218,3,11:19.0,Defensive rebound by W. Matthews,,44,59
219,3,11:06.0,H. Barnes misses 2-pt layup at rim,,44,59
220,3,11:01.0,Offensive rebound by D. Jordan,,44,59
221,3,11:01.0,D. Jordan makes 2-pt dunk from 1 ft,,46,59
222,3,10:54.0,,D. Collison misses 2-pt layup from 1 ft,46,59
223,3,10:51.0,,Offensive rebound by T. Young,46,59
224,3,10:43.0,,T. Young makes 2-pt jump shot from 8 ft (assist by V. Oladipo),46,61
225,3,10:30.0,M. Kleber misses 3-pt jump shot from 23 ft,,46,61
226,3,10:26.0,,Defensive rebound by B. Bogdanović,46,61
227,3,10:22.0,,B. Bogdanović misses 3-pt jump shot from 27 ft,46,61
228,3,10:20.0,,Offensive rebound by V. Oladipo,46,61
229,3,10:20.0,,V. Oladipo misses 2-pt layup at rim,46,61
230,3,10:20.0,,Offensive rebound by Team,46,61
231,3,10:07.0,,Turnover by D. Collison (bad pass; steal by L. Dončić),46,61
232,3,10:02.0,H. Barnes misses 2-pt layup from 3 ft (block by M. Turner),,46,61
233,3,10:02.0,Offensive rebound by Team,,46,61
234,3,9:59.0,W. Matthews misses 3-pt jump shot from 28 ft,,46,61
235,3,9:56.0,Offensive rebound by L. Dončić,,46,61
236,3,9:54.0,L. Dončić misses 2-pt layup from 1 ft (block by M. Turner),,46,61
237,3,9:51.0,,Defensive rebound by V. Oladipo,46,61
238,3,9:49.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,46,61
239,3,9:47.0,Defensive rebound by D. Jordan,,46,61
240,3,9:40.0,Shooting foul by D. Collison (drawn by W. Matthews),,46,61
241,3,9:40.0,W. Matthews makes free throw 1 of 2,,47,61
242,3,9:40.0,W. Matthews makes free throw 2 of 2,,48,61
243,3,9:29.0,,V. Oladipo misses 3-pt jump shot from 28 ft,48,61
244,3,9:27.0,Defensive rebound by D. Jordan,,48,61
245,3,9:20.0,Personal foul by D. Collison (drawn by L. Dončić),,48,61
246,3,9:13.0,Personal foul by V. Oladipo (drawn by L. Dončić),,48,61
247,3,9:02.0,H. Barnes misses 2-pt layup from 4 ft (block by M. Turner),,48,61
248,3,8:59.0,,Defensive rebound by D. Collison,48,61
249,3,8:57.0,,V. Oladipo misses 3-pt jump shot from 23 ft,48,61
250,3,8:54.0,,Offensive rebound by T. Young,48,61
251,3,8:52.0,,D. Collison makes 3-pt jump shot from 23 ft (assist by T. Young),48,64
252,3,8:38.0,D. Jordan makes 2-pt layup at rim (assist by L. Dončić),,50,64
253,3,8:26.0,,M. Turner misses 3-pt jump shot from 27 ft,50,64
254,3,8:24.0,Defensive rebound by D. Jordan,,50,64
255,3,8:07.0,Shooting foul by B. Bogdanović (drawn by H. Barnes),,50,64
256,3,8:07.0,H. Barnes makes free throw 1 of 2,,51,64
257,3,8:07.0,H. Barnes makes free throw 2 of 2,,52,64
258,3,7:56.0,,D. Collison makes 3-pt jump shot from 28 ft,52,67
259,3,7:42.0,D. Jordan makes 2-pt layup from 1 ft (assist by L. Dončić),,54,67
260,3,7:42.0,,Indiana full timeout,54,67
261,3,7:32.0,,D. Collison makes 2-pt jump shot from 19 ft,54,69
262,3,7:06.0,W. Matthews misses 3-pt jump shot from 28 ft,,54,69
263,3,7:04.0,,Defensive rebound by T. Young,54,69
264,3,6:59.0,,M. Turner makes 2-pt dunk from 1 ft (assist by V. Oladipo),54,71
265,3,6:43.0,Turnover by D. Jordan (traveling),,54,71
266,3,6:29.0,,Shooting foul by L. Dončić (drawn by D. Collison),54,71
267,3,6:29.0,,D. Collison makes free throw 1 of 2,54,72
268,3,6:29.0,,D. Collison makes free throw 2 of 2,54,73
269,3,6:05.0,L. Dončić misses 3-pt jump shot from 27 ft,,54,73
270,3,6:02.0,,Defensive rebound by B. Bogdanović,54,73
271,3,5:50.0,,D. Collison misses 2-pt jump shot from 17 ft,54,73
272,3,5:48.0,Defensive rebound by H. Barnes,,54,73
273,3,5:38.0,H. Barnes makes 2-pt jump shot from 19 ft,,56,73
274,3,5:29.0,,V. Oladipo misses 2-pt jump shot from 17 ft,56,73
275,3,5:26.0,Defensive rebound by H. Barnes,,56,73
276,3,5:19.0,W. Matthews makes 3-pt jump shot from 27 ft (assist by H. Barnes),,59,73
277,3,4:57.0,,B. Bogdanović misses 3-pt jump shot from 29 ft,59,73
278,3,4:56.0,Defensive rebound by L. Dončić,,59,73
279,3,4:52.0,W. Matthews misses 3-pt jump shot from 29 ft,,59,73
280,3,4:49.0,,Defensive rebound by T. Young,59,73
281,3,4:38.0,,T. Young misses 2-pt layup from 4 ft,59,73
282,3,4:35.0,Defensive rebound by D. Jordan,,59,73
283,3,4:26.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by L. Dončić),,62,73
284,3,4:08.0,,V. Oladipo misses 2-pt jump shot from 18 ft,62,73
285,3,4:05.0,Defensive rebound by D. Jordan,,62,73
286,3,3:57.0,Shooting foul by T. Young (drawn by L. Dončić),,62,73
287,3,3:57.0,,Technical foul by T. Young,62,73
288,3,3:57.0,H. Barnes makes technical free throw,,63,73
289,3,3:57.0,L. Dončić misses free throw 1 of 2,,63,73
290,3,3:57.0,Offensive rebound by Team,,63,73
291,3,3:57.0,D. Finney-Smith enters the game for M. Kleber,,63,73
292,3,3:57.0,,T. Evans enters the game for B. Bogdanović,63,73
293,3,3:57.0,,D. Sabonis enters the game for T. Young,63,73
294,3,3:57.0,L. Dončić misses free throw 2 of 2,,63,73
295,3,3:56.0,,Defensive rebound by M. Turner,63,73
296,3,3:44.0,,V. Oladipo makes 3-pt jump shot from 29 ft (assist by D. Collison),63,76
297,3,3:29.0,H. Barnes makes 2-pt layup at rim (assist by W. Matthews),,65,76
298,3,3:03.0,,M. Turner misses 2-pt jump shot from 20 ft,65,76
299,3,3:00.0,,Offensive rebound by D. Sabonis,65,76
300,3,3:00.0,,D. Sabonis makes 2-pt layup at rim,65,78
301,3,3:00.0,Dallas full timeout,,65,78
302,3,3:00.0,Technical foul by L. Dončić,,65,78
303,3,3:00.0,L. Dončić ejected from game,,65,78
304,3,3:00.0,J. Brunson enters the game for L. Dončić,,65,78
305,3,3:00.0,,D. Collison makes technical free throw,65,79
306,3,2:46.0,J. Brunson misses 3-pt jump shot from 27 ft,,65,79
307,3,2:44.0,,Defensive rebound by V. Oladipo,65,79
308,3,2:25.0,,D. Collison misses 2-pt jump shot from 13 ft,65,79
309,3,2:21.0,Defensive rebound by D. Jordan,,65,79
310,3,2:09.0,H. Barnes misses 2-pt jump shot from 19 ft,,65,79
311,3,2:07.0,,Defensive rebound by V. Oladipo,65,79
312,3,1:59.0,,Personal foul by H. Barnes (drawn by V. Oladipo),65,79
313,3,1:59.0,D. Harris enters the game for D. Jordan,,65,79
314,3,1:59.0,D. Powell enters the game for W. Matthews,,65,79
315,3,1:59.0,,C. Joseph enters the game for D. Collison,65,79
316,3,1:46.0,,T. Evans misses 2-pt jump shot from 20 ft,65,79
317,3,1:43.0,Defensive rebound by J. Brunson,,65,79
318,3,1:38.0,Personal foul by T. Evans (drawn by D. Powell),,65,79
319,3,1:38.0,,D. McDermott enters the game for V. Oladipo,65,79
320,3,1:38.0,,T. Young enters the game for M. Turner,65,79
321,3,1:38.0,D. Powell misses free throw 1 of 2,,65,79
322,3,1:38.0,Offensive rebound by Team,,65,79
323,3,1:38.0,D. Powell makes free throw 2 of 2,,66,79
324,3,1:26.0,,C. Joseph makes 2-pt jump shot from 21 ft,66,81
325,3,1:11.0,H. Barnes misses 3-pt jump shot from 26 ft,,66,81
326,3,1:08.0,,Defensive rebound by C. Joseph,66,81
327,3,0:53.0,,Shooting foul by D. Finney-Smith (drawn by T. Evans),66,81
328,3,0:53.0,,T. Evans makes free throw 1 of 2,66,82
329,3,0:53.0,R. Broekhoff enters the game for H. Barnes,,66,82
330,3,0:53.0,,T. Evans misses free throw 2 of 2,66,82
331,3,0:53.0,Defensive rebound by D. Powell,,66,82
332,3,0:40.0,J. Brunson makes 3-pt jump shot from 28 ft (assist by D. Powell),,69,82
333,3,0:32.0,,T. Evans makes 2-pt layup from 1 ft,69,84
334,3,0:15.0,D. Finney-Smith misses 2-pt jump shot from 5 ft,,69,84
335,3,0:11.0,Offensive rebound by D. Harris,,69,84
336,3,0:06.0,J. Brunson misses 3-pt jump shot from 25 ft,,69,84
337,3,0:04.0,,Defensive rebound by T. Young,69,84
338,3,0:01.0,,C. Joseph misses 3-pt jump shot from 49 ft,69,84
339,3,0:00.0,,Offensive rebound by Team,69,84
340,4,11:48.0,R. Broekhoff misses 3-pt jump shot from 27 ft,,69,84
341,4,11:44.0,,Defensive rebound by C. Joseph,69,84
342,4,11:27.0,,Shooting foul by D. Harris (drawn by D. McDermott),69,84
343,4,11:27.0,,D. McDermott makes free throw 1 of 2,69,85
344,4,11:27.0,,D. McDermott makes free throw 2 of 2,69,86
345,4,11:10.0,D. Powell makes 2-pt layup from 1 ft (assist by D. Finney-Smith),,71,86
346,4,10:54.0,,D. McDermott makes 2-pt layup from 2 ft (assist by D. Sabonis),71,88
347,4,10:45.0,J. Brunson makes 2-pt layup from 1 ft,,73,88
348,4,10:31.0,,C. Joseph misses 3-pt jump shot from 25 ft,73,88
349,4,10:29.0,Defensive rebound by Team,,73,88
350,4,10:15.0,J. Brunson makes 2-pt jump shot from 5 ft (assist by R. Broekhoff),,75,88
351,4,9:54.0,,Personal foul by D. Finney-Smith (drawn by T. Young),75,88
352,4,9:49.0,,D. McDermott makes 2-pt layup from 1 ft (assist by T. Young),75,90
353,4,9:40.0,Personal foul by D. Sabonis (drawn by D. Powell),,75,90
354,4,9:35.0,D. Finney-Smith makes 3-pt jump shot from 30 ft (assist by D. Harris),,78,90
355,4,9:20.0,,Offensive foul by T. Evans (drawn by D. Harris),78,90
356,4,9:20.0,,Turnover by T. Evans (offensive foul),78,90
357,4,9:02.0,J. Brunson makes 2-pt jump shot from 11 ft,,80,90
358,4,9:02.0,Shooting foul by C. Joseph (drawn by J. Brunson),,80,90
359,4,9:02.0,J. Brunson makes free throw 1 of 1,,81,90
360,4,8:49.0,,T. Evans makes 2-pt layup from 2 ft,81,92
361,4,8:33.0,D. Harris misses 3-pt jump shot from 29 ft,,81,92
362,4,8:30.0,Offensive rebound by D. Powell,,81,92
363,4,8:28.0,D. Harris makes 2-pt layup from 2 ft (assist by D. Powell),,83,92
364,4,8:28.0,,Indiana full timeout,83,92
365,4,8:28.0,,B. Bogdanović enters the game for T. Young,83,92
366,4,8:08.0,,Shooting foul by D. Harris (drawn by T. Evans),83,92
367,4,8:08.0,,T. Evans makes free throw 1 of 2,83,93
368,4,8:08.0,,V. Oladipo enters the game for D. McDermott,83,93
369,4,8:08.0,,T. Evans makes free throw 2 of 2,83,94
370,4,7:58.0,R. Broekhoff misses 3-pt jump shot from 28 ft,,83,94
371,4,7:56.0,,Defensive rebound by C. Joseph,83,94
372,4,7:46.0,,Offensive foul by D. Sabonis (drawn by D. Finney-Smith),83,94
373,4,7:46.0,,Turnover by D. Sabonis (offensive foul),83,94
374,4,7:31.0,D. Powell misses 2-pt layup from 1 ft,,83,94
375,4,7:28.0,Offensive rebound by D. Finney-Smith,,83,94
376,4,7:25.0,D. Harris misses 3-pt jump shot from 26 ft,,83,94
377,4,7:22.0,,Defensive rebound by B. Bogdanović,83,94
378,4,7:06.0,,T. Evans makes 2-pt jump shot from 6 ft,83,96
379,4,7:05.0,Dallas full timeout,,83,96
380,4,7:05.0,H. Barnes enters the game for R. Broekhoff,,83,96
381,4,7:05.0,D. Jordan enters the game for D. Finney-Smith,,83,96
382,4,7:05.0,M. Kleber enters the game for D. Harris,,83,96
383,4,7:05.0,W. Matthews enters the game for D. Powell,,83,96
384,4,6:46.0,W. Matthews makes 3-pt jump shot from 26 ft (assist by J. Brunson),,86,96
385,4,6:27.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by M. Kleber),86,96
386,4,6:24.0,Defensive rebound by J. Brunson,,86,96
