,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DENVER_ACTION,LA CLIPPERS_SCORE,DENVER_SCORE
378,4,6:13.0,M. Harrell makes 2-pt layup from 2 ft (assist by P. Beverley),,88,107
379,4,6:00.0,,Offensive foul by J. Murray (drawn by M. Harrell),88,107
380,4,6:00.0,,Turnover by J. Murray (offensive foul),88,107
381,4,5:43.0,T. Harris makes 2-pt jump shot from 12 ft,,90,107
382,4,5:23.0,,J. Murray misses 2-pt layup from 2 ft,90,107
383,4,5:20.0,,Offensive rebound by J. Murray,90,107
384,4,5:20.0,,J. Murray makes 2-pt layup at rim,90,109
385,4,5:11.0,T. Harris misses 2-pt jump shot from 14 ft,,90,109
386,4,5:09.0,,Defensive rebound by N. Jokić,90,109
387,4,5:03.0,,T. Lyles makes 2-pt layup from 1 ft (assist by N. Jokić),90,111
388,4,4:49.0,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,,90,111
389,4,4:46.0,Offensive rebound by M. Harrell,,90,111
390,4,4:45.0,Shooting foul by T. Lyles (drawn by M. Harrell),,90,111
391,4,4:45.0,M. Harrell makes free throw 1 of 2,,91,111
392,4,4:45.0,S. Thornwell enters the game for D. Gallinari,,91,111
393,4,4:45.0,T. Wallace enters the game for T. Harris,,91,111
394,4,4:45.0,,T. Craig enters the game for M. Morris,91,111
395,4,4:45.0,M. Harrell makes free throw 2 of 2,,92,111
396,4,4:24.0,,J. Hernangómez misses 3-pt jump shot from 23 ft,92,111
397,4,4:21.0,,Offensive rebound by N. Jokić,92,111
398,4,4:21.0,,N. Jokić makes 2-pt layup from 3 ft,92,113
399,4,4:21.0,LA Clippers full timeout,,92,113
400,4,4:21.0,Technical foul by P. Beverley,,92,113
401,4,4:21.0,P. Beverley ejected from game,,92,113
402,4,4:21.0,B. Marjanović enters the game for P. Beverley,,92,113
403,4,4:21.0,J. Motley enters the game for M. Harrell,,92,113
404,4,4:21.0,,M. Plumlee enters the game for N. Jokić,92,113
405,4,4:21.0,,J. Murray makes technical free throw,92,114
406,4,4:04.0,J. Motley misses 3-pt jump shot from 23 ft,,92,114
407,4,3:59.0,,Defensive rebound by J. Murray,92,114
408,4,3:40.0,,J. Murray misses 2-pt jump shot from 19 ft,92,114
409,4,3:35.0,Defensive rebound by T. Wallace,,92,114
410,4,3:32.0,T. Wallace makes 2-pt layup from 2 ft,,94,114
411,4,3:32.0,,Violation by Team (def goaltending),94,114
412,4,3:20.0,,T. Craig makes 2-pt layup from 2 ft (assist by M. Plumlee),94,116
413,4,3:04.0,Shooting foul by M. Plumlee (drawn by J. Motley),,94,116
414,4,3:04.0,J. Motley makes free throw 1 of 2,,95,116
415,4,3:04.0,,B. Goodwin enters the game for T. Craig,95,116
416,4,3:04.0,,T. Lydon enters the game for J. Murray,95,116
417,4,3:04.0,J. Motley makes free throw 2 of 2,,96,116
418,4,2:43.0,,J. Hernangómez makes 2-pt jump shot from 18 ft (assist by B. Goodwin),96,118
419,4,2:19.0,S. Gilgeous-Alexander misses 2-pt jump shot from 19 ft,,96,118
420,4,2:17.0,,Defensive rebound by M. Plumlee,96,118
421,4,2:09.0,,B. Goodwin misses 2-pt jump shot from 11 ft,96,118
422,4,2:07.0,Defensive rebound by B. Marjanović,,96,118
423,4,2:05.0,Personal foul by T. Lydon (drawn by J. Motley),,96,118
424,4,2:05.0,J. Motley makes free throw 1 of 2,,97,118
425,4,2:05.0,J. Motley makes free throw 2 of 2,,98,118
426,4,1:44.0,,T. Lyles misses 2-pt jump shot from 7 ft,98,118
427,4,1:42.0,Defensive rebound by J. Motley,,98,118
428,4,1:38.0,Turnover by J. Motley (bad pass; steal by T. Lydon),,98,118
429,4,1:37.0,,Turnover by M. Plumlee (traveling),98,118
430,4,1:27.0,J. Motley misses 3-pt jump shot from 24 ft,,98,118
431,4,1:23.0,,Defensive rebound by M. Plumlee,98,118
432,4,1:14.0,,T. Lyles misses 3-pt jump shot from 25 ft,98,118
433,4,1:09.0,Defensive rebound by B. Marjanović,,98,118
434,4,1:04.0,T. Wallace misses 2-pt layup from 2 ft,,98,118
435,4,1:04.0,Offensive rebound by J. Motley,,98,118
436,4,1:04.0,J. Motley makes 2-pt layup from 2 ft,,100,118
437,4,1:04.0,Shooting foul by T. Lyles (drawn by J. Motley),,100,118
438,4,1:04.0,J. Motley misses free throw 1 of 1,,100,118
439,4,1:01.0,,Defensive rebound by T. Lyles,100,118
440,4,0:48.0,,B. Goodwin misses 2-pt jump shot from 4 ft,100,118
441,4,0:47.0,Defensive rebound by B. Marjanović,,100,118
442,4,0:44.0,Personal foul by B. Goodwin (drawn by T. Wallace),,100,118
443,4,0:44.0,T. Wallace misses free throw 1 of 2,,100,118
444,4,0:44.0,Offensive rebound by Team,,100,118
445,4,0:44.0,T. Wallace misses free throw 2 of 2,,100,118
446,4,0:42.0,Offensive rebound by J. Motley,,100,118
447,4,0:41.0,J. Motley misses 2-pt jump shot from 9 ft,,100,118
448,4,0:39.0,,Defensive rebound by M. Plumlee,100,118
449,4,0:27.0,,T. Lydon makes 3-pt jump shot from 22 ft (assist by M. Plumlee),100,121
450,4,0:26.0,LA Clippers full timeout,,100,121
451,4,0:14.0,B. Marjanović misses 2-pt jump shot from 10 ft,,100,121
452,4,0:14.0,Offensive rebound by Team,,100,121
453,4,0:12.0,B. Marjanović misses 3-pt jump shot from 26 ft,,100,121
454,4,0:07.0,,Defensive rebound by M. Plumlee,100,121
