,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
62,1,4:46.0,E. Freedom makes 2-pt layup at rim,,16,24
63,1,4:41.0,,B. Simmons makes 2-pt layup from 2 ft,16,26
64,1,4:21.0,M. Beasley makes 2-pt jump shot from 18 ft (assist by L. Thomas),,18,26
65,1,4:05.0,,J. Embiid makes 2-pt jump shot from 8 ft (assist by T. McConnell),18,28
66,1,3:55.0,L. Thomas makes 3-pt jump shot from 24 ft (assist by T. Burke),,21,28
67,1,3:48.0,,Personal block foul by L. Thomas (drawn by B. Simmons),21,28
68,1,3:48.0,,M. Fultz enters the game for D. Šarić,21,28
69,1,3:48.0,,R. Holmes enters the game for J. Embiid,21,28
70,1,3:48.0,,E. İlyasova enters the game for B. Simmons,21,28
71,1,3:48.0,L. Kornet enters the game for E. Freedom,,21,28
72,1,3:48.0,F. Ntilikina enters the game for L. Thomas,,21,28
73,1,3:35.0,,E. İlyasova misses 2-pt layup from 2 ft,21,28
74,1,3:32.0,Defensive rebound by F. Ntilikina,,21,28
75,1,3:26.0,L. Kornet misses 3-pt jump shot from 27 ft,,21,28
76,1,3:23.0,,Defensive rebound by E. İlyasova,21,28
77,1,3:08.0,,M. Belinelli misses 2-pt jump shot from 19 ft,21,28
78,1,3:04.0,Defensive rebound by M. Beasley,,21,28
79,1,2:53.0,M. Beasley misses 2-pt jump shot from 15 ft,,21,28
80,1,2:50.0,,Defensive rebound by M. Fultz,21,28
81,1,2:40.0,,Turnover by E. İlyasova (bad pass),21,28
82,1,2:40.0,,R. Covington enters the game for T. McConnell,21,28
83,1,2:40.0,I. Hicks enters the game for M. Beasley,,21,28
84,1,2:29.0,T. Burke misses 2-pt layup from 4 ft (block by M. Fultz),,21,28
85,1,2:25.0,Offensive rebound by I. Hicks,,21,28
86,1,2:24.0,F. Ntilikina makes 3-pt jump shot from 25 ft (assist by I. Hicks),,24,28
87,1,2:07.0,,E. İlyasova misses 3-pt jump shot from 26 ft,24,28
88,1,2:05.0,Defensive rebound by L. Kornet,,24,28
89,1,1:57.0,L. Kornet misses 3-pt jump shot from 26 ft,,24,28
90,1,1:54.0,,Defensive rebound by E. İlyasova,24,28
91,1,1:48.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by M. Fultz),24,31
92,1,1:38.0,Shooting foul by M. Belinelli (drawn by T. Burke),,24,31
93,1,1:38.0,T. Burke makes free throw 1 of 2,,25,31
94,1,1:38.0,T. Burke makes free throw 2 of 2,,26,31
95,1,1:21.0,,E. İlyasova makes 2-pt jump shot from 20 ft (assist by M. Fultz),26,33
96,1,1:02.0,Turnover by F. Ntilikina (traveling),,26,33
97,1,0:50.0,,R. Holmes makes 2-pt dunk from 2 ft (assist by M. Belinelli),26,35
98,1,0:40.0,T. Hardaway makes 2-pt layup from 2 ft (assist by L. Kornet),,28,35
99,1,0:32.0,,M. Fultz makes 2-pt jump shot from 11 ft,28,37
100,1,0:25.0,Turnover by T. Burke (bad pass; steal by R. Covington),,28,37
101,1,0:02.0,,Offensive foul by M. Belinelli (drawn by L. Kornet),28,37
102,1,0:02.0,,Turnover by M. Belinelli (offensive foul),28,37
103,1,0:01.0,T. Hardaway misses 3-pt jump shot from 30 ft,,28,37
104,1,0:01.0,Offensive rebound by Team,,28,37
105,2,11:43.0,,J. Redick misses 3-pt jump shot from 22 ft,28,37
106,2,11:41.0,Defensive rebound by L. Kornet,,28,37
107,2,11:40.0,Personal foul by M. Fultz (drawn by E. Mudiay),,28,37
108,2,11:40.0,,Philadelphia full timeout,28,37
109,2,11:40.0,,R. Holmes enters the game for J. Embiid,28,37
110,2,11:25.0,Turnover by F. Ntilikina (bad pass; steal by R. Covington),,28,37
111,2,11:19.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Redick),28,40
112,2,11:03.0,T. Williams misses 2-pt layup from 1 ft,,28,40
113,2,11:01.0,,Defensive rebound by M. Fultz,28,40
114,2,10:56.0,,J. Redick makes 2-pt layup from 3 ft (assist by M. Fultz),28,42
115,2,10:41.0,F. Ntilikina misses 2-pt jump shot from 17 ft,,28,42
116,2,10:38.0,,Defensive rebound by R. Holmes,28,42
117,2,10:30.0,,R. Holmes makes 2-pt layup from 2 ft (assist by M. Fultz),28,44
118,2,10:23.0,New York full timeout,,28,44
119,2,10:23.0,E. Freedom enters the game for L. Kornet,,28,44
120,2,10:23.0,M. Beasley enters the game for I. Hicks,,28,44
121,2,10:04.0,E. Mudiay misses 2-pt jump shot from 12 ft,,28,44
122,2,10:01.0,Offensive rebound by E. Freedom,,28,44
123,2,9:59.0,E. Freedom makes 2-pt layup from 1 ft,,30,44
124,2,9:46.0,,M. Fultz misses 2-pt layup from 3 ft,30,44
125,2,9:45.0,,Offensive rebound by R. Holmes,30,44
126,2,9:44.0,,R. Holmes misses 2-pt layup from 2 ft,30,44
127,2,9:43.0,Defensive rebound by E. Freedom,,30,44
128,2,9:40.0,Shooting foul by M. Fultz (drawn by M. Beasley),,30,44
129,2,9:40.0,M. Beasley makes free throw 1 of 2,,31,44
130,2,9:40.0,M. Beasley misses free throw 2 of 2,,31,44
131,2,9:37.0,,Defensive rebound by R. Holmes,31,44
132,2,9:25.0,,J. Redick makes 2-pt layup from 2 ft (assist by R. Holmes),31,46
133,2,9:15.0,M. Beasley makes 2-pt jump shot from 14 ft,,33,46
134,2,8:59.0,,E. İlyasova misses 3-pt jump shot from 25 ft,33,46
135,2,8:56.0,Defensive rebound by F. Ntilikina,,33,46
136,2,8:54.0,,Offensive charge foul by T. Williams (drawn by E. İlyasova),33,46
137,2,8:54.0,Turnover by T. Williams (offensive foul),,33,46
138,2,8:54.0,,B. Simmons enters the game for M. Fultz,33,46
139,2,8:54.0,,D. Šarić enters the game for E. İlyasova,33,46
140,2,8:41.0,,Shooting foul by F. Ntilikina (drawn by R. Holmes),33,46
141,2,8:41.0,,R. Holmes makes free throw 1 of 2,33,47
142,2,8:41.0,,R. Holmes misses free throw 2 of 2,33,47
143,2,8:38.0,Defensive rebound by T. Williams,,33,47
144,2,8:22.0,M. Beasley makes 2-pt jump shot from 22 ft (assist by T. Williams),,35,47
145,2,8:16.0,,Turnover by B. Simmons (bad pass; steal by T. Williams),35,47
146,2,8:10.0,Shooting foul by D. Šarić (drawn by T. Williams),,35,47
147,2,8:10.0,T. Williams makes free throw 1 of 2,,36,47
148,2,8:10.0,T. Williams makes free throw 2 of 2,,37,47
149,2,7:57.0,,R. Holmes makes 2-pt jump shot from 5 ft (assist by B. Simmons),37,49
150,2,7:47.0,F. Ntilikina misses 2-pt jump shot from 19 ft,,37,49
151,2,7:46.0,,Defensive rebound by J. Redick,37,49
152,2,7:39.0,,J. Redick misses 3-pt jump shot from 26 ft,37,49
153,2,7:37.0,Defensive rebound by E. Mudiay,,37,49
154,2,7:37.0,Personal foul by R. Covington (drawn by E. Mudiay),,37,49
155,2,7:29.0,Personal foul by R. Holmes (drawn by E. Freedom),,37,49
156,2,7:29.0,E. Freedom makes free throw 1 of 2,,38,49
157,2,7:29.0,E. Freedom makes free throw 2 of 2,,39,49
158,2,7:28.0,,Personal foul by F. Ntilikina (drawn by B. Simmons),39,49
159,2,7:14.0,,J. Redick misses 3-pt jump shot from 24 ft,39,49
160,2,7:13.0,Defensive rebound by E. Freedom,,39,49
161,2,7:03.0,E. Mudiay makes 2-pt layup from 1 ft (assist by T. Williams),,41,49
162,2,7:00.0,,Turnover by R. Covington (bad pass),41,49
163,2,6:50.0,Shooting foul by R. Covington (drawn by E. Freedom),,41,49
164,2,6:50.0,E. Freedom makes free throw 1 of 2,,42,49
165,2,6:50.0,,M. Belinelli enters the game for J. Redick,42,49
166,2,6:50.0,,E. İlyasova enters the game for R. Holmes,42,49
167,2,6:50.0,E. Freedom makes free throw 2 of 2,,43,49
168,2,6:36.0,,D. Šarić makes 2-pt layup from 2 ft (assist by R. Covington),43,51
169,2,6:27.0,Def 3 sec tech foul by M. Belinelli,,43,51
170,2,6:27.0,E. Mudiay makes technical free throw,,44,51
171,2,6:17.0,E. Freedom misses 2-pt layup from 3 ft (block by B. Simmons),,44,51
172,2,6:16.0,Offensive rebound by Team,,44,51
173,2,6:11.0,E. Freedom makes 2-pt layup from 2 ft,,46,51
174,2,5:54.0,,Turnover by D. Šarić (bad pass; steal by T. Williams),46,51
175,2,5:51.0,Shooting foul by E. İlyasova (drawn by E. Freedom),,46,51
176,2,5:51.0,New York full timeout,,46,51
177,2,5:51.0,E. Freedom makes free throw 1 of 2,,47,51
178,2,5:51.0,E. Freedom misses free throw 2 of 2,,47,51
179,2,5:48.0,,Defensive rebound by D. Šarić,47,51
180,2,5:45.0,,Personal foul by T. Williams (drawn by B. Simmons),47,51
181,2,5:41.0,,R. Covington misses 2-pt layup from 4 ft (block by E. Mudiay),47,51
182,2,5:38.0,Defensive rebound by E. Mudiay,,47,51
183,2,5:38.0,Turnover by E. Mudiay (bad pass; steal by E. İlyasova),,47,51
184,2,5:37.0,,E. İlyasova misses 3-pt jump shot from 24 ft,47,51
185,2,5:36.0,Defensive rebound by T. Williams,,47,51
186,2,5:32.0,M. Beasley misses 2-pt layup from 2 ft,,47,51
187,2,5:32.0,,Defensive rebound by E. İlyasova,47,51
188,2,5:25.0,,Turnover by E. İlyasova (bad pass),47,51
189,2,5:12.0,Turnover by E. Freedom (bad pass),,47,51
190,2,4:56.0,,R. Covington makes 2-pt layup from 2 ft (assist by M. Belinelli),47,53
191,2,4:42.0,E. Mudiay makes 2-pt jump shot from 16 ft,,49,53
192,2,4:26.0,,M. Belinelli misses 2-pt jump shot from 15 ft,49,53
193,2,4:24.0,Defensive rebound by M. Beasley,,49,53
194,2,4:10.0,E. Freedom makes 2-pt layup from 2 ft (assist by E. Mudiay),,51,53
195,2,4:03.0,,Shooting foul by F. Ntilikina (drawn by B. Simmons),51,53
196,2,4:03.0,,B. Simmons makes free throw 1 of 2,51,54
197,2,4:03.0,,J. Redick enters the game for R. Covington,51,54
198,2,4:03.0,L. Thomas enters the game for F. Ntilikina,,51,54
199,2,4:03.0,,B. Simmons misses free throw 2 of 2,51,54
200,2,4:02.0,,Offensive rebound by E. İlyasova,51,54
201,2,4:02.0,,E. İlyasova makes 2-pt layup from 1 ft,51,56
202,2,3:54.0,New York full timeout,,51,56
203,2,3:46.0,E. Mudiay makes 3-pt jump shot from 26 ft (assist by M. Beasley),,54,56
204,2,3:20.0,,D. Šarić misses 2-pt jump shot from 14 ft,54,56
205,2,3:18.0,Defensive rebound by E. Freedom,,54,56
206,2,3:12.0,M. Beasley makes 2-pt layup from 3 ft (assist by E. Mudiay),,56,56
207,2,3:03.0,,J. Redick misses 3-pt jump shot from 24 ft,56,56
208,2,3:01.0,Defensive rebound by L. Thomas,,56,56
209,2,2:50.0,Turnover by E. Freedom (traveling),,56,56
210,2,2:38.0,,D. Šarić makes 2-pt jump shot from 16 ft (assist by J. Redick),56,58
211,2,2:23.0,M. Beasley misses 2-pt jump shot from 9 ft,,56,58
212,2,2:23.0,,Defensive rebound by Team,56,58
213,2,2:23.0,Loose ball foul by E. Freedom (drawn by M. Belinelli),,56,58
214,2,2:23.0,,M. Belinelli makes free throw 1 of 2,56,59
215,2,2:23.0,T. Hardaway enters the game for T. Williams,,56,59
216,2,2:23.0,,M. Belinelli makes free throw 2 of 2,56,60
217,2,2:08.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by M. Beasley),,59,60
218,2,2:00.0,,J. Redick misses 3-pt jump shot from 23 ft,59,60
219,2,1:56.0,Defensive rebound by E. Freedom,,59,60
220,2,1:49.0,Shooting foul by M. Belinelli (drawn by E. Mudiay),,59,60
221,2,1:49.0,,Technical foul by J. Redick,59,60
222,2,1:49.0,E. Mudiay misses technical free throw,,59,60
223,2,1:49.0,Offensive rebound by Team,,59,60
224,2,1:49.0,E. Mudiay makes free throw 1 of 2,,60,60
225,2,1:49.0,,T. McConnell enters the game for M. Belinelli,60,60
226,2,1:49.0,E. Mudiay makes free throw 2 of 2,,61,60
227,2,1:33.0,,Turnover by D. Šarić (traveling),61,60
228,2,1:24.0,E. Mudiay misses 2-pt jump shot from 14 ft,,61,60
229,2,1:22.0,,Defensive rebound by J. Redick,61,60
230,2,1:15.0,,B. Simmons makes 2-pt layup from 3 ft,61,62
231,2,0:59.0,Turnover by L. Thomas (lost ball; steal by D. Šarić),,61,62
232,2,0:57.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by D. Šarić),61,64
233,2,0:34.0,Turnover by Team (shot clock),,61,64
234,2,0:28.0,,Personal foul by L. Thomas (drawn by B. Simmons),61,64
235,2,0:28.0,,B. Simmons misses free throw 1 of 2,61,64
236,2,0:28.0,,Offensive rebound by Team,61,64
237,2,0:28.0,L. Kornet enters the game for E. Freedom,,61,64
238,2,0:28.0,F. Ntilikina enters the game for L. Thomas,,61,64
239,2,0:28.0,,R. Holmes enters the game for D. Šarić,61,64
240,2,0:28.0,,B. Simmons misses free throw 2 of 2,61,64
241,2,0:24.0,,Offensive rebound by E. İlyasova,61,64
242,2,0:22.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by E. İlyasova),61,67
243,2,0:09.0,E. Mudiay misses 2-pt layup from 2 ft,,61,67
244,2,0:07.0,,Defensive rebound by E. İlyasova,61,67
245,2,0:04.0,,E. İlyasova misses 2-pt layup from 4 ft,61,67
246,2,0:03.0,Defensive rebound by Team,,61,67
247,2,0:03.0,,Loose ball foul by B. Simmons (drawn by M. Beasley),61,67
248,2,0:03.0,M. Beasley makes free throw 1 of 2,,62,67
249,2,0:03.0,T. Williams enters the game for F. Ntilikina,,62,67
250,2,0:03.0,M. Beasley misses free throw 2 of 2,,62,67
251,2,0:02.0,Offensive rebound by Team,,62,67
252,2,0:02.0,Shooting foul by E. İlyasova (drawn by T. Hardaway),,62,67
253,2,0:02.0,T. Hardaway makes free throw 1 of 2,,63,67
254,2,0:02.0,T. Hardaway misses free throw 2 of 2,,63,67
255,2,0:02.0,,Defensive rebound by J. Redick,63,67
256,3,11:42.0,,B. Simmons makes 2-pt dunk at rim (assist by D. Šarić),63,69
257,3,11:22.0,T. Burke makes 2-pt jump shot from 17 ft,,65,69
258,3,11:05.0,,R. Holmes makes 2-pt jump shot from 8 ft (assist by J. Redick),65,71
259,3,10:46.0,M. Beasley makes 2-pt jump shot from 9 ft (assist by T. Burke),,67,71
260,3,10:38.0,,R. Covington misses 3-pt jump shot from 25 ft,67,71
261,3,10:31.0,Defensive rebound by E. Freedom,,67,71
262,3,10:29.0,T. Burke makes 2-pt jump shot from 16 ft,,69,71
263,3,10:13.0,,R. Holmes misses 2-pt jump shot from 17 ft,69,71
264,3,10:11.0,Defensive rebound by Team,,69,71
265,3,9:48.0,E. Freedom misses 2-pt layup from 2 ft,,69,71
266,3,9:46.0,Offensive rebound by E. Freedom,,69,71
267,3,9:44.0,Turnover by E. Freedom (lost ball; steal by R. Covington),,69,71
268,3,9:32.0,,D. Šarić misses 3-pt jump shot from 25 ft,69,71
269,3,9:29.0,Defensive rebound by T. Hardaway,,69,71
270,3,9:27.0,M. Beasley misses 2-pt dunk from 1 ft,,69,71
271,3,9:27.0,,Defensive rebound by J. Redick,69,71
272,3,9:21.0,,R. Covington makes 2-pt jump shot from 5 ft,69,73
273,3,9:21.0,,Shooting foul by T. Hardaway (drawn by R. Covington),69,73
274,3,9:21.0,,R. Covington makes free throw 1 of 1,69,74
275,3,9:09.0,L. Thomas misses 3-pt jump shot from 25 ft,,69,74
276,3,9:05.0,,Defensive rebound by R. Covington,69,74
277,3,8:58.0,,R. Covington misses 3-pt jump shot from 25 ft,69,74
278,3,8:54.0,Defensive rebound by T. Burke,,69,74
279,3,8:50.0,T. Burke makes 3-pt jump shot from 23 ft (assist by T. Hardaway),,72,74
280,3,8:33.0,,D. Šarić misses 2-pt layup from 2 ft (block by M. Beasley),72,74
281,3,8:33.0,Defensive rebound by Team,,72,74
282,3,8:22.0,M. Beasley misses 2-pt jump shot from 17 ft,,72,74
283,3,8:18.0,Offensive rebound by T. Hardaway,,72,74
284,3,8:17.0,T. Hardaway misses 3-pt jump shot from 25 ft,,72,74
285,3,8:14.0,Offensive rebound by T. Burke,,72,74
286,3,8:13.0,T. Burke misses 3-pt jump shot from 23 ft,,72,74
287,3,8:09.0,,Defensive rebound by D. Šarić,72,74
288,3,8:07.0,,Shooting foul by E. Freedom (drawn by R. Holmes),72,74
289,3,8:07.0,,R. Holmes misses free throw 1 of 2,72,74
290,3,8:07.0,,Offensive rebound by Team,72,74
291,3,8:07.0,,R. Holmes makes free throw 2 of 2,72,75
292,3,7:53.0,T. Hardaway misses 2-pt jump shot from 9 ft,,72,75
293,3,7:51.0,,Defensive rebound by R. Holmes,72,75
294,3,7:46.0,,Shooting foul by E. Freedom (drawn by D. Šarić),72,75
295,3,7:46.0,,D. Šarić makes free throw 1 of 2,72,76
296,3,7:46.0,,M. Belinelli enters the game for J. Redick,72,76
297,3,7:46.0,,D. Šarić makes free throw 2 of 2,72,77
298,3,7:35.0,T. Burke misses 3-pt jump shot from 25 ft,,72,77
299,3,7:31.0,,Defensive rebound by B. Simmons,72,77
300,3,7:27.0,,R. Covington misses 3-pt jump shot from 23 ft,72,77
301,3,7:24.0,,Offensive rebound by R. Holmes,72,77
302,3,7:23.0,,R. Holmes makes 2-pt layup from 6 ft,72,79
303,3,7:01.0,E. Freedom misses 2-pt jump shot from 12 ft,,72,79
304,3,6:58.0,,Defensive rebound by M. Belinelli,72,79
305,3,6:53.0,,R. Covington misses 3-pt jump shot from 25 ft,72,79
306,3,6:50.0,,Offensive rebound by R. Covington,72,79
307,3,6:49.0,,R. Covington misses 2-pt jump shot from 13 ft,72,79
308,3,6:46.0,Defensive rebound by E. Freedom,,72,79
309,3,6:40.0,L. Thomas misses 2-pt jump shot from 20 ft,,72,79
310,3,6:38.0,,Defensive rebound by B. Simmons,72,79
311,3,6:32.0,,R. Covington makes 2-pt layup from 1 ft (assist by B. Simmons),72,81
312,3,6:32.0,New York full timeout,,72,81
313,3,6:32.0,,T. McConnell enters the game for R. Holmes,72,81
314,3,6:32.0,,E. İlyasova enters the game for R. Covington,72,81
315,3,6:32.0,L. Kornet enters the game for E. Freedom,,72,81
316,3,6:15.0,M. Beasley misses 2-pt jump shot from 9 ft,,72,81
317,3,6:10.0,,Defensive rebound by T. McConnell,72,81
318,3,6:02.0,,D. Šarić misses 2-pt jump shot from 12 ft (block by M. Beasley),72,81
319,3,6:02.0,,Offensive rebound by Team,72,81
320,3,5:56.0,,Personal foul by T. Hardaway (drawn by M. Belinelli),72,81
321,3,5:45.0,,B. Simmons makes 2-pt jump shot from 12 ft,72,83
322,3,5:24.0,T. Hardaway misses 3-pt jump shot from 25 ft,,72,83
323,3,5:20.0,,Defensive rebound by E. İlyasova,72,83
324,3,5:02.0,,B. Simmons misses 2-pt jump shot from 10 ft,72,83
325,3,4:59.0,Defensive rebound by M. Beasley,,72,83
326,3,4:50.0,M. Beasley makes 2-pt layup from 1 ft (assist by T. Burke),,74,83
327,3,4:48.0,,Philadelphia full timeout,74,83
328,3,4:48.0,F. Ntilikina enters the game for L. Thomas,,74,83
329,3,4:35.0,,D. Šarić misses 2-pt hook shot from 2 ft,74,83
330,3,4:32.0,,Offensive rebound by D. Šarić,74,83
331,3,4:32.0,,D. Šarić misses 2-pt layup at rim,74,83
332,3,4:31.0,Defensive rebound by F. Ntilikina,,74,83
333,3,4:19.0,T. Burke makes 3-pt jump shot from 23 ft (assist by T. Hardaway),,77,83
334,3,3:59.0,,M. Belinelli misses 3-pt jump shot from 25 ft,77,83
335,3,3:57.0,Defensive rebound by M. Beasley,,77,83
336,3,3:52.0,Turnover by M. Beasley (step out of bounds),,77,83
337,3,3:52.0,,M. Fultz enters the game for B. Simmons,77,83
338,3,3:42.0,,D. Šarić makes 2-pt layup from 1 ft (assist by M. Fultz),77,85
339,3,3:22.0,L. Kornet misses 3-pt jump shot from 26 ft,,77,85
340,3,3:18.0,Offensive rebound by T. Hardaway,,77,85
341,3,3:18.0,T. Hardaway misses 2-pt layup at rim,,77,85
342,3,3:17.0,,Defensive rebound by M. Belinelli,77,85
343,3,3:09.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by M. Fultz),77,88
344,3,2:57.0,L. Kornet misses 3-pt jump shot from 25 ft,,77,88
345,3,2:54.0,,Defensive rebound by D. Šarić,77,88
346,3,2:47.0,,Shooting foul by L. Kornet (drawn by M. Fultz),77,88
347,3,2:47.0,,M. Fultz makes free throw 1 of 2,77,89
348,3,2:47.0,,R. Covington enters the game for T. McConnell,77,89
349,3,2:47.0,,M. Fultz misses free throw 2 of 2,77,89
350,3,2:46.0,,Offensive rebound by Team,77,89
351,3,2:42.0,,D. Šarić makes 2-pt layup from 1 ft (assist by M. Fultz),77,91
352,3,2:28.0,Turnover by T. Hardaway (bad pass; steal by M. Belinelli),,77,91
353,3,2:24.0,,M. Fultz misses 2-pt layup from 2 ft,77,91
354,3,2:20.0,Defensive rebound by F. Ntilikina,,77,91
355,3,2:18.0,M. Beasley misses 2-pt jump shot from 7 ft,,77,91
356,3,2:13.0,,Defensive rebound by M. Fultz,77,91
357,3,2:09.0,,R. Covington misses 3-pt jump shot from 24 ft,77,91
358,3,2:06.0,Defensive rebound by M. Beasley,,77,91
359,3,1:49.0,M. Beasley makes 2-pt layup from 1 ft (assist by T. Burke),,79,91
360,3,1:49.0,Shooting foul by R. Covington (drawn by M. Beasley),,79,91
361,3,1:49.0,,R. Holmes enters the game for D. Šarić,79,91
362,3,1:49.0,,J. Redick enters the game for M. Belinelli,79,91
363,3,1:49.0,M. Beasley makes free throw 1 of 1,,80,91
364,3,1:38.0,,E. İlyasova misses 2-pt jump shot from 7 ft,80,91
365,3,1:35.0,Defensive rebound by M. Beasley,,80,91
366,3,1:29.0,Turnover by T. Burke (lost ball; steal by M. Fultz),,80,91
367,3,1:22.0,,R. Holmes misses 2-pt layup from 2 ft,80,91
368,3,1:19.0,Defensive rebound by L. Kornet,,80,91
369,3,1:11.0,T. Burke misses 2-pt jump shot from 19 ft,,80,91
370,3,1:07.0,,Defensive rebound by J. Redick,80,91
371,3,0:48.0,,E. İlyasova misses 3-pt jump shot from 25 ft,80,91
372,3,0:47.0,Defensive rebound by Team,,80,91
373,3,0:47.0,E. Mudiay enters the game for M. Beasley,,80,91
374,3,0:47.0,T. Williams enters the game for T. Burke,,80,91
375,3,0:33.0,F. Ntilikina misses 2-pt layup from 3 ft,,80,91
376,3,0:30.0,,Defensive rebound by R. Holmes,80,91
377,3,0:26.0,,M. Fultz misses 2-pt layup from 2 ft,80,91
378,3,0:26.0,,Offensive rebound by R. Holmes,80,91
379,3,0:23.0,,R. Holmes makes 2-pt dunk at rim,80,93
380,3,0:02.0,E. Mudiay misses 2-pt jump shot from 19 ft,,80,93
381,3,0:02.0,,Defensive rebound by M. Fultz,80,93
382,4,11:48.0,Shooting foul by R. Holmes (drawn by E. Freedom),,80,93
383,4,11:48.0,E. Freedom misses free throw 1 of 2,,80,93
