,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,MILWAUKEE_ACTION,BROOKLYN_SCORE,MILWAUKEE_SCORE
162,2,6:25.0,Turnover by R. Hollis-Jefferson (bad pass),,25,43
163,2,6:25.0,,J. Henson enters the game for T. Maker,25,43
164,2,6:24.0,,Personal take foul by J. Okafor (drawn by T. Snell),25,43
165,2,6:24.0,J. Harris enters the game for R. Hollis-Jefferson,,25,43
166,2,6:14.0,,G. Antetokounmpo makes 3-pt jump shot from 27 ft (assist by J. Henson),25,46
167,2,5:54.0,D. Carroll misses 3-pt jump shot from 27 ft,,25,46
168,2,5:54.0,,Defensive rebound by Team,25,46
169,2,5:54.0,,K. Middleton enters the game for G. Antetokounmpo,25,46
170,2,5:54.0,Q. Acy enters the game for J. Okafor,,25,46
171,2,5:44.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,25,46
172,2,5:41.0,Defensive rebound by D. Carroll,,25,46
173,2,5:28.0,J. Harris misses 2-pt layup from 7 ft (block by S. Brown),,25,46
174,2,5:28.0,Offensive rebound by Team,,25,46
175,2,5:24.0,A. Crabbe makes 2-pt layup from 4 ft (assist by J. Harris),,27,46
176,2,4:57.0,,Turnover by E. Bledsoe (bad pass; steal by D. Carroll),27,46
177,2,4:53.0,D. Carroll misses 2-pt layup at rim,,27,46
178,2,4:50.0,,Defensive rebound by S. Brown,27,46
179,2,4:48.0,,S. Brown misses 2-pt layup from 3 ft (block by S. Dinwiddie),27,46
180,2,4:48.0,,Offensive rebound by Team,27,46
181,2,4:30.0,,Turnover by Team (shot clock),27,46
182,2,4:14.0,J. Harris misses 2-pt jump shot from 8 ft,,27,46
183,2,4:12.0,,Defensive rebound by J. Henson,27,46
184,2,4:12.0,,Personal foul by S. Dinwiddie (drawn by E. Bledsoe),27,46
185,2,3:57.0,,J. Henson makes 2-pt layup from 1 ft (assist by T. Snell),27,48
186,2,3:57.0,,Shooting foul by J. Harris (drawn by J. Henson),27,48
187,2,3:57.0,C. LeVert enters the game for J. Harris,,27,48
188,2,3:57.0,,J. Henson makes free throw 1 of 1,27,49
189,2,3:40.0,Q. Acy misses 3-pt jump shot from 26 ft,,27,49
190,2,3:37.0,,Defensive rebound by S. Brown,27,49
191,2,3:25.0,,S. Brown misses 3-pt jump shot from 23 ft,27,49
192,2,3:22.0,Defensive rebound by Q. Acy,,27,49
193,2,3:09.0,C. LeVert misses 3-pt jump shot from 26 ft,,27,49
194,2,3:07.0,,Defensive rebound by J. Henson,27,49
195,2,2:51.0,,K. Middleton makes 2-pt jump shot from 13 ft,27,51
196,2,2:42.0,Personal foul by S. Brown (drawn by C. LeVert),,27,51
197,2,2:42.0,,Milwaukee full timeout,27,51
198,2,2:42.0,,G. Antetokounmpo enters the game for S. Brown,27,51
199,2,2:28.0,A. Crabbe makes 2-pt layup from 2 ft (assist by S. Dinwiddie),,29,51
200,2,2:16.0,,Turnover by J. Henson (bad pass; steal by D. Carroll),29,51
201,2,2:05.0,A. Crabbe misses 3-pt jump shot from 27 ft,,29,51
202,2,2:05.0,,Defensive rebound by Team,29,51
203,2,1:45.0,,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by G. Antetokounmpo),29,54
204,2,1:25.0,Turnover by C. LeVert (step out of bounds),,29,54
205,2,1:25.0,J. Allen enters the game for Q. Acy,,29,54
206,2,1:17.0,,E. Bledsoe misses 2-pt layup from 2 ft,29,54
207,2,1:15.0,Defensive rebound by S. Dinwiddie,,29,54
208,2,1:13.0,Shooting foul by J. Henson (drawn by D. Carroll),,29,54
209,2,1:13.0,D. Carroll makes free throw 1 of 2,,30,54
210,2,1:13.0,D. Carroll makes free throw 2 of 2,,31,54
211,2,0:57.0,,Shooting foul by J. Allen (drawn by G. Antetokounmpo),31,54
212,2,0:57.0,,G. Antetokounmpo makes free throw 1 of 2,31,55
213,2,0:57.0,,G. Antetokounmpo makes free throw 2 of 2,31,56
214,2,0:41.0,A. Crabbe misses 3-pt jump shot from 27 ft,,31,56
215,2,0:38.0,,Defensive rebound by J. Henson,31,56
216,2,0:29.0,,T. Snell misses 3-pt jump shot from 26 ft,31,56
217,2,0:27.0,Defensive rebound by A. Crabbe,,31,56
218,2,0:21.0,Personal foul by T. Snell (drawn by A. Crabbe),,31,56
219,2,0:21.0,A. Crabbe makes free throw 1 of 2,,32,56
220,2,0:21.0,A. Crabbe misses free throw 2 of 2,,32,56
221,2,0:19.0,,Defensive rebound by J. Henson,32,56
222,2,0:03.0,,G. Antetokounmpo makes 2-pt dunk from 1 ft,32,58
223,2,0:00.0,D. Carroll makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,35,58
224,3,11:45.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,35,58
225,3,11:41.0,,Defensive rebound by G. Antetokounmpo,35,58
226,3,11:41.0,Offensive charge foul by G. Antetokounmpo (drawn by D. Carroll),,35,58
227,3,11:41.0,,Turnover by G. Antetokounmpo (offensive foul),35,58
228,3,11:25.0,S. Dinwiddie misses 3-pt jump shot from 26 ft,,35,58
229,3,11:23.0,,Defensive rebound by G. Antetokounmpo,35,58
230,3,11:08.0,,K. Middleton makes 2-pt jump shot from 18 ft (assist by E. Bledsoe),35,60
231,3,10:40.0,D. Carroll misses 2-pt jump shot from 21 ft,,35,60
232,3,10:38.0,Offensive rebound by D. Carroll,,35,60
233,3,10:33.0,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Carroll),,38,60
234,3,10:21.0,,Personal foul by A. Crabbe (drawn by T. Snell),38,60
235,3,10:14.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,38,60
236,3,10:11.0,Defensive rebound by A. Crabbe,,38,60
237,3,10:07.0,Shooting foul by G. Antetokounmpo (drawn by D. Carroll),,38,60
238,3,10:07.0,D. Carroll makes free throw 1 of 2,,39,60
239,3,10:07.0,D. Carroll makes free throw 2 of 2,,40,60
240,3,9:57.0,,E. Bledsoe misses 2-pt jump shot from 17 ft,40,60
241,3,9:54.0,Defensive rebound by D. Carroll,,40,60
242,3,9:47.0,A. Crabbe misses 2-pt layup from 2 ft,,40,60
243,3,9:39.0,Offensive rebound by T. Zeller,,40,60
244,3,9:39.0,T. Zeller makes 2-pt layup at rim,,42,60
245,3,9:34.0,,Turnover by K. Middleton (bad pass),42,60
246,3,9:21.0,J. Harris makes 3-pt jump shot from 26 ft,,45,60
247,3,9:20.0,,Milwaukee full timeout,45,60
248,3,9:07.0,,J. Henson makes 2-pt jump shot from 19 ft (assist by G. Antetokounmpo),45,62
249,3,8:52.0,T. Zeller misses 2-pt hook shot from 4 ft,,45,62
250,3,8:49.0,Offensive rebound by T. Zeller,,45,62
251,3,8:49.0,T. Zeller makes 2-pt layup at rim,,47,62
252,3,8:29.0,,K. Middleton makes 2-pt jump shot from 17 ft,47,64
253,3,8:15.0,Shooting foul by J. Henson (drawn by S. Dinwiddie),,47,64
254,3,8:15.0,S. Dinwiddie makes free throw 1 of 2,,48,64
255,3,8:15.0,S. Dinwiddie makes free throw 2 of 2,,49,64
256,3,7:55.0,,E. Bledsoe makes 2-pt jump shot from 14 ft (assist by J. Henson),49,66
257,3,7:44.0,S. Dinwiddie makes 2-pt jump shot from 10 ft,,51,66
258,3,7:32.0,,E. Bledsoe misses 3-pt jump shot from 27 ft,51,66
259,3,7:30.0,Defensive rebound by T. Zeller,,51,66
260,3,7:20.0,S. Dinwiddie misses 2-pt layup from 1 ft,,51,66
261,3,7:17.0,,Defensive rebound by G. Antetokounmpo,51,66
262,3,7:12.0,,G. Antetokounmpo makes 2-pt layup at rim,51,68
263,3,7:05.0,D. Carroll makes 2-pt layup from 1 ft,,53,68
264,3,6:54.0,,K. Middleton misses 3-pt jump shot from 27 ft,53,68
265,3,6:52.0,Defensive rebound by S. Dinwiddie,,53,68
266,3,6:49.0,Shooting foul by K. Middleton (drawn by D. Carroll),,53,68
267,3,6:49.0,D. Carroll makes free throw 1 of 2,,54,68
268,3,6:49.0,D. Carroll misses free throw 2 of 2,,54,68
269,3,6:44.0,,Defensive rebound by J. Henson,54,68
270,3,6:32.0,,J. Henson makes 2-pt dunk at rim (assist by G. Antetokounmpo),54,70
271,3,6:23.0,Brooklyn full timeout,,54,70
272,3,6:23.0,C. LeVert enters the game for S. Dinwiddie,,54,70
273,3,6:23.0,J. Allen enters the game for T. Zeller,,54,70
274,3,6:13.0,J. Allen makes 2-pt hook shot from 1 ft (assist by A. Crabbe),,56,70
275,3,5:54.0,,Personal foul by D. Carroll (drawn by G. Antetokounmpo),56,70
276,3,5:42.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),56,73
277,3,5:23.0,J. Harris makes 2-pt layup from 1 ft (assist by A. Crabbe),,58,73
278,3,5:19.0,,S. Brown enters the game for G. Antetokounmpo,58,73
279,3,5:06.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,58,73
280,3,5:03.0,Defensive rebound by J. Harris,,58,73
281,3,4:59.0,Turnover by D. Carroll (lost ball; steal by E. Bledsoe),,58,73
282,3,4:52.0,,K. Middleton misses 2-pt jump shot from 9 ft,58,73
283,3,4:52.0,,Offensive rebound by Team,58,73
284,3,4:52.0,,M. Dellavedova enters the game for E. Bledsoe,58,73
285,3,4:52.0,D. Russell enters the game for D. Carroll,,58,73
286,3,4:52.0,N. Stauskas enters the game for J. Harris,,58,73
287,3,4:52.0,Q. Acy enters the game for A. Crabbe,,58,73
288,3,4:34.0,,J. Henson makes 2-pt hook shot from 2 ft (assist by M. Dellavedova),58,75
289,3,4:20.0,D. Russell misses 2-pt jump shot from 20 ft,,58,75
290,3,4:18.0,,Defensive rebound by S. Brown,58,75
291,3,4:11.0,,Turnover by J. Henson (traveling),58,75
292,3,3:55.0,N. Stauskas misses 3-pt jump shot from 28 ft,,58,75
293,3,3:51.0,Offensive rebound by J. Allen,,58,75
294,3,3:51.0,C. LeVert misses 3-pt jump shot from 27 ft,,58,75
295,3,3:51.0,Offensive rebound by J. Allen,,58,75
296,3,3:51.0,Personal foul by J. Henson (drawn by J. Allen),,58,75
297,3,3:51.0,,T. Maker enters the game for J. Henson,58,75
298,3,3:36.0,C. LeVert misses 2-pt layup from 3 ft,,58,75
299,3,3:30.0,Offensive rebound by C. LeVert,,58,75
300,3,3:30.0,C. LeVert makes 2-pt layup at rim,,60,75
301,3,3:16.0,,T. Snell misses 2-pt dunk from 1 ft,60,75
302,3,3:14.0,Defensive rebound by Q. Acy,,60,75
303,3,3:06.0,Turnover by D. Russell (bad pass; steal by M. Dellavedova),,60,75
304,3,3:00.0,,T. Snell misses 3-pt jump shot from 27 ft,60,75
305,3,2:58.0,Defensive rebound by Team,,60,75
306,3,2:58.0,,J. Terry enters the game for T. Snell,60,75
307,3,2:41.0,D. Russell makes 2-pt layup at rim,,62,75
308,3,2:21.0,,S. Brown misses 2-pt jump shot from 20 ft,62,75
309,3,2:19.0,Defensive rebound by C. LeVert,,62,75
310,3,2:10.0,Turnover by D. Russell (bad pass),,62,75
311,3,1:54.0,,Personal take foul by N. Stauskas (drawn by T. Maker),62,75
312,3,1:43.0,,K. Middleton misses 2-pt jump shot from 9 ft,62,75
313,3,1:39.0,Defensive rebound by C. LeVert,,62,75
314,3,1:32.0,J. Allen makes 2-pt layup from 1 ft (assist by C. LeVert),,64,75
315,3,1:18.0,,S. Brown makes 2-pt layup from 1 ft (assist by M. Dellavedova),64,77
316,3,1:03.0,D. Russell makes 2-pt layup from 2 ft,,66,77
317,3,0:51.0,,M. Dellavedova misses 2-pt jump shot from 5 ft,66,77
318,3,0:48.0,Defensive rebound by J. Allen,,66,77
319,3,0:43.0,D. Russell makes 3-pt jump shot from 27 ft,,69,77
320,3,0:34.0,,K. Middleton makes 2-pt jump shot from 17 ft,69,79
321,3,0:26.0,D. Russell makes 3-pt jump shot from 27 ft,,72,79
322,3,0:05.0,,K. Middleton makes 2-pt jump shot from 18 ft,72,81
323,3,0:00.0,D. Russell misses 3-pt jump shot from 39 ft,,72,81
324,3,0:00.0,Offensive rebound by Team,,72,81
325,4,11:40.0,,G. Antetokounmpo makes 2-pt jump shot from 8 ft,72,83
326,4,11:23.0,D. Russell makes 2-pt jump shot from 12 ft,,74,83
327,4,11:03.0,,T. Maker makes 3-pt jump shot from 22 ft (assist by G. Antetokounmpo),74,86
328,4,10:37.0,J. Allen makes 2-pt dunk at rim (assist by D. Carroll),,76,86
329,4,10:13.0,,Turnover by T. Maker (lost ball; steal by J. Allen),76,86
330,4,10:13.0,Personal foul by T. Maker (drawn by C. LeVert),,76,86
331,4,9:57.0,D. Carroll misses 3-pt jump shot from 28 ft,,76,86
332,4,9:54.0,,Defensive rebound by S. Brown,76,86
333,4,9:40.0,,G. Antetokounmpo makes 2-pt jump shot from 9 ft,76,88
334,4,9:22.0,D. Carroll makes 2-pt layup from 1 ft (assist by J. Allen),,78,88
335,4,9:09.0,,M. Dellavedova makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),78,91
336,4,9:09.0,Brooklyn full timeout,,78,91
337,4,9:09.0,,E. Bledsoe enters the game for J. Terry,78,91
338,4,9:09.0,S. Dinwiddie enters the game for D. Russell,,78,91
339,4,9:09.0,J. Harris enters the game for N. Stauskas,,78,91
340,4,9:09.0,A. Crabbe enters the game for C. LeVert,,78,91
341,4,8:53.0,J. Allen makes 2-pt dunk from 1 ft (assist by J. Harris),,80,91
342,4,8:38.0,,E. Bledsoe misses 2-pt jump shot from 14 ft,80,91
343,4,8:35.0,Defensive rebound by A. Crabbe,,80,91
344,4,8:29.0,J. Harris misses 2-pt jump shot from 14 ft,,80,91
345,4,8:25.0,Offensive rebound by D. Carroll,,80,91
346,4,8:17.0,A. Crabbe misses 2-pt jump shot from 12 ft,,80,91
347,4,8:14.0,,Defensive rebound by T. Maker,80,91
348,4,8:10.0,,Turnover by M. Dellavedova (bad pass; steal by S. Dinwiddie),80,91
349,4,8:03.0,J. Harris misses 3-pt jump shot from 26 ft,,80,91
350,4,7:58.0,,Defensive rebound by M. Dellavedova,80,91
351,4,7:45.0,,T. Maker misses 3-pt jump shot from 23 ft,80,91
352,4,7:43.0,Defensive rebound by D. Carroll,,80,91
353,4,7:28.0,Turnover by S. Dinwiddie (bad pass; steal by E. Bledsoe),,80,91
354,4,7:28.0,,Personal foul by S. Dinwiddie (drawn by G. Antetokounmpo),80,91
355,4,7:28.0,,J. Henson enters the game for T. Maker,80,91
356,4,7:28.0,Q. Acy enters the game for J. Allen,,80,91
357,4,7:11.0,,J. Henson misses 2-pt hook shot from 3 ft,80,91
358,4,7:08.0,Defensive rebound by Q. Acy,,80,91
359,4,6:51.0,D. Carroll makes 2-pt layup from 1 ft (assist by S. Dinwiddie),,82,91
360,4,6:25.0,,G. Antetokounmpo misses 2-pt jump shot from 17 ft,82,91
361,4,6:22.0,Defensive rebound by J. Harris,,82,91
362,4,6:09.0,A. Crabbe misses 3-pt jump shot from 28 ft,,82,91
363,4,6:06.0,,Defensive rebound by G. Antetokounmpo,82,91
364,4,6:01.0,,E. Bledsoe makes 2-pt layup at rim (assist by G. Antetokounmpo),82,93
365,4,6:01.0,,Shooting foul by A. Crabbe (drawn by E. Bledsoe),82,93
366,4,6:01.0,,T. Snell enters the game for M. Dellavedova,82,93
367,4,6:01.0,,K. Middleton enters the game for S. Brown,82,93
368,4,6:01.0,,E. Bledsoe makes free throw 1 of 1,82,94
369,4,5:41.0,J. Harris misses 2-pt layup at rim (block by J. Henson),,82,94
370,4,5:38.0,,Defensive rebound by K. Middleton,82,94
371,4,5:34.0,,Shooting foul by Q. Acy (drawn by G. Antetokounmpo),82,94
372,4,5:34.0,,G. Antetokounmpo makes free throw 1 of 2,82,95
