,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,TORONTO_ACTION,CHARLOTTE_SCORE,TORONTO_SCORE
42,1,7:02.0,,D. DeRozan misses 2-pt layup from 2 ft,8,10
43,1,7:00.0,Defensive rebound by D. Howard,,8,10
44,1,6:49.0,N. Batum makes 2-pt jump shot from 10 ft,,10,10
45,1,6:43.0,,Toronto full timeout,10,10
46,1,6:29.0,,D. DeRozan makes 2-pt jump shot from 10 ft,10,12
47,1,6:07.0,M. Carter-Williams misses 3-pt jump shot from 22 ft,,10,12
48,1,6:03.0,,Defensive rebound by K. Lowry,10,12
49,1,5:55.0,,O. Anunoby misses 2-pt layup from 4 ft,10,12
50,1,5:54.0,,Offensive rebound by Team,10,12
51,1,5:54.0,Loose ball foul by M. Kidd-Gilchrist (drawn by O. Anunoby),,10,12
52,1,5:54.0,J. Lamb enters the game for N. Batum,,10,12
53,1,5:38.0,,D. DeRozan misses 3-pt jump shot from 22 ft,10,12
54,1,5:35.0,,Offensive rebound by J. Valančiūnas,10,12
55,1,5:33.0,,K. Lowry misses 3-pt jump shot from 25 ft,10,12
56,1,5:33.0,,Offensive rebound by S. Ibaka,10,12
57,1,5:28.0,,S. Ibaka makes 2-pt jump shot from 11 ft,10,14
58,1,5:13.0,M. Carter-Williams misses 2-pt jump shot from 9 ft,,10,14
59,1,5:13.0,,Defensive rebound by D. DeRozan,10,14
60,1,4:58.0,,K. Lowry makes 2-pt jump shot from 3 ft,10,16
61,1,4:35.0,D. Howard makes 2-pt dunk from 1 ft,,12,16
62,1,4:06.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft,12,18
63,1,3:49.0,M. Carter-Williams misses 2-pt jump shot from 7 ft,,12,18
64,1,3:47.0,Offensive rebound by M. Carter-Williams,,12,18
65,1,3:40.0,D. Howard misses 2-pt jump shot from 6 ft,,12,18
66,1,3:40.0,Offensive rebound by Team,,12,18
67,1,3:40.0,Turnover by Team (shot clock),,12,18
68,1,3:40.0,F. Kaminsky enters the game for M. Williams,,12,18
69,1,3:18.0,,J. Valančiūnas makes 2-pt jump shot from 5 ft,12,20
70,1,3:04.0,J. Lamb misses 2-pt jump shot from 11 ft,,12,20
71,1,3:04.0,,Defensive rebound by K. Lowry,12,20
72,1,2:54.0,,S. Ibaka makes 2-pt dunk from 1 ft (assist by K. Lowry),12,22
73,1,2:53.0,Charlotte full timeout,,12,22
74,1,2:53.0,,F. VanVleet enters the game for O. Anunoby,12,22
75,1,2:53.0,,J. Poeltl enters the game for K. Lowry,12,22
76,1,2:53.0,,C. Miles enters the game for J. Valančiūnas,12,22
77,1,2:53.0,M. Monk enters the game for M. Carter-Williams,,12,22
78,1,2:53.0,C. Zeller enters the game for D. Howard,,12,22
79,1,2:37.0,J. Lamb makes 2-pt jump shot from 5 ft (assist by C. Zeller),,14,22
80,1,2:14.0,,F. VanVleet makes 3-pt jump shot from 25 ft (assist by S. Ibaka),14,25
81,1,2:05.0,Personal foul by F. VanVleet (drawn by M. Monk),,14,25
82,1,1:55.0,Shooting foul by J. Poeltl (drawn by C. Zeller),,14,25
83,1,1:55.0,C. Zeller misses free throw 1 of 2,,14,25
84,1,1:55.0,Offensive rebound by Team,,14,25
85,1,1:55.0,D. Bacon enters the game for M. Kidd-Gilchrist,,14,25
86,1,1:55.0,C. Zeller makes free throw 2 of 2,,15,25
87,1,1:33.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by F. VanVleet),15,28
88,1,1:25.0,Charlotte full timeout,,15,28
89,1,1:25.0,,P. Siakam enters the game for S. Ibaka,15,28
90,1,1:19.0,M. Monk makes 3-pt jump shot from 25 ft (assist by C. Zeller),,18,28
91,1,1:01.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by F. VanVleet),18,30
92,1,0:49.0,F. Kaminsky misses 2-pt jump shot from 5 ft,,18,30
93,1,0:48.0,Offensive rebound by Team,,18,30
94,1,0:48.0,Shooting foul by J. Poeltl (drawn by C. Zeller),,18,30
95,1,0:48.0,C. Zeller makes free throw 1 of 2,,19,30
96,1,0:48.0,C. Zeller makes free throw 2 of 2,,20,30
97,1,0:35.0,,Personal foul by D. Bacon (drawn by D. DeRozan),20,30
98,1,0:31.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by F. VanVleet),20,32
99,1,0:31.0,,Shooting foul by F. Kaminsky (drawn by J. Poeltl),20,32
100,1,0:31.0,,N. Powell enters the game for D. DeRozan,20,32
101,1,0:31.0,,J. Poeltl misses free throw 1 of 1,20,32
102,1,0:29.0,Defensive rebound by Team,,20,32
103,1,0:17.0,Shooting foul by P. Siakam (drawn by F. Kaminsky),,20,32
104,1,0:17.0,F. Kaminsky makes free throw 1 of 2,,21,32
105,1,0:17.0,F. Kaminsky makes free throw 2 of 2,,22,32
106,1,0:07.0,,J. Poeltl misses 2-pt layup from 6 ft (block by M. Monk),22,32
107,1,0:03.0,Defensive rebound by F. Kaminsky,,22,32
108,1,0:01.0,J. Lamb makes 3-pt jump shot from 24 ft (assist by F. Kaminsky),,25,32
109,1,0:00.0,,N. Powell misses 3-pt jump shot from 43 ft,25,32
110,1,0:00.0,,Offensive rebound by Team,25,32
111,2,11:48.0,J. Lamb misses 2-pt layup from 1 ft,,25,32
112,2,11:48.0,Offensive rebound by Team,,25,32
113,2,11:48.0,Shooting foul by F. VanVleet (drawn by C. Zeller),,25,32
114,2,11:48.0,C. Zeller makes free throw 1 of 2,,26,32
115,2,11:48.0,C. Zeller misses free throw 2 of 2,,26,32
116,2,11:45.0,,Defensive rebound by P. Siakam,26,32
117,2,11:38.0,,C. Miles misses 3-pt jump shot from 25 ft,26,32
118,2,11:35.0,Defensive rebound by D. Bacon,,26,32
119,2,11:29.0,D. Bacon misses 2-pt jump shot from 19 ft,,26,32
120,2,11:27.0,,Defensive rebound by N. Powell,26,32
121,2,11:11.0,,C. Miles misses 3-pt jump shot from 25 ft,26,32
122,2,11:08.0,Defensive rebound by M. Monk,,26,32
123,2,11:03.0,M. Monk misses 2-pt jump shot from 9 ft,,26,32
124,2,11:00.0,,Defensive rebound by P. Siakam,26,32
125,2,10:51.0,,N. Powell makes 2-pt layup from 3 ft (assist by F. VanVleet),26,34
126,2,10:32.0,F. Kaminsky makes 3-pt jump shot from 23 ft (assist by J. Lamb),,29,34
127,2,10:10.0,,P. Siakam makes 2-pt layup from 2 ft,29,36
128,2,9:54.0,F. Kaminsky makes 3-pt jump shot from 25 ft (assist by C. Zeller),,32,36
129,2,9:40.0,,N. Powell misses 2-pt jump shot from 16 ft,32,36
130,2,9:38.0,Defensive rebound by J. Lamb,,32,36
131,2,9:33.0,J. Lamb misses 3-pt jump shot from 24 ft,,32,36
132,2,9:29.0,,Defensive rebound by N. Powell,32,36
133,2,9:28.0,,Personal block foul by J. Lamb (drawn by F. VanVleet),32,36
134,2,9:28.0,N. Batum enters the game for D. Bacon,,32,36
135,2,9:11.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by F. VanVleet),32,39
136,2,8:56.0,J. Lamb makes 2-pt jump shot from 5 ft (assist by M. Monk),,34,39
137,2,8:45.0,,F. VanVleet makes 2-pt jump shot from 5 ft,34,41
138,2,8:45.0,,Shooting foul by M. Monk (drawn by F. VanVleet),34,41
139,2,8:45.0,,F. VanVleet misses free throw 1 of 1,34,41
140,2,8:43.0,Defensive rebound by F. Kaminsky,,34,41
141,2,8:30.0,F. Kaminsky makes 2-pt layup from 2 ft (assist by M. Monk),,36,41
142,2,8:14.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by C. Miles),36,43
143,2,7:53.0,N. Batum misses 2-pt jump shot from 7 ft,,36,43
144,2,7:50.0,,Defensive rebound by P. Siakam,36,43
145,2,7:48.0,,Shooting foul by J. Lamb (drawn by N. Powell),36,43
146,2,7:48.0,,N. Powell makes free throw 1 of 2,36,44
147,2,7:48.0,,K. Lowry enters the game for F. VanVleet,36,44
148,2,7:48.0,,N. Powell makes free throw 2 of 2,36,45
149,2,7:31.0,M. Monk makes 3-pt jump shot from 25 ft,,39,45
150,2,7:21.0,,Toronto full timeout,39,45
151,2,7:21.0,,J. Valančiūnas enters the game for J. Poeltl,39,45
152,2,7:21.0,D. Howard enters the game for M. Monk,,39,45
153,2,7:21.0,M. Carter-Williams enters the game for C. Zeller,,39,45
154,2,7:16.0,,Offensive foul by J. Valančiūnas (drawn by M. Carter-Williams),39,45
155,2,7:16.0,,Turnover by J. Valančiūnas (offensive foul),39,45
156,2,7:00.0,F. Kaminsky misses 2-pt layup from 3 ft (block by P. Siakam),,39,45
157,2,7:00.0,Offensive rebound by D. Howard,,39,45
158,2,6:54.0,D. Howard misses 2-pt hook shot from 3 ft,,39,45
159,2,6:54.0,,Defensive rebound by K. Lowry,39,45
160,2,6:40.0,,J. Valančiūnas makes 2-pt hook shot from 2 ft (assist by K. Lowry),39,47
161,2,6:29.0,Turnover by N. Batum (bad pass; steal by C. Miles),,39,47
162,2,6:21.0,,C. Miles makes 2-pt layup from 1 ft (assist by K. Lowry),39,49
163,2,6:05.0,N. Batum makes 2-pt jump shot from 20 ft (assist by M. Carter-Williams),,41,49
164,2,5:49.0,,K. Lowry makes 3-pt jump shot from 25 ft,41,52
165,2,5:32.0,Shooting foul by J. Valančiūnas (drawn by D. Howard),,41,52
166,2,5:32.0,D. Howard makes free throw 1 of 2,,42,52
167,2,5:32.0,,S. Ibaka enters the game for C. Miles,42,52
168,2,5:32.0,,D. DeRozan enters the game for P. Siakam,42,52
169,2,5:32.0,M. Kidd-Gilchrist enters the game for J. Lamb,,42,52
170,2,5:32.0,D. Howard makes free throw 2 of 2,,43,52
171,2,5:12.0,,K. Lowry makes 2-pt jump shot from 18 ft,43,54
172,2,4:59.0,M. Carter-Williams misses 2-pt jump shot from 12 ft,,43,54
173,2,4:57.0,,Defensive rebound by J. Valančiūnas,43,54
174,2,4:50.0,,Personal foul by F. Kaminsky (drawn by S. Ibaka),43,54
175,2,4:50.0,M. Williams enters the game for F. Kaminsky,,43,54
176,2,4:46.0,,N. Powell misses 3-pt jump shot from 25 ft,43,54
177,2,4:44.0,Defensive rebound by D. Howard,,43,54
178,2,4:30.0,N. Batum misses 2-pt jump shot from 16 ft,,43,54
179,2,4:28.0,,Defensive rebound by S. Ibaka,43,54
180,2,4:23.0,,Personal foul by M. Carter-Williams (drawn by K. Lowry),43,54
181,2,4:23.0,,K. Lowry makes free throw 1 of 2,43,55
182,2,4:23.0,,K. Lowry makes free throw 2 of 2,43,56
183,2,4:09.0,M. Kidd-Gilchrist makes 2-pt jump shot from 20 ft (assist by N. Batum),,45,56
184,2,3:54.0,,O. Anunoby enters the game for N. Powell,45,56
185,2,3:37.0,,K. Lowry makes 2-pt layup from 1 ft,45,58
186,2,3:25.0,Shooting foul by J. Valančiūnas (drawn by D. Howard),,45,58
187,2,3:25.0,D. Howard makes free throw 1 of 2,,46,58
188,2,3:25.0,,J. Poeltl enters the game for J. Valančiūnas,46,58
189,2,3:25.0,D. Howard misses free throw 2 of 2,,46,58
190,2,3:21.0,Offensive rebound by M. Carter-Williams,,46,58
191,2,3:09.0,D. Howard makes 2-pt dunk from 1 ft,,48,58
192,2,2:54.0,,D. DeRozan makes 2-pt jump shot from 15 ft,48,60
193,2,2:37.0,Shooting foul by J. Poeltl (drawn by M. Carter-Williams),,48,60
194,2,2:37.0,Charlotte full timeout,,48,60
195,2,2:37.0,,L. Nogueira enters the game for J. Poeltl,48,60
196,2,2:37.0,M. Carter-Williams makes free throw 1 of 2,,49,60
197,2,2:37.0,M. Carter-Williams makes free throw 2 of 2,,50,60
198,2,2:26.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),50,63
199,2,2:11.0,Turnover by M. Carter-Williams (bad pass; steal by O. Anunoby),,50,63
200,2,2:04.0,,L. Nogueira misses 2-pt layup from 2 ft,50,63
201,2,2:02.0,Defensive rebound by D. Howard,,50,63
202,2,1:54.0,Turnover by M. Carter-Williams (lost ball; steal by L. Nogueira),,50,63
203,2,1:47.0,,Turnover by D. DeRozan (lost ball; steal by N. Batum),50,63
204,2,1:44.0,Shooting foul by K. Lowry (drawn by M. Kidd-Gilchrist),,50,63
205,2,1:44.0,M. Kidd-Gilchrist makes free throw 1 of 2,,51,63
206,2,1:44.0,M. Kidd-Gilchrist makes free throw 2 of 2,,52,63
207,2,1:21.0,,S. Ibaka misses 3-pt jump shot from 25 ft,52,63
208,2,1:18.0,,Offensive rebound by O. Anunoby,52,63
209,2,1:08.0,,S. Ibaka makes 2-pt jump shot from 16 ft (assist by D. DeRozan),52,65
210,2,0:53.0,M. Williams misses 3-pt jump shot from 24 ft,,52,65
211,2,0:51.0,,Defensive rebound by O. Anunoby,52,65
212,2,0:47.0,,Shooting foul by M. Carter-Williams (drawn by K. Lowry),52,65
213,2,0:47.0,,K. Lowry makes free throw 1 of 2,52,66
214,2,0:47.0,M. Monk enters the game for M. Carter-Williams,,52,66
215,2,0:47.0,,K. Lowry makes free throw 2 of 2,52,67
216,2,0:28.0,Turnover by D. Howard (bad pass; steal by K. Lowry),,52,67
217,2,0:20.0,,Shooting foul by M. Monk (drawn by D. DeRozan),52,67
218,2,0:20.0,,D. DeRozan misses free throw 1 of 2,52,67
219,2,0:20.0,,Offensive rebound by Team,52,67
220,2,0:20.0,,D. DeRozan makes free throw 2 of 2,52,68
221,2,0:09.0,Turnover by N. Batum (bad pass),,52,68
222,2,0:05.0,,K. Lowry makes 3-pt jump shot from 27 ft,52,71
223,2,0:00.0,M. Kidd-Gilchrist misses 2-pt jump shot from 22 ft,,52,71
224,2,0:00.0,Offensive rebound by Team,,52,71
225,3,11:45.0,D. Howard makes 2-pt layup from 13 ft (assist by M. Carter-Williams),,54,71
226,3,11:26.0,,J. Valančiūnas misses 3-pt jump shot from 24 ft,54,71
227,3,11:22.0,Defensive rebound by M. Carter-Williams,,54,71
228,3,11:17.0,D. Howard makes 2-pt jump shot from 19 ft (assist by M. Carter-Williams),,56,71
229,3,11:02.0,,S. Ibaka misses 3-pt jump shot from 25 ft,56,71
230,3,10:59.0,Defensive rebound by M. Kidd-Gilchrist,,56,71
231,3,10:55.0,Shooting foul by D. DeRozan (drawn by M. Kidd-Gilchrist),,56,71
232,3,10:55.0,M. Kidd-Gilchrist makes free throw 1 of 2,,57,71
233,3,10:55.0,M. Kidd-Gilchrist makes free throw 2 of 2,,58,71
234,3,10:35.0,,Turnover by K. Lowry (lost ball; steal by M. Williams),58,71
235,3,10:35.0,Personal foul by K. Lowry (drawn by M. Williams),,58,71
236,3,10:13.0,M. Carter-Williams misses 3-pt jump shot from 26 ft,,58,71
237,3,10:11.0,Offensive rebound by D. Howard,,58,71
238,3,10:09.0,D. Howard makes 2-pt hook shot from 3 ft,,60,71
239,3,10:04.0,,Toronto full timeout,60,71
240,3,10:01.0,,Turnover by K. Lowry (turnover),60,71
241,3,9:45.0,M. Kidd-Gilchrist makes 2-pt jump shot from 21 ft (assist by D. Howard),,62,71
242,3,9:21.0,,K. Lowry misses 2-pt jump shot from 7 ft,62,71
243,3,9:18.0,,Offensive rebound by Team,62,71
244,3,9:18.0,Loose ball foul by D. Howard (drawn by K. Lowry),,62,71
245,3,9:10.0,,S. Ibaka misses 2-pt jump shot from 16 ft,62,71
246,3,9:10.0,,Offensive rebound by J. Valančiūnas,62,71
247,3,9:07.0,,J. Valančiūnas makes 2-pt jump shot from 1 ft,62,73
248,3,8:58.0,Shooting foul by J. Valančiūnas (drawn by M. Carter-Williams),,62,73
249,3,8:58.0,M. Carter-Williams makes free throw 1 of 2,,63,73
250,3,8:58.0,,J. Poeltl enters the game for J. Valančiūnas,63,73
251,3,8:58.0,M. Carter-Williams makes free throw 2 of 2,,64,73
252,3,8:48.0,,D. DeRozan misses 2-pt jump shot from 12 ft,64,73
253,3,8:48.0,Defensive rebound by M. Carter-Williams,,64,73
254,3,8:38.0,M. Williams makes 2-pt jump shot from 5 ft (assist by N. Batum),,66,73
255,3,8:25.0,,Turnover by S. Ibaka (lost ball; steal by M. Williams),66,73
256,3,8:22.0,M. Carter-Williams makes 2-pt layup from 2 ft (assist by M. Kidd-Gilchrist),,68,73
257,3,8:22.0,Shooting foul by K. Lowry (drawn by M. Carter-Williams),,68,73
258,3,8:22.0,M. Carter-Williams makes free throw 1 of 1,,69,73
259,3,8:11.0,,K. Lowry misses 3-pt jump shot from 25 ft,69,73
260,3,8:07.0,Defensive rebound by D. Howard,,69,73
261,3,8:00.0,Personal foul by J. Poeltl (drawn by D. Howard),,69,73
262,3,8:00.0,D. Howard makes free throw 1 of 2,,70,73
263,3,8:00.0,D. Howard makes free throw 2 of 2,,71,73
264,3,7:49.0,,D. DeRozan makes 2-pt jump shot from 19 ft,71,75
265,3,7:33.0,,Offensive charge foul by M. Carter-Williams (drawn by K. Lowry),71,75
266,3,7:33.0,Turnover by M. Carter-Williams (offensive foul),,71,75
267,3,7:20.0,,Turnover by O. Anunoby (out of bounds lost ball),71,75
268,3,7:02.0,D. Howard misses 2-pt hook shot from 7 ft,,71,75
269,3,7:00.0,,Defensive rebound by S. Ibaka,71,75
270,3,6:53.0,,S. Ibaka misses 2-pt hook shot from 3 ft,71,75
271,3,6:49.0,Defensive rebound by M. Carter-Williams,,71,75
272,3,6:43.0,M. Carter-Williams misses 2-pt jump shot from 8 ft,,71,75
273,3,6:40.0,,Defensive rebound by S. Ibaka,71,75
274,3,6:35.0,,D. DeRozan makes 2-pt jump shot from 8 ft,71,77
275,3,6:12.0,D. Howard makes 2-pt dunk from 1 ft,,73,77
276,3,5:54.0,,D. DeRozan misses 2-pt layup from 2 ft,73,77
277,3,5:54.0,Defensive rebound by Team,,73,77
278,3,5:54.0,,C. Miles enters the game for O. Anunoby,73,77
279,3,5:43.0,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,,73,77
280,3,5:43.0,Offensive rebound by Team,,73,77
281,3,5:39.0,,P. Siakam enters the game for S. Ibaka,73,77
282,3,5:39.0,J. Lamb enters the game for N. Batum,,73,77
283,3,5:24.0,D. Howard misses 2-pt layup from 2 ft,,73,77
284,3,5:24.0,Offensive rebound by M. Williams,,73,77
285,3,5:16.0,M. Williams misses 2-pt layup at rim,,73,77
286,3,5:16.0,,Defensive rebound by D. DeRozan,73,77
287,3,5:12.0,,D. DeRozan makes 2-pt jump shot from 2 ft,73,79
288,3,4:53.0,M. Carter-Williams misses 2-pt jump shot from 15 ft,,73,79
289,3,4:53.0,,Defensive rebound by P. Siakam,73,79
290,3,4:45.0,,K. Lowry makes 3-pt jump shot from 25 ft,73,82
291,3,4:44.0,Charlotte full timeout,,73,82
292,3,4:44.0,F. Kaminsky enters the game for M. Williams,,73,82
293,3,4:22.0,M. Kidd-Gilchrist makes 2-pt hook shot from 3 ft (assist by D. Howard),,75,82
294,3,4:08.0,,C. Miles misses 3-pt jump shot from 25 ft,75,82
295,3,4:06.0,Defensive rebound by F. Kaminsky,,75,82
296,3,3:56.0,J. Lamb makes 2-pt layup from 2 ft (assist by D. Howard),,77,82
297,3,3:39.0,,C. Miles misses 3-pt jump shot from 22 ft,77,82
298,3,3:36.0,Defensive rebound by D. Howard,,77,82
299,3,3:27.0,M. Kidd-Gilchrist makes 2-pt jump shot from 7 ft (assist by F. Kaminsky),,79,82
300,3,3:27.0,Shooting foul by D. DeRozan (drawn by M. Kidd-Gilchrist),,79,82
301,3,3:27.0,C. Zeller enters the game for D. Howard,,79,82
302,3,3:27.0,M. Kidd-Gilchrist misses free throw 1 of 1,,79,82
303,3,3:25.0,,Defensive rebound by P. Siakam,79,82
304,3,3:09.0,,C. Miles makes 2-pt jump shot from 11 ft (assist by D. DeRozan),79,84
305,3,2:47.0,Turnover by J. Lamb (lost ball; steal by J. Poeltl),,79,84
306,3,2:39.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by D. DeRozan),79,86
307,3,2:17.0,Shooting foul by P. Siakam (drawn by M. Carter-Williams),,79,86
308,3,2:17.0,M. Carter-Williams makes free throw 1 of 2,,80,86
309,3,2:17.0,,F. VanVleet enters the game for K. Lowry,80,86
310,3,2:17.0,M. Carter-Williams makes free throw 2 of 2,,81,86
311,3,2:00.0,,P. Siakam misses 2-pt jump shot from 8 ft,81,86
312,3,1:59.0,Defensive rebound by M. Carter-Williams,,81,86
313,3,1:53.0,J. Lamb makes 2-pt jump shot from 7 ft (assist by M. Carter-Williams),,83,86
314,3,1:38.0,,P. Siakam makes 2-pt layup from 1 ft (assist by D. DeRozan),83,88
315,3,1:17.0,Turnover by C. Zeller (out of bounds lost ball),,83,88
316,3,1:17.0,M. Monk enters the game for M. Carter-Williams,,83,88
317,3,1:05.0,,F. VanVleet makes 3-pt jump shot from 23 ft (assist by P. Siakam),83,91
318,3,0:55.0,F. Kaminsky makes 2-pt jump shot from 12 ft,,85,91
319,3,0:43.0,,D. DeRozan makes 2-pt jump shot from 14 ft,85,93
320,3,0:38.0,Offensive foul by C. Zeller (drawn by F. VanVleet),,85,93
321,3,0:38.0,Turnover by C. Zeller (offensive foul),,85,93
322,3,0:38.0,,N. Powell enters the game for D. DeRozan,85,93
323,3,0:32.0,,F. VanVleet misses 2-pt layup from 1 ft,85,93
324,3,0:28.0,Defensive rebound by C. Zeller,,85,93
325,3,0:09.0,M. Monk misses 3-pt jump shot from 25 ft,,85,93
326,3,0:07.0,,Defensive rebound by N. Powell,85,93
327,3,0:01.0,,Turnover by N. Powell (lost ball; steal by J. Lamb),85,93
328,3,0:00.0,J. Lamb misses 2-pt jump shot from 15 ft,,85,93
329,3,0:00.0,Offensive rebound by Team,,85,93
330,4,11:48.0,,Personal foul by J. Lamb (drawn by L. Nogueira),85,93
331,4,11:36.0,,C. Miles misses 3-pt jump shot from 24 ft,85,93
332,4,11:34.0,Defensive rebound by M. Monk,,85,93
333,4,11:27.0,F. Kaminsky misses 2-pt jump shot from 4 ft,,85,93
334,4,11:25.0,Offensive rebound by F. Kaminsky,,85,93
335,4,11:20.0,M. Monk makes 3-pt jump shot from 27 ft (assist by J. Lamb),,88,93
336,4,10:57.0,,L. Nogueira makes 3-pt jump shot from 25 ft (assist by F. VanVleet),88,96
337,4,10:45.0,Personal foul by L. Nogueira (drawn by M. Monk),,88,96
338,4,10:35.0,F. Kaminsky misses 3-pt jump shot from 25 ft,,88,96
339,4,10:33.0,Offensive rebound by C. Zeller,,88,96
340,4,10:33.0,Shooting foul by L. Nogueira (drawn by C. Zeller),,88,96
341,4,10:33.0,C. Zeller makes free throw 1 of 2,,89,96
342,4,10:33.0,C. Zeller makes free throw 2 of 2,,90,96
343,4,10:22.0,,N. Powell misses 3-pt jump shot from 22 ft,90,96
344,4,10:19.0,Defensive rebound by F. Kaminsky,,90,96
345,4,10:12.0,M. Monk misses 2-pt jump shot from 22 ft,,90,96
346,4,10:12.0,,Defensive rebound by F. VanVleet,90,96
347,4,10:05.0,,N. Powell makes 3-pt jump shot from 23 ft (assist by F. VanVleet),90,99
348,4,10:04.0,Charlotte full timeout,,90,99
349,4,10:04.0,,K. Lowry enters the game for C. Miles,90,99
350,4,9:52.0,N. Batum misses 3-pt jump shot from 25 ft,,90,99
351,4,9:52.0,,Defensive rebound by P. Siakam,90,99
352,4,9:32.0,,K. Lowry makes 3-pt jump shot from 22 ft (assist by F. VanVleet),90,102
353,4,9:14.0,J. Lamb makes 3-pt jump shot from 24 ft,,93,102
354,4,9:00.0,,Personal foul by C. Zeller (drawn by N. Powell),93,102
355,4,8:56.0,,F. VanVleet misses 2-pt jump shot from 14 ft,93,102
356,4,8:53.0,Defensive rebound by J. Lamb,,93,102
357,4,8:43.0,J. Lamb misses 3-pt jump shot from 26 ft,,93,102
358,4,8:43.0,,Defensive rebound by Team,93,102
359,4,8:23.0,,F. VanVleet misses 2-pt layup from 2 ft,93,102
360,4,8:21.0,Defensive rebound by F. Kaminsky,,93,102
361,4,8:11.0,F. Kaminsky makes 2-pt layup from 2 ft (assist by N. Batum),,95,102
362,4,7:53.0,,P. Siakam misses 3-pt jump shot from 25 ft,95,102
363,4,7:50.0,,Offensive rebound by K. Lowry,95,102
364,4,7:48.0,,K. Lowry misses 3-pt jump shot from 23 ft,95,102
365,4,7:48.0,Defensive rebound by N. Batum,,95,102
366,4,7:32.0,F. Kaminsky misses 2-pt jump shot from 16 ft,,95,102
367,4,7:28.0,,Defensive rebound by L. Nogueira,95,102
368,4,7:21.0,,K. Lowry makes 2-pt layup from 2 ft,95,104
369,4,7:05.0,C. Zeller misses 2-pt hook shot from 5 ft,,95,104
370,4,7:03.0,,Defensive rebound by Team,95,104
