,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
47,1,5:54.0,Turnover by B. Beal (palming),,16,11
48,1,5:43.0,,K. Walker makes 2-pt layup from 2 ft,16,13
49,1,5:22.0,B. Beal makes 2-pt dunk from 2 ft,,18,13
50,1,5:10.0,,K. Walker misses 3-pt jump shot from 26 ft,18,13
51,1,5:07.0,Defensive rebound by M. Gortat,,18,13
52,1,4:58.0,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),,21,13
53,1,4:45.0,,K. Walker misses 3-pt jump shot from 26 ft,21,13
54,1,4:42.0,Defensive rebound by O. Porter,,21,13
55,1,4:29.0,,Violation by M. Kidd-Gilchrist (kicked ball),21,13
56,1,4:16.0,B. Beal misses 3-pt jump shot from 25 ft,,21,13
57,1,4:13.0,,Defensive rebound by N. Batum,21,13
58,1,4:04.0,,M. Kidd-Gilchrist misses 2-pt layup from 5 ft,21,13
59,1,3:57.0,,Offensive rebound by D. Howard,21,13
60,1,3:57.0,,D. Howard makes 2-pt layup at rim,21,15
61,1,3:50.0,Personal foul by D. Howard (drawn by J. Wall),,21,15
62,1,3:50.0,,J. Lamb enters the game for D. Howard,21,15
63,1,3:50.0,,C. Zeller enters the game for N. Batum,21,15
64,1,3:50.0,K. Oubre enters the game for O. Porter,,21,15
65,1,3:50.0,M. Scott enters the game for M. Morris,,21,15
66,1,3:42.0,B. Beal misses 2-pt layup from 2 ft,,21,15
67,1,3:39.0,,Defensive rebound by C. Zeller,21,15
68,1,3:36.0,,Turnover by C. Zeller (bad pass; steal by J. Wall),21,15
69,1,3:34.0,J. Wall misses 2-pt layup from 3 ft,,21,15
70,1,3:31.0,,Defensive rebound by Team,21,15
71,1,3:23.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),21,18
72,1,3:06.0,B. Beal misses 2-pt jump shot from 17 ft,,21,18
73,1,3:04.0,,Defensive rebound by J. Lamb,21,18
74,1,2:57.0,,M. Williams misses 3-pt jump shot from 29 ft,21,18
75,1,2:55.0,Defensive rebound by K. Oubre,,21,18
76,1,2:46.0,K. Oubre misses 3-pt jump shot from 26 ft,,21,18
77,1,2:42.0,Offensive rebound by M. Gortat,,21,18
78,1,2:41.0,J. Wall misses 3-pt jump shot from 26 ft,,21,18
79,1,2:39.0,Offensive rebound by M. Gortat,,21,18
80,1,2:36.0,M. Gortat makes 2-pt jump shot from 9 ft,,23,18
81,1,2:20.0,,J. Lamb misses 3-pt jump shot from 28 ft,23,18
82,1,2:15.0,Defensive rebound by B. Beal,,23,18
83,1,2:11.0,J. Wall misses 2-pt layup from 2 ft,,23,18
84,1,2:08.0,,Defensive rebound by C. Zeller,23,18
85,1,2:03.0,,J. Lamb misses 2-pt jump shot from 3 ft,23,18
86,1,2:03.0,,Offensive rebound by M. Kidd-Gilchrist,23,18
87,1,1:57.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),23,21
88,1,1:57.0,Washington full timeout,,23,21
89,1,1:57.0,,F. Kaminsky enters the game for M. Williams,23,21
90,1,1:57.0,,D. Bacon enters the game for M. Kidd-Gilchrist,23,21
91,1,1:57.0,I. Mahinmi enters the game for J. Wall,,23,21
92,1,1:57.0,T. Frazier enters the game for M. Gortat,,23,21
93,1,1:43.0,I. Mahinmi misses 2-pt layup from 2 ft,,23,21
94,1,1:41.0,,Defensive rebound by F. Kaminsky,23,21
95,1,1:37.0,,Turnover by K. Walker (bad pass),23,21
96,1,1:37.0,,M. Carter-Williams enters the game for K. Walker,23,21
97,1,1:21.0,M. Scott makes 2-pt layup from 1 ft (assist by B. Beal),,25,21
98,1,0:59.0,,D. Bacon makes 2-pt jump shot from 18 ft (assist by C. Zeller),25,23
99,1,0:54.0,Personal foul by C. Zeller (drawn by T. Frazier),,25,23
100,1,0:48.0,Personal foul by M. Carter-Williams (drawn by I. Mahinmi),,25,23
101,1,0:48.0,I. Mahinmi makes free throw 1 of 2,,26,23
102,1,0:48.0,I. Mahinmi misses free throw 2 of 2,,26,23
103,1,0:47.0,,Defensive rebound by F. Kaminsky,26,23
104,1,0:37.0,,M. Carter-Williams misses 2-pt layup from 5 ft,26,23
105,1,0:32.0,,Offensive rebound by C. Zeller,26,23
106,1,0:32.0,,C. Zeller misses 2-pt layup at rim,26,23
107,1,0:31.0,Defensive rebound by K. Oubre,,26,23
108,1,0:22.0,Turnover by T. Frazier (bad pass; steal by M. Carter-Williams),,26,23
109,1,0:05.0,,Shooting foul by I. Mahinmi (drawn by J. Lamb),26,23
110,1,0:05.0,,J. Lamb makes free throw 1 of 2,26,24
111,1,0:05.0,,J. Lamb makes free throw 2 of 2,26,25
112,1,0:00.0,B. Beal misses 3-pt jump shot from 24 ft,,26,25
113,1,0:00.0,Offensive rebound by Team,,26,25
114,2,11:39.0,,J. Lamb makes 3-pt jump shot from 27 ft,26,28
115,2,11:16.0,Personal foul by J. Lamb (drawn by K. Oubre),,26,28
116,2,11:09.0,M. Scott makes 2-pt jump shot from 11 ft,,28,28
117,2,10:55.0,,F. Kaminsky makes 2-pt layup from 5 ft (assist by J. Lamb),28,30
118,2,10:40.0,M. Scott makes 3-pt jump shot from 26 ft (assist by K. Oubre),,31,30
119,2,10:25.0,,C. Zeller misses 2-pt layup from 6 ft,31,30
120,2,10:23.0,Defensive rebound by M. Scott,,31,30
121,2,10:19.0,M. Scott misses 3-pt jump shot from 25 ft,,31,30
122,2,10:19.0,,Defensive rebound by Team,31,30
123,2,10:19.0,Loose ball foul by I. Mahinmi (drawn by C. Zeller),,31,30
124,2,10:07.0,,Personal foul by T. Frazier (drawn by M. Carter-Williams),31,30
125,2,10:02.0,,J. Lamb makes 2-pt jump shot from 19 ft,31,32
126,2,9:43.0,I. Mahinmi makes 2-pt dunk at rim (assist by T. Frazier),,33,32
127,2,9:24.0,,Shooting foul by I. Mahinmi (drawn by C. Zeller),33,32
128,2,9:24.0,,C. Zeller makes free throw 1 of 2,33,33
129,2,9:24.0,,C. Zeller makes free throw 2 of 2,33,34
130,2,9:13.0,J. Meeks misses 3-pt jump shot from 26 ft,,33,34
131,2,9:13.0,,Defensive rebound by J. Lamb,33,34
132,2,9:05.0,,J. Lamb makes 3-pt jump shot from 26 ft,33,37
133,2,9:04.0,Washington full timeout,,33,37
134,2,8:40.0,T. Frazier makes 3-pt jump shot from 24 ft,,36,37
135,2,8:25.0,,J. Lamb makes 2-pt dunk from 2 ft (assist by F. Kaminsky),36,39
136,2,8:25.0,,Shooting foul by K. Oubre (drawn by J. Lamb),36,39
137,2,8:25.0,,J. Lamb makes free throw 1 of 1,36,40
138,2,8:09.0,J. Meeks makes 2-pt layup from 9 ft (assist by T. Frazier),,38,40
139,2,7:47.0,,F. Kaminsky misses 2-pt layup from 6 ft,38,40
140,2,7:47.0,Defensive rebound by M. Scott,,38,40
141,2,7:39.0,J. Meeks makes 2-pt layup from 1 ft,,40,40
142,2,7:27.0,,Personal foul by K. Oubre (drawn by C. Zeller),40,40
143,2,7:27.0,,C. Zeller makes free throw 1 of 2,40,41
144,2,7:27.0,,C. Zeller makes free throw 2 of 2,40,42
145,2,7:14.0,Turnover by T. Frazier (bad pass; steal by M. Carter-Williams),,40,42
146,2,7:01.0,,Shooting foul by M. Scott (drawn by M. Carter-Williams),40,42
147,2,7:01.0,,M. Carter-Williams misses free throw 1 of 2,40,42
148,2,7:01.0,,Offensive rebound by Team,40,42
149,2,7:01.0,,N. Batum enters the game for D. Bacon,40,42
150,2,7:01.0,,D. Howard enters the game for C. Zeller,40,42
151,2,7:01.0,M. Gortat enters the game for T. Frazier,,40,42
152,2,7:01.0,M. Morris enters the game for K. Oubre,,40,42
153,2,7:01.0,J. Wall enters the game for I. Mahinmi,,40,42
154,2,7:01.0,B. Beal enters the game for M. Scott,,40,42
155,2,7:01.0,,M. Carter-Williams makes free throw 2 of 2,40,43
156,2,6:38.0,J. Meeks makes 2-pt jump shot from 13 ft (assist by J. Wall),,42,43
157,2,6:24.0,,D. Howard misses 2-pt layup from 6 ft,42,43
158,2,6:22.0,Defensive rebound by M. Morris,,42,43
159,2,6:12.0,M. Morris makes 2-pt layup from 1 ft (assist by J. Wall),,44,43
160,2,5:59.0,,Offensive foul by F. Kaminsky (drawn by B. Beal),44,43
161,2,5:59.0,,Turnover by F. Kaminsky (offensive foul),44,43
162,2,5:59.0,,K. Walker enters the game for M. Carter-Williams,44,43
163,2,5:48.0,J. Meeks makes 2-pt layup from 3 ft (assist by J. Wall),,46,43
164,2,5:35.0,,N. Batum misses 3-pt jump shot from 24 ft,46,43
165,2,5:35.0,Defensive rebound by M. Morris,,46,43
166,2,5:25.0,J. Meeks misses 3-pt jump shot from 25 ft,,46,43
167,2,5:25.0,,Defensive rebound by Team,46,43
168,2,5:11.0,,F. Kaminsky misses 3-pt jump shot from 30 ft,46,43
169,2,5:11.0,Defensive rebound by B. Beal,,46,43
170,2,4:59.0,J. Wall misses 2-pt layup from 3 ft (block by J. Lamb),,46,43
171,2,4:59.0,Offensive rebound by Team,,46,43
172,2,4:59.0,O. Porter enters the game for J. Meeks,,46,43
173,2,4:50.0,B. Beal misses 3-pt jump shot from 26 ft,,46,43
174,2,4:50.0,,Defensive rebound by D. Howard,46,43
175,2,4:36.0,,F. Kaminsky makes 2-pt jump shot from 5 ft,46,45
176,2,4:20.0,M. Gortat makes 2-pt layup from 5 ft (assist by J. Wall),,48,45
177,2,4:06.0,,K. Walker makes 2-pt layup from 4 ft,48,47
178,2,3:56.0,Offensive foul by J. Wall (drawn by K. Walker),,48,47
179,2,3:56.0,Turnover by J. Wall (offensive foul),,48,47
180,2,3:56.0,,M. Kidd-Gilchrist enters the game for J. Lamb,48,47
181,2,3:45.0,,N. Batum misses 2-pt jump shot from 5 ft,48,47
182,2,3:43.0,Defensive rebound by M. Gortat,,48,47
183,2,3:38.0,Shooting foul by N. Batum (drawn by J. Wall),,48,47
184,2,3:38.0,J. Wall makes free throw 1 of 2,,49,47
185,2,3:38.0,,M. Williams enters the game for F. Kaminsky,49,47
186,2,3:38.0,J. Wall makes free throw 2 of 2,,50,47
187,2,3:23.0,,Turnover by D. Howard (traveling),50,47
188,2,3:07.0,B. Beal makes 2-pt dunk from 1 ft (assist by M. Gortat),,52,47
189,2,2:45.0,,M. Williams misses 2-pt jump shot from 12 ft (block by B. Beal),52,47
190,2,2:45.0,Defensive rebound by B. Beal,,52,47
191,2,2:45.0,Turnover by B. Beal (bad pass; steal by M. Williams),,52,47
192,2,2:33.0,,Shooting foul by M. Morris (drawn by M. Williams),52,47
193,2,2:33.0,,Charlotte full timeout,52,47
194,2,2:33.0,,M. Williams makes free throw 1 of 2,52,48
195,2,2:33.0,,M. Williams makes free throw 2 of 2,52,49
196,2,2:11.0,M. Morris makes 2-pt jump shot from 15 ft,,54,49
197,2,2:11.0,Shooting foul by M. Williams (drawn by M. Morris),,54,49
198,2,2:11.0,M. Morris makes free throw 1 of 1,,55,49
199,2,1:59.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 19 ft (assist by N. Batum),55,51
200,2,1:44.0,O. Porter makes 2-pt jump shot from 15 ft (assist by J. Wall),,57,51
201,2,1:28.0,,K. Walker misses 2-pt jump shot from 11 ft,57,51
202,2,1:28.0,,Offensive rebound by M. Williams,57,51
203,2,1:23.0,,Shooting foul by O. Porter (drawn by M. Williams),57,51
204,2,1:23.0,,M. Williams makes free throw 1 of 2,57,52
205,2,1:23.0,,C. Zeller enters the game for N. Batum,57,52
206,2,1:23.0,,J. Lamb enters the game for D. Howard,57,52
207,2,1:23.0,,M. Williams makes free throw 2 of 2,57,53
208,2,1:10.0,J. Wall makes 2-pt jump shot from 11 ft,,59,53
209,2,0:47.0,,K. Walker makes 2-pt jump shot from 16 ft,59,55
210,2,0:33.0,B. Beal misses 2-pt jump shot from 4 ft,,59,55
211,2,0:31.0,,Defensive rebound by K. Walker,59,55
212,2,0:17.0,,K. Walker misses 3-pt jump shot from 28 ft,59,55
213,2,0:15.0,Defensive rebound by M. Gortat,,59,55
214,2,0:00.0,J. Wall misses 2-pt jump shot from 9 ft,,59,55
215,2,0:00.0,,Defensive rebound by M. Kidd-Gilchrist,59,55
216,3,11:51.0,,M. Williams misses 3-pt jump shot from 25 ft,59,55
217,3,11:49.0,,Offensive rebound by M. Kidd-Gilchrist,59,55
218,3,11:45.0,,Shooting foul by M. Gortat (drawn by D. Howard),59,55
219,3,11:45.0,,D. Howard misses free throw 1 of 2,59,55
220,3,11:45.0,,Offensive rebound by Team,59,55
221,3,11:45.0,,D. Howard makes free throw 2 of 2,59,56
222,3,11:29.0,J. Wall makes 2-pt jump shot from 13 ft,,61,56
223,3,11:17.0,,Turnover by J. Lamb (bad pass; steal by B. Beal),61,56
224,3,11:15.0,Personal foul by K. Walker (drawn by B. Beal),,61,56
225,3,11:00.0,O. Porter makes 2-pt jump shot from 19 ft (assist by M. Gortat),,63,56
226,3,10:45.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 14 ft,63,56
227,3,10:45.0,Defensive rebound by Team,,63,56
228,3,10:40.0,J. Wall misses 3-pt jump shot from 28 ft,,63,56
229,3,10:40.0,,Defensive rebound by M. Williams,63,56
230,3,10:32.0,,K. Walker misses 2-pt layup from 1 ft,63,56
231,3,10:32.0,,Offensive rebound by D. Howard,63,56
232,3,10:32.0,,Shooting foul by O. Porter (drawn by D. Howard),63,56
233,3,10:32.0,,Technical foul by K. Walker,63,56
234,3,10:32.0,B. Beal makes technical free throw,,64,56
235,3,10:32.0,,D. Howard misses free throw 1 of 2,64,56
236,3,10:32.0,,Offensive rebound by Team,64,56
237,3,10:32.0,,D. Howard makes free throw 2 of 2,64,57
238,3,10:23.0,B. Beal misses 2-pt dunk from 2 ft (block by M. Kidd-Gilchrist),,64,57
239,3,10:18.0,,Defensive rebound by D. Howard,64,57
240,3,10:18.0,,Personal foul by M. Morris (drawn by M. Kidd-Gilchrist),64,57
241,3,10:13.0,,Personal foul by M. Gortat (drawn by D. Howard),64,57
242,3,10:06.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 1 ft,64,57
243,3,10:02.0,Defensive rebound by M. Gortat,,64,57
244,3,9:53.0,J. Wall makes 2-pt layup from 2 ft,,66,57
245,3,9:37.0,,K. Walker misses 2-pt layup at rim,66,57
246,3,9:37.0,,Offensive rebound by K. Walker,66,57
247,3,9:37.0,,K. Walker misses 2-pt layup at rim,66,57
248,3,9:37.0,Defensive rebound by Team,,66,57
249,3,9:28.0,Personal foul by M. Kidd-Gilchrist (drawn by B. Beal),,66,57
250,3,9:21.0,B. Beal makes 2-pt jump shot from 17 ft,,68,57
251,3,9:10.0,,J. Lamb makes 3-pt jump shot from 26 ft (assist by K. Walker),68,60
252,3,8:52.0,O. Porter misses 2-pt jump shot from 6 ft,,68,60
253,3,8:49.0,,Defensive rebound by J. Lamb,68,60
254,3,8:42.0,,J. Lamb makes 2-pt jump shot from 2 ft,68,62
255,3,8:28.0,M. Morris misses 2-pt jump shot from 16 ft,,68,62
256,3,8:25.0,,Defensive rebound by D. Howard,68,62
257,3,8:20.0,,K. Walker makes 3-pt jump shot from 24 ft,68,65
258,3,8:20.0,Washington full timeout,,68,65
259,3,8:02.0,M. Gortat makes 2-pt jump shot from 13 ft (assist by M. Morris),,70,65
260,3,7:46.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,70,67
261,3,7:29.0,B. Beal misses 2-pt jump shot from 21 ft,,70,67
262,3,7:25.0,Offensive rebound by M. Morris,,70,67
263,3,7:23.0,Turnover by M. Morris (traveling),,70,67
264,3,7:14.0,,K. Walker misses 3-pt jump shot from 27 ft,70,67
265,3,7:11.0,Defensive rebound by O. Porter,,70,67
266,3,6:51.0,O. Porter misses 3-pt jump shot from 29 ft,,70,67
267,3,6:49.0,,Defensive rebound by M. Kidd-Gilchrist,70,67
268,3,6:49.0,,Personal foul by J. Wall (drawn by K. Walker),70,67
269,3,6:49.0,,K. Walker makes free throw 1 of 2,70,68
270,3,6:49.0,,K. Walker misses free throw 2 of 2,70,68
271,3,6:47.0,Defensive rebound by M. Gortat,,70,68
272,3,6:34.0,Turnover by M. Gortat (bad pass; steal by M. Kidd-Gilchrist),,70,68
273,3,6:16.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by J. Lamb),70,71
274,3,6:05.0,J. Wall misses 2-pt jump shot from 16 ft,,70,71
275,3,6:02.0,,Defensive rebound by D. Howard,70,71
276,3,5:54.0,,D. Howard makes 2-pt hook shot from 6 ft (assist by K. Walker),70,73
277,3,5:36.0,M. Morris makes 2-pt layup from 3 ft,,72,73
278,3,5:36.0,,Violation by D. Howard (def goaltending),72,73
279,3,5:20.0,,D. Howard makes 2-pt hook shot from 1 ft,72,75
280,3,5:05.0,O. Porter misses 2-pt jump shot from 21 ft,,72,75
281,3,5:04.0,,Defensive rebound by K. Walker,72,75
282,3,4:59.0,,Turnover by K. Walker (bad pass; steal by B. Beal),72,75
283,3,4:57.0,Personal foul by J. Lamb (drawn by B. Beal),,72,75
284,3,4:57.0,B. Beal makes clear path free throw 2 of 2,,73,75
285,3,4:57.0,B. Beal makes clear path free throw 1 of 2,,74,75
286,3,4:57.0,K. Oubre enters the game for O. Porter,,74,75
287,3,4:49.0,B. Beal makes 2-pt jump shot from 15 ft (assist by J. Wall),,76,75
288,3,4:35.0,,K. Walker misses 2-pt jump shot from 3 ft (block by M. Gortat),76,75
289,3,4:28.0,,Offensive rebound by D. Howard,76,75
290,3,4:28.0,,D. Howard makes 2-pt layup at rim,76,77
291,3,4:11.0,K. Oubre misses 2-pt jump shot from 14 ft,,76,77
292,3,4:07.0,,Defensive rebound by D. Howard,76,77
293,3,4:01.0,,D. Howard makes 2-pt layup from 2 ft (assist by M. Williams),76,79
294,3,3:37.0,J. Wall makes 2-pt layup from 3 ft,,78,79
295,3,3:17.0,,D. Howard makes 2-pt dunk at rim (assist by M. Williams),78,81
296,3,2:54.0,K. Oubre misses 2-pt jump shot from 3 ft,,78,81
297,3,2:51.0,,Defensive rebound by J. Lamb,78,81
298,3,2:44.0,,J. Lamb misses 2-pt layup at rim,78,81
299,3,2:43.0,,Offensive rebound by M. Kidd-Gilchrist,78,81
300,3,2:43.0,,M. Kidd-Gilchrist makes 2-pt layup at rim,78,83
301,3,2:43.0,Washington full timeout,,78,83
302,3,2:43.0,,M. Carter-Williams enters the game for J. Lamb,78,83
303,3,2:43.0,M. Scott enters the game for B. Beal,,78,83
304,3,2:43.0,J. Meeks enters the game for M. Morris,,78,83
305,3,2:43.0,I. Mahinmi enters the game for M. Gortat,,78,83
306,3,2:25.0,J. Wall makes 2-pt jump shot from 13 ft,,80,83
307,3,2:11.0,,Shooting foul by K. Oubre (drawn by D. Howard),80,83
308,3,2:11.0,,D. Howard misses free throw 1 of 2,80,83
309,3,2:11.0,,Offensive rebound by Team,80,83
310,3,2:11.0,,F. Kaminsky enters the game for M. Williams,80,83
311,3,2:11.0,,D. Bacon enters the game for M. Kidd-Gilchrist,80,83
312,3,2:11.0,,D. Howard makes free throw 2 of 2,80,84
313,3,2:00.0,M. Scott misses 3-pt jump shot from 26 ft,,80,84
314,3,2:00.0,Offensive rebound by I. Mahinmi,,80,84
315,3,1:44.0,Turnover by M. Scott (traveling),,80,84
316,3,1:34.0,,K. Walker misses 2-pt layup from 5 ft,80,84
317,3,1:32.0,Defensive rebound by I. Mahinmi,,80,84
318,3,1:25.0,K. Oubre makes 3-pt jump shot from 27 ft (assist by J. Meeks),,83,84
319,3,1:07.0,,Turnover by M. Carter-Williams (step out of bounds),83,84
320,3,0:55.0,Shooting foul by D. Bacon (drawn by J. Wall),,83,84
321,3,0:55.0,J. Wall makes free throw 1 of 2,,84,84
322,3,0:55.0,J. Wall makes free throw 2 of 2,,85,84
323,3,0:43.0,,Turnover by D. Bacon (bad pass),85,84
324,3,0:30.0,J. Wall misses 2-pt jump shot from 14 ft,,85,84
325,3,0:29.0,Offensive rebound by K. Oubre,,85,84
326,3,0:29.0,K. Oubre makes 2-pt dunk at rim,,87,84
327,3,0:11.0,,F. Kaminsky misses 2-pt layup from 1 ft,87,84
328,3,0:08.0,Defensive rebound by K. Oubre,,87,84
329,3,0:03.0,Shooting foul by K. Walker (drawn by J. Wall),,87,84
330,3,0:03.0,J. Wall makes free throw 1 of 2,,88,84
331,3,0:03.0,J. Wall misses free throw 2 of 2,,88,84
332,3,0:00.0,,Defensive rebound by D. Bacon,88,84
333,4,11:48.0,Shooting foul by J. Lamb (drawn by K. Oubre),,88,84
334,4,11:48.0,K. Oubre makes free throw 1 of 2,,89,84
335,4,11:48.0,K. Oubre makes free throw 2 of 2,,90,84
336,4,11:35.0,,Shooting foul by T. Frazier (drawn by M. Carter-Williams),90,84
337,4,11:35.0,,M. Carter-Williams makes free throw 1 of 2,90,85
338,4,11:35.0,,M. Carter-Williams makes free throw 2 of 2,90,86
339,4,11:21.0,K. Oubre misses 3-pt jump shot from 28 ft,,90,86
340,4,11:19.0,,Defensive rebound by Team,90,86
341,4,11:19.0,Loose ball foul by K. Oubre (drawn by J. Lamb),,90,86
342,4,11:07.0,,M. Carter-Williams makes 3-pt jump shot from 24 ft (assist by J. Lamb),90,89
343,4,10:53.0,M. Scott makes 3-pt jump shot from 28 ft (assist by T. Frazier),,93,89
344,4,10:30.0,,D. Bacon misses 2-pt jump shot from 8 ft,93,89
345,4,10:28.0,Defensive rebound by I. Mahinmi,,93,89
346,4,10:17.0,J. Meeks misses 3-pt jump shot from 27 ft,,93,89
347,4,10:13.0,,Defensive rebound by F. Kaminsky,93,89
348,4,10:10.0,,Turnover by M. Carter-Williams (palming),93,89
349,4,10:00.0,Shooting foul by D. Bacon (drawn by J. Meeks),,93,89
350,4,10:00.0,J. Meeks misses free throw 1 of 2,,93,89
351,4,10:00.0,Offensive rebound by Team,,93,89
352,4,10:00.0,J. Meeks makes free throw 2 of 2,,94,89
353,4,9:45.0,,Shooting foul by M. Scott (drawn by F. Kaminsky),94,89
354,4,9:45.0,,F. Kaminsky makes free throw 1 of 2,94,90
355,4,9:45.0,,F. Kaminsky makes free throw 2 of 2,94,91
356,4,9:23.0,J. Meeks misses 3-pt jump shot from 24 ft,,94,91
357,4,9:20.0,Offensive rebound by I. Mahinmi,,94,91
358,4,9:18.0,K. Oubre makes 2-pt layup from 2 ft (assist by I. Mahinmi),,96,91
359,4,9:01.0,,J. Lamb misses 3-pt jump shot from 25 ft,96,91
360,4,8:58.0,Defensive rebound by T. Frazier,,96,91
361,4,8:51.0,J. Meeks misses 3-pt jump shot from 27 ft,,96,91
362,4,8:49.0,,Defensive rebound by F. Kaminsky,96,91
363,4,8:37.0,,M. Carter-Williams misses 2-pt jump shot from 15 ft,96,91
364,4,8:35.0,Defensive rebound by M. Scott,,96,91
365,4,8:26.0,Personal foul by D. Bacon (drawn by K. Oubre),,96,91
366,4,8:26.0,,M. Kidd-Gilchrist enters the game for D. Bacon,96,91
367,4,8:20.0,M. Scott makes 3-pt jump shot from 23 ft (assist by J. Meeks),,99,91
368,4,8:08.0,,Personal foul by I. Mahinmi (drawn by C. Zeller),99,91
369,4,8:02.0,,J. Lamb misses 3-pt jump shot from 25 ft,99,91
370,4,7:58.0,Defensive rebound by M. Scott,,99,91
371,4,7:48.0,Turnover by K. Oubre (bad pass),,99,91
372,4,7:38.0,,Personal foul by M. Scott (drawn by M. Carter-Williams),99,91
373,4,7:38.0,,M. Carter-Williams makes free throw 1 of 2,99,92
374,4,7:38.0,B. Beal enters the game for J. Meeks,,99,92
375,4,7:38.0,,M. Carter-Williams makes free throw 2 of 2,99,93
376,4,7:21.0,K. Oubre misses 2-pt jump shot from 8 ft (block by J. Lamb),,99,93
377,4,7:19.0,,Defensive rebound by Team,99,93
378,4,7:12.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 2 ft (block by T. Frazier),99,93
379,4,7:12.0,Defensive rebound by T. Frazier,,99,93
380,4,7:06.0,B. Beal misses 3-pt jump shot from 28 ft,,99,93
381,4,7:04.0,,Defensive rebound by Team,99,93
382,4,7:04.0,,K. Walker enters the game for J. Lamb,99,93
383,4,7:04.0,J. Wall enters the game for T. Frazier,,99,93
