,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CLEVELAND_ACTION,WASHINGTON_SCORE,CLEVELAND_SCORE
59,1,5:04.0,,Defensive rebound by J. Green,14,21
60,1,5:01.0,,K. Love makes 3-pt jump shot from 32 ft (assist by J. Green),14,24
61,1,4:32.0,M. Gortat misses 2-pt jump shot from 12 ft,,14,24
62,1,4:31.0,Offensive rebound by K. Oubre,,14,24
63,1,4:31.0,Shooting foul by R. Hood (drawn by K. Oubre),,14,24
64,1,4:31.0,K. Oubre misses free throw 1 of 2,,14,24
65,1,4:31.0,Offensive rebound by Team,,14,24
66,1,4:31.0,,L. Nance enters the game for R. Hood,14,24
67,1,4:31.0,,J. Smith enters the game for J. Green,14,24
68,1,4:31.0,M. Scott enters the game for M. Gortat,,14,24
69,1,4:31.0,K. Oubre misses free throw 2 of 2,,14,24
70,1,4:28.0,,Defensive rebound by L. Nance,14,24
71,1,4:17.0,,Turnover by L. James (bad pass),14,24
72,1,4:09.0,M. Scott makes 2-pt jump shot from 17 ft (assist by J. Wall),,16,24
73,1,3:48.0,,K. Love misses 3-pt jump shot from 23 ft,16,24
74,1,3:45.0,Defensive rebound by B. Beal,,16,24
75,1,3:35.0,M. Scott misses 2-pt jump shot from 15 ft,,16,24
76,1,3:31.0,,Defensive rebound by L. James,16,24
77,1,3:23.0,,J. Clarkson misses 3-pt jump shot from 27 ft,16,24
78,1,3:19.0,Defensive rebound by M. Scott,,16,24
79,1,3:14.0,J. Wall makes 2-pt layup from 1 ft (assist by M. Scott),,18,24
80,1,3:14.0,,Cleveland full timeout,18,24
81,1,3:14.0,,K. Korver enters the game for K. Love,18,24
82,1,3:14.0,T. Satoranský enters the game for O. Porter,,18,24
83,1,3:04.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by L. James),18,27
84,1,2:39.0,K. Oubre misses 3-pt jump shot from 24 ft,,18,27
85,1,2:36.0,,Defensive rebound by L. Nance,18,27
86,1,2:31.0,,J. Clarkson misses 2-pt jump shot from 13 ft,18,27
87,1,2:27.0,,Offensive rebound by L. James,18,27
88,1,2:27.0,,L. James misses 2-pt dunk at rim (block by K. Oubre),18,27
89,1,2:27.0,Defensive rebound by B. Beal,,18,27
90,1,2:27.0,Shooting foul by K. Korver (drawn by J. Wall),,18,27
91,1,2:27.0,J. Wall makes free throw 1 of 2,,19,27
92,1,2:27.0,J. Meeks enters the game for B. Beal,,19,27
93,1,2:27.0,J. Wall makes free throw 2 of 2,,20,27
94,1,2:18.0,,Shooting foul by M. Scott (drawn by L. James),20,27
95,1,2:18.0,,L. James misses free throw 1 of 2,20,27
96,1,2:18.0,,Offensive rebound by Team,20,27
97,1,2:18.0,,L. James makes free throw 2 of 2,20,28
98,1,2:08.0,Shooting foul by L. James (drawn by K. Oubre),,20,28
99,1,2:08.0,K. Oubre makes free throw 1 of 2,,21,28
100,1,2:08.0,K. Oubre makes free throw 2 of 2,,22,28
101,1,1:54.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by J. Smith),22,31
102,1,1:38.0,J. Wall makes 2-pt layup at rim,,24,31
103,1,1:26.0,,Personal foul by J. Meeks (drawn by K. Korver),24,31
104,1,1:26.0,,K. Korver makes free throw 1 of 2,24,32
105,1,1:26.0,,K. Korver makes free throw 2 of 2,24,33
106,1,1:08.0,K. Oubre misses 2-pt layup from 1 ft (block by K. Korver),,24,33
107,1,1:06.0,Offensive rebound by M. Scott,,24,33
108,1,1:04.0,M. Scott misses 2-pt layup from 2 ft (block by L. Nance),,24,33
109,1,1:02.0,,Defensive rebound by K. Korver,24,33
110,1,0:57.0,,L. James makes 2-pt layup from 1 ft,24,35
111,1,0:45.0,J. Wall makes 2-pt layup from 5 ft,,26,35
112,1,0:37.0,,J. Clarkson makes 2-pt layup at rim,26,37
113,1,0:23.0,K. Oubre misses 2-pt jump shot from 5 ft,,26,37
114,1,0:23.0,Offensive rebound by K. Oubre,,26,37
115,1,0:19.0,K. Oubre misses 2-pt layup at rim,,26,37
116,1,0:17.0,,Defensive rebound by L. Nance,26,37
117,1,0:02.0,,L. James makes 2-pt layup from 1 ft,26,39
118,1,0:00.0,J. Wall misses 3-pt jump shot from 45 ft,,26,39
119,1,0:00.0,Offensive rebound by Team,,26,39
120,2,11:44.0,,J. Smith misses 2-pt jump shot from 21 ft,26,39
121,2,11:38.0,,Offensive rebound by L. Nance,26,39
122,2,11:38.0,,L. Nance misses 2-pt layup at rim,26,39
123,2,11:37.0,,Offensive rebound by L. Nance,26,39
124,2,11:34.0,,Cleveland full timeout,26,39
125,2,11:34.0,I. Mahinmi enters the game for J. Meeks,,26,39
126,2,11:27.0,,Turnover by K. Korver (bad pass),26,39
127,2,11:18.0,Turnover by T. Satoranský (lost ball; steal by J. Clarkson),,26,39
128,2,11:15.0,,J. Clarkson makes 2-pt dunk from 1 ft,26,41
129,2,10:52.0,M. Scott makes 2-pt jump shot from 13 ft (assist by T. Satoranský),,28,41
130,2,10:31.0,,J. Clarkson misses 2-pt jump shot from 7 ft,28,41
131,2,10:28.0,Defensive rebound by I. Mahinmi,,28,41
132,2,10:25.0,Turnover by I. Mahinmi (bad pass; steal by J. Clarkson),,28,41
133,2,10:15.0,,J. Clarkson misses 2-pt jump shot from 16 ft,28,41
134,2,10:11.0,Defensive rebound by T. Satoranský,,28,41
135,2,10:10.0,K. Oubre misses 2-pt jump shot from 15 ft,,28,41
136,2,10:10.0,Offensive rebound by Team,,28,41
137,2,10:10.0,,Loose ball foul by T. Thompson (drawn by M. Scott),28,41
138,2,10:10.0,,J. Green enters the game for J. Clarkson,28,41
139,2,9:58.0,B. Beal makes 2-pt jump shot from 18 ft,,30,41
140,2,9:43.0,,J. Green misses 2-pt jump shot from 21 ft,30,41
141,2,9:39.0,Defensive rebound by B. Beal,,30,41
142,2,9:25.0,I. Mahinmi misses 2-pt jump shot from 3 ft (block by L. Nance),,30,41
143,2,9:21.0,,Defensive rebound by L. Nance,30,41
144,2,9:10.0,,J. Green makes 2-pt jump shot from 16 ft,30,43
145,2,8:46.0,M. Scott misses 2-pt jump shot from 18 ft,,30,43
146,2,8:43.0,,Defensive rebound by L. Nance,30,43
147,2,8:33.0,,K. Korver misses 3-pt jump shot from 27 ft,30,43
148,2,8:30.0,Defensive rebound by B. Beal,,30,43
149,2,8:15.0,B. Beal misses 2-pt layup from 2 ft,,30,43
150,2,8:15.0,,Defensive rebound by Team,30,43
151,2,8:15.0,Loose ball foul by I. Mahinmi (drawn by J. Green),,30,43
152,2,8:15.0,,K. Love enters the game for L. Nance,30,43
153,2,8:15.0,M. Morris enters the game for K. Oubre,,30,43
154,2,8:15.0,O. Porter enters the game for M. Scott,,30,43
155,2,8:07.0,,J. Smith makes 2-pt layup from 1 ft,30,45
156,2,8:00.0,Washington full timeout,,30,45
157,2,7:45.0,T. Satoranský misses 2-pt hook shot from 8 ft,,30,45
158,2,7:43.0,Offensive rebound by O. Porter,,30,45
159,2,7:38.0,Turnover by O. Porter (bad pass; steal by J. Smith),,30,45
160,2,7:22.0,,K. Love misses 2-pt layup from 5 ft (block by O. Porter),30,45
161,2,7:18.0,,Offensive rebound by K. Love,30,45
162,2,7:17.0,,K. Love misses 2-pt jump shot from 12 ft (block by O. Porter),30,45
163,2,7:12.0,Defensive rebound by O. Porter,,30,45
164,2,7:12.0,B. Beal makes 2-pt layup from 1 ft,,32,45
165,2,7:12.0,Shooting foul by K. Korver (drawn by B. Beal),,32,45
166,2,7:12.0,,L. James enters the game for K. Korver,32,45
167,2,7:12.0,J. Wall enters the game for T. Satoranský,,32,45
168,2,7:12.0,B. Beal makes free throw 1 of 1,,33,45
169,2,6:52.0,,K. Love makes 2-pt jump shot from 12 ft,33,47
170,2,6:33.0,O. Porter makes 2-pt jump shot from 16 ft (assist by B. Beal),,35,47
171,2,6:16.0,,Turnover by K. Love (bad pass; steal by M. Morris),35,47
172,2,6:11.0,O. Porter misses 2-pt layup at rim,,35,47
173,2,6:05.0,Offensive rebound by B. Beal,,35,47
174,2,5:58.0,O. Porter makes 2-pt jump shot from 18 ft (assist by B. Beal),,37,47
175,2,5:47.0,,R. Hood enters the game for T. Thompson,37,47
176,2,5:44.0,,J. Smith misses 2-pt layup from 1 ft (block by I. Mahinmi),37,47
177,2,5:41.0,Defensive rebound by J. Wall,,37,47
178,2,5:36.0,I. Mahinmi misses 2-pt hook shot from 7 ft,,37,47
179,2,5:34.0,,Defensive rebound by K. Love,37,47
180,2,5:33.0,,Turnover by K. Love (bad pass; steal by J. Wall),37,47
181,2,5:27.0,B. Beal makes 3-pt jump shot from 25 ft (assist by M. Morris),,40,47
182,2,5:27.0,,Cleveland full timeout,40,47
183,2,5:11.0,,J. Green makes 3-pt jump shot from 23 ft (assist by L. James),40,50
184,2,4:42.0,Turnover by J. Wall (bad pass; steal by J. Green),,40,50
185,2,4:37.0,,J. Green makes 2-pt dunk at rim,40,52
186,2,4:22.0,B. Beal makes 2-pt jump shot from 21 ft (assist by J. Wall),,42,52
187,2,4:07.0,,L. James misses 2-pt layup from 1 ft,42,52
188,2,4:05.0,Defensive rebound by M. Morris,,42,52
189,2,3:51.0,J. Wall makes 2-pt layup at rim,,44,52
190,2,3:27.0,,K. Love makes 3-pt jump shot from 24 ft (assist by L. James),44,55
191,2,3:05.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by B. Beal),,46,55
192,2,2:49.0,,Personal foul by O. Porter (drawn by L. James),46,55
193,2,2:49.0,,J. Clarkson enters the game for J. Smith,46,55
194,2,2:35.0,,L. James makes 2-pt jump shot from 17 ft,46,57
195,2,2:28.0,Offensive foul by I. Mahinmi (drawn by J. Green),,46,57
196,2,2:28.0,Turnover by I. Mahinmi (offensive foul),,46,57
197,2,2:28.0,Washington full timeout,,46,57
198,2,2:13.0,,L. James makes 2-pt layup from 2 ft (assist by K. Love),46,59
199,2,1:49.0,M. Morris makes 2-pt layup at rim (assist by B. Beal),,48,59
200,2,1:32.0,,Turnover by J. Green (lost ball; steal by I. Mahinmi),48,59
201,2,1:29.0,O. Porter makes 2-pt dunk from 1 ft (assist by B. Beal),,50,59
202,2,1:03.0,,K. Love misses 2-pt layup from 2 ft (block by I. Mahinmi),50,59
203,2,1:00.0,Defensive rebound by O. Porter,,50,59
204,2,0:57.0,Personal foul by L. James (drawn by I. Mahinmi),,50,59
205,2,0:57.0,,L. Nance enters the game for K. Love,50,59
206,2,0:57.0,,C. Osman enters the game for R. Hood,50,59
207,2,0:49.0,Offensive foul by I. Mahinmi (drawn by C. Osman),,50,59
208,2,0:49.0,Turnover by I. Mahinmi (offensive foul),,50,59
209,2,0:49.0,M. Scott enters the game for M. Morris,,50,59
210,2,0:36.0,,L. Nance misses 2-pt jump shot from 20 ft,50,59
211,2,0:33.0,Defensive rebound by I. Mahinmi,,50,59
212,2,0:33.0,Personal foul by L. Nance (drawn by J. Wall),,50,59
213,2,0:33.0,J. Wall makes free throw 1 of 2,,51,59
214,2,0:33.0,J. Wall makes free throw 2 of 2,,52,59
215,2,0:13.0,,L. James misses 3-pt jump shot from 27 ft,52,59
216,2,0:11.0,Defensive rebound by Team,,52,59
217,2,0:11.0,,J. Smith enters the game for L. James,52,59
218,2,0:11.0,M. Morris enters the game for I. Mahinmi,,52,59
219,2,0:01.0,J. Wall makes 2-pt jump shot from 17 ft,,54,59
220,3,11:45.0,,R. Hood makes 2-pt layup from 1 ft (assist by K. Love),54,61
221,3,11:29.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,56,61
222,3,11:12.0,,R. Hood misses 2-pt jump shot from 18 ft,56,61
223,3,11:09.0,Defensive rebound by O. Porter,,56,61
224,3,11:01.0,J. Wall misses 2-pt jump shot from 17 ft,,56,61
225,3,10:59.0,,Defensive rebound by K. Love,56,61
226,3,10:51.0,,Personal foul by M. Gortat (drawn by K. Love),56,61
227,3,10:46.0,,Turnover by C. Osman (traveling),56,61
228,3,10:37.0,M. Morris misses 3-pt jump shot from 27 ft,,56,61
229,3,10:34.0,,Defensive rebound by C. Osman,56,61
230,3,10:13.0,,R. Hood misses 3-pt jump shot from 25 ft,56,61
231,3,10:10.0,Defensive rebound by O. Porter,,56,61
232,3,10:01.0,B. Beal makes 3-pt jump shot from 23 ft (assist by J. Wall),,59,61
233,3,10:01.0,,Cleveland full timeout,59,61
234,3,9:47.0,,R. Hood makes 2-pt layup from 2 ft (assist by L. James),59,63
235,3,9:21.0,O. Porter makes 2-pt jump shot from 22 ft (assist by M. Morris),,61,63
236,3,9:04.0,,K. Love misses 3-pt jump shot from 26 ft,61,63
237,3,9:03.0,Defensive rebound by M. Morris,,61,63
238,3,8:56.0,Turnover by J. Wall (bad pass; steal by C. Osman),,61,63
239,3,8:52.0,,L. James makes 2-pt dunk from 1 ft (assist by C. Osman),61,65
240,3,8:33.0,O. Porter misses 3-pt jump shot from 26 ft,,61,65
241,3,8:29.0,Offensive rebound by M. Morris,,61,65
242,3,8:27.0,J. Wall makes 3-pt jump shot from 25 ft (assist by M. Morris),,64,65
243,3,8:08.0,,Turnover by K. Love (lost ball; steal by O. Porter),64,65
244,3,8:02.0,J. Wall makes 3-pt jump shot from 24 ft (assist by O. Porter),,67,65
245,3,7:32.0,,L. James makes 2-pt jump shot from 19 ft,67,67
246,3,7:03.0,J. Wall misses 2-pt jump shot from 18 ft,,67,67
247,3,6:57.0,Offensive rebound by O. Porter,,67,67
248,3,6:57.0,O. Porter makes 2-pt layup at rim,,69,67
249,3,6:37.0,,C. Osman makes 3-pt jump shot from 25 ft (assist by R. Hood),69,70
250,3,6:21.0,O. Porter misses 3-pt jump shot from 23 ft,,69,70
251,3,6:18.0,,Defensive rebound by R. Hood,69,70
252,3,6:07.0,,J. Green makes 3-pt jump shot from 23 ft (assist by R. Hood),69,73
253,3,5:48.0,M. Gortat makes 2-pt layup from 1 ft (assist by O. Porter),,71,73
254,3,5:32.0,,C. Osman makes 3-pt jump shot from 24 ft (assist by L. James),71,76
255,3,5:15.0,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),,73,76
256,3,5:01.0,,J. Green misses 3-pt jump shot from 24 ft,73,76
257,3,4:58.0,Defensive rebound by M. Gortat,,73,76
258,3,4:53.0,B. Beal makes 3-pt jump shot from 25 ft (assist by J. Wall),,76,76
259,3,4:31.0,,L. James misses 3-pt jump shot from 24 ft,76,76
260,3,4:30.0,Defensive rebound by B. Beal,,76,76
261,3,4:28.0,Shooting foul by R. Hood (drawn by J. Wall),,76,76
262,3,4:28.0,J. Wall makes free throw 1 of 2,,77,76
263,3,4:28.0,,L. Nance enters the game for J. Green,77,76
264,3,4:28.0,,J. Smith enters the game for K. Love,77,76
265,3,4:28.0,,J. Clarkson enters the game for R. Hood,77,76
266,3,4:28.0,K. Oubre enters the game for O. Porter,,77,76
267,3,4:28.0,J. Wall makes free throw 2 of 2,,78,76
268,3,4:12.0,,J. Clarkson misses 2-pt jump shot from 7 ft,78,76
269,3,4:10.0,Defensive rebound by M. Morris,,78,76
270,3,4:05.0,M. Gortat makes 2-pt layup from 1 ft (assist by J. Wall),,80,76
271,3,3:46.0,,J. Clarkson misses 2-pt jump shot from 18 ft,80,76
272,3,3:45.0,Defensive rebound by B. Beal,,80,76
273,3,3:39.0,J. Wall makes 2-pt jump shot from 16 ft,,82,76
274,3,3:12.0,,Turnover by L. James (out of bounds lost ball),82,76
275,3,3:12.0,,K. Korver enters the game for C. Osman,82,76
276,3,2:57.0,Turnover by J. Wall (turnover),,82,76
277,3,2:57.0,Loose ball foul by J. Wall (drawn by K. Korver),,82,76
278,3,2:57.0,Washington full timeout,,82,76
279,3,2:57.0,T. Satoranský enters the game for B. Beal,,82,76
280,3,2:48.0,,Shooting foul by K. Oubre (drawn by L. James),82,76
281,3,2:48.0,,L. James makes free throw 1 of 2,82,77
282,3,2:48.0,,L. James makes free throw 2 of 2,82,78
283,3,2:39.0,M. Morris makes 2-pt dunk at rim (assist by J. Wall),,84,78
284,3,2:29.0,,Personal foul by K. Oubre (drawn by L. Nance),84,78
285,3,2:20.0,,L. Nance makes 2-pt jump shot from 15 ft (assist by L. James),84,80
286,3,1:59.0,M. Morris makes 2-pt jump shot from 10 ft,,86,80
287,3,1:46.0,,L. Nance misses 2-pt layup at rim,86,80
288,3,1:44.0,Defensive rebound by M. Gortat,,86,80
289,3,1:40.0,J. Wall misses 3-pt jump shot from 24 ft,,86,80
290,3,1:37.0,Offensive rebound by M. Gortat,,86,80
291,3,1:35.0,T. Satoranský makes 2-pt layup at rim (assist by M. Gortat),,88,80
292,3,1:11.0,,Turnover by L. James (bad pass; steal by K. Oubre),88,80
293,3,1:07.0,K. Oubre makes 2-pt dunk at rim,,90,80
294,3,0:43.0,,K. Korver misses 2-pt jump shot from 13 ft (block by T. Satoranský),90,80
295,3,0:39.0,Defensive rebound by M. Gortat,,90,80
296,3,0:32.0,M. Gortat misses 2-pt jump shot from 17 ft,,90,80
297,3,0:28.0,,Defensive rebound by J. Smith,90,80
298,3,0:20.0,,J. Clarkson misses 3-pt jump shot from 24 ft,90,80
299,3,0:15.0,Defensive rebound by J. Wall,,90,80
300,3,0:14.0,Turnover by J. Wall (lost ball; steal by L. Nance),,90,80
301,3,0:11.0,,J. Clarkson makes 2-pt dunk from 1 ft (assist by J. Smith),90,82
302,3,0:04.0,Personal foul by J. Clarkson (drawn by J. Wall),,90,82
303,3,0:00.0,J. Wall misses 3-pt jump shot from 33 ft,,90,82
304,3,0:00.0,Offensive rebound by Team,,90,82
305,4,11:42.0,M. Scott makes 2-pt dunk from 1 ft (assist by T. Satoranský),,92,82
306,4,11:16.0,,J. Clarkson makes 2-pt layup from 1 ft,92,84
307,4,11:00.0,M. Scott makes 3-pt jump shot from 24 ft (assist by T. Satoranský),,95,84
308,4,10:36.0,,J. Smith makes 2-pt jump shot from 18 ft (assist by J. Clarkson),95,86
309,4,10:10.0,B. Beal misses 2-pt jump shot from 18 ft,,95,86
310,4,10:08.0,Offensive rebound by M. Gortat,,95,86
311,4,9:51.0,T. Satoranský misses 2-pt jump shot from 20 ft,,95,86
312,4,9:47.0,,Defensive rebound by L. Nance,95,86
313,4,9:43.0,,Turnover by J. Clarkson (out of bounds lost ball),95,86
314,4,9:31.0,M. Gortat misses 2-pt jump shot from 11 ft,,95,86
315,4,9:29.0,,Defensive rebound by L. Nance,95,86
316,4,9:21.0,,Turnover by J. Smith (bad pass; steal by K. Oubre),95,86
317,4,9:17.0,B. Beal misses 2-pt jump shot from 14 ft,,95,86
318,4,9:14.0,Offensive rebound by T. Satoranský,,95,86
319,4,8:58.0,M. Scott makes 3-pt jump shot from 24 ft (assist by B. Beal),,98,86
320,4,8:35.0,,Shooting block foul by M. Gortat (drawn by L. Nance),98,86
321,4,8:35.0,,L. Nance makes free throw 1 of 2,98,87
322,4,8:35.0,,L. Nance misses free throw 2 of 2,98,87
323,4,8:30.0,Defensive rebound by M. Gortat,,98,87
324,4,8:23.0,K. Oubre misses 2-pt layup from 2 ft,,98,87
325,4,8:21.0,,Defensive rebound by L. Nance,98,87
326,4,8:06.0,,L. Nance misses 2-pt layup from 2 ft (block by M. Gortat),98,87
327,4,8:02.0,Defensive rebound by B. Beal,,98,87
328,4,7:59.0,T. Satoranský makes 3-pt jump shot from 23 ft (assist by B. Beal),,101,87
329,4,7:59.0,,Cleveland full timeout,101,87
330,4,7:59.0,,K. Love enters the game for L. Nance,101,87
331,4,7:48.0,,Turnover by J. Smith (turnover),101,87
332,4,7:48.0,,Loose ball foul by J. Smith (drawn by K. Oubre),101,87
333,4,7:48.0,,L. James enters the game for T. Thompson,101,87
334,4,7:35.0,B. Beal makes 3-pt jump shot from 24 ft (assist by T. Satoranský),,104,87
335,4,7:23.0,,K. Korver makes 2-pt layup from 1 ft (assist by L. James),104,89
336,4,7:05.0,Offensive foul by M. Scott (drawn by J. Clarkson),,104,89
337,4,7:05.0,Turnover by M. Scott (offensive foul),,104,89
338,4,7:05.0,M. Morris enters the game for M. Gortat,,104,89
339,4,7:05.0,J. Wall enters the game for T. Satoranský,,104,89
340,4,7:05.0,,R. Hood enters the game for J. Smith,104,89
341,4,6:52.0,,Turnover by J. Clarkson (out of bounds lost ball),104,89
342,4,6:32.0,M. Morris misses 2-pt jump shot from 15 ft,,104,89
343,4,6:30.0,,Defensive rebound by R. Hood,104,89
344,4,6:26.0,,Shooting foul by M. Scott (drawn by R. Hood),104,89
345,4,6:26.0,,R. Hood misses free throw 1 of 2,104,89
346,4,6:26.0,,Offensive rebound by Team,104,89
347,4,6:26.0,,J. Green enters the game for J. Clarkson,104,89
348,4,6:26.0,,R. Hood makes free throw 2 of 2,104,90
349,4,6:06.0,K. Oubre makes 2-pt dunk from 1 ft (assist by M. Morris),,106,90
350,4,5:55.0,,L. James misses 3-pt jump shot from 25 ft,106,90
351,4,5:53.0,,Offensive rebound by L. James,106,90
352,4,5:52.0,,R. Hood makes 2-pt layup from 2 ft (assist by L. James),106,92
353,4,5:52.0,,Shooting foul by K. Oubre (drawn by R. Hood),106,92
354,4,5:52.0,,R. Hood makes free throw 1 of 1,106,93
355,4,5:39.0,B. Beal misses 2-pt jump shot from 20 ft,,106,93
356,4,5:37.0,,Defensive rebound by R. Hood,106,93
357,4,5:34.0,,L. James makes 3-pt jump shot from 25 ft,106,96
358,4,5:32.0,Washington full timeout,,106,96
359,4,5:32.0,O. Porter enters the game for K. Oubre,,106,96
360,4,5:14.0,M. Morris makes 2-pt jump shot from 10 ft,,108,96
361,4,5:03.0,,J. Green makes 2-pt layup from 2 ft,108,98
362,4,4:45.0,Turnover by B. Beal (traveling),,108,98
363,4,4:22.0,,L. James makes 2-pt layup from 1 ft,108,100
364,4,4:03.0,J. Wall misses 2-pt jump shot from 22 ft,,108,100
365,4,4:00.0,Offensive rebound by M. Morris,,108,100
366,4,3:56.0,O. Porter misses 3-pt jump shot from 23 ft,,108,100
367,4,3:53.0,,Defensive rebound by K. Korver,108,100
368,4,3:48.0,Violation by M. Morris (kicked ball),,108,100
369,4,3:41.0,,K. Korver misses 3-pt jump shot from 24 ft,108,100
370,4,3:38.0,Defensive rebound by J. Wall,,108,100
371,4,3:30.0,M. Morris makes 2-pt layup from 1 ft (assist by J. Wall),,110,100
372,4,3:16.0,,L. James makes 2-pt layup at rim,110,102
373,4,2:59.0,M. Scott misses 2-pt layup from 3 ft,,110,102
374,4,2:57.0,,Defensive rebound by K. Korver,110,102
375,4,2:53.0,,L. James makes 2-pt layup from 1 ft,110,104
376,4,2:53.0,Washington full timeout,,110,104
377,4,2:44.0,M. Morris misses 2-pt layup from 2 ft,,110,104
378,4,2:41.0,,Defensive rebound by K. Love,110,104
379,4,2:40.0,,Shooting foul by M. Scott (drawn by L. James),110,104
380,4,2:40.0,,L. James makes free throw 1 of 2,110,105
381,4,2:40.0,,L. James makes free throw 2 of 2,110,106
382,4,2:25.0,M. Morris misses 3-pt jump shot from 24 ft,,110,106
383,4,2:22.0,,Defensive rebound by L. James,110,106
384,4,2:10.0,,J. Green makes 2-pt dunk from 1 ft (assist by L. James),110,108
385,4,1:52.0,Turnover by O. Porter (bad pass; steal by R. Hood),,110,108
386,4,1:50.0,,Shooting foul by J. Wall (drawn by R. Hood),110,108
387,4,1:50.0,,R. Hood makes free throw 1 of 2,110,109
388,4,1:50.0,,R. Hood makes free throw 2 of 2,110,110
389,4,1:40.0,Personal block foul by K. Love (drawn by B. Beal),,110,110
