,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
118,2,10:39.0,,Shooting foul by K. Oubre (drawn by J. Parker),41,24
119,2,10:39.0,,J. Parker makes free throw 1 of 2,41,25
120,2,10:39.0,,J. Parker makes free throw 2 of 2,41,26
121,2,10:36.0,Turnover by M. Scott (bad pass; steal by E. Bledsoe),,41,26
122,2,10:22.0,,S. Brown misses 2-pt layup from 2 ft,41,26
123,2,10:16.0,,Offensive rebound by T. Zeller,41,26
124,2,10:16.0,,T. Zeller misses 2-pt layup at rim,41,26
125,2,10:15.0,Defensive rebound by K. Oubre,,41,26
126,2,10:09.0,J. Meeks misses 2-pt layup from 7 ft (block by T. Zeller),,41,26
127,2,10:05.0,,Defensive rebound by J. Parker,41,26
128,2,10:00.0,,E. Bledsoe makes 2-pt layup from 1 ft,41,28
129,2,10:00.0,Washington full timeout,,41,28
130,2,10:00.0,,S. Kilpatrick enters the game for S. Brown,41,28
131,2,9:44.0,T. Frazier misses 2-pt jump shot from 3 ft,,41,28
132,2,9:41.0,,Defensive rebound by J. Parker,41,28
133,2,9:36.0,,S. Kilpatrick misses 3-pt jump shot from 26 ft,41,28
134,2,9:33.0,Defensive rebound by I. Mahinmi,,41,28
135,2,9:23.0,K. Oubre makes 2-pt layup from 1 ft,,43,28
136,2,9:05.0,,Personal foul by K. Oubre (drawn by S. Kilpatrick),43,28
137,2,9:00.0,,J. Parker makes 3-pt jump shot from 26 ft (assist by E. Bledsoe),43,31
138,2,8:38.0,I. Mahinmi makes 2-pt layup at rim (assist by T. Frazier),,45,31
139,2,8:18.0,,E. Bledsoe makes 2-pt jump shot from 7 ft,45,33
140,2,7:58.0,K. Oubre makes 2-pt jump shot from 3 ft,,47,33
141,2,7:43.0,,J. Parker makes 3-pt jump shot from 25 ft (assist by J. Terry),47,36
142,2,7:27.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by M. Scott),,50,36
143,2,7:15.0,,G. Antetokounmpo enters the game for J. Terry,50,36
144,2,7:15.0,O. Porter enters the game for I. Mahinmi,,50,36
145,2,7:15.0,M. Morris enters the game for M. Scott,,50,36
146,2,7:10.0,,J. Parker misses 2-pt jump shot from 19 ft,50,36
147,2,7:07.0,Defensive rebound by M. Morris,,50,36
148,2,6:50.0,T. Frazier misses 2-pt jump shot from 17 ft,,50,36
149,2,6:47.0,Offensive rebound by O. Porter,,50,36
150,2,6:43.0,O. Porter makes 3-pt jump shot from 26 ft,,53,36
151,2,6:43.0,,Milwaukee full timeout,53,36
152,2,6:43.0,,K. Middleton enters the game for S. Kilpatrick,53,36
153,2,6:43.0,B. Beal enters the game for T. Frazier,,53,36
154,2,6:31.0,,T. Zeller misses 2-pt layup from 1 ft,53,36
155,2,6:28.0,Defensive rebound by O. Porter,,53,36
156,2,6:07.0,M. Morris misses 2-pt jump shot from 14 ft,,53,36
157,2,6:04.0,,Defensive rebound by G. Antetokounmpo,53,36
158,2,5:55.0,,E. Bledsoe makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),53,39
159,2,5:37.0,O. Porter makes 3-pt jump shot from 26 ft (assist by B. Beal),,56,39
160,2,5:18.0,,G. Antetokounmpo makes 2-pt layup from 1 ft,56,41
161,2,4:55.0,J. Meeks makes 2-pt layup from 2 ft (assist by M. Morris),,58,41
162,2,4:33.0,,K. Middleton makes 2-pt jump shot from 10 ft,58,43
163,2,4:15.0,B. Beal misses 2-pt jump shot from 14 ft,,58,43
164,2,4:12.0,,Defensive rebound by K. Middleton,58,43
165,2,4:04.0,,Shooting block foul by K. Oubre (drawn by G. Antetokounmpo),58,43
166,2,4:04.0,,G. Antetokounmpo makes free throw 1 of 2,58,44
167,2,4:04.0,,J. Henson enters the game for J. Parker,58,44
168,2,4:04.0,,T. Snell enters the game for T. Zeller,58,44
169,2,4:04.0,T. Satoranský enters the game for K. Oubre,,58,44
170,2,4:04.0,M. Gortat enters the game for J. Meeks,,58,44
171,2,4:04.0,,G. Antetokounmpo makes free throw 2 of 2,58,45
172,2,3:36.0,O. Porter misses 3-pt jump shot from 27 ft,,58,45
173,2,3:34.0,Offensive rebound by M. Morris,,58,45
174,2,3:33.0,T. Satoranský makes 2-pt layup from 1 ft (assist by M. Morris),,60,45
175,2,3:04.0,,K. Middleton misses 3-pt jump shot from 26 ft,60,45
176,2,3:01.0,Defensive rebound by M. Gortat,,60,45
177,2,2:46.0,O. Porter makes 2-pt layup at rim (assist by M. Morris),,62,45
178,2,2:24.0,,E. Bledsoe misses 2-pt jump shot from 12 ft,62,45
179,2,2:21.0,Defensive rebound by B. Beal,,62,45
180,2,2:14.0,Shooting foul by K. Middleton (drawn by M. Gortat),,62,45
181,2,2:14.0,M. Gortat makes free throw 1 of 2,,63,45
182,2,2:14.0,M. Gortat makes free throw 2 of 2,,64,45
183,2,1:54.0,,T. Snell misses 3-pt jump shot from 26 ft,64,45
184,2,1:53.0,,Offensive rebound by J. Henson,64,45
185,2,1:50.0,,J. Henson misses 2-pt jump shot from 7 ft,64,45
186,2,1:50.0,,Offensive rebound by Team,64,45
187,2,1:50.0,,J. Parker enters the game for K. Middleton,64,45
188,2,1:48.0,,Turnover by Team (shot clock),64,45
189,2,1:35.0,M. Gortat misses 2-pt layup from 3 ft,,64,45
190,2,1:33.0,,Defensive rebound by G. Antetokounmpo,64,45
191,2,1:30.0,,G. Antetokounmpo makes 2-pt layup at rim,64,47
192,2,1:14.0,Turnover by B. Beal (bad pass; steal by G. Antetokounmpo),,64,47
193,2,1:14.0,,Personal foul by O. Porter (drawn by G. Antetokounmpo),64,47
194,2,1:10.0,,J. Henson makes 2-pt dunk from 1 ft (assist by G. Antetokounmpo),64,49
195,2,0:53.0,O. Porter misses 3-pt jump shot from 25 ft,,64,49
196,2,0:50.0,,Defensive rebound by G. Antetokounmpo,64,49
197,2,0:38.0,,Shooting foul by T. Satoranský (drawn by G. Antetokounmpo),64,49
198,2,0:38.0,,G. Antetokounmpo misses free throw 1 of 2,64,49
199,2,0:38.0,,Offensive rebound by Team,64,49
200,2,0:38.0,J. Meeks enters the game for T. Satoranský,,64,49
201,2,0:38.0,,G. Antetokounmpo makes free throw 2 of 2,64,50
202,2,0:31.0,B. Beal misses 3-pt jump shot from 26 ft,,64,50
203,2,0:27.0,,Defensive rebound by G. Antetokounmpo,64,50
204,2,0:16.0,,Turnover by E. Bledsoe (bad pass; steal by O. Porter),64,50
205,2,0:01.0,M. Gortat misses 2-pt jump shot from 14 ft,,64,50
206,2,0:01.0,Offensive rebound by O. Porter,,64,50
207,2,0:00.0,O. Porter misses 2-pt layup at rim,,64,50
208,2,0:00.0,Offensive rebound by Team,,64,50
209,3,11:44.0,,K. Middleton misses 2-pt jump shot from 19 ft,64,50
210,3,11:42.0,Defensive rebound by O. Porter,,64,50
211,3,11:29.0,M. Morris misses 3-pt jump shot from 25 ft,,64,50
212,3,11:26.0,,Defensive rebound by K. Middleton,64,50
213,3,11:22.0,,K. Middleton makes 2-pt layup from 1 ft,64,52
214,3,11:00.0,Turnover by T. Satoranský (bad pass; steal by K. Middleton),,64,52
215,3,10:57.0,,K. Middleton makes 2-pt layup at rim,64,54
216,3,10:40.0,T. Satoranský makes 2-pt jump shot from 4 ft (assist by B. Beal),,66,54
217,3,10:31.0,,Personal foul by B. Beal (drawn by T. Snell),66,54
218,3,10:22.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,66,54
219,3,10:19.0,Defensive rebound by M. Gortat,,66,54
220,3,10:12.0,T. Satoranský misses 3-pt jump shot from 27 ft,,66,54
221,3,10:08.0,,Defensive rebound by G. Antetokounmpo,66,54
222,3,9:59.0,,G. Antetokounmpo makes 2-pt jump shot from 8 ft,66,56
223,3,9:43.0,O. Porter misses 2-pt jump shot from 16 ft,,66,56
224,3,9:41.0,,Defensive rebound by G. Antetokounmpo,66,56
225,3,9:36.0,,G. Antetokounmpo misses 2-pt layup from 5 ft (block by O. Porter),66,56
226,3,9:33.0,Defensive rebound by B. Beal,,66,56
227,3,9:30.0,T. Satoranský makes 2-pt layup at rim (assist by B. Beal),,68,56
228,3,9:15.0,,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by K. Middleton),68,59
229,3,9:11.0,Washington full timeout,,68,59
230,3,8:50.0,M. Gortat makes 2-pt hook shot from 4 ft,,70,59
231,3,8:38.0,,E. Bledsoe makes 2-pt layup at rim,70,61
232,3,8:17.0,M. Gortat misses 2-pt jump shot from 7 ft,,70,61
233,3,8:14.0,,Defensive rebound by J. Henson,70,61
234,3,8:09.0,,K. Middleton makes 2-pt jump shot from 8 ft (assist by E. Bledsoe),70,63
235,3,8:09.0,,Shooting foul by T. Satoranský (drawn by K. Middleton),70,63
236,3,8:09.0,T. Frazier enters the game for T. Satoranský,,70,63
237,3,8:09.0,,K. Middleton makes free throw 1 of 1,70,64
238,3,7:53.0,Turnover by M. Morris (bad pass; steal by J. Henson),,70,64
239,3,7:45.0,,Turnover by K. Middleton (bad pass; steal by O. Porter),70,64
240,3,7:39.0,O. Porter misses 2-pt layup from 15 ft (block by T. Snell),,70,64
241,3,7:35.0,,Defensive rebound by G. Antetokounmpo,70,64
242,3,7:34.0,,Turnover by K. Middleton (bad pass),70,64
243,3,7:18.0,O. Porter misses 2-pt jump shot from 9 ft,,70,64
244,3,7:15.0,,Defensive rebound by J. Henson,70,64
245,3,7:06.0,,Offensive foul by G. Antetokounmpo (drawn by M. Morris),70,64
246,3,7:06.0,,Turnover by G. Antetokounmpo (offensive foul),70,64
247,3,6:47.0,Turnover by B. Beal (bad pass; steal by G. Antetokounmpo),,70,64
248,3,6:45.0,,Shooting foul by O. Porter (drawn by G. Antetokounmpo),70,64
249,3,6:45.0,,G. Antetokounmpo misses free throw 1 of 2,70,64
250,3,6:45.0,,Offensive rebound by Team,70,64
251,3,6:45.0,,G. Antetokounmpo makes free throw 2 of 2,70,65
252,3,6:26.0,Turnover by B. Beal (lost ball; steal by T. Snell),,70,65
253,3,6:20.0,,E. Bledsoe makes 3-pt jump shot from 23 ft (assist by K. Middleton),70,68
254,3,6:20.0,Washington full timeout,,70,68
255,3,6:20.0,,J. Parker enters the game for G. Antetokounmpo,70,68
256,3,5:59.0,B. Beal makes 2-pt jump shot from 10 ft,,72,68
257,3,5:44.0,,E. Bledsoe misses 2-pt jump shot from 14 ft,72,68
258,3,5:41.0,Defensive rebound by M. Gortat,,72,68
259,3,5:29.0,B. Beal misses 2-pt jump shot from 18 ft,,72,68
260,3,5:27.0,,Defensive rebound by K. Middleton,72,68
261,3,5:25.0,,E. Bledsoe misses 2-pt layup from 1 ft,72,68
262,3,5:22.0,Defensive rebound by M. Morris,,72,68
263,3,5:20.0,T. Frazier makes 2-pt layup from 1 ft (assist by B. Beal),,74,68
264,3,4:58.0,,Shooting foul by M. Gortat (drawn by T. Snell),74,68
265,3,4:58.0,,T. Snell makes free throw 1 of 2,74,69
266,3,4:58.0,,T. Snell makes free throw 2 of 2,74,70
267,3,4:45.0,T. Frazier misses 3-pt jump shot from 27 ft,,74,70
268,3,4:41.0,,Defensive rebound by J. Parker,74,70
269,3,4:33.0,,Turnover by E. Bledsoe (bad pass; steal by O. Porter),74,70
270,3,4:29.0,M. Morris makes 2-pt layup at rim (assist by B. Beal),,76,70
271,3,4:10.0,,J. Parker misses 2-pt layup from 3 ft (block by M. Morris),76,70
272,3,4:06.0,Defensive rebound by T. Frazier,,76,70
273,3,4:04.0,O. Porter misses 2-pt layup from 1 ft,,76,70
274,3,4:04.0,,Defensive rebound by J. Henson,76,70
275,3,3:58.0,Offensive charge foul by K. Middleton (drawn by M. Gortat),,76,70
276,3,3:58.0,,Turnover by K. Middleton (offensive foul),76,70
277,3,3:58.0,,S. Brown enters the game for E. Bledsoe,76,70
278,3,3:58.0,,J. Terry enters the game for T. Snell,76,70
279,3,3:58.0,K. Oubre enters the game for M. Morris,,76,70
280,3,3:58.0,,G. Antetokounmpo enters the game for K. Middleton,76,70
281,3,3:43.0,Personal foul by J. Henson (drawn by M. Gortat),,76,70
282,3,3:43.0,,T. Maker enters the game for J. Henson,76,70
283,3,3:43.0,I. Mahinmi enters the game for M. Gortat,,76,70
284,3,3:33.0,K. Oubre misses 2-pt jump shot from 17 ft,,76,70
285,3,3:33.0,Offensive rebound by Team,,76,70
286,3,3:20.0,,J. Parker makes 2-pt jump shot from 12 ft,76,72
287,3,3:00.0,K. Oubre misses 2-pt hook shot from 9 ft,,76,72
288,3,3:00.0,Offensive rebound by I. Mahinmi,,76,72
289,3,2:58.0,Shooting foul by G. Antetokounmpo (drawn by I. Mahinmi),,76,72
290,3,2:58.0,I. Mahinmi misses free throw 1 of 2,,76,72
291,3,2:58.0,Offensive rebound by Team,,76,72
292,3,2:58.0,I. Mahinmi misses free throw 2 of 2,,76,72
293,3,2:55.0,,Defensive rebound by G. Antetokounmpo,76,72
294,3,2:33.0,,Turnover by G. Antetokounmpo (bad pass; steal by T. Frazier),76,72
295,3,2:32.0,Shooting foul by J. Parker (drawn by T. Frazier),,76,72
296,3,2:32.0,T. Frazier makes free throw 1 of 2,,77,72
297,3,2:32.0,M. Scott enters the game for O. Porter,,77,72
298,3,2:32.0,T. Frazier makes free throw 2 of 2,,78,72
299,3,2:21.0,,G. Antetokounmpo misses 2-pt layup from 3 ft (block by T. Frazier),78,72
300,3,2:21.0,,Offensive rebound by Team,78,72
301,3,2:15.0,,Shooting foul by I. Mahinmi (drawn by T. Maker),78,72
302,3,2:15.0,,T. Maker makes free throw 1 of 2,78,73
303,3,2:15.0,,T. Maker makes free throw 2 of 2,78,74
304,3,2:03.0,I. Mahinmi makes 2-pt layup from 1 ft (assist by B. Beal),,80,74
305,3,2:03.0,Shooting foul by S. Brown (drawn by I. Mahinmi),,80,74
306,3,2:03.0,J. Meeks enters the game for B. Beal,,80,74
307,3,2:03.0,I. Mahinmi makes free throw 1 of 1,,81,74
308,3,1:51.0,,S. Brown makes 2-pt dunk at rim (assist by T. Maker),81,76
309,3,1:39.0,Personal foul by T. Maker (drawn by T. Frazier),,81,76
310,3,1:39.0,T. Frazier makes free throw 1 of 2,,82,76
311,3,1:39.0,T. Frazier makes free throw 2 of 2,,83,76
312,3,1:19.0,,Shooting foul by I. Mahinmi (drawn by J. Parker),83,76
313,3,1:19.0,,J. Parker makes free throw 1 of 2,83,77
314,3,1:19.0,,J. Parker makes free throw 2 of 2,83,78
315,3,0:57.0,Personal foul by T. Maker (drawn by I. Mahinmi),,83,78
316,3,0:57.0,I. Mahinmi misses free throw 1 of 2,,83,78
317,3,0:57.0,Offensive rebound by Team,,83,78
318,3,0:57.0,I. Mahinmi makes free throw 2 of 2,,84,78
319,3,0:40.0,Offensive charge foul by G. Antetokounmpo (drawn by J. Meeks),,84,78
320,3,0:40.0,,Turnover by G. Antetokounmpo (offensive foul),84,78
321,3,0:30.0,J. Meeks misses 3-pt jump shot from 26 ft,,84,78
322,3,0:27.0,,Defensive rebound by J. Terry,84,78
323,3,0:13.0,,J. Terry makes 3-pt jump shot from 26 ft (assist by J. Parker),84,81
324,3,0:02.0,I. Mahinmi misses 2-pt layup from 2 ft (block by G. Antetokounmpo),,84,81
325,3,0:01.0,,Defensive rebound by J. Parker,84,81
326,4,11:42.0,I. Mahinmi misses 2-pt layup from 3 ft (block by G. Antetokounmpo),,84,81
327,4,11:41.0,Offensive rebound by I. Mahinmi,,84,81
328,4,11:37.0,M. Scott makes 2-pt layup from 13 ft (assist by I. Mahinmi),,86,81
329,4,11:20.0,,G. Antetokounmpo misses 2-pt layup from 5 ft (block by K. Oubre),86,81
330,4,11:19.0,Defensive rebound by K. Oubre,,86,81
331,4,11:17.0,Turnover by K. Oubre (lost ball; steal by T. Maker),,86,81
332,4,11:06.0,,G. Antetokounmpo misses 2-pt jump shot from 15 ft,86,81
333,4,11:03.0,Defensive rebound by T. Frazier,,86,81
334,4,10:58.0,K. Oubre misses 2-pt dunk from 1 ft,,86,81
335,4,10:58.0,,Defensive rebound by Team,86,81
336,4,10:45.0,,Shooting foul by M. Scott (drawn by J. Parker),86,81
337,4,10:45.0,,J. Parker misses free throw 1 of 2,86,81
338,4,10:45.0,,Offensive rebound by Team,86,81
339,4,10:45.0,,J. Parker makes free throw 2 of 2,86,82
340,4,10:31.0,M. Scott makes 2-pt layup from 1 ft (assist by K. Oubre),,88,82
341,4,10:13.0,,J. Terry makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),88,85
342,4,9:56.0,K. Oubre misses 3-pt jump shot from 30 ft,,88,85
343,4,9:51.0,,Defensive rebound by G. Antetokounmpo,88,85
344,4,9:48.0,,G. Antetokounmpo makes 2-pt layup at rim,88,87
345,4,9:47.0,Washington full timeout,,88,87
346,4,9:47.0,,K. Middleton enters the game for S. Brown,88,87
347,4,9:25.0,K. Oubre makes 2-pt jump shot from 4 ft (assist by T. Frazier),,90,87
348,4,8:59.0,,J. Parker misses 3-pt jump shot from 26 ft,90,87
349,4,8:56.0,Defensive rebound by T. Frazier,,90,87
350,4,8:43.0,M. Scott misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,90,87
351,4,8:39.0,,Defensive rebound by T. Maker,90,87
352,4,8:35.0,,J. Terry misses 3-pt jump shot from 22 ft,90,87
353,4,8:27.0,,Offensive rebound by J. Parker,90,87
354,4,8:27.0,,J. Parker misses 2-pt layup at rim,90,87
355,4,8:27.0,,Offensive rebound by K. Middleton,90,87
356,4,8:21.0,,K. Middleton makes 2-pt layup at rim,90,89
357,4,8:07.0,J. Meeks makes 2-pt layup at rim (assist by I. Mahinmi),,92,89
358,4,7:50.0,,Turnover by T. Maker (out of bounds lost ball),92,89
359,4,7:50.0,,T. Snell enters the game for J. Terry,92,89
360,4,7:50.0,,E. Bledsoe enters the game for J. Parker,92,89
361,4,7:50.0,M. Morris enters the game for T. Frazier,,92,89
362,4,7:50.0,O. Porter enters the game for J. Meeks,,92,89
363,4,7:50.0,B. Beal enters the game for M. Scott,,92,89
364,4,7:34.0,Turnover by I. Mahinmi (bad pass; steal by T. Snell),,92,89
365,4,7:31.0,,Shooting foul by I. Mahinmi (drawn by E. Bledsoe),92,89
366,4,7:31.0,,E. Bledsoe makes free throw 1 of 3,92,90
367,4,7:31.0,,J. Henson enters the game for T. Maker,92,90
368,4,7:31.0,,E. Bledsoe makes free throw 2 of 3,92,91
369,4,7:16.0,K. Oubre misses 3-pt jump shot from 26 ft,,92,91
370,4,7:12.0,Offensive rebound by B. Beal,,92,91
371,4,7:07.0,B. Beal makes 2-pt jump shot from 11 ft,,94,91
372,4,6:40.0,,K. Middleton misses 2-pt jump shot from 4 ft,94,91
373,4,6:34.0,,Offensive rebound by G. Antetokounmpo,94,91
374,4,6:34.0,,G. Antetokounmpo makes 2-pt layup at rim,94,93
375,4,6:18.0,O. Porter misses 3-pt jump shot from 27 ft,,94,93
