,QUARTER,TIME_REMAINING,TORONTO_ACTION,BROOKLYN_ACTION,TORONTO_SCORE,BROOKLYN_SCORE
33,1,6:19.0,Turnover by D. DeRozan (out of bounds lost ball),,13,20
34,1,6:08.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),13,23
35,1,5:54.0,K. Lowry misses 2-pt layup from 1 ft,,13,23
36,1,5:50.0,J. Valančiūnas misses 2-pt layup from 2 ft,,13,23
37,1,5:50.0,Offensive rebound by J. Valančiūnas,,13,23
38,1,5:50.0,Offensive rebound by J. Valančiūnas,,13,23
39,1,5:50.0,J. Valančiūnas makes 2-pt layup from 2 ft,,15,23
40,1,5:46.0,,D. Russell makes 3-pt jump shot from 25 ft,15,26
41,1,5:35.0,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),,17,26
42,1,5:35.0,Shooting foul by D. Russell (drawn by J. Valančiūnas),,17,26
43,1,5:35.0,J. Valančiūnas makes free throw 1 of 1,,18,26
44,1,5:20.0,,D. Russell makes 3-pt jump shot from 25 ft,18,29
45,1,5:05.0,K. Lowry misses 3-pt jump shot from 25 ft,,18,29
46,1,5:03.0,Offensive rebound by S. Ibaka,,18,29
47,1,5:03.0,,C. LeVert enters the game for D. Carroll,18,29
48,1,5:03.0,,R. Hollis-Jefferson enters the game for A. Crabbe,18,29
49,1,4:56.0,D. DeRozan makes 2-pt layup from 2 ft (assist by N. Powell),,20,29
50,1,4:45.0,,D. Russell misses 3-pt jump shot from 28 ft,20,29
51,1,4:42.0,Defensive rebound by D. DeRozan,,20,29
52,1,4:35.0,D. DeRozan makes 2-pt jump shot from 11 ft,,22,29
53,1,4:20.0,,J. Harris enters the game for D. Russell,22,29
54,1,4:20.0,J. Poeltl enters the game for J. Valančiūnas,,22,29
55,1,4:20.0,C. Miles enters the game for N. Powell,,22,29
56,1,4:13.0,,D. Cunningham misses 2-pt layup from 1 ft,22,29
57,1,4:09.0,Defensive rebound by C. Miles,,22,29
58,1,4:04.0,D. DeRozan makes 2-pt jump shot from 15 ft,,24,29
59,1,3:57.0,,Brooklyn full timeout,24,29
60,1,3:57.0,,Q. Acy enters the game for D. Cunningham,24,29
61,1,3:50.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by S. Dinwiddie),24,31
62,1,3:39.0,J. Poeltl misses 2-pt layup from 1 ft,,24,31
63,1,3:35.0,,Defensive rebound by R. Hollis-Jefferson,24,31
64,1,3:21.0,,Turnover by C. LeVert (lost ball; steal by K. Lowry),24,31
65,1,3:18.0,S. Ibaka makes 2-pt dunk at rim (assist by K. Lowry),,26,31
66,1,3:01.0,,Q. Acy misses 3-pt jump shot from 22 ft,26,31
67,1,2:56.0,Defensive rebound by C. Miles,,26,31
68,1,2:50.0,Shooting block foul by Q. Acy (drawn by S. Ibaka),,26,31
69,1,2:50.0,S. Ibaka makes free throw 1 of 2,,27,31
70,1,2:50.0,,D. Russell enters the game for S. Dinwiddie,27,31
71,1,2:50.0,F. VanVleet enters the game for K. Lowry,,27,31
72,1,2:50.0,S. Ibaka makes free throw 2 of 2,,28,31
73,1,2:40.0,,C. LeVert makes 2-pt jump shot from 11 ft,28,33
74,1,2:26.0,S. Ibaka misses 3-pt jump shot from 25 ft,,28,33
75,1,2:25.0,,Defensive rebound by Team,28,33
76,1,2:25.0,P. Siakam enters the game for S. Ibaka,,28,33
77,1,2:13.0,,Q. Acy makes 3-pt jump shot from 24 ft (assist by C. LeVert),28,36
78,1,1:51.0,D. DeRozan misses 2-pt jump shot from 14 ft,,28,36
79,1,1:48.0,,Defensive rebound by R. Hollis-Jefferson,28,36
80,1,1:27.0,,Q. Acy misses 3-pt jump shot from 25 ft,28,36
81,1,1:24.0,Defensive rebound by D. DeRozan,,28,36
82,1,1:19.0,P. Siakam makes 2-pt layup from 1 ft (assist by D. DeRozan),,30,36
83,1,1:01.0,,Personal foul by F. VanVleet (drawn by D. Russell),30,36
84,1,0:52.0,,R. Hollis-Jefferson makes 2-pt dunk from 1 ft (assist by C. LeVert),30,38
85,1,0:31.0,D. DeRozan makes 2-pt jump shot from 20 ft,,32,38
86,1,0:11.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by J. Harris),32,40
87,1,0:04.0,C. Miles misses 3-pt jump shot from 25 ft,,32,40
88,1,0:02.0,Offensive rebound by J. Poeltl,,32,40
89,1,0:02.0,J. Poeltl misses 2-pt layup at rim,,32,40
90,1,0:00.0,,Defensive rebound by D. Russell,32,40
91,2,11:37.0,Turnover by F. VanVleet (bad pass; steal by D. Russell),,32,40
92,2,11:28.0,,Shooting foul by C. Miles (drawn by R. Hollis-Jefferson),32,40
93,2,11:28.0,,R. Hollis-Jefferson makes free throw 1 of 2,32,41
94,2,11:28.0,,R. Hollis-Jefferson makes free throw 2 of 2,32,42
95,2,11:15.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by D. Wright),,35,42
96,2,11:04.0,,C. LeVert misses 2-pt layup from 2 ft,35,42
97,2,11:02.0,Defensive rebound by P. Siakam,,35,42
98,2,10:58.0,P. Siakam misses 2-pt jump shot from 6 ft,,35,42
99,2,10:56.0,,Defensive rebound by J. Harris,35,42
100,2,10:47.0,,C. LeVert misses 2-pt layup from 5 ft,35,42
101,2,10:45.0,,Offensive rebound by R. Hollis-Jefferson,35,42
102,2,10:43.0,,Q. Acy misses 3-pt jump shot from 25 ft,35,42
103,2,10:39.0,Defensive rebound by J. Poeltl,,35,42
104,2,10:33.0,P. Siakam misses 2-pt layup from 2 ft (block by Q. Acy),,35,42
105,2,10:29.0,,Defensive rebound by D. Russell,35,42
106,2,10:22.0,,D. Russell misses 2-pt layup from 3 ft,35,42
107,2,10:22.0,,Offensive rebound by C. LeVert,35,42
108,2,10:12.0,,C. LeVert makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),35,45
109,2,9:58.0,Personal foul by J. Harris (drawn by J. Poeltl),,35,45
110,2,9:45.0,J. Poeltl makes 2-pt hook shot from 1 ft (assist by P. Siakam),,37,45
111,2,9:27.0,,R. Hollis-Jefferson makes 2-pt jump shot from 17 ft (assist by C. LeVert),37,47
112,2,9:10.0,C. Miles misses 2-pt jump shot from 16 ft,,37,47
113,2,9:05.0,,Defensive rebound by D. Russell,37,47
114,2,9:01.0,,Turnover by D. Russell (lost ball; steal by F. VanVleet),37,47
115,2,8:56.0,D. Wright misses 3-pt jump shot from 25 ft,,37,47
116,2,8:53.0,Offensive rebound by J. Poeltl,,37,47
117,2,8:51.0,D. Wright makes 3-pt jump shot from 25 ft (assist by J. Poeltl),,40,47
118,2,8:49.0,,Brooklyn full timeout,40,47
119,2,8:32.0,,Turnover by C. LeVert (bad pass),40,47
120,2,8:15.0,D. Wright makes 3-pt jump shot from 22 ft (assist by F. VanVleet),,43,47
121,2,7:57.0,,Turnover by D. Russell (bad pass; steal by D. Wright),43,47
122,2,7:45.0,Turnover by D. Wright (lost ball; steal by C. LeVert),,43,47
123,2,7:23.0,,D. Russell misses 3-pt jump shot from 25 ft,43,47
124,2,7:19.0,Defensive rebound by P. Siakam,,43,47
125,2,7:14.0,J. Poeltl makes 2-pt dunk at rim (assist by P. Siakam),,45,47
126,2,6:55.0,,Personal foul by P. Siakam (drawn by D. Russell),45,47
127,2,6:55.0,,S. Dinwiddie enters the game for D. Russell,45,47
128,2,6:55.0,,D. Cunningham enters the game for Q. Acy,45,47
129,2,6:55.0,,A. Crabbe enters the game for C. LeVert,45,47
130,2,6:55.0,K. Lowry enters the game for C. Miles,,45,47
131,2,6:43.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,45,47
132,2,6:41.0,Defensive rebound by P. Siakam,,45,47
133,2,6:36.0,F. VanVleet makes 2-pt layup from 2 ft (assist by D. Wright),,47,47
134,2,6:19.0,,D. Cunningham makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),47,50
135,2,6:00.0,J. Poeltl makes 2-pt layup at rim (assist by D. Wright),,49,50
136,2,6:00.0,Shooting foul by D. Cunningham (drawn by J. Poeltl),,49,50
137,2,6:00.0,J. Poeltl misses free throw 1 of 1,,49,50
138,2,5:59.0,Offensive rebound by Team,,49,50
139,2,5:59.0,,D. Carroll enters the game for J. Harris,49,50
140,2,5:59.0,D. DeRozan enters the game for F. VanVleet,,49,50
141,2,5:54.0,K. Lowry misses 3-pt jump shot from 24 ft (block by S. Dinwiddie),,49,50
142,2,5:49.0,,Defensive rebound by D. Carroll,49,50
143,2,5:36.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by J. Poeltl),49,50
144,2,5:36.0,,Offensive rebound by Team,49,50
145,2,5:36.0,,C. LeVert enters the game for R. Hollis-Jefferson,49,50
146,2,5:36.0,S. Ibaka enters the game for J. Poeltl,,49,50
147,2,5:36.0,J. Valančiūnas enters the game for P. Siakam,,49,50
148,2,5:29.0,,S. Dinwiddie misses 2-pt jump shot from 11 ft,49,50
149,2,5:25.0,Defensive rebound by S. Ibaka,,49,50
150,2,5:09.0,J. Valančiūnas misses 2-pt layup from 1 ft (block by A. Crabbe),,49,50
151,2,5:09.0,,Defensive rebound by Team,49,50
152,2,4:44.0,,D. Carroll makes 2-pt layup from 2 ft,49,52
153,2,4:23.0,J. Valančiūnas makes 2-pt jump shot from 7 ft (assist by D. DeRozan),,51,52
154,2,4:13.0,,C. LeVert misses 3-pt jump shot from 23 ft,51,52
155,2,4:11.0,,Offensive rebound by D. Cunningham,51,52
156,2,4:06.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by C. LeVert),51,55
157,2,3:57.0,Toronto full timeout,,51,55
158,2,3:57.0,M. Miller enters the game for D. Wright,,51,55
159,2,3:52.0,Turnover by J. Valančiūnas (bad pass; steal by D. Cunningham),,51,55
160,2,3:43.0,,D. Carroll misses 3-pt jump shot from 22 ft,51,55
161,2,3:40.0,Defensive rebound by S. Ibaka,,51,55
162,2,3:22.0,M. Miller misses 3-pt jump shot from 26 ft,,51,55
163,2,3:16.0,,Defensive rebound by A. Crabbe,51,55
164,2,3:12.0,,Turnover by S. Dinwiddie (bad pass; steal by S. Ibaka),51,55
165,2,3:05.0,D. DeRozan misses 2-pt layup from 1 ft,,51,55
166,2,3:02.0,Offensive rebound by S. Ibaka,,51,55
167,2,3:01.0,S. Ibaka misses 2-pt hook shot from 3 ft,,51,55
168,2,3:01.0,,Defensive rebound by C. LeVert,51,55
169,2,2:57.0,,D. Carroll makes 2-pt layup from 1 ft (assist by S. Dinwiddie),51,57
170,2,2:57.0,,Shooting foul by K. Lowry (drawn by S. Dinwiddie),51,57
171,2,2:57.0,,D. Carroll makes free throw 1 of 1,51,58
172,2,2:39.0,Turnover by D. DeRozan (lost ball; steal by C. LeVert),,51,58
173,2,2:35.0,,C. LeVert misses 2-pt layup from 2 ft,51,58
174,2,2:35.0,,Offensive rebound by D. Cunningham,51,58
175,2,2:35.0,,D. Cunningham makes 2-pt dunk at rim,51,60
176,2,2:35.0,,Shooting foul by M. Miller (drawn by D. Cunningham),51,60
177,2,2:35.0,,D. Cunningham makes free throw 1 of 1,51,61
178,2,2:20.0,K. Lowry misses 3-pt jump shot from 26 ft,,51,61
179,2,2:16.0,,Defensive rebound by S. Dinwiddie,51,61
180,2,2:09.0,,D. Cunningham makes 2-pt jump shot from 19 ft (assist by C. LeVert),51,63
181,2,1:58.0,J. Valančiūnas makes 2-pt dunk from 1 ft,,53,63
182,2,1:52.0,,R. Hollis-Jefferson enters the game for D. Cunningham,53,63
183,2,1:41.0,,Personal foul by K. Lowry (drawn by R. Hollis-Jefferson),53,63
184,2,1:41.0,,R. Hollis-Jefferson makes free throw 1 of 2,53,64
185,2,1:41.0,,R. Hollis-Jefferson makes free throw 2 of 2,53,65
186,2,1:29.0,J. Valančiūnas misses 2-pt layup from 3 ft (block by R. Hollis-Jefferson),,53,65
187,2,1:29.0,,Defensive rebound by Team,53,65
188,2,1:05.0,,S. Dinwiddie misses 2-pt jump shot from 9 ft,53,65
189,2,1:05.0,Defensive rebound by D. DeRozan,,53,65
190,2,0:55.0,K. Lowry misses 3-pt jump shot from 24 ft,,53,65
191,2,0:55.0,Offensive rebound by K. Lowry,,53,65
192,2,0:51.0,K. Lowry makes 2-pt layup from 1 ft,,55,65
193,2,0:42.0,,C. LeVert makes 2-pt jump shot from 12 ft,55,67
194,2,0:30.0,K. Lowry misses 3-pt jump shot from 25 ft,,55,67
195,2,0:30.0,Offensive rebound by D. DeRozan,,55,67
196,2,0:07.0,S. Ibaka misses 2-pt layup from 2 ft,,55,67
197,2,0:07.0,Offensive rebound by J. Valančiūnas,,55,67
198,2,0:05.0,J. Valančiūnas makes 2-pt layup at rim,,57,67
199,2,0:00.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by D. DeRozan),57,67
200,3,11:42.0,J. Valančiūnas makes 2-pt hook shot from 9 ft (assist by K. Lowry),,59,67
201,3,11:16.0,,S. Dinwiddie makes 3-pt jump shot from 29 ft,59,70
202,3,10:53.0,N. Powell misses 2-pt layup from 3 ft,,59,70
203,3,10:51.0,,Defensive rebound by D. Carroll,59,70
204,3,10:43.0,,D. Cunningham misses 2-pt jump shot from 7 ft,59,70
205,3,10:43.0,Defensive rebound by N. Powell,,59,70
206,3,10:27.0,S. Ibaka misses 2-pt hook shot from 7 ft,,59,70
207,3,10:23.0,,Defensive rebound by D. Carroll,59,70
208,3,10:13.0,,A. Crabbe misses 2-pt jump shot from 8 ft,59,70
209,3,10:10.0,Defensive rebound by J. Valančiūnas,,59,70
210,3,10:05.0,N. Powell misses 3-pt jump shot from 23 ft,,59,70
211,3,9:59.0,,Defensive rebound by S. Dinwiddie,59,70
212,3,9:46.0,,Personal foul by N. Powell (drawn by D. Russell),59,70
213,3,9:39.0,,D. Russell makes 2-pt layup from 2 ft,59,72
214,3,9:22.0,D. DeRozan misses 2-pt jump shot from 17 ft,,59,72
215,3,9:21.0,,Defensive rebound by Team,59,72
216,3,9:11.0,,D. Russell misses 3-pt jump shot from 24 ft,59,72
217,3,9:04.0,,Offensive rebound by D. Cunningham,59,72
218,3,9:04.0,,D. Cunningham makes 2-pt layup at rim,59,74
219,3,8:44.0,J. Valančiūnas misses 2-pt hook shot from 7 ft,,59,74
220,3,8:39.0,Offensive rebound by S. Ibaka,,59,74
221,3,8:39.0,S. Ibaka makes 2-pt layup at rim,,61,74
222,3,8:33.0,,D. Russell misses 2-pt layup from 2 ft,61,74
223,3,8:32.0,Defensive rebound by K. Lowry,,61,74
224,3,8:32.0,Personal foul by D. Carroll (drawn by K. Lowry),,61,74
225,3,8:32.0,F. VanVleet enters the game for N. Powell,,61,74
226,3,8:28.0,Shooting foul by D. Carroll (drawn by S. Ibaka),,61,74
227,3,8:28.0,S. Ibaka makes free throw 1 of 3,,62,74
228,3,8:28.0,S. Ibaka makes free throw 2 of 3,,63,74
229,3,8:28.0,S. Ibaka makes free throw 3 of 3,,64,74
230,3,8:10.0,,A. Crabbe misses 2-pt jump shot from 10 ft,64,74
231,3,8:06.0,Defensive rebound by J. Valančiūnas,,64,74
232,3,7:59.0,J. Valančiūnas makes 2-pt jump shot from 12 ft (assist by F. VanVleet),,66,74
233,3,7:33.0,,S. Dinwiddie misses 2-pt jump shot from 11 ft,66,74
234,3,7:30.0,Defensive rebound by S. Ibaka,,66,74
235,3,7:24.0,F. VanVleet makes 3-pt jump shot from 25 ft,,69,74
236,3,7:24.0,,Brooklyn full timeout,69,74
237,3,7:07.0,,Personal foul by S. Ibaka (drawn by S. Dinwiddie),69,74
238,3,7:00.0,,D. Cunningham misses 3-pt jump shot from 25 ft,69,74
239,3,6:54.0,Defensive rebound by S. Ibaka,,69,74
240,3,6:50.0,J. Valančiūnas makes 2-pt hook shot from 1 ft (assist by K. Lowry),,71,74
241,3,6:36.0,,D. Russell misses 2-pt jump shot from 14 ft,71,74
242,3,6:33.0,Defensive rebound by J. Valančiūnas,,71,74
243,3,6:25.0,Turnover by D. DeRozan (lost ball; steal by S. Dinwiddie),,71,74
244,3,6:14.0,,S. Dinwiddie misses 3-pt jump shot from 26 ft,71,74
245,3,6:08.0,Defensive rebound by S. Ibaka,,71,74
246,3,6:04.0,F. VanVleet makes 3-pt jump shot from 23 ft (assist by K. Lowry),,74,74
247,3,6:03.0,,Brooklyn full timeout,74,74
248,3,6:03.0,,J. Harris enters the game for D. Russell,74,74
249,3,5:43.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Cunningham),74,77
250,3,5:27.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,74,77
251,3,5:26.0,Offensive rebound by Team,,74,77
252,3,5:26.0,,Loose ball foul by A. Crabbe (drawn by J. Valančiūnas),74,77
253,3,5:13.0,F. VanVleet misses 2-pt jump shot from 4 ft,,74,77
254,3,5:13.0,Offensive rebound by J. Valančiūnas,,74,77
255,3,5:13.0,Shooting foul by D. Cunningham (drawn by J. Valančiūnas),,74,77
256,3,5:13.0,J. Valančiūnas makes free throw 1 of 2,,75,77
257,3,5:13.0,J. Valančiūnas misses free throw 2 of 2,,75,77
258,3,5:10.0,,Defensive rebound by A. Crabbe,75,77
259,3,5:05.0,,D. Carroll misses 2-pt hook shot from 11 ft,75,77
260,3,5:01.0,Defensive rebound by J. Valančiūnas,,75,77
261,3,4:58.0,K. Lowry makes 3-pt jump shot from 26 ft,,78,77
262,3,4:34.0,,S. Dinwiddie misses 2-pt layup from 1 ft (block by S. Ibaka),78,77
263,3,4:31.0,Defensive rebound by D. DeRozan,,78,77
264,3,4:27.0,F. VanVleet misses 3-pt jump shot from 23 ft,,78,77
265,3,4:20.0,,Defensive rebound by S. Dinwiddie,78,77
266,3,4:14.0,,A. Crabbe makes 3-pt jump shot from 22 ft (assist by D. Carroll),78,80
267,3,3:59.0,J. Valančiūnas makes 2-pt hook shot from 7 ft (assist by K. Lowry),,80,80
268,3,3:43.0,,A. Crabbe misses 3-pt jump shot from 26 ft,80,80
269,3,3:40.0,,Offensive rebound by A. Crabbe,80,80
270,3,3:39.0,,J. Harris misses 3-pt jump shot from 25 ft,80,80
271,3,3:39.0,Defensive rebound by J. Valančiūnas,,80,80
272,3,3:33.0,Personal foul by A. Crabbe (drawn by K. Lowry),,80,80
273,3,3:33.0,K. Lowry makes free throw 1 of 2,,81,80
274,3,3:33.0,,Q. Acy enters the game for S. Dinwiddie,81,80
275,3,3:33.0,,C. LeVert enters the game for A. Crabbe,81,80
276,3,3:33.0,,R. Hollis-Jefferson enters the game for D. Cunningham,81,80
277,3,3:33.0,C. Miles enters the game for S. Ibaka,,81,80
278,3,3:33.0,J. Poeltl enters the game for J. Valančiūnas,,81,80
279,3,3:33.0,K. Lowry makes free throw 2 of 2,,82,80
280,3,3:33.0,,D. Russell enters the game for D. Carroll,82,80
281,3,3:09.0,,Turnover by Team (shot clock),82,80
282,3,3:02.0,D. DeRozan misses 2-pt jump shot from 22 ft,,82,80
283,3,3:00.0,,Defensive rebound by D. Russell,82,80
284,3,2:48.0,,Personal foul by C. Miles (drawn by R. Hollis-Jefferson),82,80
285,3,2:46.0,,Turnover by J. Harris (bad pass; steal by J. Poeltl),82,80
286,3,2:34.0,C. Miles misses 3-pt jump shot from 22 ft,,82,80
287,3,2:30.0,,Defensive rebound by C. LeVert,82,80
288,3,2:26.0,,Q. Acy makes 2-pt layup from 2 ft (assist by C. LeVert),82,82
289,3,2:25.0,Toronto full timeout,,82,82
290,3,2:25.0,D. Wright enters the game for K. Lowry,,82,82
291,3,2:25.0,P. Siakam enters the game for D. DeRozan,,82,82
292,3,2:04.0,Turnover by D. Wright (bad pass; steal by C. LeVert),,82,82
293,3,2:01.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by C. LeVert),82,84
294,3,2:01.0,,Shooting foul by J. Poeltl (drawn by R. Hollis-Jefferson),82,84
295,3,2:01.0,,R. Hollis-Jefferson makes free throw 1 of 1,82,85
296,3,1:39.0,D. Wright misses 3-pt jump shot from 25 ft,,82,85
297,3,1:35.0,,Defensive rebound by J. Harris,82,85
298,3,1:27.0,,Q. Acy misses 3-pt jump shot from 25 ft,82,85
299,3,1:23.0,Defensive rebound by F. VanVleet,,82,85
300,3,1:18.0,J. Poeltl makes 2-pt layup from 1 ft (assist by F. VanVleet),,84,85
301,3,0:55.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,84,85
302,3,0:51.0,Defensive rebound by P. Siakam,,84,85
303,3,0:45.0,F. VanVleet misses 3-pt jump shot from 25 ft (block by D. Russell),,84,85
304,3,0:41.0,Offensive rebound by C. Miles,,84,85
305,3,0:36.0,Turnover by P. Siakam (lost ball; steal by R. Hollis-Jefferson),,84,85
306,3,0:31.0,,Turnover by D. Russell (lost ball; steal by F. VanVleet),84,85
307,3,0:22.0,P. Siakam makes 2-pt layup from 4 ft (assist by D. Wright),,86,85
308,3,0:22.0,Shooting foul by R. Hollis-Jefferson (drawn by P. Siakam),,86,85
309,3,0:22.0,,D. Carroll enters the game for Q. Acy,86,85
310,3,0:22.0,P. Siakam makes free throw 1 of 1,,87,85
311,3,0:01.0,,R. Hollis-Jefferson misses 2-pt jump shot from 10 ft,87,85
312,3,0:01.0,,Offensive rebound by Team,87,85
313,4,11:39.0,,Personal foul by C. Miles (drawn by R. Hollis-Jefferson),87,85
314,4,11:31.0,,C. LeVert misses 2-pt layup from 2 ft (block by J. Poeltl),87,85
315,4,11:26.0,Defensive rebound by D. Wright,,87,85
316,4,11:24.0,C. Miles misses 3-pt jump shot from 22 ft,,87,85
317,4,11:24.0,,Defensive rebound by R. Hollis-Jefferson,87,85
318,4,11:18.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft,87,87
319,4,11:18.0,,Shooting foul by J. Poeltl (drawn by R. Hollis-Jefferson),87,87
320,4,11:18.0,,R. Hollis-Jefferson misses free throw 1 of 1,87,87
321,4,11:15.0,Defensive rebound by J. Poeltl,,87,87
322,4,11:07.0,Personal foul by Q. Acy (drawn by C. Miles),,87,87
323,4,10:57.0,Offensive foul by J. Poeltl (drawn by Q. Acy),,87,87
324,4,10:57.0,Turnover by J. Poeltl (offensive foul),,87,87
325,4,10:44.0,,D. Russell misses 2-pt layup from 1 ft,87,87
326,4,10:39.0,Defensive rebound by D. Wright,,87,87
327,4,10:38.0,D. Wright makes 2-pt layup at rim,,89,87
328,4,10:17.0,,Personal foul by P. Siakam (drawn by R. Hollis-Jefferson),89,87
329,4,10:14.0,,D. Russell makes 2-pt layup from 1 ft (assist by J. Harris),89,89
330,4,10:00.0,F. VanVleet misses 2-pt layup from 2 ft,,89,89
331,4,9:56.0,,Defensive rebound by R. Hollis-Jefferson,89,89
332,4,9:50.0,,Shooting foul by C. Miles (drawn by C. LeVert),89,89
333,4,9:50.0,,C. LeVert makes free throw 1 of 2,89,90
334,4,9:50.0,,C. LeVert makes free throw 2 of 2,89,91
335,4,9:38.0,Personal foul by D. Russell (drawn by D. Wright),,89,91
336,4,9:38.0,,S. Dinwiddie enters the game for D. Russell,89,91
337,4,9:25.0,C. Miles makes 3-pt jump shot from 26 ft,,92,91
338,4,9:00.0,,C. LeVert makes 2-pt layup from 2 ft,92,93
339,4,8:42.0,C. Miles makes 3-pt jump shot from 24 ft (assist by F. VanVleet),,95,93
340,4,8:22.0,,C. LeVert misses 3-pt jump shot from 25 ft,95,93
341,4,8:19.0,Defensive rebound by D. Wright,,95,93
342,4,8:13.0,D. Wright makes 2-pt layup from 1 ft,,97,93
343,4,7:58.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,97,95
344,4,7:40.0,Shooting foul by J. Harris (drawn by C. Miles),,97,95
345,4,7:40.0,C. Miles makes free throw 1 of 3,,98,95
346,4,7:40.0,C. Miles makes free throw 2 of 3,,99,95
347,4,7:40.0,,D. Cunningham enters the game for Q. Acy,99,95
348,4,7:40.0,,A. Crabbe enters the game for C. LeVert,99,95
349,4,7:40.0,K. Lowry enters the game for F. VanVleet,,99,95
350,4,7:40.0,C. Miles makes free throw 3 of 3,,100,95
351,4,7:27.0,,S. Dinwiddie misses 2-pt layup from 2 ft (block by J. Poeltl),100,95
352,4,7:27.0,Defensive rebound by J. Poeltl,,100,95
353,4,7:15.0,C. Miles makes 3-pt jump shot from 25 ft (assist by K. Lowry),,103,95
354,4,7:11.0,,Brooklyn full timeout,103,95
355,4,7:11.0,,D. Russell enters the game for J. Harris,103,95
356,4,7:11.0,,D. Carroll enters the game for R. Hollis-Jefferson,103,95
357,4,6:47.0,,D. Cunningham misses 2-pt hook shot from 1 ft,103,95
358,4,6:44.0,Defensive rebound by J. Poeltl,,103,95
359,4,6:37.0,Turnover by D. Wright (bad pass; steal by S. Dinwiddie),,103,95
360,4,6:37.0,Loose ball foul by J. Poeltl (drawn by S. Dinwiddie),,103,95
361,4,6:37.0,,S. Dinwiddie makes free throw 1 of 2,103,96
362,4,6:37.0,,S. Dinwiddie makes free throw 2 of 2,103,97
363,4,6:25.0,K. Lowry misses 3-pt jump shot from 24 ft,,103,97
364,4,6:21.0,,Defensive rebound by D. Cunningham,103,97
