,QUARTER,TIME_REMAINING,DALLAS_ACTION,PHOENIX_ACTION,DALLAS_SCORE,PHOENIX_SCORE
27,1,7:32.0,,Defensive rebound by M. Chriss,4,9
28,1,7:25.0,,J. Jackson makes 2-pt jump shot from 22 ft,4,11
29,1,7:23.0,Dallas full timeout,,4,11
30,1,7:23.0,,J. Dudley enters the game for M. Chriss,4,11
31,1,7:23.0,S. Mejri enters the game for D. Nowitzki,,4,11
32,1,7:23.0,Y. Ferrell enters the game for D. Powell,,4,11
33,1,7:11.0,H. Barnes misses 2-pt jump shot from 16 ft,,4,11
34,1,7:08.0,Offensive rebound by H. Barnes,,4,11
35,1,6:59.0,D. Smith misses 2-pt jump shot from 21 ft,,4,11
36,1,6:56.0,Offensive rebound by S. Mejri,,4,11
37,1,6:55.0,W. Matthews misses 3-pt jump shot from 25 ft,,4,11
38,1,6:52.0,,Defensive rebound by T. Chandler,4,11
39,1,6:40.0,,T. Warren misses 2-pt jump shot from 15 ft,4,11
40,1,6:38.0,Defensive rebound by D. Smith,,4,11
41,1,6:30.0,H. Barnes misses 2-pt jump shot from 21 ft,,4,11
42,1,6:26.0,,Defensive rebound by J. Jackson,4,11
43,1,6:19.0,,T. Warren makes 2-pt jump shot from 8 ft (assist by J. Jackson),4,13
44,1,6:03.0,Y. Ferrell makes 2-pt jump shot from 13 ft,,6,13
45,1,5:45.0,,T. Chandler makes 2-pt dunk from 1 ft (assist by T. Warren),6,15
46,1,5:23.0,S. Mejri misses 2-pt layup from 2 ft,,6,15
47,1,5:21.0,,Defensive rebound by J. Jackson,6,15
48,1,5:18.0,,J. Jackson misses 2-pt layup at rim,6,15
49,1,5:16.0,,Offensive rebound by T. Warren,6,15
50,1,5:15.0,,T. Warren makes 2-pt layup at rim,6,17
51,1,5:01.0,Offensive foul by H. Barnes (drawn by J. Jackson),,6,17
52,1,5:01.0,Turnover by H. Barnes (offensive foul),,6,17
53,1,5:01.0,,T. Daniels enters the game for D. Booker,6,17
54,1,5:01.0,,D. Bender enters the game for T. Chandler,6,17
55,1,5:01.0,,I. Canaan enters the game for J. Jackson,6,17
56,1,4:53.0,,T. Daniels makes 3-pt jump shot from 25 ft,6,20
57,1,4:41.0,Shooting foul by D. Bender (drawn by D. Smith),,6,20
58,1,4:41.0,D. Smith makes free throw 1 of 2,,7,20
59,1,4:41.0,D. Harris enters the game for W. Matthews,,7,20
60,1,4:41.0,D. Smith makes free throw 2 of 2,,8,20
61,1,4:31.0,,T. Daniels makes 3-pt jump shot from 22 ft (assist by I. Canaan),8,23
62,1,4:29.0,Dallas full timeout,,8,23
63,1,4:10.0,D. Harris makes 2-pt layup at rim (assist by D. Smith),,10,23
64,1,3:57.0,,I. Canaan misses 2-pt layup from 1 ft (block by S. Mejri),10,23
65,1,3:54.0,Defensive rebound by D. Harris,,10,23
66,1,3:49.0,D. Smith makes 2-pt layup at rim,,12,23
67,1,3:24.0,,T. Warren misses 3-pt jump shot from 25 ft,12,23
68,1,3:21.0,Defensive rebound by D. Smith,,12,23
69,1,3:17.0,Personal foul by D. Bender (drawn by D. Harris),,12,23
70,1,3:17.0,,D. House enters the game for T. Warren,12,23
71,1,3:17.0,M. Kleber enters the game for S. Mejri,,12,23
72,1,3:09.0,D. Smith misses 3-pt jump shot from 24 ft,,12,23
73,1,3:07.0,,Defensive rebound by T. Daniels,12,23
74,1,2:46.0,,D. House makes 3-pt jump shot from 24 ft (assist by D. Bender),12,26
75,1,2:26.0,M. Kleber misses 2-pt layup from 1 ft,,12,26
76,1,2:22.0,Offensive rebound by M. Kleber,,12,26
77,1,2:22.0,M. Kleber misses 2-pt layup at rim,,12,26
78,1,2:22.0,,Defensive rebound by D. House,12,26
79,1,2:15.0,,Personal foul by D. Harris (drawn by D. Bender),12,26
80,1,2:15.0,D. Nowitzki enters the game for D. Smith,,12,26
81,1,2:15.0,W. Matthews enters the game for H. Barnes,,12,26
82,1,2:05.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by D. House),12,29
83,1,1:48.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,12,29
84,1,1:45.0,,Defensive rebound by D. Bender,12,29
85,1,1:33.0,,Personal foul by D. Nowitzki (drawn by D. Bender),12,29
86,1,1:24.0,,Turnover by I. Canaan (traveling),12,29
87,1,1:10.0,D. Harris misses 2-pt jump shot from 18 ft,,12,29
88,1,1:07.0,Offensive rebound by M. Kleber,,12,29
89,1,1:05.0,Y. Ferrell makes 2-pt jump shot from 19 ft (assist by M. Kleber),,14,29
90,1,0:48.0,,D. House misses 2-pt layup from 5 ft (block by M. Kleber),14,29
91,1,0:47.0,,Offensive rebound by D. House,14,29
92,1,0:47.0,,Phoenix full timeout,14,29
93,1,0:39.0,,D. House makes 3-pt jump shot from 22 ft (assist by J. Dudley),14,32
94,1,0:32.0,Turnover by D. Harris (bad pass; steal by I. Canaan),,14,32
95,1,0:26.0,,J. Dudley misses 3-pt jump shot from 25 ft,14,32
96,1,0:24.0,,Offensive rebound by D. House,14,32
97,1,0:23.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by D. House),14,35
98,1,0:07.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by D. Harris),,17,35
99,1,0:02.0,,Shooting foul by W. Matthews (drawn by I. Canaan),17,35
100,1,0:02.0,,M. Chriss enters the game for I. Canaan,17,35
101,1,0:02.0,,M. Chriss makes free throw 1 of 2,17,36
102,1,0:02.0,,M. Chriss misses free throw 2 of 2,17,36
103,1,0:00.0,Defensive rebound by M. Kleber,,17,36
104,2,11:46.0,Y. Ferrell misses 2-pt jump shot from 15 ft,,17,36
105,2,11:43.0,Offensive rebound by D. Nowitzki,,17,36
106,2,11:39.0,D. Nowitzki makes 2-pt jump shot from 22 ft,,19,36
107,2,11:24.0,,D. Bender makes 2-pt dunk from 1 ft (assist by D. Booker),19,38
108,2,11:10.0,Shooting foul by D. Bender (drawn by D. Nowitzki),,19,38
109,2,11:10.0,D. Nowitzki misses free throw 1 of 2,,19,38
110,2,11:10.0,Offensive rebound by Team,,19,38
111,2,11:10.0,,T. Chandler enters the game for D. Bender,19,38
112,2,11:10.0,D. Nowitzki makes free throw 2 of 2,,20,38
113,2,10:56.0,,T. Daniels misses 3-pt jump shot from 29 ft,20,38
114,2,10:53.0,Defensive rebound by D. Nowitzki,,20,38
115,2,10:36.0,D. Harris makes 2-pt jump shot from 7 ft (assist by Y. Ferrell),,22,38
116,2,10:21.0,,D. House misses 3-pt jump shot from 25 ft,22,38
117,2,10:17.0,Defensive rebound by Y. Ferrell,,22,38
118,2,10:07.0,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by W. Matthews),,25,38
119,2,9:56.0,,Shooting foul by W. Matthews (drawn by T. Chandler),25,38
120,2,9:56.0,,T. Chandler makes free throw 1 of 2,25,39
121,2,9:56.0,,J. Dudley enters the game for M. Chriss,25,39
122,2,9:56.0,,T. Warren enters the game for D. House,25,39
123,2,9:56.0,,J. Jackson enters the game for T. Daniels,25,39
124,2,9:56.0,,T. Chandler misses free throw 2 of 2,25,39
125,2,9:54.0,Defensive rebound by D. Nowitzki,,25,39
126,2,9:47.0,W. Matthews makes 2-pt layup at rim (assist by D. Harris),,27,39
127,2,9:34.0,,T. Warren makes 2-pt jump shot from 19 ft,27,41
128,2,9:20.0,Turnover by W. Matthews (bad pass; steal by J. Dudley),,27,41
129,2,9:14.0,,J. Jackson makes 2-pt jump shot from 6 ft,27,43
130,2,9:14.0,,Shooting foul by D. Harris (drawn by J. Jackson),27,43
131,2,9:14.0,,J. Jackson makes free throw 1 of 1,27,44
132,2,9:07.0,D. Harris misses 3-pt jump shot from 24 ft,,27,44
133,2,9:02.0,,Defensive rebound by J. Dudley,27,44
134,2,8:59.0,,Offensive foul by D. Booker (drawn by D. Harris),27,44
135,2,8:59.0,,Turnover by D. Booker (offensive foul),27,44
136,2,8:45.0,D. Harris makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,30,44
137,2,8:43.0,,Phoenix full timeout,30,44
138,2,8:43.0,D. Smith enters the game for Y. Ferrell,,30,44
139,2,8:28.0,,J. Jackson misses 2-pt layup at rim,30,44
140,2,8:27.0,Defensive rebound by D. Nowitzki,,30,44
141,2,8:22.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by D. Harris),,33,44
142,2,8:07.0,,D. Booker misses 3-pt jump shot from 25 ft,33,44
143,2,8:04.0,Defensive rebound by D. Nowitzki,,33,44
144,2,7:54.0,W. Matthews misses 2-pt jump shot from 13 ft,,33,44
145,2,7:54.0,Offensive rebound by Team,,33,44
146,2,7:54.0,,Loose ball foul by J. Dudley (drawn by D. Powell),33,44
147,2,7:33.0,D. Harris misses 3-pt jump shot from 27 ft,,33,44
148,2,7:30.0,,Defensive rebound by Team,33,44
149,2,7:30.0,,M. Chriss enters the game for J. Dudley,33,44
150,2,7:13.0,,T. Warren misses 2-pt jump shot from 7 ft,33,44
151,2,7:10.0,Defensive rebound by D. Nowitzki,,33,44
152,2,7:05.0,Personal foul by T. Chandler (drawn by D. Powell),,33,44
153,2,6:59.0,D. Nowitzki makes 3-pt jump shot from 24 ft (assist by W. Matthews),,36,44
154,2,6:40.0,,M. Chriss makes 2-pt jump shot from 4 ft,36,46
155,2,6:40.0,,Shooting foul by D. Smith (drawn by M. Chriss),36,46
156,2,6:40.0,,M. Chriss makes free throw 1 of 1,36,47
157,2,6:29.0,Turnover by D. Smith (bad pass; steal by D. Booker),,36,47
158,2,6:23.0,,Turnover by M. Chriss (bad pass; steal by W. Matthews),36,47
159,2,6:19.0,D. Smith misses 2-pt jump shot from 15 ft,,36,47
160,2,6:14.0,,Defensive rebound by M. Chriss,36,47
161,2,6:10.0,,T. Warren makes 2-pt jump shot from 14 ft (assist by M. Chriss),36,49
162,2,6:06.0,Dallas full timeout,,36,49
163,2,6:06.0,H. Barnes enters the game for D. Powell,,36,49
164,2,6:06.0,Y. Ferrell enters the game for D. Harris,,36,49
165,2,6:00.0,Personal foul by J. Jackson (drawn by D. Smith),,36,49
166,2,5:44.0,D. Smith misses 2-pt jump shot from 16 ft,,36,49
167,2,5:41.0,,Defensive rebound by D. Booker,36,49
168,2,5:24.0,,J. Jackson misses 3-pt jump shot from 25 ft,36,49
169,2,5:21.0,Defensive rebound by H. Barnes,,36,49
170,2,5:05.0,W. Matthews makes 2-pt layup at rim,,38,49
171,2,4:46.0,,D. Booker misses 2-pt jump shot from 9 ft,38,49
172,2,4:42.0,,Offensive rebound by T. Chandler,38,49
173,2,4:42.0,,T. Chandler misses 2-pt layup at rim,38,49
174,2,4:41.0,,Offensive rebound by J. Jackson,38,49
175,2,4:37.0,,Turnover by D. Booker (lost ball; steal by W. Matthews),38,49
176,2,4:32.0,Turnover by Y. Ferrell (bad pass; steal by J. Jackson),,38,49
177,2,4:27.0,,T. Chandler makes 2-pt dunk from 1 ft (assist by T. Warren),38,51
178,2,4:09.0,Shooting foul by D. Booker (drawn by D. Smith),,38,51
179,2,4:09.0,D. Smith misses free throw 1 of 2,,38,51
180,2,4:09.0,Offensive rebound by Team,,38,51
181,2,4:09.0,,T. Ulis enters the game for D. Booker,38,51
182,2,4:09.0,,J. Dudley enters the game for T. Chandler,38,51
183,2,4:09.0,M. Kleber enters the game for D. Nowitzki,,38,51
184,2,4:09.0,D. Smith misses free throw 2 of 2,,38,51
185,2,4:09.0,,Defensive rebound by M. Chriss,38,51
186,2,3:49.0,,J. Jackson makes 2-pt jump shot from 15 ft,38,53
187,2,3:39.0,H. Barnes makes 2-pt layup at rim (assist by D. Smith),,40,53
188,2,3:39.0,Shooting foul by J. Dudley (drawn by H. Barnes),,40,53
189,2,3:39.0,H. Barnes makes free throw 1 of 1,,41,53
190,2,3:23.0,,T. Warren misses 2-pt jump shot from 17 ft,41,53
191,2,3:21.0,Defensive rebound by H. Barnes,,41,53
192,2,3:14.0,D. Smith misses 2-pt layup at rim (block by M. Chriss),,41,53
193,2,3:12.0,,Defensive rebound by J. Dudley,41,53
194,2,3:09.0,,T. Warren misses 2-pt layup from 1 ft,41,53
195,2,3:03.0,,Offensive rebound by J. Jackson,41,53
196,2,3:03.0,,J. Jackson makes 2-pt dunk at rim,41,55
197,2,2:48.0,Turnover by H. Barnes (bad pass; steal by J. Jackson),,41,55
198,2,2:28.0,,T. Ulis misses 2-pt jump shot from 15 ft,41,55
199,2,2:25.0,Defensive rebound by H. Barnes,,41,55
200,2,2:17.0,M. Kleber misses 3-pt jump shot from 23 ft,,41,55
201,2,2:16.0,,Defensive rebound by J. Jackson,41,55
202,2,2:10.0,,J. Jackson misses 3-pt jump shot from 26 ft,41,55
203,2,2:07.0,Defensive rebound by Y. Ferrell,,41,55
204,2,2:02.0,Y. Ferrell makes 3-pt jump shot from 26 ft,,44,55
205,2,1:37.0,,J. Dudley misses 2-pt jump shot from 19 ft,44,55
206,2,1:33.0,Defensive rebound by W. Matthews,,44,55
207,2,1:16.0,Y. Ferrell misses 2-pt jump shot from 20 ft,,44,55
208,2,1:12.0,Offensive rebound by M. Kleber,,44,55
209,2,1:11.0,H. Barnes misses 2-pt jump shot from 15 ft,,44,55
210,2,1:06.0,Offensive rebound by M. Kleber,,44,55
211,2,1:06.0,M. Kleber makes 2-pt dunk at rim,,46,55
212,2,0:41.0,,T. Ulis misses 2-pt jump shot from 14 ft,46,55
213,2,0:39.0,Defensive rebound by H. Barnes,,46,55
214,2,0:36.0,W. Matthews misses 3-pt jump shot from 25 ft,,46,55
215,2,0:33.0,,Defensive rebound by M. Chriss,46,55
216,2,0:30.0,,Turnover by M. Chriss (bad pass; steal by W. Matthews),46,55
217,2,0:08.0,W. Matthews misses 3-pt jump shot from 25 ft,,46,55
218,2,0:04.0,,Defensive rebound by M. Chriss,46,55
219,2,0:00.0,,J. Jackson makes 2-pt layup from 17 ft,46,57
220,3,11:41.0,Turnover by H. Barnes (lost ball; steal by T. Warren),,46,57
221,3,11:37.0,,J. Jackson misses 2-pt dunk at rim,46,57
222,3,11:34.0,Defensive rebound by D. Nowitzki,,46,57
223,3,11:22.0,W. Matthews misses 3-pt jump shot from 24 ft,,46,57
224,3,11:18.0,,Defensive rebound by J. Jackson,46,57
225,3,11:06.0,,J. Jackson makes 2-pt layup from 2 ft (assist by D. Booker),46,59
226,3,11:06.0,,Shooting foul by D. Smith (drawn by J. Jackson),46,59
227,3,11:06.0,,J. Jackson makes free throw 1 of 1,46,60
228,3,10:45.0,D. Powell makes 2-pt layup at rim (assist by D. Smith),,48,60
229,3,10:45.0,Shooting foul by D. Booker (drawn by D. Powell),,48,60
230,3,10:45.0,D. Powell misses free throw 1 of 1,,48,60
231,3,10:42.0,,Defensive rebound by M. Chriss,48,60
232,3,10:22.0,,D. Booker makes 3-pt jump shot from 24 ft,48,63
233,3,10:03.0,Turnover by D. Nowitzki (bad pass; steal by M. Chriss),,48,63
234,3,9:59.0,,M. Chriss makes 2-pt dunk at rim (assist by T. Chandler),48,65
235,3,9:59.0,Dallas full timeout,,48,65
236,3,9:44.0,W. Matthews misses 3-pt jump shot from 25 ft,,48,65
237,3,9:42.0,,Defensive rebound by T. Warren,48,65
238,3,9:27.0,,D. Booker misses 3-pt jump shot from 24 ft,48,65
239,3,9:24.0,,Offensive rebound by T. Chandler,48,65
240,3,9:22.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by T. Warren),48,68
241,3,8:50.0,H. Barnes makes 3-pt jump shot from 25 ft,,51,68
242,3,8:30.0,,Personal foul by D. Nowitzki (drawn by T. Chandler),51,68
243,3,8:30.0,,J. Dudley enters the game for M. Chriss,51,68
244,3,8:21.0,,D. Booker misses 2-pt layup from 3 ft,51,68
245,3,8:19.0,Defensive rebound by D. Nowitzki,,51,68
246,3,8:09.0,Shooting foul by J. Dudley (drawn by D. Smith),,51,68
247,3,8:09.0,D. Smith misses free throw 1 of 2,,51,68
248,3,8:09.0,Offensive rebound by Team,,51,68
249,3,8:09.0,D. Smith misses free throw 2 of 2,,51,68
250,3,8:07.0,,Defensive rebound by T. Chandler,51,68
251,3,7:55.0,,Personal foul by D. Powell (drawn by J. Dudley),51,68
252,3,7:52.0,,Personal foul by D. Nowitzki (drawn by D. Booker),51,68
253,3,7:43.0,,T. Warren makes 2-pt jump shot from 16 ft (assist by J. Dudley),51,70
254,3,7:25.0,H. Barnes misses 3-pt jump shot from 23 ft,,51,70
255,3,7:20.0,,Defensive rebound by T. Chandler,51,70
256,3,7:00.0,,Turnover by T. Warren (lost ball; steal by W. Matthews),51,70
257,3,7:00.0,Personal foul by J. Dudley (drawn by H. Barnes),,51,70
258,3,7:00.0,D. Harris enters the game for D. Powell,,51,70
259,3,6:43.0,H. Barnes misses 2-pt jump shot from 12 ft,,51,70
260,3,6:40.0,,Defensive rebound by J. Jackson,51,70
261,3,6:27.0,Offensive charge foul by D. Booker (drawn by D. Harris),,51,70
262,3,6:27.0,,Turnover by D. Booker (offensive foul),51,70
263,3,6:27.0,,D. Bender enters the game for T. Chandler,51,70
264,3,6:27.0,M. Kleber enters the game for D. Nowitzki,,51,70
265,3,6:27.0,,T. Ulis enters the game for D. Booker,51,70
266,3,6:09.0,W. Matthews misses 3-pt jump shot from 23 ft,,51,70
267,3,6:06.0,Offensive rebound by W. Matthews,,51,70
268,3,6:06.0,Shooting foul by J. Dudley (drawn by D. Smith),,51,70
269,3,6:06.0,D. Smith makes free throw 1 of 2,,52,70
270,3,6:06.0,,M. Chriss enters the game for J. Dudley,52,70
271,3,6:06.0,K. Collinsworth enters the game for W. Matthews,,52,70
272,3,6:06.0,D. Smith misses free throw 2 of 2,,52,70
273,3,6:03.0,,Defensive rebound by D. Bender,52,70
274,3,5:48.0,,T. Warren makes 2-pt jump shot from 11 ft (assist by T. Ulis),52,72
275,3,5:35.0,D. Smith makes 2-pt layup from 1 ft,,54,72
276,3,5:35.0,Shooting foul by T. Warren (drawn by D. Smith),,54,72
277,3,5:35.0,D. Smith makes free throw 1 of 1,,55,72
278,3,5:18.0,,Turnover by J. Jackson (lost ball; steal by K. Collinsworth),55,72
279,3,5:15.0,Turnover by D. Smith (out of bounds lost ball),,55,72
280,3,5:04.0,,T. Warren makes 2-pt layup at rim,55,74
281,3,5:04.0,,Shooting foul by D. Harris (drawn by T. Warren),55,74
282,3,5:04.0,,T. Daniels enters the game for J. Jackson,55,74
283,3,5:04.0,,T. Warren misses free throw 1 of 1,55,74
284,3,5:01.0,Defensive rebound by K. Collinsworth,,55,74
285,3,4:51.0,D. Smith misses 3-pt jump shot from 25 ft,,55,74
286,3,4:47.0,,Defensive rebound by D. Bender,55,74
287,3,4:41.0,,T. Daniels misses 3-pt jump shot from 25 ft,55,74
288,3,4:37.0,Defensive rebound by H. Barnes,,55,74
289,3,4:28.0,H. Barnes misses 2-pt layup from 4 ft,,55,74
290,3,4:26.0,Offensive rebound by M. Kleber,,55,74
291,3,4:10.0,H. Barnes misses 2-pt layup from 1 ft,,55,74
292,3,4:08.0,Offensive rebound by H. Barnes,,55,74
293,3,4:08.0,H. Barnes misses 2-pt layup at rim,,55,74
294,3,4:07.0,,Defensive rebound by M. Chriss,55,74
295,3,3:58.0,,D. Bender misses 3-pt jump shot from 25 ft,55,74
296,3,3:55.0,Defensive rebound by D. Smith,,55,74
297,3,3:49.0,Shooting foul by T. Ulis (drawn by K. Collinsworth),,55,74
298,3,3:49.0,K. Collinsworth misses free throw 1 of 2,,55,74
299,3,3:49.0,Offensive rebound by Team,,55,74
300,3,3:49.0,,D. House enters the game for T. Warren,55,74
301,3,3:49.0,Y. Ferrell enters the game for D. Smith,,55,74
302,3,3:49.0,K. Collinsworth makes free throw 2 of 2,,56,74
303,3,3:34.0,,T. Daniels misses 3-pt jump shot from 22 ft,56,74
304,3,3:34.0,,Offensive rebound by Team,56,74
305,3,3:34.0,Loose ball foul by D. Harris (drawn by M. Chriss),,56,74
306,3,3:34.0,,M. Chriss makes free throw 1 of 2,56,75
307,3,3:34.0,,M. Chriss makes free throw 2 of 2,56,76
308,3,3:26.0,Personal foul by D. House (drawn by H. Barnes),,56,76
309,3,3:26.0,H. Barnes makes free throw 1 of 2,,57,76
310,3,3:26.0,H. Barnes makes free throw 2 of 2,,58,76
311,3,3:12.0,,D. Bender makes 2-pt jump shot from 13 ft (assist by T. Daniels),58,78
312,3,2:55.0,Shooting foul by D. House (drawn by H. Barnes),,58,78
313,3,2:55.0,,Phoenix full timeout,58,78
314,3,2:55.0,H. Barnes misses free throw 1 of 2,,58,78
315,3,2:55.0,Offensive rebound by Team,,58,78
316,3,2:55.0,H. Barnes misses free throw 2 of 2,,58,78
317,3,2:52.0,,Defensive rebound by M. Chriss,58,78
318,3,2:38.0,,D. Bender misses 2-pt jump shot from 15 ft,58,78
319,3,2:34.0,Defensive rebound by K. Collinsworth,,58,78
320,3,2:26.0,Turnover by D. Harris (lost ball; steal by T. Ulis),,58,78
321,3,2:20.0,,T. Daniels makes 3-pt jump shot from 22 ft (assist by T. Ulis),58,81
322,3,1:59.0,H. Barnes makes 2-pt layup from 1 ft,,60,81
323,3,1:48.0,,Offensive foul by M. Chriss (drawn by Y. Ferrell),60,81
324,3,1:48.0,,Turnover by M. Chriss (offensive foul),60,81
325,3,1:37.0,Personal block foul by M. Chriss (drawn by K. Collinsworth),,60,81
326,3,1:37.0,K. Collinsworth makes free throw 1 of 2,,61,81
327,3,1:37.0,K. Collinsworth misses free throw 2 of 2,,61,81
328,3,1:35.0,,Defensive rebound by M. Chriss,61,81
329,3,1:20.0,,D. House misses 2-pt layup from 4 ft (block by M. Kleber),61,81
330,3,1:20.0,,Offensive rebound by Team,61,81
331,3,1:13.0,,T. Ulis misses 3-pt jump shot from 25 ft,61,81
332,3,1:13.0,,Offensive rebound by Team,61,81
333,3,1:13.0,,Turnover by Team (shot clock),61,81
334,3,0:58.0,K. Collinsworth misses 3-pt jump shot from 24 ft,,61,81
335,3,0:56.0,,Defensive rebound by D. House,61,81
336,3,0:48.0,,Turnover by D. Bender (bad pass; steal by H. Barnes),61,81
337,3,0:42.0,Turnover by D. Harris (out of bounds lost ball),,61,81
338,3,0:35.0,,T. Ulis misses 2-pt layup from 1 ft,61,81
339,3,0:34.0,Defensive rebound by H. Barnes,,61,81
340,3,0:29.0,H. Barnes misses 2-pt layup from 1 ft,,61,81
341,3,0:27.0,,Defensive rebound by D. Bender,61,81
342,3,0:07.0,,T. Ulis misses 2-pt layup from 3 ft,61,81
343,3,0:04.0,Defensive rebound by H. Barnes,,61,81
344,3,0:00.0,Y. Ferrell misses 3-pt jump shot from 27 ft,,61,81
345,3,0:00.0,Offensive rebound by Team,,61,81
346,4,11:48.0,,Personal foul by K. Collinsworth (drawn by D. Booker),61,81
347,4,11:37.0,,D. Bender misses 3-pt jump shot from 25 ft,61,81
348,4,11:35.0,,Offensive rebound by Team,61,81
349,4,11:35.0,Loose ball foul by D. Nowitzki,,61,81
350,4,11:35.0,Technical foul by D. Nowitzki,,61,81
351,4,11:35.0,,D. Booker makes technical free throw,61,82
352,4,11:13.0,,D. Booker makes 2-pt jump shot from 22 ft,61,84
353,4,10:56.0,D. Harris misses 3-pt jump shot from 25 ft,,61,84
354,4,10:53.0,Offensive rebound by D. Powell,,61,84
355,4,10:44.0,Y. Ferrell misses 3-pt jump shot from 25 ft,,61,84
356,4,10:43.0,Offensive rebound by Team,,61,84
357,4,10:43.0,,Loose ball foul by D. Bender (drawn by D. Powell),61,84
358,4,10:43.0,W. Matthews enters the game for K. Collinsworth,,61,84
359,4,10:38.0,Personal foul by T. Warren (drawn by D. Harris),,61,84
360,4,10:29.0,D. Powell makes 2-pt dunk at rim (assist by D. Harris),,63,84
361,4,10:07.0,,T. Warren makes 2-pt jump shot from 4 ft,63,86
362,4,9:53.0,Personal foul by T. Daniels (drawn by D. Powell),,63,86
363,4,9:41.0,D. Nowitzki makes 2-pt jump shot from 12 ft (assist by D. Harris),,65,86
364,4,9:23.0,,T. Daniels misses 3-pt jump shot from 23 ft,65,86
365,4,9:21.0,,Offensive rebound by T. Chandler,65,86
366,4,9:20.0,,D. Booker misses 3-pt jump shot from 25 ft,65,86
367,4,9:17.0,Defensive rebound by D. Harris,,65,86
368,4,9:13.0,Shooting block foul by D. Bender (drawn by D. Powell),,65,86
369,4,9:13.0,D. Powell makes free throw 2 of 2,,66,86
370,4,9:13.0,D. Powell misses free throw 1 of 2,,66,86
371,4,9:13.0,Offensive rebound by Team,,66,86
372,4,9:13.0,,J. Dudley enters the game for D. Bender,66,86
373,4,8:51.0,,D. Booker misses 3-pt jump shot from 26 ft,66,86
374,4,8:50.0,Defensive rebound by D. Harris,,66,86
375,4,8:45.0,D. Harris makes 2-pt layup at rim,,68,86
376,4,8:45.0,Shooting foul by T. Warren (drawn by D. Harris),,68,86
377,4,8:45.0,D. Harris makes free throw 1 of 1,,69,86
378,4,8:20.0,,Turnover by D. Booker (lost ball; steal by W. Matthews),69,86
379,4,8:13.0,W. Matthews misses 2-pt layup from 2 ft,,69,86
380,4,8:08.0,Offensive rebound by D. Powell,,69,86
381,4,8:08.0,D. Powell misses 2-pt layup at rim,,69,86
382,4,8:08.0,Offensive rebound by W. Matthews,,69,86
383,4,8:07.0,Y. Ferrell misses 3-pt jump shot from 23 ft,,69,86
384,4,8:07.0,Offensive rebound by D. Powell,,69,86
385,4,8:03.0,W. Matthews misses 3-pt jump shot from 23 ft,,69,86
386,4,8:03.0,,Defensive rebound by Team,69,86
387,4,8:03.0,Loose ball foul by D. Powell (drawn by T. Chandler),,69,86
388,4,7:46.0,,T. Warren misses 2-pt jump shot from 15 ft,69,86
389,4,7:43.0,Defensive rebound by D. Nowitzki,,69,86
