,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,PORTLAND_ACTION,GOLDEN STATE_SCORE,PORTLAND_SCORE
198,2,1:18.0,D. Green misses 2-pt layup from 2 ft,,50,55
199,2,1:15.0,,Defensive rebound by M. Harkless,50,55
200,2,1:05.0,,D. Lillard misses 2-pt layup from 1 ft,50,55
201,2,1:03.0,Defensive rebound by N. Young,,50,55
202,2,0:59.0,Q. Cook misses 3-pt jump shot from 22 ft,,50,55
203,2,0:57.0,,Defensive rebound by D. Lillard,50,55
204,2,0:54.0,,D. Lillard makes 2-pt layup from 1 ft,50,57
205,2,0:45.0,K. Durant makes 2-pt jump shot from 15 ft,,52,57
206,2,0:37.0,,Personal foul by D. Green (drawn by D. Lillard),52,57
207,2,0:37.0,,D. Lillard makes free throw 1 of 2,52,58
208,2,0:37.0,,D. Lillard makes free throw 2 of 2,52,59
209,2,0:29.0,Turnover by K. Durant (lost ball; steal by A. Aminu),,52,59
210,2,0:29.0,Loose ball foul by D. Green (drawn by A. Aminu),,52,59
211,2,0:29.0,,A. Aminu makes free throw 1 of 2,52,60
212,2,0:29.0,D. Jones enters the game for D. Green,,52,60
213,2,0:29.0,,A. Aminu makes free throw 2 of 2,52,61
214,2,0:08.0,K. Durant misses 3-pt jump shot from 26 ft,,52,61
215,2,0:05.0,,Defensive rebound by J. Nurkić,52,61
216,2,0:00.0,,M. Harkless misses 3-pt jump shot from 23 ft,52,61
217,2,0:00.0,,Offensive rebound by Team,52,61
218,3,11:47.0,K. Thompson misses 2-pt jump shot from 15 ft,,52,61
219,3,11:43.0,,Defensive rebound by J. Nurkić,52,61
220,3,11:34.0,,D. Lillard misses 3-pt jump shot from 25 ft,52,61
221,3,11:31.0,Defensive rebound by K. Thompson,,52,61
222,3,11:23.0,K. Thompson makes 2-pt jump shot from 16 ft (assist by J. McGee),,54,61
223,3,10:55.0,,Turnover by J. Nurkić (turnover),54,61
224,3,10:46.0,Q. Cook misses 2-pt jump shot from 17 ft,,54,61
225,3,10:44.0,,Defensive rebound by C. McCollum,54,61
226,3,10:35.0,,C. McCollum misses 3-pt jump shot from 25 ft (block by K. Durant),54,61
227,3,10:32.0,Defensive rebound by J. McGee,,54,61
228,3,10:23.0,J. McGee makes 2-pt layup from 1 ft (assist by K. Thompson),,56,61
229,3,10:07.0,,M. Harkless misses 2-pt jump shot from 5 ft,56,61
230,3,10:04.0,Defensive rebound by D. Green,,56,61
231,3,10:02.0,Shooting foul by J. Nurkić (drawn by D. Green),,56,61
232,3,10:02.0,D. Green makes free throw 1 of 2,,57,61
233,3,10:02.0,D. Green makes free throw 2 of 2,,58,61
234,3,9:48.0,,A. Aminu misses 3-pt jump shot from 24 ft,58,61
235,3,9:44.0,Defensive rebound by K. Thompson,,58,61
236,3,9:38.0,Q. Cook misses 3-pt jump shot from 23 ft,,58,61
237,3,9:37.0,,Defensive rebound by A. Aminu,58,61
238,3,9:26.0,,J. Nurkić makes 2-pt hook shot from 1 ft (assist by D. Lillard),58,63
239,3,9:26.0,Violation by J. McGee (def goaltending),,58,63
240,3,9:16.0,Personal foul by M. Harkless (drawn by K. Durant),,58,63
241,3,9:06.0,K. Durant misses 3-pt jump shot from 25 ft,,58,63
242,3,9:06.0,Offensive rebound by Team,,58,63
243,3,9:06.0,,Loose ball foul by A. Aminu (drawn by D. Green),58,63
244,3,9:00.0,K. Thompson misses 2-pt layup from 1 ft,,58,63
245,3,8:58.0,,Defensive rebound by D. Lillard,58,63
246,3,8:43.0,,J. Nurkić makes 2-pt hook shot from 2 ft (assist by A. Aminu),58,65
247,3,8:23.0,J. McGee makes 2-pt hook shot from 5 ft (assist by K. Thompson),,60,65
248,3,8:07.0,,D. Lillard makes 2-pt jump shot from 11 ft (assist by A. Aminu),60,67
249,3,7:55.0,Personal foul by J. Nurkić (drawn by K. Durant),,60,67
250,3,7:46.0,K. Durant makes 3-pt jump shot from 23 ft (assist by D. Green),,63,67
251,3,7:36.0,,D. Lillard misses 3-pt jump shot from 28 ft,63,67
252,3,7:33.0,,Offensive rebound by J. Nurkić,63,67
253,3,7:33.0,,J. Nurkić makes 2-pt layup at rim,63,69
254,3,7:15.0,D. Green makes 3-pt jump shot from 26 ft (assist by K. Durant),,66,69
255,3,7:01.0,,C. McCollum makes 2-pt jump shot from 5 ft,66,71
256,3,6:42.0,D. Green misses 3-pt jump shot from 26 ft,,66,71
257,3,6:38.0,,Defensive rebound by J. Nurkić,66,71
258,3,6:32.0,,C. McCollum misses 2-pt layup from 1 ft,66,71
259,3,6:29.0,Defensive rebound by K. Durant,,66,71
260,3,6:27.0,,Portland full timeout,66,71
261,3,6:19.0,J. McGee makes 2-pt dunk from 1 ft (assist by D. Green),,68,71
262,3,5:58.0,,D. Lillard makes 2-pt layup from 1 ft (assist by J. Nurkić),68,73
263,3,5:49.0,J. McGee makes 2-pt dunk from 1 ft (assist by K. Durant),,70,73
264,3,5:22.0,,A. Aminu misses 3-pt jump shot from 24 ft,70,73
265,3,5:20.0,,Offensive rebound by J. Nurkić,70,73
266,3,5:18.0,,J. Nurkić misses 2-pt hook shot from 1 ft,70,73
267,3,5:18.0,Defensive rebound by D. Green,,70,73
268,3,5:08.0,Personal foul by C. McCollum (drawn by K. Durant),,70,73
269,3,5:08.0,K. Durant makes free throw 1 of 2,,71,73
270,3,5:08.0,O. Casspi enters the game for D. Green,,71,73
271,3,5:08.0,K. Durant makes free throw 2 of 2,,72,73
272,3,4:53.0,,Shooting foul by O. Casspi (drawn by J. Nurkić),72,73
273,3,4:53.0,,J. Nurkić misses free throw 1 of 2,72,73
274,3,4:53.0,,Offensive rebound by Team,72,73
275,3,4:53.0,,J. Nurkić misses free throw 2 of 2,72,73
276,3,4:48.0,Defensive rebound by Q. Cook,,72,73
277,3,4:35.0,K. Durant makes 3-pt jump shot from 23 ft (assist by O. Casspi),,75,73
278,3,4:33.0,,Portland full timeout,75,73
279,3,4:33.0,,Z. Collins enters the game for M. Harkless,75,73
280,3,4:33.0,,E. Davis enters the game for A. Aminu,75,73
281,3,4:33.0,,E. Turner enters the game for J. Nurkić,75,73
282,3,4:18.0,,E. Turner misses 2-pt jump shot from 15 ft,75,73
283,3,4:13.0,Defensive rebound by J. McGee,,75,73
284,3,4:01.0,K. Durant makes 2-pt jump shot from 18 ft (assist by K. Thompson),,77,73
285,3,3:48.0,,Personal foul by K. Thompson (drawn by D. Lillard),77,73
286,3,3:48.0,K. Looney enters the game for J. McGee,,77,73
287,3,3:48.0,N. Young enters the game for K. Thompson,,77,73
288,3,3:35.0,,C. McCollum makes 2-pt jump shot from 20 ft,77,75
289,3,3:17.0,Shooting foul by Z. Collins (drawn by K. Looney),,77,75
290,3,3:17.0,K. Looney makes free throw 1 of 2,,78,75
291,3,3:17.0,K. Looney misses free throw 2 of 2,,78,75
292,3,3:14.0,,Defensive rebound by Z. Collins,78,75
293,3,3:06.0,,E. Turner makes 2-pt jump shot from 11 ft,78,77
294,3,2:45.0,Q. Cook misses 2-pt layup from 1 ft,,78,77
295,3,2:42.0,Offensive rebound by K. Looney,,78,77
296,3,2:42.0,K. Looney makes 2-pt layup at rim,,80,77
297,3,2:34.0,,C. McCollum misses 3-pt jump shot from 28 ft,80,77
298,3,2:31.0,Defensive rebound by O. Casspi,,80,77
299,3,2:27.0,K. Durant makes 3-pt jump shot from 26 ft,,83,77
300,3,2:05.0,,E. Turner makes 3-pt jump shot from 22 ft (assist by D. Lillard),83,80
301,3,2:00.0,Turnover by K. Durant (palming),,83,80
302,3,2:00.0,,P. Connaughton enters the game for C. McCollum,83,80
303,3,1:49.0,,D. Lillard misses 2-pt jump shot from 19 ft,83,80
304,3,1:46.0,Defensive rebound by O. Casspi,,83,80
305,3,1:24.0,K. Durant misses 3-pt jump shot from 24 ft,,83,80
306,3,1:24.0,Offensive rebound by Team,,83,80
307,3,1:24.0,Turnover by Team (shot clock),,83,80
308,3,1:24.0,S. Livingston enters the game for Q. Cook,,83,80
309,3,1:05.0,,E. Turner makes 2-pt jump shot from 12 ft (assist by E. Davis),83,82
310,3,0:48.0,S. Livingston misses 2-pt jump shot from 5 ft,,83,82
311,3,0:46.0,,Defensive rebound by Z. Collins,83,82
312,3,0:38.0,,D. Lillard misses 2-pt jump shot from 16 ft,83,82
313,3,0:34.0,,Offensive rebound by E. Davis,83,82
314,3,0:29.0,,D. Lillard misses 2-pt jump shot from 15 ft (block by K. Durant),83,82
315,3,0:25.0,,Offensive rebound by E. Davis,83,82
316,3,0:25.0,,E. Davis makes 2-pt layup at rim,83,84
317,3,0:05.0,K. Looney misses 2-pt layup from 2 ft (block by E. Davis),,83,84
318,3,0:05.0,Offensive rebound by Team,,83,84
319,3,0:05.0,Turnover by Team (shot clock),,83,84
320,3,0:05.0,,C. McCollum enters the game for E. Davis,83,84
321,3,0:05.0,,S. Napier enters the game for Z. Collins,83,84
322,3,0:05.0,K. Thompson enters the game for K. Looney,,83,84
323,3,0:05.0,D. Green enters the game for O. Casspi,,83,84
324,3,0:02.0,,Shooting foul by S. Livingston (drawn by D. Lillard),83,84
325,3,0:02.0,,D. Lillard makes free throw 1 of 3,83,85
326,3,0:02.0,,D. Lillard makes free throw 2 of 3,83,86
327,3,0:02.0,,D. Lillard makes free throw 3 of 3,83,87
328,3,0:00.0,N. Young misses 3-pt jump shot from 46 ft,,83,87
329,3,0:00.0,Offensive rebound by Team,,83,87
330,4,11:43.0,,Turnover by S. Napier (bad pass),83,87
331,4,11:33.0,Shooting foul by E. Turner (drawn by K. Thompson),,83,87
332,4,11:33.0,K. Thompson makes free throw 1 of 2,,84,87
333,4,11:33.0,K. Thompson makes free throw 2 of 2,,85,87
334,4,11:10.0,,S. Napier misses 3-pt jump shot from 25 ft,85,87
335,4,11:08.0,,Offensive rebound by Team,85,87
336,4,11:08.0,Loose ball foul by K. Looney (drawn by E. Davis),,85,87
337,4,10:58.0,,Shooting foul by N. Young (drawn by S. Napier),85,87
338,4,10:58.0,,S. Napier misses free throw 1 of 3,85,87
339,4,10:58.0,,Offensive rebound by Team,85,87
340,4,10:58.0,,S. Napier makes free throw 2 of 3,85,88
341,4,10:58.0,,S. Napier makes free throw 3 of 3,85,89
342,4,10:38.0,S. Livingston makes 2-pt jump shot from 9 ft,,87,89
343,4,10:15.0,,Z. Collins makes 3-pt jump shot from 25 ft (assist by C. McCollum),87,92
344,4,9:51.0,K. Thompson misses 3-pt jump shot from 24 ft,,87,92
345,4,9:51.0,,Defensive rebound by Team,87,92
346,4,9:32.0,,C. McCollum misses 2-pt jump shot from 4 ft,87,92
347,4,9:30.0,Defensive rebound by S. Livingston,,87,92
348,4,9:26.0,S. Livingston makes 2-pt jump shot from 11 ft,,89,92
349,4,9:05.0,,C. McCollum misses 2-pt jump shot from 2 ft,89,92
350,4,9:03.0,Defensive rebound by D. Green,,89,92
351,4,8:56.0,K. Thompson makes 2-pt jump shot from 10 ft (assist by D. Green),,91,92
352,4,8:33.0,,S. Napier makes 3-pt jump shot from 25 ft,91,95
353,4,8:33.0,,Shooting foul by S. Livingston (drawn by S. Napier),91,95
354,4,8:33.0,,D. Lillard enters the game for C. McCollum,91,95
355,4,8:33.0,J. McGee enters the game for N. Young,,91,95
356,4,8:33.0,K. Durant enters the game for K. Looney,,91,95
357,4,8:33.0,,S. Napier makes free throw 1 of 1,91,96
358,4,8:25.0,S. Livingston makes 2-pt jump shot from 8 ft,,93,96
359,4,8:04.0,,S. Napier makes 2-pt jump shot from 17 ft (assist by E. Davis),93,98
360,4,7:49.0,Offensive foul by K. Thompson (drawn by S. Napier),,93,98
361,4,7:49.0,Turnover by K. Thompson (offensive foul),,93,98
362,4,7:49.0,,C. McCollum enters the game for S. Napier,93,98
363,4,7:38.0,,D. Lillard misses 3-pt jump shot from 25 ft (block by J. McGee),93,98
364,4,7:33.0,Defensive rebound by D. Green,,93,98
365,4,7:32.0,Turnover by D. Green (bad pass; steal by Z. Collins),,93,98
366,4,7:20.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by D. Lillard),93,101
367,4,7:18.0,Golden State full timeout,,93,101
368,4,6:57.0,K. Thompson misses 2-pt jump shot from 22 ft,,93,101
369,4,6:55.0,,Defensive rebound by C. McCollum,93,101
370,4,6:43.0,,C. McCollum makes 3-pt jump shot from 25 ft,93,104
371,4,6:32.0,K. Durant makes 3-pt jump shot from 25 ft,,96,104
372,4,6:11.0,,E. Turner misses 3-pt jump shot from 22 ft,96,104
373,4,6:09.0,Defensive rebound by D. Green,,96,104
374,4,6:04.0,K. Thompson makes 2-pt layup from 2 ft (assist by K. Durant),,98,104
375,4,5:42.0,,D. Lillard makes 3-pt jump shot from 22 ft (assist by Z. Collins),98,107
376,4,5:29.0,Shooting foul by E. Turner (drawn by K. Durant),,98,107
377,4,5:29.0,K. Durant makes free throw 1 of 2,,99,107
378,4,5:29.0,Q. Cook enters the game for S. Livingston,,99,107
379,4,5:29.0,K. Durant makes free throw 2 of 2,,100,107
380,4,5:11.0,,Shooting foul by J. McGee (drawn by C. McCollum),100,107
381,4,5:11.0,,C. McCollum misses free throw 1 of 3,100,107
382,4,5:11.0,,Offensive rebound by Team,100,107
383,4,5:11.0,,C. McCollum makes free throw 2 of 3,100,108
384,4,5:11.0,,C. McCollum makes free throw 3 of 3,100,109
385,4,5:00.0,Turnover by K. Durant (step out of bounds),,100,109
386,4,5:00.0,K. Looney enters the game for J. McGee,,100,109
387,4,4:40.0,,D. Lillard misses 3-pt jump shot from 24 ft,100,109
388,4,4:37.0,,Offensive rebound by E. Davis,100,109
389,4,4:37.0,,Personal foul by K. Looney (drawn by E. Davis),100,109
390,4,4:37.0,,E. Davis makes free throw 1 of 2,100,110
391,4,4:37.0,,E. Davis misses free throw 2 of 2,100,110
392,4,4:34.0,Defensive rebound by D. Green,,100,110
