,QUARTER,TIME_REMAINING,UTAH_ACTION,MIAMI_ACTION,UTAH_SCORE,MIAMI_SCORE
93,2,11:20.0,Defensive rebound by R. Hood,,24,27
94,2,11:08.0,R. Rubio misses 2-pt layup from 1 ft,,24,27
95,2,11:06.0,,Defensive rebound by J. Johnson,24,27
96,2,10:49.0,,J. Richardson misses 3-pt jump shot from 25 ft,24,27
97,2,10:47.0,,Offensive rebound by B. Adebayo,24,27
98,2,10:37.0,,J. Johnson makes 2-pt layup from 1 ft (assist by J. Richardson),24,29
99,2,10:20.0,J. Johnson misses 3-pt jump shot from 24 ft,,24,29
100,2,10:18.0,,Defensive rebound by D. Jones,24,29
101,2,10:00.0,,D. Jones makes 2-pt jump shot from 6 ft,24,31
102,2,9:43.0,Shooting foul by W. Ellington (drawn by A. Burks),,24,31
103,2,9:43.0,A. Burks makes free throw 2 of 2,,25,31
104,2,9:43.0,A. Burks makes free throw 1 of 2,,26,31
105,2,9:43.0,T. Sefolosha enters the game for J. Johnson,,26,31
106,2,9:30.0,,D. Jones makes 3-pt jump shot from 23 ft (assist by J. Johnson),26,34
107,2,9:11.0,A. Burks makes 2-pt dunk from 1 ft (assist by R. Rubio),,28,34
108,2,8:45.0,,Turnover by J. Richardson (bad pass; steal by T. Sefolosha),28,34
109,2,8:41.0,Shooting block foul by D. Jones (drawn by R. Rubio),,28,34
110,2,8:41.0,R. Rubio makes free throw 1 of 2,,29,34
111,2,8:41.0,R. Rubio makes free throw 2 of 2,,30,34
112,2,8:26.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Richardson),30,37
113,2,8:10.0,R. Rubio misses 2-pt jump shot from 19 ft,,30,37
114,2,8:06.0,,Defensive rebound by B. Adebayo,30,37
115,2,7:56.0,,Shooting foul by E. Udoh (drawn by B. Adebayo),30,37
116,2,7:56.0,,B. Adebayo makes free throw 1 of 2,30,38
117,2,7:56.0,D. Mitchell enters the game for R. Rubio,,30,38
118,2,7:56.0,,B. Adebayo makes free throw 2 of 2,30,39
119,2,7:42.0,R. Hood misses 3-pt jump shot from 25 ft,,30,39
120,2,7:39.0,,Defensive rebound by J. Johnson,30,39
121,2,7:37.0,,Personal foul by A. Burks (drawn by B. Adebayo),30,39
122,2,7:37.0,J. Ingles enters the game for R. Hood,,30,39
123,2,7:31.0,Offensive charge foul by B. Adebayo (drawn by E. Udoh),,30,39
124,2,7:31.0,,Turnover by B. Adebayo (offensive foul),30,39
125,2,7:06.0,A. Burks misses 3-pt jump shot from 25 ft,,30,39
126,2,7:04.0,,Defensive rebound by Team,30,39
127,2,6:54.0,,W. Ellington misses 3-pt jump shot from 24 ft,30,39
128,2,6:52.0,Defensive rebound by T. Sefolosha,,30,39
129,2,6:42.0,,Violation by J. Johnson (kicked ball),30,39
130,2,6:42.0,,Miami full timeout,30,39
131,2,6:42.0,R. Rubio enters the game for A. Burks,,30,39
132,2,6:42.0,D. Favors enters the game for E. Udoh,,30,39
133,2,6:32.0,D. Mitchell makes 2-pt jump shot from 11 ft,,32,39
134,2,6:20.0,,Turnover by J. Johnson (bad pass; steal by T. Sefolosha),32,39
135,2,6:13.0,T. Sefolosha makes 2-pt layup from 1 ft,,34,39
136,2,5:56.0,,J. Johnson misses 2-pt jump shot from 20 ft,34,39
137,2,5:54.0,Defensive rebound by D. Favors,,34,39
138,2,5:41.0,D. Mitchell makes 3-pt jump shot from 25 ft,,37,39
139,2,5:23.0,,B. Adebayo makes 2-pt layup at rim (assist by J. Richardson),37,41
140,2,5:23.0,,Shooting foul by J. Ingles (drawn by B. Adebayo),37,41
141,2,5:23.0,,G. Dragić enters the game for J. Richardson,37,41
142,2,5:23.0,,T. Johnson enters the game for D. Jones,37,41
143,2,5:23.0,,B. Adebayo misses free throw 1 of 1,37,41
144,2,5:18.0,Defensive rebound by T. Sefolosha,,37,41
145,2,5:11.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by R. Rubio),,40,41
146,2,4:57.0,,J. Johnson makes 2-pt layup from 1 ft,40,43
147,2,4:44.0,Turnover by R. Rubio (bad pass; steal by W. Ellington),,40,43
148,2,4:42.0,,Personal foul by T. Sefolosha (drawn by W. Ellington),40,43
149,2,4:42.0,,H. Whiteside enters the game for B. Adebayo,40,43
150,2,4:42.0,R. Hood enters the game for R. Rubio,,40,43
151,2,4:26.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Johnson),40,45
152,2,4:01.0,J. Ingles misses 3-pt jump shot from 27 ft,,40,45
153,2,4:01.0,,Defensive rebound by Team,40,45
154,2,3:48.0,,H. Whiteside misses 2-pt jump shot from 17 ft,40,45
155,2,3:46.0,Defensive rebound by R. Hood,,40,45
156,2,3:30.0,D. Mitchell misses 3-pt jump shot from 25 ft,,40,45
157,2,3:30.0,,Defensive rebound by G. Dragić,40,45
158,2,3:16.0,,G. Dragić misses 3-pt jump shot from 25 ft,40,45
159,2,3:14.0,Defensive rebound by D. Favors,,40,45
160,2,3:09.0,Utah full timeout,,40,45
161,2,3:09.0,,K. Olynyk enters the game for J. Johnson,40,45
162,2,3:09.0,J. Johnson enters the game for T. Sefolosha,,40,45
163,2,2:53.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Mitchell),,43,45
164,2,2:35.0,,H. Whiteside misses 2-pt jump shot from 8 ft,43,45
165,2,2:32.0,Defensive rebound by D. Favors,,43,45
166,2,2:17.0,Turnover by J. Johnson (bad pass; steal by W. Ellington),,43,45
167,2,2:02.0,,K. Olynyk makes 2-pt layup from 1 ft,43,47
168,2,2:02.0,Violation by D. Favors (def goaltending),,43,47
169,2,1:45.0,D. Mitchell misses 2-pt jump shot from 14 ft,,43,47
170,2,1:44.0,Offensive rebound by D. Favors,,43,47
171,2,1:39.0,J. Ingles misses 3-pt jump shot from 25 ft,,43,47
172,2,1:37.0,Offensive rebound by D. Favors,,43,47
173,2,1:25.0,R. Hood makes 2-pt jump shot from 5 ft,,45,47
174,2,1:10.0,,W. Ellington misses 2-pt jump shot from 19 ft,45,47
175,2,1:08.0,Defensive rebound by R. Hood,,45,47
176,2,0:56.0,D. Favors makes 2-pt layup from 2 ft (assist by R. Hood),,47,47
177,2,0:45.0,,Turnover by G. Dragić (bad pass; steal by D. Favors),47,47
178,2,0:26.0,D. Mitchell misses 2-pt layup from 1 ft (block by H. Whiteside),,47,47
179,2,0:26.0,Offensive rebound by Team,,47,47
180,2,0:26.0,,J. Richardson enters the game for W. Ellington,47,47
181,2,0:26.0,Turnover by J. Johnson (step out of bounds),,47,47
182,2,0:03.0,,K. Olynyk misses 2-pt layup from 1 ft (block by D. Favors),47,47
183,2,0:03.0,,Offensive rebound by H. Whiteside,47,47
184,2,0:02.0,,Shooting foul by D. Mitchell (drawn by H. Whiteside),47,47
185,2,0:02.0,,H. Whiteside makes free throw 1 of 2,47,48
186,2,0:02.0,,J. Johnson enters the game for K. Olynyk,47,48
187,2,0:02.0,,H. Whiteside makes free throw 2 of 2,47,49
188,2,0:01.0,D. Favors misses 3-pt jump shot from 43 ft,,47,49
189,2,0:00.0,Offensive rebound by Team,,47,49
190,3,11:45.0,D. Mitchell makes 2-pt layup at rim (assist by R. Rubio),,49,49
191,3,11:17.0,,J. Richardson makes 2-pt jump shot from 19 ft (assist by K. Olynyk),49,51
192,3,11:04.0,D. Mitchell makes 2-pt jump shot from 17 ft,,51,51
193,3,10:42.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by T. Johnson),51,54
194,3,10:32.0,Turnover by T. Sefolosha (bad pass; steal by J. Richardson),,51,54
195,3,10:24.0,,J. Richardson misses 2-pt jump shot from 17 ft,51,54
196,3,10:21.0,Defensive rebound by D. Mitchell,,51,54
197,3,10:19.0,D. Mitchell makes 2-pt layup from 1 ft,,53,54
198,3,10:04.0,,H. Whiteside misses 2-pt layup from 1 ft (block by J. Ingles),53,54
199,3,10:01.0,Defensive rebound by J. Ingles,,53,54
200,3,9:57.0,D. Mitchell makes 3-pt jump shot from 25 ft (assist by J. Ingles),,56,54
201,3,9:43.0,,H. Whiteside misses 2-pt jump shot from 5 ft,56,54
202,3,9:39.0,Defensive rebound by D. Favors,,56,54
203,3,9:33.0,Turnover by D. Favors (lost ball; steal by J. Richardson),,56,54
204,3,9:30.0,,Personal foul by D. Mitchell (drawn by G. Dragić),56,54
205,3,9:19.0,,G. Dragić makes 2-pt hook shot from 1 ft,56,56
206,3,9:19.0,,Shooting foul by R. Rubio (drawn by G. Dragić),56,56
207,3,9:19.0,,G. Dragić makes free throw 1 of 1,56,57
208,3,9:00.0,D. Mitchell makes 2-pt jump shot from 21 ft,,58,57
209,3,8:45.0,,G. Dragić makes 2-pt jump shot from 10 ft,58,59
210,3,8:22.0,D. Mitchell misses 3-pt jump shot from 26 ft,,58,59
211,3,8:22.0,,Defensive rebound by Team,58,59
212,3,8:11.0,,G. Dragić misses 3-pt jump shot from 23 ft,58,59
213,3,8:09.0,Defensive rebound by D. Mitchell,,58,59
214,3,8:06.0,Personal foul by G. Dragić (drawn by J. Ingles),,58,59
215,3,7:58.0,J. Ingles misses 3-pt jump shot from 24 ft,,58,59
216,3,7:56.0,,Defensive rebound by G. Dragić,58,59
217,3,7:43.0,,T. Johnson misses 3-pt jump shot from 23 ft (block by T. Sefolosha),58,59
218,3,7:41.0,Defensive rebound by J. Ingles,,58,59
219,3,7:34.0,T. Sefolosha makes 2-pt dunk from 1 ft (assist by R. Rubio),,60,59
220,3,7:16.0,,Turnover by G. Dragić (bad pass; steal by T. Sefolosha),60,59
221,3,7:11.0,Shooting foul by K. Olynyk (drawn by D. Favors),,60,59
222,3,7:11.0,D. Favors makes free throw 1 of 2,,61,59
223,3,7:11.0,D. Favors makes free throw 2 of 2,,62,59
224,3,6:57.0,,G. Dragić misses 2-pt jump shot from 7 ft,62,59
225,3,6:54.0,Defensive rebound by T. Sefolosha,,62,59
226,3,6:53.0,D. Mitchell makes 2-pt dunk at rim (assist by T. Sefolosha),,64,59
227,3,6:53.0,,Miami full timeout,64,59
228,3,6:36.0,,T. Johnson makes 2-pt jump shot from 22 ft (assist by H. Whiteside),64,61
229,3,6:15.0,Shooting foul by K. Olynyk (drawn by T. Sefolosha),,64,61
230,3,6:15.0,T. Sefolosha makes free throw 1 of 2,,65,61
231,3,6:15.0,T. Sefolosha makes free throw 2 of 2,,66,61
232,3,5:58.0,,T. Johnson makes 2-pt jump shot from 10 ft,66,63
233,3,5:46.0,D. Mitchell misses 3-pt jump shot from 25 ft,,66,63
234,3,5:42.0,,Defensive rebound by H. Whiteside,66,63
235,3,5:33.0,,T. Johnson makes 2-pt jump shot from 17 ft,66,65
236,3,5:18.0,Shooting foul by G. Dragić (drawn by R. Rubio),,66,65
237,3,5:18.0,R. Rubio makes free throw 1 of 2,,67,65
238,3,5:18.0,,J. Johnson enters the game for J. Richardson,67,65
239,3,5:18.0,,W. Ellington enters the game for K. Olynyk,67,65
240,3,5:18.0,R. Hood enters the game for J. Ingles,,67,65
241,3,5:18.0,J. Johnson enters the game for T. Sefolosha,,67,65
242,3,5:18.0,R. Rubio makes free throw 2 of 2,,68,65
243,3,4:59.0,,T. Johnson misses 3-pt jump shot from 24 ft,68,65
244,3,4:56.0,Defensive rebound by R. Rubio,,68,65
245,3,4:53.0,J. Johnson misses 3-pt jump shot from 25 ft,,68,65
246,3,4:48.0,,Defensive rebound by W. Ellington,68,65
247,3,4:36.0,,H. Whiteside makes 2-pt jump shot from 7 ft (assist by G. Dragić),68,67
248,3,4:18.0,Personal foul by T. Johnson (drawn by R. Hood),,68,67
249,3,4:18.0,R. Hood makes free throw 1 of 2,,69,67
250,3,4:18.0,J. Ingles enters the game for R. Rubio,,69,67
251,3,4:18.0,R. Hood makes free throw 2 of 2,,70,67
252,3,4:07.0,,J. Johnson makes 2-pt jump shot from 14 ft (assist by G. Dragić),70,69
253,3,3:53.0,Turnover by J. Ingles (step out of bounds),,70,69
254,3,3:43.0,,J. Johnson misses 3-pt jump shot from 25 ft,70,69
255,3,3:40.0,Defensive rebound by J. Ingles,,70,69
256,3,3:30.0,Turnover by J. Ingles (bad pass; steal by G. Dragić),,70,69
257,3,3:22.0,,G. Dragić misses 2-pt layup from 1 ft,70,69
258,3,3:18.0,Defensive rebound by J. Johnson,,70,69
259,3,3:08.0,J. Johnson misses 2-pt hook shot from 8 ft,,70,69
260,3,3:08.0,,Defensive rebound by Team,70,69
261,3,3:08.0,A. Burks enters the game for J. Ingles,,70,69
262,3,2:53.0,,Shooting foul by D. Favors (drawn by H. Whiteside),70,69
263,3,2:53.0,Utah full timeout,,70,69
264,3,2:53.0,,J. Richardson enters the game for T. Johnson,70,69
265,3,2:53.0,R. Rubio enters the game for D. Mitchell,,70,69
266,3,2:53.0,,H. Whiteside makes free throw 1 of 2,70,70
267,3,2:53.0,,H. Whiteside makes free throw 2 of 2,70,71
268,3,2:42.0,R. Hood misses 2-pt jump shot from 15 ft,,70,71
269,3,2:40.0,,Defensive rebound by H. Whiteside,70,71
270,3,2:23.0,,G. Dragić misses 3-pt jump shot from 25 ft,70,71
271,3,2:20.0,Defensive rebound by J. Johnson,,70,71
272,3,1:58.0,A. Burks makes 3-pt jump shot from 25 ft (assist by J. Johnson),,73,71
273,3,1:40.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),73,74
274,3,1:15.0,R. Rubio misses 2-pt jump shot from 10 ft,,73,74
275,3,1:15.0,Offensive rebound by Team,,73,74
276,3,1:15.0,,K. Olynyk enters the game for G. Dragić,73,74
277,3,1:15.0,,D. Jones enters the game for H. Whiteside,73,74
278,3,1:15.0,E. Udoh enters the game for D. Favors,,73,74
279,3,1:09.0,J. Johnson makes 2-pt jump shot from 18 ft,,75,74
280,3,0:53.0,,K. Olynyk misses 3-pt jump shot from 23 ft,75,74
281,3,0:51.0,,Offensive rebound by J. Johnson,75,74
282,3,0:50.0,,Turnover by K. Olynyk (bad pass),75,74
283,3,0:39.0,R. Hood misses 3-pt jump shot from 26 ft,,75,74
284,3,0:36.0,,Defensive rebound by K. Olynyk,75,74
285,3,0:27.0,,Shooting foul by R. Rubio (drawn by D. Jones),75,74
286,3,0:27.0,,D. Jones misses free throw 1 of 2,75,74
287,3,0:27.0,,Offensive rebound by Team,75,74
288,3,0:27.0,,D. Jones misses free throw 2 of 2,75,74
289,3,0:23.0,Defensive rebound by J. Johnson,,75,74
290,3,0:02.0,R. Hood misses 2-pt layup from 1 ft (block by J. Richardson),,75,74
291,3,0:01.0,,Defensive rebound by J. Johnson,75,74
292,3,0:00.0,,J. Johnson misses 3-pt jump shot from 53 ft,75,74
293,3,0:00.0,,Offensive rebound by Team,75,74
294,4,11:40.0,,W. Ellington misses 3-pt jump shot from 22 ft,75,74
295,4,11:38.0,Defensive rebound by R. Rubio,,75,74
296,4,11:27.0,Personal foul by J. Johnson (drawn by J. Johnson),,75,74
297,4,11:14.0,J. Johnson makes 2-pt jump shot from 21 ft,,77,74
298,4,11:06.0,,Personal foul by J. Johnson (drawn by K. Olynyk),77,74
299,4,10:57.0,,K. Olynyk makes 3-pt jump shot from 24 ft (assist by J. Richardson),77,77
300,4,10:39.0,R. Hood misses 2-pt hook shot from 2 ft,,77,77
301,4,10:35.0,,Defensive rebound by J. Johnson,77,77
302,4,10:29.0,,K. Olynyk misses 3-pt jump shot from 26 ft,77,77
303,4,10:29.0,Defensive rebound by Team,,77,77
304,4,10:16.0,R. Hood misses 2-pt jump shot from 18 ft,,77,77
305,4,10:13.0,,Defensive rebound by J. Johnson,77,77
306,4,10:09.0,,J. Johnson makes 2-pt layup from 1 ft,77,79
307,4,9:50.0,J. Johnson misses 2-pt jump shot from 4 ft,,77,79
308,4,9:50.0,Offensive rebound by E. Udoh,,77,79
309,4,9:50.0,Personal foul by D. Jones (drawn by E. Udoh),,77,79
310,4,9:50.0,D. Mitchell enters the game for R. Rubio,,77,79
311,4,9:38.0,R. Hood makes 2-pt jump shot from 18 ft,,79,79
312,4,9:20.0,,J. Richardson misses 3-pt jump shot from 25 ft,79,79
313,4,9:18.0,Defensive rebound by E. Udoh,,79,79
314,4,9:13.0,Shooting foul by D. Jones (drawn by A. Burks),,79,79
315,4,9:13.0,A. Burks makes free throw 1 of 2,,80,79
316,4,9:13.0,T. Sefolosha enters the game for J. Johnson,,80,79
317,4,9:13.0,A. Burks makes free throw 2 of 2,,81,79
318,4,8:57.0,,Shooting foul by E. Udoh (drawn by J. Richardson),81,79
319,4,8:57.0,,J. Richardson makes free throw 1 of 2,81,80
320,4,8:57.0,,J. Richardson misses free throw 2 of 2,81,80
321,4,8:54.0,Defensive rebound by T. Sefolosha,,81,80
322,4,8:37.0,R. Hood makes 2-pt jump shot from 21 ft (assist by D. Mitchell),,83,80
323,4,8:22.0,,W. Ellington misses 3-pt jump shot from 23 ft,83,80
324,4,8:20.0,Defensive rebound by R. Hood,,83,80
325,4,8:03.0,R. Hood makes 3-pt jump shot from 25 ft,,86,80
326,4,7:56.0,,Miami full timeout,86,80
327,4,7:56.0,,G. Dragić enters the game for W. Ellington,86,80
328,4,7:56.0,,T. Johnson enters the game for D. Jones,86,80
329,4,7:31.0,,J. Johnson makes 3-pt jump shot from 23 ft,86,83
330,4,7:20.0,E. Udoh makes 2-pt layup from 1 ft,,88,83
331,4,7:20.0,Shooting foul by K. Olynyk (drawn by E. Udoh),,88,83
332,4,7:20.0,,H. Whiteside enters the game for K. Olynyk,88,83
333,4,7:20.0,J. Ingles enters the game for R. Hood,,88,83
334,4,7:20.0,R. Rubio enters the game for A. Burks,,88,83
335,4,7:20.0,E. Udoh makes free throw 1 of 1,,89,83
336,4,7:07.0,,J. Johnson misses 2-pt layup at rim,89,83
337,4,7:02.0,,Offensive rebound by H. Whiteside,89,83
338,4,7:02.0,,H. Whiteside misses 2-pt layup at rim,89,83
339,4,7:02.0,Defensive rebound by R. Rubio,,89,83
340,4,6:59.0,T. Sefolosha makes 2-pt layup at rim (assist by D. Mitchell),,91,83
341,4,6:51.0,,Personal foul by D. Mitchell (drawn by T. Johnson),91,83
342,4,6:51.0,D. Favors enters the game for E. Udoh,,91,83
343,4,6:44.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. Richardson),91,85
344,4,6:28.0,D. Mitchell makes 2-pt jump shot from 11 ft,,93,85
345,4,6:16.0,,G. Dragić misses 2-pt layup from 1 ft,93,85
346,4,6:12.0,,Offensive rebound by H. Whiteside,93,85
347,4,6:12.0,,H. Whiteside makes 2-pt layup at rim,93,87
348,4,6:08.0,Utah full timeout,,93,87
349,4,6:08.0,E. Udoh enters the game for D. Favors,,93,87
350,4,6:03.0,D. Mitchell misses 3-pt jump shot from 25 ft,,93,87
351,4,6:01.0,,Defensive rebound by H. Whiteside,93,87
352,4,5:41.0,,T. Johnson misses 2-pt jump shot from 18 ft (block by E. Udoh),93,87
353,4,5:37.0,Defensive rebound by R. Rubio,,93,87
354,4,5:29.0,R. Rubio misses 3-pt jump shot from 26 ft,,93,87
355,4,5:27.0,,Defensive rebound by H. Whiteside,93,87
356,4,5:16.0,,H. Whiteside misses 2-pt jump shot from 18 ft,93,87
357,4,5:15.0,Defensive rebound by R. Rubio,,93,87
358,4,4:53.0,R. Rubio misses 2-pt jump shot from 20 ft (block by J. Richardson),,93,87
359,4,4:51.0,,Defensive rebound by J. Johnson,93,87
360,4,4:47.0,,T. Johnson misses 3-pt jump shot from 23 ft,93,87
361,4,4:44.0,Defensive rebound by J. Ingles,,93,87
362,4,4:36.0,Shooting foul by T. Johnson (drawn by T. Sefolosha),,93,87
363,4,4:36.0,T. Sefolosha makes free throw 1 of 2,,94,87
364,4,4:36.0,,K. Olynyk enters the game for H. Whiteside,94,87
365,4,4:36.0,D. Favors enters the game for R. Rubio,,94,87
366,4,4:36.0,R. Hood enters the game for E. Udoh,,94,87
367,4,4:36.0,T. Sefolosha makes free throw 2 of 2,,95,87
368,4,4:26.0,,J. Richardson makes 2-pt layup from 1 ft,95,89
369,4,4:12.0,Shooting foul by K. Olynyk (drawn by D. Favors),,95,89
370,4,4:12.0,D. Favors makes free throw 1 of 2,,96,89
371,4,4:12.0,,W. Ellington enters the game for J. Johnson,96,89
372,4,4:12.0,D. Favors misses free throw 2 of 2,,96,89
373,4,4:09.0,,Defensive rebound by J. Richardson,96,89
374,4,3:57.0,,G. Dragić misses 3-pt jump shot from 25 ft,96,89
375,4,3:54.0,,Offensive rebound by J. Richardson,96,89
376,4,3:51.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),96,92
377,4,3:32.0,D. Mitchell makes 2-pt jump shot from 9 ft,,98,92
378,4,3:24.0,,J. Richardson misses 3-pt jump shot from 23 ft,98,92
379,4,3:21.0,Defensive rebound by J. Ingles,,98,92
380,4,3:17.0,Utah full timeout,,98,92
381,4,3:17.0,E. Udoh enters the game for D. Favors,,98,92
382,4,3:17.0,D. Favors enters the game for E. Udoh,,98,92
