,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,DALLAS_ACTION,MINNESOTA_SCORE,DALLAS_SCORE
104,1,0:29.0,,Y. Ferrell misses 3-pt jump shot from 23 ft,16,20
105,1,0:29.0,Defensive rebound by Team,,16,20
106,1,0:08.0,A. Wiggins misses 2-pt layup from 4 ft (block by N. Noel),,16,20
107,1,0:06.0,,Defensive rebound by N. Noel,16,20
108,1,0:02.0,,A. Harrison misses 3-pt jump shot from 22 ft,16,20
109,1,0:02.0,Defensive rebound by G. Dieng,,16,20
110,2,11:47.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),16,23
111,2,11:34.0,J. Crawford misses 2-pt jump shot from 20 ft,,16,23
112,2,11:30.0,,Defensive rebound by N. Noel,16,23
113,2,11:22.0,,Y. Ferrell misses 2-pt jump shot from 9 ft,16,23
114,2,11:22.0,Defensive rebound by Team,,16,23
115,2,10:57.0,K. Towns makes 2-pt jump shot from 5 ft (assist by T. Jones),,18,23
116,2,10:43.0,,D. McDermott makes 2-pt jump shot from 8 ft (assist by Y. Ferrell),18,25
117,2,10:19.0,J. Crawford misses 3-pt jump shot from 29 ft,,18,25
118,2,10:15.0,,Defensive rebound by M. Kleber,18,25
119,2,10:05.0,,M. Kleber misses 3-pt jump shot from 22 ft,18,25
120,2,10:01.0,Defensive rebound by K. Towns,,18,25
121,2,9:54.0,T. Jones makes 2-pt jump shot from 7 ft,,20,25
122,2,9:37.0,,D. McDermott misses 2-pt jump shot from 20 ft,20,25
123,2,9:35.0,Defensive rebound by K. Towns,,20,25
124,2,9:26.0,K. Towns misses 3-pt jump shot from 25 ft,,20,25
125,2,9:22.0,,Defensive rebound by D. McDermott,20,25
126,2,9:12.0,,Turnover by M. Kleber (bad pass),20,25
127,2,9:12.0,J. Teague enters the game for T. Jones,,20,25
128,2,9:01.0,G. Dieng misses 2-pt jump shot from 8 ft (block by M. Kleber),,20,25
129,2,8:57.0,,Defensive rebound by N. Noel,20,25
130,2,8:52.0,,D. McDermott misses 2-pt jump shot from 16 ft,20,25
131,2,8:49.0,Defensive rebound by G. Dieng,,20,25
132,2,8:41.0,J. Crawford makes 2-pt jump shot from 16 ft,,22,25
133,2,8:21.0,,D. McDermott misses 2-pt layup at rim,22,25
134,2,8:20.0,Defensive rebound by N. Bjelica,,22,25
135,2,8:11.0,Personal foul by A. Harrison (drawn by K. Towns),,22,25
136,2,8:11.0,T. Gibson enters the game for G. Dieng,,22,25
137,2,8:01.0,K. Towns misses 2-pt hook shot from 9 ft,,22,25
138,2,7:57.0,,Defensive rebound by A. Harrison,22,25
139,2,7:53.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by A. Harrison),22,28
140,2,7:36.0,N. Bjelica misses 2-pt jump shot from 6 ft (block by M. Kleber),,22,28
141,2,7:34.0,,Defensive rebound by M. Kleber,22,28
142,2,7:25.0,,D. McDermott makes 3-pt jump shot from 25 ft (assist by M. Kleber),22,31
143,2,7:17.0,Minnesota full timeout,,22,31
144,2,7:17.0,,D. Nowitzki enters the game for M. Kleber,22,31
145,2,7:17.0,A. Wiggins enters the game for N. Bjelica,,22,31
146,2,7:14.0,Personal foul by N. Noel (drawn by K. Towns),,22,31
147,2,7:03.0,J. Teague makes 3-pt jump shot from 24 ft (assist by A. Wiggins),,25,31
148,2,6:48.0,,A. Harrison misses 2-pt jump shot from 15 ft,25,31
149,2,6:46.0,Defensive rebound by T. Gibson,,25,31
150,2,6:38.0,Personal foul by Y. Ferrell (drawn by J. Teague),,25,31
151,2,6:38.0,,D. Smith enters the game for Y. Ferrell,25,31
152,2,6:38.0,,H. Barnes enters the game for D. McDermott,25,31
153,2,6:31.0,A. Wiggins makes 2-pt jump shot from 16 ft,,27,31
154,2,6:11.0,,Turnover by H. Barnes (bad pass; steal by A. Wiggins),27,31
155,2,5:58.0,A. Wiggins misses 3-pt jump shot from 25 ft,,27,31
156,2,5:55.0,,Defensive rebound by A. Harrison,27,31
157,2,5:33.0,,N. Noel makes 2-pt jump shot from 13 ft (assist by D. Smith),27,33
158,2,5:19.0,Shooting foul by D. Smith (drawn by J. Teague),,27,33
159,2,5:19.0,J. Teague makes free throw 1 of 2,,28,33
160,2,5:19.0,,D. Finney-Smith enters the game for A. Harrison,28,33
161,2,5:19.0,J. Teague makes free throw 2 of 2,,29,33
162,2,5:07.0,,D. Smith makes 3-pt jump shot from 24 ft (assist by H. Barnes),29,36
163,2,4:55.0,T. Gibson makes 2-pt hook shot from 5 ft (assist by J. Teague),,31,36
164,2,4:55.0,Shooting foul by D. Nowitzki (drawn by T. Gibson),,31,36
165,2,4:55.0,T. Gibson misses free throw 1 of 1,,31,36
166,2,4:55.0,,Defensive rebound by N. Noel,31,36
167,2,4:41.0,,H. Barnes misses 2-pt jump shot from 6 ft (block by A. Wiggins),31,36
168,2,4:39.0,Defensive rebound by J. Teague,,31,36
169,2,4:39.0,Personal foul by H. Barnes (drawn by J. Teague),,31,36
170,2,4:39.0,J. Teague makes free throw 1 of 2,,32,36
171,2,4:39.0,N. Bjelica enters the game for J. Crawford,,32,36
172,2,4:39.0,J. Teague makes free throw 2 of 2,,33,36
173,2,4:27.0,,D. Smith makes 2-pt hook shot from 6 ft,33,38
174,2,4:16.0,Turnover by J. Teague (bad pass; steal by H. Barnes),,33,38
175,2,4:06.0,,D. Smith misses 3-pt jump shot from 26 ft,33,38
176,2,4:03.0,Defensive rebound by K. Towns,,33,38
177,2,4:00.0,Personal block foul by D. Smith (drawn by J. Teague),,33,38
178,2,4:00.0,J. Teague makes free throw 1 of 2,,34,38
179,2,4:00.0,J. Teague makes free throw 2 of 2,,35,38
180,2,3:44.0,,Personal foul by J. Teague (drawn by D. Smith),35,38
181,2,3:44.0,T. Jones enters the game for J. Teague,,35,38
182,2,3:38.0,,D. Nowitzki misses 2-pt jump shot from 18 ft,35,38
183,2,3:35.0,,Offensive rebound by N. Noel,35,38
184,2,3:29.0,,Personal block foul by T. Gibson (drawn by D. Smith),35,38
185,2,3:23.0,Offensive charge foul by D. Smith (drawn by T. Jones),,35,38
186,2,3:23.0,,Turnover by D. Smith (offensive foul),35,38
187,2,3:23.0,,Y. Ferrell enters the game for D. Smith,35,38
188,2,3:10.0,Turnover by T. Jones (bad pass),,35,38
189,2,2:53.0,,Personal block foul by A. Wiggins (drawn by H. Barnes),35,38
190,2,2:53.0,,Dallas full timeout,35,38
191,2,2:42.0,,Y. Ferrell misses 2-pt jump shot from 17 ft,35,38
192,2,2:39.0,Defensive rebound by K. Towns,,35,38
193,2,2:18.0,T. Gibson misses 3-pt jump shot from 22 ft,,35,38
194,2,2:15.0,,Defensive rebound by N. Noel,35,38
195,2,2:04.0,,H. Barnes makes 3-pt jump shot from 26 ft (assist by D. Nowitzki),35,41
196,2,1:46.0,A. Wiggins misses 2-pt jump shot from 9 ft,,35,41
197,2,1:46.0,,Defensive rebound by D. Finney-Smith,35,41
198,2,1:44.0,,Turnover by D. Finney-Smith (traveling),35,41
199,2,1:44.0,,D. Powell enters the game for N. Noel,35,41
200,2,1:44.0,J. Crawford enters the game for N. Bjelica,,35,41
201,2,1:41.0,Personal foul by D. Powell (drawn by K. Towns),,35,41
202,2,1:41.0,K. Towns makes free throw 1 of 2,,36,41
203,2,1:41.0,,M. Kleber enters the game for D. Powell,36,41
204,2,1:41.0,K. Towns makes free throw 2 of 2,,37,41
205,2,1:26.0,,Y. Ferrell makes 2-pt jump shot from 18 ft,37,43
206,2,1:13.0,T. Jones misses 3-pt jump shot from 23 ft,,37,43
207,2,1:09.0,Offensive rebound by K. Towns,,37,43
208,2,0:59.0,K. Towns misses 3-pt jump shot from 24 ft,,37,43
209,2,0:57.0,,Defensive rebound by D. Nowitzki,37,43
210,2,0:48.0,,Turnover by D. Finney-Smith (bad pass; steal by J. Crawford),37,43
211,2,0:43.0,J. Crawford makes 2-pt jump shot from 13 ft,,39,43
212,2,0:27.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by H. Barnes),39,46
213,2,0:07.0,A. Wiggins misses 2-pt jump shot from 14 ft,,39,46
214,2,0:04.0,Offensive rebound by K. Towns,,39,46
215,2,0:02.0,J. Crawford makes 3-pt jump shot from 22 ft (assist by K. Towns),,42,46
216,2,0:00.0,,Turnover by M. Kleber (bad pass; steal by K. Towns),42,46
217,2,0:00.0,K. Towns makes 2-pt jump shot from 10 ft,,44,46
218,3,11:48.0,,H. Barnes makes 2-pt jump shot from 17 ft (assist by D. Smith),44,48
219,3,11:32.0,A. Wiggins misses 2-pt jump shot from 19 ft,,44,48
220,3,11:29.0,,Defensive rebound by D. Smith,44,48
221,3,11:14.0,,H. Barnes makes 2-pt jump shot from 22 ft,44,50
222,3,11:01.0,K. Towns misses 3-pt jump shot from 25 ft,,44,50
223,3,11:01.0,,Defensive rebound by Team,44,50
224,3,10:43.0,,H. Barnes misses 2-pt jump shot from 14 ft,44,50
225,3,10:42.0,Defensive rebound by Team,,44,50
226,3,10:26.0,A. Wiggins misses 3-pt jump shot from 25 ft,,44,50
227,3,10:23.0,,Defensive rebound by D. Powell,44,50
228,3,10:13.0,,Turnover by D. Smith (bad pass; steal by A. Wiggins),44,50
229,3,10:09.0,K. Towns makes 2-pt layup at rim (assist by J. Teague),,46,50
230,3,9:42.0,,H. Barnes misses 2-pt jump shot from 16 ft,46,50
231,3,9:39.0,Defensive rebound by K. Towns,,46,50
232,3,9:22.0,Shooting foul by D. Powell (drawn by K. Towns),,46,50
233,3,9:22.0,K. Towns makes free throw 1 of 2,,47,50
234,3,9:22.0,K. Towns makes free throw 2 of 2,,48,50
235,3,9:07.0,,D. Finney-Smith makes 3-pt jump shot from 23 ft (assist by D. Nowitzki),48,53
236,3,8:58.0,J. Teague makes 2-pt layup from 1 ft,,50,53
237,3,8:45.0,,Personal foul by K. Towns (drawn by D. Smith),50,53
238,3,8:41.0,,Turnover by D. Nowitzki (lost ball; steal by T. Gibson),50,53
239,3,8:37.0,T. Gibson makes 2-pt layup at rim,,52,53
240,3,8:19.0,,D. Smith misses 2-pt jump shot from 22 ft,52,53
241,3,8:16.0,Defensive rebound by N. Bjelica,,52,53
242,3,7:58.0,Turnover by J. Teague (bad pass),,52,53
243,3,7:40.0,,D. Finney-Smith misses 3-pt jump shot from 22 ft,52,53
244,3,7:37.0,Defensive rebound by J. Teague,,52,53
245,3,7:27.0,Personal foul by H. Barnes (drawn by A. Wiggins),,52,53
246,3,7:21.0,A. Wiggins makes 2-pt jump shot from 3 ft,,54,53
247,3,7:05.0,,D. Smith makes 2-pt layup from 3 ft,54,55
248,3,6:56.0,A. Wiggins misses 2-pt jump shot from 19 ft,,54,55
249,3,6:54.0,,Defensive rebound by D. Finney-Smith,54,55
250,3,6:45.0,,D. Nowitzki misses 3-pt jump shot from 25 ft,54,55
251,3,6:41.0,Defensive rebound by T. Gibson,,54,55
252,3,6:20.0,T. Gibson makes 2-pt layup from 1 ft,,56,55
253,3,6:20.0,,Dallas full timeout,56,55
254,3,6:06.0,,Turnover by D. Powell (bad pass; steal by A. Wiggins),56,55
255,3,5:43.0,K. Towns misses 2-pt hook shot from 7 ft,,56,55
256,3,5:43.0,,Defensive rebound by Team,56,55
257,3,5:43.0,Loose ball foul by K. Towns (drawn by D. Powell),,56,55
258,3,5:30.0,,D. Powell misses 2-pt layup from 3 ft (block by K. Towns),56,55
259,3,5:29.0,,Offensive rebound by D. Powell,56,55
260,3,5:28.0,,Personal foul by K. Towns (drawn by D. Powell),56,55
261,3,5:14.0,,D. Smith misses 2-pt jump shot from 20 ft,56,55
262,3,5:11.0,Defensive rebound by T. Gibson,,56,55
263,3,4:59.0,J. Teague misses 2-pt jump shot from 9 ft,,56,55
264,3,4:57.0,,Defensive rebound by H. Barnes,56,55
265,3,4:51.0,,H. Barnes misses 3-pt jump shot from 25 ft,56,55
266,3,4:48.0,Defensive rebound by J. Teague,,56,55
267,3,4:41.0,,Y. Ferrell enters the game for D. Smith,56,55
268,3,4:41.0,J. Crawford enters the game for N. Bjelica,,56,55
269,3,4:30.0,K. Towns misses 2-pt layup from 1 ft,,56,55
270,3,4:30.0,,Defensive rebound by Team,56,55
271,3,4:09.0,,Y. Ferrell misses 2-pt jump shot from 18 ft,56,55
272,3,4:06.0,Defensive rebound by T. Gibson,,56,55
273,3,3:49.0,A. Wiggins makes 2-pt jump shot from 18 ft,,58,55
274,3,3:24.0,,D. Powell makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),58,58
275,3,3:10.0,J. Teague makes 3-pt jump shot from 25 ft,,61,58
276,3,2:56.0,,Y. Ferrell misses 2-pt jump shot from 5 ft,61,58
277,3,2:55.0,,Offensive rebound by D. Powell,61,58
278,3,2:50.0,,D. Finney-Smith makes 2-pt dunk at rim (assist by D. Powell),61,60
279,3,2:47.0,Minnesota full timeout,,61,60
280,3,2:47.0,T. Jones enters the game for J. Teague,,61,60
281,3,2:28.0,T. Jones makes 3-pt jump shot from 22 ft (assist by T. Gibson),,64,60
282,3,2:11.0,,D. Nowitzki misses 2-pt jump shot from 19 ft,64,60
283,3,2:09.0,Defensive rebound by J. Crawford,,64,60
284,3,1:59.0,J. Crawford makes 2-pt jump shot from 19 ft,,66,60
285,3,1:39.0,,Y. Ferrell misses 2-pt jump shot from 12 ft,66,60
286,3,1:37.0,,Offensive rebound by D. Powell,66,60
287,3,1:37.0,,D. Powell makes 2-pt layup at rim,66,62
288,3,1:21.0,J. Crawford misses 2-pt jump shot from 15 ft,,66,62
289,3,1:19.0,,Defensive rebound by Y. Ferrell,66,62
290,3,1:06.0,,D. Finney-Smith misses 2-pt jump shot from 6 ft,66,62
291,3,1:03.0,Defensive rebound by K. Towns,,66,62
292,3,0:50.0,T. Gibson misses 2-pt jump shot from 16 ft,,66,62
293,3,0:49.0,,Defensive rebound by Y. Ferrell,66,62
294,3,0:35.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,66,62
295,3,0:34.0,,Offensive rebound by H. Barnes,66,62
296,3,0:34.0,,H. Barnes makes 2-pt layup at rim,66,64
297,3,0:27.0,Shooting block foul by Y. Ferrell (drawn by T. Jones),,66,64
298,3,0:27.0,T. Jones makes free throw 1 of 2,,67,64
299,3,0:27.0,,M. Kleber enters the game for D. Powell,67,64
300,3,0:27.0,,A. Harrison enters the game for D. Finney-Smith,67,64
301,3,0:27.0,,N. Noel enters the game for D. Nowitzki,67,64
302,3,0:27.0,G. Dieng enters the game for K. Towns,,67,64
303,3,0:27.0,T. Jones misses free throw 2 of 2,,67,64
304,3,0:24.0,,Defensive rebound by N. Noel,67,64
305,3,0:08.0,,Y. Ferrell misses 2-pt jump shot from 11 ft,67,64
306,3,0:05.0,Defensive rebound by T. Jones,,67,64
307,3,0:01.0,J. Crawford misses 3-pt jump shot from 30 ft,,67,64
308,3,0:01.0,,Defensive rebound by N. Noel,67,64
309,4,11:50.0,Turnover by T. Jones (bad pass),,67,64
310,4,11:35.0,,H. Barnes misses 2-pt layup from 2 ft (block by N. Bjelica),67,64
311,4,11:32.0,Defensive rebound by G. Dieng,,67,64
312,4,11:17.0,Turnover by T. Jones (bad pass; steal by Y. Ferrell),,67,64
313,4,11:17.0,,Personal take foul by N. Bjelica (drawn by Y. Ferrell),67,64
314,4,11:17.0,A. Wiggins enters the game for G. Dieng,,67,64
315,4,11:02.0,,H. Barnes makes 2-pt layup from 1 ft,67,66
316,4,10:42.0,J. Crawford makes 2-pt jump shot from 22 ft,,69,66
317,4,10:24.0,,Shooting foul by A. Wiggins (drawn by H. Barnes),69,66
318,4,10:24.0,,H. Barnes makes free throw 1 of 2,69,67
319,4,10:24.0,,H. Barnes makes free throw 2 of 2,69,68
320,4,10:06.0,J. Crawford makes 3-pt jump shot from 27 ft,,72,68
321,4,9:43.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,72,68
322,4,9:39.0,Defensive rebound by K. Towns,,72,68
323,4,9:28.0,J. Crawford makes 2-pt jump shot from 16 ft,,74,68
324,4,9:27.0,,Dallas full timeout,74,68
325,4,9:15.0,,H. Barnes misses 2-pt jump shot from 18 ft,74,68
326,4,9:12.0,Defensive rebound by A. Wiggins,,74,68
327,4,8:56.0,N. Bjelica misses 2-pt layup from 5 ft (block by M. Kleber),,74,68
328,4,8:53.0,,Defensive rebound by H. Barnes,74,68
329,4,8:49.0,,A. Harrison makes 2-pt layup from 1 ft,74,70
330,4,8:26.0,K. Towns makes 3-pt jump shot from 22 ft (assist by A. Wiggins),,77,70
331,4,8:04.0,,A. Harrison misses 3-pt jump shot from 22 ft,77,70
332,4,8:01.0,Defensive rebound by K. Towns,,77,70
333,4,7:43.0,N. Bjelica makes 3-pt jump shot from 29 ft (assist by A. Wiggins),,80,70
334,4,7:28.0,,M. Kleber makes 3-pt jump shot from 22 ft (assist by A. Harrison),80,73
335,4,7:06.0,J. Crawford makes 2-pt jump shot from 17 ft,,82,73
336,4,7:05.0,,Dallas full timeout,82,73
337,4,7:05.0,,D. McDermott enters the game for A. Harrison,82,73
338,4,7:05.0,,D. Smith enters the game for H. Barnes,82,73
339,4,6:54.0,,Y. Ferrell misses 3-pt jump shot from 25 ft,82,73
340,4,6:50.0,Defensive rebound by A. Wiggins,,82,73
341,4,6:38.0,N. Bjelica misses 2-pt jump shot from 4 ft,,82,73
342,4,6:37.0,Offensive rebound by N. Bjelica,,82,73
343,4,6:31.0,J. Crawford misses 3-pt jump shot from 23 ft,,82,73
344,4,6:28.0,,Defensive rebound by N. Noel,82,73
345,4,6:17.0,,D. Smith misses 2-pt hook shot from 7 ft,82,73
346,4,6:14.0,Defensive rebound by K. Towns,,82,73
347,4,5:58.0,K. Towns misses 3-pt jump shot from 22 ft,,82,73
348,4,5:55.0,,Defensive rebound by M. Kleber,82,73
349,4,5:32.0,,M. Kleber misses 3-pt jump shot from 25 ft,82,73
350,4,5:31.0,,Offensive rebound by Team,82,73
351,4,5:21.0,,Turnover by D. McDermott (bad pass; steal by J. Crawford),82,73
352,4,5:06.0,N. Bjelica makes 3-pt jump shot from 28 ft (assist by J. Crawford),,85,73
353,4,4:53.0,,N. Noel makes 2-pt jump shot from 11 ft (assist by D. Smith),85,75
354,4,4:28.0,A. Wiggins misses 2-pt jump shot from 11 ft,,85,75
355,4,4:26.0,Offensive rebound by K. Towns,,85,75
356,4,4:25.0,K. Towns misses 2-pt layup at rim,,85,75
357,4,4:25.0,,Defensive rebound by N. Noel,85,75
358,4,4:12.0,,Y. Ferrell makes 2-pt jump shot from 18 ft (assist by N. Noel),85,77
359,4,3:49.0,K. Towns makes 2-pt jump shot from 18 ft (assist by T. Jones),,87,77
360,4,3:27.0,,D. Smith makes 2-pt layup from 1 ft,87,79
361,4,3:09.0,K. Towns makes 2-pt dunk at rim (assist by T. Jones),,89,79
362,4,2:48.0,,M. Kleber makes 2-pt jump shot from 11 ft (assist by D. Smith),89,81
363,4,2:28.0,N. Bjelica misses 3-pt jump shot from 27 ft,,89,81
364,4,2:25.0,,Defensive rebound by N. Noel,89,81
365,4,2:09.0,,D. Smith misses 2-pt jump shot from 3 ft (block by A. Wiggins),89,81
366,4,2:06.0,Defensive rebound by J. Crawford,,89,81
367,4,1:51.0,J. Crawford misses 2-pt layup from 3 ft (block by M. Kleber),,89,81
368,4,1:48.0,,Defensive rebound by Y. Ferrell,89,81
369,4,1:44.0,,Shooting foul by N. Bjelica (drawn by M. Kleber),89,81
370,4,1:44.0,,M. Kleber makes free throw 1 of 2,89,82
371,4,1:44.0,,M. Kleber makes free throw 2 of 2,89,83
372,4,1:30.0,A. Wiggins misses 2-pt jump shot from 11 ft,,89,83
373,4,1:29.0,,Defensive rebound by N. Noel,89,83
374,4,1:29.0,T. Gibson enters the game for N. Bjelica,,89,83
375,4,1:13.0,,Y. Ferrell makes 2-pt jump shot from 21 ft,89,85
376,4,1:05.0,Minnesota full timeout,,89,85
377,4,1:05.0,N. Bjelica enters the game for T. Gibson,,89,85
378,4,0:50.0,J. Crawford makes 2-pt jump shot from 19 ft,,91,85
379,4,0:41.0,,D. Smith makes 2-pt layup from 1 ft,91,87
380,4,0:31.0,Turnover by J. Crawford (lost ball; steal by Y. Ferrell),,91,87
381,4,0:28.0,,D. Smith makes 2-pt layup from 1 ft,91,89
