,QUARTER,TIME_REMAINING,ATLANTA_ACTION,NEW ORLEANS_ACTION,ATLANTA_SCORE,NEW ORLEANS_SCORE
369,4,4:06.0,,Defensive rebound by A. Davis,92,94
370,4,3:59.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by E. Moore),92,97
371,4,3:57.0,Atlanta full timeout,,92,97
372,4,3:57.0,K. Bazemore enters the game for J. Collins,,92,97
373,4,3:57.0,T. Cavanaugh enters the game for L. Babbitt,,92,97
374,4,3:38.0,K. Bazemore makes 3-pt jump shot from 25 ft (assist by T. Prince),,95,97
375,4,3:23.0,,Turnover by J. Holiday (bad pass; steal by M. Belinelli),95,97
376,4,3:21.0,D. Schröder makes 2-pt layup from 2 ft,,97,97
377,4,3:21.0,Shooting foul by I. Clark (drawn by D. Schröder),,97,97
378,4,3:21.0,D. Schröder makes free throw 1 of 1,,98,97
379,4,3:06.0,,E. Moore misses 3-pt jump shot from 25 ft,98,97
380,4,3:01.0,Defensive rebound by K. Bazemore,,98,97
381,4,2:52.0,,J. Nelson enters the game for I. Clark,98,97
382,4,2:41.0,T. Cavanaugh makes 3-pt jump shot from 23 ft (assist by D. Schröder),,101,97
383,4,2:19.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by J. Nelson),101,100
384,4,1:56.0,M. Belinelli makes 3-pt jump shot from 25 ft (assist by T. Cavanaugh),,104,100
385,4,1:34.0,,J. Holiday makes 3-pt jump shot from 24 ft (assist by D. Miller),104,103
386,4,1:14.0,D. Schröder misses 2-pt jump shot from 15 ft,,104,103
387,4,1:09.0,,Defensive rebound by A. Davis,104,103
388,4,0:55.0,,D. Miller makes 3-pt jump shot from 23 ft (assist by J. Holiday),104,106
389,4,0:37.0,Personal block foul by A. Davis (drawn by K. Bazemore),,104,106
390,4,0:37.0,K. Bazemore makes free throw 2 of 2,,105,106
391,4,0:37.0,K. Bazemore misses free throw 1 of 2,,105,106
392,4,0:37.0,Offensive rebound by Team,,105,106
393,4,0:37.0,,D. Cousins enters the game for D. Miller,105,106
394,4,0:37.0,D. Dedmon enters the game for T. Cavanaugh,,105,106
395,4,0:37.0,,New Orleans full timeout,105,106
396,4,0:37.0,,D. Miller enters the game for E. Moore,105,106
397,4,0:37.0,T. Cavanaugh enters the game for M. Belinelli,,105,106
398,4,0:28.0,,D. Miller misses 3-pt jump shot from 26 ft,105,106
399,4,0:23.0,Defensive rebound by T. Prince,,105,106
400,4,0:03.0,,New Orleans full timeout,105,106
401,4,0:03.0,M. Delaney enters the game for T. Cavanaugh,,105,106
402,4,0:03.0,Turnover by D. Schröder (bad pass),,105,106
403,4,0:03.0,,Personal take foul by D. Schröder (drawn by J. Holiday),105,106
404,4,0:00.0,,Turnover by A. Davis (bad pass; steal by T. Prince),105,106
405,4,0:00.0,Atlanta full timeout,,105,106
406,4,0:00.0,,D. Cunningham enters the game for D. Miller,105,106
407,4,0:00.0,M. Belinelli enters the game for D. Dedmon,,105,106
408,4,0:00.0,L. Babbitt enters the game for D. Schröder,,105,106
409,4,0:00.0,J. Collins enters the game for M. Delaney,,105,106
410,4,0:00.0,K. Bazemore misses 3-pt jump shot from 25 ft (block by J. Holiday),,105,106
411,4,0:00.0,Offensive rebound by Team,,105,106
