,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,INDIANA_ACTION,BROOKLYN_SCORE,INDIANA_SCORE
368,4,4:20.0,S. Dinwiddie misses 2-pt jump shot from 18 ft,,95,101
369,4,4:16.0,,Defensive rebound by V. Oladipo,95,101
370,4,4:03.0,,V. Oladipo misses 3-pt jump shot from 28 ft,95,101
371,4,4:00.0,Defensive rebound by D. Carroll,,95,101
372,4,3:52.0,Shooting foul by V. Oladipo (drawn by C. LeVert),,95,101
373,4,3:52.0,C. LeVert misses free throw 1 of 2,,95,101
374,4,3:52.0,Offensive rebound by Team,,95,101
375,4,3:52.0,C. LeVert makes free throw 2 of 2,,96,101
376,4,3:47.0,,Indiana full timeout,96,101
377,4,3:47.0,,B. Bogdanović enters the game for T. Young,96,101
378,4,3:40.0,,V. Oladipo makes 2-pt jump shot from 17 ft,96,103
379,4,3:26.0,R. Hollis-Jefferson misses 2-pt jump shot from 6 ft,,96,103
380,4,3:24.0,,Defensive rebound by B. Bogdanović,96,103
381,4,3:16.0,,V. Oladipo misses 2-pt layup from 1 ft,96,103
382,4,3:13.0,Defensive rebound by D. Carroll,,96,103
383,4,3:13.0,Personal foul by L. Stephenson (drawn by D. Carroll),,96,103
384,4,3:13.0,D. Carroll makes free throw 1 of 2,,97,103
385,4,3:13.0,D. Carroll makes free throw 2 of 2,,98,103
386,4,2:58.0,,L. Stephenson misses 3-pt jump shot from 24 ft,98,103
387,4,2:54.0,Defensive rebound by A. Crabbe,,98,103
388,4,2:47.0,D. Carroll misses 2-pt layup from 1 ft (block by M. Turner),,98,103
389,4,2:44.0,,Defensive rebound by L. Stephenson,98,103
390,4,2:29.0,,V. Oladipo makes 2-pt jump shot from 7 ft,98,105
391,4,2:14.0,Personal foul by M. Turner (drawn by A. Crabbe),,98,105
392,4,2:14.0,A. Crabbe misses free throw 1 of 2,,98,105
393,4,2:14.0,Offensive rebound by Team,,98,105
394,4,2:14.0,A. Crabbe makes free throw 2 of 2,,99,105
395,4,1:53.0,,L. Stephenson misses 2-pt layup from 1 ft,99,105
396,4,1:50.0,Defensive rebound by C. LeVert,,99,105
397,4,1:46.0,D. Carroll misses 3-pt jump shot from 26 ft,,99,105
398,4,1:44.0,,Defensive rebound by V. Oladipo,99,105
399,4,1:27.0,,Shooting foul by R. Hollis-Jefferson (drawn by V. Oladipo),99,105
400,4,1:27.0,,V. Oladipo makes free throw 1 of 2,99,106
401,4,1:27.0,,C. Joseph enters the game for L. Stephenson,99,106
402,4,1:27.0,,V. Oladipo makes free throw 2 of 2,99,107
403,4,1:23.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),,102,107
404,4,1:23.0,Shooting foul by V. Oladipo (drawn by A. Crabbe),,102,107
405,4,1:23.0,A. Crabbe makes free throw 1 of 1,,103,107
406,4,1:09.0,,Shooting foul by C. LeVert (drawn by B. Bogdanović),103,107
407,4,1:09.0,,B. Bogdanović makes free throw 1 of 2,103,108
408,4,1:09.0,,B. Bogdanović misses free throw 2 of 2,103,108
409,4,1:07.0,Defensive rebound by D. Carroll,,103,108
410,4,0:54.0,D. Carroll makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),,106,108
411,4,0:31.0,,D. Collison makes 2-pt layup at rim,106,110
412,4,0:31.0,Brooklyn full timeout,,106,110
413,4,0:25.0,C. LeVert misses 2-pt jump shot from 3 ft,,106,110
414,4,0:22.0,Offensive rebound by R. Hollis-Jefferson,,106,110
415,4,0:22.0,R. Hollis-Jefferson makes 2-pt jump shot from 6 ft,,108,110
416,4,0:22.0,,Indiana full timeout,108,110
417,4,0:21.0,,Personal foul by D. Carroll (drawn by M. Turner),108,110
418,4,0:21.0,,M. Turner misses free throw 1 of 2,108,110
419,4,0:21.0,,Offensive rebound by Team,108,110
420,4,0:21.0,,T. Young enters the game for B. Bogdanović,108,110
421,4,0:21.0,Q. Acy enters the game for C. LeVert,,108,110
422,4,0:21.0,J. Allen enters the game for A. Crabbe,,108,110
423,4,0:21.0,,M. Turner makes free throw 2 of 2,108,111
424,4,0:21.0,Brooklyn full timeout,,108,111
425,4,0:21.0,A. Crabbe enters the game for Q. Acy,,108,111
426,4,0:21.0,T. Zeller enters the game for J. Allen,,108,111
427,4,0:19.0,Shooting foul by C. Joseph (drawn by S. Dinwiddie),,108,111
428,4,0:19.0,S. Dinwiddie makes free throw 1 of 3,,109,111
429,4,0:19.0,S. Dinwiddie makes free throw 2 of 3,,110,111
430,4,0:19.0,,L. Stephenson enters the game for D. Collison,110,111
431,4,0:19.0,C. LeVert enters the game for T. Zeller,,110,111
432,4,0:19.0,S. Dinwiddie makes free throw 3 of 3,,111,111
433,4,0:19.0,,Indiana full timeout,111,111
434,4,0:19.0,,D. Collison enters the game for T. Young,111,111
435,4,0:19.0,,B. Bogdanović enters the game for L. Stephenson,111,111
436,4,0:03.0,,V. Oladipo misses 3-pt jump shot from 27 ft,111,111
437,4,0:03.0,,Offensive rebound by Team,111,111
438,1OT,4:48.0,,D. Collison makes 2-pt jump shot from 18 ft,111,113
439,1OT,4:26.0,D. Carroll misses 2-pt jump shot from 14 ft,,111,113
440,1OT,4:24.0,Offensive rebound by J. Allen,,111,113
441,1OT,4:24.0,J. Allen misses 2-pt layup from 2 ft (block by M. Turner),,111,113
442,1OT,4:23.0,,Defensive rebound by B. Bogdanović,111,113
443,1OT,4:04.0,,Shooting foul by D. Carroll (drawn by D. Collison),111,113
444,1OT,4:04.0,,D. Collison misses free throw 1 of 2,111,113
445,1OT,4:04.0,,Offensive rebound by Team,111,113
446,1OT,4:04.0,R. Hollis-Jefferson enters the game for J. Allen,,111,113
447,1OT,4:04.0,,D. Collison makes free throw 2 of 2,111,114
448,1OT,3:49.0,S. Dinwiddie makes 3-pt jump shot from 27 ft,,114,114
449,1OT,3:38.0,,B. Bogdanović makes 3-pt jump shot from 28 ft (assist by D. Collison),114,117
450,1OT,3:26.0,S. Dinwiddie misses 3-pt jump shot from 25 ft,,114,117
451,1OT,3:23.0,,Defensive rebound by T. Young,114,117
452,1OT,3:10.0,,V. Oladipo misses 3-pt jump shot from 25 ft,114,117
453,1OT,3:06.0,Defensive rebound by R. Hollis-Jefferson,,114,117
454,1OT,2:52.0,S. Dinwiddie makes 2-pt layup from 2 ft,,116,117
455,1OT,2:28.0,,T. Young misses 2-pt layup from 5 ft,116,117
456,1OT,2:26.0,,Offensive rebound by M. Turner,116,117
457,1OT,2:26.0,,Turnover by Team (shot clock),116,117
458,1OT,2:05.0,D. Carroll misses 3-pt jump shot from 26 ft,,116,117
459,1OT,2:01.0,Offensive rebound by R. Hollis-Jefferson,,116,117
460,1OT,1:57.0,,Violation by V. Oladipo (kicked ball),116,117
461,1OT,1:43.0,S. Dinwiddie misses 2-pt layup from 1 ft,,116,117
462,1OT,1:40.0,,Defensive rebound by T. Young,116,117
463,1OT,1:37.0,,Shooting foul by C. LeVert (drawn by V. Oladipo),116,117
464,1OT,1:37.0,,V. Oladipo makes free throw 1 of 2,116,118
465,1OT,1:37.0,,V. Oladipo makes free throw 2 of 2,116,119
466,1OT,1:37.0,Brooklyn full timeout,,116,119
467,1OT,1:30.0,S. Dinwiddie misses 2-pt layup from 2 ft (block by M. Turner),,116,119
468,1OT,1:30.0,Offensive rebound by Team,,116,119
469,1OT,1:17.0,Turnover by C. LeVert (bad pass),,116,119
470,1OT,1:01.0,,D. Collison misses 2-pt layup at rim,116,119
471,1OT,1:00.0,Defensive rebound by D. Carroll,,116,119
472,1OT,0:46.0,D. Carroll makes 3-pt jump shot from 27 ft (assist by S. Dinwiddie),,119,119
473,1OT,0:29.0,,Shooting foul by R. Hollis-Jefferson (drawn by V. Oladipo),119,119
474,1OT,0:29.0,,V. Oladipo makes free throw 1 of 2,119,120
475,1OT,0:29.0,,C. Joseph enters the game for M. Turner,119,120
476,1OT,0:29.0,J. Harris enters the game for R. Hollis-Jefferson,,119,120
477,1OT,0:29.0,,V. Oladipo makes free throw 2 of 2,119,121
478,1OT,0:12.0,Personal foul by B. Bogdanović (drawn by S. Dinwiddie),,119,121
479,1OT,0:04.0,S. Dinwiddie misses 3-pt jump shot from 27 ft,,119,121
480,1OT,0:00.0,,Defensive rebound by V. Oladipo,119,121
481,1OT,0:00.0,,Personal take foul by S. Dinwiddie (drawn by V. Oladipo),119,121
482,1OT,0:00.0,,V. Oladipo makes free throw 1 of 2,119,122
483,1OT,0:00.0,,V. Oladipo makes free throw 2 of 2,119,123
484,1OT,0:00.0,Brooklyn full timeout,,119,123
485,1OT,0:00.0,,M. Turner enters the game for B. Bogdanović,119,123
486,1OT,0:00.0,R. Hollis-Jefferson enters the game for T. Zeller,,119,123
487,1OT,0:00.0,J. Harris enters the game for J. Allen,,119,123
488,1OT,0:00.0,,M. Turner enters the game for B. Bogdanović,119,123
489,1OT,0:00.0,R. Hollis-Jefferson enters the game for T. Zeller,,119,123
490,1OT,0:00.0,J. Harris enters the game for J. Allen,,119,123
491,1OT,0:00.0,T. Zeller enters the game for C. LeVert,,119,123
492,1OT,0:00.0,J. Allen enters the game for J. Harris,,119,123
493,1OT,0:00.0,D. Carroll misses 3-pt jump shot from 27 ft,,119,123
494,1OT,0:00.0,Offensive rebound by Team,,119,123
