,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
55,1,3:36.0,S. Thornwell enters the game for A. Rivers,,21,24
56,1,3:36.0,S. Dekker enters the game for W. Johnson,,21,24
57,1,3:17.0,B. Griffin misses 2-pt layup from 1 ft (block by L. Aldridge),,21,24
58,1,3:13.0,,Defensive rebound by R. Gay,21,24
59,1,3:02.0,,R. Gay makes 2-pt jump shot from 17 ft (assist by M. Ginóbili),21,26
60,1,2:48.0,B. Griffin misses 3-pt jump shot from 24 ft,,21,26
61,1,2:44.0,,Defensive rebound by D. Murray,21,26
62,1,2:37.0,,D. Green misses 2-pt jump shot from 20 ft,21,26
63,1,2:35.0,Defensive rebound by Team,,21,26
64,1,2:35.0,,B. Paul enters the game for D. Green,21,26
65,1,2:35.0,W. Reed enters the game for D. Jordan,,21,26
66,1,2:14.0,P. Beverley misses 2-pt hook shot from 10 ft,,21,26
67,1,2:14.0,Offensive rebound by Team,,21,26
68,1,2:14.0,Personal foul by R. Gay (drawn by W. Reed),,21,26
69,1,2:14.0,L. Williams enters the game for P. Beverley,,21,26
70,1,2:00.0,B. Griffin makes 2-pt jump shot from 12 ft,,23,26
71,1,1:39.0,,M. Ginóbili misses 3-pt jump shot from 22 ft,23,26
72,1,1:36.0,Defensive rebound by S. Dekker,,23,26
73,1,1:31.0,Turnover by L. Williams (bad pass; steal by D. Murray),,23,26
74,1,1:21.0,,L. Aldridge makes 2-pt jump shot from 21 ft (assist by B. Paul),23,28
75,1,1:05.0,L. Williams misses 2-pt jump shot from 15 ft,,23,28
76,1,1:01.0,,Defensive rebound by R. Gay,23,28
77,1,0:58.0,,R. Gay misses 2-pt layup from 2 ft (block by W. Reed),23,28
78,1,0:58.0,Defensive rebound by S. Dekker,,23,28
79,1,0:49.0,S. Dekker misses 3-pt jump shot from 22 ft,,23,28
80,1,0:49.0,,Defensive rebound by R. Gay,23,28
81,1,0:41.0,,Personal foul by S. Dekker (drawn by D. Murray),23,28
82,1,0:41.0,,P. Gasol enters the game for L. Aldridge,23,28
83,1,0:41.0,W. Johnson enters the game for B. Griffin,,23,28
84,1,0:35.0,,R. Gay makes 2-pt layup from 1 ft (assist by P. Gasol),23,30
85,1,0:15.0,L. Williams makes 3-pt jump shot from 24 ft,,26,30
86,1,0:06.0,,Personal foul by S. Thornwell (drawn by D. Murray),26,30
87,1,0:06.0,,D. Murray makes free throw 2 of 2,26,31
88,1,0:06.0,,D. Murray makes free throw 1 of 2,26,32
89,1,0:06.0,A. Rivers enters the game for S. Dekker,,26,32
90,1,0:01.0,Personal foul by D. Murray (drawn by A. Rivers),,26,32
91,1,0:00.0,L. Williams misses 3-pt jump shot from 22 ft,,26,32
92,1,0:00.0,Offensive rebound by Team,,26,32
93,2,11:45.0,,Offensive foul by P. Gasol (drawn by W. Johnson),26,32
94,2,11:45.0,,Turnover by P. Gasol (offensive foul),26,32
95,2,11:26.0,W. Johnson makes 3-pt jump shot from 22 ft (assist by A. Rivers),,29,32
96,2,11:03.0,,P. Gasol makes 2-pt jump shot from 10 ft,29,34
97,2,10:50.0,A. Rivers makes 2-pt layup from 1 ft (assist by W. Johnson),,31,34
98,2,10:32.0,,D. Murray misses 2-pt layup from 3 ft (block by W. Johnson),31,34
99,2,10:28.0,,Offensive rebound by D. Murray,31,34
100,2,10:27.0,,B. Paul misses 3-pt jump shot from 23 ft,31,34
101,2,10:23.0,,Offensive rebound by P. Gasol,31,34
102,2,10:19.0,,R. Gay makes 3-pt jump shot from 26 ft (assist by D. Murray),31,37
103,2,10:01.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by W. Johnson),,34,37
104,2,9:45.0,,P. Gasol makes 2-pt jump shot from 11 ft (assist by B. Paul),34,39
105,2,9:19.0,W. Reed makes 2-pt jump shot from 9 ft (assist by S. Thornwell),,36,39
106,2,8:58.0,,R. Gay makes 2-pt layup from 1 ft (assist by P. Gasol),36,41
107,2,8:51.0,Personal foul by B. Paul (drawn by L. Williams),,36,41
108,2,8:51.0,,D. Green enters the game for M. Ginóbili,36,41
109,2,8:42.0,Personal foul by R. Gay (drawn by L. Williams),,36,41
110,2,8:41.0,Turnover by L. Williams (bad pass; steal by D. Green),,36,41
111,2,8:31.0,,D. Green misses 2-pt layup from 1 ft,36,41
112,2,8:28.0,Defensive rebound by S. Thornwell,,36,41
113,2,8:24.0,S. Thornwell makes 2-pt layup from 2 ft,,38,41
114,2,8:13.0,,Personal foul by W. Reed (drawn by P. Gasol),38,41
115,2,8:13.0,,San Antonio full timeout,38,41
116,2,8:13.0,,K. Anderson enters the game for D. Murray,38,41
117,2,8:13.0,,P. Mills enters the game for R. Gay,38,41
118,2,8:05.0,,Turnover by B. Paul (bad pass; steal by L. Williams),38,41
119,2,8:00.0,S. Thornwell misses 2-pt layup from 2 ft,,38,41
120,2,7:57.0,,Defensive rebound by K. Anderson,38,41
121,2,7:52.0,,Turnover by K. Anderson (traveling),38,41
122,2,7:41.0,A. Rivers makes 2-pt layup from 1 ft (assist by L. Williams),,40,41
123,2,7:28.0,,Turnover by P. Gasol (bad pass; steal by S. Thornwell),40,41
124,2,7:19.0,Turnover by A. Rivers (bad pass; steal by B. Paul),,40,41
125,2,7:03.0,,P. Gasol makes 2-pt hook shot from 3 ft,40,43
126,2,6:41.0,A. Rivers makes 2-pt layup from 3 ft,,42,43
127,2,6:25.0,,D. Green misses 3-pt jump shot from 25 ft,42,43
128,2,6:22.0,Defensive rebound by A. Rivers,,42,43
129,2,6:16.0,A. Rivers misses 2-pt jump shot from 9 ft,,42,43
130,2,6:13.0,,Defensive rebound by B. Paul,42,43
131,2,6:13.0,,Personal foul by W. Johnson (drawn by B. Paul),42,43
132,2,6:13.0,,B. Forbes enters the game for B. Paul,42,43
133,2,6:13.0,,L. Aldridge enters the game for P. Gasol,42,43
134,2,6:13.0,B. Griffin enters the game for S. Thornwell,,42,43
135,2,6:13.0,D. Jordan enters the game for A. Rivers,,42,43
136,2,6:13.0,P. Beverley enters the game for W. Reed,,42,43
137,2,6:08.0,,P. Mills misses 2-pt jump shot from 19 ft,42,43
138,2,6:06.0,Defensive rebound by L. Williams,,42,43
139,2,6:06.0,Personal foul by D. Green (drawn by L. Williams),,42,43
140,2,5:47.0,W. Johnson makes 2-pt jump shot from 21 ft (assist by P. Beverley),,44,43
141,2,5:30.0,,Turnover by P. Mills (bad pass; steal by W. Johnson),44,43
142,2,5:24.0,Turnover by W. Johnson (bad pass; steal by P. Mills),,44,43
143,2,5:19.0,,D. Green misses 3-pt jump shot from 24 ft,44,43
144,2,5:08.0,Defensive rebound by B. Griffin,,44,43
145,2,5:06.0,L. Williams misses 3-pt jump shot from 25 ft,,44,43
146,2,5:02.0,Offensive rebound by D. Jordan,,44,43
147,2,5:00.0,D. Jordan misses 2-pt hook shot from 1 ft,,44,43
148,2,5:00.0,,Defensive rebound by L. Aldridge,44,43
149,2,4:52.0,,Shooting foul by L. Williams (drawn by D. Green),44,43
150,2,4:52.0,,D. Green makes free throw 1 of 3,44,44
151,2,4:52.0,,D. Green makes free throw 2 of 3,44,45
152,2,4:52.0,,D. Green makes free throw 3 of 3,44,46
153,2,4:42.0,D. Jordan makes 2-pt dunk at rim (assist by P. Beverley),,46,46
154,2,4:21.0,,K. Anderson makes 2-pt jump shot from 15 ft,46,48
155,2,4:04.0,L. Williams misses 2-pt jump shot from 15 ft,,46,48
156,2,4:01.0,,Defensive rebound by L. Aldridge,46,48
157,2,3:54.0,,Personal foul by D. Jordan (drawn by K. Anderson),46,48
158,2,3:54.0,LA Clippers full timeout,,46,48
159,2,3:54.0,,R. Gay enters the game for D. Green,46,48
160,2,3:54.0,,M. Ginóbili enters the game for B. Forbes,46,48
161,2,3:54.0,A. Rivers enters the game for L. Williams,,46,48
162,2,3:44.0,,K. Anderson misses 2-pt jump shot from 4 ft,46,48
163,2,3:41.0,Defensive rebound by B. Griffin,,46,48
164,2,3:39.0,Personal foul by K. Anderson (drawn by D. Jordan),,46,48
165,2,3:23.0,Turnover by P. Beverley (lost ball; steal by M. Ginóbili),,46,48
166,2,2:59.0,,L. Aldridge misses 2-pt jump shot from 19 ft,46,48
167,2,2:57.0,Defensive rebound by B. Griffin,,46,48
168,2,2:38.0,B. Griffin misses 2-pt layup from 2 ft (block by L. Aldridge),,46,48
169,2,2:30.0,Offensive rebound by A. Rivers,,46,48
170,2,2:30.0,A. Rivers makes 2-pt jump shot at rim,,48,48
171,2,2:19.0,,Shooting foul by A. Rivers (drawn by R. Gay),48,48
172,2,2:19.0,,R. Gay makes free throw 1 of 2,48,49
173,2,2:19.0,,R. Gay makes free throw 2 of 2,48,50
174,2,2:13.0,Personal foul by P. Mills (drawn by P. Beverley),,48,50
175,2,2:13.0,P. Beverley makes free throw 1 of 2,,49,50
176,2,2:13.0,P. Beverley makes free throw 2 of 2,,50,50
177,2,1:49.0,,R. Gay misses 2-pt jump shot from 14 ft,50,50
178,2,1:46.0,Defensive rebound by P. Beverley,,50,50
179,2,1:33.0,Turnover by D. Jordan (bad pass),,50,50
180,2,1:33.0,L. Williams enters the game for W. Johnson,,50,50
181,2,1:08.0,,L. Aldridge makes 2-pt jump shot from 21 ft (assist by R. Gay),50,52
182,2,0:56.0,L. Williams makes 2-pt dunk from 1 ft (assist by D. Jordan),,52,52
183,2,0:33.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,52,52
184,2,0:33.0,Defensive rebound by B. Griffin,,52,52
185,2,0:14.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by L. Williams),,55,52
186,2,0:03.0,,L. Aldridge misses 2-pt layup from 2 ft,55,52
187,2,0:00.0,Defensive rebound by B. Griffin,,55,52
188,2,0:00.0,B. Griffin misses 3-pt jump shot from 31 ft,,55,52
189,2,0:00.0,Offensive rebound by Team,,55,52
190,3,11:44.0,,Turnover by D. Green (out of bounds lost ball),55,52
191,3,11:32.0,Turnover by P. Beverley (bad pass),,55,52
192,3,11:09.0,,L. Aldridge misses 3-pt jump shot from 25 ft,55,52
193,3,11:05.0,Defensive rebound by W. Johnson,,55,52
194,3,11:01.0,P. Beverley misses 2-pt layup from 2 ft (block by D. Green),,55,52
195,3,10:59.0,B. Griffin misses 3-pt jump shot from 22 ft,,55,52
196,3,10:57.0,Offensive rebound by W. Johnson,,55,52
197,3,10:55.0,,Defensive rebound by P. Gasol,55,52
198,3,10:49.0,,D. Green makes 2-pt dunk at rim (assist by P. Mills),55,54
199,3,10:23.0,P. Beverley misses 3-pt jump shot from 23 ft,,55,54
200,3,10:23.0,,Defensive rebound by L. Aldridge,55,54
201,3,10:11.0,,Shooting foul by W. Johnson (drawn by L. Aldridge),55,54
202,3,10:11.0,,L. Aldridge makes free throw 1 of 2,55,55
203,3,10:11.0,,L. Aldridge makes free throw 2 of 2,55,56
204,3,9:46.0,Shooting foul by L. Aldridge (drawn by D. Jordan),,55,56
205,3,9:46.0,D. Jordan misses free throw 1 of 2,,55,56
206,3,9:46.0,Offensive rebound by Team,,55,56
207,3,9:46.0,D. Jordan makes free throw 2 of 2,,56,56
208,3,9:31.0,,L. Aldridge makes 2-pt jump shot from 9 ft,56,58
209,3,9:16.0,A. Rivers makes 3-pt jump shot from 25 ft,,59,58
210,3,8:56.0,,D. Green makes 3-pt jump shot from 25 ft (assist by L. Aldridge),59,61
211,3,8:43.0,B. Griffin misses 3-pt jump shot from 25 ft,,59,61
212,3,8:38.0,,Defensive rebound by K. Anderson,59,61
213,3,8:30.0,,P. Mills misses 3-pt jump shot from 23 ft,59,61
214,3,8:30.0,Defensive rebound by W. Johnson,,59,61
215,3,8:08.0,Shooting foul by K. Anderson (drawn by D. Jordan),,59,61
216,3,8:08.0,D. Jordan makes free throw 1 of 2,,60,61
217,3,8:08.0,D. Jordan makes free throw 2 of 2,,61,61
218,3,7:49.0,,L. Aldridge misses 2-pt jump shot from 11 ft,61,61
219,3,7:43.0,,Offensive rebound by D. Green,61,61
220,3,7:42.0,,D. Green misses 2-pt layup from 1 ft,61,61
221,3,7:42.0,Defensive rebound by D. Jordan,,61,61
222,3,7:24.0,Turnover by Team (shot clock),,61,61
223,3,7:23.0,P. Beverley misses 3-pt jump shot from 23 ft,,61,61
224,3,7:23.0,Offensive rebound by Team,,61,61
225,3,7:14.0,,L. Aldridge makes 2-pt layup at rim (assist by P. Gasol),61,63
226,3,6:56.0,Turnover by W. Johnson (lost ball; steal by K. Anderson),,61,63
227,3,6:53.0,,D. Green misses 2-pt layup from 2 ft,61,63
228,3,6:53.0,Defensive rebound by Team,,61,63
229,3,6:53.0,Personal foul by P. Gasol (drawn by B. Griffin),,61,63
230,3,6:53.0,,San Antonio full timeout,61,63
231,3,6:53.0,,R. Gay enters the game for P. Gasol,61,63
232,3,6:38.0,P. Beverley misses 3-pt jump shot from 26 ft,,61,63
233,3,6:34.0,,Defensive rebound by R. Gay,61,63
234,3,6:22.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Mills),61,66
235,3,6:06.0,A. Rivers makes 2-pt jump shot from 14 ft,,63,66
236,3,5:50.0,,K. Anderson makes 2-pt layup from 1 ft,63,68
237,3,5:50.0,,Shooting foul by W. Johnson (drawn by K. Anderson),63,68
238,3,5:50.0,,D. Murray enters the game for P. Mills,63,68
239,3,5:50.0,,K. Anderson misses free throw 1 of 1,63,68
240,3,5:47.0,Defensive rebound by P. Beverley,,63,68
241,3,5:44.0,Turnover by P. Beverley (bad pass; steal by R. Gay),,63,68
242,3,5:41.0,,R. Gay makes 3-pt jump shot from 25 ft,63,71
243,3,5:41.0,LA Clippers full timeout,,63,71
244,3,5:30.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by B. Griffin),,66,71
245,3,5:17.0,,Personal foul by P. Beverley (drawn by D. Murray),66,71
246,3,5:17.0,L. Williams enters the game for W. Johnson,,66,71
247,3,5:07.0,,R. Gay makes 2-pt jump shot from 17 ft,66,73
248,3,4:48.0,P. Beverley misses 3-pt jump shot from 24 ft,,66,73
249,3,4:44.0,,Defensive rebound by L. Aldridge,66,73
250,3,4:36.0,,L. Aldridge makes 2-pt jump shot from 18 ft (assist by D. Murray),66,75
251,3,4:17.0,A. Rivers makes 2-pt layup from 11 ft,,68,75
252,3,3:52.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by L. Aldridge),68,78
253,3,3:33.0,Turnover by B. Griffin (bad pass; steal by L. Aldridge),,68,78
254,3,3:30.0,,Shooting foul by A. Rivers (drawn by D. Murray),68,78
255,3,3:30.0,,D. Murray makes free throw 1 of 2,68,79
256,3,3:30.0,,M. Ginóbili enters the game for K. Anderson,68,79
257,3,3:30.0,,B. Forbes enters the game for D. Green,68,79
258,3,3:30.0,W. Reed enters the game for D. Jordan,,68,79
259,3,3:30.0,,D. Murray misses free throw 2 of 2,68,79
260,3,3:28.0,Defensive rebound by B. Griffin,,68,79
261,3,3:16.0,A. Rivers misses 3-pt jump shot from 25 ft,,68,79
262,3,3:14.0,,Defensive rebound by R. Gay,68,79
263,3,3:03.0,,L. Aldridge misses 2-pt jump shot from 14 ft,68,79
264,3,2:59.0,Defensive rebound by B. Griffin,,68,79
265,3,2:50.0,B. Griffin misses 2-pt layup from 2 ft,,68,79
266,3,2:45.0,,Defensive rebound by D. Murray,68,79
267,3,2:45.0,,Personal foul by P. Beverley (drawn by D. Murray),68,79
268,3,2:45.0,,D. Murray makes free throw 1 of 2,68,80
269,3,2:45.0,S. Thornwell enters the game for A. Rivers,,68,80
270,3,2:45.0,,D. Murray misses free throw 2 of 2,68,80
271,3,2:45.0,Defensive rebound by W. Reed,,68,80
272,3,2:34.0,P. Beverley misses 3-pt jump shot from 25 ft,,68,80
273,3,2:31.0,,Defensive rebound by L. Aldridge,68,80
274,3,2:29.0,,Shooting foul by P. Beverley (drawn by D. Murray),68,80
275,3,2:29.0,,D. Murray makes free throw 1 of 2,68,81
276,3,2:29.0,Violation by P. Beverley (lane),,68,81
277,3,2:29.0,W. Johnson enters the game for P. Beverley,,68,81
278,3,2:29.0,J. Evans enters the game for B. Griffin,,68,81
279,3,2:29.0,,D. Murray makes free throw 2 of 2,68,82
280,3,2:22.0,L. Williams makes 2-pt jump shot from 14 ft (assist by W. Reed),,70,82
281,3,2:11.0,Personal foul by L. Aldridge (drawn by J. Evans),,70,82
282,3,2:11.0,,Turnover by L. Aldridge (turnover),70,82
283,3,2:11.0,,P. Gasol enters the game for L. Aldridge,70,82
284,3,2:07.0,W. Reed misses 2-pt jump shot from 2 ft,,70,82
285,3,2:04.0,,Defensive rebound by R. Gay,70,82
286,3,1:55.0,,R. Gay misses 2-pt hook shot from 3 ft,70,82
287,3,1:55.0,,Offensive rebound by P. Gasol,70,82
288,3,1:50.0,,P. Gasol makes 2-pt layup at rim,70,84
289,3,1:45.0,Turnover by S. Thornwell (lost ball; steal by R. Gay),,70,84
290,3,1:44.0,,Turnover by R. Gay (discontinued dribble),70,84
291,3,1:30.0,W. Reed misses 2-pt hook shot from 11 ft,,70,84
292,3,1:30.0,Offensive rebound by S. Thornwell,,70,84
293,3,1:25.0,S. Thornwell misses 2-pt layup at rim,,70,84
294,3,1:24.0,,Defensive rebound by M. Ginóbili,70,84
295,3,1:15.0,,B. Forbes makes 3-pt jump shot from 23 ft (assist by R. Gay),70,87
296,3,0:59.0,W. Reed makes 2-pt layup from 2 ft,,72,87
297,3,0:42.0,,M. Ginóbili makes 2-pt jump shot from 16 ft,72,89
298,3,0:34.0,W. Reed makes 2-pt jump shot from 17 ft (assist by L. Williams),,74,89
299,3,0:14.0,,R. Gay misses 2-pt layup from 3 ft (block by W. Reed),74,89
300,3,0:14.0,Defensive rebound by W. Johnson,,74,89
301,3,0:11.0,S. Thornwell makes 2-pt layup from 1 ft,,76,89
302,3,0:11.0,Shooting foul by D. Murray (drawn by S. Thornwell),,76,89
303,3,0:11.0,A. Rivers enters the game for L. Williams,,76,89
304,3,0:11.0,M. Harrell enters the game for W. Reed,,76,89
305,3,0:11.0,S. Thornwell misses free throw 1 of 1,,76,89
306,3,0:06.0,,Defensive rebound by P. Gasol,76,89
307,3,0:01.0,,P. Gasol makes 3-pt jump shot from 26 ft (assist by M. Ginóbili),76,92
308,4,11:49.0,Personal foul by M. Ginóbili (drawn by M. Harrell),,76,92
309,4,11:49.0,,K. Anderson enters the game for R. Gay,76,92
310,4,11:45.0,L. Williams misses 2-pt jump shot from 12 ft,,76,92
311,4,11:39.0,Offensive rebound by M. Harrell,,76,92
312,4,11:39.0,M. Harrell makes 2-pt dunk at rim,,78,92
313,4,11:26.0,,B. Forbes misses 2-pt jump shot from 18 ft,78,92
314,4,11:19.0,,Offensive rebound by D. Murray,78,92
315,4,11:19.0,,D. Murray misses 2-pt layup at rim,78,92
316,4,11:19.0,,Offensive rebound by D. Murray,78,92
317,4,11:11.0,,B. Forbes misses 3-pt jump shot from 26 ft,78,92
318,4,11:05.0,,Offensive rebound by P. Gasol,78,92
319,4,11:05.0,,P. Gasol makes 2-pt layup at rim,78,94
320,4,10:57.0,A. Rivers misses 2-pt jump shot from 13 ft,,78,94
321,4,10:57.0,Offensive rebound by M. Harrell,,78,94
322,4,10:57.0,Shooting foul by M. Ginóbili (drawn by M. Harrell),,78,94
323,4,10:57.0,M. Harrell misses free throw 1 of 2,,78,94
324,4,10:57.0,Offensive rebound by Team,,78,94
325,4,10:57.0,B. Griffin enters the game for S. Thornwell,,78,94
326,4,10:57.0,M. Harrell misses free throw 2 of 2,,78,94
327,4,10:55.0,,Defensive rebound by M. Ginóbili,78,94
328,4,10:43.0,,K. Anderson makes 2-pt layup from 4 ft (assist by M. Ginóbili),78,96
329,4,10:42.0,LA Clippers full timeout,,78,96
330,4,10:27.0,Personal foul by K. Anderson (drawn by B. Griffin),,78,96
331,4,10:23.0,Turnover by W. Johnson (bad pass; steal by M. Ginóbili),,78,96
332,4,10:17.0,,Turnover by D. Murray (bad pass; steal by A. Rivers),78,96
333,4,10:11.0,L. Williams makes 3-pt jump shot from 26 ft (assist by B. Griffin),,81,96
334,4,9:52.0,,P. Gasol makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),81,99
335,4,9:44.0,Personal foul by B. Forbes (drawn by A. Rivers),,81,99
336,4,9:39.0,A. Rivers misses 2-pt layup from 1 ft,,81,99
337,4,9:34.0,Offensive rebound by M. Harrell,,81,99
338,4,9:34.0,M. Harrell makes 2-pt layup at rim,,83,99
339,4,9:18.0,Loose ball foul by W. Johnson (drawn by P. Gasol),,83,99
340,4,9:18.0,,P. Mills enters the game for D. Murray,83,99
341,4,9:04.0,,B. Forbes misses 2-pt jump shot from 17 ft (block by L. Williams),83,99
342,4,9:01.0,Defensive rebound by B. Griffin,,83,99
343,4,8:55.0,,San Antonio full timeout,83,99
344,4,8:55.0,,D. Green enters the game for P. Gasol,83,99
345,4,8:55.0,,L. Aldridge enters the game for K. Anderson,83,99
346,4,8:55.0,,R. Gay enters the game for B. Forbes,83,99
347,4,8:54.0,B. Griffin makes 2-pt hook shot from 5 ft,,85,99
348,4,8:42.0,,M. Ginóbili makes 2-pt layup from 2 ft (assist by R. Gay),85,101
349,4,8:30.0,L. Williams makes 3-pt jump shot from 26 ft (assist by A. Rivers),,88,101
350,4,8:09.0,,Turnover by M. Ginóbili (bad pass),88,101
351,4,8:01.0,Shooting foul by L. Aldridge (drawn by B. Griffin),,88,101
352,4,8:01.0,B. Griffin makes free throw 1 of 2,,89,101
353,4,8:01.0,D. Jordan enters the game for M. Harrell,,89,101
354,4,8:01.0,B. Griffin misses free throw 2 of 2,,89,101
355,4,7:57.0,Offensive rebound by W. Johnson,,89,101
356,4,7:53.0,L. Williams makes 2-pt jump shot from 18 ft,,91,101
357,4,7:36.0,,K. Anderson enters the game for M. Ginóbili,91,101
358,4,7:36.0,P. Beverley enters the game for W. Johnson,,91,101
359,4,7:32.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by K. Anderson),91,103
360,4,7:16.0,Turnover by A. Rivers (bad pass; steal by K. Anderson),,91,103
361,4,7:16.0,,Personal foul by D. Jordan (drawn by K. Anderson),91,103
362,4,7:03.0,,L. Aldridge misses 2-pt layup from 3 ft,91,103
363,4,7:00.0,,Offensive rebound by K. Anderson,91,103
364,4,6:58.0,,K. Anderson misses 2-pt jump shot from 2 ft,91,103
365,4,6:58.0,,Offensive rebound by L. Aldridge,91,103
366,4,6:58.0,,L. Aldridge makes 2-pt layup at rim,91,105
367,4,6:58.0,,Shooting foul by D. Jordan (drawn by L. Aldridge),91,105
368,4,6:58.0,,L. Aldridge makes free throw 1 of 1,91,106
369,4,6:40.0,L. Williams misses 3-pt jump shot from 24 ft,,91,106
370,4,6:39.0,Offensive rebound by Team,,91,106
371,4,6:32.0,D. Jordan makes 2-pt dunk from 1 ft (assist by B. Griffin),,93,106
372,4,6:15.0,,D. Green misses 2-pt jump shot from 18 ft,93,106
373,4,6:13.0,,Offensive rebound by P. Mills,93,106
374,4,5:58.0,,R. Gay makes 3-pt jump shot from 27 ft (assist by P. Mills),93,109
375,4,5:57.0,LA Clippers full timeout,,93,109
376,4,5:47.0,Personal foul by R. Gay (drawn by B. Griffin),,93,109
377,4,5:47.0,B. Griffin makes free throw 1 of 2,,94,109
378,4,5:47.0,B. Griffin makes free throw 2 of 2,,95,109
379,4,5:23.0,,R. Gay misses 3-pt jump shot from 24 ft,95,109
380,4,5:21.0,Defensive rebound by D. Jordan,,95,109
