,QUARTER,TIME_REMAINING,PHOENIX_ACTION,PORTLAND_ACTION,PHOENIX_SCORE,PORTLAND_SCORE
140,2,8:29.0,Defensive rebound by Team,,35,38
141,2,8:17.0,Turnover by D. Booker (bad pass; steal by E. Turner),,35,38
142,2,8:13.0,,C. McCollum misses 3-pt jump shot from 24 ft,35,38
143,2,8:09.0,,Offensive rebound by E. Turner,35,38
144,2,8:06.0,,E. Turner makes 3-pt jump shot from 24 ft (assist by P. Connaughton),35,41
145,2,7:55.0,T. Ulis makes 2-pt layup from 1 ft,,37,41
146,2,7:39.0,,C. McCollum misses 3-pt jump shot from 24 ft,37,41
147,2,7:38.0,Defensive rebound by T. Chandler,,37,41
148,2,7:23.0,Shooting foul by E. Davis (drawn by T. Chandler),,37,41
149,2,7:23.0,T. Chandler makes free throw 1 of 2,,38,41
150,2,7:23.0,,D. Lillard enters the game for C. McCollum,38,41
151,2,7:23.0,,M. Harkless enters the game for E. Davis,38,41
152,2,7:23.0,,J. Nurkić enters the game for Z. Collins,38,41
153,2,7:23.0,T. Warren enters the game for J. Jackson,,38,41
154,2,7:23.0,T. Chandler misses free throw 2 of 2,,38,41
155,2,7:23.0,,Defensive rebound by M. Harkless,38,41
156,2,7:10.0,,Turnover by J. Nurkić (bad pass; steal by D. Bender),38,41
157,2,7:05.0,T. Warren misses 2-pt layup from 1 ft,,38,41
158,2,6:58.0,Offensive rebound by D. Bender,,38,41
159,2,6:58.0,D. Bender makes 2-pt layup at rim,,40,41
160,2,6:50.0,,P. Connaughton misses 3-pt jump shot from 26 ft,40,41
161,2,6:46.0,Defensive rebound by T. Chandler,,40,41
162,2,6:41.0,D. Booker misses 3-pt jump shot from 24 ft,,40,41
163,2,6:41.0,,Defensive rebound by J. Nurkić,40,41
164,2,6:41.0,,Portland full timeout,40,41
165,2,6:26.0,,D. Lillard misses 2-pt jump shot from 17 ft,40,41
166,2,6:24.0,Defensive rebound by D. Booker,,40,41
167,2,6:12.0,,Offensive charge foul by T. Warren (drawn by J. Nurkić),40,41
168,2,6:12.0,Turnover by T. Warren (offensive foul),,40,41
169,2,6:12.0,,A. Aminu enters the game for E. Turner,40,41
170,2,5:59.0,,Personal foul by T. Chandler (drawn by J. Nurkić),40,41
171,2,5:53.0,,J. Nurkić misses 2-pt hook shot from 2 ft,40,41
172,2,5:52.0,Defensive rebound by D. Bender,,40,41
173,2,5:29.0,D. Booker makes 2-pt hook shot from 2 ft,,42,41
174,2,5:15.0,,J. Nurkić makes 2-pt layup at rim (assist by D. Lillard),42,43
175,2,5:01.0,Turnover by T. Chandler (out of bounds lost ball),,42,43
176,2,5:01.0,M. James enters the game for T. Ulis,,42,43
177,2,4:46.0,,Turnover by J. Nurkić (bad pass; steal by T. Warren),42,43
178,2,4:40.0,D. Booker makes 3-pt jump shot from 25 ft (assist by T. Warren),,45,43
179,2,4:17.0,,M. Harkless misses 2-pt layup from 1 ft (block by T. Chandler),45,43
180,2,4:15.0,Defensive rebound by T. Warren,,45,43
181,2,4:10.0,T. Warren misses 2-pt jump shot from 11 ft,,45,43
182,2,4:07.0,,Defensive rebound by J. Nurkić,45,43
183,2,4:01.0,,M. Harkless makes 3-pt jump shot from 25 ft (assist by D. Lillard),45,46
184,2,3:38.0,Turnover by T. Warren (bad pass; steal by D. Lillard),,45,46
185,2,3:31.0,,A. Aminu makes 2-pt layup from 3 ft (assist by M. Harkless),45,48
186,2,3:31.0,Phoenix full timeout,,45,48
187,2,3:31.0,,C. McCollum enters the game for P. Connaughton,45,48
188,2,3:31.0,A. Len enters the game for T. Chandler,,45,48
189,2,3:20.0,Turnover by D. Booker (lost ball; steal by A. Aminu),,45,48
190,2,3:15.0,,Shooting foul by M. James (drawn by D. Lillard),45,48
191,2,3:15.0,,D. Lillard makes free throw 1 of 2,45,49
192,2,3:15.0,M. Chriss enters the game for D. Bender,,45,49
193,2,3:15.0,,D. Lillard makes free throw 2 of 2,45,50
194,2,3:08.0,Shooting foul by J. Nurkić (drawn by A. Len),,45,50
195,2,3:08.0,A. Len makes free throw 1 of 2,,46,50
196,2,3:08.0,A. Len misses free throw 2 of 2,,46,50
197,2,3:05.0,,Defensive rebound by M. Harkless,46,50
198,2,2:55.0,,Turnover by D. Lillard (bad pass; steal by M. Chriss),46,50
199,2,2:49.0,D. Booker makes 3-pt jump shot from 23 ft (assist by M. Chriss),,49,50
200,2,2:25.0,,J. Nurkić misses 2-pt layup from 3 ft (block by A. Len),49,50
201,2,2:23.0,,Offensive rebound by D. Lillard,49,50
202,2,2:23.0,,Shooting foul by M. Chriss (drawn by A. Aminu),49,50
203,2,2:23.0,,A. Aminu makes free throw 1 of 3,49,51
204,2,2:23.0,,A. Aminu makes free throw 2 of 3,49,52
205,2,2:23.0,,A. Aminu makes free throw 3 of 3,49,53
206,2,2:08.0,Turnover by D. Booker (bad pass),,49,53
207,2,1:56.0,,Shooting foul by D. Booker (drawn by C. McCollum),49,53
208,2,1:56.0,,C. McCollum makes free throw 1 of 2,49,54
209,2,1:56.0,,C. McCollum makes free throw 2 of 2,49,55
210,2,1:46.0,T. Warren misses 2-pt layup from 4 ft (block by M. Harkless),,49,55
211,2,1:44.0,,Defensive rebound by C. McCollum,49,55
212,2,1:42.0,,C. McCollum misses 3-pt jump shot from 25 ft,49,55
213,2,1:42.0,,Offensive rebound by Team,49,55
214,2,1:42.0,Loose ball foul by A. Len (drawn by J. Nurkić),,49,55
215,2,1:42.0,,J. Nurkić misses free throw 1 of 2,49,55
216,2,1:42.0,,Offensive rebound by Team,49,55
217,2,1:42.0,J. Jackson enters the game for T. Warren,,49,55
218,2,1:42.0,,J. Nurkić makes free throw 2 of 2,49,56
219,2,1:36.0,Personal foul by J. Nurkić (drawn by J. Jackson),,49,56
220,2,1:36.0,J. Jackson makes free throw 1 of 2,,50,56
221,2,1:36.0,J. Jackson misses free throw 2 of 2,,50,56
222,2,1:33.0,Offensive rebound by J. Jackson,,50,56
223,2,1:33.0,Personal foul by A. Aminu (drawn by J. Jackson),,50,56
224,2,1:33.0,J. Jackson makes free throw 1 of 2,,51,56
225,2,1:33.0,J. Jackson makes free throw 2 of 2,,52,56
226,2,1:23.0,,M. Harkless makes 3-pt jump shot from 22 ft (assist by D. Lillard),52,59
227,2,1:04.0,M. James makes 2-pt jump shot from 14 ft,,54,59
228,2,0:49.0,,J. Nurkić misses 2-pt hook shot from 4 ft,54,59
229,2,0:47.0,Defensive rebound by A. Len,,54,59
230,2,0:42.0,Offensive foul by M. James (drawn by D. Lillard),,54,59
231,2,0:42.0,Turnover by M. James (offensive foul),,54,59
232,2,0:42.0,,P. Connaughton enters the game for J. Nurkić,54,59
233,2,0:42.0,D. Bender enters the game for M. Chriss,,54,59
234,2,0:42.0,T. Warren enters the game for A. Len,,54,59
235,2,0:34.0,,D. Lillard makes 2-pt jump shot from 21 ft,54,61
236,2,0:16.0,M. James makes 3-pt jump shot from 25 ft,,57,61
237,2,0:00.0,,D. Lillard misses 2-pt layup from 1 ft,57,61
238,2,0:00.0,,Offensive rebound by Team,57,61
239,2,0:00.0,T. Chandler enters the game for T. Warren,,57,61
240,2,0:00.0,,M. Harkless misses 2-pt jump shot from 10 ft,57,61
241,2,0:00.0,,Offensive rebound by Team,57,61
242,3,11:46.0,,D. Lillard makes 3-pt jump shot from 26 ft (assist by C. McCollum),57,64
243,3,11:34.0,Shooting foul by J. Nurkić (drawn by M. James),,57,64
244,3,11:34.0,M. James makes free throw 1 of 2,,58,64
245,3,11:34.0,M. James makes free throw 2 of 2,,59,64
246,3,11:22.0,,D. Lillard misses 2-pt jump shot from 19 ft,59,64
247,3,11:19.0,Defensive rebound by D. Booker,,59,64
248,3,11:15.0,M. James misses 2-pt jump shot from 16 ft,,59,64
249,3,11:12.0,,Defensive rebound by C. McCollum,59,64
250,3,11:02.0,,J. Nurkić makes 2-pt dunk from 1 ft (assist by A. Aminu),59,66
251,3,10:50.0,D. Booker makes 2-pt layup from 1 ft (assist by M. James),,61,66
252,3,10:50.0,Shooting foul by C. McCollum (drawn by D. Booker),,61,66
253,3,10:50.0,D. Booker makes free throw 1 of 1,,62,66
254,3,10:36.0,,C. McCollum makes 2-pt layup from 1 ft (assist by D. Lillard),62,68
255,3,10:18.0,D. Booker makes 2-pt jump shot from 11 ft (assist by M. Chriss),,64,68
256,3,10:04.0,,J. Nurkić makes 2-pt hook shot from 4 ft (assist by D. Lillard),64,70
257,3,9:48.0,Turnover by M. Chriss (lost ball; steal by A. Aminu),,64,70
258,3,9:44.0,,M. Harkless misses 2-pt layup from 1 ft (block by M. Chriss),64,70
259,3,9:40.0,Defensive rebound by M. James,,64,70
260,3,9:38.0,Turnover by T. Chandler (out of bounds lost ball),,64,70
261,3,9:16.0,,M. Harkless misses 3-pt jump shot from 22 ft,64,70
262,3,9:13.0,Defensive rebound by D. Booker,,64,70
263,3,8:58.0,T. Warren makes 2-pt layup from 1 ft (assist by M. James),,66,70
264,3,8:47.0,,J. Nurkić makes 2-pt jump shot from 4 ft (assist by D. Lillard),66,72
265,3,8:35.0,Shooting foul by A. Aminu (drawn by D. Booker),,66,72
266,3,8:35.0,D. Booker makes free throw 1 of 2,,67,72
267,3,8:35.0,D. Booker makes free throw 2 of 2,,68,72
268,3,8:21.0,,Shooting foul by M. James (drawn by D. Lillard),68,72
269,3,8:21.0,,D. Lillard makes free throw 1 of 3,68,73
270,3,8:21.0,,D. Lillard makes free throw 2 of 3,68,74
271,3,8:21.0,,D. Lillard makes free throw 3 of 3,68,75
272,3,8:11.0,Turnover by M. Chriss (out of bounds lost ball),,68,75
273,3,8:00.0,,A. Aminu misses 2-pt layup from 1 ft,68,75
274,3,7:57.0,Defensive rebound by D. Booker,,68,75
275,3,7:53.0,D. Booker misses 3-pt jump shot from 26 ft,,68,75
276,3,7:50.0,,Defensive rebound by A. Aminu,68,75
277,3,7:47.0,,Offensive foul by M. Harkless (drawn by M. James),68,75
278,3,7:47.0,,Turnover by M. Harkless (offensive foul),68,75
279,3,7:47.0,D. Bender enters the game for M. Chriss,,68,75
280,3,7:23.0,T. Warren misses 2-pt layup from 1 ft,,68,75
281,3,7:20.0,Offensive rebound by T. Chandler,,68,75
282,3,7:19.0,T. Warren makes 2-pt layup from 1 ft (assist by T. Chandler),,70,75
283,3,7:08.0,,J. Nurkić makes 2-pt jump shot from 21 ft (assist by C. McCollum),70,77
284,3,6:59.0,T. Chandler makes 2-pt dunk at rim (assist by M. James),,72,77
285,3,6:49.0,,D. Lillard makes 2-pt layup from 1 ft,72,79
286,3,6:33.0,D. Booker makes 3-pt jump shot from 25 ft (assist by M. James),,75,79
287,3,6:24.0,,Portland full timeout,75,79
288,3,6:14.0,,C. McCollum misses 2-pt jump shot from 9 ft,75,79
289,3,6:12.0,Defensive rebound by D. Bender,,75,79
290,3,6:03.0,Offensive foul by T. Chandler (drawn by C. McCollum),,75,79
291,3,6:03.0,Turnover by T. Chandler (offensive foul),,75,79
292,3,5:50.0,,C. McCollum makes 3-pt jump shot from 23 ft (assist by D. Lillard),75,82
293,3,5:35.0,D. Booker makes 3-pt jump shot from 25 ft,,78,82
294,3,5:22.0,,C. McCollum makes 2-pt jump shot from 3 ft (assist by D. Lillard),78,84
295,3,5:22.0,,Shooting foul by D. Booker (drawn by C. McCollum),78,84
296,3,5:22.0,,C. McCollum makes free throw 1 of 1,78,85
297,3,5:11.0,D. Bender makes 3-pt jump shot from 25 ft (assist by D. Booker),,81,85
298,3,4:57.0,,D. Lillard misses 2-pt jump shot from 12 ft,81,85
299,3,4:54.0,,Offensive rebound by D. Lillard,81,85
300,3,4:53.0,,D. Lillard makes 2-pt jump shot from 1 ft,81,87
301,3,4:30.0,D. Booker misses 3-pt jump shot from 26 ft,,81,87
302,3,4:29.0,,Defensive rebound by D. Lillard,81,87
303,3,4:27.0,,Personal foul by D. Booker (drawn by J. Nurkić),81,87
304,3,4:27.0,,E. Turner enters the game for C. McCollum,81,87
305,3,4:27.0,,P. Connaughton enters the game for M. Harkless,81,87
306,3,4:27.0,T. Daniels enters the game for D. Booker,,81,87
307,3,4:27.0,J. Jackson enters the game for T. Chandler,,81,87
308,3,4:27.0,A. Len enters the game for T. Warren,,81,87
309,3,4:21.0,,D. Lillard misses 3-pt jump shot from 27 ft,81,87
310,3,4:17.0,Defensive rebound by A. Len,,81,87
311,3,4:07.0,M. James misses 2-pt jump shot from 15 ft,,81,87
312,3,4:04.0,,Defensive rebound by J. Nurkić,81,87
313,3,3:56.0,,D. Lillard misses 2-pt jump shot from 9 ft,81,87
314,3,3:53.0,Defensive rebound by A. Len,,81,87
315,3,3:45.0,J. Jackson misses 2-pt hook shot from 12 ft,,81,87
316,3,3:39.0,Offensive rebound by J. Jackson,,81,87
317,3,3:39.0,J. Jackson makes 2-pt layup at rim,,83,87
318,3,3:22.0,,A. Aminu misses 3-pt jump shot from 23 ft,83,87
319,3,3:17.0,Defensive rebound by J. Jackson,,83,87
320,3,3:10.0,J. Jackson misses 2-pt layup from 1 ft,,83,87
321,3,3:08.0,,Defensive rebound by A. Aminu,83,87
322,3,3:02.0,,Personal foul by J. Jackson (drawn by E. Turner),83,87
323,3,3:02.0,,E. Davis enters the game for J. Nurkić,83,87
324,3,2:56.0,,D. Lillard misses 3-pt jump shot from 28 ft,83,87
325,3,2:53.0,Defensive rebound by A. Len,,83,87
326,3,2:48.0,Personal foul by D. Lillard (drawn by M. James),,83,87
327,3,2:48.0,Phoenix full timeout,,83,87
328,3,2:48.0,,M. Harkless enters the game for A. Aminu,83,87
329,3,2:39.0,M. James misses 3-pt jump shot from 24 ft,,83,87
330,3,2:36.0,,Defensive rebound by E. Turner,83,87
331,3,2:32.0,,Personal foul by J. Jackson (drawn by E. Turner),83,87
332,3,2:32.0,,E. Turner misses free throw 1 of 2,83,87
333,3,2:32.0,,Offensive rebound by Team,83,87
334,3,2:32.0,T. Ulis enters the game for M. James,,83,87
335,3,2:32.0,,E. Turner makes free throw 2 of 2,83,88
336,3,2:20.0,Shooting foul by E. Davis (drawn by A. Len),,83,88
337,3,2:20.0,A. Len makes free throw 1 of 2,,84,88
338,3,2:20.0,A. Len makes free throw 2 of 2,,85,88
339,3,1:57.0,,E. Davis misses 2-pt layup from 2 ft (block by D. Bender),85,88
340,3,1:56.0,,C. McCollum enters the game for D. Lillard,85,88
341,3,1:55.0,,Offensive rebound by Team,85,88
342,3,1:55.0,,Turnover by Team (shot clock),85,88
343,3,1:40.0,Shooting foul by E. Davis (drawn by A. Len),,85,88
344,3,1:40.0,A. Len makes free throw 1 of 2,,86,88
345,3,1:40.0,A. Len misses free throw 2 of 2,,86,88
346,3,1:37.0,,Defensive rebound by M. Harkless,86,88
347,3,1:25.0,,E. Davis makes 2-pt hook shot from 6 ft (assist by E. Turner),86,90
348,3,1:14.0,J. Jackson misses 2-pt layup at rim,,86,90
349,3,1:12.0,,Defensive rebound by M. Harkless,86,90
350,3,1:08.0,,Personal foul by D. Bender (drawn by P. Connaughton),86,90
351,3,1:08.0,,P. Connaughton makes free throw 1 of 2,86,91
352,3,1:08.0,,P. Connaughton makes free throw 2 of 2,86,92
353,3,0:59.0,D. Bender misses 3-pt jump shot from 24 ft,,86,92
354,3,0:56.0,Offensive rebound by T. Daniels,,86,92
355,3,0:42.0,J. Jackson makes 3-pt jump shot from 27 ft (assist by T. Ulis),,89,92
356,3,0:34.0,,E. Turner misses 2-pt jump shot from 10 ft,89,92
357,3,0:31.0,Defensive rebound by T. Ulis,,89,92
358,3,0:26.0,Turnover by D. Bender (bad pass; steal by E. Davis),,89,92
359,3,0:21.0,,Turnover by E. Turner (lost ball; steal by T. Ulis),89,92
360,3,0:02.0,D. Bender misses 3-pt jump shot from 24 ft,,89,92
361,3,0:02.0,,Defensive rebound by P. Connaughton,89,92
362,4,11:38.0,T. Ulis misses 2-pt jump shot from 12 ft,,89,92
363,4,11:37.0,,Defensive rebound by Team,89,92
364,4,11:23.0,,C. McCollum misses 2-pt jump shot from 21 ft,89,92
365,4,11:20.0,Defensive rebound by J. Jackson,,89,92
366,4,11:15.0,A. Len misses 2-pt dunk at rim,,89,92
367,4,11:13.0,,Defensive rebound by P. Connaughton,89,92
368,4,11:07.0,,Turnover by E. Turner (bad pass; steal by T. Ulis),89,92
369,4,11:02.0,A. Len makes 2-pt dunk from 1 ft (assist by T. Ulis),,91,92
370,4,10:45.0,,Personal foul by T. Daniels (drawn by C. McCollum),91,92
371,4,10:33.0,,E. Turner makes 2-pt jump shot from 21 ft (assist by E. Davis),91,94
372,4,10:24.0,T. Ulis misses 2-pt jump shot from 16 ft,,91,94
373,4,10:22.0,,Defensive rebound by E. Davis,91,94
374,4,10:10.0,,Turnover by E. Turner (lost ball; steal by T. Ulis),91,94
375,4,10:06.0,T. Daniels misses 3-pt jump shot from 25 ft,,91,94
376,4,10:04.0,Offensive rebound by J. Jackson,,91,94
377,4,10:04.0,Turnover by T. Daniels (traveling),,91,94
378,4,9:52.0,,C. McCollum makes 2-pt jump shot from 14 ft,91,96
379,4,9:35.0,J. Jackson misses 2-pt jump shot from 18 ft,,91,96
380,4,9:32.0,,Defensive rebound by P. Connaughton,91,96
381,4,9:23.0,,E. Turner makes 2-pt jump shot from 6 ft,91,98
382,4,9:23.0,Phoenix full timeout,,91,98
383,4,9:23.0,D. Booker enters the game for T. Daniels,,91,98
384,4,9:09.0,D. Booker makes 2-pt jump shot from 14 ft,,93,98
385,4,9:09.0,Shooting foul by E. Turner (drawn by D. Booker),,93,98
386,4,9:09.0,D. Booker makes free throw 1 of 1,,94,98
