,QUARTER,TIME_REMAINING,TORONTO_ACTION,MIAMI_ACTION,TORONTO_SCORE,MIAMI_SCORE
40,1,7:27.0,,J. Johnson makes 2-pt dunk from 1 ft (assist by T. Johnson),10,11
41,1,7:11.0,O. Anunoby makes 3-pt jump shot from 23 ft,,13,11
42,1,6:58.0,,H. Whiteside misses 2-pt hook shot from 6 ft,13,11
43,1,6:54.0,Defensive rebound by J. Valančiūnas,,13,11
44,1,6:50.0,,Offensive charge foul by J. Valančiūnas (drawn by H. Whiteside),13,11
45,1,6:50.0,Turnover by J. Valančiūnas (offensive foul),,13,11
46,1,6:50.0,,Miami full timeout,13,11
47,1,6:31.0,,T. Johnson misses 2-pt jump shot from 8 ft,13,11
48,1,6:30.0,,Offensive rebound by H. Whiteside,13,11
49,1,6:29.0,,H. Whiteside misses 2-pt layup from 1 ft,13,11
50,1,6:29.0,,Offensive rebound by R. McGruder,13,11
51,1,6:13.0,,T. Johnson makes 2-pt dunk from 2 ft (assist by R. McGruder),13,13
52,1,5:57.0,D. DeRozan makes 2-pt dunk from 1 ft (assist by K. Lowry),,15,13
53,1,5:45.0,,Personal foul by O. Anunoby (drawn by J. Richardson),15,13
54,1,5:45.0,,W. Ellington enters the game for J. Richardson,15,13
55,1,5:31.0,,H. Whiteside misses 2-pt jump shot from 4 ft,15,13
56,1,5:28.0,Defensive rebound by O. Anunoby,,15,13
57,1,5:21.0,D. DeRozan misses 3-pt jump shot from 24 ft,,15,13
58,1,5:16.0,,Defensive rebound by H. Whiteside,15,13
59,1,5:05.0,,H. Whiteside misses 2-pt jump shot from 11 ft,15,13
60,1,5:04.0,Defensive rebound by K. Lowry,,15,13
61,1,5:01.0,Shooting foul by W. Ellington (drawn by K. Lowry),,15,13
62,1,5:01.0,K. Lowry makes free throw 1 of 2,,16,13
63,1,5:01.0,K. Lowry makes free throw 2 of 2,,17,13
64,1,4:44.0,,W. Ellington makes 2-pt jump shot from 12 ft (assist by H. Whiteside),17,15
65,1,4:26.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by D. DeRozan),,19,15
66,1,4:10.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by J. Johnson),19,18
67,1,3:57.0,D. DeRozan misses 2-pt jump shot from 8 ft (block by W. Ellington),,19,18
68,1,3:55.0,,Defensive rebound by T. Johnson,19,18
69,1,3:50.0,,R. McGruder makes 3-pt jump shot from 22 ft (assist by T. Johnson),19,21
70,1,3:42.0,Toronto full timeout,,19,21
71,1,3:42.0,,K. Olynyk enters the game for H. Whiteside,19,21
72,1,3:42.0,C. Miles enters the game for O. Anunoby,,19,21
73,1,3:42.0,J. Poeltl enters the game for J. Valančiūnas,,19,21
74,1,3:30.0,K. Lowry misses 2-pt jump shot from 10 ft,,19,21
75,1,3:26.0,,Defensive rebound by T. Johnson,19,21
76,1,3:18.0,,K. Olynyk misses 3-pt jump shot from 25 ft,19,21
77,1,3:14.0,Defensive rebound by K. Lowry,,19,21
78,1,3:03.0,Turnover by D. DeRozan (bad pass; steal by J. Johnson),,19,21
79,1,2:50.0,,W. Ellington misses 3-pt jump shot from 25 ft,19,21
80,1,2:47.0,Defensive rebound by J. Poeltl,,19,21
81,1,2:42.0,C. Miles makes 3-pt jump shot from 25 ft (assist by K. Lowry),,22,21
82,1,2:31.0,,Personal foul by J. Poeltl (drawn by W. Ellington),22,21
83,1,2:31.0,,D. Wade enters the game for T. Johnson,22,21
84,1,2:31.0,,J. Winslow enters the game for J. Johnson,22,21
85,1,2:31.0,F. VanVleet enters the game for K. Lowry,,22,21
86,1,2:31.0,P. Siakam enters the game for S. Ibaka,,22,21
87,1,2:28.0,,K. Olynyk misses 2-pt layup from 1 ft (block by J. Poeltl),22,21
88,1,2:27.0,,Offensive rebound by R. McGruder,22,21
89,1,2:22.0,,D. Wade misses 3-pt jump shot from 25 ft,22,21
90,1,2:21.0,,Offensive rebound by K. Olynyk,22,21
91,1,2:12.0,,D. Wade makes 2-pt layup from 1 ft,22,23
92,1,1:48.0,F. VanVleet makes 2-pt layup from 1 ft,,24,23
93,1,1:32.0,,J. Winslow makes 2-pt jump shot from 8 ft,24,25
94,1,1:16.0,F. VanVleet misses 2-pt layup from 1 ft (block by K. Olynyk),,24,25
95,1,1:12.0,Offensive rebound by J. Poeltl,,24,25
96,1,1:07.0,J. Poeltl makes 2-pt layup at rim (assist by P. Siakam),,26,25
97,1,0:41.0,,R. McGruder misses 3-pt jump shot from 23 ft,26,25
98,1,0:34.0,Defensive rebound by F. VanVleet,,26,25
99,1,0:32.0,F. VanVleet makes 3-pt jump shot from 25 ft (assist by D. DeRozan),,29,25
100,1,0:09.0,,D. Wade makes 2-pt layup from 1 ft (assist by K. Olynyk),29,27
101,1,0:00.0,D. DeRozan misses 2-pt jump shot from 19 ft,,29,27
102,1,0:00.0,Offensive rebound by Team,,29,27
103,2,11:45.0,,Shooting foul by J. Poeltl (drawn by D. Wade),29,27
104,2,11:45.0,,D. Wade misses free throw 1 of 2,29,27
105,2,11:45.0,,Offensive rebound by Team,29,27
106,2,11:45.0,,D. Wade makes free throw 2 of 2,29,28
107,2,11:29.0,Turnover by J. Poeltl (lost ball; steal by D. Wade),,29,28
108,2,11:23.0,,J. Winslow makes 2-pt dunk at rim (assist by D. Wade),29,30
109,2,11:13.0,Turnover by J. Poeltl (bad pass; steal by J. Winslow),,29,30
110,2,11:00.0,,Turnover by K. Olynyk (lost ball; steal by J. Poeltl),29,30
111,2,10:55.0,P. Siakam makes 2-pt dunk from 1 ft (assist by F. VanVleet),,31,30
112,2,10:29.0,,D. Wade misses 2-pt jump shot from 11 ft,31,30
113,2,10:28.0,Defensive rebound by P. Siakam,,31,30
114,2,10:08.0,Turnover by P. Siakam (lost ball; steal by D. Wade),,31,30
115,2,9:59.0,,D. Wade misses 2-pt jump shot from 5 ft,31,30
116,2,9:59.0,,Offensive rebound by Team,31,30
117,2,9:59.0,Loose ball foul by P. Siakam (drawn by D. Wade),,31,30
118,2,9:42.0,,J. Winslow makes 2-pt jump shot from 6 ft,31,32
119,2,9:26.0,C. Miles misses 3-pt jump shot from 25 ft,,31,32
120,2,9:26.0,Offensive rebound by Team,,31,32
121,2,9:26.0,,Loose ball foul by K. Olynyk (drawn by J. Poeltl),31,32
122,2,9:17.0,Turnover by F. VanVleet (bad pass; steal by W. Ellington),,31,32
123,2,9:13.0,,W. Ellington makes 3-pt jump shot from 25 ft,31,35
124,2,8:59.0,Shooting block foul by K. Olynyk (drawn by D. Wright),,31,35
125,2,8:59.0,D. Wright makes free throw 1 of 2,,32,35
126,2,8:59.0,D. Wright makes free throw 2 of 2,,33,35
127,2,8:45.0,,W. Ellington misses 3-pt jump shot from 25 ft,33,35
128,2,8:42.0,Defensive rebound by J. Poeltl,,33,35
129,2,8:36.0,C. Miles makes 2-pt layup from 1 ft (assist by P. Siakam),,35,35
130,2,8:22.0,,K. Olynyk misses 3-pt jump shot from 25 ft,35,35
131,2,8:18.0,Defensive rebound by C. Miles,,35,35
132,2,8:16.0,J. Poeltl makes 2-pt dunk from 1 ft (assist by C. Miles),,37,35
133,2,7:58.0,,W. Ellington makes 2-pt layup from 1 ft (assist by K. Olynyk),37,37
134,2,7:40.0,Turnover by D. Wright (bad pass),,37,37
135,2,7:29.0,,K. Olynyk makes 2-pt dunk at rim (assist by J. Richardson),37,39
136,2,7:15.0,F. VanVleet misses 2-pt layup at rim,,37,39
137,2,7:12.0,Offensive rebound by J. Poeltl,,37,39
138,2,7:12.0,J. Poeltl makes 2-pt layup at rim,,39,39
139,2,7:03.0,,D. Wade misses 2-pt layup from 1 ft (block by J. Poeltl),39,39
140,2,7:03.0,Defensive rebound by Team,,39,39
141,2,7:03.0,,H. Whiteside enters the game for K. Olynyk,39,39
142,2,6:40.0,J. Poeltl makes 2-pt dunk at rim (assist by F. VanVleet),,41,39
143,2,6:32.0,,Miami full timeout,41,39
144,2,6:32.0,,T. Johnson enters the game for D. Wade,41,39
145,2,6:32.0,K. Lowry enters the game for F. VanVleet,,41,39
146,2,6:32.0,J. Valančiūnas enters the game for J. Poeltl,,41,39
147,2,6:32.0,S. Ibaka enters the game for P. Siakam,,41,39
148,2,6:25.0,,J. Richardson makes 2-pt jump shot from 7 ft (assist by H. Whiteside),41,41
149,2,6:14.0,Personal foul by W. Ellington (drawn by C. Miles),,41,41
150,2,6:08.0,C. Miles misses 3-pt jump shot from 28 ft,,41,41
151,2,6:08.0,,Defensive rebound by Team,41,41
152,2,5:56.0,,T. Johnson misses 2-pt jump shot from 20 ft,41,41
153,2,5:50.0,Defensive rebound by C. Miles,,41,41
154,2,5:47.0,D. Wright misses 2-pt layup from 1 ft,,41,41
155,2,5:42.0,,Defensive rebound by T. Johnson,41,41
156,2,5:35.0,,J. Richardson misses 2-pt jump shot from 13 ft,41,41
157,2,5:32.0,Defensive rebound by D. Wright,,41,41
158,2,5:26.0,C. Miles misses 3-pt jump shot from 25 ft,,41,41
159,2,5:24.0,,Defensive rebound by H. Whiteside,41,41
160,2,5:24.0,,Shooting foul by S. Ibaka (drawn by J. Winslow),41,41
161,2,5:24.0,,J. Winslow misses free throw 1 of 2,41,41
162,2,5:24.0,,Offensive rebound by Team,41,41
163,2,5:24.0,,J. Johnson enters the game for W. Ellington,41,41
164,2,5:24.0,D. DeRozan enters the game for C. Miles,,41,41
165,2,5:24.0,,J. Winslow misses free throw 2 of 2,41,41
166,2,5:21.0,Defensive rebound by J. Valančiūnas,,41,41
167,2,4:57.0,J. Valančiūnas misses 2-pt layup from 1 ft,,41,41
168,2,4:55.0,,Defensive rebound by J. Winslow,41,41
169,2,4:45.0,,H. Whiteside misses 2-pt layup from 1 ft,41,41
170,2,4:42.0,Defensive rebound by J. Valančiūnas,,41,41
171,2,4:28.0,K. Lowry makes 2-pt layup at rim (assist by J. Valančiūnas),,43,41
172,2,4:11.0,,J. Richardson misses 2-pt jump shot from 12 ft,43,41
173,2,4:06.0,,Offensive rebound by J. Richardson,43,41
174,2,4:04.0,,J. Richardson misses 2-pt jump shot from 6 ft (block by J. Valančiūnas),43,41
175,2,4:00.0,Defensive rebound by D. DeRozan,,43,41
176,2,3:52.0,J. Valančiūnas makes 2-pt jump shot from 16 ft (assist by S. Ibaka),,45,41
177,2,3:27.0,Offensive charge foul by J. Johnson (drawn by K. Lowry),,45,41
178,2,3:27.0,,Turnover by J. Johnson (offensive foul),45,41
179,2,3:04.0,K. Lowry misses 3-pt jump shot from 27 ft,,45,41
180,2,3:01.0,,Defensive rebound by J. Richardson,45,41
181,2,2:54.0,,T. Johnson misses 2-pt jump shot from 8 ft,45,41
182,2,2:52.0,,Offensive rebound by H. Whiteside,45,41
183,2,2:49.0,,H. Whiteside makes 2-pt layup from 1 ft,45,43
184,2,2:43.0,Personal foul by J. Richardson (drawn by D. DeRozan),,45,43
185,2,2:43.0,Toronto full timeout,,45,43
186,2,2:43.0,,D. Wade enters the game for J. Johnson,45,43
187,2,2:43.0,O. Anunoby enters the game for D. Wright,,45,43
188,2,2:26.0,D. DeRozan misses 2-pt jump shot from 14 ft,,45,43
189,2,2:23.0,,Defensive rebound by T. Johnson,45,43
190,2,2:10.0,,H. Whiteside misses 2-pt dunk from 1 ft,45,43
191,2,2:08.0,Defensive rebound by K. Lowry,,45,43
192,2,1:59.0,D. DeRozan makes 2-pt layup at rim,,47,43
193,2,1:42.0,,Shooting foul by D. DeRozan (drawn by T. Johnson),47,43
194,2,1:42.0,,T. Johnson makes free throw 1 of 2,47,44
195,2,1:42.0,,T. Johnson makes free throw 2 of 2,47,45
196,2,1:27.0,Turnover by S. Ibaka (bad pass),,47,45
197,2,1:08.0,,T. Johnson misses 3-pt jump shot from 25 ft,47,45
198,2,1:07.0,Defensive rebound by D. DeRozan,,47,45
199,2,1:05.0,Personal foul by H. Whiteside (drawn by D. DeRozan),,47,45
200,2,1:05.0,D. DeRozan makes free throw 1 of 2,,48,45
201,2,1:05.0,,K. Olynyk enters the game for H. Whiteside,48,45
202,2,1:05.0,D. DeRozan makes free throw 2 of 2,,49,45
203,2,0:53.0,,J. Richardson misses 2-pt layup from 1 ft,49,45
204,2,0:51.0,Defensive rebound by K. Lowry,,49,45
205,2,0:46.0,Turnover by J. Valančiūnas (lost ball; steal by J. Richardson),,49,45
206,2,0:43.0,,D. Wade makes 2-pt dunk from 1 ft (assist by J. Richardson),49,47
207,2,0:31.0,D. DeRozan makes 2-pt jump shot from 11 ft,,51,47
208,2,0:08.0,,K. Olynyk misses 2-pt jump shot from 20 ft,51,47
209,2,0:07.0,Defensive rebound by O. Anunoby,,51,47
210,2,0:00.0,D. DeRozan makes 2-pt hook shot from 9 ft,,53,47
211,3,11:38.0,,J. Richardson misses 2-pt hook shot from 5 ft,53,47
212,3,11:35.0,,Offensive rebound by H. Whiteside,53,47
213,3,11:29.0,,H. Whiteside makes 2-pt layup from 1 ft,53,49
214,3,11:14.0,J. Valančiūnas misses 2-pt jump shot from 8 ft,,53,49
215,3,11:09.0,,Defensive rebound by J. Johnson,53,49
216,3,10:55.0,,H. Whiteside misses 2-pt hook shot from 7 ft (block by S. Ibaka),53,49
217,3,10:51.0,Defensive rebound by D. DeRozan,,53,49
218,3,10:51.0,D. DeRozan misses 2-pt layup from 1 ft (block by T. Johnson),,53,49
219,3,10:51.0,Offensive rebound by Team,,53,49
220,3,10:39.0,D. DeRozan misses 2-pt jump shot from 17 ft,,53,49
221,3,10:36.0,Offensive rebound by O. Anunoby,,53,49
222,3,10:31.0,K. Lowry makes 3-pt jump shot from 27 ft (assist by J. Valančiūnas),,56,49
223,3,10:11.0,,J. Johnson misses 2-pt layup from 1 ft,56,49
224,3,10:04.0,,Offensive rebound by J. Johnson,56,49
225,3,10:04.0,,J. Johnson makes 2-pt layup at rim,56,51
226,3,9:56.0,S. Ibaka misses 2-pt jump shot from 18 ft,,56,51
227,3,9:52.0,,Defensive rebound by J. Richardson,56,51
228,3,9:39.0,,J. Johnson misses 3-pt jump shot from 23 ft,56,51
229,3,9:32.0,Defensive rebound by O. Anunoby,,56,51
230,3,9:29.0,J. Valančiūnas misses 3-pt jump shot from 25 ft,,56,51
231,3,9:27.0,,Defensive rebound by J. Johnson,56,51
232,3,9:19.0,,T. Johnson makes 2-pt layup from 1 ft (assist by J. Johnson),56,53
233,3,9:07.0,Personal foul by R. McGruder (drawn by J. Valančiūnas),,56,53
234,3,9:00.0,D. DeRozan misses 2-pt jump shot from 3 ft (block by H. Whiteside),,56,53
235,3,8:59.0,,Defensive rebound by J. Richardson,56,53
236,3,8:57.0,,J. Richardson misses 2-pt jump shot from 12 ft,56,53
237,3,8:55.0,,Offensive rebound by J. Richardson,56,53
238,3,8:53.0,,Personal foul by S. Ibaka (drawn by J. Richardson),56,53
239,3,8:39.0,,H. Whiteside misses 2-pt hook shot from 6 ft,56,53
240,3,8:36.0,,Offensive rebound by T. Johnson,56,53
241,3,8:35.0,,T. Johnson misses 3-pt jump shot from 26 ft,56,53
242,3,8:32.0,,Offensive rebound by H. Whiteside,56,53
243,3,8:31.0,,H. Whiteside makes 2-pt layup at rim,56,55
244,3,8:22.0,K. Lowry makes 2-pt layup from 2 ft,,58,55
245,3,8:09.0,J. Poeltl enters the game for J. Valančiūnas,,58,55
246,3,8:01.0,,H. Whiteside misses 2-pt layup from 1 ft (block by S. Ibaka),58,55
247,3,7:58.0,Defensive rebound by K. Lowry,,58,55
248,3,7:53.0,O. Anunoby makes 2-pt layup at rim (assist by K. Lowry),,60,55
249,3,7:52.0,D. DeRozan makes technical free throw,,61,55
250,3,7:40.0,,J. Richardson misses 2-pt jump shot from 19 ft,61,55
251,3,7:37.0,Defensive rebound by D. DeRozan,,61,55
252,3,7:31.0,O. Anunoby misses 3-pt jump shot from 24 ft,,61,55
253,3,7:30.0,,Defensive rebound by Team,61,55
254,3,7:30.0,Loose ball foul by S. Ibaka (drawn by J. Richardson),,61,55
255,3,7:19.0,,J. Richardson misses 3-pt jump shot from 26 ft,61,55
256,3,7:13.0,Defensive rebound by S. Ibaka,,61,55
257,3,7:09.0,S. Ibaka makes 2-pt jump shot from 15 ft (assist by K. Lowry),,63,55
258,3,7:09.0,,Miami full timeout,63,55
259,3,7:09.0,J. Valančiūnas enters the game for J. Poeltl,,63,55
260,3,7:01.0,,Personal foul by S. Ibaka (drawn by H. Whiteside),63,55
261,3,6:59.0,,Turnover by J. Johnson (bad pass),63,55
262,3,6:35.0,S. Ibaka misses 2-pt jump shot from 19 ft (block by J. Johnson),,63,55
263,3,6:35.0,,Defensive rebound by Team,63,55
264,3,6:20.0,,J. Johnson makes 2-pt dunk at rim (assist by J. Richardson),63,57
265,3,6:08.0,K. Lowry makes 3-pt jump shot from 25 ft,,66,57
266,3,5:58.0,,Personal foul by O. Anunoby (drawn by J. Richardson),66,57
267,3,5:58.0,,W. Ellington enters the game for R. McGruder,66,57
268,3,5:58.0,C. Miles enters the game for S. Ibaka,,66,57
269,3,5:51.0,,T. Johnson misses 2-pt jump shot from 6 ft (block by C. Miles),66,57
270,3,5:45.0,Defensive rebound by K. Lowry,,66,57
271,3,5:45.0,Shooting foul by W. Ellington (drawn by D. DeRozan),,66,57
272,3,5:45.0,D. DeRozan makes free throw 1 of 2,,67,57
273,3,5:45.0,,J. Winslow enters the game for T. Johnson,67,57
274,3,5:45.0,D. DeRozan makes free throw 2 of 2,,68,57
275,3,5:38.0,,Personal foul by C. Miles (drawn by J. Richardson),68,57
276,3,5:38.0,,J. Richardson makes free throw 1 of 2,68,58
277,3,5:38.0,,J. Richardson makes free throw 2 of 2,68,59
278,3,5:16.0,K. Lowry misses 2-pt layup from 1 ft (block by H. Whiteside),,68,59
279,3,5:16.0,,Defensive rebound by Team,68,59
280,3,4:52.0,,J. Winslow misses 2-pt jump shot from 14 ft,68,59
281,3,4:49.0,Defensive rebound by J. Valančiūnas,,68,59
282,3,4:28.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by K. Lowry),,70,59
283,3,4:07.0,,J. Johnson makes 2-pt jump shot from 7 ft (assist by J. Richardson),70,61
284,3,3:53.0,,K. Olynyk enters the game for J. Richardson,70,61
285,3,3:53.0,,D. Wade enters the game for H. Whiteside,70,61
286,3,3:53.0,Toronto full timeout,,70,61
287,3,3:53.0,P. Siakam enters the game for O. Anunoby,,70,61
288,3,3:50.0,C. Miles makes 2-pt dunk from 1 ft (assist by K. Lowry),,72,61
289,3,3:30.0,,J. Johnson misses 2-pt layup from 1 ft,72,61
290,3,3:27.0,,Offensive rebound by W. Ellington,72,61
291,3,3:25.0,,W. Ellington makes 2-pt jump shot from 9 ft,72,63
292,3,3:09.0,J. Valančiūnas makes 2-pt jump shot from 10 ft (assist by K. Lowry),,74,63
293,3,2:51.0,,D. Wade misses 2-pt layup from 1 ft,74,63
294,3,2:49.0,Defensive rebound by J. Valančiūnas,,74,63
295,3,2:46.0,P. Siakam misses 2-pt layup from 1 ft,,74,63
296,3,2:44.0,,Defensive rebound by K. Olynyk,74,63
297,3,2:40.0,,W. Ellington misses 3-pt jump shot from 25 ft,74,63
298,3,2:38.0,Defensive rebound by J. Valančiūnas,,74,63
299,3,2:28.0,C. Miles misses 3-pt jump shot from 23 ft,,74,63
300,3,2:24.0,,Defensive rebound by W. Ellington,74,63
301,3,2:14.0,,Personal foul by P. Siakam (drawn by J. Johnson),74,63
302,3,2:14.0,,J. Johnson makes free throw 1 of 2,74,64
303,3,2:14.0,F. VanVleet enters the game for K. Lowry,,74,64
304,3,2:14.0,,J. Johnson makes free throw 2 of 2,74,65
305,3,1:58.0,Turnover by D. DeRozan (out of bounds lost ball),,74,65
306,3,1:58.0,J. Poeltl enters the game for J. Valančiūnas,,74,65
307,3,1:47.0,,D. Wade makes 2-pt layup from 1 ft,74,67
308,3,1:34.0,C. Miles misses 2-pt jump shot from 10 ft,,74,67
309,3,1:32.0,Offensive rebound by J. Poeltl,,74,67
310,3,1:30.0,F. VanVleet misses 3-pt jump shot from 26 ft,,74,67
311,3,1:26.0,Offensive rebound by J. Poeltl,,74,67
312,3,1:25.0,Shooting foul by K. Olynyk (drawn by F. VanVleet),,74,67
313,3,1:25.0,F. VanVleet makes free throw 1 of 3,,75,67
314,3,1:25.0,F. VanVleet makes free throw 2 of 3,,76,67
315,3,1:25.0,,B. Adebayo enters the game for J. Johnson,76,67
316,3,1:25.0,F. VanVleet misses free throw 3 of 3,,76,67
317,3,1:23.0,,Defensive rebound by K. Olynyk,76,67
318,3,1:07.0,,D. Wade misses 2-pt layup at rim,76,67
319,3,1:04.0,Defensive rebound by J. Poeltl,,76,67
320,3,0:48.0,Turnover by D. DeRozan (lost ball; steal by K. Olynyk),,76,67
321,3,0:47.0,,Personal foul by C. Miles (drawn by K. Olynyk),76,67
322,3,0:47.0,,K. Olynyk makes free throw 1 of 2,76,68
323,3,0:47.0,D. Wright enters the game for D. DeRozan,,76,68
324,3,0:47.0,,K. Olynyk makes free throw 2 of 2,76,69
325,3,0:38.0,C. Miles misses 2-pt jump shot from 6 ft,,76,69
326,3,0:36.0,,Defensive rebound by K. Olynyk,76,69
327,3,0:30.0,,D. Wade makes 2-pt layup at rim (assist by K. Olynyk),76,71
328,3,0:09.0,D. Wright makes 2-pt layup from 1 ft,,78,71
329,3,0:01.0,,D. Wade misses 2-pt jump shot from 17 ft,78,71
330,3,0:00.0,Defensive rebound by J. Poeltl,,78,71
331,4,11:42.0,D. Wright misses 3-pt jump shot from 31 ft,,78,71
332,4,11:38.0,,Defensive rebound by J. Winslow,78,71
333,4,11:23.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by D. Wade),78,74
334,4,11:05.0,P. Siakam makes 2-pt jump shot from 5 ft (assist by F. VanVleet),,80,74
335,4,10:46.0,,Turnover by D. Wade (bad pass; steal by J. Poeltl),80,74
336,4,10:37.0,C. Miles misses 3-pt jump shot from 26 ft,,80,74
337,4,10:35.0,,Defensive rebound by K. Olynyk,80,74
338,4,10:28.0,,Turnover by K. Olynyk (bad pass; steal by J. Poeltl),80,74
339,4,10:16.0,D. Wright makes 3-pt jump shot from 23 ft (assist by P. Siakam),,83,74
340,4,10:00.0,,Personal foul by P. Siakam (drawn by B. Adebayo),83,74
341,4,10:00.0,,T. Johnson enters the game for D. Wade,83,74
342,4,9:48.0,,J. Winslow makes 2-pt layup at rim,83,76
343,4,9:29.0,F. VanVleet misses 2-pt layup from 1 ft (block by B. Adebayo),,83,76
344,4,9:24.0,,Defensive rebound by K. Olynyk,83,76
345,4,9:15.0,,J. Winslow misses 3-pt jump shot from 23 ft,83,76
346,4,9:11.0,,Offensive rebound by K. Olynyk,83,76
347,4,8:58.0,,J. Winslow misses 2-pt jump shot from 6 ft (block by P. Siakam),83,76
348,4,8:52.0,,Offensive rebound by B. Adebayo,83,76
349,4,8:50.0,,B. Adebayo makes 2-pt layup at rim,83,78
350,4,8:41.0,J. Poeltl makes 2-pt layup from 1 ft (assist by D. Wright),,85,78
351,4,8:22.0,,T. Johnson misses 2-pt jump shot from 7 ft,85,78
352,4,8:22.0,,Offensive rebound by B. Adebayo,85,78
353,4,8:22.0,,B. Adebayo makes 2-pt jump shot from 3 ft,85,80
354,4,8:22.0,,Shooting foul by D. Wright (drawn by B. Adebayo),85,80
355,4,8:22.0,,B. Adebayo makes free throw 1 of 1,85,81
356,4,8:10.0,P. Siakam misses 3-pt jump shot from 23 ft,,85,81
357,4,8:07.0,,Defensive rebound by T. Johnson,85,81
358,4,8:05.0,Offensive charge foul by J. Winslow (drawn by C. Miles),,85,81
359,4,8:05.0,,Turnover by J. Winslow (offensive foul),85,81
360,4,7:42.0,J. Poeltl misses 2-pt hook shot from 8 ft,,85,81
361,4,7:41.0,Offensive rebound by Team,,85,81
362,4,7:41.0,Turnover by Team (shot clock),,85,81
363,4,7:17.0,,K. Olynyk makes 2-pt layup from 1 ft,85,83
364,4,7:00.0,,Offensive charge foul by F. VanVleet (drawn by K. Olynyk),85,83
365,4,7:00.0,Turnover by F. VanVleet (offensive foul),,85,83
366,4,6:52.0,,Personal foul by P. Siakam (drawn by K. Olynyk),85,83
367,4,6:52.0,,Miami full timeout,85,83
368,4,6:52.0,K. Lowry enters the game for C. Miles,,85,83
369,4,6:52.0,S. Ibaka enters the game for F. VanVleet,,85,83
370,4,6:52.0,N. Powell enters the game for P. Siakam,,85,83
371,4,6:34.0,,K. Olynyk makes 2-pt layup from 1 ft,85,85
372,4,6:19.0,D. Wright makes 2-pt jump shot from 3 ft,,87,85
373,4,6:06.0,,J. Winslow misses 2-pt jump shot from 3 ft,87,85
374,4,6:06.0,,Offensive rebound by Team,87,85
375,4,6:06.0,,Personal foul by S. Ibaka (drawn by K. Olynyk),87,85
